vertice_boot
2086.2982891188876
2033.1674528386227
3233.273236618734
3424.2245406254306
3141.424985931854
2475.2966475791873
2670.8393470729757
2624.7055250824837
2947.6242899823037
3237.4377689065113
2129.376551465327
3359.70979106442
2830.484657651704
3163.6943544345277
3158.5759762853045
2950.7290512160807
3389.308421071906
1948.449360385486
3174.7983639581603
5217.8085919710675
3289.9521310037553
2984.66085230283
3486.476162835859
2766.1799030538477
3359.0995851676375
3138.1835166424057
3944.2033513834062
3095.0107466706977
3271.347715499447
2851.4566521736187
3112.142647991152
3291.106589136161
3432.9187395152703
3305.1765938440903
4124.499106985056
3357.058943838663
3464.0238909956706
3187.9128784904547
3333.5765199503476
3002.5492820309005
3445.334299649001
2400.603902505947
4343.79227316114
3173.402046850841
4713.8052042053905
3065.9687036828573
3642.1615211940957
2977.4926608027577
4366.355866822302
2751.83094206689
3204.671102492705
2966.113921794759
2754.25568315502
2800.4240001506255
3089.0604912164167
3062.0387628252743
3075.468362793031
2968.131063916306
2934.501769019132
2322.21430540256
4568.065989160754
3387.1655609996337
3422.7163634844046
3907.9189612943474
3019.5324183151247
2567.467760121941
1760.740449061866
3740.468867745033
3632.8677109485798
2953.0178510626274
4211.484457168119
3789.7263553862176
3173.955871050043
5172.197936441729
3518.5865899207456
2515.543141468418
4212.7847969576505
4015.8052553565085
3794.192063646647
3020.1588877352096
2617.5367253781465
2864.929148951925
2713.399203529273
2611.8661257306176
3327.2010752898987
3487.562904627032
3415.8014491670056
3251.117863442256
2171.1261531235664
3187.88655573921
2812.3954239152654
3305.4997644586583
3168.9610004214196
2459.062575016763
4784.743128248325
2945.2812802401236
2701.7854667303927
2966.870531125467
2639.955213889808
3714.6485220061268
3486.0656495809185
3191.978106444866
2737.4129894440343
3240.2114188205146
2694.7327208242423
4011.865679238879
4610.985596588534
3666.253023134467
3048.500533737481
3401.7411477026067
3247.7213951655417
1759.9532313104555
4158.903778472284
5877.179996984196
3256.2933286290236
3080.468811973529
3563.67057223744
2369.5272334492674
3179.904543752801
3831.6486376544563
3513.3520971110242
3077.0414642312494
3443.070152047722
2300.3934175989984
2635.452641174984
3290.463776538494
3226.690893114716
3046.981630700166
2395.3455945281476
3097.821871943881
3237.6092807622954
3276.4883493347506
3077.5630349397507
3370.3691196691793
3293.369231824464
4507.918785592008
3112.2775047031555
3495.088914913431
2968.912488937239
2899.659492817687
2642.392740956967
3278.6798732230404
3257.6617603393834
2673.4215838091686
3119.0899339136668
3256.658992343377
2806.4646218349762
1792.4549251704445
3870.521516893889
2387.633066242258
2743.2801570409742
3342.20904950642
3320.390285241987
2919.7334080868395
3461.8323376700987
3185.594162151349
3365.3488330995633
3335.803249761898
2224.602478916701
2308.99522780636
5706.7387135103745
2517.2929852723437
3012.6003735429076
3437.5492252557533
2904.1581052209062
2503.712662880249
2747.482668625389
2526.596486867081
3573.9702198065984
3891.3749510646517
2208.3174385866205
3928.7682965302633
3180.5947676550845
3028.2815009633377
3309.676492397528
3089.9345467537496
4128.010704474358
3624.617863585434
3325.330532384147
3174.1381469367248
3766.2711491360974
2626.9936965666307
2835.380376146081
3834.402385376317
2807.4478565384193
3744.765986456873
2681.8389289056836
3035.2268389213177
2993.547939794907
3308.346226749845
3514.562597504701
3345.7683254502253
2998.857858302229
3734.4942151712285
5646.159409791453
3960.608566066552
3578.725887757171
3257.830594992922
4989.55144295316
2650.5617011333984
3004.099642826793
4286.307846906522
3091.9045428587847
3592.480566454793
2757.9062189964657
5251.374016965232
1742.9561377488599
3042.2041627724966
2991.7818516810157
3507.0284137841195
3140.6180248292076
4856.421198209344
2848.5266159739294
3412.264550427302
2019.717990134768
3836.4311925788425
3208.5233338638327
4247.525449961504
3325.7317183380546
3167.5893070396664
3183.045784887689
3173.8599294719784
1928.0817992346233
3227.2216297112486
3121.2572269121474
3125.506155649549
4107.048931454752
3055.903548533226
3217.776284866838
3113.21449793899
3517.861708149897
2940.564122939368
3248.8427514295086
3261.160982471678
3581.5259602109636
2519.611816440966
2780.2790232831335
3351.0617660922007
2195.052388306434
4351.85813479697
4311.620896375938
3062.457664078115
2176.62102273896
3400.587070271261
3111.798113025823
3377.7333755291975
3220.8975321026405
2459.7821662693214
3521.4108877388003
3379.403113388556
3262.8736964383675
3082.3504313652934
3599.8351102437146
3313.781511565923
3759.7356730870342
2949.282266894593
3926.437935094611
3001.5169927431407
2938.431515791311
3561.9629129540467
3299.8048853433593
3051.990235442218
4750.631988522914
3423.5648976684647
4807.2201971999575
3109.800083665036
2009.9912042688372
3435.484653287968
2894.287653110772
3115.0241646853415
1936.5255484417532
3261.857965619412
4007.3495943241383
3342.9137276072784
3235.6443649562752
2810.6539895767337
2276.620953072703
2218.706507637492
2442.87234603171
5119.707194128125
1882.5994022420011
2706.3737883900894
3398.298742936825
2871.8018823624975
4097.243213197065
1954.889484701858
3120.3408010566623
1758.8492761424552
3143.5775133128363
3218.9830140723284
2649.9807306150838
2674.1612471786493
5284.881992324701
3459.4212715853264
3059.9437747388915
3307.884783330733
1966.4842567461524
2939.1310038591782
2799.8362489465667
3076.000533567274
3320.273294046511
3161.0731174061275
5377.216297977872
3177.8208841385663
2723.4047433300852
2749.7495965764815
2840.259281583692
2199.3891724423056
2840.473668267452
2896.025856034001
3187.982375961931
3378.1236758603154
2962.8683495805494
2206.7608476311843
3015.08844082002
4102.006891388831
3238.9385282195503
3142.757171853382
1975.0029643460703
3325.472529157687
3205.456676715578
3969.921904872096
3171.5422705114747
3172.7346331989006
2078.1474837681435
2153.25852738682
3207.169867797282
3102.4011168440393
3397.4629645384375
3432.465461471081
2950.179650135744
3045.782309869502
2498.7042102079295
2060.276936653666
3597.434692426913
2897.8213784525346
3116.992751353446
2546.516734061421
3679.312423611818
3384.548956015483
4678.899198845506
2804.45564491545
2571.5225695688387
3335.2489083987994
2631.0843871250977
3048.2787175388958
3210.333828300638
1833.9558154112035
5100.834430011391
2881.0981566108803
5043.497141860205
2507.4391351966906
3564.1140672614206
2842.3694258066666
3764.8415130894246
3125.6020187411214
2870.158511074989
3308.8907205169876
2159.9952542380447
2926.294578409503
3479.9948280941057
3367.130194911977
2810.9714654213553
2549.967882273818
3271.443396960162
2943.6989134315777
3657.3067438075987
3243.6278611668413
3451.6615269009485
2947.8323287118546
3348.55045031619
3034.5459369537484
3522.5947535390487
2920.0052860657715
3012.4296655559447
2517.020547665402
3053.85056484214
3236.4762396881724
2721.5256695369617
3085.856873835558
2584.136072829634
2790.596609691983
3853.053522683948
2901.0146040763952
3367.7893005138517
3137.7635844444885
3028.9844940256016
3607.6625066659863
2664.2749978313745
3315.1685749538115
3106.2999641845913
1751.529068472189
3164.2429320400865
3004.5189993180934
3699.1888304179874
2756.0662860533484
3524.5359717224765
2745.2250024588643
3319.0705029662868
2785.469313444629
3430.2778059090647
4382.4668037036345
3449.587277613864
3455.3730380752613
3104.822604365191
2632.9092447785815
3764.168603923377
3667.8331766445576
3790.538160230683
2979.03920205546
4491.448598327621
3453.8327283041417
3093.336296461774
3765.6587172478944
4988.245483799688
3384.6672040243493
3881.1775436060584
3297.752322627617
3173.10738892132
2795.1739654391563
5028.931043017836
3115.434364866798
3973.6534666065045
3014.8674312215526
2590.9662698566476
3170.142381650245
2480.5333915890587
3373.412290018692
2742.007963076337
3291.6880862444737
2971.0479728449145
3688.3913817141242
3148.2758449411713
2747.4507768967173
3335.226979754435
3443.806806705955
3508.4001017504565
2711.1052372623562
3219.8022414081192
4227.735698201494
3060.4130855771837
3161.5369116405445
3587.522877482408
1844.7963292569593
3163.9866071830684
4199.8667465026865
2200.744127623061
2891.475559428192
2260.270735270249
1778.675735248602
3702.106465747639
3385.6048753883138
2744.1316266966264
3275.920998577093
3218.94341500389
2754.25934695536
2920.697773034631
4754.344509049929
3136.2235603528
3501.5327213009564
3131.264311602065
3212.5380233047463
3243.1657831389925
3496.3267373672843
3313.896228553034
3153.241780399107
2914.762804206096
3135.4666371704893
3639.9677654457373
3464.1309771972997
2706.916604392081
2856.898090689214
3535.63866911369
2840.228206294277
3002.7276645198517
3314.0113628210925
3251.5047209874956
3499.902169288762
3666.2769220451564
3343.141104617537
4846.9019157612765
3608.488618024064
3167.030755823894
3317.592148941119
2318.635787835289
3287.4960844671496
3295.0158896565395
2988.185724544408
3399.32266804269
3647.111340789749
3365.4268183324807
3168.971234711026
3659.5896623018107
4315.027305246938
3228.4700791818887
3221.585017374718
5560.730505530724
2180.8073026356096
3599.7830003822496
2449.0923233605968
2904.908954482056
3171.8306090594688
2856.5092411687465
4513.262522951142
2693.8244321779994
3736.202705528078
3218.024586912568
2961.5522113453744
2973.477627837366
2972.0597724032446
2881.230107777755
3262.162172289573
3274.3806680117227
3045.655361072472
2491.888410116773
2687.088548142976
3154.274930997768
3193.1577434358223
2832.557626865603
3117.4870927106213
2825.2150002898807
3156.406348609608
2724.949744408343
2936.247606928674
3146.9708462145045
1986.4290073809657
4330.816272864608
2432.106913788165
3403.939651590411
2902.134472950221
2725.435891912977
4070.9922085756
2781.3833228298463
2863.948593221536
3792.159714995552
3115.902821279036
3189.7659192697643
2972.867264924163
3332.6027460943046
3302.5480350744856
4123.316108622089
4197.586574585744
2990.4015665330617
5012.4342243456385
3035.869838416693
2669.776081861518
3801.5884732093587
3161.881777523158
2701.1058124853553
3039.2944248641834
2148.368723527523
4278.721079314922
3025.2300372100676
3791.5572082677104
2972.697413007168
2747.3569588365044
4131.773964937882
3437.911090907775
2630.165692024248
3517.9735995206283
3287.4003463484937
3033.5463753177683
2663.3697400175993
3209.652925061565
2844.648170989024
3386.448016910666
3814.2627611947282
3004.203004098055
2543.722806257091
3373.1408102524033
4322.852214258775
3288.72428848247
3497.8071892824933
2651.5603692013465
4201.770634953786
2502.997871881894
3449.11957917318
3127.5766982631185
2075.1396453599455
3846.211305560679
3163.2801019582153
2432.9161282178984
2569.873917543407
3167.7831584966752
3165.56218898288
2957.961511759427
2243.0715375790155
3404.5965709012685
3146.7357644627973
3050.605123597982
2574.5916275555355
3658.031071869541
5283.260761602161
4745.815214065479
4211.887855910605
3716.5997160592806
3221.5895314951654
3445.731079914078
3195.26989920707
3895.963299109453
3116.836883894304
3549.5125209459966
3158.4510142034655
3467.036578847278
3298.409022483448
1995.8622249362784
2938.2408794311023
2800.1538357746335
2958.9728720710236
2942.918383546475
3328.21258941924
4807.292874491261
3469.2757622404956
3645.021342074911
3557.2621918094555
2492.440554090975
3065.5043060036396
2867.0631896950094
3202.387537557091
2703.531103388097
3464.016831131769
3062.3879942093176
1929.327724288302
3048.7978134520313
3053.7010994729626
3800.1388052258767
3343.9928652459207
2840.518114483182
3571.752442192764
3200.0271696796935
2696.251219970549
3107.3449544762498
2903.3150848758246
2841.3471735035887
2544.595663756513
3333.103909428714
3205.616483128773
3783.725005847918
3608.339575468045
2220.111943714869
3243.9195901149774
3453.910111036768
3488.100220628527
2520.8458881194147
2948.5987361304155
3006.65773669176
2392.5931507190917
3284.220061434406
3033.708321960818
2557.142207743308
3092.980917779982
