Batch,orden_escalon_fase,T_prev,hist__gn,hab__gn,rec__gn,delta__gn,z_hist__gn,beta__gn,t__gn,motivo__gn,valor_hist_pp__gn,valor_rec_pp__gn,hist__carbon,hab__carbon,rec__carbon,delta__carbon,z_hist__carbon,beta__carbon,t__carbon,motivo__carbon,valor_hist_pp__carbon,valor_rec_pp__carbon,efecto_ln_sn_dep,efecto_ln_feo_ret,inicio_bloque
AP0109,3,1097.484795955223,16.676536601749273,17.97579552374503,17.97579552374503,0.0,-0.717914917519425,-0.5007281417429884,-0.7616828913895438,mantener: beta no distinguible de 0,0.3594802025790725,-0.0,5.002582711884469,8.534653911213518,8.534653911213518,0.0,-0.7113762278538485,-0.14694321128634869,-0.13314730366131142,mantener: beta no distinguible de 0,0.10453190735361378,-0.0,0.0,0.0,100
AP0110,0,1047.9707759308699,27.481403548629192,25.705360423694145,25.705360423694145,0.0,0.4849446644203914,-0.5007281417429884,-0.7616828913895438,mantener: beta no distinguible de 0,-0.2428254406633997,-0.0,57.50505830498152,57.72556929948584,57.72556929948584,0.0,-0.02180758337578728,-0.14694321128634869,-0.13314730366131142,mantener: beta no distinguible de 0,0.003204476331632976,-0.0,0.0,0.0,100
AP0110,1,1055.342695746444,25.778531528049047,23.513553545763646,23.513553545763646,0.0,0.9192313348029635,-0.5007281417429884,-0.7616828913895438,mantener: beta no distinguible de 0,-0.46028499810781476,-0.0,19.326026407877603,37.12976852582585,37.12976852582585,0.0,-2.4620145570822993,-0.14694321128634869,-0.13314730366131142,mantener: beta no distinguible de 0,0.36177632525141046,-0.0,0.0,0.0,100
AP0110,2,1086.084822292704,18.427358008490664,17.770306865476414,17.770306865476414,0.0,0.23487169575095695,-0.5007281417429884,-0.7616828913895438,mantener: beta no distinguible de 0,-0.11760686776140122,-0.0,16.68593270438058,8.089224466019989,8.089224466019989,0.0,1.2215720325314492,-0.14694321128634869,-0.13314730366131142,mantener: beta no distinguible de 0,-0.17950171727776315,-0.0,0.0,0.0,100
AP0110,3,1077.4744313965277,16.618705083453467,15.939242435659063,15.939242435659063,0.0,0.37544200196798205,-0.5007281417429884,-0.7616828913895438,mantener: beta no distinguible de 0,-0.18799437597769506,-0.0,13.567463921440972,7.921038328107138,7.921038328107138,0.0,1.1372174321418742,-0.14694321128634869,-0.13314730366131142,mantener: beta no distinguible de 0,-0.16710638140974232,-0.0,0.0,0.0,100
AP0111,0,1126.15635704036,28.085118295175054,24.26901562653896,22.435320900852442,-1.8336947256865166,1.1073535868218811,-1.1148972395349421,-1.5880846662998436,recomendar,-1.2345854571368322,0.593236880068063,48.621017220879274,55.6665167727164,55.6665167727164,0.0,-0.7254370711726912,0.052585189717237135,0.043011870124415374,mantener: beta no distinguible de 0,-0.03814724601553282,0.0,-0.030597322195494547,0.004947376315328549,110
AP0111,1,1128.4780643839679,25.802814019097223,24.746452365977426,22.855031829310253,-1.891420536667173,0.4434740214734979,-1.1148972395349421,-1.5880846662998436,recomendar,-0.49442796234626246,0.8852756053027334,32.94688618977865,30.74568263032217,30.74568263032217,0.0,0.3014795422445089,0.052585189717237135,0.043011870124415374,mantener: beta no distinguible de 0,0.01585335892479331,0.0,-0.03156054426993777,0.005103122692317177,110
AP0111,2,1130.3385577320207,20.439563294319107,18.87000765215739,16.65175102178829,-2.218256630369101,0.5618347341097949,-1.1148972395349421,-1.5880846662998436,recomendar,-0.6263879941338585,0.8852756053027326,16.97770763578869,10.993774072524747,10.993774072524747,0.0,0.854986714471687,0.052585189717237135,0.043011870124415374,mantener: beta no distinguible de 0,0.044959638586210916,0.0,-0.03701418337574407,0.005984938583656473,110
AP0111,3,1118.6804382337377,17.471670091417096,17.748266438359614,16.344177905243463,-1.404088533116152,-0.1564211967314845,-1.1148972395349421,-1.5880846662998436,recomendar,0.1743935604406842,0.8852756053027336,12.040904966990153,6.846783384692621,6.846783384692621,0.0,1.0862726561192242,0.052585189717237135,0.043011870124415374,mantener: beta no distinguible de 0,0.057121853706676495,0.0,-0.02342884485457083,0.003788282889215671,110
AP0112,0,1173.9658502795298,26.60504606105663,27.720510855685745,24.984124661967794,-2.7363861937179514,-0.3236846721808874,-1.1148972395349421,-1.5880846662998436,recomendar,0.36087514749424404,0.8852756053027327,65.05137900075604,58.524484474678886,58.524484474678886,0.0,0.6720391100750072,0.052585189717237135,0.043011870124415374,mantener: beta no distinguible de 0,0.03533930410069746,0.0,-0.045659775778187355,0.007382871344260298,110
AP0112,1,1145.848753008443,22.351315383738132,21.942407488041216,20.050986951374043,-1.891420536667173,0.17166472143457515,-1.1148972395349421,-1.5880846662998436,recomendar,-0.19138852405294265,0.8852756053027334,26.978911571013622,26.07003432212366,26.07003432212366,0.0,0.12448094397023961,0.052585189717237135,0.043011870124415374,mantener: beta no distinguible de 0,0.0065458540548558155,0.0,-0.03156054426993777,0.005103122692317177,110
AP0112,2,1116.9527353942083,16.54901865005493,18.076539822657693,16.007524733670376,-2.0690150889873173,-0.5467881665376035,-1.1148972395349421,-1.5880846662998436,recomendar,0.6096126174831464,0.8257153659353481,4.7932360210115945,10.199618073976303,10.199618073976303,0.0,-0.7724659339502603,0.052585189717237135,0.043011870124415374,mantener: beta no distinguible de 0,-0.04062026768687721,0.0,-0.034523915250606135,0.005582279375036603,110
AP0112,3,1109.8118935147854,16.717477213541667,16.703245475464975,15.299156942348825,-1.4040885331161501,0.008048354673273422,-1.1148972395349421,-1.5880846662998436,recomendar,-0.00897308840803069,0.8852756053027325,3.336518628669508,7.526061483404336,7.526061483404336,0.0,-0.8761800763864804,0.052585189717237135,0.043011870124415374,mantener: beta no distinguible de 0,-0.0460740955432464,0.0,-0.0234288448545708,0.0037882828892156664,110
AP0113,0,1153.8586644458665,28.379673281069152,27.856537528800366,25.120151335082415,-2.7363861937179514,0.15180310960466062,-1.1148972395349421,-1.5880846662998436,recomendar,-0.16924486785105639,0.8852756053027327,58.08057244413642,58.887755653684145,58.887755653684145,0.0,-0.08311129950769598,0.052585189717237135,0.043011870124415374,mantener: beta no distinguible de 0,-0.004370423452258311,0.0,-0.045659775778187355,0.007382871344260298,110
