idx_cronologico,es_dev,T_media_R,beta_G_filt,beta_C_filt,beta_G_smooth,beta_C_smooth,sd_G_smooth,sd_C_smooth,beta_G_smooth_lo,beta_G_smooth_hi,beta_C_smooth_lo,beta_C_smooth_hi
AP0292,True,1059.4668829261989,-0.9026140200187694,1.0950090072532799,0.3513561881512822,1.25575538704298,0.7245286052568142,0.7140526041893723,-1.0687198781520735,1.7714322544546381,-0.1437877171681896,2.6552984912541495
AP0293,True,1026.9468616859228,-0.8871389712007223,1.110194896883283,0.3755510166641636,1.256383577610132,0.7240166721572564,0.7146831502499714,-1.043521660764059,1.794623694092386,-0.14439539687981195,2.657162552100076
AP0294,True,1022.5532844232472,-0.9383545307720451,1.1183818207562863,0.3994524230157934,1.2569846300883651,0.7232585223870631,0.7153120260742849,-1.0181342808628502,1.817039126894437,-0.14502694101723335,2.658996201193964
AP0295,True,1051.4174470360956,-1.0571134799786415,1.1456937846960138,0.42431627047719944,1.2575447906811472,0.7222792436932816,0.7159402319366447,-0.9913510471616325,1.8399835881160314,-0.14569806391467632,2.6607876452769705
AP0296,True,1003.7080504110902,-1.1916957882827495,1.1555069151048505,0.4514407096849058,1.2580056685132948,0.721091560420997,0.7165685240576257,-0.9618987487402482,1.8647801681100598,-0.14646863863965165,2.6624799756662414
AP0297,True,1001.4855893898288,-0.8718776413063243,1.1027102657949985,0.4824977351194708,1.2584592328068829,0.7203271276964792,0.7171945732721329,-0.9293434351656285,1.89433890540457,-0.1472421308064975,2.6641605964202633
AP0298,True,1059.3587564511065,-1.0146425876015919,0.9927960203615194,0.5121515323380428,1.258931178424586,0.7216105075906486,0.7178211074180473,-0.9022050625396285,1.926508127215714,-0.1479981921147866,2.6658605489639586
AP0299,True,1002.3909741305011,-0.9056185469442692,1.0073717440776278,0.5451886510553583,1.259709673342032,0.7226835339332446,0.7184473981378154,-0.8712710754538011,1.9616483775645177,-0.1484472270080861,2.6678665736921503
AP0300,False,966.660340890856,-0.3720813127862176,0.9417311512059244,0.5766640458405281,1.2604416672351635,0.7239410192974004,0.7190766184025043,-0.8422603519823766,1.9955884436634328,-0.1489485048337449,2.669831839304072
AP0301,False,1051.7236085436691,-0.32190176931353365,0.8591039514439233,0.5980527052512334,1.2612381632989191,0.7262207208032242,0.7197033420053958,-0.8253399075230861,2.021445318025553,-0.14938038703165657,2.671856713629495
AP0302,False,1014.4981552473688,-0.27902385850582495,0.8554147704273618,0.6181191009210538,1.2622702456957535,0.7282784754901072,0.7203331086543263,-0.8093067110395562,2.045544912881664,-0.1495826472667261,2.674123138658233
AP0303,False,989.7186598907216,-0.27824515400083866,0.8590560896429112,0.6390015853265727,1.2632959664957406,0.7309403092132937,0.7209620789140788,-0.7936414207314828,2.0716445913846284,-0.1497897081758539,2.6763816411673353
AP0304,False,1020.472453837388,-0.08507434460862467,0.8027073528720645,0.6598511116162817,1.2643033800850536,0.7333468262436312,0.7215909131378447,-0.7775086678212355,2.097210891053799,-0.15001480966512215,2.6786215698352294
AP0305,False,957.0873156866484,0.24138056046625084,0.7744144328139665,0.676740735996654,1.2654120050063176,0.736246670571736,0.7222226153688518,-0.7663027383239485,2.119784210317256,-0.150144321116632,2.680968331129267
AP0306,False,982.8513255309574,0.2428349053910284,0.7754768513701331,0.6881473893921357,1.2665708683112016,0.7408980264824996,0.7228546409211082,-0.7640127425135634,2.140307521297835,-0.15022422789417034,2.6833659645165735
AP0307,False,1019.0798979845156,0.2441410503564064,0.7954095975705479,0.6995833467213296,1.2677315949879677,0.7453166639481729,0.7234845681145059,-0.7612373146170891,2.160404008059748,-0.15029815851646378,2.6857613484923992
AP0308,False,978.2098220289032,0.20310820634198323,0.791740504436023,0.7110210257067769,1.2688938734157436,0.7494907748034332,0.7241129243255169,-0.757980892907952,2.180022944321506,-0.1503674582622696,2.6881552050937567
AP0309,False,981.7187632566752,0.1880394759194481,0.7831564543621293,0.7248322846045846,1.2700664730633018,0.7538719682656239,0.7247380277869897,-0.7527567731960382,2.2024213424052075,-0.15042006139919795,2.6905530075258017
AP0310,False,993.9080478582836,0.2843396260434831,0.7953403673386329,0.7394990633554749,1.2712717488285423,0.7580559497797585,0.7253591251386987,-0.7462905982128519,2.225288724923802,-0.15043213644330722,2.692975634100392
AP0311,False,987.1938763916072,0.3580176961784466,0.9636261967516686,0.7528857453086126,1.2724621015155781,0.7623291570843126,0.7259762119581867,-0.74127940257664,2.2470508931938653,-0.15045127392246793,2.6953754769536244
AP0312,False,975.1178452517528,0.3294485791143369,0.9641321077957591,0.7641611804491621,1.2732809994296677,0.7664098922395829,0.7265988908181304,-0.7380022083404203,2.2663245692387446,-0.150852826573868,2.6974148254332033
AP0313,False,950.623472348624,0.23927172528898238,0.9423012536576397,0.7783951213724118,1.2741064300623206,0.7718284594182973,0.7272181366324026,-0.7343886590874507,2.291178901832274,-0.15124111773718862,2.69945397786183
AP0314,False,968.3561811791444,0.3902935364616511,0.9983971426859316,0.7963845289668527,1.2750322158767817,0.7774297298127162,0.7278325739262449,-0.7273777414660709,2.3201467993997764,-0.15151962901865823,2.7015840607722215
AP0315,False,980.6834683345024,0.32751810998542735,1.0279658890378458,0.8114572058531673,1.2758437072471103,0.7834768271028041,0.7284451251609396,-0.7241573752683288,2.3470717869746633,-0.15190873806833127,2.703596152562552
AP0316,False,958.7056180653964,0.3288957202330102,1.0290044599597339,0.8271848043108696,1.2765986307851171,0.7893800679255276,0.7290541300927919,-0.7200001288231646,2.374369737444904,-0.15234746419675482,2.7055447257669893
AP0317,False,948.2038800530202,0.28184854040621876,1.0268726859685804,0.8432764653753351,1.2773749573606816,0.7951712521725681,0.7296589148311106,-0.7152591888828985,2.4018121196335684,-0.15275651570829507,2.7075064304296586
AP0318,False,950.1318774760708,0.21979872572898848,1.088417513296147,0.8590520854427515,1.2781520352516695,0.8007551500354286,0.7302611005646777,-0.7104280086266885,2.4285321795121915,-0.15315972185509885,2.709463792358438
AP0319,False,957.899484275164,0.32231838435758653,1.2893752206700186,0.8754275121173001,1.278777087494051,0.8061756152480505,0.7308646838014569,-0.7046766937688789,2.455531718003479,-0.15371769275680447,2.711271867744906
AP0320,False,957.5958559902876,0.31715656209271803,1.29520910389999,0.888236458528436,1.2788316469811993,0.8115113441235084,0.7314854593213196,-0.7023257759536404,2.4787986930105124,-0.1548798532885871,2.7125431472509858
AP0321,False,959.6635982455068,0.27582608414987236,1.3162216764084462,0.9010220798024475,1.2788670487567522,0.8166517008074067,0.7321023587441322,-0.6996152537800695,2.5016594133849646,-0.15605357438174683,2.7137876718952514
AP0322,False,993.6658632861564,0.3035490446838936,1.2538675664622723,0.914177928111005,1.278826320841584,0.8216211177647803,0.7327153319456925,-0.6961994627079644,2.5245553189299743,-0.15729572977197326,2.714948371455141
AP0323,False,978.3560360698808,0.3126774828845657,1.2536420604891443,0.9275219641911414,1.2789913404854398,0.8264014664790572,0.7333286244296988,-0.6922249101078106,2.5472688384900932,-0.15833276339676972,2.716315444367649
AP0324,False,972.835994785414,0.5219459871140089,1.2613397503147215,0.940850402260041,1.2791565077686857,0.8312698674582348,0.7339384286570096,-0.6884385379580993,2.570139342478181,-0.15936281239905314,2.7176758279364246
AP0325,False,989.4324711343648,0.5657877834737906,1.2294131351033406,0.9500203906953606,1.279251346530597,0.8369793421111421,0.7345423874311298,-0.6904591198424779,2.590499901233199,-0.16045173283441727,2.7189544258956113
AP0326,False,981.4474151063548,0.5728443176137241,1.2169378280877767,0.9587405576575493,1.2794535218500669,0.8425438709549596,0.7351448181863406,-0.6926454294141716,2.6101265447292703,-0.1614303217951607,2.7203373654952943
AP0327,False,978.1462669489116,0.8524768501214698,1.2095468023640188,0.9674129710942057,1.2796995473775605,0.8479443668983444,0.7357540985595815,-0.6945579880265493,2.629383930214961,-0.1623784857992192,2.72177758055434
AP0328,False,942.6811141511504,0.8383214700145663,1.2379172731539305,0.9697500687556959,1.2798763951368115,0.853892805909772,0.7363584209703294,-0.7038798308274572,2.643379968338849,-0.16338610996503422,2.7231389002386575
AP0329,False,962.6305160518102,0.8413708823233446,1.2318801024878474,0.971956240068969,1.2799501131888573,0.8596733614552411,0.7369614806902974,-0.7130035483833035,2.656916028521241,-0.16449438896412572,2.7243946153418404
AP0330,False,969.1102213341514,0.82762262616051,1.2694301586402923,0.9741878725427398,1.2800433494312815,0.8652894140243959,0.7375629949240349,-0.7217793789450762,2.670155124030556,-0.16558012061982685,2.72566681948239
AP0331,False,959.863414836616,0.8387908215010363,1.295913673426261,0.9760622302232638,1.2799758202485272,0.8707446633299117,0.7381622928681829,-0.7305973099033631,2.6827217703498905,-0.16682227377311132,2.726773914270166
AP0332,False,976.1227676034704,0.9004352681457195,1.2363116973642008,0.9771109989940231,1.2797786563323525,0.8760566324588303,0.7387579599196117,-0.7399600006252841,2.69418199861333,-0.16818694511008636,2.7277442577747912
AP0333,False,972.4097337773278,0.9546759103006492,1.3909050698188248,0.9774281381318247,1.279747963455406,0.881365543362331,0.7393814126762156,-0.7500483268583439,2.704904603121993,-0.1694396053899765,2.7289355323007887
AP0334,False,1016.305315260119,0.9351970921256967,1.420900772792086,0.9758698796101795,1.2791592846035957,0.8865755491934648,0.7400457428672527,-0.7618181968090116,2.7135579560293706,-0.17133037141621954,2.7296489406234112
AP0335,False,973.3063060197854,0.9376258993100264,1.422942693359243,0.9744649956025937,1.2784263417941906,0.8916488652655253,0.740719792870836,-0.7731667803178359,2.7220967715230233,-0.17338445223264798,2.730237135821029
AP0336,False,981.4104218457092,0.8988959955016981,1.446701420627971,0.9728074764632624,1.277656831246067,0.8966500197176396,0.7413950879254689,-0.7846265621833111,2.730241515109836,-0.17547754108785218,2.730791203579986
AP0337,False,961.1354351571816,0.7987851297866578,1.5018649777186008,0.9717645106239646,1.2767509470378533,0.9015934782298202,0.7420771055360738,-0.7953587067064828,2.738887727954412,-0.17772017981285115,2.7312220738885578
AP0338,False,966.0385618020184,0.7403547313852272,1.5189713783117822,0.971749424702735,1.27552635108229,0.9064208676430481,0.7427576294713459,-0.8048354758776393,2.748334325283109,-0.18027860268154794,2.731331304846128
AP0339,False,977.7887216855185,0.7705314236993986,1.4495172850396705,0.9733021225543528,1.2741735008552602,0.9115637013670802,0.7434456179708594,-0.8133627321251244,2.75996697723383,-0.18297991036762418,2.7313269120781447
AP0340,False,990.6798859661072,0.8248581407079858,1.4848790703826755,0.9750148275687633,1.2731528180992895,0.9165694790972121,0.7441326906876445,-0.8214613514617723,2.771491006599299,-0.18534725564849386,2.731652891847073
AP0341,False,983.9041052454176,0.7788331524673042,1.5038767527251033,0.9752745621975019,1.2719326149469519,0.9215034106215741,0.7448199712756212,-0.8308721226207834,2.7814212470157873,-0.18791452875326553,2.7317797586471695
AP0342,False,989.1767415735942,0.910977748128784,1.2999571351339525,0.9765704252277776,1.270578058331405,0.9265359676393214,0.7455162890902371,-0.8394400713452923,2.7925809218008473,-0.1906338682854598,2.7317899849482696
AP0343,False,980.1670405220376,0.8696128126148326,1.2576645761667922,0.9762376613929293,1.269824724221421,0.9316325516976475,0.7463196611642609,-0.8497621399344597,2.8022374627203184,-0.19296181166053028,2.732611260103372
AP0344,False,986.4268770079937,0.8476697231816818,1.248758379901736,0.976607275850005,1.269226881390829,0.9366480464286848,0.7471351535985432,-0.8592228951502173,2.812437446850227,-0.19515801966231572,2.7336117824439734
AP0345,False,1006.529676384174,0.8487762745903873,1.2468973310892268,0.9771854123798696,1.2686524907147818,0.9417057958496861,0.7479541917842941,-0.8685579474855152,2.8229287722452545,-0.19733772518243464,2.7346427066119983
AP0346,False,993.61059409659,0.8845113673529257,1.2538045483048361,0.9778255831584536,1.2680392955929063,0.9466824781180831,0.748811138290574,-0.8776720739529894,2.8333232402698965,-0.1996305354566188,2.7357091266424316
AP0347,False,994.6889611244728,0.8261112909972018,1.260069739099306,0.9775460450418382,1.2673510555391403,0.9517396661279897,0.7496658925863467,-0.8878637005690214,2.842955790652698,-0.20199409393009926,2.73669620500838
AP0348,False,970.1096833932684,0.8432135110253779,1.2910781391446997,0.9783028151353754,1.2665599434331083,0.9568529370266224,0.750520123050289,-0.8971289414368044,2.8537345717075553,-0.20445949774545813,2.7375793846116747
AP0349,False,983.6954196896194,0.8204198364916787,1.2736296087244787,0.9785321703348366,1.2655783403194947,0.9618881719034709,0.751430227797905,-0.9067686465959661,2.8638329872656394,-0.20722490616439915,2.7383815868033885
AP0350,False,955.756318934384,0.6729763687368261,1.2410159722855783,0.9793239466543195,1.2647468004786373,0.9668146579377749,0.7523396212720412,-0.9156327829037192,2.8742806762123583,-0.20983885721456352,2.7393324581718383
AP0351,False,961.4888708674692,0.5659890588402091,1.140673365147593,0.98246652405739,1.26406342999951,0.973122874832204,0.7532650780173884,-0.9248543106137299,2.88978735872851,-0.21233612291457127,2.7404629829135914
AP0352,False,1006.1636695381042,0.5565376749204657,1.1453485689931318,0.9879699779687798,1.2638643151791233,0.9794308164525808,0.7542173966732956,-0.9317144222782785,2.907654378215838,-0.21440178230053597,2.7421304126587827
AP0353,False,946.4442184527926,0.5348961592844244,1.1730267258452727,0.9935476570040171,1.2636639590213883,0.9859272479430976,0.7551708239598405,-0.9388697489644542,2.9259650629724883,-0.21647085593989912,2.7437987739826757
AP0354,False,964.8847426128756,0.5159260694827823,1.159883147203297,0.9992817404493709,1.2632794034794275,0.9923287800513105,0.7561423073431249,-0.9456826684511977,2.9442461493499397,-0.2187595189130973,2.7453183258719522
AP0355,False,944.782953449514,0.49954386383867744,1.179759867192252,1.005350117321609,1.2629505706525792,0.9988296575748095,0.7571420124306181,-0.9523560115250174,2.9630562461682355,-0.22104777371143225,2.7469489150165907
AP0356,False,954.3657686494772,0.5625323521247821,1.1265915449021158,1.0116517790612467,1.2625996332189529,1.0053838595542823,0.7581627162289041,-0.9589005856651467,2.98220414378764,-0.2233992905896991,2.748598557027605
AP0357,False,956.204085401733,0.7458671643987893,1.2429804234399917,1.0176318757150065,1.2625930026343546,1.0118489530391783,0.7591929572778688,-0.965592072241783,3.000855823671796,-0.22542519363026825,2.7506111988989774
AP0358,False,991.4895252298726,1.0323748772191608,1.3415936957937014,1.020116555211568,1.2620741647433373,1.018829671117966,0.7602986751160606,-0.9767896001796454,3.017022710602782,-0.2281112384841415,2.752259567970816
AP0359,False,948.6954960248232,1.0885857413132578,1.2913973569174944,1.018395419886239,1.2613294311854113,1.0277047533796344,0.761452795121977,-0.9959058967378445,3.0326967365103226,-0.2311180472536638,2.753776909624486
AP0360,False,937.9228247695536,1.0827091186122138,1.2880695610756396,1.0160973420893922,1.2607778382398613,1.0367064045046979,0.7626882056280069,-1.0158472107398158,3.0480418949186,-0.23409104479103204,2.7556467212707547
AP0361,False,939.0609048675336,1.0765042185977536,1.286485411252546,1.013589363280549,1.2601949598622957,1.0462770730801627,0.7639968358483117,-1.03711369995657,3.0642924265176683,-0.23723883840039517,2.7576287581249863
AP0362,False,972.4621324799202,1.0111254187641956,1.2595723050733738,1.0111254187641956,1.2595723050733738,1.0557665620870111,0.7653010155736711,-1.0581770429263462,3.0804278804547374,-0.2404176854510216,2.759562295597769
