Batch,fecha_batch,es_lockbox,rendimiento_proxy_batch,recuperacion_refinada_pct,sn_perdido_escoria_frac,recuperacion_real_pct,f_metal,f_dross,f_polvo,sn_metal_t,sn_dross_t,sn_polvo_t,feed_sn_total_t,ley_sn_conc_batch_pct,espesor_ladrillo_norm_mm,frac_carga_secundaria_F,feed_dross_Fe_total_t,T_media_F,T_media_R,R_sum_ln_sn_dep,R_sum_ln_feo_ret,R_n_validos,R_lnirf_twmean,R_lnirf_fin,F_lnirf_F0,F_lnirf_fin,F_sum_d_lnirf,F_sum_ln_sn_dep,F_sn_ext_kg,R_sdi_w10,idx_cronologico,recuperacion_refinada_pct_next,rendimiento_proxy_batch_next,recuperacion_real_pct_next,f_metal_next,f_dross_next,f_polvo_next,es_dev,R_sum_m6_ln_sn_dep,R_sum_m6_ln_feo_ret,F_sum_m6_ln_sn_dep,F_m6_sn_ext_kg,R_m6_masa_fin_kg,F_m6_masa_fin_kg,m6_k_anclaje,x_gn_S1_v9,x_carbon_S1_v9,x_gn_S2_t2,x_carbon_S2_t2,x_gn_S3p_plan,x_carbon_S3p_plan,x_gn_S4_online,x_carbon_S4_online
AP0189,2026-06-22 17:30:00,False,72.57204105498306,71.80665930929668,0.010546509848145272,72.69863885317751,0.7257204105498306,0.11076384299909155,0.16351574645107797,35.2506,5.38016,7.942491472,48.4886657523152,38.9181859,260.1628198054785,0.45104418734629254,19.225997885727708,1108.9374279198087,1087.843365079406,2.7039888244255286,-0.13453092443956344,4,-1.4305351176146235,-1.5124167735153582,-1.3116743239505642,-1.274605256710724,0.03706906723984016,3.9247010513348948,37861.79115077467,1.3586795800298943,189,66.81005936546053,67.47735364116184,74.92127868008386,0.6747735364116184,0.07747257609514883,0.24775388749323263,True,2.8213838465005328,-0.26125418091962493,3.8485268325097888,37513.85062240444,55632.397441684574,67497.97125546861,1.1072483963163888,-0.12237421315323915,-0.27538840541010196,-0.12123318116515885,-0.33394770709539795,0.3164375875357803,-0.16503562308644543,-0.044440469962387846,-0.26489694643588513
AP0190,2026-06-23 01:25:00,False,67.47735364116184,66.81005936546053,0.009889158950274247,74.92127868008386,0.6747735364116184,0.07747257609514883,0.24775388749323263,37.52616,4.30848,13.778329352000004,50.08745267180749,39.011745600000005,259.53462293396666,0.4424681869683352,18.854805466141237,1119.6571244642348,1090.3277025373375,2.871683857879476,-0.2565415241952763,3,-1.4175008063811694,-1.5243116343398866,-1.396720792103657,-1.2917742151863894,0.10494657691726772,3.7517130122257196,35380.569746580964,0.3062686159267125,190,69.79776534234806,70.41753166784619,66.91714333045738,0.7041753166784619,0.16344195678198742,0.13238272653955063,True,2.9798593599682217,-0.36559896755326493,3.577568430109952,34604.17205035221,57295.01311026338,77603.61810303973,0.8906485582221978,0.2591811633871586,0.39639975634206825,0.23254350450902486,0.2539758306472609,0.4120641885871874,0.24463266640815545,0.11382978976625734,0.3204786455209163
AP0191,2026-06-23 09:32:00,False,70.41753166784619,69.79776534234806,0.008801307157733407,66.91714333045738,0.7041753166784619,0.16344195678198742,0.13238272653955063,35.1918,8.16816,6.615946804,52.590111066475295,39.011745600000005,259.53462293396666,0.4312983744394003,19.523458036794686,1077.8927077988496,1083.7632781056936,3.51757240258413,-0.3137919390375952,4,-1.4326429790311452,-1.625735478652591,-1.557361381509625,-1.3512604372255517,0.20610094428407333,4.639874760524685,37609.24361092053,0.3796530122081778,191,69.72912579126411,71.22162920900416,67.92857617556784,0.7122162920900417,0.12458713682241547,0.1631965710875428,True,3.6241090006704235,-0.42562406782845075,4.1429559899092645,35785.81247304132,57773.63857146922,81173.46896650881,1.1751826646479822,-0.11037898643065969,0.08535894641715323,0.0011849690273792318,0.022914236295265553,-0.2858134171250926,0.02444769722022215,-0.15035039087765173,0.040148338328167894
AP0192,2026-06-23 17:24:00,False,71.22162920900416,69.72912579126411,0.020955760691183014,67.92857617556784,0.7122162920900417,0.12458713682241547,0.1631965710875428,34.01384,5.95,7.793899296000001,50.07294707913207,39.011745600000005,259.53462293396666,0.4353190275906991,19.666592938620468,1096.118162552362,1119.0855513101765,2.284020458505399,-0.17078962876044765,4,-1.404047398098245,-1.4389188358075247,-1.2661960131583705,-1.30570037213451,-0.039504358976139464,4.606828418197545,37671.06756184831,0.5761241709009224,192,63.61816949636374,64.57168749074502,68.3697539219907,0.6457168749074501,0.11834470277002282,0.23593842232252707,True,2.341709359894883,-0.23256039948192753,4.33476103010783,37518.38603035777,57381.876457320766,70370.90352617667,1.1234379802865995,-0.7396096981574577,-0.27258529660527,-0.5031237412240186,-0.270095510785363,-0.6157076083107985,-0.3736396597598065,-0.8757520579971242,-0.5906054912218076
AP0193,2026-06-24 01:31:00,False,64.57168749074502,63.61816949636374,0.014766812382252425,68.3697539219907,0.6457168749074501,0.11834470277002282,0.23593842232252707,34.356840000000005,6.296799999999999,12.553642224,50.251519172060895,39.0117456,258.8236152628452,0.44289852244535144,19.26203491652629,1131.4406948148378,1122.9486704711362,2.206550716538011,-0.361742022003563,3,-1.5686840828754038,-1.6574085760848265,-1.446536472823363,-1.3279319192529466,0.11860455357041633,4.131778557501761,39356.77729910886,-1.4108695034976186,193,62.81111960119818,64.90903076848403,68.00994850866645,0.6490903076848402,0.18712496911168688,0.1637847232034729,True,2.225939174640235,-0.38730999132057886,3.759274222163006,38730.32249621565,56578.434430075664,70201.19431963492,0.9463603256510089,-0.1378612401812002,-0.23129131588741508,0.31724951448025224,-0.1902995839531888,0.23455476728652552,-0.42404024057669976,0.03886468819582492,-0.0511492070759835
AP0194,2026-06-24 09:18:00,False,64.90903076848403,62.81111960119818,0.032320790226688684,68.00994850866645,0.6490903076848402,0.18712496911168688,0.1637847232034729,34.09812,9.830079999999999,8.603966320000001,50.13695900042463,39.0117456,258.8236152628452,0.43885191405411056,19.332448133795967,1119.2185836493925,1088.850764453494,1.3929474514502045,-0.20747264580877686,4,-1.5350226745780817,-1.586713894599217,-1.4264800610521362,-1.3613575078315066,0.06512255322062965,3.7950419511141,19771.99009251966,-0.6817790066375642,194,67.37687240762436,68.15233541971674,68.76204325137799,0.6815233541971674,0.148363721949806,0.17011292385302654,True,1.517207474771912,-0.3337627526016563,3.3659340620743308,38592.71651669149,57291.309521269,70753.55496273792,0.96480412666384,-0.5571705121728477,-0.08359193253037271,-0.35327594047169086,0.03874331382244664,-0.5378013010917932,-0.11121206555998503,-0.45929238817369794,-0.008418474919620667
AP0195,2026-06-24 17:20:00,False,68.15233541971674,67.37687240762436,0.011378377678720585,68.76204325137799,0.6815233541971674,0.148363721949806,0.17011292385302654,33.40428,7.27192,8.337938392000002,48.579533737649044,39.01174560000001,258.8236152628452,0.4253634582182381,18.161472218210356,1138.0847106090405,1077.893930368889,3.094603129109464,-0.43625520551594255,4,-1.4744765219506053,-1.663559891415179,-1.4987044616369296,-1.3581179946349298,0.14058646700199984,2.4419428728150447,34534.18664016476,-1.2679489260499617,195,59.9917793044094,60.43351411312338,75.526597493747,0.6043351411312338,0.15899614977276352,0.2366687090960027,True,3.112548512016959,-0.4541034952037255,2.5861056499403574,33632.67388758626,53673.647616600494,73948.59792062409,1.076091781837645,0.4415059787603025,-0.20296886065896794,0.6027304432829863,-0.4523277420139749,0.43822273471616213,-0.20596841694250492,0.48018979594176203,-0.47501112112444727
AP0196,2026-06-25 01:20:00,False,60.43351411312338,59.9917793044094,0.00730943442883549,75.526597493747,0.6043351411312338,0.15899614977276352,0.2366687090960027,37.60652,9.894,14.72740196,49.79241915818268,39.011745600000005,258.0312631481766,0.4401678519499633,19.054475116722315,1147.601975964693,1079.796968135781,2.0553930719158178,-0.2454396263931717,3,-1.5388446037710646,-1.5893885608952454,-1.6331050478428923,-1.3838041462705457,0.24930090157234663,5.123376165430281,40751.944520154764,-0.3990031920158992,196,68.26552873092122,69.1823778249205,73.10837013362101,0.6918237782492049,0.15571382264026143,0.15246239911053366,True,2.110622309309038,-0.302059380301196,4.883124625325131,40551.56434336296,56777.509458070854,67574.25459923093,0.6628417729665631,0.9743352437846666,-0.16051889665005867,1.1104161415974634,0.006363461489775513,1.0944161830732988,0.32410163054850977,1.0407604107870998,0.06693269850858517
AP0197,2026-06-25 16:50:00,False,69.1823778249205,68.26552873092122,0.013252639224392395,73.10837013362101,0.6918237782492049,0.15571382264026143,0.15246239911053366,36.83428,8.290560000000001,8.117446776000001,50.3831229347304,39.01174560000001,258.0312631481766,0.4667750713795508,19.466862926381143,1076.757492229119,1037.2514002997432,2.7428691354154484,-0.31443142735005797,4,-1.3372493116987856,-1.3877848227224925,-1.1156499440391605,-1.159850497254408,-0.04420055321524741,3.608542844565473,36497.31221096845,-0.40144513808513116,197,70.07696314412189,70.68889790530595,68.95099876006486,0.7068889790530596,0.11871705229583834,0.1743939686511021,True,2.727953642231229,-0.29988199449982866,3.506685096759512,36503.46579553316,58834.37202594474,77056.3774360396,0.971315983437051,0.23316266264072688,0.14924002874626754,-0.1055870967282375,0.18745513358748478,-0.2657828932290192,0.23197242380032507,-0.16319614137739175,0.2937182475097803
AP0198,2026-06-26 01:35:00,False,70.68889790530595,70.07696314412189,0.008656730820783274,68.95099876006486,0.7068889790530596,0.11871705229583834,0.1743939686511021,36.66768,6.15808,9.046147876,53.17933120533308,39.01174560000001,257.24987767998834,0.4529270268216245,19.232624859049974,1061.9920058330317,1015.9228108071507,2.7295415537515773,-0.23182901677796885,3,-1.3828238335970304,-1.4905211320045433,-1.3954482943835156,-1.2573944189426913,0.13805387544082426,4.403982339967243,44464.956170845115,0.4112513859718887,198,69.60470453679486,72.2733024603543,67.2070360894077,0.722733024603543,0.1621072484839208,0.11515972691253601,True,2.7736290381471447,-0.30102807757545513,3.7586489786313138,43837.34173118913,59393.054247767715,70226.06531535671,1.0814690877559008,0.13439270499677883,0.3664551263893151,0.2580296615081219,0.01770350711526858,-0.08641459850665348,0.11821835432423844,0.03960174339801484,-0.026602283854424313
AP0199,2026-06-26 09:40:00,False,72.2733024603543,69.60470453679486,0.03692370256670254,67.2070360894077,0.722733024603543,0.1621072484839208,0.11515972691253601,35.579879999999996,7.98048,5.669270844,52.940706911500946,39.011745600000005,257.24987767998834,0.4541152900896249,20.617475090692157,1043.0784761079483,1016.9123306055121,1.8268440208009349,-0.0859179349142552,4,-1.4500549139754364,-1.4968135988420936,-1.3737352243313365,-1.3505754632810107,0.0231597610503258,3.9854607080382127,40189.41469840474,0.9676646716583829,199,71.8065918254643,73.15059361113873,68.320798902834,0.7315059361113874,0.13042928713783986,0.13806477675077275,True,1.9933809349511509,-0.2681941841310823,3.1760514094089354,37553.24994897086,60201.188865499025,77554.68062221723,1.1404480919359958,-0.02805810388010401,0.17572506347105027,-0.3023448841328464,0.33383178432677674,-0.42190262118274846,0.4489091474755834,-0.25164081411806916,0.20730653782042832
AP0200,2026-06-26 17:36:00,False,73.15059361113873,71.8065918254643,0.018373081055486927,68.320798902834,0.7315059361113874,0.13042928713783986,0.13806477675077275,35.94836,6.40968,6.7849104879999995,52.61700767159624,39.01174560000001,257.24987767998834,0.44893978712971333,20.093886490063955,1044.3180247998366,1019.1544144820965,2.829455357901804,-0.20862695921405378,4,-1.326664683638862,-1.5036551882884899,-1.1728684622522731,-1.2271637303647323,-0.054295268112459105,3.901717107895406,36079.87604380811,0.7431857657612664,200,66.75306615048929,67.09957322893993,67.01358384179473,0.6709957322893993,0.13646834315398637,0.19253592455661425,True,3.0741732947224554,-0.4698823142021634,3.0622255611350617,32052.500882208078,58634.71426126093,85795.98485981971,1.1623498833379577,1.1980159243788804,-0.053136049062350046,1.1818190010218497,-0.14143605246523153,1.4622687184015564,0.18359911467776974,1.0390693322698894,-0.09237202157028206
AP0201,2026-06-27 01:11:00,False,67.09957322893993,66.75306615048929,0.005164072761959107,67.01358384179473,0.6709957322893993,0.13646834315398637,0.19253592455661425,35.78176,7.27736,10.267240032000002,53.394786472655106,39.01174560000001,256.5786412295219,0.45453497051957664,19.98670491702153,1027.133124852329,1001.6247510454064,3.579689285806336,-0.4213626771687676,3,-1.4409020062156481,-1.615645760406178,-1.523073538714327,-1.2618391390329187,0.2612343996814084,3.659223859231342,40495.9747078981,-0.63393748588134,201,66.4514440756962,67.12287371039088,71.60192866095987,0.6712287371039087,0.18202233415948726,0.146748928736604,True,3.5984150581135856,-0.44198151067162017,3.187546208682028,40000.20617632077,58125.05599246925,76211.54355460482,1.0536127400965076,0.7644130912946021,0.7129146907997842,0.5140984116353424,0.43820775048465593,0.7192925829640977,0.36565858677583907,0.6728850324639701,0.596249131563587
AP0202,2026-06-27 09:17:00,False,67.12287371039088,66.4514440756962,0.010002992982565405,71.60192866095987,0.6712287371039087,0.18202233415948726,0.146748928736604,36.57556,9.91848,7.996416052000001,51.08180838701683,38.71286826,256.5786412295219,0.4547912874858491,19.646027403563277,1043.2208985166296,980.699619058071,2.5030065099766055,-0.281424295840708,3,-1.4765302105629003,-1.6014247516946034,-1.4575546181250034,-1.335058643975575,0.12249597414942848,4.554570159781034,40732.55319126483,-0.3112364484304746,202,66.19553935976042,67.79923190734513,63.99136378834027,0.6779923190734513,0.1611722713223264,0.1608354096042224,True,2.5525943728078535,-0.34030513933520035,3.9442033664944702,40220.61705284146,56364.48461589421,68794.73579281596,0.9668534070311304,-0.45485055737912244,0.1348117413380151,-0.3187162402067104,0.2119497463071877,-0.11955268377438386,0.18752423961794182,-0.24122705639401393,0.2042440207683566
AP0203,2026-06-27 17:26:00,False,67.79923190734513,66.19553935976042,0.02365355037910048,63.99136378834027,0.6779923190734513,0.1611722713223264,0.1608354096042224,33.92564,8.0648,8.047943984000002,53.01596651731545,38.71286826,256.3986292481625,0.4580833924218894,20.33776128892379,1031.3249663286308,1045.0886593393168,2.487886415230057,-0.15874074246616626,4,-1.4257656363659554,-1.4762040394531744,-1.823663134761936,-1.3595918669235487,0.46407126783838737,4.048490084378311,37009.27677885121,0.9004789905683945,203,60.410093576370244,60.863310290464845,61.803108274286686,0.6086331029046486,0.15733270509625108,0.2340341919991003,True,2.504117105795002,-0.18837915613472847,3.4843706333725613,36010.322460650845,59953.27604339636,76355.39769615742,1.1068575685862698,1.299603063600405,0.16365089157819399,0.5331715920844572,-0.029141374470028635,0.9188452568617682,0.12778032457768942,0.7711390220597477,0.15817152006654114
AP0204,2026-06-28 01:44:00,False,60.863310290464845,60.410093576370244,0.007446468355593332,61.803108274286686,0.6086331029046486,0.15733270509625108,0.2340341919991003,31.755920000000007,8.20896,12.21092156,51.38239950499727,38.71286826,255.58857533204554,0.45520507638161956,19.577267913760604,1051.3351378126683,1007.9126118017128,2.8377906526956886,-0.6841461815456982,3,-1.6182021120990404,-2.0409968932341997,-1.4182072411125162,-1.3460707043293838,0.07213653678313237,3.9334482631429486,41240.277866500874,-4.003671162761293,204,63.66233755856593,64.1901037712104,63.1835363464938,0.641901037712104,0.20393106690098275,0.15416789538691336,True,2.9217059709306685,-0.7715046631499783,3.4797391898616796,40928.686903299735,53233.70433589719,69338.82769802911,1.0470229047111252,0.2683281832707397,0.0686103590961274,0.17773887447952672,0.22049362418286866,0.6656045642344132,0.0821383288435038,0.44904599728313416,0.09208433027277571
AP0205,2026-06-28 10:18:00,False,64.1901037712104,63.66233755856593,0.008221924901781806,63.1835363464938,0.641901037712104,0.20393106690098275,0.15416789538691336,31.557959999999998,10.02592,7.579399300000001,49.94649211614003,38.71286826,255.58857533204554,0.4409690653992094,18.430843916299903,1053.0646812075152,1012.0620825372589,2.803363113221711,-0.4764459678723526,4,-1.5163615839666154,-1.8083114200403356,-1.4908747495459806,-1.351368211155614,0.13950653839036664,4.537792365918843,40142.800393041936,-1.9610965655018147,205,63.96967014025942,66.50803579954899,63.260105476598596,0.6650803579954899,0.1643792339254391,0.17054040807907106,True,2.8580869772140325,-0.5364638249160052,4.046338473977813,39942.351811297405,52689.11950465539,66042.04604369047,1.1080548701574415,0.28395417602951456,0.25611861582116024,0.36192691075834155,0.2873848762959041,0.7415098909646898,0.1161021097521546,0.4983381617919841,0.3055979281543981
AP0206,2026-06-28 18:54:00,False,66.50803579954899,63.96967014025942,0.038166300188747775,63.260105476598596,0.6650803579954899,0.1643792339254391,0.17054040807907106,33.14752,8.19264,8.499712132,52.398774472897536,38.71286826000001,255.5288725921513,0.44591330949991587,19.5768160456532,1052.7482788628026,1039.3500579078882,1.8846051509182944,-0.16893631609818208,4,-1.4697336626958788,-1.4534212206050248,-1.7163725667904781,-1.3546404661643257,0.36173210062615246,4.1540921835479105,36886.886787681215,0.19524198993647368,206,69.79008827869758,70.64280982652163,65.88942656652814,0.7064280982652162,0.11254641922158169,0.18102548251320216,True,1.9822293649643492,-0.2752858708196525,3.7511935959187923,35394.94349785737,60245.761503947666,78497.66183341542,1.0680639978794273,0.8665044794057524,-0.02833899184546934,0.4021471565296964,-0.416294174419628,0.5128436877009352,-0.3302930024121451,-0.03394736010519637,-0.5731938652123906
AP0207,2026-06-29 02:56:00,False,70.64280982652163,69.79008827869758,0.012070889449585741,65.88942656652814,0.7064280982652162,0.11254641922158169,0.18102548251320216,35.60536,5.672560000000001,9.124038936,54.03804806837936,38.71286826,255.42439279733628,0.44682570100467933,20.022022372617396,1062.9645257945226,1032.85076168703,2.920585133904338,-0.21214593933416542,4,-1.4729493793302806,-1.6316733789977156,-1.494236430444384,-1.3586146631720932,0.1356217672722908,3.584005164009479,40944.56320244831,0.7991257405626837,207,73.79294245621271,74.68286740348356,71.70813458926891,0.7468286740348357,0.10555325328259098,0.14761807268257335,True,3.073157851064614,-0.374895034601462,3.0740495729575397,39232.48139305901,58389.528276267105,77023.78929382174,1.1726625509406532,0.0001714915907696235,0.04470981232247603,-0.08384286326913273,-0.45085869758187347,-0.056591693209113864,-0.1136842688765394,-0.2783122808827564,-0.07334095157181589
AP0208,2026-06-29 10:54:00,False,74.68286740348356,73.79294245621271,0.011916052211318036,71.70813458926891,0.7468286740348357,0.10555325328259098,0.14761807268257335,37.29684,5.27136,7.372089248000001,52.012007024906566,38.71286826000001,255.42439279733628,0.4603488373266124,19.6624767864608,1038.2055967903036,1025.3638149727637,2.7000545174923003,-0.2128962405016484,3,-1.443277499909474,-1.4854717216045492,-1.2250491045322869,-1.2708166288313019,-0.04576752429901498,4.140398990278384,40498.89033173116,0.5710921124758164,208,71.55359338258206,72.55314338657644,70.6112749425353,0.7255314338657645,0.12621273655534337,0.14825582957889222,True,2.773285070784167,-0.2875835249510566,3.7954976572770813,40163.29479237752,58518.27566682695,73073.99337684755,1.1297431312035444,0.04569518380722729,0.30087178765320877,-0.16916101134312642,0.2733124365588542,-0.08557227515611869,0.11969534825600425,-0.07691053155802782,0.1475868527279963
AP0209,2026-06-29 18:47:00,False,72.55314338657644,71.55359338258206,0.013776798045380283,70.6112749425353,0.7255314338657645,0.12621273655534337,0.14825582957889222,38.8864,6.764640000000001,7.946086444000001,55.071091736619174,39.033449759999996,255.3577743563121,0.4754140716753028,19.204504580102977,1023.7126791330309,1014.8869390067831,2.776198704953745,-0.06126662699768855,4,-1.370985712412645,-1.4229982572307582,-1.5064310459345853,-1.3362247613952705,0.17020628453931486,4.014193397741389,40602.006743751954,2.16353243497686,209,67.08815572778333,68.15696169302298,63.28695534071373,0.6815696169302298,0.07575049811988552,0.24267988494988466,True,2.9578019850483637,-0.2637860167185769,3.4051865513261994,38252.737613183745,60799.413915587895,79749.31074713336,1.0899676775914113,1.1628078053264566,-0.2752698630729555,1.3700334403956762,-0.4243028189343225,0.9685117564844128,-0.23128725307698828,1.4390700039410014,-0.13588438417829685
AP0210,2026-06-30 02:40:00,False,68.15696169302298,67.08815572778333,0.015681537713689842,63.28695534071373,0.6815696169302298,0.07575049811988552,0.24267988494988466,34.21376,3.8025599999999997,12.182161784000002,54.06131455653962,39.033449759999996,255.24119208451967,0.4853372899494867,19.427144146386162,1023.274395041617,1011.7462557648942,2.6624549166954568,-0.2958008491654552,4,-1.419285328803809,-1.5989284226559242,-1.3573343916887273,-1.2961617993099606,0.06117259237876671,3.1013130635428836,47468.48351987651,-0.29555357495909496,210,74.60280343253305,75.41130626545628,74.54141376538628,0.7541130626545628,0.08793414616887052,0.1579527911765666,True,2.7864833225393153,-0.42291268808301147,3.0343720300571544,39382.300659778964,58553.15889290071,78252.1608116291,1.139132087338513,-0.05862732990359748,0.24519072551700324,-0.16512636491915123,-0.10634537998262762,-0.29609461425693584,-0.012465974798994611,-0.39683239920190655,-0.09970696469619056
AP0211,2026-06-30 10:51:00,False,75.41130626545628,74.60280343253305,0.010721241587796209,74.54141376538628,0.7541130626545628,0.08793414616887052,0.1579527911765666,38.96676,4.543760000000001,8.161784764,52.27531654101043,39.033449759999996,255.24119208451967,0.48214619728572744,19.270292901264213,1030.7851786838844,1001.7894003894197,2.456628784437616,0.690609376593148,3,-1.3714961389075495,-1.1941686367859936,-1.2324421944235717,-1.2643271180698996,-0.03188492364632789,2.7294191981028924,33263.2619030144,9.362722550369096,211,70.93343629838353,72.18348980959064,72.72003543073973,0.7218348980959064,0.14685270669942627,0.13131239520466736,True,3.549639440576263,-0.4038417868837021,2.9290040503382295,30677.845651679614,58307.981665296495,86070.19286294472,1.0870503716524793,-0.07109802080136507,0.38928352675965394,-0.31650682140405473,0.450336855496426,0.002203829893237308,0.25941409330130916,-0.20318884766241824,0.3871467744560523
AP0212,2026-06-30 18:48:00,False,72.18348980959064,70.93343629838353,0.017317720638120676,72.72003543073973,0.7218348980959064,0.14685270669942627,0.13131239520466736,39.24704,7.98456,7.139614392000001,53.97005071233745,39.033449759999996,254.32611336881698,0.4696446532128339,18.378332982027384,1042.2685081989532,999.6158382272305,2.3990355341371363,-0.11133227831012266,4,-1.3961855670374472,-1.4707531670561764,-1.3969889549469494,-1.3354087048522592,0.06158025009469026,4.197859218519951,40668.116791547116,1.2857127510359097,212,70.13314182765484,72.34329127523083,71.10455431600747,0.7234329127523083,0.07467336365079763,0.20189372359689411,True,2.5146137676967717,-0.24725123951123476,3.6617618156929677,39354.58421392888,60208.98437600675,75640.81332326043,1.041847413280678,1.255558474905529,0.33157382078553577,1.0920057396495728,0.8154341907249458,1.0067621261815738,0.4883595486353546,1.1222880576940688,0.5987292953474915
AP0213,2026-07-01 02:51:00,False,72.34329127523083,70.13314182765484,0.03055085563037826,71.10455431600747,0.7234329127523083,0.07467336365079763,0.20189372359689411,37.5242,3.87328,10.472153436000001,52.77327220593005,38.53109184,252.7247256163372,0.4398687130910055,19.265926854808075,1027.2840301603424,987.9351675221063,2.076205447639247,-0.18249635650910864,4,-1.4557678575278066,-1.5334005579611416,-1.4142175203501381,-1.3106026941150166,0.10361482623512153,2.503809496822435,27814.154558610666,0.2512418825481604,213,75.15219181323657,76.068255281587,73.32349269630846,0.76068255281587,0.10938592427203367,0.1299315229120964,True,2.1821702565783796,-0.29120731693125984,2.6166662051159633,36411.53549031277,60496.18375888705,80532.30878949529,1.0804929854239738,-0.04076189303452982,0.07326121943915631,0.04180188909473492,-0.1600248884371656,0.04234688360484287,-0.13490143701257734,0.2465303402680482,0.042420847284698665
AP0214,2026-07-01 11:26:00,False,76.068255281587,75.15219181323657,0.012042651234202442,73.32349269630846,0.76068255281587,0.10938592427203367,0.1299315229120964,36.32664,5.2237599999999995,6.204921672,49.54297546961902,38.531091839999995,252.7247256163372,0.4495223588158196,18.307450289811865,1045.0314668493388,1011.7305928505202,2.875053663864091,-0.26671859474426785,3,-1.4079507618790494,-1.522236328237073,-1.3197837439566327,-1.294385168931411,0.025398575025221692,2.7344208004126678,26257.382216699898,0.20786771642141266,214,69.04243746866473,69.51747159564997,66.55987851174218,0.6951747159564997,0.10154466311534817,0.2032806209281522,True,2.938976768849113,-0.3298029096004569,3.249521687903562,37090.71131071582,56580.36737577576,72500.36008795585,1.1574094354996485,0.36652942964641055,0.04872616071764485,0.22092028189332924,-0.08436648986932102,0.34206379871780035,-0.10607899858059272,0.22310242057023322,-0.20469074851680252
AP0215,2026-07-01 19:26:00,False,69.51747159564997,69.04243746866473,0.006833305586087456,66.55987851174218,0.6951747159564997,0.10154466311534817,0.2032806209281522,32.6242,4.76544,9.539857364000001,49.01481302169834,38.53109184,252.48950110959268,0.42794148513901364,18.33503830840809,1027.9160357243818,965.5530824773537,3.4456374799078437,-0.24788916813612916,3,-1.3949104832203554,-1.4896846696786672,-1.51558107146014,-1.2852898887539734,0.23029118270616666,3.1929065553693485,36343.09129050476,0.966745798546552,215,73.48446419256281,74.64826729378122,77.57604347502986,0.7464826729378121,0.10268113622955632,0.15083619083263153,True,3.5455419922089306,-0.34994790996971137,2.8556380332631996,35721.880867791406,56403.93088079576,73515.71714197744,1.1389974255270696,0.9717392593286075,0.512712163821086,0.8661619122706419,0.6267519618367909,1.2213710757361183,0.6070384031110927,0.6310250577572096,0.5572687879270886
AP0216,2026-07-02 03:36:00,False,74.64826729378122,73.48446419256281,0.015590490488389007,77.57604347502986,0.7464826729378121,0.10268113622955632,0.15083619083263153,39.39012,5.41824,7.9592680080000004,50.776139431084644,38.531091839999995,252.0778582227898,0.4411796710766901,18.709358717696688,1006.6542343228273,969.9018880324294,2.633346114697656,-0.3251569520925788,4,-1.1789258296801184,-1.4311401752440482,-1.1005262371297553,-1.1590223609358579,-0.058496123806102585,3.3468549076741363,35890.26848745591,-0.618223406228132,216,76.75021429676049,77.43659000960069,72.6705002947166,0.7743659000960069,0.07524445234779878,0.15038964755619427,True,2.6317616958505834,-0.32218047339728667,3.083216407707783,35760.14662229777,58152.71477869259,77500.54599893298,1.0146018235611693,0.7904710902293589,0.2664569151941323,0.5217109522543898,0.23801211812660378,0.7652141601848031,0.14445267098103387,0.5714857373431417,0.29715294836983275
AP0217,2026-07-02 11:40:00,False,77.43659000960069,76.75021429676049,0.008863713042569374,72.6705002947166,0.7743659000960069,0.07524445234779878,0.15038964755619427,36.2502,3.5224,7.0401535,49.882964687165526,38.53109184,252.0778582227898,0.44135063689105347,18.69096764868742,993.2126449843712,945.5101334680819,2.3550129432800992,0.4327113825774746,4,-1.3243861816985845,-1.2786765076693796,-0.863959144969887,-1.1170711947761316,-0.2531120498062446,2.5232522436145723,40848.229660814686,6.682126769054845,217,63.18360377448334,66.11835591013704,68.54000429338728,0.6611835591013704,0.13650893831346186,0.2023075025851677,True,3.3548927021924175,-0.5660253440210486,3.4202888034413093,36830.00151727606,54564.80628863369,74734.17397085796,1.2141868491615277,-0.23833339476418852,0.175128479804689,-0.04683727714625799,-0.06627722804430451,-0.38964167520582366,0.030529781534232407,-0.3553779277584995,-0.09899649459316617
AP0218,2026-07-02 19:29:00,False,66.11835591013704,63.18360377448334,0.0443863446883403,68.54000429338728,0.6611835591013704,0.13650893831346186,0.2023075025851677,33.884479999999996,6.99584,10.367899248,49.43752243573926,38.53109184,252.0778582227898,0.43204410795175013,18.579042787344413,1055.3278846433893,1031.5628858328637,0.8048520532232326,0.3273952544443036,1,-1.251793545512988,-1.251793545512988,-1.5150341390890356,-1.3705441414620272,0.14448999762700843,2.6072661103238417,39410.094564760744,4.078804597666268,218,59.321399986192574,60.280124423987154,63.69177599977403,0.6028012442398716,0.2055455877920586,0.19165316796806983,True,1.2430875111508102,-0.11115626756304446,3.200748846888158,36337.9101529885,61592.0762370603,71616.18283177118,0.8923655861752529,-1.2635045648960936,0.029619801924206594,-2.3252478842155058,0.3222475093949684,-2.731118705901465,0.09009567868396234,-2.4988564989657265,0.22689908551189764
