xG,xC,zD_R3,zD_F6
-0.9588917505089807,1.2234576391643803,0.46216411412615166,-0.3095782909640783
0.2897737371991127,0.5094950687605522,0.5185111534950448,-0.32683195165458834
-0.26449680891006366,2.0458582427569802,-0.019102564289420254,0.35957629045378514
-0.9867795833698465,1.4699700705228942,0.495398467613252,-0.06730622873490377
0.0741087900772246,0.7594004919193971,-0.2312658266393255,-0.0656005658835439
-1.0140480134955345,1.8637566759946331,0.48635710291327117,0.3475188541598828
-0.9917443205114838,2.043114245643148,-0.05046217387376295,-0.32759795568022065
-1.2579328926412907,0.7562078270596737,0.8337151379697101,-0.008060579100809484
0.12350431575910736,1.5548907172910347,0.6462617038406752,-0.46901438570002996
-0.651752814242182,1.01377793475198,-0.5167704067177259,0.23156654366656237
-0.49567463880288076,1.0742446651945352,0.2875710017065427,0.1337378926725208
-0.16577991877035636,1.2556749217564218,0.12921368332561833,-0.2384767121146001
-0.3543816646529341,0.6605178532212799,0.19786540258070384,0.01071438589459639
-0.27235411474629645,2.242654733326491,-0.08402449540761947,-0.033135702000453904
0.06526536530236537,0.718272416113974,0.5064035075630873,0.16615539887389685
-1.008544384116683,1.4031809917699025,0.42404428733836297,0.021648029378949385
-0.08577234704933456,1.7141574686583936,0.7325793274619596,-0.09577283411939685
-1.0851484218521372,1.879437050513344,0.4865980695476524,0.09172960925213536
-0.41502676933236793,2.130538547479597,0.1842192322459928,0.07077449306515549
0.44178924849544865,1.0282640816155988,0.5453001836545637,0.07407570760105475
-1.0021097017839948,2.5194258681428776,-0.6247434874417621,0.08818554622643893
-0.2004318984918192,1.2947610173459867,0.41517627528920276,-0.23095652002128597
-1.0468649864283668,1.3771835057977713,0.3278607957768864,0.1405071168662828
-0.7409398053933147,2.3079596432303973,0.3809715611378893,0.36488784362483306
0.24793605191532953,0.5430368758021438,0.5939946004291303,0.055511581597302406
-1.422898254208521,1.5837037596825976,-0.7001659615156832,0.2719927437622962
-0.5676646323229382,0.6938088499310522,0.2406372691712142,-0.1994302439969582
-0.4768952954062742,1.3960432223949777,0.4378940805023692,-0.20868927735097986
-0.5164090651023148,0.9372014729431593,0.14297419886296936,0.13835108471626117
-0.8909542015836749,1.5797723692741052,-0.5062666256092536,0.09072424508838983
-0.2634947810154735,1.4581228805128958,0.3715575544659213,0.23282145804615328
-0.13185471107511137,1.6178178424259055,0.4858079793690764,0.23597898563121467
0.18279782387361354,1.5661580983542465,0.7724697419470585,0.7260037058501432
-0.26739805744869294,1.3725333838155684,0.23003617206874782,0.32556078598119664
-0.3869050904960032,1.5840681607900269,0.09317031963821165,0.001060495426069119
-1.0294899142381877,1.5335084904334195,-0.715472529530949,0.32929720178407074
-0.3527999966936126,0.23027638197230793,0.2554810249498085,0.048040471323108846
-0.6714118211072782,2.4054662355309917,0.8024764784043072,0.11941461575417145
-0.660920215260685,1.3249412120177793,0.4861672270999078,-0.1733991571809952
-0.7110172999745532,1.7365863611023569,0.4885199531346285,-0.027542468138835652
-0.897711133858127,2.1179699964470093,0.16291243515549914,0.06724136930598368
-1.4827896849541364,0.9900286440711756,0.3209499008564267,0.339645341472516
-1.056897528982021,2.13712970833795,0.07575973228471389,0.258956809073809
-1.2915227829430593,1.5577956135802697,0.17778792861424986,0.1134053845252474
