kpi,modelo,muestra,variable,coef_por_sd,ci_lo,ci_hi,p,r2_adj,n,significativo,kg_sn_por_escalon,kg_sn_ci_lo,kg_sn_ci_hi
f_dross,M2,dev,C_por_Sn_F,-0.009493469762089006,-0.017426511775490365,-0.0015604277486876462,0.019002164716131954,0.12718594145180884,298,True,-69.50576075815165,-127.58696121341161,-11.424560302891695
f_dross,M2,dev,gn_por_t_carga_F,0.0024308841709317357,-0.0021524438519872576,0.0070142121938507294,0.29856455580053454,0.12718594145180884,298,False,17.797544822893066,-15.75896391633528,51.354053562121415
f_dross,M2,dev,exceso_o2_F,0.0014133635178846945,-0.005559167721326211,0.0083858947570956,0.6911510133819757,0.12718594145180884,298,False,10.347840041655799,-40.70104938828119,61.39672947159278
f_dross,M2,dev,T_media_F,-0.005898551606557643,-0.013798240368134752,0.002001137155019466,0.14333912140409438,0.12718594145180884,298,False,-43.18582426229703,-101.02283126670086,14.651182742106807
f_dross,M2,dev,cal_por_carga_F,0.0031171907797227397,-0.0039303019145332015,0.01016468347397868,0.385988231768725,0.12718594145180884,298,False,22.822289637255775,-28.7754247314038,74.42000400591533
f_dross,M2,dev,lanza_media_F,-0.00654511647676352,-0.011902381840702508,-0.001187851112824532,0.016641174283936317,0.12718594145180884,298,True,-47.91960277630435,-87.14243847657193,-8.696767076036753
f_dross,M2,dev,feed_rate_F,0.001910892062698893,-0.01269655470300907,0.016518338828406854,0.7976456734469118,0.12718594145180884,298,False,13.99045974475975,-92.95691836131641,120.93783785083589
f_dross,M2,dev,C_por_Sn_F_sq,0.0012954463153950133,-0.0033284237187858196,0.0059193163495758466,0.5829277594726773,0.12718594145180884,298,False,9.484517666284919,-24.368816512539038,43.33785184510888
f_dross,M2,dev,T_media_F_sq,-0.0014925467787366333,-0.006796341770154059,0.003811248212680792,0.5812528501103178,0.12718594145180884,298,False,-10.927574630036064,-49.75893081719936,27.903781557127225
f_dross,M2,total,C_por_Sn_F,-0.010464344813436431,-0.016157761258671126,-0.004770928368201739,0.0003153405388668241,0.12862298540963346,361,True,-76.61395309837387,-118.29789492955646,-34.930011267191304
f_dross,M2,total,gn_por_t_carga_F,0.0019671157031687864,-0.0023881083827418,0.006322339789079373,0.37602010079698933,0.12862298540963346,361,False,14.402097112485759,-17.484364945073892,46.28855917004541
f_dross,M2,total,exceso_o2_F,0.0027839529721529837,-0.0030107879585278877,0.008578693902833855,0.34638690780657355,0.12862298540963346,361,False,20.382512831834344,-22.04326898207918,62.808294645747864
f_dross,M2,total,T_media_F,-0.006870549405497703,-0.014285913352130801,0.0005448145411353937,0.06937598949771841,0.12862298540963346,361,False,-50.30223671882247,-104.59329418524337,3.988820747598418
f_dross,M2,total,cal_por_carga_F,0.0032953006088973207,-0.0023471967303254253,0.008937797948120066,0.25235520447455806,0.12862298540963346,361,False,24.126308029426813,-17.184833204168292,65.43744926302192
f_dross,M2,total,lanza_media_F,-0.007549999695586852,-0.012346960081030095,-0.0027530393101436092,0.002036799233644334,0.12862298540963346,361,True,-55.276783485546595,-90.39738630754177,-20.156180663551424
f_dross,M2,total,feed_rate_F,0.001613018697065276,-0.007426624900915729,0.010652662295046281,0.7265393445551901,0.12862298540963346,361,False,11.8096011749422,-54.373503738847305,77.9927060887317
f_dross,M2,total,C_por_Sn_F_sq,0.0013261455766975729,-0.0024247178636832597,0.005077009017078405,0.48833478159486265,0.12862298540963346,361,False,9.70928011510723,-17.752398644823867,37.17095887503832
f_dross,M2,total,T_media_F_sq,-0.0011476688228785241,-0.005705940397389378,0.0034106027516323297,0.6216775435163001,0.12862298540963346,361,False,-8.402575310360623,-41.77563505231509,24.970484431593842
f_dross,M2,lockbox,C_por_Sn_F,0.002878666754784507,-0.012596659806303031,0.018353993315872046,0.7154206718068601,0.21737786229216638,63,False,21.07595302610085,-92.22554501043291,134.37745106263463
f_dross,M2,lockbox,gn_por_t_carga_F,0.004652559827175259,-0.011151248104924506,0.020456367759275024,0.5639372105498094,0.21737786229216638,63,False,34.06338444896172,-81.64306648248298,149.76983538040642
f_dross,M2,lockbox,exceso_o2_F,0.009652204896995203,0.0013444793248122006,0.017959930469178206,0.022777006169550015,0.21737786229216638,63,True,70.66792871014346,9.84350934237504,131.49234807791186
f_dross,M2,lockbox,T_media_F,-0.060857047349999235,-0.3653572655867933,0.24364317088679482,0.6952680338235875,0.21737786229216638,63,False,-445.5605252410659,-2674.9371230461657,1783.8160725640334
f_dross,M2,lockbox,cal_por_carga_F,-0.002999999185457014,-0.06206687560056758,0.056066877229653554,0.9207045101001043,0.21737786229216638,63,False,-21.964279750667426,-454.4181963612983,410.4896368599635
f_dross,M2,lockbox,lanza_media_F,-0.01580706767314349,-0.027828618573756295,-0.0037855167725306844,0.009962006649054425,0.21737786229216638,63,True,-115.7303168926577,-203.74524312928716,-27.715390656028227
f_dross,M2,lockbox,feed_rate_F,0.005522295117598386,-0.02808312253331178,0.03912771276850855,0.7473950959488362,0.21737786229216638,63,False,40.43108925384532,-205.60857569031836,286.47075419800905
f_dross,M2,lockbox,C_por_Sn_F_sq,0.0063897459340767244,-0.004011501749323047,0.016790993617476498,0.22856840960868618,0.21737786229216638,63,False,46.782068445918874,-29.369923521829453,122.93406041366721
f_dross,M2,lockbox,T_media_F_sq,-0.03907722343797365,-0.20721092277607464,0.12905647590012734,0.6487279621172312,0.21737786229216638,63,False,-286.1011001708785,-1517.0799703248322,944.8777699830752
f_dross,M3,dev,C_por_Sn_F,-0.008795442121605863,-0.014642927440738761,-0.0029479568024729655,0.003197728323637048,0.20768160894280663,297,True,-64.39520124747149,-107.20714733398022,-21.583255160962782
f_dross,M3,dev,gn_por_t_carga_F,0.0017214372628895315,-0.002787819465127966,0.006230693990907029,0.45432225772004076,0.20768160894280663,297,False,12.603379960441213,-20.41082108397261,45.61758100485503
f_dross,M3,dev,exceso_o2_F,0.002323637738494923,-0.003225183334220393,0.00787245881121024,0.41178340820015413,0.20768160894280663,297,False,17.012347728266402,-23.612949411256448,57.63764486778926
f_dross,M3,dev,T_media_F,-0.010363951215564396,-0.017835288647000867,-0.002892613784127923,0.006552189095665424,0.20768160894280663,297,True,-75.87892854252505,-130.57979187982778,-21.17806520522229
f_dross,M3,dev,cal_por_carga_F,0.004025658121065954,-0.001980800783466171,0.01003211702559808,0.18897745654283793,0.20768160894280663,297,False,29.473568386375735,-14.502291450377323,73.4494282231288
f_dross,M3,dev,lanza_media_F,-0.006848988029236589,-0.011087075773576262,-0.002610900284896916,0.0015380226456874085,0.20768160894280663,297,True,-50.14437664262503,-81.17323334225478,-19.11551994299528
f_dross,M3,dev,feed_rate_F,0.0021548517141089132,-0.007607963240039262,0.011917666668257089,0.6653025610560088,0.20768160894280663,297,False,15.776592906868828,-55.70115943600173,87.25434524973939
f_dross,M3,dev,F_lnirf_F0,-0.009210374568676152,-0.013522462502740418,-0.004898286634611886,2.8344916541108358e-05,0.20768160894280663,297,True,-67.43309952066468,-99.00374332363519,-35.86245571769416
f_dross,M3,total,C_por_Sn_F,-0.009730455156443985,-0.01437230363668396,-0.00508860667620401,3.98123131211724e-05,0.21298652936194618,360,True,-71.24083239539347,-105.2257944828647,-37.25587030792222
f_dross,M3,total,gn_por_t_carga_F,0.0009444421527361928,-0.003177263741144613,0.005066148046616999,0.6533569849036478,0.21298652936194618,360,False,6.914665761104269,-23.262109533380205,37.09144105558874
f_dross,M3,total,exceso_o2_F,0.0030374292580823,-0.0013175940993149504,0.00739245261547955,0.17162998222147596,0.21298652936194618,360,False,22.23832135381684,-9.646671084270173,54.12331379190385
f_dross,M3,total,T_media_F,-0.012034368153960296,-0.019318424107636335,-0.004750312200284258,0.0012030392611319636,0.21298652936194618,360,True,-88.10876684149503,-141.43846221662315,-34.779071466366894
f_dross,M3,total,cal_por_carga_F,0.004759378414868205,4.264333923347831e-05,0.009476113490502931,0.047964395308732866,0.21298652936194618,360,True,34.8454491088565,0.31221016224510906,69.37868805546789
f_dross,M3,total,lanza_media_F,-0.007487519050343653,-0.011224579039908901,-0.0037504590607784047,8.602794815417054e-05,0.21298652936194618,360,True,-54.819335904301745,-82.17995368504731,-27.458718123556174
f_dross,M3,total,feed_rate_F,0.002105462857141785,-0.005470186829366874,0.009681112543650443,0.5859439759068874,0.21298652936194618,360,False,15.414995918359496,-40.049582143578895,70.87957398029788
f_dross,M3,total,F_lnirf_F0,-0.01003487324573275,-0.0141276950748444,-0.0059420514166211,1.543775209054408e-06,0.21298652936194618,360,True,-73.46960769197192,-103.43491036939649,-43.50430501454734
f_dross,M3,lockbox,C_por_Sn_F,0.0030889582407704072,-0.009390284554246515,0.015568201035787328,0.6275732285043929,0.29322243461820485,63,False,22.615587119926197,-68.75029762930485,113.98147186915722
f_dross,M3,lockbox,gn_por_t_carga_F,0.0026015191466141297,-0.010422682324314436,0.015625720617542697,0.6954328546765517,0.29322243461820485,63,False,19.046836609139167,-76.30892416015925,114.4025973784376
f_dross,M3,lockbox,exceso_o2_F,0.006537546612383904,-0.0025064015805228157,0.015581494805290624,0.15654496331454043,0.29322243461820485,63,False,47.864180554953585,-18.350440143113474,114.07880125302064
f_dross,M3,lockbox,T_media_F,-0.011038289647946703,-0.05464379855782763,0.032567219261934226,0.6197921939151105,0.29322243461820485,63,False,-80.81604920818121,-400.07066801266654,238.43856959630415
f_dross,M3,lockbox,cal_por_carga_F,-0.008557179770500809,-0.062014199269407384,0.04489983972840577,0.7537162606776258,0.29322243461820485,63,False,-62.65078046259521,-454.03253036530407,328.7309694401137
f_dross,M3,lockbox,lanza_media_F,-0.010368069712719323,-0.020132847097189214,-0.0006032923282494329,0.03742883062614589,0.29322243461820485,63,True,-75.90908182526648,-147.40120196156388,-4.416961688969062
f_dross,M3,lockbox,feed_rate_F,0.006762309944359814,-0.07206493666538527,0.08558955655410488,0.8664744322438301,0.29322243461820485,63,False,49.50976923549149,-527.6182863001421,626.6378247711251
f_dross,M3,lockbox,F_lnirf_F0,-0.019145259392321843,-0.034518567429772704,-0.0037719513548709806,0.014652528496019404,0.29322243461820485,63,True,-140.17064912235634,-252.72522582512156,-27.61607241959111
f_polvo,M0,dev,C_por_Sn_F,0.0063148630662204506,0.0011249020215033604,0.01150482411093754,0.01708943722120628,0.051701380154890564,298,True,46.233818877685444,8.23588980029246,84.23174795507842
f_polvo,M0,total,C_por_Sn_F,0.005827735404567802,0.001619048941571815,0.010036421867563788,0.0066486826013430035,0.03812247798121837,361,True,42.66734849772855,11.853751179365075,73.48094581609202
f_polvo,M0,lockbox,C_por_Sn_F,0.002671510665733656,-0.007762768716739551,0.013105790048206863,0.6157985519838847,-0.024163868316799064,63,False,19.55927451697855,-56.834556676128855,95.95310571008596
f_polvo,M0,dev,gn_por_t_carga_F,-0.0017931519362060196,-0.00520056286439893,0.0016142589919868901,0.30233820608053485,0.03459618354960803,298,False,-13.128433818651216,-38.07554954292073,11.818681905618304
f_polvo,M0,total,gn_por_t_carga_F,-0.0013774313932583787,-0.00473677059832037,0.0019819078118036132,0.4216020666544622,0.01957273077145949,361,False,-10.084765557784559,-34.679927594845566,14.510396479276453
f_polvo,M0,lockbox,gn_por_t_carga_F,-0.0019184897611505044,-0.01274034197192796,0.008903362449626952,0.7282450653468717,-0.026715373623219074,63,False,-14.046085751280478,-93.27750372304399,65.18533222048303
f_polvo,M0,dev,exceso_o2_F,0.00012449180088467982,-0.0030805734578764916,0.003329557059645851,0.939316211998228,0.03167144570838587,298,False,0.9114578279056916,-22.554198530881454,24.37711418669284
f_polvo,M0,total,exceso_o2_F,0.0008707292479143373,-0.00206916631185844,0.0038106248076871145,0.5615801023891764,0.018635474940313035,361,False,6.374981993658541,-15.149253354677864,27.899217341994948
f_polvo,M0,lockbox,exceso_o2_F,0.001814568860480867,-0.006611341781766111,0.010240479502727846,0.6729595873996836,-0.024185769890093134,63,False,13.285236299949204,-48.404466616501885,74.9749392164003
f_polvo,M0,dev,T_media_F,0.008265979482355386,0.0009518040656233805,0.015580154899087392,0.026758905261636445,0.051713161279798636,298,True,60.51877835295908,6.968565480456894,114.06899122546126
f_polvo,M0,total,T_media_F,0.00943420349734428,0.0029274699358097156,0.015940937058878845,0.004486257240524427,0.043391503181001156,361,True,69.07184703412777,21.43326203003542,116.71043203822012
f_polvo,M0,lockbox,T_media_F,0.028830369912633134,-0.011120876776845052,0.06878161660211132,0.15724857865508846,0.030732514106321718,63,False,211.0794940032069,-81.42070497332985,503.5796929797436
f_polvo,M0,dev,cal_por_carga_F,0.002318084037657739,-0.0019871020239418543,0.006623270099257332,0.2912776937999316,0.034683419625716305,298,False,16.971686704279875,-14.548425532431434,48.49179894099118
f_polvo,M0,total,cal_por_carga_F,0.0019092739912554032,-0.0021687832230660804,0.005987331205576887,0.3588176638723908,0.019958785004613566,361,False,13.978613150262774,-15.878591454590946,43.8358177551165
f_polvo,M0,lockbox,cal_por_carga_F,0.011542937018436172,-0.03210858905683571,0.055194463093708054,0.6042624791754805,-0.023326678089842456,63,False,84.51078888497912,-235.08074130897575,404.10231907893393
f_polvo,M0,dev,lanza_media_F,0.0014347286130873941,-0.002817039946261605,0.005686497172436393,0.5083714053045227,0.0335038707574421,298,False,10.504263060104135,-20.624756749415322,41.63328286962359
f_polvo,M0,total,lanza_media_F,0.0020941134191384274,-0.0015497448379099992,0.0057379716761868545,0.2600026398002512,0.021964084381743465,361,False,15.331901818692058,-11.346346134698209,42.01014977208233
f_polvo,M0,lockbox,lanza_media_F,0.005357798765797847,-0.0004601686676756313,0.011175766199271325,0.07108378970663291,0.004360680714078136,63,False,39.2267409638771,-3.3690920311965864,81.82257395895077
f_polvo,M0,dev,feed_rate_F,0.002821850516646666,-0.0018714642031615347,0.007515165236454867,0.2386267079183616,0.034056957887088624,298,False,20.659976996877372,-13.701791487432663,55.021745481187416
f_polvo,M0,total,feed_rate_F,0.0019295571361407588,-0.002444643131461594,0.006303757403743111,0.38726729192078213,0.01931346967329628,361,False,14.12711474674484,-17.89828006962953,46.15250956311921
f_polvo,M0,lockbox,feed_rate_F,0.0008117894247554793,-0.05390982744545312,0.05553340629496408,0.9768040891036683,-0.02824600363070462,63,False,5.943458288388331,-394.69695093992465,406.58386751670133
f_polvo,M1,dev,C_por_Sn_F,0.006129174559451121,0.00035170699583336306,0.01190664212306888,0.037591802976277025,0.06897528028249134,298,True,44.874313738838566,2.5749976480656938,87.17362982961144
f_polvo,M1,dev,gn_por_t_carga_F,-0.003009283618135559,-0.00729538939780581,0.0012768221615346922,0.168792311605098,0.06897528028249134,298,False,-22.032255061349627,-53.41267237679254,9.348162254093282
f_polvo,M1,dev,exceso_o2_F,0.0003682510427147365,-0.002849312209156616,0.0035858142945860887,0.8225095259022744,0.06897528028249134,298,False,2.696123705590035,-20.86103581703951,26.253283228219576
f_polvo,M1,dev,T_media_F,0.007641709831633418,5.0711903249412923e-05,0.015232707760017424,0.0484890018019913,0.06897528028249134,298,True,55.94823269588753,0.3712835773617732,111.52518181441327
f_polvo,M1,dev,cal_por_carga_F,0.0054086887012034,-0.00047172690655468766,0.011289104308961488,0.07142973506200762,0.06897528028249134,298,False,39.59932799095346,-3.4537148515611062,82.65237083346803
f_polvo,M1,dev,lanza_media_F,0.0007545279665312227,-0.0033472654978171784,0.004856321430879624,0.7184457146311773,0.06897528028249134,298,False,5.524222612103594,-24.50676525187577,35.55521047608296
f_polvo,M1,dev,feed_rate_F,0.006571594527270033,-0.0010730318669508916,0.014216220921490958,0.09201651027632463,0.06897528028249134,298,False,48.11345993179846,-7.8561261687476,104.08304603234453
f_polvo,M1,total,C_por_Sn_F,0.005451172874791163,0.000959121978727359,0.009943223770854968,0.017385761953053268,0.060826820604507836,361,True,39.91037283329244,7.0221430585395925,72.7986026080453
f_polvo,M1,total,gn_por_t_carga_F,-0.0023329971670189727,-0.0061914510204283514,0.001525456686390406,0.2359843905060678,0.060826820604507836,361,False,-17.08087211567462,-45.330266399564714,11.168522168215473
f_polvo,M1,total,exceso_o2_F,0.0011587954600010544,-0.001778508001554427,0.004096098921556535,0.4393890522356242,0.060826820604507836,361,False,8.484038189293434,-13.021219297094913,29.989295675681777
f_polvo,M1,total,T_media_F,0.009345263717389593,0.0026249652183962142,0.016065562216382973,0.006419819316507467,0.060826820604507836,361,True,68.42068078803095,19.218495348972283,117.62286622708962
f_polvo,M1,total,cal_por_carga_F,0.004307579638845887,-0.0008575502448416837,0.009472709522533459,0.10214187714310002,0.060826820604507836,361,False,31.537636641550247,-6.27849286401947,69.35376614711997
f_polvo,M1,total,lanza_media_F,0.0017023101808928446,-0.0018352658649944044,0.005239886226780094,0.3456039241292088,0.060826820604507836,361,False,12.463342395822611,-13.436767940137603,38.36345273178283
f_polvo,M1,total,feed_rate_F,0.00431324911663233,-0.00284875959777528,0.01147525783103994,0.23785349360889274,0.060826820604507836,361,False,31.579145318200993,-20.8569899122833,84.01528054868528
f_polvo,M1,lockbox,C_por_Sn_F,0.0030722584215114295,-0.009381017411043989,0.015525534254066848,0.628720410475929,-0.03325613204875344,63,False,22.493320586065824,-68.68244890228634,113.669090074418
f_polvo,M1,lockbox,gn_por_t_carga_F,-6.677960387671544e-05,-0.0141454625947476,0.014011903386994169,0.9925823949584917,-0.03325613204875344,63,False,-0.4889220998116666,-103.56499399725921,102.58714979763587
f_polvo,M1,lockbox,exceso_o2_F,0.002586268812025796,-0.006469804027838338,0.011642341651889931,0.5756607481367784,-0.03325613204875344,63,False,18.93518237376029,-47.36820806095926,85.23857280847986
f_polvo,M1,lockbox,T_media_F,0.030497654798251294,-0.01357374624305337,0.07456905583955596,0.175001831888011,-0.03325613204875344,63,False,223.2864012014827,-99.37921356521217,545.9520159681775
f_polvo,M1,lockbox,cal_por_carga_F,-0.00010816059582102917,-0.05601619435655335,0.05579987316491129,0.9969746058411894,-0.03325613204875344,63,False,-0.7918900765468208,-410.1185658247656,408.534785671672
f_polvo,M1,lockbox,lanza_media_F,0.005344206563958936,-0.001946486992107004,0.012634900120024876,0.15080664874343638,-0.03325613204875344,63,False,39.12722662898506,-14.251065477926279,92.50551873589642
f_polvo,M1,lockbox,feed_rate_F,0.000525981822413599,-0.0610249091152537,0.06207687276008089,0.9866369916504444,-0.03325613204875344,63,False,3.850938342670993,-446.7895131652503,454.49138985059227
f_polvo,M2,dev,C_por_Sn_F,0.006625801314851279,0.000306290870994509,0.012945311758708049,0.039883009552510534,0.07188284841322756,298,True,48.51033105516115,2.242486734066941,94.77817537625536
f_polvo,M2,dev,gn_por_t_carga_F,-0.002979857303222669,-0.007625751578548076,0.0016660369721027378,0.20871280588091967,0.07188284841322756,298,False,-21.816812398594543,-55.83139548579841,12.19777068860933
f_polvo,M2,dev,exceso_o2_F,0.00023577245374569887,-0.002940231523082718,0.003411776430574116,0.8843168765814495,0.07188284841322756,298,False,1.726191179209581,-21.52669507971276,24.97907743813192
f_polvo,M2,dev,T_media_F,0.007981331759230062,0.0003432441709087996,0.015619419347551323,0.04055590196483994,0.07188284841322756,298,True,58.43475038007724,2.5130376798679976,114.35646308028647
f_polvo,M2,dev,cal_por_carga_F,0.004123534906341393,-0.002160424569621079,0.010407494382303865,0.19839818969301415,0.07188284841322756,298,False,30.190166278570917,-15.817394170440041,76.19772672758187
f_polvo,M2,dev,lanza_media_F,0.0007354331930521607,-0.003294938143244411,0.004765804529348733,0.7206126346670554,0.07188284841322756,298,False,5.3844215919890335,-24.123654263039437,34.892497447017504
f_polvo,M2,dev,feed_rate_F,0.005202636591046098,-0.0035158422528008488,0.013921115434893046,0.2421690203832304,0.07188284841322756,298,False,38.090732184444654,-25.74098792229193,101.92245229118123
f_polvo,M2,dev,C_por_Sn_F_sq,4.258762108352095e-05,-0.002471078000764575,0.0025562532429316163,0.9735098620572612,0.07188284841322756,298,False,0.3118022257900641,-18.09182107702635,18.715425528606477
f_polvo,M2,dev,T_media_F_sq,-0.0036800940620476293,-0.007858678369799053,0.000498490245703794,0.08432092476083405,0.07188284841322756,298,False,-26.94354581142014,-57.536752350314494,3.649660727474206
f_polvo,M2,total,C_por_Sn_F,0.005882477874273686,0.0011421681459142753,0.010622787602633098,0.015006863323387513,0.06428858313394148,361,True,43.068141579503774,8.362302496872372,77.77398066213517
f_polvo,M2,total,gn_por_t_carga_F,-0.0021588057135688995,-0.006275276632443521,0.0019576652053057216,0.3040127562545857,0.06428858313394148,361,False,-15.805541831486584,-45.94398963039007,14.33290596741689
f_polvo,M2,total,exceso_o2_F,0.0012248156844620744,-0.0017429950244061683,0.004192626393330318,0.41858574346638167,0.06428858313394148,361,False,8.967400546954474,-12.76121357154516,30.69601466545411
f_polvo,M2,total,T_media_F,0.009631528065824001,0.002875309599760037,0.016387746531887966,0.005204680934665356,0.06428858313394148,361,True,70.51654476764001,21.051373855385986,119.98171567989404
f_polvo,M2,total,cal_por_carga_F,0.0025661399912634223,-0.002948804416727324,0.008081084399254168,0.36177705425656237,0.06428858313394148,361,False,18.787810650321486,-21.589460908182193,59.16508220882516
f_polvo,M2,total,lanza_media_F,0.0016362125617309946,-0.0017906879079371784,0.005063113031399167,0.34937253004603686,0.06428858313394148,361,False,11.979413398387639,-13.110393611682913,37.069220408458186
f_polvo,M2,total,feed_rate_F,0.0030078305695763093,-0.0038470710094266865,0.009862732148579304,0.3897870940505417,0.06428858313394148,361,False,22.021616670112262,-28.1660556047311,72.20928894495562
f_polvo,M2,total,C_por_Sn_F_sq,0.00021558129519570028,-0.0017007476927589301,0.0021319102831503308,0.8254894800500409,0.06428858313394148,361,False,1.578363054111377,-12.451902750556453,15.608628858779207
f_polvo,M2,total,T_media_F_sq,-0.0034963927144970337,-0.007283493990919458,0.0002907085619253901,0.07037155531364422,0.06428858313394148,361,False,-25.59858951685328,-53.325581004946024,2.1284019712394633
f_polvo,M2,lockbox,C_por_Sn_F,0.0017270920602106814,-0.01113461476747171,0.014588798887893073,0.7924061984473771,-0.04818502448510298,63,False,12.644781155113918,-81.52128669041788,106.81084900064572
f_polvo,M2,lockbox,gn_por_t_carga_F,-0.0010763542514453574,-0.0161615077400211,0.014008799237130385,0.8887807671286542,-0.04818502448510298,63,False,-7.880450769510652,-118.32532452515447,102.56442298613318
f_polvo,M2,lockbox,exceso_o2_F,0.0026076871133157266,-0.006524093463250824,0.011739467689882276,0.5756904147961908,-0.04818502448510298,63,False,19.091994936775855,-47.76568428451496,85.94967415806666
f_polvo,M2,lockbox,T_media_F,0.014523526370970263,-0.29840589626566694,0.32745294900760746,0.9275204938828902,-0.04818502448510298,63,False,106.332960930318,-2184.7574548022044,2397.42337666284
f_polvo,M2,lockbox,cal_por_carga_F,-0.0005756731378862602,-0.057336216788809916,0.0561848705130374,0.9841405190288421,-0.04818502448510298,63,False,-4.214749759524405,-419.78301577521546,411.3535162561667
f_polvo,M2,lockbox,lanza_media_F,0.0065514342990012076,-0.0009623789527705021,0.014065247550772916,0.0874640549298052,-0.04818502448510298,63,False,47.96585826054456,-7.045988761355462,102.97770528244457
f_polvo,M2,lockbox,feed_rate_F,0.0005401849175445533,-0.049745940004659976,0.05082630983974908,0.9832022794692004,-0.04818502448510298,63,False,3.95492528916548,-364.2113464626891,372.1211970410201
f_polvo,M2,lockbox,C_por_Sn_F_sq,-0.00488350041604192,-0.01404544032635402,0.004278439494270179,0.2961613264491485,-0.04818502448510298,63,False,-35.75419947459263,-102.83268810366336,31.324289154478095
f_polvo,M2,lockbox,T_media_F_sq,-0.009124233514259644,-0.17651144435238872,0.15826297732386943,0.9149181911744684,-0.04818502448510298,63,False,-66.80242394368669,-1292.315931865703,1158.7110839783297
f_polvo,M3,dev,C_por_Sn_F,0.0057297623007375835,4.7206553294611674e-05,0.011412318048180554,0.04812692859585812,0.11286550063410294,297,True,41.95004541611445,0.34561940804983543,83.55447142417906
f_polvo,M3,dev,gn_por_t_carga_F,-0.004405448965272693,-0.008797050816023971,-1.3847114521413177e-05,0.04928198750239747,0.11286550063410294,297,True,-32.25417992431793,-64.40697918874693,-0.1013806598889179
f_polvo,M3,dev,exceso_o2_F,-0.0008516509680564966,-0.004441621012293304,0.0027383190761803107,0.6419575577643817,0.11286550063410294,297,False,-6.235301730413636,-32.519010982861694,20.048407522034417
f_polvo,M3,dev,T_media_F,0.003980783983526935,-0.0035644005406649283,0.011525968507718799,0.3011068921727216,0.11286550063410294,297,False,29.145025593679346,-26.096503958439655,84.38655514579834
f_polvo,M3,dev,cal_por_carga_F,0.0066415026511703985,0.0005301603519871322,0.012752844950353665,0.033172330679352116,0.11286550063410294,297,True,48.62528726749756,3.881531148477218,93.3690433865179
f_polvo,M3,dev,lanza_media_F,0.0014849287616136137,-0.0026497068704781743,0.005619564393705402,0.4814894976159525,0.11286550063410294,297,False,10.871799861813956,-19.399639587429487,41.14323931105741
f_polvo,M3,dev,feed_rate_F,0.005433592672367633,-0.0032312791765863012,0.014098464521321567,0.21904937370163735,0.11286550063410294,297,False,39.781660636977314,-23.657579685721135,103.22090095967576
f_polvo,M3,dev,F_lnirf_F0,-0.007637628192964018,-0.011015754269797357,-0.004259502116130677,9.366845331110459e-06,0.11286550063410294,297,True,-55.91834926991513,-80.65105804673065,-31.1856404930996
f_polvo,M3,total,C_por_Sn_F,0.005570495451643878,0.0011202382640448537,0.010020752639242902,0.014153856755184612,0.10542577995134261,360,True,40.78398455667839,8.201744433185535,73.36622468017126
f_polvo,M3,total,gn_por_t_carga_F,-0.003779885211612698,-0.0077770359234139224,0.00021726550018852635,0.0638207565539664,0.10542577995134261,360,False,-27.67415958502154,-56.939013010709076,1.5906938406659965
f_polvo,M3,total,exceso_o2_F,-0.00018302797557239727,-0.0034066359535697486,0.003040580002424954,0.9113930491125835,0.10542577995134261,360,False,-1.3400262497264799,-24.94144180292137,22.261389303468412
f_polvo,M3,total,T_media_F,0.00525493499678635,-0.0015450893287331452,0.012054959322305846,0.12986752816719743,0.10542577995134261,360,False,38.47363122647149,-11.312261156796241,88.25952360973922
f_polvo,M3,total,cal_por_carga_F,0.005575789299908601,0.00030442356978048653,0.010847155030036715,0.038158068704621476,0.10542577995134261,360,True,40.82274308861654,2.2288154216071336,79.41667075562596
f_polvo,M3,total,lanza_media_F,0.002452152842837182,-0.001061282047014808,0.005965587732689172,0.17133414257398583,0.10542577995134261,360,False,17.953261885057938,-7.770100701358416,43.67662447147429
f_polvo,M3,total,feed_rate_F,0.0037112215388081984,-0.002823173580654908,0.010245616658271305,0.26563753130660195,0.10542577995134261,360,False,27.171443409131452,-20.66966371550915,75.01255053377204
f_polvo,M3,total,F_lnirf_F0,-0.007877267446427002,-0.011082337778838443,-0.00467219711401556,1.4565601190295814e-06,0.10542577995134261,360,True,-57.67285094705483,-81.13854445221003,-34.20715744189964
f_polvo,M3,lockbox,C_por_Sn_F,0.004412915594732732,-0.00832755567629559,0.017153386865761053,0.4972186490482535,-0.015812884231194424,63,False,32.30884631857893,-60.96960405859271,125.58729669575057
f_polvo,M3,lockbox,gn_por_t_carga_F,-0.0003600002491294411,-0.014033543625260905,0.013313543127002024,0.9588455146582484,-0.015812884231194424,63,False,-2.6357161096976935,-102.74558725637448,97.47415503697911
f_polvo,M3,lockbox,exceso_o2_F,0.0010452517662557716,-0.008263849167199864,0.010354352699711406,0.8258164734353496,-0.015812884231194424,63,False,7.652736145801185,-60.50318140271328,75.80865369431565
f_polvo,M3,lockbox,T_media_F,0.02187909221695652,-0.024082798784863888,0.06784098321877693,0.3508223447631552,-0.015812884231194424,63,False,160.18621087414596,-176.32049110346776,496.6929128517597
f_polvo,M3,lockbox,cal_por_carga_F,-0.0033018191261011184,-0.057942814223579525,0.051339175971377285,0.9057224103378044,-0.015812884231194424,63,False,-24.174032887526046,-424.224175565493,375.8761097904408
