target,variable,fuente,x,pd,ale
v5_d_lnirf,tasa_feed_Carbon_kg_min,ale,52.16529375096129,,0.002305887748506515
v5_d_lnirf,tasa_feed_Carbon_kg_min,ale,52.85599461806967,,0.002719246131910262
v5_d_lnirf,tasa_feed_Carbon_kg_min,ale,53.62172531999363,,0.002719246131910262
v5_d_lnirf,tasa_feed_Carbon_kg_min,ale,54.50616303871818,,0.002990174819532846
v5_d_lnirf,tasa_feed_Carbon_kg_min,ale,55.58594060585755,,0.003349587701086513
v5_d_lnirf,tasa_feed_Carbon_kg_min,ale,56.729452649633004,,0.004820872880670228
v5_d_lnirf,tasa_feed_Carbon_kg_min,ale,58.42754667313852,,0.008001897551381573
v5_d_lnirf,tasa_feed_Carbon_kg_min,ale,63.445161619588376,,0.009800121236440293
v5_d_lnirf,tasa_gn_nm3_min,pd,25.909437006157773,-0.0003588987445256518,
v5_d_lnirf,tasa_gn_nm3_min,pd,26.16239232200829,-0.0003588987445256518,
v5_d_lnirf,tasa_gn_nm3_min,pd,26.41534763785881,-0.0003588987445256518,
v5_d_lnirf,tasa_gn_nm3_min,pd,26.66830295370933,-0.0003588987445256518,
v5_d_lnirf,tasa_gn_nm3_min,pd,26.92125826955985,-0.0003588987445256518,
v5_d_lnirf,tasa_gn_nm3_min,pd,27.174213585410367,-0.0003588987445256518,
v5_d_lnirf,tasa_gn_nm3_min,pd,27.427168901260885,-0.0003588987445256518,
v5_d_lnirf,tasa_gn_nm3_min,pd,27.680124217111405,-0.0003588987445256518,
v5_d_lnirf,tasa_gn_nm3_min,pd,27.933079532961923,-0.0003588987445256518,
v5_d_lnirf,tasa_gn_nm3_min,pd,28.18603484881244,-0.0003588987445256518,
v5_d_lnirf,tasa_gn_nm3_min,pd,28.43899016466296,0.00020046179374639097,
v5_d_lnirf,tasa_gn_nm3_min,pd,28.69194548051348,0.00020046179374639097,
v5_d_lnirf,tasa_gn_nm3_min,pd,28.944900796363996,0.0009113590862976114,
v5_d_lnirf,tasa_gn_nm3_min,pd,29.197856112214517,0.00039852025164425456,
v5_d_lnirf,tasa_gn_nm3_min,pd,29.450811428065034,0.00018007685279871992,
v5_d_lnirf,tasa_gn_nm3_min,pd,29.703766743915555,-0.0004526536219669299,
v5_d_lnirf,tasa_gn_nm3_min,pd,29.956722059766072,-0.0005909857636557965,
v5_d_lnirf,tasa_gn_nm3_min,pd,30.209677375616593,0.00038180258042173426,
v5_d_lnirf,tasa_gn_nm3_min,pd,30.46263269146711,0.001743218316028361,
v5_d_lnirf,tasa_gn_nm3_min,pd,30.715588007317628,0.0007515556436313599,
v5_d_lnirf,tasa_gn_nm3_min,pd,30.96854332316815,-0.00043763796423286055,
v5_d_lnirf,tasa_gn_nm3_min,pd,31.221498639018666,-0.0009939093325970895,
v5_d_lnirf,tasa_gn_nm3_min,pd,31.474453954869183,0.0006279965606036692,
v5_d_lnirf,tasa_gn_nm3_min,pd,31.727409270719704,0.0037999132306663855,
v5_d_lnirf,tasa_gn_nm3_min,pd,31.98036458657022,0.0037999132306663855,
v5_d_lnirf,tasa_gn_nm3_min,ale,21.8977049291142,,-0.0021523237154936364
v5_d_lnirf,tasa_gn_nm3_min,ale,27.53044687358338,,-0.0016918781361973806
v5_d_lnirf,tasa_gn_nm3_min,ale,28.627388004583867,,-0.0007865623119708098
v5_d_lnirf,tasa_gn_nm3_min,ale,29.244886936403617,,-0.0008452346962126689
v5_d_lnirf,tasa_gn_nm3_min,ale,29.61721757560028,,-0.0016589747009515476
v5_d_lnirf,tasa_gn_nm3_min,ale,29.847967911033983,,-0.002018763162552305
v5_d_lnirf,tasa_gn_nm3_min,ale,30.00336182929043,,-0.001590421030509226
v5_d_lnirf,tasa_gn_nm3_min,ale,30.14803929407808,,-0.0008333125376231011
v5_d_lnirf,tasa_gn_nm3_min,ale,30.284602559707963,,0.0007716211362973628
v5_d_lnirf,tasa_gn_nm3_min,ale,30.396227514809905,,0.002097379535408835
v5_d_lnirf,tasa_gn_nm3_min,ale,30.49828796384017,,0.0015482549866771447
v5_d_lnirf,tasa_gn_nm3_min,ale,30.5947897915667,,0.000999130437945455
v5_d_lnirf,tasa_gn_nm3_min,ale,30.684358402006538,,0.0005271487397978023
v5_d_lnirf,tasa_gn_nm3_min,ale,30.766042678767413,,1.9083171959106277e-05
v5_d_lnirf,tasa_gn_nm3_min,ale,30.826441946073498,,-0.00012728808992579525
v5_d_lnirf,tasa_gn_nm3_min,ale,30.8928492261825,,-0.00030940086205368455
v5_d_lnirf,tasa_gn_nm3_min,ale,30.982805410920857,,-0.0005214609155181538
v5_d_lnirf,tasa_gn_nm3_min,ale,31.06773623467587,,-0.0008920411097001328
v5_d_lnirf,tasa_gn_nm3_min,ale,31.140461949368632,,-0.0011003600575217368
v5_d_lnirf,tasa_gn_nm3_min,ale,31.210231641230273,,-0.0010783334846918005
v5_d_lnirf,tasa_gn_nm3_min,ale,31.279186792595027,,-0.000935991439706821
v5_d_lnirf,tasa_gn_nm3_min,ale,31.376491617862875,,0.000412475949008079
v5_d_lnirf,tasa_gn_nm3_min,ale,31.50424100375859,,0.001618601292738
v5_d_lnirf,tasa_gn_nm3_min,ale,31.652681970725673,,0.0033788148482400307
v5_d_lnirf,tasa_gn_nm3_min,ale,32.09711480422009,,0.005139028403742061
v5_d_lnirf,tasa_o2_nm3_min,pd,35.75381079163413,0.0008448284689436768,
v5_d_lnirf,tasa_o2_nm3_min,pd,36.38823272571411,0.0008448284689436768,
v5_d_lnirf,tasa_o2_nm3_min,pd,37.02265465979409,0.0008448284689436768,
v5_d_lnirf,tasa_o2_nm3_min,pd,37.65707659387407,0.001210499314934199,
v5_d_lnirf,tasa_o2_nm3_min,pd,38.29149852795405,0.001210499314934199,
v5_d_lnirf,tasa_o2_nm3_min,pd,38.92592046203403,0.001210499314934199,
v5_d_lnirf,tasa_o2_nm3_min,pd,39.56034239611401,0.001210499314934199,
v5_d_lnirf,tasa_o2_nm3_min,pd,40.19476433019399,0.001210499314934199,
v5_d_lnirf,tasa_o2_nm3_min,pd,40.82918626427397,0.001210499314934199,
v5_d_lnirf,tasa_o2_nm3_min,pd,41.46360819835395,0.001210499314934199,
v5_d_lnirf,tasa_o2_nm3_min,pd,42.098030132433934,0.001210499314934199,
v5_d_lnirf,tasa_o2_nm3_min,pd,42.732452066513915,0.0013690259436804622,
v5_d_lnirf,tasa_o2_nm3_min,pd,43.366874000593896,0.0013690259436804622,
v5_d_lnirf,tasa_o2_nm3_min,pd,44.00129593467388,0.0013690259436804622,
v5_d_lnirf,tasa_o2_nm3_min,pd,44.63571786875385,0.0013690259436804622,
v5_d_lnirf,tasa_o2_nm3_min,pd,45.27013980283383,0.001538988016002938,
v5_d_lnirf,tasa_o2_nm3_min,pd,45.90456173691381,0.002411633363597236,
v5_d_lnirf,tasa_o2_nm3_min,pd,46.538983670993794,0.0030620243117580616,
v5_d_lnirf,tasa_o2_nm3_min,pd,47.173405605073775,0.0020505187614473707,
v5_d_lnirf,tasa_o2_nm3_min,pd,47.80782753915375,0.0019654466724463603,
v5_d_lnirf,tasa_o2_nm3_min,pd,48.44224947323373,0.0006618501791750113,
v5_d_lnirf,tasa_o2_nm3_min,pd,49.07667140731371,0.0002234794666454514,
v5_d_lnirf,tasa_o2_nm3_min,pd,49.71109334139369,-0.001792000648635078,
v5_d_lnirf,tasa_o2_nm3_min,pd,50.34551527547367,-0.0037731709496263205,
v5_d_lnirf,tasa_o2_nm3_min,pd,50.979937209553654,-0.0037731709496263205,
v5_d_lnirf,tasa_o2_nm3_min,ale,31.43960810108844,,0.0002526393144413363
v5_d_lnirf,tasa_o2_nm3_min,ale,40.68165821244739,,0.0006866353290041587
v5_d_lnirf,tasa_o2_nm3_min,ale,43.03145654097849,,0.0008659984389282587
v5_d_lnirf,tasa_o2_nm3_min,ale,44.4047063778176,,0.0011030256516418762
v5_d_lnirf,tasa_o2_nm3_min,ale,45.20849319580349,,0.0011970668013993962
v5_d_lnirf,tasa_o2_nm3_min,ale,45.68498727360897,,0.0017336759752781265
v5_d_lnirf,tasa_o2_nm3_min,ale,46.06505255799131,,0.0026191091189580787
v5_d_lnirf,tasa_o2_nm3_min,ale,46.40327973678731,,0.003013126560227051
v5_d_lnirf,tasa_o2_nm3_min,ale,46.70088696054297,,0.002424891239381407
v5_d_lnirf,tasa_o2_nm3_min,ale,46.96457323978138,,0.0018636347061356724
v5_d_lnirf,tasa_o2_nm3_min,ale,47.205175055028974,,0.0017160513703464767
v5_d_lnirf,tasa_o2_nm3_min,ale,47.431693500526315,,0.001587507743021024
v5_d_lnirf,tasa_o2_nm3_min,ale,47.64864640383382,,0.0016423426635844233
v5_d_lnirf,tasa_o2_nm3_min,ale,47.863135379620005,,0.0010013233148404767
v5_d_lnirf,tasa_o2_nm3_min,ale,48.05856577142971,,0.0003603039660965305
v5_d_lnirf,tasa_o2_nm3_min,ale,48.232008764279335,,0.0004246700123547513
v5_d_lnirf,tasa_o2_nm3_min,ale,48.42859044609525,,-2.9186533252075527e-05
v5_d_lnirf,tasa_o2_nm3_min,ale,48.650853493968384,,-0.0008103073405476959
v5_d_lnirf,tasa_o2_nm3_min,ale,48.87272329430383,,-0.0008467910352228654
v5_d_lnirf,tasa_o2_nm3_min,ale,49.071469320684656,,-0.00011994609468251775
v5_d_lnirf,tasa_o2_nm3_min,ale,49.24413932406594,,-0.0008738733947604178
v5_d_lnirf,tasa_o2_nm3_min,ale,49.485974656342265,,-0.002128231114623262
v5_d_lnirf,tasa_o2_nm3_min,ale,49.7956198767896,,-0.0027689751472520442
v5_d_lnirf,tasa_o2_nm3_min,ale,50.14978902099341,,-0.006083497129995524
v5_d_lnirf,tasa_o2_nm3_min,ale,51.37855362579168,,-0.008757275080110222
v5_d_lnirf,tasa_aire_nm3_min,pd,108.8690310378883,-0.0031967423892052017,
v5_d_lnirf,tasa_aire_nm3_min,pd,109.51044202257265,-0.0031967423892052017,
v5_d_lnirf,tasa_aire_nm3_min,pd,110.15185300725697,-0.0031967423892052017,
v5_d_lnirf,tasa_aire_nm3_min,pd,110.79326399194132,-0.0031967423892052017,
v5_d_lnirf,tasa_aire_nm3_min,pd,111.43467497662564,-0.0031967423892052017,
v5_d_lnirf,tasa_aire_nm3_min,pd,112.07608596130999,-0.0031967423892052017,
v5_d_lnirf,tasa_aire_nm3_min,pd,112.71749694599431,-0.0031967423892052017,
v5_d_lnirf,tasa_aire_nm3_min,pd,113.35890793067865,-0.0036103161455168743,
v5_d_lnirf,tasa_aire_nm3_min,pd,114.00031891536298,-0.0036103161455168743,
v5_d_lnirf,tasa_aire_nm3_min,pd,114.64172990004732,-0.0036103161455168743,
v5_d_lnirf,tasa_aire_nm3_min,pd,115.28314088473165,-0.0036103161455168743,
v5_d_lnirf,tasa_aire_nm3_min,pd,115.92455186941599,-0.0036103161455168743,
v5_d_lnirf,tasa_aire_nm3_min,pd,116.56596285410032,-0.0036103161455168743,
v5_d_lnirf,tasa_aire_nm3_min,pd,117.20737383878466,-0.0036103161455168743,
v5_d_lnirf,tasa_aire_nm3_min,pd,117.848784823469,-0.0036103161455168743,
v5_d_lnirf,tasa_aire_nm3_min,pd,118.49019580815333,-0.0036103161455168743,
v5_d_lnirf,tasa_aire_nm3_min,pd,119.13160679283767,0.00045086672870572685,
v5_d_lnirf,tasa_aire_nm3_min,pd,119.773017777522,0.00013343756656943755,
v5_d_lnirf,tasa_aire_nm3_min,pd,120.41442876220634,-0.00017231559092437397,
v5_d_lnirf,tasa_aire_nm3_min,pd,121.05583974689067,-0.0002760400567853359,
v5_d_lnirf,tasa_aire_nm3_min,pd,121.69725073157501,-0.0002760400567853359,
v5_d_lnirf,tasa_aire_nm3_min,pd,122.33866171625934,-0.0002760400567853359,
v5_d_lnirf,tasa_aire_nm3_min,pd,122.98007270094368,0.0014061144662826923,
v5_d_lnirf,tasa_aire_nm3_min,pd,123.62148368562801,0.0014458428001214204,
v5_d_lnirf,tasa_aire_nm3_min,pd,124.26289467031235,0.0014458428001214204,
v5_d_lnirf,tasa_aire_nm3_min,ale,79.82108073385726,,-0.004976669556219716
v5_d_lnirf,tasa_aire_nm3_min,ale,118.5028613955229,,-0.0024685933620535714
v5_d_lnirf,tasa_aire_nm3_min,ale,119.19171314663225,,-0.0006589631141284908
v5_d_lnirf,tasa_aire_nm3_min,ale,119.34100176277789,,-0.0014091336851734019
v5_d_lnirf,tasa_aire_nm3_min,ale,119.44310581763635,,-0.0014091336851734019
v5_d_lnirf,tasa_aire_nm3_min,ale,119.53296860814125,,-0.0012381028971589067
v5_d_lnirf,tasa_aire_nm3_min,ale,119.61514260182868,,-0.0009442191921829384
v5_d_lnirf,tasa_aire_nm3_min,ale,119.6950172255583,,-0.0005555783790159091
v5_d_lnirf,tasa_aire_nm3_min,ale,119.7840100632591,,-0.000684999365490587
v5_d_lnirf,tasa_aire_nm3_min,ale,119.90636680119096,,-0.0008858216416294555
v5_d_lnirf,tasa_aire_nm3_min,ale,120.03434081764104,,-0.0006914350350880902
v5_d_lnirf,tasa_aire_nm3_min,ale,120.22615412174233,,-0.0004354020373301612
v5_d_lnirf,tasa_aire_nm3_min,ale,120.66645126239882,,-0.00025166320392446245
v5_d_lnirf,tasa_aire_nm3_min,ale,121.51272916618805,,-0.0003239573682766936
v5_d_lnirf,tasa_aire_nm3_min,ale,122.25799643042019,,-0.0003239573682766936
v5_d_lnirf,tasa_aire_nm3_min,ale,122.5518357943389,,-0.0003150865592475181
v5_d_lnirf,tasa_aire_nm3_min,ale,122.70021914962493,,-0.00026915952235761435
v5_d_lnirf,tasa_aire_nm3_min,ale,122.79762573772999,,-0.0008054676994609881
v5_d_lnirf,tasa_aire_nm3_min,ale,122.88571122653136,,8.173642168276662e-05
v5_d_lnirf,tasa_aire_nm3_min,ale,122.97669025116997,,0.002349685656359829
v5_d_lnirf,tasa_aire_nm3_min,ale,123.06417019503692,,0.003206022793209283
v5_d_lnirf,tasa_aire_nm3_min,ale,123.16729247975184,,0.003254979221489529
v5_d_lnirf,tasa_aire_nm3_min,ale,123.31435376641167,,0.003254979221489529
v5_d_lnirf,tasa_aire_nm3_min,ale,123.58880687164145,,0.003254979221489529
v5_d_lnirf,tasa_aire_nm3_min,ale,125.49097509982694,,0.003254979221489529
v5_d_lnirf,relacion_C_Sn_carga,pd,0.21681941012397277,0.00850227410469379,
v5_d_lnirf,relacion_C_Sn_carga,pd,0.2243170038624258,0.01372072551175351,
v5_d_lnirf,relacion_C_Sn_carga,pd,0.23181459760087886,0.01504109675179276,
v5_d_lnirf,relacion_C_Sn_carga,pd,0.2393121913393319,-0.0032105624487606048,
v5_d_lnirf,relacion_C_Sn_carga,pd,0.24680978507778492,-0.0023031451048106766,
v5_d_lnirf,relacion_C_Sn_carga,pd,0.254307378816238,0.0018098606069404193,
v5_d_lnirf,relacion_C_Sn_carga,pd,0.26180497255469104,0.0009814484622675454,
v5_d_lnirf,relacion_C_Sn_carga,pd,0.2693025662931441,0.00120822299321466,
v5_d_lnirf,relacion_C_Sn_carga,pd,0.2768001600315971,0.0014190470412466256,
v5_d_lnirf,relacion_C_Sn_carga,pd,0.2842977537700501,0.0010952969192935867,
v5_d_lnirf,relacion_C_Sn_carga,pd,0.29179534750850317,0.00017441863931014478,
v5_d_lnirf,relacion_C_Sn_carga,pd,0.2992929412469562,0.00022248138510702433,
v5_d_lnirf,relacion_C_Sn_carga,pd,0.30679053498540926,0.00022248138510702433,
v5_d_lnirf,relacion_C_Sn_carga,pd,0.3142881287238623,0.0009456451091963196,
v5_d_lnirf,relacion_C_Sn_carga,pd,0.32178572246231535,0.0003968971544454378,
v5_d_lnirf,relacion_C_Sn_carga,pd,0.3292833162007684,0.0012954854429855168,
v5_d_lnirf,relacion_C_Sn_carga,pd,0.33678090993922144,0.0011269622942916208,
v5_d_lnirf,relacion_C_Sn_carga,pd,0.34427850367767443,0.0005271133174046701,
v5_d_lnirf,relacion_C_Sn_carga,pd,0.3517760974161275,0.001466788134275108,
v5_d_lnirf,relacion_C_Sn_carga,pd,0.3592736911545805,0.001466788134275108,
v5_d_lnirf,relacion_C_Sn_carga,pd,0.36677128489303357,-0.0014333468116403114,
v5_d_lnirf,relacion_C_Sn_carga,pd,0.3742688786314866,-0.006716345586175855,
v5_d_lnirf,relacion_C_Sn_carga,pd,0.38176647236993966,-0.006716345586175855,
v5_d_lnirf,relacion_C_Sn_carga,pd,0.3892640661083927,-0.006716345586175855,
v5_d_lnirf,relacion_C_Sn_carga,pd,0.39676165984684575,-0.006716345586175855,
v5_d_lnirf,relacion_C_Sn_carga,ale,0.19546778177818935,,0.00048715036948182144
v5_d_lnirf,relacion_C_Sn_carga,ale,0.2363973230782849,,-0.0011059741226323418
v5_d_lnirf,relacion_C_Sn_carga,ale,0.2505101906263829,,-0.0024940846166078773
v5_d_lnirf,relacion_C_Sn_carga,ale,0.26138974745556054,,8.676931166812923e-05
v5_d_lnirf,relacion_C_Sn_carga,ale,0.2696117989116176,,0.0002997123601985569
v5_d_lnirf,relacion_C_Sn_carga,ale,0.27491186981273297,,0.0005126554087289846
v5_d_lnirf,relacion_C_Sn_carga,ale,0.27929884326569704,,0.0004322395331726979
v5_d_lnirf,relacion_C_Sn_carga,ale,0.28356979858417614,,1.9817893551587855e-06
v5_d_lnirf,relacion_C_Sn_carga,ale,0.2874667539449204,,-0.00022741279007265375
v5_d_lnirf,relacion_C_Sn_carga,ale,0.2914031633233129,,-4.114989987864673e-05
v5_d_lnirf,relacion_C_Sn_carga,ale,0.29523924090499454,,-1.3656750332742464e-05
v5_d_lnirf,relacion_C_Sn_carga,ale,0.2985580522063359,,5.7692221025274285e-06
v5_d_lnirf,relacion_C_Sn_carga,ale,0.3017420997288873,,6.351764635246018e-05
v5_d_lnirf,relacion_C_Sn_carga,ale,0.30476958619492556,,6.351764635246018e-05
v5_d_lnirf,relacion_C_Sn_carga,ale,0.30771502324710875,,0.00010081543159793987
v5_d_lnirf,relacion_C_Sn_carga,ale,0.31119226900011443,,0.00013811321684341956
v5_d_lnirf,relacion_C_Sn_carga,ale,0.31514473378259134,,0.00023202434056330146
v5_d_lnirf,relacion_C_Sn_carga,ale,0.319200987800592,,0.0001864926867994523
v5_d_lnirf,relacion_C_Sn_carga,ale,0.3234509921571844,,0.0016437143011375898
v5_d_lnirf,relacion_C_Sn_carga,ale,0.32795347182559587,,0.002902802155176758
v5_d_lnirf,relacion_C_Sn_carga,ale,0.33348149946230665,,0.002504784247376159
v5_d_lnirf,relacion_C_Sn_carga,ale,0.3407229152913229,,0.0020738704621389627
v5_d_lnirf,relacion_C_Sn_carga,ale,0.3502643868870278,,0.002211458081931336
v5_d_lnirf,relacion_C_Sn_carga,ale,0.36672233458397807,,-0.0024323011138514036
v5_d_lnirf,relacion_C_Sn_carga,ale,0.463313461023331,,-0.007584120344645815
v5_d_lnirf,exceso_o2_combustion_pct,pd,15.663672753489836,0.0015457728002141143,
v5_d_lnirf,exceso_o2_combustion_pct,pd,16.060972158991678,0.0015457728002141143,
v5_d_lnirf,exceso_o2_combustion_pct,pd,16.45827156449352,0.0015457728002141143,
v5_d_lnirf,exceso_o2_combustion_pct,pd,16.855570969995362,0.0015457728002141143,
v5_d_lnirf,exceso_o2_combustion_pct,pd,17.252870375497203,0.0015457728002141143,
v5_d_lnirf,exceso_o2_combustion_pct,pd,17.650169780999043,0.0015457728002141143,
v5_d_lnirf,exceso_o2_combustion_pct,pd,18.047469186500887,0.0015457728002141143,
v5_d_lnirf,exceso_o2_combustion_pct,pd,18.444768592002728,0.0015457728002141143,
v5_d_lnirf,exceso_o2_combustion_pct,pd,18.842067997504568,0.00037461988321464056,
v5_d_lnirf,exceso_o2_combustion_pct,pd,19.239367403006412,-0.0007359504295809037,
v5_d_lnirf,exceso_o2_combustion_pct,pd,19.636666808508252,-0.002428665864706258,
v5_d_lnirf,exceso_o2_combustion_pct,pd,20.033966214010093,-0.00225003891323392,
v5_d_lnirf,exceso_o2_combustion_pct,pd,20.431265619511937,-0.00225003891323392,
v5_d_lnirf,exceso_o2_combustion_pct,pd,20.828565025013777,-0.00225003891323392,
v5_d_lnirf,exceso_o2_combustion_pct,pd,21.22586443051562,-0.00225003891323392,
v5_d_lnirf,exceso_o2_combustion_pct,pd,21.62316383601746,-0.00225003891323392,
v5_d_lnirf,exceso_o2_combustion_pct,pd,22.020463241519302,-1.470524262397251e-05,
v5_d_lnirf,exceso_o2_combustion_pct,pd,22.417762647021142,-1.470524262397251e-05,
v5_d_lnirf,exceso_o2_combustion_pct,pd,22.815062052522986,-1.470524262397251e-05,
v5_d_lnirf,exceso_o2_combustion_pct,pd,23.212361458024827,0.0015949025867705064,
v5_d_lnirf,exceso_o2_combustion_pct,pd,23.60966086352667,0.00515215918666323,
v5_d_lnirf,exceso_o2_combustion_pct,pd,24.00696026902851,0.00515215918666323,
v5_d_lnirf,exceso_o2_combustion_pct,pd,24.40425967453035,0.00515215918666323,
v5_d_lnirf,exceso_o2_combustion_pct,pd,24.801559080032195,0.00515215918666323,
v5_d_lnirf,exceso_o2_combustion_pct,pd,25.198858485534036,0.00515215918666323,
v5_d_lnirf,exceso_o2_combustion_pct,ale,4.492809805762641,,0.0024969947117034967
v5_d_lnirf,exceso_o2_combustion_pct,ale,18.48536806553509,,0.0016987864425076584
v5_d_lnirf,exceso_o2_combustion_pct,ale,18.580462306662625,,0.0004402123458686377
v5_d_lnirf,exceso_o2_combustion_pct,ale,18.631541043972113,,0.0005848796814289692
v5_d_lnirf,exceso_o2_combustion_pct,ale,18.671746394587927,,0.0012086105260951134
v5_d_lnirf,exceso_o2_combustion_pct,ale,18.701968799534598,,0.0004657722242607568
v5_d_lnirf,exceso_o2_combustion_pct,ale,18.726896020323032,,5.1916706461579715e-05
v5_d_lnirf,exceso_o2_combustion_pct,ale,18.756857724183682,,0.0006465032487093937
v5_d_lnirf,exceso_o2_combustion_pct,ale,18.789015776227416,,0.0008840849105012356
v5_d_lnirf,exceso_o2_combustion_pct,ale,18.82008439488512,,0.000737496316828385
v5_d_lnirf,exceso_o2_combustion_pct,ale,18.848840796649256,,0.0003895997277949181
v5_d_lnirf,exceso_o2_combustion_pct,ale,18.876120114881108,,0.00011837271208172849
v5_d_lnirf,exceso_o2_combustion_pct,ale,18.905198317072074,,-0.0004304713454722051
v5_d_lnirf,exceso_o2_combustion_pct,ale,18.93986311327245,,-0.0014865842024358602
v5_d_lnirf,exceso_o2_combustion_pct,ale,18.97675911912146,,-0.0014910158389438662
v5_d_lnirf,exceso_o2_combustion_pct,ale,19.01715413975499,,-0.0008880543715211286
v5_d_lnirf,exceso_o2_combustion_pct,ale,19.065288403218794,,-0.0007595456383579168
v5_d_lnirf,exceso_o2_combustion_pct,ale,19.121663876497564,,-0.0005156745343860756
v5_d_lnirf,exceso_o2_combustion_pct,ale,19.19503871827996,,-0.0005026407752126731
v5_d_lnirf,exceso_o2_combustion_pct,ale,19.2854517913722,,-0.0006444990857745123
v5_d_lnirf,exceso_o2_combustion_pct,ale,19.409978659854232,,-0.0008171970783799349
v5_d_lnirf,exceso_o2_combustion_pct,ale,19.645945368900954,,-0.0015237678926423065
v5_d_lnirf,exceso_o2_combustion_pct,ale,20.13696771203052,,-0.002057640714299256
v5_d_lnirf,exceso_o2_combustion_pct,ale,21.40608832413843,,-0.0010312116689951485
v5_d_lnirf,exceso_o2_combustion_pct,ale,39.54034293302299,,0.0024265224290330218
v5_d_lnirf,temperatura_horno_celsius_prev,pd,944.0914153503184,0.0016338572545742656,
v5_d_lnirf,temperatura_horno_celsius_prev,pd,956.4679952795652,0.0016338572545742656,
v5_d_lnirf,temperatura_horno_celsius_prev,pd,968.8445752088122,0.00023302304219875993,
v5_d_lnirf,temperatura_horno_celsius_prev,pd,981.2211551380591,-0.000635123073632804,
v5_d_lnirf,temperatura_horno_celsius_prev,pd,993.597735067306,0.00797845568005855,
v5_d_lnirf,temperatura_horno_celsius_prev,pd,1005.974314996553,0.00797845568005855,
v5_d_lnirf,temperatura_horno_celsius_prev,pd,1018.3508949257998,0.0055647804487191045,
v5_d_lnirf,temperatura_horno_celsius_prev,pd,1030.7274748550467,0.006201076909273851,
v5_d_lnirf,temperatura_horno_celsius_prev,pd,1043.1040547842936,0.0063206798018679506,
v5_d_lnirf,temperatura_horno_celsius_prev,pd,1055.4806347135404,-0.00015072184430796678,
v5_d_lnirf,temperatura_horno_celsius_prev,pd,1067.8572146427875,0.000268568807149896,
v5_d_lnirf,temperatura_horno_celsius_prev,pd,1080.2337945720344,0.0018256532367171988,
v5_d_lnirf,temperatura_horno_celsius_prev,pd,1092.6103745012813,0.0017194956423592482,
v5_d_lnirf,temperatura_horno_celsius_prev,pd,1104.9869544305282,0.0004448086111505869,
v5_d_lnirf,temperatura_horno_celsius_prev,pd,1117.363534359775,-0.0008433776945884689,
v5_d_lnirf,temperatura_horno_celsius_prev,pd,1129.7401142890221,-0.0006454056530493861,
v5_d_lnirf,temperatura_horno_celsius_prev,pd,1142.116694218269,-0.0009842514608038996,
v5_d_lnirf,temperatura_horno_celsius_prev,pd,1154.4932741475159,-0.0016239156447823064,
v5_d_lnirf,temperatura_horno_celsius_prev,pd,1166.8698540767627,-0.0016239156447823064,
v5_d_lnirf,temperatura_horno_celsius_prev,pd,1179.2464340060096,-0.0020683727015086205,
v5_d_lnirf,temperatura_horno_celsius_prev,pd,1191.6230139352565,-0.0023354979752358393,
v5_d_lnirf,temperatura_horno_celsius_prev,pd,1203.9995938645034,-0.0023354979752358393,
v5_d_lnirf,temperatura_horno_celsius_prev,pd,1216.3761737937502,-0.005225668662228734,
v5_d_lnirf,temperatura_horno_celsius_prev,pd,1228.7527537229973,-0.004599231013695359,
v5_d_lnirf,temperatura_horno_celsius_prev,pd,1241.1293336522442,-0.002009566146248988,
v5_d_lnirf,temperatura_horno_celsius_prev,ale,939.5306412677369,,-0.0025843609533172506
v5_d_lnirf,temperatura_horno_celsius_prev,ale,962.8747433543517,,-0.003448923376099961
v5_d_lnirf,temperatura_horno_celsius_prev,ale,977.505461735901,,-0.005155851521491804
v5_d_lnirf,temperatura_horno_celsius_prev,ale,992.0442937979727,,0.0002841684889988913
v5_d_lnirf,temperatura_horno_celsius_prev,ale,1007.2275067502172,,0.005590391912599121
v5_d_lnirf,temperatura_horno_celsius_prev,ale,1022.0248374136562,,0.004859173713174106
v5_d_lnirf,temperatura_horno_celsius_prev,ale,1032.613001922368,,0.005228607343855664
v5_d_lnirf,temperatura_horno_celsius_prev,ale,1039.7538736835427,,0.005353096864462644
v5_d_lnirf,temperatura_horno_celsius_prev,ale,1047.1563192164667,,0.003947381103524785
v5_d_lnirf,temperatura_horno_celsius_prev,ale,1055.7117987678193,,0.0010105634044314032
v5_d_lnirf,temperatura_horno_celsius_prev,ale,1064.1142177409229,,-0.0004161458464001745
v5_d_lnirf,temperatura_horno_celsius_prev,ale,1072.349123442225,,0.0005127946150280433
v5_d_lnirf,temperatura_horno_celsius_prev,ale,1081.3124835045232,,0.001337342389132315
v5_d_lnirf,temperatura_horno_celsius_prev,ale,1091.5324902788382,,0.0011971372099311354
v5_d_lnirf,temperatura_horno_celsius_prev,ale,1100.899235249175,,0.0007978697130231818
v5_d_lnirf,temperatura_horno_celsius_prev,ale,1109.93864820404,,-9.997691000447053e-05
v5_d_lnirf,temperatura_horno_celsius_prev,ale,1118.7279712365628,,-0.0007387612153253495
v5_d_lnirf,temperatura_horno_celsius_prev,ale,1128.3022961683992,,-0.0009122440119538194
v5_d_lnirf,temperatura_horno_celsius_prev,ale,1140.3402643509005,,-0.0010857268085822894
v5_d_lnirf,temperatura_horno_celsius_prev,ale,1150.9043820861823,,-0.0013634117576082482
