target,tipo,k,features,n_dev,n_lockbox,r2_oof,mae_oof,r2_lockbox,mae_lockbox,theta_v5_dosis_C_sn,theta_lo_v5_dosis_C_sn,theta_hi_v5_dosis_C_sn,theta_tasa_gn_nm3_min,theta_lo_tasa_gn_nm3_min,theta_hi_tasa_gn_nm3_min,theta_exceso_o2_combustion_pct,theta_lo_exceso_o2_combustion_pct,theta_hi_exceso_o2_combustion_pct,theta_tasa_aire_nm3_min,theta_lo_tasa_aire_nm3_min,theta_hi_tasa_aire_nm3_min,fase,parametrizacion,theta_v5_exceso_C_pos,theta_lo_v5_exceso_C_pos,theta_hi_v5_exceso_C_pos,theta_v5_C_x_avance,theta_lo_v5_C_x_avance,theta_hi_v5_C_x_avance,theta_relacion_C_Sn_carga,theta_lo_relacion_C_Sn_carga,theta_hi_relacion_C_Sn_carga
sn_extraido_est_kg,eliminacion,30,ley_feo_escoria_pct_prev;ley_cao_escoria_pct_prev;indice_irf_prev;ratio_sn_feo_prev;ratio_sn_sio2_prev;interaccion_Sn_x_FeO_prev;interaccion_FeO_x_B2_prev;temperatura_horno_celsius_prev;grad_temperatura_horno_celsius_prev;termocupla_media_celsius_prev;temperatura_gas_pre_bhf_celsius_prev;cum_feed_Sn_kg_prev;cum_feed_total_kg_prev;cum_feed_CaO_kg_prev;cum_feed_conc_kg_prev;cum_feed_reciclo_kg_prev;cum_feed_pellets_kg_prev;cum_feed_carga_secundaria_kg_prev;cum_gn_nm3_prev;cum_o2_nm3_prev;masa_escoria_est_kg_prev;sn_inventario_escoria_est_kg_prev;feo_inventario_escoria_est_kg_prev;orden_escalon_fase;tiempo_fase;espesor_ladrillo_norm_mm;ley_sn_conc_batch_pct;ley_sn_reciclo_batch_pct;ley_sn_dross_batch_pct;ley_sn_carga_batch_pct,1079,312,0.6550471235744876,1203.5266981550153,0.5241033202391332,1345.9319749494146,,,,362.46895294658077,,,131.40294707278414,,,41.93053146187625,,,Fusión,P3,,,,,,,-187.65130325084507,,
sn_extraido_est_kg,eliminacion,27,ley_feo_escoria_pct_prev;ley_cao_escoria_pct_prev;indice_irf_prev;ratio_sn_feo_prev;ratio_sn_sio2_prev;interaccion_Sn_x_FeO_prev;interaccion_FeO_x_B2_prev;grad_temperatura_horno_celsius_prev;termocupla_media_celsius_prev;temperatura_gas_pre_bhf_celsius_prev;cum_feed_Sn_kg_prev;cum_feed_conc_kg_prev;cum_feed_reciclo_kg_prev;cum_feed_pellets_kg_prev;cum_feed_carga_secundaria_kg_prev;cum_gn_nm3_prev;cum_o2_nm3_prev;masa_escoria_est_kg_prev;sn_inventario_escoria_est_kg_prev;feo_inventario_escoria_est_kg_prev;orden_escalon_fase;tiempo_fase;espesor_ladrillo_norm_mm;ley_sn_conc_batch_pct;ley_sn_reciclo_batch_pct;ley_sn_dross_batch_pct;ley_sn_carga_batch_pct,1079,312,0.6659426016198426,1189.6692041954218,0.494488777036614,1378.8393272283074,,,,342.56623965305454,,,118.66767181175959,,,60.25844773871579,,,Fusión,P3,,,,,,,-196.32736175312786,,
sn_extraido_est_kg,eliminacion,24,ley_feo_escoria_pct_prev;ley_cao_escoria_pct_prev;indice_irf_prev;ratio_sn_feo_prev;ratio_sn_sio2_prev;interaccion_Sn_x_FeO_prev;interaccion_FeO_x_B2_prev;grad_temperatura_horno_celsius_prev;termocupla_media_celsius_prev;cum_feed_reciclo_kg_prev;cum_feed_pellets_kg_prev;cum_feed_carga_secundaria_kg_prev;cum_gn_nm3_prev;cum_o2_nm3_prev;masa_escoria_est_kg_prev;sn_inventario_escoria_est_kg_prev;feo_inventario_escoria_est_kg_prev;orden_escalon_fase;tiempo_fase;espesor_ladrillo_norm_mm;ley_sn_conc_batch_pct;ley_sn_reciclo_batch_pct;ley_sn_dross_batch_pct;ley_sn_carga_batch_pct,1079,312,0.6620688556544594,1199.5558840951596,0.5035884741274828,1393.708663960794,,,,349.63860953894465,,,118.57507306754583,,,63.162391542569445,,,Fusión,P3,,,,,,,-243.11778275831477,,
sn_extraido_est_kg,eliminacion,21,ley_feo_escoria_pct_prev;ley_cao_escoria_pct_prev;indice_irf_prev;ratio_sn_sio2_prev;interaccion_Sn_x_FeO_prev;interaccion_FeO_x_B2_prev;grad_temperatura_horno_celsius_prev;termocupla_media_celsius_prev;cum_feed_reciclo_kg_prev;cum_feed_carga_secundaria_kg_prev;cum_gn_nm3_prev;cum_o2_nm3_prev;masa_escoria_est_kg_prev;sn_inventario_escoria_est_kg_prev;feo_inventario_escoria_est_kg_prev;tiempo_fase;espesor_ladrillo_norm_mm;ley_sn_conc_batch_pct;ley_sn_reciclo_batch_pct;ley_sn_dross_batch_pct;ley_sn_carga_batch_pct,1079,312,0.6646432969502061,1200.1866627593415,0.5076208286257824,1382.6643714822537,,,,356.0759102664148,,,119.06591822178945,,,67.05695116919763,,,Fusión,P3,,,,,,,-238.95995214125819,,
sn_extraido_est_kg,eliminacion,18,ley_feo_escoria_pct_prev;ley_cao_escoria_pct_prev;indice_irf_prev;interaccion_Sn_x_FeO_prev;interaccion_FeO_x_B2_prev;grad_temperatura_horno_celsius_prev;cum_feed_reciclo_kg_prev;cum_feed_carga_secundaria_kg_prev;cum_gn_nm3_prev;cum_o2_nm3_prev;masa_escoria_est_kg_prev;sn_inventario_escoria_est_kg_prev;feo_inventario_escoria_est_kg_prev;tiempo_fase;espesor_ladrillo_norm_mm;ley_sn_conc_batch_pct;ley_sn_dross_batch_pct;ley_sn_carga_batch_pct,1414,312,0.6668146310888869,1160.5552023911368,0.5061044416886645,1353.052518866597,,,,301.241439298644,,,78.5838148849953,,,136.51485719187787,,,Fusión,P3,,,,,,,-222.87830878829024,,
sn_extraido_est_kg,eliminacion,15,ley_feo_escoria_pct_prev;ley_cao_escoria_pct_prev;interaccion_Sn_x_FeO_prev;interaccion_FeO_x_B2_prev;grad_temperatura_horno_celsius_prev;cum_feed_reciclo_kg_prev;cum_feed_carga_secundaria_kg_prev;cum_gn_nm3_prev;masa_escoria_est_kg_prev;sn_inventario_escoria_est_kg_prev;feo_inventario_escoria_est_kg_prev;tiempo_fase;espesor_ladrillo_norm_mm;ley_sn_conc_batch_pct;ley_sn_carga_batch_pct,1450,312,0.678984016528947,1154.1457329883642,0.5562826146694961,1282.1715326619353,,,,332.3216422568539,,,71.63202364114501,,,123.3985041929068,,,Fusión,P3,,,,,,,-234.7135200845775,,
sn_extraido_est_kg,eliminacion,12,ley_feo_escoria_pct_prev;interaccion_Sn_x_FeO_prev;grad_temperatura_horno_celsius_prev;cum_feed_reciclo_kg_prev;cum_feed_carga_secundaria_kg_prev;masa_escoria_est_kg_prev;sn_inventario_escoria_est_kg_prev;feo_inventario_escoria_est_kg_prev;tiempo_fase;espesor_ladrillo_norm_mm;ley_sn_conc_batch_pct;ley_sn_carga_batch_pct,1450,312,0.6735016486682563,1158.4634845994303,0.5814282437795468,1235.6652125214591,,,,346.9820140979937,,,78.37599263343822,,,115.68448571145822,,,Fusión,P3,,,,,,,-198.02348942887855,,
sn_extraido_est_kg,eliminacion,9,interaccion_Sn_x_FeO_prev;cum_feed_reciclo_kg_prev;cum_feed_carga_secundaria_kg_prev;masa_escoria_est_kg_prev;sn_inventario_escoria_est_kg_prev;feo_inventario_escoria_est_kg_prev;tiempo_fase;ley_sn_conc_batch_pct;ley_sn_carga_batch_pct,1743,374,0.7284182781034273,1034.057503390621,0.6352779486500484,1166.7953546221252,,,,334.71877350455674,,,81.81562448215467,,,67.7357269501104,,,Fusión,P3,,,,,,,-144.842296157404,,
sn_extraido_est_kg,eliminacion,6,interaccion_Sn_x_FeO_prev;cum_feed_reciclo_kg_prev;cum_feed_carga_secundaria_kg_prev;sn_inventario_escoria_est_kg_prev;feo_inventario_escoria_est_kg_prev;tiempo_fase,1743,374,0.7229850989419754,1048.700244821265,0.6412040923286525,1124.76003949413,,,,191.42524882093707,,,30.242092601924522,,,230.46884944061574,,,Fusión,P3,,,,,,,-163.85978714620825,,
sn_extraido_est_kg,eliminacion,5,cum_feed_reciclo_kg_prev;cum_feed_carga_secundaria_kg_prev;sn_inventario_escoria_est_kg_prev;feo_inventario_escoria_est_kg_prev;tiempo_fase,1743,374,0.7218053706301413,1046.2320485818611,0.6417919614208667,1144.9247838246167,,,,173.21781498969503,,,14.488954641533294,,,250.4516625869738,,,Fusión,P3,,,,,,,-150.29292307364776,,
sn_extraido_est_kg,curado,24,ley_sn_escoria_pct_prev;ley_feo_escoria_pct_prev;ley_sio2_escoria_pct_prev;ley_cao_escoria_pct_prev;indice_irf_prev;basicidad_B2_prev;temperatura_horno_celsius_prev;grad_temperatura_horno_celsius_prev;termocupla_media_celsius_prev;posicion_vertical_lanza_mm_prev;tiro_horno_pct_prev;masa_escoria_est_kg_prev;sn_inventario_escoria_est_kg_prev;feo_inventario_escoria_est_kg_prev;cum_feed_Sn_kg_prev;cum_feed_CaO_kg_prev;orden_escalon_fase;tiempo_fase;espesor_ladrillo_norm_mm;ley_sn_conc_batch_pct;ley_sn_carga_batch_pct;feed_Sn_kgf;tasa_feed_total_kg_min;tasa_feed_CaO_kg_min,1452,312,0.6916466893935568,1113.339050685358,0.6177497456980753,1209.494959237108,,,,267.9977662091465,,,82.85085887996304,,,36.02415995794846,,,Fusión,P3,,,,,,,-5.839081690657391,,
