fase,Batch,avance_prev,palanca,valor,pred_sn_dep,sn_dep_lo,sn_dep_hi,pred_feo_ret,feo_ret_lo,feo_ret_hi,pred_dT,dT_lo,dT_hi,pred_temperatura,support_score,derivada__exceso_o2_combustion_pct,derivada__relacion_C_Sn_carga,derivada__v5_dosis_C_sn,derivada__v5_exceso_C_pos,J_costo,J_temperatura,J_soporte,J_sn,J_feo,J_incertidumbre,J
Reducción,AP0044,0.7494676036533982,tasa_feed_Carbon_kg_min,55.72359595169808,1.4446711541145536,1.0582889977808065,1.8310533104483007,-0.16082193677382717,-0.2522581038647394,-0.06938576968291495,-14.04591706667224,-28.75615865887626,0.6643245255317787,1071.5529704385694,0.42621552238341576,-5.271007860241145,2.9376369309364714,0.13172675414688384,0.0,-112.9220859543212,-0.0,-84.27668355205142,1572.5967848113974,-1057.3788244219033,-510.88732399272396,-192.8681331096026
Reducción,AP0044,0.7494676036533982,tasa_feed_Carbon_kg_min,58.34504272202708,1.462671964104458,1.076289807770711,1.8490541204382052,-0.16082193677382717,-0.2522581038647394,-0.06938576968291495,-13.835610236895459,-28.545851829099476,0.8746313553085603,1071.7632772683462,0.4462591438672135,-5.271007860241145,3.075834380571233,0.13792367429043656,0.0,-116.85425610981471,-0.0,-44.18944058445595,1592.1915665259078,-1057.3788244219033,-510.88732399272396,-137.11827858299023
Reducción,AP0044,0.7494676036533982,tasa_feed_Carbon_kg_min,60.96648949235609,1.4806727740943626,1.0942906177606155,1.8670549304281097,-0.16082193677382717,-0.2522581038647394,-0.06938576968291495,-13.625303407118677,-28.335544999322696,1.084938185085342,1071.973584098123,0.4622773862393812,-5.271007860241145,3.2140318302059954,0.1441205944339893,0.0,-120.78642626530822,-0.0,-12.15295584012055,1611.7863482404184,-1057.3788244219033,-510.88732399272396,-89.4191822796377
Reducción,AP0044,0.7494676036533982,tasa_feed_Carbon_kg_min,63.5879362626851,1.498673584084267,1.11229142775052,1.8850557404180142,-0.16082193677382717,-0.2522581038647394,-0.06938576968291495,-13.414996577341896,-28.125238169545916,1.2952450148621235,1072.1838909278997,0.4681170026584691,-5.271007860241145,3.3522292798407576,0.15031751457754206,0.0,-124.71859642080175,-0.0,-0.4737230019447036,1631.3811299549288,-1057.3788244219033,-510.88732399272396,-62.07733788244494
Reducción,AP0044,0.7494676036533982,tasa_feed_Carbon_kg_min,66.2093830330141,1.5166743940741718,1.1302922377404248,1.9030565504079189,-0.16082193677382717,-0.2522581038647394,-0.06938576968291495,-13.204689747565114,-27.914931339769133,1.5055518446389051,1072.3941977576765,0.46324911911083244,-5.271007860241145,3.49042672947552,0.1565144347210948,0.0,-128.65076657629524,-0.0,-10.209490097218055,1650.9759116694397,-1057.3788244219033,-510.88732399272396,-56.15049341870092
Reducción,AP0044,0.7494676036533982,tasa_gn_nm3_min,10.37701100559476,1.3088162284356217,0.9224340721018747,1.6951983847693688,-0.08531438351058292,-0.17675055060149514,0.006121783580329304,-20.303243891170098,-35.01348548337412,-5.593002298966079,1065.2956436140717,0.05934555264957815,130.435302684803,3.281957980842632,0.14716647503646527,0.0,-109.3398933099049,-0.0,-818.0166230197267,1424.711905463596,-560.928591909488,-510.8873239927239,-574.4605267682475
Reducción,AP0044,0.7494676036533982,tasa_gn_nm3_min,11.178045194171851,1.322114764567056,0.9357326082333088,1.708496920900803,-0.09042576496083232,-0.18186193205174456,0.0010104021300798988,-19.93783827844852,-34.64807987065254,-5.227596686244501,1065.6610492267932,0.06775223800255659,113.92198998126521,3.281957980842632,0.14716647503646527,0.0,-110.06082407962428,-0.0,-801.2032523137698,1439.1880269694686,-594.5351173466087,-510.88732399272396,-577.498490763258
Reducción,AP0044,0.7494676036533982,tasa_gn_nm3_min,11.97907938274894,1.3345584572032656,0.9481763008695185,1.7209406135370127,-0.09528686529871941,-0.18672303238963162,-0.0038506982078071877,-19.572432665726943,-34.282674257930964,-4.862191073522924,1066.0264548395148,0.07725708740502035,99.61714883377164,3.281957980842632,0.14716647503646527,0.0,-110.78175484934366,-0.0,-782.1935535088422,1452.7336085886147,-626.4960840143629,-510.88732399272385,-577.6251077766578
Reducción,AP0044,0.7494676036533982,tasa_gn_nm3_min,12.780113571326032,1.3463080464335477,0.9599258900998007,1.7326902027672948,-0.0999447460139497,-0.19138091310486194,-0.008508578923037483,-19.207027053005366,-33.91726864520938,-4.4967854608013464,1066.3918604522364,0.08797403492523669,87.10551034560584,3.281957980842632,0.14716647503646527,0.0,-111.50268561906304,-0.0,-760.7596584684095,1465.5236239452383,-657.120913771849,-510.88732399272396,-574.7469579068072
Reducción,AP0044,0.7494676036533982,tasa_gn_nm3_min,13.581147759903121,1.3574863496887373,0.9711041933549902,1.7438685060224843,-0.10443536559878369,-0.19587153268969593,-0.01299919850787147,-18.841621440283788,-33.55186303248781,-4.131379848079769,1066.757266064958,0.1000183569370327,76.06977807115898,3.281957980842632,0.14716647503646527,0.0,-112.22361638878243,-0.0,-736.6710144448175,1477.6917659536748,-686.6460280242381,-510.88732399272396,-568.7362168968872
