,0
volumen_gas_natural_inyectado_lanza_escalon_nm3,-0.0015097040395635418
volumen_o2_inyectado_lanza_escalon_nm3,-0.0015495329238947475
grad_posicion_vertical_lanza_mm,-0.0016881922250890913
indice_severidad_reductora,-0.0017059068160057088
feed_carga_secundaria_kgh,-0.0018324964802903577
volumen_aire_inyectado_lanza_escalon_nm3,-0.0018999028506871297
ley_sn_Fe_batch_pct,-0.0020339978896741773
grad_temperatura_horno_celsius_prev,-0.002187794527816855
presion_suministro_gn_lanza_kpa,-0.002450269868875887
interaccion_C_x_FeO_prev,-0.0027072281997114313
temperatura_gas_pre_bhf_celsius_prev,-0.0027346842219832857
cum_o2_nm3_prev,-0.0029020302442438473
lanza_pos_x_gas_total,-0.00420362031118997
posicion_vertical_lanza_mm,-0.0052242732393531725
