subset,kpi,variable,n,coef_por_sd,ci_lo,ci_hi,p_hc3,p_perm,spearman,p_spearman,r2_adj
DEV,f_dross,dist_total_placebo,298,0.0014702934771062218,-0.002600854044284058,0.0055414409984965015,0.47904444008165514,,0.05635239513266943,0.33230807118662387,0.08172075396616418
DEV,f_dross,dist_F_placebo,297,0.001424191987773256,-0.002352098517393816,0.0052004824929403285,0.45979664456116454,,0.042691562825791014,0.46357991213392213,0.08484459825186319
DEV,f_dross,dist_R_placebo,298,0.00027004114959331825,-0.003927199220212607,0.004467281519399243,0.8996529717331536,,0.015395135616903925,0.7912713909533948,0.08029001460404528
DEV,f_polvo,dist_total_placebo,298,-0.0023245066367914118,-0.006038498568892638,0.0013894852953098137,0.21993583474279532,,-0.10542066305124373,0.0691770994126677,0.04997225308888642
DEV,f_polvo,dist_F_placebo,297,-0.0020671655690584676,-0.005823122706321571,0.001688791568204636,0.28071921784083076,,-0.07503705658068076,0.19721364076157497,0.048842637372864095
DEV,f_polvo,dist_R_placebo,298,-0.0009685981104357695,-0.004617696509130631,0.0026805002882590925,0.6028943113041554,,-0.06740634782654041,0.24603113031510782,0.04622440361920055
LOCKBOX,rendimiento_proxy_batch,dist_total_placebo,63,-0.2703271370991118,-1.478324669224806,0.9376703950265823,0.6609491561878723,,-0.07733294930875577,0.546892637506048,0.06109012335415609
LOCKBOX,rendimiento_proxy_batch,dist_F_placebo,63,-0.1172253906993399,-1.30765386329814,1.0732030818994602,0.8469557782602966,,-0.04795506912442397,0.7089815245140166,0.05757214194392768
LOCKBOX,rendimiento_proxy_batch,dist_R_placebo,63,-0.29190148788887216,-1.4665356168496533,0.882732641071909,0.6262163520945614,,-0.12019969278033794,0.34806016418993935,0.0621616079702878
LOCKBOX,f_dross,dist_total_placebo,63,0.005802544862516433,-0.003926716622286722,0.015531806347319588,0.24243376853919074,,0.10896697388632873,0.3952614744472529,0.053691590413042944
LOCKBOX,f_dross,dist_F_placebo,63,0.006297533775630956,-0.0036866246991889024,0.016281692250450813,0.2163647765576533,,0.18913210445468512,0.13765952050076988,0.056666021842693426
LOCKBOX,f_dross,dist_R_placebo,63,0.0023992765311588683,-0.008309838112813498,0.013108391175131233,0.6605807335308327,,0.03787442396313364,0.768219405274165,0.03430697208433853
LOCKBOX,f_polvo,dist_total_placebo,63,-0.0030992734915252645,-0.011757575537336046,0.005559028554285517,0.4829430823905797,,-0.028129800307219663,0.8267703275949203,0.013622247476707261
LOCKBOX,f_polvo,dist_F_placebo,63,-0.00512527986863757,-0.013746030460131533,0.0034954707228563933,0.2439162004837765,,-0.12423195084485408,0.3320069092957557,0.031629008600445485
LOCKBOX,f_polvo,dist_R_placebo,63,0.0005197383477298002,-0.007542560098578023,0.008582036794037623,0.8994551702536105,,0.05289938556067589,0.6805180011816466,0.002793173051868103
TOTAL,rendimiento_proxy_batch,dist_total_placebo,361,-0.01783582461498372,-0.5139538040126009,0.47828215478263353,0.9438257703815848,,0.0024395096493778786,0.9631588114964675,-0.00013808887953925542
TOTAL,rendimiento_proxy_batch,dist_F_placebo,360,0.017277514522224424,-0.469645436517781,0.5042004655622299,0.9445554065421073,,0.0142580832671034,0.7874672487842607,0.0002947196655472828
TOTAL,rendimiento_proxy_batch,dist_R_placebo,361,-0.024648862187907468,-0.4967842447566437,0.44748652038082876,0.9184993358078893,,-0.005109604485187962,0.9229277735453097,-0.00012225705510315876
TOTAL,f_dross,dist_total_placebo,361,0.0021462304971127393,-0.0018676226472085574,0.006160083641434036,0.2946367265232662,,0.025603118001459008,0.6277815980434622,0.0493245106087421
TOTAL,f_dross,dist_F_placebo,360,0.0019641889888471612,-0.001863369945000545,0.005791747922694867,0.31451418807207365,,0.023676880222841225,0.6543425526546951,0.05192272332347436
TOTAL,f_dross,dist_R_placebo,361,0.0007238713588953792,-0.003235133259408039,0.004682875977198797,0.7200714841855013,,0.008903036888528386,0.8661314335487312,0.046841238734414925
TOTAL,f_polvo,dist_total_placebo,361,-0.001967872250962838,-0.005389634965704562,0.0014538904637788862,0.25966437829955713,,-0.08240512592910015,0.11806987457249585,0.04487454322921314
TOTAL,f_polvo,dist_F_placebo,360,-0.0021369641340694156,-0.005645695233230992,0.0013717669650921607,0.23259529299798687,,-0.07321815754751193,0.16567158711331742,0.04516404743147784
TOTAL,f_polvo,dist_R_placebo,361,-0.0004773827370163344,-0.003716165639087633,0.0027614001650549643,0.772665325186509,,-0.050003571009524385,0.3434524914454326,0.04192030359117438
