interaccion,modelo,fx,fy,x_val,y_val,pd_valor,lectura,lectura_hint_teorica
carbon_x_inventarioSn,Reducción_sn_kg_default,tasa_feed_Carbon_kg_min,sn_inventario_escoria_est_kg_prev,58.47672030119254,11162.912428428635,6959.2735407091595,"rango del efecto de tasa_feed_Carbon_kg_min por nivel de sn_inventario_escoria_est_kg_prev: [76.0, 82.1, 182.4, 167.5, 123.5, 137.8, 137.8, 131.7, 126.4, 126.4]; Spearman(nivel_sn_inventario_escoria_est_kg_prev, rango_efecto_tasa_feed_Carbon_kg_min)=0.18 -> sin relacion clara con sn_inventario_escoria_est_kg_prev",cinetica bimolecular: el efecto del carbon debe CRECER con el inventario de Sn
carbon_x_inventarioSn,Reducción_sn_kg_default,tasa_feed_Carbon_kg_min,sn_inventario_escoria_est_kg_prev,58.47672030119254,12490.75855217116,7682.708228652557,"rango del efecto de tasa_feed_Carbon_kg_min por nivel de sn_inventario_escoria_est_kg_prev: [76.0, 82.1, 182.4, 167.5, 123.5, 137.8, 137.8, 131.7, 126.4, 126.4]; Spearman(nivel_sn_inventario_escoria_est_kg_prev, rango_efecto_tasa_feed_Carbon_kg_min)=0.18 -> sin relacion clara con sn_inventario_escoria_est_kg_prev",cinetica bimolecular: el efecto del carbon debe CRECER con el inventario de Sn
carbon_x_inventarioSn,Reducción_sn_kg_default,tasa_feed_Carbon_kg_min,sn_inventario_escoria_est_kg_prev,65.17439972055085,540.1434384884384,-2313.230264581253,"rango del efecto de tasa_feed_Carbon_kg_min por nivel de sn_inventario_escoria_est_kg_prev: [76.0, 82.1, 182.4, 167.5, 123.5, 137.8, 137.8, 131.7, 126.4, 126.4]; Spearman(nivel_sn_inventario_escoria_est_kg_prev, rango_efecto_tasa_feed_Carbon_kg_min)=0.18 -> sin relacion clara con sn_inventario_escoria_est_kg_prev",cinetica bimolecular: el efecto del carbon debe CRECER con el inventario de Sn
carbon_x_inventarioSn,Reducción_sn_kg_default,tasa_feed_Carbon_kg_min,sn_inventario_escoria_est_kg_prev,65.17439972055085,1867.9895622309632,-1840.0683171665244,"rango del efecto de tasa_feed_Carbon_kg_min por nivel de sn_inventario_escoria_est_kg_prev: [76.0, 82.1, 182.4, 167.5, 123.5, 137.8, 137.8, 131.7, 126.4, 126.4]; Spearman(nivel_sn_inventario_escoria_est_kg_prev, rango_efecto_tasa_feed_Carbon_kg_min)=0.18 -> sin relacion clara con sn_inventario_escoria_est_kg_prev",cinetica bimolecular: el efecto del carbon debe CRECER con el inventario de Sn
carbon_x_inventarioSn,Reducción_sn_kg_default,tasa_feed_Carbon_kg_min,sn_inventario_escoria_est_kg_prev,65.17439972055085,3195.8356859734877,-561.3796588649709,"rango del efecto de tasa_feed_Carbon_kg_min por nivel de sn_inventario_escoria_est_kg_prev: [76.0, 82.1, 182.4, 167.5, 123.5, 137.8, 137.8, 131.7, 126.4, 126.4]; Spearman(nivel_sn_inventario_escoria_est_kg_prev, rango_efecto_tasa_feed_Carbon_kg_min)=0.18 -> sin relacion clara con sn_inventario_escoria_est_kg_prev",cinetica bimolecular: el efecto del carbon debe CRECER con el inventario de Sn
carbon_x_inventarioSn,Reducción_sn_kg_default,tasa_feed_Carbon_kg_min,sn_inventario_escoria_est_kg_prev,65.17439972055085,4523.681809716013,651.6745703738177,"rango del efecto de tasa_feed_Carbon_kg_min por nivel de sn_inventario_escoria_est_kg_prev: [76.0, 82.1, 182.4, 167.5, 123.5, 137.8, 137.8, 131.7, 126.4, 126.4]; Spearman(nivel_sn_inventario_escoria_est_kg_prev, rango_efecto_tasa_feed_Carbon_kg_min)=0.18 -> sin relacion clara con sn_inventario_escoria_est_kg_prev",cinetica bimolecular: el efecto del carbon debe CRECER con el inventario de Sn
carbon_x_inventarioSn,Reducción_sn_kg_default,tasa_feed_Carbon_kg_min,sn_inventario_escoria_est_kg_prev,65.17439972055085,5851.5279334585375,1589.4343313375089,"rango del efecto de tasa_feed_Carbon_kg_min por nivel de sn_inventario_escoria_est_kg_prev: [76.0, 82.1, 182.4, 167.5, 123.5, 137.8, 137.8, 131.7, 126.4, 126.4]; Spearman(nivel_sn_inventario_escoria_est_kg_prev, rango_efecto_tasa_feed_Carbon_kg_min)=0.18 -> sin relacion clara con sn_inventario_escoria_est_kg_prev",cinetica bimolecular: el efecto del carbon debe CRECER con el inventario de Sn
carbon_x_inventarioSn,Reducción_sn_kg_default,tasa_feed_Carbon_kg_min,sn_inventario_escoria_est_kg_prev,65.17439972055085,7179.374057201062,4309.729643352574,"rango del efecto de tasa_feed_Carbon_kg_min por nivel de sn_inventario_escoria_est_kg_prev: [76.0, 82.1, 182.4, 167.5, 123.5, 137.8, 137.8, 131.7, 126.4, 126.4]; Spearman(nivel_sn_inventario_escoria_est_kg_prev, rango_efecto_tasa_feed_Carbon_kg_min)=0.18 -> sin relacion clara con sn_inventario_escoria_est_kg_prev",cinetica bimolecular: el efecto del carbon debe CRECER con el inventario de Sn
carbon_x_inventarioSn,Reducción_sn_kg_default,tasa_feed_Carbon_kg_min,sn_inventario_escoria_est_kg_prev,65.17439972055085,8507.220180943586,4617.92723217943,"rango del efecto de tasa_feed_Carbon_kg_min por nivel de sn_inventario_escoria_est_kg_prev: [76.0, 82.1, 182.4, 167.5, 123.5, 137.8, 137.8, 131.7, 126.4, 126.4]; Spearman(nivel_sn_inventario_escoria_est_kg_prev, rango_efecto_tasa_feed_Carbon_kg_min)=0.18 -> sin relacion clara con sn_inventario_escoria_est_kg_prev",cinetica bimolecular: el efecto del carbon debe CRECER con el inventario de Sn
carbon_x_inventarioSn,Reducción_sn_kg_default,tasa_feed_Carbon_kg_min,sn_inventario_escoria_est_kg_prev,65.17439972055085,9835.06630468611,5557.909994117664,"rango del efecto de tasa_feed_Carbon_kg_min por nivel de sn_inventario_escoria_est_kg_prev: [76.0, 82.1, 182.4, 167.5, 123.5, 137.8, 137.8, 131.7, 126.4, 126.4]; Spearman(nivel_sn_inventario_escoria_est_kg_prev, rango_efecto_tasa_feed_Carbon_kg_min)=0.18 -> sin relacion clara con sn_inventario_escoria_est_kg_prev",cinetica bimolecular: el efecto del carbon debe CRECER con el inventario de Sn
carbon_x_inventarioSn,Reducción_sn_kg_default,tasa_feed_Carbon_kg_min,sn_inventario_escoria_est_kg_prev,65.17439972055085,11162.912428428635,6979.768312552035,"rango del efecto de tasa_feed_Carbon_kg_min por nivel de sn_inventario_escoria_est_kg_prev: [76.0, 82.1, 182.4, 167.5, 123.5, 137.8, 137.8, 131.7, 126.4, 126.4]; Spearman(nivel_sn_inventario_escoria_est_kg_prev, rango_efecto_tasa_feed_Carbon_kg_min)=0.18 -> sin relacion clara con sn_inventario_escoria_est_kg_prev",cinetica bimolecular: el efecto del carbon debe CRECER con el inventario de Sn
carbon_x_inventarioSn,Reducción_sn_kg_default,tasa_feed_Carbon_kg_min,sn_inventario_escoria_est_kg_prev,65.17439972055085,12490.75855217116,7703.203000495433,"rango del efecto de tasa_feed_Carbon_kg_min por nivel de sn_inventario_escoria_est_kg_prev: [76.0, 82.1, 182.4, 167.5, 123.5, 137.8, 137.8, 131.7, 126.4, 126.4]; Spearman(nivel_sn_inventario_escoria_est_kg_prev, rango_efecto_tasa_feed_Carbon_kg_min)=0.18 -> sin relacion clara con sn_inventario_escoria_est_kg_prev",cinetica bimolecular: el efecto del carbon debe CRECER con el inventario de Sn
carbon_x_leyFeO,Reducción_feo_kg_default,tasa_feed_Carbon_kg_min,ley_feo_escoria_pct_prev,4.893967978448578,16.32278183744292,-42.64814215243623,"rango del efecto de tasa_feed_Carbon_kg_min por nivel de ley_feo_escoria_pct_prev: [126.5, 132.0, 166.9, 132.6, 122.6, 117.9, 119.5, 129.5, 129.5, 129.5]; Spearman(nivel_ley_feo_escoria_pct_prev, rango_efecto_tasa_feed_Carbon_kg_min)=-0.26 -> sin relacion clara con ley_feo_escoria_pct_prev",el efecto del carbon sobre FeO extraido deberia crecer con la ley de FeO (mas sustrato)
carbon_x_leyFeO,Reducción_feo_kg_default,tasa_feed_Carbon_kg_min,ley_feo_escoria_pct_prev,4.893967978448578,16.83686185425135,-46.91440173629334,"rango del efecto de tasa_feed_Carbon_kg_min por nivel de ley_feo_escoria_pct_prev: [126.5, 132.0, 166.9, 132.6, 122.6, 117.9, 119.5, 129.5, 129.5, 129.5]; Spearman(nivel_ley_feo_escoria_pct_prev, rango_efecto_tasa_feed_Carbon_kg_min)=-0.26 -> sin relacion clara con ley_feo_escoria_pct_prev",el efecto del carbon sobre FeO extraido deberia crecer con la ley de FeO (mas sustrato)
carbon_x_leyFeO,Reducción_feo_kg_default,tasa_feed_Carbon_kg_min,ley_feo_escoria_pct_prev,4.893967978448578,17.350941871059778,-41.21616143916726,"rango del efecto de tasa_feed_Carbon_kg_min por nivel de ley_feo_escoria_pct_prev: [126.5, 132.0, 166.9, 132.6, 122.6, 117.9, 119.5, 129.5, 129.5, 129.5]; Spearman(nivel_ley_feo_escoria_pct_prev, rango_efecto_tasa_feed_Carbon_kg_min)=-0.26 -> sin relacion clara con ley_feo_escoria_pct_prev",el efecto del carbon sobre FeO extraido deberia crecer con la ley de FeO (mas sustrato)
carbon_x_leyFeO,Reducción_feo_kg_default,tasa_feed_Carbon_kg_min,ley_feo_escoria_pct_prev,4.893967978448578,17.865021887868206,-48.09392480884808,"rango del efecto de tasa_feed_Carbon_kg_min por nivel de ley_feo_escoria_pct_prev: [126.5, 132.0, 166.9, 132.6, 122.6, 117.9, 119.5, 129.5, 129.5, 129.5]; Spearman(nivel_ley_feo_escoria_pct_prev, rango_efecto_tasa_feed_Carbon_kg_min)=-0.26 -> sin relacion clara con ley_feo_escoria_pct_prev",el efecto del carbon sobre FeO extraido deberia crecer con la ley de FeO (mas sustrato)
carbon_x_leyFeO,Reducción_feo_kg_default,tasa_feed_Carbon_kg_min,ley_feo_escoria_pct_prev,4.893967978448578,18.37910190467663,-40.78902811512144,"rango del efecto de tasa_feed_Carbon_kg_min por nivel de ley_feo_escoria_pct_prev: [126.5, 132.0, 166.9, 132.6, 122.6, 117.9, 119.5, 129.5, 129.5, 129.5]; Spearman(nivel_ley_feo_escoria_pct_prev, rango_efecto_tasa_feed_Carbon_kg_min)=-0.26 -> sin relacion clara con ley_feo_escoria_pct_prev",el efecto del carbon sobre FeO extraido deberia crecer con la ley de FeO (mas sustrato)
carbon_x_leyFeO,Reducción_feo_kg_default,tasa_feed_Carbon_kg_min,ley_feo_escoria_pct_prev,4.893967978448578,18.89318192148506,-36.937629060875345,"rango del efecto de tasa_feed_Carbon_kg_min por nivel de ley_feo_escoria_pct_prev: [126.5, 132.0, 166.9, 132.6, 122.6, 117.9, 119.5, 129.5, 129.5, 129.5]; Spearman(nivel_ley_feo_escoria_pct_prev, rango_efecto_tasa_feed_Carbon_kg_min)=-0.26 -> sin relacion clara con ley_feo_escoria_pct_prev",el efecto del carbon sobre FeO extraido deberia crecer con la ley de FeO (mas sustrato)
carbon_x_leyFeO,Reducción_feo_kg_default,tasa_feed_Carbon_kg_min,ley_feo_escoria_pct_prev,4.893967978448578,19.407261938293487,-83.8398544424654,"rango del efecto de tasa_feed_Carbon_kg_min por nivel de ley_feo_escoria_pct_prev: [126.5, 132.0, 166.9, 132.6, 122.6, 117.9, 119.5, 129.5, 129.5, 129.5]; Spearman(nivel_ley_feo_escoria_pct_prev, rango_efecto_tasa_feed_Carbon_kg_min)=-0.26 -> sin relacion clara con ley_feo_escoria_pct_prev",el efecto del carbon sobre FeO extraido deberia crecer con la ley de FeO (mas sustrato)
carbon_x_leyFeO,Reducción_feo_kg_default,tasa_feed_Carbon_kg_min,ley_feo_escoria_pct_prev,4.893967978448578,19.921341955101916,-98.11696765356436,"rango del efecto de tasa_feed_Carbon_kg_min por nivel de ley_feo_escoria_pct_prev: [126.5, 132.0, 166.9, 132.6, 122.6, 117.9, 119.5, 129.5, 129.5, 129.5]; Spearman(nivel_ley_feo_escoria_pct_prev, rango_efecto_tasa_feed_Carbon_kg_min)=-0.26 -> sin relacion clara con ley_feo_escoria_pct_prev",el efecto del carbon sobre FeO extraido deberia crecer con la ley de FeO (mas sustrato)
carbon_x_leyFeO,Reducción_feo_kg_default,tasa_feed_Carbon_kg_min,ley_feo_escoria_pct_prev,4.893967978448578,20.435421971910344,-74.90810398608343,"rango del efecto de tasa_feed_Carbon_kg_min por nivel de ley_feo_escoria_pct_prev: [126.5, 132.0, 166.9, 132.6, 122.6, 117.9, 119.5, 129.5, 129.5, 129.5]; Spearman(nivel_ley_feo_escoria_pct_prev, rango_efecto_tasa_feed_Carbon_kg_min)=-0.26 -> sin relacion clara con ley_feo_escoria_pct_prev",el efecto del carbon sobre FeO extraido deberia crecer con la ley de FeO (mas sustrato)
carbon_x_leyFeO,Reducción_feo_kg_default,tasa_feed_Carbon_kg_min,ley_feo_escoria_pct_prev,4.893967978448578,20.949501988718772,-77.7879974928135,"rango del efecto de tasa_feed_Carbon_kg_min por nivel de ley_feo_escoria_pct_prev: [126.5, 132.0, 166.9, 132.6, 122.6, 117.9, 119.5, 129.5, 129.5, 129.5]; Spearman(nivel_ley_feo_escoria_pct_prev, rango_efecto_tasa_feed_Carbon_kg_min)=-0.26 -> sin relacion clara con ley_feo_escoria_pct_prev",el efecto del carbon sobre FeO extraido deberia crecer con la ley de FeO (mas sustrato)
carbon_x_leyFeO,Reducción_feo_kg_default,tasa_feed_Carbon_kg_min,ley_feo_escoria_pct_prev,11.591998695876526,16.32278183744292,-37.280555499579314,"rango del efecto de tasa_feed_Carbon_kg_min por nivel de ley_feo_escoria_pct_prev: [126.5, 132.0, 166.9, 132.6, 122.6, 117.9, 119.5, 129.5, 129.5, 129.5]; Spearman(nivel_ley_feo_escoria_pct_prev, rango_efecto_tasa_feed_Carbon_kg_min)=-0.26 -> sin relacion clara con ley_feo_escoria_pct_prev",el efecto del carbon sobre FeO extraido deberia crecer con la ley de FeO (mas sustrato)
carbon_x_leyFeO,Reducción_feo_kg_default,tasa_feed_Carbon_kg_min,ley_feo_escoria_pct_prev,11.591998695876526,16.83686185425135,-41.546815083436485,"rango del efecto de tasa_feed_Carbon_kg_min por nivel de ley_feo_escoria_pct_prev: [126.5, 132.0, 166.9, 132.6, 122.6, 117.9, 119.5, 129.5, 129.5, 129.5]; Spearman(nivel_ley_feo_escoria_pct_prev, rango_efecto_tasa_feed_Carbon_kg_min)=-0.26 -> sin relacion clara con ley_feo_escoria_pct_prev",el efecto del carbon sobre FeO extraido deberia crecer con la ley de FeO (mas sustrato)
carbon_x_leyFeO,Reducción_feo_kg_default,tasa_feed_Carbon_kg_min,ley_feo_escoria_pct_prev,11.591998695876526,17.350941871059778,-2.5694140832692196,"rango del efecto de tasa_feed_Carbon_kg_min por nivel de ley_feo_escoria_pct_prev: [126.5, 132.0, 166.9, 132.6, 122.6, 117.9, 119.5, 129.5, 129.5, 129.5]; Spearman(nivel_ley_feo_escoria_pct_prev, rango_efecto_tasa_feed_Carbon_kg_min)=-0.26 -> sin relacion clara con ley_feo_escoria_pct_prev",el efecto del carbon sobre FeO extraido deberia crecer con la ley de FeO (mas sustrato)
carbon_x_leyFeO,Reducción_feo_kg_default,tasa_feed_Carbon_kg_min,ley_feo_escoria_pct_prev,11.591998695876526,17.865021887868206,-42.72633815599118,"rango del efecto de tasa_feed_Carbon_kg_min por nivel de ley_feo_escoria_pct_prev: [126.5, 132.0, 166.9, 132.6, 122.6, 117.9, 119.5, 129.5, 129.5, 129.5]; Spearman(nivel_ley_feo_escoria_pct_prev, rango_efecto_tasa_feed_Carbon_kg_min)=-0.26 -> sin relacion clara con ley_feo_escoria_pct_prev",el efecto del carbon sobre FeO extraido deberia crecer con la ley de FeO (mas sustrato)
carbon_x_leyFeO,Reducción_feo_kg_default,tasa_feed_Carbon_kg_min,ley_feo_escoria_pct_prev,11.591998695876526,18.37910190467663,-35.42144146226458,"rango del efecto de tasa_feed_Carbon_kg_min por nivel de ley_feo_escoria_pct_prev: [126.5, 132.0, 166.9, 132.6, 122.6, 117.9, 119.5, 129.5, 129.5, 129.5]; Spearman(nivel_ley_feo_escoria_pct_prev, rango_efecto_tasa_feed_Carbon_kg_min)=-0.26 -> sin relacion clara con ley_feo_escoria_pct_prev",el efecto del carbon sobre FeO extraido deberia crecer con la ley de FeO (mas sustrato)
carbon_x_leyFeO,Reducción_feo_kg_default,tasa_feed_Carbon_kg_min,ley_feo_escoria_pct_prev,11.591998695876526,18.89318192148506,-31.570042408018548,"rango del efecto de tasa_feed_Carbon_kg_min por nivel de ley_feo_escoria_pct_prev: [126.5, 132.0, 166.9, 132.6, 122.6, 117.9, 119.5, 129.5, 129.5, 129.5]; Spearman(nivel_ley_feo_escoria_pct_prev, rango_efecto_tasa_feed_Carbon_kg_min)=-0.26 -> sin relacion clara con ley_feo_escoria_pct_prev",el efecto del carbon sobre FeO extraido deberia crecer con la ley de FeO (mas sustrato)
carbon_x_leyFeO,Reducción_feo_kg_default,tasa_feed_Carbon_kg_min,ley_feo_escoria_pct_prev,11.591998695876526,19.407261938293487,-78.47226778960854,"rango del efecto de tasa_feed_Carbon_kg_min por nivel de ley_feo_escoria_pct_prev: [126.5, 132.0, 166.9, 132.6, 122.6, 117.9, 119.5, 129.5, 129.5, 129.5]; Spearman(nivel_ley_feo_escoria_pct_prev, rango_efecto_tasa_feed_Carbon_kg_min)=-0.26 -> sin relacion clara con ley_feo_escoria_pct_prev",el efecto del carbon sobre FeO extraido deberia crecer con la ley de FeO (mas sustrato)
carbon_x_leyFeO,Reducción_feo_kg_default,tasa_feed_Carbon_kg_min,ley_feo_escoria_pct_prev,11.591998695876526,19.921341955101916,-92.74938100070747,"rango del efecto de tasa_feed_Carbon_kg_min por nivel de ley_feo_escoria_pct_prev: [126.5, 132.0, 166.9, 132.6, 122.6, 117.9, 119.5, 129.5, 129.5, 129.5]; Spearman(nivel_ley_feo_escoria_pct_prev, rango_efecto_tasa_feed_Carbon_kg_min)=-0.26 -> sin relacion clara con ley_feo_escoria_pct_prev",el efecto del carbon sobre FeO extraido deberia crecer con la ley de FeO (mas sustrato)
carbon_x_leyFeO,Reducción_feo_kg_default,tasa_feed_Carbon_kg_min,ley_feo_escoria_pct_prev,11.591998695876526,20.435421971910344,-69.54051733322672,"rango del efecto de tasa_feed_Carbon_kg_min por nivel de ley_feo_escoria_pct_prev: [126.5, 132.0, 166.9, 132.6, 122.6, 117.9, 119.5, 129.5, 129.5, 129.5]; Spearman(nivel_ley_feo_escoria_pct_prev, rango_efecto_tasa_feed_Carbon_kg_min)=-0.26 -> sin relacion clara con ley_feo_escoria_pct_prev",el efecto del carbon sobre FeO extraido deberia crecer con la ley de FeO (mas sustrato)
carbon_x_leyFeO,Reducción_feo_kg_default,tasa_feed_Carbon_kg_min,ley_feo_escoria_pct_prev,11.591998695876526,20.949501988718772,-72.42041083995659,"rango del efecto de tasa_feed_Carbon_kg_min por nivel de ley_feo_escoria_pct_prev: [126.5, 132.0, 166.9, 132.6, 122.6, 117.9, 119.5, 129.5, 129.5, 129.5]; Spearman(nivel_ley_feo_escoria_pct_prev, rango_efecto_tasa_feed_Carbon_kg_min)=-0.26 -> sin relacion clara con ley_feo_escoria_pct_prev",el efecto del carbon sobre FeO extraido deberia crecer con la ley de FeO (mas sustrato)
carbon_x_leyFeO,Reducción_feo_kg_default,tasa_feed_Carbon_kg_min,ley_feo_escoria_pct_prev,18.290029413304474,16.32278183744292,-34.19019405446814,"rango del efecto de tasa_feed_Carbon_kg_min por nivel de ley_feo_escoria_pct_prev: [126.5, 132.0, 166.9, 132.6, 122.6, 117.9, 119.5, 129.5, 129.5, 129.5]; Spearman(nivel_ley_feo_escoria_pct_prev, rango_efecto_tasa_feed_Carbon_kg_min)=-0.26 -> sin relacion clara con ley_feo_escoria_pct_prev",el efecto del carbon sobre FeO extraido deberia crecer con la ley de FeO (mas sustrato)
carbon_x_leyFeO,Reducción_feo_kg_default,tasa_feed_Carbon_kg_min,ley_feo_escoria_pct_prev,18.290029413304474,16.83686185425135,-38.4564536383253,"rango del efecto de tasa_feed_Carbon_kg_min por nivel de ley_feo_escoria_pct_prev: [126.5, 132.0, 166.9, 132.6, 122.6, 117.9, 119.5, 129.5, 129.5, 129.5]; Spearman(nivel_ley_feo_escoria_pct_prev, rango_efecto_tasa_feed_Carbon_kg_min)=-0.26 -> sin relacion clara con ley_feo_escoria_pct_prev",el efecto del carbon sobre FeO extraido deberia crecer con la ley de FeO (mas sustrato)
carbon_x_leyFeO,Reducción_feo_kg_default,tasa_feed_Carbon_kg_min,ley_feo_escoria_pct_prev,18.290029413304474,17.350941871059778,0.5209473618419547,"rango del efecto de tasa_feed_Carbon_kg_min por nivel de ley_feo_escoria_pct_prev: [126.5, 132.0, 166.9, 132.6, 122.6, 117.9, 119.5, 129.5, 129.5, 129.5]; Spearman(nivel_ley_feo_escoria_pct_prev, rango_efecto_tasa_feed_Carbon_kg_min)=-0.26 -> sin relacion clara con ley_feo_escoria_pct_prev",el efecto del carbon sobre FeO extraido deberia crecer con la ley de FeO (mas sustrato)
carbon_x_leyFeO,Reducción_feo_kg_default,tasa_feed_Carbon_kg_min,ley_feo_escoria_pct_prev,18.290029413304474,17.865021887868206,-39.63597671087996,"rango del efecto de tasa_feed_Carbon_kg_min por nivel de ley_feo_escoria_pct_prev: [126.5, 132.0, 166.9, 132.6, 122.6, 117.9, 119.5, 129.5, 129.5, 129.5]; Spearman(nivel_ley_feo_escoria_pct_prev, rango_efecto_tasa_feed_Carbon_kg_min)=-0.26 -> sin relacion clara con ley_feo_escoria_pct_prev",el efecto del carbon sobre FeO extraido deberia crecer con la ley de FeO (mas sustrato)
carbon_x_leyFeO,Reducción_feo_kg_default,tasa_feed_Carbon_kg_min,ley_feo_escoria_pct_prev,18.290029413304474,18.37910190467663,-32.331080017153454,"rango del efecto de tasa_feed_Carbon_kg_min por nivel de ley_feo_escoria_pct_prev: [126.5, 132.0, 166.9, 132.6, 122.6, 117.9, 119.5, 129.5, 129.5, 129.5]; Spearman(nivel_ley_feo_escoria_pct_prev, rango_efecto_tasa_feed_Carbon_kg_min)=-0.26 -> sin relacion clara con ley_feo_escoria_pct_prev",el efecto del carbon sobre FeO extraido deberia crecer con la ley de FeO (mas sustrato)
carbon_x_leyFeO,Reducción_feo_kg_default,tasa_feed_Carbon_kg_min,ley_feo_escoria_pct_prev,18.290029413304474,18.89318192148506,-28.479680962907363,"rango del efecto de tasa_feed_Carbon_kg_min por nivel de ley_feo_escoria_pct_prev: [126.5, 132.0, 166.9, 132.6, 122.6, 117.9, 119.5, 129.5, 129.5, 129.5]; Spearman(nivel_ley_feo_escoria_pct_prev, rango_efecto_tasa_feed_Carbon_kg_min)=-0.26 -> sin relacion clara con ley_feo_escoria_pct_prev",el efecto del carbon sobre FeO extraido deberia crecer con la ley de FeO (mas sustrato)
carbon_x_leyFeO,Reducción_feo_kg_default,tasa_feed_Carbon_kg_min,ley_feo_escoria_pct_prev,18.290029413304474,19.407261938293487,-75.38190634449737,"rango del efecto de tasa_feed_Carbon_kg_min por nivel de ley_feo_escoria_pct_prev: [126.5, 132.0, 166.9, 132.6, 122.6, 117.9, 119.5, 129.5, 129.5, 129.5]; Spearman(nivel_ley_feo_escoria_pct_prev, rango_efecto_tasa_feed_Carbon_kg_min)=-0.26 -> sin relacion clara con ley_feo_escoria_pct_prev",el efecto del carbon sobre FeO extraido deberia crecer con la ley de FeO (mas sustrato)
carbon_x_leyFeO,Reducción_feo_kg_default,tasa_feed_Carbon_kg_min,ley_feo_escoria_pct_prev,18.290029413304474,19.921341955101916,-89.6590195555963,"rango del efecto de tasa_feed_Carbon_kg_min por nivel de ley_feo_escoria_pct_prev: [126.5, 132.0, 166.9, 132.6, 122.6, 117.9, 119.5, 129.5, 129.5, 129.5]; Spearman(nivel_ley_feo_escoria_pct_prev, rango_efecto_tasa_feed_Carbon_kg_min)=-0.26 -> sin relacion clara con ley_feo_escoria_pct_prev",el efecto del carbon sobre FeO extraido deberia crecer con la ley de FeO (mas sustrato)
carbon_x_leyFeO,Reducción_feo_kg_default,tasa_feed_Carbon_kg_min,ley_feo_escoria_pct_prev,18.290029413304474,20.435421971910344,-66.45015588811555,"rango del efecto de tasa_feed_Carbon_kg_min por nivel de ley_feo_escoria_pct_prev: [126.5, 132.0, 166.9, 132.6, 122.6, 117.9, 119.5, 129.5, 129.5, 129.5]; Spearman(nivel_ley_feo_escoria_pct_prev, rango_efecto_tasa_feed_Carbon_kg_min)=-0.26 -> sin relacion clara con ley_feo_escoria_pct_prev",el efecto del carbon sobre FeO extraido deberia crecer con la ley de FeO (mas sustrato)
carbon_x_leyFeO,Reducción_feo_kg_default,tasa_feed_Carbon_kg_min,ley_feo_escoria_pct_prev,18.290029413304474,20.949501988718772,-69.33004939484542,"rango del efecto de tasa_feed_Carbon_kg_min por nivel de ley_feo_escoria_pct_prev: [126.5, 132.0, 166.9, 132.6, 122.6, 117.9, 119.5, 129.5, 129.5, 129.5]; Spearman(nivel_ley_feo_escoria_pct_prev, rango_efecto_tasa_feed_Carbon_kg_min)=-0.26 -> sin relacion clara con ley_feo_escoria_pct_prev",el efecto del carbon sobre FeO extraido deberia crecer con la ley de FeO (mas sustrato)
carbon_x_leyFeO,Reducción_feo_kg_default,tasa_feed_Carbon_kg_min,ley_feo_escoria_pct_prev,24.98806013073242,16.32278183744292,-34.19019405446814,"rango del efecto de tasa_feed_Carbon_kg_min por nivel de ley_feo_escoria_pct_prev: [126.5, 132.0, 166.9, 132.6, 122.6, 117.9, 119.5, 129.5, 129.5, 129.5]; Spearman(nivel_ley_feo_escoria_pct_prev, rango_efecto_tasa_feed_Carbon_kg_min)=-0.26 -> sin relacion clara con ley_feo_escoria_pct_prev",el efecto del carbon sobre FeO extraido deberia crecer con la ley de FeO (mas sustrato)
carbon_x_leyFeO,Reducción_feo_kg_default,tasa_feed_Carbon_kg_min,ley_feo_escoria_pct_prev,24.98806013073242,16.83686185425135,-38.4564536383253,"rango del efecto de tasa_feed_Carbon_kg_min por nivel de ley_feo_escoria_pct_prev: [126.5, 132.0, 166.9, 132.6, 122.6, 117.9, 119.5, 129.5, 129.5, 129.5]; Spearman(nivel_ley_feo_escoria_pct_prev, rango_efecto_tasa_feed_Carbon_kg_min)=-0.26 -> sin relacion clara con ley_feo_escoria_pct_prev",el efecto del carbon sobre FeO extraido deberia crecer con la ley de FeO (mas sustrato)
carbon_x_leyFeO,Reducción_feo_kg_default,tasa_feed_Carbon_kg_min,ley_feo_escoria_pct_prev,24.98806013073242,17.350941871059778,0.5209473618419547,"rango del efecto de tasa_feed_Carbon_kg_min por nivel de ley_feo_escoria_pct_prev: [126.5, 132.0, 166.9, 132.6, 122.6, 117.9, 119.5, 129.5, 129.5, 129.5]; Spearman(nivel_ley_feo_escoria_pct_prev, rango_efecto_tasa_feed_Carbon_kg_min)=-0.26 -> sin relacion clara con ley_feo_escoria_pct_prev",el efecto del carbon sobre FeO extraido deberia crecer con la ley de FeO (mas sustrato)
carbon_x_leyFeO,Reducción_feo_kg_default,tasa_feed_Carbon_kg_min,ley_feo_escoria_pct_prev,24.98806013073242,17.865021887868206,-39.63597671087996,"rango del efecto de tasa_feed_Carbon_kg_min por nivel de ley_feo_escoria_pct_prev: [126.5, 132.0, 166.9, 132.6, 122.6, 117.9, 119.5, 129.5, 129.5, 129.5]; Spearman(nivel_ley_feo_escoria_pct_prev, rango_efecto_tasa_feed_Carbon_kg_min)=-0.26 -> sin relacion clara con ley_feo_escoria_pct_prev",el efecto del carbon sobre FeO extraido deberia crecer con la ley de FeO (mas sustrato)
