kpi,variable,grid_value,pd_value
rendimiento_proxy_batch,exceso_o2_F,18.22673735839326,0.22076094775696606
rendimiento_proxy_batch,exceso_o2_F,18.411057685964465,0.22076094775696606
rendimiento_proxy_batch,exceso_o2_F,18.59537801353567,0.22076094775696606
rendimiento_proxy_batch,exceso_o2_F,18.779698341106876,0.22076094775696606
rendimiento_proxy_batch,exceso_o2_F,18.96401866867808,0.22076094775696606
rendimiento_proxy_batch,exceso_o2_F,19.148338996249283,0.06181730615846682
rendimiento_proxy_batch,exceso_o2_F,19.332659323820486,-0.20962305165081677
rendimiento_proxy_batch,exceso_o2_F,19.516979651391694,-0.29916648585487277
rendimiento_proxy_batch,exceso_o2_F,19.701299978962897,-0.29916648585487277
rendimiento_proxy_batch,exceso_o2_F,19.8856203065341,-0.8527991934552672
rendimiento_proxy_batch,exceso_o2_F,20.069940634105308,-0.8527991934552672
rendimiento_proxy_batch,exceso_o2_F,20.25426096167651,-0.8527991934552672
rendimiento_proxy_batch,exceso_o2_F,20.438581289247715,-0.8527991934552672
rendimiento_proxy_batch,exceso_o2_F,20.622901616818922,-0.8527991934552672
rendimiento_proxy_batch,exceso_o2_F,20.807221944390125,-0.8527991934552672
rendimiento_proxy_batch,exceso_o2_F,20.99154227196133,-0.8527991934552672
rendimiento_proxy_batch,exceso_o2_F,21.175862599532536,-0.8527991934552672
rendimiento_proxy_batch,exceso_o2_F,21.36018292710374,-0.8527991934552672
rendimiento_proxy_batch,lanza_media_F,1641.3771465061434,-0.8215142011613493
rendimiento_proxy_batch,lanza_media_F,1680.9240358811228,-0.8215142011613493
rendimiento_proxy_batch,lanza_media_F,1720.470925256102,-0.8215142011613493
rendimiento_proxy_batch,lanza_media_F,1760.0178146310814,-0.8215142011613493
rendimiento_proxy_batch,lanza_media_F,1799.5647040060605,-0.8215142011613493
rendimiento_proxy_batch,lanza_media_F,1839.11159338104,-0.17237433869129762
rendimiento_proxy_batch,lanza_media_F,1878.658482756019,-0.17237433869129762
rendimiento_proxy_batch,lanza_media_F,1918.2053721309985,-0.17237433869129762
rendimiento_proxy_batch,lanza_media_F,1957.7522615059777,-0.17237433869129762
rendimiento_proxy_batch,lanza_media_F,1997.299150880957,-0.2204994292439126
rendimiento_proxy_batch,lanza_media_F,2036.8460402559363,-0.2204994292439126
rendimiento_proxy_batch,lanza_media_F,2076.3929296309157,-0.2204994292439126
rendimiento_proxy_batch,lanza_media_F,2115.939819005895,-0.2204994292439126
rendimiento_proxy_batch,lanza_media_F,2155.486708380874,0.02179396012226074
rendimiento_proxy_batch,lanza_media_F,2195.0335977558534,0.7004669091900638
rendimiento_proxy_batch,lanza_media_F,2234.580487130833,0.5104838296498104
rendimiento_proxy_batch,lanza_media_F,2274.127376505812,0.5104838296498104
rendimiento_proxy_batch,lanza_media_F,2313.6742658807916,0.5104838296498104
rendimiento_proxy_batch,lanza_media_F,2353.2211552557706,1.7445210701400562
rendimiento_proxy_batch,lanza_media_F,2392.76804463075,1.7445210701400562
rendimiento_proxy_batch,perfil_carbon_R,0.4860355580171924,0.5990271361900781
rendimiento_proxy_batch,perfil_carbon_R,0.4972184779518006,0.5990271361900781
rendimiento_proxy_batch,perfil_carbon_R,0.5084013978864088,0.5990271361900781
rendimiento_proxy_batch,perfil_carbon_R,0.519584317821017,0.12199228128224807
rendimiento_proxy_batch,perfil_carbon_R,0.5307672377556252,0.12199228128224807
rendimiento_proxy_batch,perfil_carbon_R,0.5419501576902335,0.12199228128224807
rendimiento_proxy_batch,perfil_carbon_R,0.5531330776248417,0.12199228128224807
rendimiento_proxy_batch,perfil_carbon_R,0.5643159975594498,0.12199228128224807
rendimiento_proxy_batch,perfil_carbon_R,0.575498917494058,0.12199228128224807
rendimiento_proxy_batch,perfil_carbon_R,0.5866818374286663,0.12199228128224807
rendimiento_proxy_batch,perfil_carbon_R,0.5978647573632745,0.029098352860953754
rendimiento_proxy_batch,perfil_carbon_R,0.6090476772978827,-0.0024129974246957665
rendimiento_proxy_batch,perfil_carbon_R,0.6202305972324909,-0.15219949131628183
rendimiento_proxy_batch,perfil_carbon_R,0.6314135171670991,-0.15219949131628183
rendimiento_proxy_batch,perfil_carbon_R,0.6425964371017073,-0.15219949131628183
rendimiento_proxy_batch,perfil_carbon_R,0.6537793570363155,-0.08230407892148724
rendimiento_proxy_batch,perfil_carbon_R,0.6649622769709237,-0.08230407892148724
rendimiento_proxy_batch,perfil_carbon_R,0.6761451969055319,-0.08230407892148724
rendimiento_proxy_batch,perfil_carbon_R,0.6873281168401402,-0.08230407892148724
rendimiento_proxy_batch,perfil_carbon_R,0.6985110367747484,-0.021699251580293365
rendimiento_proxy_batch,carbon_total_R,2709.7397254359253,-0.12037775992995418
rendimiento_proxy_batch,carbon_total_R,2740.1762805734666,0.012015299750683368
rendimiento_proxy_batch,carbon_total_R,2770.6128357110074,0.012015299750683368
rendimiento_proxy_batch,carbon_total_R,2801.0493908485487,-0.7412550125045968
rendimiento_proxy_batch,carbon_total_R,2831.4859459860895,-0.262198447545757
rendimiento_proxy_batch,carbon_total_R,2861.922501123631,-0.10996918150232275
rendimiento_proxy_batch,carbon_total_R,2892.3590562611716,-0.10996918150232275
rendimiento_proxy_batch,carbon_total_R,2922.795611398713,-0.10996918150232275
rendimiento_proxy_batch,carbon_total_R,2953.232166536254,-0.10996918150232275
rendimiento_proxy_batch,carbon_total_R,2983.668721673795,-0.10996918150232275
rendimiento_proxy_batch,carbon_total_R,3014.1052768113364,-0.008667935966439064
rendimiento_proxy_batch,carbon_total_R,3044.541831948877,-0.008667935966439064
rendimiento_proxy_batch,carbon_total_R,3074.9783870864185,-0.008667935966439064
rendimiento_proxy_batch,carbon_total_R,3105.4149422239598,-0.008667935966439064
rendimiento_proxy_batch,carbon_total_R,3135.8514973615006,-0.008667935966439064
rendimiento_proxy_batch,carbon_total_R,3166.288052499042,-0.008667935966439064
rendimiento_proxy_batch,carbon_total_R,3196.7246076365827,-0.008667935966439064
rendimiento_proxy_batch,carbon_total_R,3227.161162774124,0.28292369637298104
rendimiento_proxy_batch,carbon_total_R,3257.5977179116653,2.2016697116136426
rendimiento_proxy_batch,carbon_total_R,3288.034273049206,2.2016697116136426
rendimiento_proxy_batch,C_por_Sn_F,0.2511451331738443,-0.49187520165795884
