Batch,cal_total_F,cal_por_carga_F,Sn_extraido_total_F,sn_inv_fin_F,feed_sn_F,F_avance_final,sn_metal_t,sn_dross_t,sn_polvo_t,f_metal,f_dross,f_polvo,rendimiento_proxy_batch,feed_sn_total_batch,ley_sn_conc_batch_pct,espesor_ladrillo_norm_mm,temp_media_F,carbon_total_F,gn_total_F,n_escalones_F
AP0173,12186.11228255006,0.09542944877662193,31866.808486728394,14281.757694331998,49444.56872246917,0.7111561883673198,34.92132,3.41496,8.925117152000002,0.7388973264520219,0.07225685666923806,0.18884581687874014,73.88973264520219,50654.40195480609,38.633354,264.69814370011017,1117.530115483458,13553.526648621788,9212.73558507612,7
AP0174,12831.025947883278,0.10371850857396228,34875.38093427097,9552.694406221533,47963.4146463744,0.8008337296947721,36.28744,4.12216,7.030566908000002,0.7649096191076157,0.08689176848795753,0.1481986124044267,76.49096191076157,48436.554784071144,38.633354,264.69814370011017,1113.395210073247,13890.426303085207,9102.056089161262,7
AP0175,12474.761313786888,0.09696335837031783,38394.79074595992,8117.676293463093,49837.11382311803,0.8371158425771933,32.56736,4.93544,10.287611540000002,0.6814622211976875,0.10327259885320501,0.21526517994910746,68.14622211976875,49919.76830399463,38.63335399999999,264.2420830705636,1085.6574636220726,14167.051561295799,9361.141018607976,7
AP0176,12554.886932994645,0.09686171220954917,35289.78293947827,12280.063936866945,50004.58385360225,0.7544212352047739,32.84176,6.8748000000000005,8.985033351999999,0.6743467254270297,0.14116170594894256,0.18449156862402769,67.43467254270297,51640.705201300545,38.36008214,264.0710603344836,1094.2121068423126,13296.589495165714,9169.57010837131,7
AP0177,12693.118784093587,0.10180890298704608,34197.93325578462,10511.123347514622,48105.66850980012,0.7814992770472925,35.37996,3.52512,8.748963524,0.7424335351979438,0.07397315609166814,0.18359330871038804,74.24335351979437,49389.000996842755,38.36008214000001,264.0710603344836,1098.1480512447154,14035.646763831883,9233.912246885779,7
AP0178,12943.348846531077,0.0997318794403132,34393.93874854863,13436.130734854733,50071.723979280716,0.7316623102409157,34.99188,3.9766399999999997,8.488927216,0.7373316950812031,0.0837938033603143,0.17887450155848267,73.73316950812031,50165.97640974844,38.36008214,263.7436215972739,1081.9353283245573,14403.388540486767,9508.076677386638,7
AP0179,12912.34421004387,0.10266517094193167,30927.85395878723,14812.11457839114,48524.443237626925,0.6947494171987635,38.18668,4.4023200000000005,11.862209276000002,0.7013008619595749,0.08084889313818,0.2178502449022451,70.13008619595749,49107.49892825473,38.36008214,263.62083207082026,1134.3852173735754,12707.395766273592,9557.407742683012,7
AP0180,12999.273131841781,0.1037707749191736,30535.508641906818,14438.522469604894,48318.56210894854,0.7011806262560347,35.33292,5.952719999999999,8.775326652,0.7057977974260392,0.11890940982783,0.17529279274613077,70.57977974260392,48406.58924473009,38.36008214000001,263.62083207082026,1090.6484145260479,13989.657972927005,9159.049448649088,7
AP0181,13047.51708197614,0.10487244634795492,32873.85909933099,11765.987810037697,47996.76602782255,0.7548587377070938,29.62736,6.99312,11.502112914000001,0.6156642484528446,0.1453188528826246,0.23901689866453069,61.566424845284466,48124.90520522037,38.36008214,263.62083207082026,1103.1531964353567,13428.851183188592,9594.783656141493,7
AP0182,12343.85175180215,0.06997905619209582,43179.54947690737,21239.733012037068,67858.91783848265,0.6870015955369089,34.8194,5.59096,7.76513952,0.7227615768788193,0.11605401201245291,0.1611844111087278,72.27615768788192,67942.79100228027,38.36008214,263.62083207082026,1152.8315055411306,13536.745221180485,10043.445945416555,7
AP0183,13200.685422677041,0.10585222419426624,28413.916676894016,16779.40363797368,48419.3034439151,0.6534563191845677,30.74848,8.16952,10.829253988,0.618094015951456,0.1642205216386546,0.2176854624098895,61.809401595145594,48932.86438301942,38.9181859,263.62083207082026,1147.4508942160392,14319.265271802245,9187.185513186514,7
AP0184,12949.804396988036,0.10418441750764373,34075.553325339555,10552.464037750939,48254.57820119134,0.7813168318712935,30.97192,5.9704,10.847228848,0.648089817681888,0.12493108104011452,0.22697910127799747,64.8089817681888,48652.847399983075,38.9181859,261.78818904751733,1126.0121094344142,13222.57314938035,9524.025376892088,7
AP0185,13406.523251127219,0.1053197863396119,32327.219791169187,13707.799225908913,49419.40773499777,0.7226231585086087,31.59324,8.83728,6.649499876000001,0.6710540922287355,0.18770765227533354,0.14123825549593105,67.10540922287353,49449.682274772575,38.9181859,261.78818904751733,1151.265008893234,12580.766746144738,9594.83024328541,7
AP0186,13377.301416429917,0.10835755696542139,35721.52734647989,8632.654911227713,47618.38351053491,0.8187117185673081,34.492079999999994,5.597759999999999,7.1515976320000005,0.7301234197969464,0.11849258364246386,0.1513839965605897,73.01234197969465,48382.34886609675,38.918185900000005,261.78818904751733,1125.7608332906032,13436.590983234886,9387.299165852864,7
AP0187,13502.188092636336,0.10483941303692121,32440.22342857212,14005.940944814287,49713.28499374477,0.7182656316802118,34.770399999999995,6.69936,12.82805842,0.6403645857564088,0.1233817526181193,0.236253661625472,64.03645857564088,50949.321294407724,38.9181859,260.1628198054784,1144.6515021371779,13867.265397100202,9829.771050008138,7
AP0188,13568.10998763144,0.10500261203741536,16196.017360549577,13185.578536215247,50160.40043951128,0.7371317130508993,39.13532,5.611360000000001,9.137220500000002,0.7262896642012766,0.10413796974478494,0.16957236605393855,72.62896642012767,50272.224243476296,38.9181859,260.1628198054784,1138.6108152390082,13622.002108592189,9836.702683898515,7
AP0189,13762.17109450301,0.11265914633480714,37861.79115077467,6333.487341583441,47458.16811781909,0.8665458952005901,35.2506,5.38016,7.942491472,0.7257204105498306,0.11076384299909155,0.16351574645107797,72.57204105498306,48488.6657523152,38.9181859,260.1628198054784,1108.9374279198087,13450.009426096029,9129.261016322316,7
AP0190,13650.248302340198,0.10708404254180122,35380.569746580964,11188.702340107302,49976.29390646614,0.7761198067017998,37.52616,4.30848,13.778329352000004,0.6747735364116184,0.07747257609514883,0.24775388749323263,67.47735364116184,50087.45267180749,39.011745600000005,259.5346229339667,1119.6571244642346,14138.21531286987,9488.634524366591,7
AP0191,13664.13290903098,0.10274906244755556,37609.24361092053,11788.887363470116,52128.38422413183,0.773848978077232,35.1918,8.16816,6.615946804,0.7041753166784619,0.16344195678198742,0.13238272653955063,70.41753166784619,52590.11106647529,39.011745600000005,259.5346229339667,1077.8927077988496,14280.161820562891,9833.12928253223,7
AP0192,13565.197336371475,0.10928100732650406,37671.06756184831,8016.061830936337,48952.592188569106,0.836248470764166,34.01384,5.95,7.793899296000001,0.7122162920900417,0.12458713682241547,0.1631965710875428,71.22162920900416,50072.94707913207,39.011745600000005,259.5346229339667,1096.118162552362,14087.749340317854,9234.203864566938,7
AP0193,13432.363707990226,0.1062880986788463,39356.77729910886,6644.853669540774,49794.012607112614,0.8665531592729762,34.356840000000005,6.296799999999999,12.553642224,0.6457168749074501,0.11834470277002282,0.23593842232252707,64.57168749074502,50251.519172060885,39.0117456,258.8236152628452,1131.4406948148378,13714.54070930216,9239.760841539171,7
AP0194,13319.361040769156,0.10483346596256618,19771.99009251966,7089.784502259488,50064.6718243753,0.8583874767594574,34.09812,9.830079999999999,8.603966320000001,0.6490903076848402,0.18712496911168688,0.1637847232034729,64.90903076848403,50136.95900042464,39.0117456,258.8236152628452,1119.2185836493925,14262.065823590678,9655.146171861887,7
AP0195,13565.92566934781,0.11084972393888086,34534.18664016476,11552.759734782067,48301.047957215866,0.7608176173524169,33.40428,7.27192,8.337938392000002,0.6815233541971674,0.148363721949806,0.17011292385302654,68.15233541971674,48579.53373764904,39.01174560000001,258.8236152628452,1138.0847106090407,14448.145925876175,9222.817909410265,7
AP0196,14100.763595948638,0.11192543385469066,40751.94452015477,5260.32468306179,49657.893564170976,0.8940687108231026,37.60652,9.894,14.72740196,0.6043351411312338,0.15899614977276352,0.2366687090960027,60.43351411312338,49792.419158182674,39.011745600000005,258.03126314817666,1147.601975964693,13960.685267990546,9449.061817581538,7
AP0197,12903.655837009155,0.10089603923816015,36497.31221096845,10783.73632610354,50025.492866745306,0.7844351807821551,36.83428,8.290560000000001,8.117446776000001,0.6918237782492049,0.15571382264026143,0.15246239911053366,69.1823778249205,50383.12293473041,39.01174560000001,258.03126314817666,1076.757492229119,14204.275542370797,10415.4634589895,7
AP0198,12943.50926977635,0.09744345332921377,44464.956170845115,4437.798366910924,52537.69522888424,0.9155311562949737,36.66768,6.15808,9.046147876,0.7068889790530596,0.11871705229583834,0.1743939686511021,70.68889790530595,53179.331205333074,39.01174560000001,257.2498776799883,1061.992005833032,13664.111154049793,10027.003256225586,7
AP0199,12802.6833078419,0.09670884822878854,40189.41469840474,8653.764330277965,52371.62299892951,0.8347623419947315,35.579879999999996,7.98048,5.669270844,0.722733024603543,0.1621072484839208,0.11515972691253601,72.2733024603543,52940.70691150094,39.011745600000005,257.2498776799883,1043.0784761079483,13148.585489068115,9812.949751758943,7
AP0200,13043.303598271672,0.09968790836168288,36079.87604380811,12059.24091253101,51806.76481591065,0.7672265204094073,35.94836,6.40968,6.7849104879999995,0.7315059361113874,0.13042928713783986,0.13806477675077275,73.15059361113873,52617.007671596235,39.01174560000001,257.2498776799883,1044.3180247998366,13817.97974998543,9541.963737928909,7
AP0201,13005.365751579491,0.09682087424992565,40495.9747078981,8715.825129049492,53155.504166898005,0.8360315593718481,35.78176,7.27736,10.267240032000002,0.6709957322893993,0.13646834315398637,0.19253592455661425,67.09957322893993,53394.78647265511,39.01174560000001,256.57864122952185,1027.133124852329,13310.470029772217,10243.412211439343,7
AP0202,12709.565855258244,0.09940507529433179,40732.55319126482,6021.969470380031,50503.031706157264,0.8807602382087125,36.57556,9.91848,7.996416052000001,0.6712287371039087,0.18202233415948726,0.146748928736604,67.12287371039088,51081.80838701683,38.71286826,256.57864122952185,1043.2208985166299,12960.36653572928,9556.299472386334,7
AP0203,12999.41137795771,0.09996518195850208,37009.276778851214,10588.652975233674,51371.225629779496,0.7938796895455904,33.92564,8.0648,8.047943984000002,0.6779923190734513,0.1611722713223264,0.1608354096042224,67.79923190734513,53015.96651731545,38.71286826,256.39862924816254,1031.3249663286308,13939.11799533162,10911.999043443468,7
AP0204,12734.216803457211,0.09867044061134522,41240.277866500874,6171.233788857723,51040.31263924505,0.8790909876967986,31.755920000000007,8.20896,12.21092156,0.6086331029046486,0.15733270509625108,0.2340341919991003,60.863310290464845,51382.399504997265,38.71286826,255.58857533204562,1051.3351378126683,13263.458211213752,9600.99356759225,7
AP0205,12600.355113834335,0.10119177375638382,40142.80039304194,5491.46481136218,49341.63668707467,0.8887052562486096,31.557959999999998,10.02592,7.579399300000001,0.641901037712104,0.20393106690098275,0.15416789538691336,64.1901037712104,49946.49211614003,38.71286826,255.58857533204562,1053.0646812075152,13260.501516156368,9444.369292558218,7
AP0206,12927.051800892736,0.09915615826026294,36886.886787681215,11048.135855915749,51564.07206407561,0.7857396552741822,33.14752,8.19264,8.499712132,0.6650803579954899,0.1643792339254391,0.17054040807907106,66.50803579954899,52398.77447289754,38.71286826000001,255.52887259215132,1052.7482788628026,12656.978028202022,9957.81018371163,7
AP0207,12889.883652120363,0.09537670875936453,40944.56320244831,8950.135834512601,53464.11205768029,0.8325954459908236,35.60536,5.672560000000001,9.124038936,0.7064280982652162,0.11254641922158169,0.18102548251320216,70.64280982652163,54038.04806837936,38.71286826,255.42439279733628,1062.9645257945226,13457.573821279771,10362.139671216502,7
AP0208,13238.285832321384,0.10120143711471138,40498.890331731156,7850.783743681412,51748.23679747599,0.8482888649055511,37.29684,5.27136,7.372089248000001,0.7468286740348357,0.10555325328259098,0.14761807268257335,74.68286740348356,52012.00702490657,38.71286826000001,255.42439279733628,1038.2055967903038,13590.417433228937,10155.6377010274,7
AP0209,12998.766549032911,0.0958902236575218,40602.006743751954,9672.65424923925,53967.57928497077,0.8207691659067438,38.8864,6.764640000000001,7.946086444000001,0.7255314338657645,0.12621273655534337,0.14825582957889222,72.55314338657644,55071.09173661918,39.033449759999996,255.35777435631206,1023.712679133031,13772.587102269654,10120.236702134875,7
AP0210,13106.726015962138,0.09729049988961627,47468.48351987651,10080.958002735404,53673.60655586277,0.8121803499035736,34.21376,3.8025599999999997,12.182161784000002,0.6815696169302298,0.07575049811988552,0.24267988494988466,68.15696169302298,54061.31455653962,39.033449759999996,255.24119208451967,1023.2743950416169,14597.422853279208,9922.051647938688,7
AP0211,13301.237275556809,0.10208809062486741,33263.2619030144,16461.539859584114,51947.42846842541,0.6831115544133288,38.96676,4.543760000000001,8.161784764,0.7541130626545628,0.08793414616887052,0.1579527911765666,75.41130626545628,52275.316541010434,39.033449759999996,255.24119208451967,1030.7851786838846,13797.534931467753,10030.943172682377,7
AP0212,13328.322472466803,0.10094842237915014,40668.116791547116,8540.307300297482,52606.92276999528,0.8376581094158105,39.24704,7.98456,7.139614392000001,0.7218348980959064,0.14685270669942627,0.13131239520466736,72.18348980959064,53970.050712337455,39.033449759999996,254.32611336881692,1042.2685081989532,13610.933800591538,10112.643542310927,7
AP0213,13297.377850805839,0.09898309503717417,27814.154558610666,11588.856022375128,52497.3194482736,0.7792486141355502,37.5242,3.87328,10.472153436000001,0.7234329127523083,0.07467336365079763,0.20189372359689411,72.34329127523083,52773.27220593005,38.53109184,252.7247256163372,1027.2840301603426,14838.5438814851,10164.832851714771,7
AP0214,13412.83996839943,0.10630063496025591,26257.382216699898,9041.140019898192,49328.748962453086,0.8167166163735489,36.32664,5.2237599999999995,6.204921672,0.76068255281587,0.10938592427203367,0.1299315229120964,76.068255281587,49542.975469619014,38.531091839999995,252.7247256163372,1045.0314668493388,13945.225299098296,9944.63444112142,7
AP0215,13329.290688800054,0.10563886984345171,36343.09129050476,8843.41942411047,48755.367689866674,0.818616496128928,32.6242,4.76544,9.539857364000001,0.6951747159564997,0.10154466311534817,0.2032806209281522,69.51747159564997,49014.81302169834,38.53109184,252.48950110959265,1027.9160357243818,13987.66682194845,9707.637510342069,7
AP0216,13354.469838188616,0.10410601621642825,35890.26848745591,11127.420809205654,50714.596419112575,0.7805874127983377,39.39012,5.41824,7.9592680080000004,0.7464826729378121,0.10268113622955632,0.15083619083263153,74.64826729378122,50776.139431084644,38.531091839999995,252.07785822278976,1006.6542343228274,14273.005699231673,9434.294926283095,7
AP0217,13235.994438198635,0.10536001027363329,40848.229660814686,10429.247892500385,49709.72735050406,0.7901970409339887,36.2502,3.5224,7.0401535,0.7743659000960069,0.07524445234779878,0.15038964755619427,77.43659000960069,49882.964687165535,38.53109184,252.07785822278976,993.2126449843712,14533.25998280812,9237.066232937248,7
AP0218,13352.349242773806,0.10698616073316053,39410.094564760744,8746.833184569898,49376.95186036899,0.8228559509038812,33.884479999999996,6.99584,10.367899248,0.6611835591013704,0.13650893831346186,0.2023075025851677,66.11835591013704,49437.52243573926,38.53109184,252.07785822278976,1055.3278846433893,13584.62274098008,9486.220899793836,7
AP0219,13350.307591306664,0.10365894785930374,,,50465.24928658826,,32.202799999999996,10.980640000000001,10.238480256,0.6028012442398716,0.2055455877920586,0.19165316796806983,60.280124423987154,50560.37376020767,38.531091839999995,252.07785822278976,1067.1995163139204,14248.057112564866,9799.090216210709,7
AP0220,13188.231404735867,0.10233927680841422,19804.352436522306,10181.62556543223,50484.344718160646,0.7983211305945779,38.35524,3.0260000000000002,7.289404892000001,0.7880569506549615,0.06217299989993319,0.14977004944510527,78.80569506549615,51295.537810661495,38.531091839999995,252.07785822278976,1083.2373448787703,14220.051866545757,9315.63867832579,7
AP0221,13728.350100306488,0.10332355670419816,17988.86616643665,7060.474219823087,52068.5114366538,0.8644003059620244,35.734719999999996,8.95696,7.5913825400000015,0.6834855929233405,0.17131666671491047,0.14519774036174893,68.34855929233406,52116.918931018285,38.531091839999995,251.22329011469174,1000.4750643941105,14379.181472277,10391.279767605542,7
AP0222,13164.609437211155,0.10178849973805093,34388.31976116249,12877.070265504475,50684.849417957,0.7459384724749267,32.0852,8.785599999999999,13.367304220000003,0.5915619740294824,0.16198206272778165,0.24645596324273597,59.15619740294824,51219.74352032606,38.53109184,250.51115002461003,985.6405350372527,14915.750254971124,9434.377467854818,7
AP0223,13407.112764445039,0.10300173017734719,33710.694551800094,13334.35258927221,51017.07031555393,0.7386295899236128,37.73196,8.5816,8.396656268000001,0.6896693629425372,0.1568555305642134,0.1534751064932493,68.96693629425373,51662.69897218412,38.53109184,250.51115002461003,1001.1614728193196,14283.382455567065,9342.042718166775,7
AP0224,13403.296616727654,0.10424283466988774,32781.94541690246,13925.810821859639,50371.55466681177,0.7235381970246212,30.33492,5.4332,10.433807068,0.6565726134183334,0.11759682647010407,0.22583056011156247,65.65726134183335,50587.02233420328,38.53109184,250.0172020301924,1020.0770964339689,14429.70645282047,9362.257314385308,7
AP0225,13495.927306417896,0.10868979053276177,35456.718791277905,9924.721448510527,48553.95558211437,0.7955939669688528,33.43368,11.433520000000001,10.067119924,0.6086118849974752,0.20813072803700738,0.18325738696551735,60.86118849974752,49399.95879507248,38.30485779,249.60557870151106,996.870268759498,13213.218599169411,9275.558854036977,7
AP0226,13479.217502608568,0.105913149564897,30180.977891672628,16044.327735199044,49730.60014323972,0.6773751434934154,35.15064,10.4448,6.5308658,0.6743359127513694,0.2003748364611712,0.1252892507874594,67.43359127513693,50433.886709966675,38.30485779,249.60557870151106,966.4449618460212,13249.143412530768,9163.896906195747,7
AP0227,13419.465273579863,0.10591908067756217,22892.094681002753,3008.9102281991045,49539.341259573426,0.939262207536568,37.00676,4.720560000000001,9.20911994,0.7265281995285043,0.092675499221393,0.18079630125010265,72.65281995285044,49934.762585163306,38.30485779,249.60557870151106,973.1868078076101,13618.415058601533,9774.040039232043,7
AP0228,13394.849150653725,0.10641524123023599,34854.839926811546,11132.096837100484,49116.43189660338,0.7733529002975007,39.11572,6.90608,11.865804248000002,0.6757184117073118,0.11930153423543352,0.20498005405725458,67.57184117073118,49491.50613551173,38.30485779,249.60557870151106,976.4187858148522,13142.381730201265,9400.700333806519,7
AP0229,13089.539177769293,0.10303324854746099,29994.12058232641,16274.701592171654,49629.19481776748,0.6720740352139416,37.33996,5.550160000000001,7.0749048960000005,0.7473219532607356,0.11108090132152271,0.1415971454177418,74.73219532607355,50222.64750537063,38.30485779,249.60557870151106,941.8353366833037,13333.206991645156,9274.513269408682,7
AP0230,13424.894061347753,0.10341030097686202,37167.98679179224,10269.904708568632,51288.57810851012,0.7997623430534413,34.02168,10.16872,8.970653464000002,0.6399737737146058,0.19128138622922755,0.16874484005616658,63.99737737146059,51925.67490864809,38.30485779,249.45968668610124,956.3712217136698,13404.007886936644,9683.811766221788,7
AP0231,13275.75133048757,0.10149596626918286,37554.899079481664,10162.61849344188,51664.735961722996,0.8032968076915927,41.0816,6.75784,14.156999736,0.6626445030543391,0.1090036787398917,0.22835181820576922,66.26445030543391,52236.62757000868,38.30485779,249.20437565913406,987.454818394563,13232.197505143014,9929.7042787182,7
AP0232,12982.355364064137,0.09611973623722037,41120.16776491747,8954.010510379638,52984.97745574794,0.8310085058003873,37.94756,3.9589600000000003,9.322960720000001,0.7407367684909066,0.0772789406482198,0.1819842908608737,74.07367684909066,53727.49355169835,38.48465125,249.20437565913406,975.2421728985275,14089.624544894892,10192.810117364741,7
AP0233,12754.207061133648,0.09771629242895138,39193.21180123523,8091.131054046914,51261.95700285981,0.8421610970959317,36.32468,10.368640000000001,7.747164660000001,0.6672365286029399,0.19045826033246782,0.14230521106459232,66.72365286029398,51369.675043721305,38.48465125,248.93691219562814,946.2341177276621,13530.413702614967,9306.648514550567,7
AP0234,12665.552122473364,0.09799211259290531,35379.66536520973,12014.20162715366,50729.75660330737,0.7631724961524774,42.888720000000006,6.778239999999999,10.384675784,0.7141973643193773,0.11287352811471582,0.1729291075659069,71.41973643193772,51844.198836157135,38.48465125,248.46885113449272,950.3460910988999,13524.985684153493,9381.565647741656,7
AP0235,12263.776670541813,0.09448611683999114,37928.37221696305,9196.888427094791,50937.08625119696,0.8194461225807027,33.222,8.294640000000001,10.515293100000001,0.6384925183569626,0.15941441160870498,0.20209307003433244,63.84925183569626,51791.46450299664,38.48465125,248.46885113449272,942.0000737060618,13772.934206471507,9487.468777403683,7
AP0236,12126.566102421582,0.09279200516612016,38485.59782067886,8738.503383866177,51313.85166310615,0.8297047853426092,33.672799999999995,12.524239999999999,8.249262416,0.6184588944667188,0.23002921124574904,0.1515118942875322,61.84588944667188,51689.132212142315,38.48465125,247.93152967934782,971.0669373834095,12081.68530036809,9887.328207895964,7
AP0237,12329.646516518387,0.09594786520715398,39943.18279529394,6361.404943603091,50428.29188933334,0.8738524604885801,35.562239999999996,6.29952,9.98203892,0.6859497324815255,0.12150961409523191,0.19254065342324264,68.59497324815254,51906.63735172019,38.48465125,246.99121713284418,983.6860857766953,12991.518799662399,9483.524249388578,7
AP0238,12533.834151294155,0.09610486843884034,38911.374590230625,8953.777313433418,51179.07298096745,0.8250500293984777,34.2902,6.0656,8.449382524,0.7025934178842125,0.12428188332288757,0.17312469879289985,70.25934178842125,52148.27912427819,38.48465125,246.99121713284418,962.4866513942197,13128.99628980006,10006.813989596896,7
AP0239,12078.874066610308,0.09227510760878363,43869.22742230384,3916.41241830033,51511.730201690545,0.9239704742402188,36.4364,7.1753599999999995,7.702826672000001,0.7100593098975825,0.13983080572907083,0.15010988437334677,71.00593098975824,51617.35944876476,39.17214257,246.60538298232615,977.1472585726452,13877.034428727477,9479.822575410493,7
AP0240,11966.091986326006,0.09234948505461742,40980.43094163474,5861.795593028872,50995.74534626366,0.8850532421238873,36.60104,7.2596799999999995,9.708821048,0.6832434865776488,0.1355188015050399,0.18123771191731117,68.32434865776489,52986.672721729425,39.17214257,245.5764919142781,962.6153763081617,12865.980901328057,9198.507587009006,7
AP0241,11988.629191567896,0.09212135252614953,40101.53581415229,7398.063760707557,51212.76200184079,0.8555425743207984,34.546960000000006,7.186240000000001,7.622538964,0.6999583174146882,0.1456008997300523,0.1544407828552596,69.9958317414688,51314.387899769,39.17214257,245.5764919142781,934.0986345868854,13650.287770659093,9541.983678860135,7
AP0242,12118.18345854711,0.08991835407822532,42660.40392042992,6265.021684271677,53007.81043588918,0.8818094610444442,34.11184,9.85592,10.196538916000002,0.6297845754987415,0.1819634001962238,0.1882520243050348,62.97845754987414,53335.99781505051,39.17214257,245.5764919142781,952.790864909941,14006.2082738254,9760.091358100042,7
AP0243,12014.274216957061,0.09045346441670164,38317.60639489788,9804.41806828708,52257.47314330851,0.8123824693666322,37.933840000000004,8.25656,14.191751132000002,0.6282293573323303,0.1367384209606996,0.23503222170697013,62.82293573323303,53281.10714863721,39.17214257,245.5764919142781,979.8577511659748,13539.452458369911,9454.167993503146,7
AP0244,12092.90176546853,0.09434633852545399,37541.40403445275,9021.30761916182,50450.348490893106,0.821184434022487,30.05464,10.96432,7.852617172,0.614971763530873,0.22434962476066334,0.16067861170846356,61.497176353087305,51327.928079825055,39.17214257,245.5764919142781,935.6757196721155,13049.905649368686,9461.16557266984,7
AP0245,12074.359202713058,0.09078315320865749,42259.915626420014,6084.357645652119,52328.10311844854,0.8837267685419492,31.15616,8.204880000000001,7.2199021000000005,0.6688606669464506,0.17614242284721848,0.15499691020633094,66.88606669464507,52597.73746466922,39.17214257,245.38926910516594,962.335663377737,14031.04597946306,9742.563393486871,7
AP0246,11917.690403459841,0.09010311199878579,34926.36955619732,13565.324863661943,52044.105774654774,0.73934944866959,40.552400000000006,5.550160000000001,11.1144551,0.7087472132044162,0.09700191438333176,0.19425087241225206,70.87472132044162,52771.01450050854,39.17214257,245.06162918921964,972.6701576876611,13390.603117335044,9408.002958848741,7
AP0247,11814.698747121549,0.09088328851472643,16400.48924675382,12251.657820738546,51148.54496477831,0.760469084131812,35.17612,6.386559999999999,8.970653464000002,0.6960973596776373,0.126383113129669,0.1775195271926936,69.60973596776374,52653.678900370935,39.17214257,245.06162918921964,973.3475731175756,13282.049575404932,9287.390070835565,7
AP0248,11993.132199325357,0.08763061998343169,43563.609353360436,6774.690965626693,53791.0865295599,0.874055509886312,35.4564,6.75648,6.140212176,0.7332809217442094,0.13973211838049876,0.12698695987529185,73.32809217442095,54761.34181814738,39.17214257,244.82164704132208,986.3737255770084,14047.638084322965,9880.992860489561,7
AP0249,11807.19286175415,0.0899761063009871,36339.51911258604,11177.157407791927,51641.30186996708,0.7835616647323099,36.40308,6.363440000000001,9.234284744,0.7000483969279397,0.12237195234433813,0.1775796507277222,70.00483969279398,52965.31919529457,39.17214257,244.18169464692846,994.5222222692572,13854.145174055,9318.448081335458,7
AP0250,12095.327630782693,0.09195646978271553,36033.26475428827,11514.901691844203,51771.84969797444,0.7775837301734514,36.967560000000006,6.75648,9.501510996,0.6945453698126711,0.12694053651990866,0.1785140936674203,69.45453698126711,53169.2194188896,39.17214257,244.18169464692846,957.7796808345363,13847.208329482457,9504.633755103454,7
AP0251,12592.620683240464,0.09845210600575241,41684.46934034585,4098.156808671327,49574.88848621525,0.9173340186168879,32.569320000000005,7.94648,8.607561292,0.6630108189543635,0.16176580329599974,0.17522337774963673,66.30108189543635,50842.139878029135,39.18207989999999,244.08743210001305,975.8621716559021,13042.39913712703,9342.750059720596,7
AP0252,12530.162767504698,0.09774984656410239,32770.8662708805,13002.560745760435,49683.18470371283,0.7382905137160269,37.37132,5.8548,8.760946764,0.718858022316406,0.11262031817602629,0.16852165950756778,71.88580223164061,51927.661418111486,39.18207989999999,243.14480663085888,996.208106723846,13201.799260084848,9341.164149559896,7
AP0253,12560.44185624045,0.09752783720542689,39860.23634354976,6406.473072294421,49942.392147112885,0.8717227430071194,33.38664,5.452240000000001,9.308580832,0.6934247294264457,0.11324044727975158,0.19333482329380255,69.34247294264458,51379.030880624465,39.1820799,243.14480663085888,972.9424494014366,13185.438573226103,9352.8749787928,7
AP0254,12739.79538941377,0.09903600628373263,32926.44565071065,13393.686815845482,49912.49941298267,0.7316566596870989,34.52344,5.622240000000001,10.266041708,0.6848296156193643,0.11152644284925878,0.20364394153137697,68.48296156193642,50437.998735031644,37.477880309756095,243.14480663085888,967.6049628540467,13869.989037559266,9713.26428151353,7
AP0255,12753.854511440233,0.09963210856185367,38348.96508713823,7989.331366925942,49649.03929112371,0.8390838678654094,37.0048,6.15944,10.182159028000001,0.6936700634765851,0.11546121410682444,0.1908687224165904,69.36700634765852,50570.570603277134,37.477880309756095,242.34671173795033,991.4881554902952,13116.938550989822,9490.87043556374,7
AP0256,12453.09197397568,0.0974320307424273,36383.56949276819,9914.137033002677,49542.3711040725,0.7998856975945645,35.47992,4.716480000000001,4.532061368,0.7932291635988028,0.1054469538130436,0.10132388258815368,79.32291635988028,50143.406614139414,37.477880309756095,242.34671173795033,959.0203046590966,13423.936958371374,9293.431486009771,7
AP0257,12664.88202361233,0.10067205458315953,33824.30199845598,13575.207607171731,48649.87293938518,0.7209610881392101,33.9178,4.70424,7.235480312000001,0.7396344104354982,0.10258382851915773,0.1577817610453442,73.9634410435498,49292.52887242078,37.477880309756095,242.34671173795033,988.6650650152045,13975.367998964975,9944.355138027888,7
AP0258,12539.401569268379,0.09789510281020232,36071.439863223466,9594.422334849667,49214.74188815475,0.8050498292431582,37.3576,4.73144,10.585994216,0.7092088416461371,0.0898231974676692,0.20096796088619365,70.92088416461371,49965.445136226306,37.06179182389383,241.36952598433257,991.1193637115572,13209.540141242649,9104.544441324582,7
AP0259,12621.851517127827,0.0970963082076525,34320.97235450684,12361.480933531355,50003.63971869991,0.7527883769447183,36.530480000000004,5.03472,9.366100384,0.7172500942362745,0.0988531602774794,0.18389674548624615,71.72500942362744,50338.844346475234,37.06179182389382,241.36952598433257,968.8636553340126,13616.608126674757,9550.160138006018,7
