,0
o2_disponible_nm3,-0.00706351254434523
cum_feed_pellets_kg_prev,-0.007111239344300668
grad_posicion_vertical_lanza_mm,-0.007149227469285968
interaccion_C_x_FeO_prev,-0.0071859714015688695
volumen_gas_natural_inyectado_lanza_escalon_nm3,-0.007512844435199617
cum_feed_CaO_kg_prev,-0.007541652546345578
tasa_feed_total_kg_min,-0.007550048974951507
ley_sio2_escoria_pct_prev,-0.00826789683419904
presion_punta_lanza_kpa_prev,-0.008345853751935927
duracion_plan_min,-0.00836646741984377
sn_inventario_escoria_est_kg_prev,-0.00907083232052055
ratio_sn_sio2_prev,-0.010277388082907013
tasa_feed_CaO_kg_min,-0.010480269633086592
volumen_o2_inyectado_lanza_escalon_nm3,-0.011048245429180592
ratio_sn_feo_prev,-0.011355980682056389
cum_feed_reciclo_kg_prev,-0.011691998030918627
ley_sn_escoria_pct_prev,-0.011835937807681395
masa_escoria_est_kg_prev,-0.012306681519688122
ley_cao_escoria_pct_prev,-0.012650009837217202
sn_reciclo_t3_kgf,-0.012664477620416382
volumen_aire_inyectado_lanza_escalon_nm3,-0.013192934381348654
cum_feed_Fe_kg_prev,-0.013254186952898461
cum_o2_nm3_prev,-0.013815747807377553
ley_feo_escoria_pct_prev,-0.013841138068523117
