fase,Batch,avance_prev,palanca,valor,pred_sn_extraido_kg,sn_lo,sn_hi,pred_feo_extraido_kg,feo_lo,feo_hi,pred_feo_reducido_kg,pred_dT,dT_lo,dT_hi,pred_temperatura,support_score,derivada__exceso_o2_combustion_pct,derivada__oxygen_enrichment_pct,derivada__relacion_C_Sn_carga,derivada__relacion_CaO_carga,J_costo,J_temperatura,J_soporte,J_sn,J_feo,J_incertidumbre,J
Reducción,AP0031,0.9849957611850654,tasa_aire_nm3_min,90.15816206198897,252.4571930828599,-227.09835862756265,732.0127447932824,533.9035891727661,-325.2516858123379,1393.0588641578702,533.9035891727661,5.317095982205843,-9.067456369303713,19.7016483337154,1094.2252833206758,0.11670523046423338,-23.35941408503816,28.33100805456929,,,-14.69777795743942,-0.0,-1766.5895390715332,252.4571930828599,-320.3421535036597,-239.77777585521127,-2088.9500533049836
Reducción,AP0031,0.9849957611850654,tasa_aire_nm3_min,92.48331886807519,252.41292454419263,-227.14262716622991,731.9684762546152,529.7087795049453,-329.4464954801588,1388.8640544900493,529.7087795049453,5.222359032540046,-9.16219331896951,19.606911384049603,1094.1305463710098,0.129779792966819,-22.030284010651997,28.163409156372225,,,-14.69777795743942,-0.0,-1740.440414066362,252.41292454419263,-317.82526770296715,-239.77777585521127,-2060.3283110377874
Reducción,AP0031,0.9849957611850654,tasa_aire_nm3_min,94.8084756741614,252.36865600552537,-227.18689570489718,731.9242077159479,525.5139698371245,-333.64130514797955,1384.6692448222284,525.5139698371245,5.127622082874249,-9.256930268635308,19.512174434383805,1094.035809421344,0.14268746769472637,-20.701153936265825,28.00330215389761,,,-14.69777795743942,-0.0,-1714.6250646105473,252.36865600552537,-315.3083819022747,-239.77777585521127,-2032.0403443199473
Reducción,AP0031,0.9849957611850654,tasa_aire_nm3_min,97.13363248024763,252.3243874668581,-227.23116424356445,731.8799391772807,521.3191601693036,-337.83611481580044,1380.4744351544077,521.3191601693036,5.032885133208452,-9.351667218301106,19.417437484718008,1093.9410724716784,0.16000512311003684,-19.37202386187965,27.8501956827758,,,-14.69777795743942,-0.0,-1679.9897537799263,252.3243874668581,-312.79149610158214,-239.77777585521127,-1994.932416227301
Reducción,AP0031,0.9849957611850654,tasa_aire_nm3_min,99.45878928633384,252.28011892819083,-227.27543278223172,731.8356706386134,517.1243505014828,-342.0309244836212,1376.2796254865868,517.1243505014828,4.938148183542655,-9.446404167966902,19.322700535052213,1093.8463355220124,0.1805131501450641,-18.042893787493487,27.70364042825653,,,-14.69777795743942,-0.0,-1638.9736997098719,252.28011892819083,-310.27461030088966,-239.77777585521127,-1951.4437448952215
Reducción,AP0031,0.9849957611850654,tasa_aire_nm3_min,101.78394609242005,252.23585038952356,-227.319701320899,731.7914020999461,512.9295408336618,-346.2257341514422,1372.084815818766,512.9295408336618,4.843411233876858,-9.541141117632698,19.227963585386416,1093.7515985723467,0.20777020544642166,-16.713763713107316,27.563224721312896,,,-14.69777795743942,-0.0,-1584.4595891071567,252.23585038952356,-307.75772450019707,-239.77777585521127,-1894.457017030481
Reducción,AP0031,0.9849957611850654,tasa_aire_nm3_min,104.10910289850628,252.1915818508563,-227.36396985956625,731.7471335612788,508.73473116584097,-350.42054381926306,1367.890006150945,508.73473116584097,4.748674284211061,-9.635878067298496,19.133226635720618,1093.656861622681,0.24953414807279373,-15.384633638721139,27.42857067685916,,,-14.69777795743942,-0.0,-1500.9317038544125,252.1915818508563,-305.2408386995046,-239.77777585521127,-1808.4565145157114
Reducción,AP0031,0.9849957611850654,tasa_aire_nm3_min,106.43425970459249,252.14731331218903,-227.40823839823352,731.7028650226116,504.53992149802014,-354.6153534870839,1363.6951964831242,504.53992149802014,4.6539373345452635,-9.730615016964293,19.03848968605482,1093.562124673015,0.2957788330986209,-14.055503564334975,27.299330797791768,,,-14.69777795743942,-0.0,-1408.4423338027582,252.14731331218903,-302.72395289881206,-239.77777585521127,-1713.4945272020318
Reducción,AP0031,0.9849957611850654,tasa_aire_nm3_min,108.7594165106787,252.10304477352176,-227.4525069369008,731.6585964839443,500.3451118301993,-358.8101631549047,1359.5003868153033,500.3451118301993,4.5592003848794675,-9.82535196663009,18.943752736389023,1093.4673877233492,0.3500661841186826,-12.726373489948811,27.175184980591176,,,-14.69777795743942,-0.0,-1299.8676317626348,252.10304477352176,-300.2070670981196,-239.77777585521127,-1602.4472078998833
Reducción,AP0031,0.9849957611850654,tasa_aire_nm3_min,111.08457331676493,252.05877623485446,-227.49677547556809,731.614327945277,496.15030216237835,-363.0049728227257,1355.3055771474824,496.15030216237835,4.46446343521367,-9.920088916295887,18.84901578672323,1093.3726507736835,0.40483332701207336,-11.397243415562619,27.05583786815818,,,-14.69777795743942,-0.0,-1190.3333459758533,252.05877623485446,-297.690181297427,-239.77777585521125,-1490.4403048510765
Reducción,AP0031,0.9849957611850654,tasa_aire_nm3_min,113.40973012285114,252.0145076961872,-227.54104401423535,731.5700594066097,491.9554924945575,-367.1997824905465,1351.1107674796615,491.9554924945575,4.369726485547873,-10.014825865961683,18.75427883705743,1093.2779138240178,0.46623881075973056,-10.068113341176465,26.941016503798448,,,-14.69777795743942,-0.0,-1067.5223784805387,252.0145076961872,-295.1732954967345,-239.77777585521127,-1365.1567200937366
Reducción,AP0031,0.9849957611850654,tasa_aire_nm3_min,115.73488692893736,251.97023915751993,-227.58531255290262,731.5257908679425,487.7606828267366,-371.3945921583674,1346.9159578118406,487.7606828267366,4.274989535882076,-10.10956281562748,18.659541887391633,1093.1831768743518,0.5378039672656454,-8.73898326679029,26.830468247130018,,,-14.69777795743942,-0.0,-924.3920654687092,251.97023915751993,-292.656409696042,-239.7777758552113,-1219.553789819882
Reducción,AP0031,0.9849957611850654,tasa_aire_nm3_min,118.06004373502358,251.92597061885266,-227.6295810915699,731.4815223292752,483.5658731589158,-375.58940182618824,1342.72114814402,483.5658731589158,4.1802525862162785,-10.204299765293278,18.564804937725835,1093.088439924686,0.5955044893067006,-7.4098531924041176,26.723958918420276,,,-14.69777795743942,-0.0,-808.9910213865987,251.92597061885266,-290.13952389534944,-239.77777585521127,-1101.6801284757462
Reducción,AP0031,0.9849957611850654,tasa_aire_nm3_min,120.38520054110978,251.8817020801854,-227.67384963023716,731.4372537906079,479.37106349109496,-379.78421149400907,1338.526338476199,479.37106349109496,4.0855156365504826,-10.299036714959074,18.470067988060038,1092.9937029750204,0.5930961526007414,-6.080723118017963,26.62127114266649,,,-14.69777795743942,-0.0,-813.8076947985171,251.8817020801854,-287.62263809465696,-239.77777585521125,-1104.0241846256395
Reducción,AP0031,0.9849957611850654,tasa_aire_nm3_min,122.71035734719601,251.83743354151812,-227.71811816890443,731.3929852519407,475.176253823274,-383.97902116183,1334.3315288083782,475.176253823274,3.990778686884685,-10.393773664624872,18.375331038394243,1092.8989660253544,0.5345087773408936,-4.751593043631771,26.522202868778102,,,-14.69777795743942,-0.0,-930.9824453182127,251.83743354151812,-285.1057522939644,-239.77777585521127,-1218.7263178833095
Reducción,AP0031,0.9849957611850654,tasa_aire_nm3_min,125.03551415328222,251.79316500285086,-227.7623867075717,731.3487167132735,470.98144415545323,-388.1738308296508,1330.1367191405573,470.98144415545323,3.896041737218888,-10.488510614290668,18.280594088728446,1092.8042290756887,0.45513981991017144,-3.4224629692456165,26.42656604263311,,,-14.69777795743942,-0.0,-1089.720360179657,251.79316500285086,-282.58886649327195,-239.7777758552113,-1374.9916154827288
Reducción,AP0031,0.9849957611850654,tasa_aire_nm3_min,127.36067095936843,251.7488964641836,-227.80665524623896,731.3044481746061,466.7866344876323,-392.36864049747174,1325.9419094727364,466.7866344876323,3.801304787553091,-10.583247563956466,18.185857139062648,1092.709492126023,0.38321219824839736,-2.093332894859443,26.334185415672067,,,-14.69777795743942,-0.0,-1233.5756035032052,251.7488964641836,-280.07198069257936,-239.77777585521127,-1516.3742415442516
Reducción,AP0031,0.9849957611850654,tasa_aire_nm3_min,129.68582776545466,251.70462792551632,-227.85092378490623,731.2601796359388,462.59182481981145,-396.5634501652926,1321.7470998049155,462.59182481981145,3.706567837887294,-10.677984513622263,18.09112018939685,1092.6147551763572,0.324736679695184,-0.7642028204732697,26.244897473148345,,,-14.69777795743942,-0.0,-1350.5266406096318,251.70462792551632,-277.5550948918869,-239.77777585521125,-1630.8526613886531
Fusión,AP0174,0.7858213657160844,tasa_feed_Carbon_kg_min,24.328760902215688,3377.1505461435727,1892.791989381671,4861.509102905475,,,,,12.165179029187188,-2.0651735716178834,26.39553162999226,1113.6126540900227,0.4212629881830668,18.434491847388653,42.87661119111487,0.14581957095163747,0.09442799744574368,-82.26892862043856,-0.0,-1157.4740236338666,-446.51348255506866,-57.36287984642623,-8.948109057644334,-1752.5674237134444
Fusión,AP0174,0.7858213657160844,tasa_feed_Carbon_kg_min,25.986504731130974,3387.005569740486,1902.6470129785844,4871.364126502387,,,,,12.139536766010853,-2.0908158347942187,26.369889366815926,1113.5870118268465,0.4476263205737183,18.434491847388653,42.87661119111487,0.1557556089953233,0.09442799744574368,-84.92131874670301,-0.0,-1104.7473588525634,-411.35291935881133,-57.330631907977725,-8.948109057644334,-1667.3003379236998
Fusión,AP0174,0.7858213657160844,tasa_feed_Carbon_kg_min,27.644248560046258,3396.8605933373997,1912.502036575498,4881.219150099301,,,,,12.113894502834516,-2.116458097970556,26.34424710363959,1113.56136956367,0.4698212147193887,18.434491847388653,42.87661119111487,0.16569164703900913,0.09442799744574368,-87.57370887296746,-0.0,-1060.3575705612225,-376.192356162554,-57.29838396952893,-8.948109057644334,-1590.3701286239173
Fusión,AP0174,0.7858213657160844,tasa_feed_Carbon_kg_min,29.301992388961544,3406.715616934313,1922.3570601724114,4891.0741736962145,,,,,12.08825223965818,-2.142100361146891,26.31860484046325,1113.5357273004938,0.4762422655546355,18.434491847388653,42.87661119111487,0.17562768508269497,0.09442799744574368,-90.22609899923192,-0.0,-1047.5154688907292,-341.03179296629673,-57.26613603108042,-8.948109057644334,-1544.9876059449825
Fusión,AP0174,0.7858213657160844,tasa_feed_Carbon_kg_min,30.95973621787683,3416.5706405312267,1932.212083769325,4900.929197293128,,,,,12.062609976481843,-2.1677426243232283,26.292962577286914,1113.5100850373174,0.4770564452075987,18.434491847388653,42.87661119111487,0.1855637231263808,0.09442799744574368,-92.87848912549639,-0.0,-1045.8871095848026,-305.8712297700394,-57.23388809263163,-8.948109057644334,-1510.8188256306144
Fusión,AP0174,0.7858213657160844,tasa_feed_Carbon_kg_min,32.61748004679212,3426.42566412814,1942.0671073662384,4910.784220890042,,,,,12.036967713305508,-2.1933848874995636,26.267320314110577,1113.4844427741411,0.4707054910668261,18.434491847388653,42.87661119111487,0.19549976117006665,0.09442799744574368,-95.53087925176084,-0.0,-1058.589017866348,-270.7106665737821,-57.20164015418312,-8.948109057644334,-1490.9803129037184
Fusión,AP0174,0.7858213657160844,tasa_feed_Carbon_kg_min,34.2752238757074,3436.2806877250537,1951.922130963152,4920.639244486955,,,,,12.01132545012917,-2.2190271506759007,26.24167805093424,1113.4588005109647,0.46125312767612253,18.434491847388653,42.87661119111487,0.20543579921375246,0.09442799744574368,-98.18326937802529,-0.0,-1077.493744647755,-235.55010337752483,-57.16939221573433,-8.948109057644334,-1477.3446186766837
Fusión,AP0174,0.7858213657160844,tasa_feed_Carbon_kg_min,35.93296770462268,3446.135711321967,1961.7771545600654,4930.4942680838685,,,,,11.985683186952835,-2.244669413852236,26.216035787757907,1113.4331582477885,0.4526571824753848,18.434491847388653,42.87661119111487,0.2153718372574383,0.09442799744574368,-100.83565950428975,-0.0,-1094.6856350492305,-200.38954018126748,-57.13714427728582,-8.948109057644334,-1461.9960880697179
Fusión,AP0174,0.7858213657160844,tasa_feed_Carbon_kg_min,37.59071153353797,3455.99073491888,1971.6321781569786,4940.349291680782,,,,,11.960040923776498,-2.270311677028573,26.19039352458157,1113.407515984612,0.44266544571358407,18.434491847388653,42.87661119111487,0.22530787530112414,0.09442799744574368,-103.4880496305542,-0.0,-1114.6691085728316,-165.22897698501015,-57.10489633883702,-8.948109057644334,-1449.4391405848774
Fusión,AP0174,0.7858213657160844,tasa_feed_Carbon_kg_min,39.24845536245326,3465.845758515794,1981.4872017538924,4950.204315277695,,,,,11.934398660600161,-2.2959539402049103,26.164751261405232,1113.3818737214358,0.4293850862185304,18.434491847388653,42.87661119111487,0.23524391334480999,0.09442799744574368,-106.14043975681867,-0.0,-1141.2298275629391,-130.06841378875282,-57.072648400388516,-8.948109057644334,-1443.4594385665434
Fusión,AP0174,0.7858213657160844,tasa_feed_Carbon_kg_min,40.90619919136854,3475.700782112707,1991.3422253508056,4960.059338874609,,,,,11.908756397423826,-2.3215962033812456,26.1391089982289,1113.3562314582593,0.41453963664140864,18.434491847388653,42.87661119111487,0.24517995138849583,0.09442799744574368,-108.79282988308313,-0.0,-1170.9207267171826,-94.90785059249548,-57.04040046193972,-8.948109057644334,-1440.6099167123452
Fusión,AP0174,0.7858213657160844,tasa_feed_Carbon_kg_min,42.56394302028383,3485.555805709621,2001.1972489477193,4969.9143624715225,,,,,11.883114134247489,-2.3472384665575827,26.11346673505256,1113.3305891950831,0.404896174027232,18.434491847388653,42.87661119111487,0.25511598943218167,0.09442799744574368,-111.44522000934758,-0.0,-1190.207651945536,-59.74728739623815,-57.00815252349121,-8.948109057644334,-1427.3564209322574
Fusión,AP0174,0.7858213657160844,tasa_feed_Carbon_kg_min,44.221686849199116,3495.410829306534,2011.0522725446326,4979.769386068436,,,,,11.857471871071153,-2.372880729733918,26.087824471876225,1113.3049469319067,0.39575282059766353,18.434491847388653,42.87661119111487,0.26505202747586754,0.09442799744574368,-114.09761013561204,-0.0,-1208.494358804673,-24.586724199980726,-56.975904585042414,-8.948109057644334,-1413.1027067829525
Fusión,AP0174,0.7858213657160844,tasa_feed_Carbon_kg_min,45.8794306781144,3505.265852903448,2020.9072961415463,4989.62440966535,,,,,11.831829607894816,-2.398522992910255,26.062182208699888,1113.2793046687304,0.3843935244477803,18.434491847388653,42.87661119111487,0.27498806551955335,0.09442799744574368,-116.7500002618765,-0.0,-1231.2129511044393,10.573838996276512,-56.94365664659391,-8.948109057644334,-1403.2808780742776
Fusión,AP0174,0.7858213657160844,tasa_feed_Carbon_kg_min,47.53717450702969,3515.120876500361,2030.7623197384596,4999.479433262262,,,,,11.80618734471848,-2.4241652560865905,26.03653994552355,1113.253662405554,0.37331138078228243,18.434491847388653,42.87661119111487,0.2849241035632392,0.09442799744574368,-119.40239038814096,-0.0,-1253.3772384354352,45.73440219253394,-56.91140870814512,-8.948109057644334,-1392.9047443968316
Fusión,AP0174,0.7858213657160844,tasa_feed_Carbon_kg_min,49.19491833594497,3524.9759000972745,2040.6173433353729,5009.3344568591765,,,,,11.780545081542144,-2.4498075192629276,26.010897682347213,1113.2280201423778,0.3643709393581716,18.434491847388653,42.87661119111487,0.294860141606925,0.09442799744574368,-122.05478051440541,-0.0,-1271.258121283657,80.894965388791,-56.879160769696604,-8.948109057644334,-1378.2452062366124
Fusión,AP0174,0.7858213657160844,tasa_feed_Carbon_kg_min,50.852662164860256,3534.830923694188,2050.4723669322866,5019.18948045609,,,,,11.754902818365807,-2.4754497824392647,25.985255419170876,1113.2023778792013,0.35512835201921,18.434491847388653,42.87661119111487,0.30479617965061084,0.09442799744574368,-124.70717064066987,-0.0,-1289.74329596158,116.0555285850484,-56.84691283124781,-8.948109057644334,-1364.1899599060937
Fusión,AP0174,0.7858213657160844,tasa_feed_Carbon_kg_min,52.51040599377554,3544.6859472911015,2060.3273905292,5029.044504053003,,,,,11.729260555189471,-2.5010920456156,25.959613155994543,1113.176735616025,0.34705693616792366,18.434491847388653,42.87661119111487,0.31473221769429666,0.09442799744574368,-127.35956076693432,-0.0,-1305.8861276641526,151.21609178130564,-56.8146648927993,-8.948109057644334,-1347.7923706002248
Fusión,AP0174,0.7858213657160844,tasa_feed_Carbon_kg_min,54.16814982269082,3554.540970888015,2070.1824141261136,5038.899527649917,,,,,11.703618292013134,-2.526734308791937,25.933970892818206,1113.1510933528486,0.34020928055468014,18.434491847388653,42.87661119111487,0.32466825573798247,0.09442799744574368,-130.01195089319876,-0.0,-1319.5814388906397,186.3766549775629,-56.78241695435051,-8.948109057644334,-1328.9472608182705
Fusión,AP0174,0.7858213657160844,tasa_feed_Carbon_kg_min,55.82589365160611,3564.3959944849285,2080.037437723027,5048.75455124683,,,,,11.677976028836799,-2.5523765719682725,25.908328629641872,1113.1254510896724,0.33283649958307343,18.434491847388653,42.87661119111487,0.33460429378166834,0.09442799744574368,-132.66434101946322,-0.0,-1334.327000833853,221.53721817382032,-56.75016901590201,-8.948109057644334,-1311.152401753042
Fusión,AP0174,0.7858213657160844,tasa_feed_Carbon_kg_min,57.483637480521395,3574.251018081842,2089.8924613199406,5058.609574843744,,,,,11.652333765660462,-2.5780188351446096,25.882686366465535,1113.099808826496,0.3211653389849187,18.434491847388653,42.87661119111487,0.34454033182535415,0.09442799744574368,-135.3167311457277,-0.0,-1357.6693220301624,256.69778137007756,-56.717921077453205,-8.948109057644334,-1301.9543019409102
Fusión,AP0174,0.7858213657160844,tasa_feed_Carbon_kg_min,59.14138130943668,3584.1060416787554,2099.747484916854,5068.464598440657,,,,,11.626691502484126,-2.603661098320945,25.857044103289198,1113.0741665633197,0.30647503269505977,18.434491847388653,42.87661119111487,0.35447636986904,0.09442799744574368,-137.96912127199215,-0.0,-1387.0499346098804,291.85834456633495,-56.685673139004706,-8.948109057644334,-1298.7944935121866
Fusión,AP0174,0.7858213657160844,tasa_feed_Carbon_kg_min,60.79912513835197,3593.9610652756687,2109.602508513767,5078.31962203757,,,,,11.60104923930779,-2.629303361497282,25.83140184011286,1113.0485243001433,0.29094851623309614,18.434491847388653,42.87661119111487,0.36441240791272583,0.09442799744574368,-140.6215113982566,-0.0,-1418.1029675338077,327.0189077625922,-56.6534252005559,-8.948109057644334,-1297.3071054276722
Fusión,AP0174,0.7858213657160844,tasa_feed_Carbon_kg_min,62.456868967267255,3603.8160888725824,2119.457532110681,5088.1746456344845,,,,,11.575406976131454,-2.6549456246736174,25.805759576936524,1113.022882036967,0.2745081555592359,18.434491847388653,42.87661119111487,0.3743484459564117,0.09442799744574368,-143.27390152452105,-0.0,-1450.9836888815282,362.1794709588496,-56.6211772621074,-8.948109057644334,-1297.6474057669514
Fusión,AP0174,0.7858213657160844,tasa_feed_Carbon_kg_min,64.11461279618254,3613.6711124694957,2129.312555707594,5098.029669231397,,,,,11.549764712955117,-2.6805878878499545,25.780117313760186,1112.9972397737906,0.25781828756078545,18.434491847388653,42.87661119111487,0.3842844840000975,0.09442799744574368,-145.92629165078552,-0.0,-1484.363424878429,397.3400341551069,-56.5889293236586,-8.948109057644334,-1298.4867207554105
Fusión,AP0174,0.7858213657160844,tasa_gn_nm3_min,24.46151011501188,3367.746894548818,1883.3883377869165,4852.105451310719,,,,,12.343999441936091,-1.88635315886898,26.57435204274116,1113.7914745027717,0.0964323638049452,44.77113108093106,42.87661119111487,0.16716974756120068,0.09442799744574368,-82.7462851680148,-0.0,-1807.1352723901095,-370.9618159218227,-57.587765989433066,-8.948109057644334,-2327.3792485270246
Fusión,AP0174,0.7858213657160844,tasa_gn_nm3_min,24.77858019826483,3360.0827447876413,1875.7241880257397,4844.441301549543,,,,,12.330364405063612,-1.899988195741459,26.560717005868682,1113.7778394658992,0.10585225236271756,42.91861999203223,42.87661119111487,0.16716974756120068,0.09442799744574368,-83.05067244793763,-0.0,-1788.295495274565,-370.9618159218227,-57.57061844567741,-8.948109057644334,-2308.826711147647
Fusión,AP0174,0.7858213657160844,tasa_gn_nm3_min,25.09565028151778,3353.8119690165377,1869.453412254636,4838.17052577844,,,,,12.316729368191131,-1.91362323261394,26.547081968996203,1113.7642044290267,0.11623220242226989,41.1129198714562,42.87661119111487,0.16716974756120068,0.09442799744574368,-83.35505972786045,-0.0,-1767.5355951554602,-370.9618159218227,-57.553470901921756,-8.948109057644334,-2288.3540507647094
Fusión,AP0174,0.7858213657160844,tasa_gn_nm3_min,25.41272036477073,3348.8824125821648,1864.5238558202632,4833.240969344066,,,,,12.303094331318652,-1.927258269486419,26.533446932123724,1113.7505693921541,0.12813592034582416,39.35227856232128,42.87661119111487,0.16716974756120068,0.09442799744574368,-83.65944700778329,-0.0,-1743.7281593083517,-370.9618159218227,-57.53632335816609,-8.948109057644334,-2264.833854653768
Fusión,AP0174,0.7858213657160844,tasa_gn_nm3_min,25.72979044802368,3345.2444916535615,1860.8859348916599,4829.6030484154635,,,,,12.289459294446173,-1.9408933063588982,26.519811895251244,1113.7369343552818,0.14122817359454493,37.635030275573676,42.87661119111487,0.16716974756120068,0.09442799744574368,-83.96383428770612,-0.0,-1717.5436528109103,-370.9618159218227,-57.519175814410715,-8.948109057644334,-2238.936587892494
Fusión,AP0174,0.7858213657160844,tasa_gn_nm3_min,26.046860531276632,3342.851036748225,1858.4924799863234,4827.209593510126,,,,,12.275824257573692,-1.9545283432313791,26.506176858378765,1113.7232993184093,0.15715403978663733,35.95959033318229,42.87661119111487,0.16716974756120068,0.09442799744574368,-84.26822156762896,-0.0,-1685.6919204267253,-370.9618159218227,-57.50202827065506,-8.948109057644334,-2207.3720952444764
Fusión,AP0174,0.7858213657160844,tasa_gn_nm3_min,26.363930614529583,3341.657147549352,1857.2985907874504,4826.015704311254,,,,,12.262189220701213,-1.9681633801038583,26.492541821506286,1113.7096642815368,0.17618100104934525,34.32445029066446,42.87661119111487,0.16716974756120068,0.09442799744574368,-84.57260884755179,-0.0,-1647.6379979013095,-370.9618159218227,-57.48488072689939,-8.948109057644334,-2169.605412455228
Fusión,AP0174,0.7858213657160844,tasa_gn_nm3_min,26.681000697782533,3341.620058074954,1857.2615013130526,4825.978614836856,,,,,12.248554183828734,-1.9817984169763374,26.478906784633807,1113.6960292446643,0.19743408644879318,32.72817340738746,42.87661119111487,0.16716974756120068,0.09442799744574368,-84.87699612747461,-0.0,-1605.1318271024138,-370.9618159218227,-57.467733183143736,-8.948109057644334,-2127.3864813924993
Fusión,AP0174,0.7858213657160844,tasa_gn_nm3_min,26.998070781035484,3342.6990113478478,1858.3404545859462,4827.057568109749,,,,,12.234919146956253,-1.9954334538488183,26.465271747761324,1113.6823942077917,0.22021979719198675,31.169390436055522,42.87661119111487,0.16716974756120068,0.09442799744574368,-85.18138340739745,-0.0,-1559.5604056160264,-370.9618159218227,-57.450585639388066,-8.948109057644334,-2082.102299642279
Fusión,AP0174,0.7858213657160844,tasa_gn_nm3_min,27.315140864288434,3344.8551427945104,1860.4965860326088,4829.213699556412,,,,,12.221284110083774,-2.0090684907212975,26.451636710888845,1113.6687591709194,0.2444206111891011,29.64679570544686,42.87661119111487,0.16716974756120068,0.09442799744574368,-85.48577068732028,-0.0,-1511.1587776217978,-370.9618159218227,-57.433438095632695,-8.948109057644334,-2033.9879113842178
Fusión,AP0174,0.7858213657160844,tasa_gn_nm3_min,27.63221094754138,3348.0513716716873,1863.6928149097857,4832.409928433589,,,,,12.207649073211295,-2.0227035275937766,26.438001674016366,1113.655124134047,0.2709091130613797,28.159143472846146,42.87661119111487,0.16716974756120068,0.09442799744574368,-85.7901579672431,-0.0,-1458.1817738772406,-370.9618159218227,-57.41629055187704,-8.948109057644334,-1981.2981473758277
Fusión,AP0174,0.7858213657160844,tasa_gn_nm3_min,27.94928103079433,3352.2522998832496,1867.893743121348,4836.610856645151,,,,,12.194014036338814,-2.0363385644662575,26.424366637143883,1113.6414890971744,0.29975920244205745,26.705244524755486,42.87661119111487,0.16716974756120068,0.09442799744574368,-86.09454524716594,-0.0,-1400.481595115885,-370.9618159218227,-57.39914300812137,-8.948109057644334,-1923.8852083506395
Fusión,AP0174,0.7858213657160844,tasa_gn_nm3_min,28.266351114047282,3357.42411760702,1873.0655608451184,4841.782674368922,,,,,12.180378999466335,-2.0499736013387366,26.410731600271404,1113.6278540603018,0.3303720736130513,25.28396300638913,42.87661119111487,0.16716974756120068,0.09442799744574368,-86.39893252708877,-0.0,-1339.2558527738975,-370.9618159218227,-57.381995464365716,-8.948109057644334,-1862.9467057448192
Fusión,AP0174,0.7858213657160844,tasa_gn_nm3_min,28.583421197300233,3363.534515202768,1879.1759584408665,4847.89307196467,,,,,12.166743962593856,-2.0636086382112158,26.397096563398925,1113.6142190234295,0.36153414003035894,23.894213462186652,42.87661119111487,0.16716974756120068,0.09442799744574368,-86.70331980701161,-0.0,-1276.9317199392822,-370.9618159218227,-57.364847920610345,-8.948109057644334,-1800.9098126463712
Fusión,AP0174,0.7858213657160844,tasa_gn_nm3_min,28.900491280553183,3370.5526009190103,1886.1940441571087,4854.911157680912,,,,,12.153108925721375,-2.0772436750836967,26.383461526526446,1113.600583986557,0.3923160100477489,22.534958071139116,42.87661119111487,0.16716974756120068,0.09442799744574368,-87.00770708693445,-0.0,-1215.3679799045021,-370.9618159218227,-57.34770037685468,-8.948109057644334,-1739.6333123477584
Fusión,AP0174,0.7858213657160844,tasa_gn_nm3_min,29.217561363806134,3378.4488239580915,1894.0902671961899,4862.807380719993,,,,,12.139473888848896,-2.090878711956176,26.369826489653967,1113.5869489496845,0.4213405178365114,21.20520406212925,42.87661119111487,0.16716974756120068,0.09442799744574368,-87.31209436685727,-0.0,-1157.3189643269773,-370.9618159218227,-57.33055283309902,-8.948109057644334,-1681.8715365064006
Fusión,AP0174,0.7858213657160844,tasa_gn_nm3_min,29.534631447059084,3387.194902496903,1902.8363457350015,4871.553459258805,,,,,12.125838851976415,-2.1045137488286567,26.356191452781488,1113.573313912812,0.44820053770400614,19.904001295757947,42.87661119111487,0.16716974756120068,0.09442799744574368,-87.6164816467801,-0.0,-1103.5989245919877,-370.9618159218227,-57.31340528934336,-8.948109057644334,-1628.4387365075781
Fusión,AP0174,0.7858213657160844,tasa_gn_nm3_min,29.851701530312035,3396.7637562947652,1912.4051995328637,4881.122313056667,,,,,12.112203815103936,-2.118148785701136,26.34255641590901,1113.5596788759394,0.46961004662479466,18.630440000278572,42.87661119111487,0.16716974756120068,0.09442799744574368,-87.92086892670294,-0.0,-1060.7799067504106,-370.9618159218227,-57.2962577455877,-8.948109057644334,-1585.9069584021684
Fusión,AP0174,0.7858213657160844,tasa_gn_nm3_min,30.168771613564985,3407.1294435510067,1922.7708867891051,4891.488000312908,,,,,12.098568778231456,-2.131783822573615,26.32892137903653,1113.5460438390671,0.4749511146267301,17.383648650301637,42.87661119111487,0.16716974756120068,0.09442799744574368,-88.22525620662577,-0.0,-1050.0977707465397,-370.9618159218227,-57.27911020183233,-8.948109057644334,-1575.512062134465
Fusión,AP0174,0.7858213657160844,tasa_gn_nm3_min,30.485841696817936,3418.2671017028533,1933.9085449409517,4902.625658464754,,,,,12.084933741358975,-2.145418859446096,26.315286342164047,1113.5324088021946,0.46930218408670443,16.162791977875532,42.87661119111487,0.16716974756120068,0.09442799744574368,-88.52964348654861,-0.0,-1061.3956318265912,-370.9618159218227,-57.26196265807666,-8.948109057644334,-1587.0971629506835
Fusión,AP0174,0.7858213657160844,tasa_gn_nm3_min,30.802911780070886,3430.1528918796907,1945.7943351177892,4914.511448641592,,,,,12.071298704486496,-2.159053896318575,26.301651305291568,1113.518773765322,0.45629413547942244,14.967069106404987,42.87661119111487,0.16716974756120068,0.09442799744574368,-88.83403076647143,-0.0,-1087.4117290411552,-370.9618159218227,-57.24481511432101,-8.948109057644334,-1613.4004999014146
