Batch,rendimiento_ha_batch,frac_sn_metal,frac_sn_dross,frac_sn_polvo,feed_sn_total_t,feed_total_t,F_frac_conc,F_frac_reciclo,F_frac_Fe,F_frac_dross,F_frac_pellets,F_frac_secundaria,ley_sn_conc_batch_pct,ley_sn_carga_batch_pct,ley_sn_reciclo_batch_pct,ley_sn_dross_batch_pct,F_cal_por_t_carga,F_C_por_t_Sn,R_C_por_t_Sn_escoria_inicio,F_feed_rate_mean,F_feed_rate_cv,F_gn_por_t_carga,F_o2_enriq_mean,R_o2_enriq_mean,F_gn_rate_mean,R_gn_rate_mean,F_tiro_mean,R_tiro_mean,F_tgas_mean,R_tgas_mean,F_temp_max,R_temp_mean,R_temp_max,F_termocupla_mean,espesor_ladrillo_norm_mm,F_desvio_duracion_total,R_desvio_duracion_total,F_lanza_mean,F_lanza_std,F_tipp_mean,R_tipp_mean,F_b2_final,F_irf_final,R_b2_final,F_feo_final,R_feo_final,R_sio2_final,R_cao_final,R_al2o3_final,R_mgo_final,F_masa_escoria_final_t,R_masa_escoria_final_t,F_sn_escoria_final_t,R_sn_escoria_final_t,F_sn_extraido_t,R_sn_extraido_t,R_feo_extraido_t,F_feo_escoria_final_t,R_feo_extraido_frac,R_selectividad_masa,F_avance_reduccion_final,R_sn_extraido_frac,R_frac_sn_extraido_R0,rendimiento_proxy_batch,fusion_carbon_total_kg,fusion_carbon_rate_mean,fusion_carbon_rate_cv,fusion_b2_mean,fusion_frac_b2_optimo,fusion_o2_exceso_mean,fusion_o2_exceso_std,fusion_duracion_total_min,fusion_ley_sn_pico,fusion_ley_sn_final,fusion_temp_mean,fusion_temp_trend,fusion_cao_total_kg,fusion_interaccion_C_x_Sn_prev_mean,delta_FR_ley_sn_escoria_pct,delta_FR_ley_feo_escoria_pct,delta_FR_temperatura_horno_celsius,delta_FR_presion_punta_lanza_kpa,delta_FR_exceso_o2_combustion_pct,reduccion_carbon_total_kg,reduccion_carbon_rate_first,reduccion_carbon_decay_ratio,reduccion_gn_total_nm3,reduccion_o2_total_nm3,reduccion_aire_total_nm3,reduccion_o2_exceso_mean,reduccion_lanza_pos_mean,reduccion_lanza_pos_std,reduccion_frac_en_valle_lanza,reduccion_selectividad_media,reduccion_duracion_total_min,reduccion_ley_sn_inicio,reduccion_ley_sn_final,reduccion_ley_feo_final,reduccion_feo_caida_total,reduccion_sn_caida_total,n_escalones_reduccion,recuperacion_real_batch_pct
AP0201,0.684689522744285,0.6701358384179472,0.13629345636070536,0.1922891860848274,53.394786472655106,134.93043061531682,0.41947616663632326,0.0748673663970817,0.1250871428912646,0.14858934616077055,0.23197997791455993,0.45543669047241225,39.01174560000001,39.57208631823185,51.2331627105263,37.57158841436464,0.09682087424992565,0.2504062418066795,0.35002941548364713,413.6271654675806,0.08283106928650395,76.25899529149892,43.83299571595574,32.58793002456653,31.02992254296817,24.2409596729985,90.13193464425824,81.78686889245714,194.81428063832138,195.35124955495198,1038.7060678171483,1001.6247510454064,1014.5213342438343,343.4053761058122,256.57864122952185,26.0,-3.0,2249.745556889045,1440.168766959707,29.234386168317887,45.67004126866657,0.47850630861262766,0.2831328267341168,,19.313679269406393,,,,,,70.99890134448917,,8.715825129049492,,40.4959747078981,8.705250678457391,4.71501453991346,13.712500090476905,0.3438479131305863,1.8462828915512035,0.8360315593718481,0.9987867527818041,0.7327276283405152,67.09957322893993,13310.470029772217,36.88752864571875,0.42840391279068846,0.5552674477866463,0.0,18.78436614866365,0.2031007845562835,329.0,24.0995,12.276,1027.133124852329,0.7915309642941358,13005.365751579491,879.4524897102314,-8.2357,0.4411372119258665,-6.948190866336972,-2.8448216431382995,-23.725402213329335,3050.795175378877,62.64654921664986,0.10227739611683224,2156.268470594618,1975.662353685167,10182.891726345486,-4.93270281246209,2943.3468467869534,136.80032560664606,0.0,-5.382998565281821,85.0,12.276,,,-3.036758205748054,-11.824,4,67.01358384179473
AP0202,0.684927282759091,0.7160192866095987,0.19416853696434372,0.15654136579143513,51.08180838701683,129.40633067908135,0.41948309334404477,0.07060671069118553,0.12486476278099805,0.1504120905332608,0.2346333426505108,0.45565214387495706,38.71286826,39.47396400080004,51.233162710526315,37.80265073480663,0.09940507529433179,0.25662551529850375,0.4979545303963783,419.2820176090937,0.018136664691466867,74.74249548773787,44.08661540464059,31.476440909965966,31.316446691370714,21.707629372303494,90.73839019774528,85.85051179859045,194.44908390912062,186.01145707448322,1048.5197310624176,980.699619058071,1014.6300309319703,350.94678966303826,256.57864122952185,0.0,-1.0,2142.6456390469443,1585.4192861394547,33.44345135392918,52.65353241443633,0.5476037050885303,0.2631427432669218,,18.593245210851464,,,,,,61.546640267977914,,6.021969470380031,,40.73255319126483,6.060311115977723,2.807002804605323,11.443517744065781,0.24529195194903589,2.158997171657557,0.8807602382087125,1.0063669611389232,0.745767337944279,67.12287371039088,12960.366535729281,39.40445487128685,0.37731626390592093,0.5330674930649553,0.0,19.068832567669002,0.329664037639455,305.0,20.6256,9.7844,1043.2208985166296,-1.3491293037574117,12709.565855258244,824.5640760680658,-6.9205,0.5576931506849299,-17.107487907217205,-4.029797878550099,-24.928942349282053,2998.6669796844158,62.92843450730846,0.06637336630373065,2004.5761741498993,1873.8712564990694,10630.049461898981,9.605720494975822,3413.980327717777,975.1765373345602,0.25,-3.7603398271454314,87.0,9.7844,,,-2.4454876819769,-8.774099999999999,4,71.60192866095987
AP0203,0.691828897013726,0.6399136378834027,0.15212021075511226,0.15180226849908465,53.01596651731545,134.3098555662736,0.4292668072885231,0.07242272610280076,0.11742333588897413,0.15079094789900593,0.2300961828206959,0.45330985682250263,38.71286826,39.472878809817026,51.2331627105263,37.80265073480663,0.09996518195850208,0.2713409661624118,0.26814720108380374,381.77898517417674,0.07401453456908118,83.9130279205151,44.105113561195914,33.236057709076704,31.417123198510755,25.019672600075047,95.34314137867557,86.59510395654505,191.52604457639924,193.03810875453644,1050.8211556842832,1045.0886593393168,1063.8748962112722,350.45246003300514,256.57864122952185,44.0,-3.0,1859.7483090468086,1306.5853860620966,31.732826054382212,11.24899350413278,0.5149652949047415,0.2567655500852942,0.546931382663374,17.17630579640075,18.11943116841257,42.8434,23.4324,13.0203,2.4133,68.79232972046668,55.63972731193176,10.588652975233673,1.0164265385343694,37.00927677885121,11.216967324235256,1.7343788246777112,11.815980917255636,0.14678246662914685,6.467426357283643,0.7938796895455904,1.0593384588645203,0.8527025271623416,67.79923190734513,13939.11799533162,36.00642380187184,0.3017808810121561,0.5339394084290152,0.0,18.854724333715147,0.20181793473105003,349.0,20.0523,15.3922,1031.3249663286308,7.505970769557479,12999.41137795771,737.6773668550012,-12.1882,1.2166330163846375,13.053740526989031,-16.9380523534048,-24.50444122846853,2839.3176585566007,62.97537959929435,0.10352783033021268,2222.2368169148763,2095.3744115193686,10322.371710883248,-3.7784846789317026,3037.9332078600687,378.00198279309,0.25,-3.8401310376977387,85.0,15.3922,1.8268,18.11943116841257,0.9431253720118207,-13.5654,4,63.99136378834027
AP0204,0.621054186637396,0.6180310827428669,0.15976209906665853,0.23764794321861923,51.38239950499727,129.95116341444526,0.41730363516685665,0.07419936515739271,0.1257991588314414,0.1455966127912695,0.23710122805303963,0.45689720600170186,38.71286826,39.53977644750017,51.23316271052632,37.80265073480663,0.09867044061134522,0.2598624014112218,0.4875320195213261,423.2903682281996,0.026557194939619725,74.39281741801561,44.1101668972396,32.77565997768914,31.303890171467092,23.755673235575358,90.94990687060275,83.27974261401408,195.39676398081636,195.9624079767863,1071.7206206242945,1007.9126118017128,1040.6963937638811,350.40243382509783,255.5885753320456,0.0,2.0,2107.0161822378327,1446.4078421606027,28.9238656586302,45.313327904363966,0.4884120620013133,0.2602608961558789,,18.92760380338437,,,,,,64.84840684353036,,6.171233788857723,,41.240277866500875,6.131753064337125,6.081635149833338,12.274249520150219,0.49547918508983574,1.0082408617533,0.8790909876967986,0.9936024584594605,0.6942112528757766,60.863310290464845,13263.458211213754,40.14707551933391,0.34037304946326313,0.5197857354308975,0.0,19.02528842094605,0.4139382790585382,305.0,24.4886,9.5164,1051.3351378126683,5.038609738724841,12734.216803457211,930.5358851381997,-6.064800000000001,0.036922245500939255,-17.73716789345781,18.2303030425417,-24.091501682249614,3008.6740720200505,62.63451360887096,0.0537168352003642,2212.4895334879557,2077.5707716200086,10757.226798502605,-2.3761149509640394,3431.7160905703604,837.3532868715246,0.25,-54.46479256286904,90.0,9.5164,,,-7.529693752350257,-8.8141,4,61.803108274286686
AP0205,0.655001058889902,0.6318353634649381,0.2007332161923772,0.15175038283721123,49.94649211614003,126.01623922089382,0.4266552574472046,0.07651310313728642,0.1316839190483276,0.14491750290550576,0.22023021746167556,0.4416608235044677,38.71286826,39.634964846545564,51.233162710526315,37.80265073480663,0.10119177375638382,0.268748716226311,0.5382827391358795,407.5835684683215,0.05511195683533098,75.84647195181066,44.23025023836187,33.230540970904656,30.873176549784137,23.87522917010972,93.25218043593017,81.7677699179989,191.55423723532888,185.93851599375404,1073.169111501836,1012.0620825372589,1043.359062418911,343.55087150040674,255.5885753320456,1.0,-3.0,2104.5977631393284,1575.8679644541946,0.7726041869183186,0.4455133188360691,0.5226113443306887,0.2588858077677772,0.5212702976072144,18.633383679828096,13.658657856567284,45.7751,23.8612,13.6834,2.5132,62.555131927211384,52.99425484641532,5.49146481136218,0.36995289308282536,40.14280039304194,5.726367347344707,4.417833790310745,11.65613774341994,0.37901351953434803,1.2961934783295506,0.8887052562486096,1.042775933935969,0.7419849787690921,64.1901037712104,13260.501516156368,39.68545137607284,0.3927802438276201,0.5142609540129367,0.0,20.290157955802638,2.8522176060733924,306.0,21.6525,8.7786,1053.0646812075152,6.16494262991152,12600.355113834335,829.7765268498023,-6.049000000000001,0.31557584743486444,-14.176318022767418,0.029852698202635804,-24.298012736167177,2955.96072052833,61.14655932367006,0.08224276547775096,2132.362286697609,2079.000117698412,10189.236847601996,2.19071363241104,4054.096321105957,843.0866383298845,0.25,-4.391000244625978,85.0,8.7786,0.6981,13.658657856567284,-4.974725823260812,-8.0805,4,63.18353634649381
AP0206,0.67865342652601,0.6326010547659859,0.1563517483455175,0.1622120405964141,52.398774472897536,132.61007126746455,0.4139570213032624,0.07418899181900163,0.1275343670374549,0.1462299629645165,0.23808965687576467,0.4585086116592828,38.71286826000001,39.51342003822104,51.233162710526315,37.80265073480663,0.09915615826026296,0.24546118104237288,0.24867857455546738,393.1135682309538,0.19056612744497076,76.38077248468834,43.8981179929488,35.882293212385356,30.655164584020014,25.144617799554485,91.90019707278816,80.2050146212243,191.4030925022271,183.33950017293293,1081.017076287538,1039.3500579078882,1061.2563224757062,353.109993166904,255.5885753320456,17.0,-3.0,1995.8886556927505,1295.7353102870163,0.7380276223784517,0.7765628130633456,0.4905524394447404,0.25804005190572415,0.5374079872421942,17.998887112543645,17.808229384904646,41.1356,22.1066,12.9365,2.1437,68.81215693012207,58.73838117594447,11.04813585591575,1.8053241454426532,36.88688678768121,10.077514119295023,1.925156788767208,12.38542244555905,0.15543731327933005,5.234645914605351,0.7857396552741822,0.9121461077887629,0.828168237502,66.50803579954899,12656.978028202024,34.863681852355306,0.4804212065062393,0.5164916799818229,0.0,19.73055563673433,1.3138878399055156,322.0,19.3728,16.0555,1052.7482788628026,10.862137354390486,12927.051800892736,699.8155317728402,-12.5194,0.7055107816277193,-12.308270550732686,-0.19537593952069635,-25.233993122851658,2747.434676144277,60.60704017557123,0.14281898984916155,2230.0283852902603,2354.1400101979966,9644.854225264655,2.166622585107018,3851.841831216045,733.6763651245317,0.5,-3.7777830177060143,85.0,16.0555,3.0735,17.808229384904646,-0.19065772763899957,-12.981999999999998,4,63.260105476598596
AP0207,0.720844998229813,0.6588942656652814,0.10497344376358642,0.16884471704926327,54.03804806837936,136.64504349628922,0.4298726438280372,0.07405305748692284,0.12483905597625318,0.14273459963559332,0.2285006430731935,0.4452883001957097,38.71286826,39.5462921198798,51.233162710526315,37.80265073480663,0.09537670875936455,0.25171228518227207,0.314229491993578,409.3761716914972,0.052965181231422805,76.6730565006224,44.13074726049995,30.854599525151293,31.00051217725355,22.786205054671676,92.622553842435,89.18821615250444,193.3546641818727,193.03536401112876,1077.2923806095564,1032.85076168703,1037.2156709679807,352.729489112412,255.4243927973363,30.0,-8.0,1962.711663836804,1242.0607227500495,0.5699456954669154,0.8928948963017362,0.5399297754698451,0.257016584980226,0.4967104760031901,17.678937201181842,16.029915100725223,45.7665,22.7327,13.4525,2.5414,64.23327329596091,57.29954509909275,8.9501358345126,0.5153521086212401,40.944563202448315,9.00871973659042,2.170691615770109,11.355760048256435,0.19115335358846341,4.150161022939384,0.8325954459908236,1.0065455880403416,0.7562641034446802,70.64280982652163,13457.573821279773,36.7258399492855,0.3591860489133342,0.5263442318035286,0.0,20.472352673354834,2.8560041996912804,335.0,24.7504,13.9338,1062.9645257945226,1.061782541715932,12889.883652120365,883.3938706955622,-10.1168,1.174436164383561,-17.1538236426627,-0.5115924191551661,-26.898412209547715,2812.396636552413,64.20890010712205,0.08820912638036903,1989.555930243598,1735.284940846761,9576.93606906467,-6.061798821874228,3111.6028242027173,74.78081004208354,0.0,-1.3925923730217828,80.0,13.9338,0.8994,16.029915100725223,-1.6490221004566195,-13.0344,4,65.88942656652814
AP0208,0.762070075545751,0.7170813458926891,0.10134890579161358,0.14173821910909512,52.012007024906566,131.50773724465668,0.41497022170849035,0.07472180625720781,0.12680410576999257,0.14902548396876777,0.2344783822955413,0.45822567252151697,38.71286826000001,39.55052996474539,51.23316271052632,37.80265073480663,0.10120143711471137,0.262625710058817,0.36047124168913675,402.013613091232,0.1254439970982266,77.63581653834817,44.09223925241099,30.40756207918006,30.861478145863106,22.323518664889868,88.42476067108113,80.0567112946507,193.29427489555073,184.22136526743571,1050.785741958728,1025.3638149727637,1039.3419404970207,359.06102525293824,255.4243927973363,23.0,-3.0,1763.1620403368793,1387.5871434155504,1.4169137622134464,0.503178798830107,0.5248174025235628,0.28060238019467737,,18.87267070641955,,,,,,68.95120098086608,,7.850783743681411,,40.49889033173116,7.510339060985582,2.495360112336408,13.012933109240382,0.19176000455765596,3.0097215323176925,0.8482888649055511,0.9566355801139178,0.82209021066487,74.68286740348356,13590.417433228937,37.91894259809697,0.3306908443236741,0.5140416502966945,0.0,19.13867720461187,0.8567514280253893,328.0,22.0006,11.386,1038.2055967903036,-2.3110007507041685,13238.285832321384,769.0193241992015,-8.950999999999999,-0.4540021058286321,7.528132163387681,0.05496381223201796,-24.374595278014425,2829.981764317728,58.07828356014784,0.10349119052588247,2028.9090581258138,1689.5920120911742,10258.720973036025,-5.448257291522314,2880.895731110117,368.70148840819616,0.25,50.393276623718236,85.0,11.386,,,-1.1956632393231246,-10.475,4,71.70813458926891
AP0209,0.740338197822209,0.706112749425353,0.1228346812580419,0.14428779589122076,55.071091736619174,138.5067858246342,0.4192203918043091,0.10875538690468924,0.10357613253379074,0.13465208597207384,0.23379600278513724,0.47720347566190036,39.033449759999996,39.76057303527759,52.24475312068966,37.81642023756906,0.0958902236575218,0.2552011278761419,0.28631681100692447,418.8704499149866,0.026716105315902135,74.65568038122608,44.08404536535941,34.35989724509118,31.237629546541335,26.114499636152374,86.15496547189954,79.42580086900651,191.0836249834385,195.0187235283129,1030.4447450887233,1014.8869390067831,1040.9250643869998,352.75579802232517,255.4243927973363,14.0,-2.0,1740.1237029069832,1380.3730105909588,0.45183913347836796,0.5810832406447666,0.5545363978642025,0.26283606677528365,0.5371364472033834,18.027189879129732,18.163300456621002,40.7403,21.8831,12.746,2.1383,63.63085972975324,59.4009374770161,9.67265424923925,0.6711117916153277,40.60200674375196,10.10505490927233,0.6816851572052892,11.470855905205312,0.05942757566119806,14.823639333295906,0.8207691659067438,1.0447034132401753,0.8072456561781455,72.55314338657644,13772.587102269654,39.69833340306747,0.30715741054278245,0.5181018962502152,0.0,18.97401537607865,0.456830794871205,323.0,21.0606,15.2012,1023.7126791330309,-0.9416887312385775,12998.76654903291,824.1314377911793,-11.8195,1.4692995326349738,15.95344068451277,0.49869962834348913,-24.983772368268752,2769.443518614759,57.253933976286206,0.09835048172767949,2332.5393786960176,2304.020192125108,10351.554026963975,-4.121858392742817,3271.009250858852,546.4132239517369,0.25,-0.8744108467311825,86.0,15.2012,1.1298,18.163300456621002,0.13611057749126942,-14.0714,4,70.61127494253529
AP0210,0.695479200949214,0.6328695534071372,0.07033791226114416,0.22533972553070974,54.06131455653962,135.74978938145867,0.41326300434231106,0.11125167936124085,0.10180311510308176,0.14418744842673295,0.22949475276663328,0.484933880554607,39.033449759999996,39.82423457367336,52.24475312068966,37.81642023756906,0.09729049988961629,0.27196649880582197,0.2789972978157864,420.4533570721769,0.038074319213288,73.65083878177671,44.030251842570806,31.169819773885926,30.850853806663135,22.737678353503895,85.42433643827583,86.21966431611703,192.95062699309184,187.61895926157632,1044.0278888607622,1011.7462557648942,1045.3675302921433,349.48946516948126,255.24119208451967,15.0,-3.0,2069.6731114112763,1528.5760625533735,32.23041662756247,35.239660983085614,0.4890028263889261,0.27357983476070596,0.4730267044001869,18.547317539618586,16.23896962664518,45.3708,21.4616,13.5136,2.3096,71.87438864617636,61.07059130526842,10.080958002735404,0.7322363897501685,40.187686801493996,9.736429613662093,3.4135363189907477,13.330771091865898,0.2560644313421301,2.852299991505813,0.8121803499035736,0.965823844422343,0.8313693888558576,68.15696169302298,14597.422853279208,40.549126932940325,0.41349902646978337,0.46349541012999484,0.0,20.30795957578323,2.5130656781162104,324.0,24.4793,14.0258,1023.274395041617,3.817636531308904,13106.72601596214,991.026384113054,-11.2043,1.370239849583669,1.3396414313810965,2.512670470928299,-26.95690428948542,2812.560042157605,62.46509484732034,0.12133063537860009,2060.7972199863857,1854.9824576483834,10309.739621310764,-3.47035000573611,3165.7009498034026,630.3660464492183,0.25,-1.7452542595133866,85.0,14.0258,1.199,16.23896962664518,-2.3083479129734066,-12.8268,4,63.286955340713725
AP0211,0.769503125157717,0.7454141376538628,0.08691979887745648,0.15613075738330556,52.27531654101043,131.11948697190726,0.41396909247343283,0.11275711350400999,0.10355117170181088,0.14629574958144198,0.22342687273930426,0.4824797358247562,39.033449759999996,39.868457197525935,52.24475312068966,37.81642023756906,0.10208809062486743,0.2656057352262229,0.1707059712739822,410.7920613297003,0.06399881366965691,76.98831427866745,43.989751246951805,30.34945790578724,30.981171470569027,22.225132740845186,90.105032922236,82.75996498135856,191.23963966878313,194.17806636232316,1041.5593119966409,1001.7894003894197,1023.4239155591962,342.4830349611857,255.24119208451967,15.0,-2.0,1966.2356083689788,1438.9295350912232,28.386574003388734,2.6095342499908023,0.4748651147784656,0.28242927377195015,,17.624518699973137,,,,,,80.68788990801714,,16.461539859584114,,31.649085211067018,15.34658589824056,-14.148764286217075,14.220852245452217,-0.9949308270706352,,0.6831115544133288,0.9322691576332446,0.9224196752667174,75.41130626545628,13797.534931467753,39.8647496734833,0.322436250576922,0.4749869264691705,0.0,19.333693201565577,0.9338728003824093,324.0,21.2755,20.4015,1030.7851786838844,1.5411644029894993,13301.23727555681,818.152826398692,-17.959899999999998,0.5443136610260559,-6.990383532522287,-18.32749230317004,-26.083649816030004,2810.083150395679,54.59404316563759,0.1523485210597717,2028.8531537504716,1668.9799866570368,10378.966303168403,-5.456303519470808,2660.4258897090303,343.8013353841661,0.0,-13.527006051686032,86.0,20.4015,,,-0.2522805694332497,-19.517999999999997,4,74.54141376538628
AP0212,0.736566222546843,0.7272003543073974,0.1479442745488239,0.13228845068266534,53.97005071233745,135.61403868094416,0.4216129347954489,0.11029920034906116,0.10874454436817466,0.13062427298157583,0.22871904750573918,0.46964252083637625,39.033449759999996,39.796802187501754,52.24475312068966,37.81642023756906,0.10094842237915012,0.25872894828120657,0.32275845391153174,405.2243989362868,0.04044157549108326,76.59294061858398,43.97253829168535,34.25033617423602,31.031073736972594,25.43280231998585,85.91006818552492,78.65659114880073,191.65707924344636,192.69447430928545,1056.3092134275091,999.6158382272305,1025.8892764079917,350.3116227092256,255.24119208451967,15.0,2.0,1953.1852145085377,1458.7335852962321,44.511616661353614,77.09649774869283,0.5577524931758602,0.26305064340873974,0.5382332306741026,18.232513585817888,17.8879917271018,42.0485,22.6319,13.1773,2.1708,64.58334127587197,58.891752227903105,8.540307300297481,0.8995715152812199,40.668116791547114,9.003863727358434,1.2406147058258938,11.77516647229849,0.10535857040700744,7.257582620193463,0.8376581094158104,1.0542786589242292,0.6748220524789622,72.18348980959064,13610.933800591536,39.22438659122229,0.3053023749060253,0.5505416541331957,0.0,19.330643435606245,1.1853195480623477,324.0,21.0664,13.2237,1042.2685081989532,-3.1439546768193365,13328.322472466803,824.7334594001167,-8.072899999999999,1.4460140746709662,-20.330477326772098,2.4066711864252,-24.13364436445025,2756.456380173383,35.87624024977993,0.31748518493169287,2368.24397922092,2354.563641357422,10881.101432291665,-1.0673167710945899,3456.463369473544,637.6660597363817,0.25,-0.3484158550301481,90.0,13.2237,1.5275,17.8879917271018,-0.34452185871608876,-11.6962,4,72.72003543073974
AP0213,0.738196849747253,0.7110455431600746,0.07339472877266014,0.19843668960181063,52.77327220593005,135.07709282761013,0.44932365491252296,0.07471129822865019,0.10161850019239962,0.1434011884339917,0.23094535823243567,0.44905784489507755,38.53109184,39.06900207963541,49.505851263157886,38.13249639554318,0.09898309503717417,0.28265336282752007,0.24525849946068382,401.82134545005925,0.06392157089854267,75.66503918945942,43.62905400307649,31.02588414665627,30.28104564866272,23.20719655173386,88.45526299940518,91.08157132434673,192.66703378284137,193.04245259602865,1042.0494961371169,987.9351675221063,1006.8686432735238,343.88385082738074,252.72472561633717,33.0,-3.0,2075.403965602353,1312.9869349721423,52.30078732912461,45.006316128571804,0.5348443707662845,0.269657486419492,0.49935194372189895,17.426399333870535,17.33724561912436,44.7492,22.3456,13.2444,2.4724,71.06109172859911,59.51168880297148,11.58885602237513,1.4882088018959077,37.92234717802371,10.37659997813567,2.0657019557736294,12.383389615633725,0.16681232036547824,5.023280318408526,0.7792486141355502,0.8953946755487427,0.8452207290742885,72.34329127523083,14838.543881485102,39.308043105820914,0.32403083052663717,0.44408654226175476,0.0,20.678162852664013,4.266920686399499,339.0,26.5424,16.3083,1027.2840301603424,2.2746284093343894,13297.377850805839,990.7869350238558,-13.2927,1.5251331721729784,-12.476176757476537,-14.019476617995693,-35.96068472141673,2842.265438513633,63.89774560415616,0.08519839405208604,2121.112250846501,1848.3693665305884,10310.197829895305,-5.693995041586779,3372.9482188689403,604.8011794985682,0.5,-2.3160498254838675,85.0,16.3083,2.5007,17.33724561912436,-0.08915371474617473,-13.807599999999999,4,71.10455431600747
AP0214,0.776206686546806,0.7332349269630847,0.10543896385882875,0.12524321789685425,49.54297546961902,126.72085647082899,0.4478330051977032,0.07562310898868169,0.10544842100487728,0.1450755195428622,0.22601994526587565,0.4467185737974195,38.531091839999995,39.09614948114224,49.505851263157886,38.132496395543185,0.10630063496025592,0.2826997560735383,0.3175788962729006,397.8536187301517,0.13068392852329033,78.81410335390619,43.496011463012884,31.782959989128525,30.542321698784388,23.684950240806295,90.37049850262805,81.22756385690536,193.77624442718766,185.67059209187826,1054.9889727238087,1011.7305928505202,1036.6090494262305,344.7711315625799,252.72472561633717,18.0,-3.0,2087.2530611692177,1602.438358329277,41.76141234015877,42.83413206895193,0.4938602603196639,0.2740663170277258,,18.60392307279076,,,,,,71.95266382206847,,9.041140019898192,,37.02098648363362,8.717035448249582,3.133819919678921,13.386018226281365,0.23411143378888824,2.781600625329708,0.8167166163735489,0.9641522450780207,0.806665762658679,76.068255281587,13945.225299098294,39.50234059145795,0.32327320250043695,0.4046049072176311,0.0,18.94166099095347,0.2674383794425025,324.0,23.2176,12.5654,1045.0314668493388,0.9255304373520298,13412.839968399432,885.7890415445604,-9.813,1.1134565672844445,-5.756998653158007,-3.788544808182003,-24.447131016797925,2871.2752685680184,65.33337080760668,0.07652158859830095,2162.9538253784176,1957.0174479166667,10207.96342909071,-5.2909295486456225,3337.6049938207047,757.6492046913189,0.25,-2.4562322534162178,85.0,12.5654,,,-1.462481138866508,-11.6765,4,73.32349269630846
AP0215,0.709361955057653,0.6655987851174219,0.09722448595061232,0.1946321280421249,49.01481302169834,126.85747359393295,0.460232646125802,0.05322638348790697,0.10894401418330078,0.14068889048897423,0.23690806571401593,0.43082333969089714,38.53109184,38.637702322997,45.75762876923078,38.13249639554318,0.1056388698434517,0.28689490992918204,0.3465402719280103,407.3431856661403,0.0678737538328168,76.93611606085804,43.78807073201292,33.4340448539011,30.894395713006467,25.257866368329083,89.27133310580268,83.42060694130518,194.8090046671703,194.64308082580567,1044.0899353737245,965.5530824773537,978.3103776697458,345.7505892658424,252.72472561633717,13.0,7.0,2214.8858229840785,1680.0233036038132,47.67538343834112,52.26651221911113,0.5243986897519888,0.27657039736210876,,19.021903475691644,,,,,,67.96774643469065,,8.84341942411047,,36.34309129050476,8.812610846906397,2.838555132626385,12.928759121409703,0.21955356318193045,3.1046114784293417,0.818616496128928,0.9965162144045686,0.8203605489641519,69.51747159564997,13987.66682194845,41.462937319352704,0.40189182628433734,0.5186976514927725,0.0,18.96373331960823,0.34585569801079696,313.0,24.8112,13.0112,1027.9160357243818,-4.535164524238723,13329.290688800053,1012.1763172716697,-10.2673,0.7951790921300024,-26.43842679713316,-7.222216415405299,-25.08847203810668,3064.6009720046904,45.53436512418146,0.11188785492039513,2446.5609130859375,2231.8469972398543,11387.729507107204,-5.401305131881098,3192.312405633394,850.4710015029206,0.0,-3.4918862354083022,95.0,13.0112,,,-1.5498337684662893,-12.508600000000001,4,66.55987851174218
AP0216,0.761717013201849,0.7757604347502987,0.10670838824510963,0.15675212998031546,50.776139431084644,128.4411963697049,0.4550671959854887,0.05632285493585159,0.1030639910656889,0.14578754112334943,0.23975841688962152,0.4418688129488225,38.531091839999995,39.532596134444816,61.38519721428571,38.132496395543185,0.10410601621642825,0.2814378247492604,0.2585539435374336,418.8722409908049,0.02666003117336375,73.54592675611708,43.77779993708895,31.969924286973097,30.70637481388787,23.975526211803647,87.60273507660848,86.94792625862671,193.7850693491989,194.24741645411444,1026.1154261946044,969.9018880324294,990.1080091452545,348.05200760171135,252.07785822278976,6.0,6.0,2007.636772287096,1368.3134816160161,33.12946780466365,50.84891441964268,0.5373716933723781,0.31379280707955676,0.5644112984579911,19.418785452591994,18.751483405855492,41.634,23.4987,13.3135,2.3566,75.96442436071091,56.83067505091182,11.127420809205654,0.8049496814211151,35.89026848745591,10.384014139756614,4.094773985295596,14.751368586902979,0.27758603963913875,2.5359187532805927,0.7805874127983377,0.9331914661810916,0.846543085565038,74.64826729378122,14273.005699231673,44.09034677084734,0.250677996405104,0.5390785367296499,0.0,19.57504461062201,1.3142208601135679,307.0,22.5041,14.6482,1006.6542343228273,-0.7550308345593393,13354.469838188616,918.7608485235855,-11.8493,1.8728712543647603,-20.4976220503612,-0.877875718616302,-27.09103620501427,2877.0385316206225,47.511159531054986,0.13711030902035004,2329.8445526123046,2032.4419963412815,11409.83486735026,-4.823599265590827,2862.198237092772,831.7105396280617,0.25,-1.3140761339556564,94.0,14.6482,1.4164,18.751483405855492,-0.6673020467365021,-13.2318,4,77.57604347502986
