n_escalones_evaluados,fusion_sn_extraido_adicional_kg,reduccion_sn_extraido_adicional_kg,reduccion_feo_reducido_adicional_kg,metal_equivalente_kg,uplift_J_total_kgSn,pct_escalones_con_mejora,support_medio_historico,support_medio_recomendado,Batch,fold,es_lockbox,dist_Fusión_tasa_feed_Carbon_kg_min,dist_Fusión_tasa_feed_CaO_kg_min,dist_Reducción_tasa_feed_Carbon_kg_min,dist_Reducción_tasa_gn_nm3_min,dist_Reducción_tasa_o2_nm3_min,dist_Reducción_tasa_aire_nm3_min,dist_Reducción_duracion_plan_min,dir_Fusión_tasa_feed_Carbon_kg_min,dir_Fusión_tasa_feed_CaO_kg_min,dir_Reducción_tasa_feed_Carbon_kg_min,dir_Reducción_tasa_gn_nm3_min,dir_Reducción_tasa_o2_nm3_min,dir_Reducción_tasa_aire_nm3_min,dir_Reducción_duracion_plan_min,dist_total,dist_F,dist_R,pct_escalones_sin_cambio,rendimiento_proxy_batch,rendimiento_ha_batch,frac_sn_metal,frac_sn_dross,frac_sn_polvo,ley_sn_conc_batch_pct,ley_sn_carga_batch_pct,espesor_ladrillo_norm_mm,sn_cargado_batch_kg,temperatura_media_fusion,frac_carga_secundaria_media_fusion,fecha_inicio_batch,metal_equivalente_kg_por_t_cargada
10,-1020.9014203380161,170.16269144892652,264.80128843321796,223.4394895629032,834.7862680931555,80.0,0.4742807078926729,0.5027474735828033,AP0093,3,False,0.5412016275163509,0.21679500893639325,0.03310760931203321,0.05404123788521234,0.04625196410418533,0.15232114810500555,0.03882819508929471,0.4037551068941309,0.1118254247264881,0.025985169503403436,-0.05404123788521234,-0.0412020394953422,-0.15232114810500555,0.03882819508929471,0.1546495415640679,0.3789983182263721,0.06491003089914622,0.2,72.26241251796098,0.737371556305724,0.7226241251796098,0.08486404986974624,0.19251182495064403,40.83807624000001,39.572469232420794,285.03208862608784,49773.84237005595,1122.7955121839784,0.45715377455182765,2026-05-22 08:44:00,4.489094651397154
10,-542.8854841185212,332.8263728112498,-1126.6273279256716,741.3896841243591,1511.5161066760247,100.0,0.43684665392271055,0.47215682338700765,AP0094,4,False,0.5147795241321774,0.31849199666922745,0.6036978422367344,0.22105788601155044,0.1876023500720524,0.6874435495175624,0.2906970576195499,-0.1469776105123756,0.0008389052209979894,0.3246864142728768,-0.22105788601155044,-0.1876023500720524,-0.30425813127766915,0.2906970576195499,0.40339574375126486,0.41663576040070244,0.39809973709148994,0.0,70.57812258923136,0.720184924379912,0.7057812258923135,0.11652391143176881,0.17769486267591758,40.83807624000001,38.79034397221017,285.03208862608784,46533.76405707139,1102.294789255957,0.47514976528950115,2026-05-22 16:30:00,15.932295595410695
10,-13.125450744430964,248.2341068878119,-521.8898876759458,406.5073817873716,632.8240571707286,100.0,0.48606814729831493,0.4998443208078191,AP0095,2,False,0.3572903721536113,0.2310930114692881,0.08633469451208567,0.13655729056666638,0.13490499897569538,0.5161639891616578,0.04077092477440644,0.298976828434888,-0.11593762426876293,0.04745986709182913,-0.11026741661308845,-0.044503753875229646,-0.13940104112919224,-0.04077092477440644,0.21473075451620158,0.2941916918114497,0.18294637959810237,0.0,62.04554851238651,0.633117841963128,0.6204554851238651,0.12326208830782912,0.25628242656830574,40.83807624000001,38.82010416914483,285.03208862608784,47001.99788624153,1066.2104856884448,0.47535327003995015,2026-05-22 23:53:00,8.648725587606668
10,-223.29097771455372,-107.08889012115708,-662.8657199683767,120.79865297224791,859.5239388456865,100.0,0.4694834429461837,0.5006491252438962,AP0096,3,False,0.3827990632585218,0.2683827752573908,0.24675137142509032,0.3501682398366501,0.5574592043167048,0.5009383636033906,0.5744856023800167,0.3827990632585218,-0.2683827752573908,0.23293899971513538,0.33156340854984967,0.5522665627316279,-0.5009383636033906,0.5744856023800167,0.41156923143968077,0.3255909192579563,0.44596055631237047,0.0,67.9505495925716,0.693372955026241,0.679505495925716,0.1422175434147238,0.17827696065956017,40.83807624000001,38.81636187132755,285.03208862608784,48218.05122450544,1093.801438306028,0.4622493674312567,2026-05-23 07:41:00,2.5052578838120994
10,0.0,842.9282274630448,-292.3588197201514,930.6358733790902,969.1563420808125,40.0,0.2584574545729942,0.2645254929784536,AP0097,0,False,0.0,0.0,0.29347062212484704,0.1724456577974023,0.49867880302860973,1.064682237167304,0.11990330614523581,0.0,0.0,0.08919616566031378,0.09607638626191431,0.38484229594230307,-0.971836459231082,-0.11990330614523581,0.30702580375191413,0.0,0.4298361252526798,0.6,58.327159013340165,0.595175091972859,0.5832715901334017,0.11241695080921424,0.3043114590573841,40.11343322,39.37271964138305,285.03208862608784,41704.879430176385,1125.3281733181789,0.18153246029457965,2026-05-23 15:22:00,22.314795920635376
10,0.0,414.4544304263132,50.809160565145966,399.2116822567694,552.815235669929,40.0,0.30343856124552443,0.31283780800095473,AP0098,4,False,0.0,0.0,0.08109111496443588,0.1483404100813452,0.16272462894451428,0.46287844741650713,0.09450656023157955,0.0,0.0,0.049676607053795376,-0.06402999534698706,-0.1157988800915038,0.09163259388612074,-0.013509629777197087,0.13564873737691172,0.0,0.1899082323276764,0.6,62.977905463743305,0.642631688405544,0.629779054637433,0.1683502312491344,0.2018707141134327,40.11343322,39.355679691168525,284.86787887502146,41786.63818036409,1074.043682706655,0.1840471106751293,2026-05-23 23:11:00,9.553572616529905
10,0.0,658.7666107904191,-361.9708969579183,767.3578798777946,1077.4733989529727,40.0,0.24626140060005275,0.26333873210500075,AP0099,3,False,0.0,0.0,1.0261894618949838,0.7193346588749427,0.9143224484411872,2.512145132752748,0.7406985410300387,0.0,0.0,1.0123770901850289,0.25244757491717373,0.6230991023755781,-2.512145132752748,0.7349938464550242,0.8446700347134143,0.0,1.18253804859878,0.6,68.24650370012404,0.696392894899225,0.6824650370012404,0.12380389299155778,0.19373107000720186,40.11343322,39.35889941755485,284.8313878192289,42312.738316894065,1073.3649355154187,0.18256182529912254,2026-05-24 06:19:00,18.135386892968217
10,132.54769888801866,675.300243957024,-529.410046892161,816.8920571692298,1662.1245344390597,100.0,0.44255771461273447,0.48974542220086786,AP0100,1,False,0.35902201979361764,0.21368934808911713,0.5836238624964646,0.615742624863515,0.6197940785899236,1.1697282290807118,0.2923651266456412,0.2778955859899792,-0.18618911473958655,0.5420227434916415,0.5409067897667549,0.38688053366298253,-1.137318784223078,0.22520462276861627,0.5505664699369988,0.2863556839413674,0.6562507843352512,0.0,69.27353245216207,0.706872780124103,0.6927353245216208,0.1431237177648965,0.16414095771348278,40.11343322,38.75806494728339,284.8313878192289,48287.47297043742,1096.3384736737328,0.47393552029369673,2026-05-24 13:29:00,16.91726667223501
10,90.97521215224697,-49.570613238840195,-411.8697837177523,62.163544296693374,490.74469702399006,80.0,0.5016196319253121,0.5241075422394995,AP0101,1,False,0.6915731305057742,0.15286421622751625,0.07792795856434943,0.025448854181089754,0.05795913530507709,0.3871874863227406,0.03343379759219471,0.5683455061757432,-0.07691158445176559,0.07792795856434943,0.025448854181089754,-0.05795913530507709,0.3871874863227406,-0.03343379759219471,0.20377065409982031,0.4222186733666452,0.11639144639309032,0.2,66.5706281446838,0.679292123925345,0.6657062814468379,0.17130481013505733,0.1629889084181047,40.11343322,38.752938725109914,284.8024547953325,48695.566150418796,1107.9128138493245,0.4891908483436986,2026-05-24 21:10:00,1.276575039802854
7,70.5528482807149,233.83654588688842,-38.79909345437022,236.30440364670653,877.9588768423573,100.0,0.4874730841996127,0.520796415713518,AP0102,2,False,0.3982256536139177,0.34543188565653055,0.11803667382605205,0.032338413137175295,0.01012340190733699,0.35343367231161804,0.0,0.2447897734852372,-0.2692904399605571,0.11803667382605205,-0.032338413137175295,0.01012340190733699,-0.35343367231161804,0.0,0.17965567149323297,0.37182876963522415,0.10278643223643646,0.0,69.21493902604699,0.706274888020888,0.69214939026047,0.11289255471536089,0.1949580550241691,40.11343322,38.7463410695475,284.7783439420854,49073.20860545738,1084.3638758223399,0.4885039439118864,2026-05-25 04:50:00,4.815344469251341
9,-732.5998522848649,19.835895406585692,-284.3004388274684,200.36400785185867,544.2336988050215,77.77777777777779,0.44705160839429653,0.4618752253581685,AP0103,0,False,0.3579355750085798,0.2125168212522631,0.04632325602328171,0.10818741333575405,0.029414301509763725,0.31847543847803933,0.07597330130809492,-0.33052500245923905,-0.2125168212522631,-0.04632325602328171,0.02966267210797789,-0.0215761299419245,-0.016574923724926433,0.03536513480474173,0.1641180152736824,0.28522619813042144,0.11567474213098675,0.2222222222222222,70.27804856385265,0.717122944529109,0.7027804856385265,0.1135559599709368,0.1836635543905367,40.11343322,38.78093824046726,284.7783439420854,47429.083431543004,1072.8079606860722,0.39982465623897395,2026-05-25 12:39:00,4.224496729755595
10,-259.3501314305977,141.18662020720754,-189.21381471976684,231.66628170911528,523.2279490348874,100.0,0.5256711739971326,0.5389537443492598,AP0104,2,False,0.4732848442296887,0.15038441933095537,0.13816354160090705,0.07030162299611625,0.10914569540133628,0.6558947755978934,0.06953620582419884,-0.13398589117502327,-0.06212373973404909,0.12147320919424046,0.07030162299611625,-0.06275075760835089,0.6558947755978934,0.0026686106398094156,0.23810158642587084,0.311834631780322,0.20860836828409038,0.0,63.119763101629005,0.644079215322745,0.63119763101629,0.19647689080209443,0.17232547818161556,40.11343322,38.75417349468064,284.0350818309193,47838.33592056732,1082.37598355357,0.4121257684841228,2026-05-25 20:20:00,4.842691060445397
10,-1334.9099673698847,302.6719655826133,-145.09027741769984,519.7373445660083,757.8453073585268,90.0,0.4548838894854927,0.46821255203903434,AP0105,3,False,0.3359962453133334,0.24519756800518297,0.533315209795359,0.5239143182955739,0.6565812662578431,1.0185195059367669,0.5902545962532987,0.24218863815906344,-0.24519756800518297,0.5191262066947264,0.5079731430729929,0.6565812662578431,-0.9659186614707543,0.5902545962532987,0.5576826728367653,0.2905969066592582,0.6645169793077682,0.1,69.0643554002944,0.704738320411167,0.6906435540029441,0.12760228788210942,0.1817541581149464,39.4006275,38.11146052142277,283.14316729751994,45903.460706160426,1090.0051924843685,0.3938059925573944,2026-05-26 03:48:00,11.322400023235232
10,-9.611349559660084,240.68548009988706,-510.4840741955783,395.0801778013164,676.88138456557,60.0,0.30163162354412665,0.3161086008645397,AP0106,1,False,0.2456877312692464,0.3374711305907594,0.18810509828371053,0.1615631183352638,0.27306211447705975,0.46152614889957494,0.23727700748670894,0.19367014939818525,0.05711090694674503,0.1739340905255982,0.1615631183352638,0.27306211447705975,-0.41241412511662534,0.19454647492994215,0.27209890704890344,0.2915794309300029,0.26430669749646357,0.4,67.6954478007303,0.690769875517656,0.6769544780073031,0.12178926482728442,0.20125625716541246,39.4006275,38.11696657735922,283.14316729751994,46018.7600593342,1094.1079152411723,0.40087325673488367,2026-05-26 11:34:00,8.585198238542727
10,70.08419121443285,277.15822324871124,-1145.3925145865082,611.6650327667874,790.0730606130905,100.0,0.4308780026942681,0.4384374792181321,AP0107,4,False,0.3963783282889352,0.15734315984737315,0.3935099022647385,0.748367950946901,0.9907134262272554,0.8287547954606009,0.6381893627312154,0.3963783282889352,0.10125414019462174,0.3793457885523842,0.748367950946901,0.9327590446619787,-0.37035630970607225,0.6047555651390206,0.593322417966717,0.2768607440681542,0.7199070875261422,0.0,68.37984972223518,0.697753568594237,0.6837984972223518,0.13869490189926387,0.1775066008783845,39.4006275,38.13397236113857,282.27078980022185,45243.753033484754,1122.6538684297482,0.3919119772531038,2026-05-26 19:40:00,13.519325691529083
10,454.2707233315232,416.2791742778458,-502.8413716099235,508.07639172772485,943.3150797721172,100.0,0.46793259847955027,0.49268621680876734,AP0108,1,False,0.4536668277006492,0.2863543409259216,0.4420029259498893,0.5492100160392103,0.7143257515606225,0.7939402845260611,0.6726589120082487,0.3554687214961261,0.06691807016182465,0.2971093777248837,0.46991268895999605,0.5417116397960275,-0.4735423173106984,0.4935984896163708,0.5588798655300862,0.3700105843132854,0.6344275780168064,0.0,72.60709805321838,0.740888755645085,0.7260709805321838,0.08508845228383212,0.18884056718398418,39.4006275,38.11746073393239,280.74412917995005,45857.656127347276,1050.4552958176146,0.3842571548501983,2026-05-27 02:45:00,11.07942347329725
10,-55.98634441504282,488.97202306803456,-460.3024505861189,634.3409830178258,646.9864176974597,80.0,0.4125909048134351,0.41605100762306424,AP0109,1,False,0.06340643719789844,0.08780170318838655,0.39762796142059076,0.27405123597909153,0.34687649845115276,0.5932763324693069,0.2714233916596916,-0.04377555942646935,-0.03919596803411025,0.2664543762711356,-0.016581445292379732,0.05097190597649168,-0.5932763324693069,0.2523822208585577,0.29063765148087406,0.0756040701931425,0.3766510839959667,0.2,75.2440608247891,0.76779653902846,0.752440608247891,0.0577214762631082,0.18983791548900067,39.40062749999999,38.09505114239442,280.74412917995005,45249.47359790917,1069.0604857469898,0.38237024847892825,2026-05-27 11:01:00,14.018748342900867
10,-305.0399925225952,248.64916008654038,269.16508675817926,207.55483308702395,663.0330601972637,100.0,0.49482931194751456,0.5142187898547844,AP0110,1,False,0.3024734223093583,0.24188677414802773,0.12860071571752074,0.08602071418718002,0.07248576211075067,0.46306110684490764,0.07418457330648487,0.06917316237982313,0.24188677414802773,0.035986874058534325,0.028309695729905132,0.014526626805673622,-0.021014824885937936,-0.0019797568424766154,0.19553043837488998,0.27218009822869305,0.16487057443336878,0.0,67.51394069607987,0.688917762204897,0.6751394069607988,0.1345013874823783,0.19035920555682284,39.4006275,40.181103040096374,280.0890067803059,50567.49874231786,1095.693003670259,0.453398208690588,2026-05-27 18:29:00,4.10451057001421
10,-340.7464928364734,301.6190185921402,121.38107396726849,309.5017404707012,982.1952725018996,90.0,0.44053225261084894,0.4728901399174233,AP0111,2,False,0.1513556323494832,0.21715416313410782,0.17834775942609687,0.15277004454113885,0.15848710083616327,0.6064197731021477,0.06306455930841563,-0.02396277796818581,0.05211751447685647,-0.04852938402852327,-0.12648017058756095,-0.15263366125735087,-0.19688715845548244,-0.06306455930841563,0.2182284332425076,0.18425489774179551,0.23181784744279246,0.1,59.95947216997236,0.611831348673187,0.5995947216997236,0.1756929522824832,0.22471232601779326,39.40062749999999,40.187815978757286,277.14095598190727,52409.62358101534,1142.146766225014,0.456403532873712,2026-05-28 01:52:00,5.905437194989012
10,-285.86330789359454,449.1193427819928,81.95060203264734,461.69639219836597,1606.7521355872489,80.0,0.37620177727582194,0.42803201702952337,AP0112,4,False,0.35761252633839274,0.27829507206671983,0.31302789641372253,0.39149904728557233,0.5536923030039493,0.9862277283876278,0.20163797372593475,0.02654013591580699,0.0009239178760178287,0.31302789641372253,0.3900995341917102,0.03822452832724982,-0.6955249177445573,0.1375413269928746,0.44028464960313135,0.3179537992025563,0.48921698976336137,0.2,70.280035285811,0.717143217202153,0.70280035285811,0.14098359586201786,0.1562160512798722,41.05276577000001,41.15426320619006,277.14095598190727,53450.240636766845,1139.9229597130416,0.4527211154518183,2026-05-28 10:10:00,8.63787303290041
10,-1080.6581911122835,250.8680956731863,69.15118617748035,370.60830466453905,1082.1842989805025,90.0,0.4691667179084673,0.5008501714556017,AP0113,2,False,0.507317236022184,0.05534831815955137,0.3142753669757969,0.10676905819870237,0.15429707297865727,1.0637767937269451,0.022127436595767516,-0.41412479010374686,-0.004233864829783732,0.22203689276539537,0.04444907919510234,0.14909232223500904,-1.0637767937269451,-0.022127436595767516,0.31770161180822926,0.2813327770908677,0.33224914569517383,0.1,75.2067368896212,0.767415682547155,0.752067368896212,0.11336840477066262,0.13456422633312543,41.05276577,41.46603141210951,277.04004453378917,53124.690932794714,1085.298056190789,0.44632020876955797,2026-05-28 18:01:00,6.976196908766516
10,-263.14538677375776,405.6620663819623,-232.29271406773347,509.55878088287085,1445.2547405920452,100.0,0.46984412911468143,0.5168109835223225,AP0114,3,False,0.3390594672610681,0.11163651957640015,0.6108507794680396,0.6870250131336965,0.7983279598187131,1.1375309701861787,0.6033652580864854,-0.3233545315205979,0.03258384119098568,0.5904642313040155,0.6824810791448624,0.7031720856834638,-0.7420517880760441,0.5002779259569823,0.6125422810757974,0.22534799341873413,0.7674199961386228,0.0,64.61897281426242,0.659377273614923,0.6461897281426243,0.15708538681302708,0.19672488504434868,41.05276577000001,41.5314989987463,276.0309300526082,53716.82960369027,1079.258538437595,0.4536784830583174,2026-05-29 01:56:00,9.486017410972908
10,-766.8142653362383,130.03293979620233,-200.01707169775244,289.7239157992391,619.5759138272555,90.0,0.48413576807181435,0.5003908553857681,AP0115,3,False,0.2521048500955258,0.19569217590030763,0.18343527066006132,0.12730350346475222,0.15848728655460453,0.7192691563880835,0.03343379759219471,-0.07354004224638859,0.0038508421928827954,0.0765289690931943,-0.07546527807059802,-0.0776695698883247,0.048773160195729,-0.03343379759219471,0.23853229152221855,0.22389851299791672,0.2443858029319393,0.1,65.30617057079391,0.666389495620346,0.6530617057079391,0.17933117655326905,0.16760711773879178,41.05276577,41.51142945434134,276.0309300526082,54284.8320969154,1083.7595191903692,0.4450218918192929,2026-05-29 09:59:00,5.337106234058001
10,-965.2329983201976,-20.473118337026506,-817.3797580788737,350.22109886826127,2305.775424521435,100.0,0.36937750993414664,0.46786318638032,AP0116,1,False,0.3869534768758416,0.3362836439661368,0.7344784771118683,1.12644882243625,1.0667268060853936,1.7792252636018595,0.7805996398918019,-0.3869534768758416,-0.2719555388913875,0.7344784771118683,1.12644882243625,1.0087676707803166,1.5276985866315904,0.7471658422996073,0.8872451614241647,0.36161856042098917,1.0974958018254348,0.0,71.17108673377778,0.7262355789161,0.7117108673377779,0.1363934267501689,0.15189570591205312,41.05276577000001,40.81578873425442,276.0309300526082,51659.71124349173,1045.6502330124438,0.44877382740804,2026-05-29 17:41:00,6.779385529615854
10,-222.58167605902872,621.6822751948566,-401.35307362455353,771.0238151698965,1460.298870449615,90.0,0.37152336272198144,0.4046949857725711,AP0117,3,False,0.7087661203358309,0.23314735883122095,0.7741454669927196,0.356094469083274,0.704738492733965,2.3108521132238558,0.25815420830877334,0.10271668434764154,0.01458761452383737,0.6472689372037551,0.16796606045459306,0.5139899588604957,-2.3108521132238558,0.24967590529180264,0.7636997470728055,0.4709567395835259,0.8807969500685175,0.1,61.25568977870816,0.62505805896641,0.6125568977870816,0.18440033809326214,0.20304276411965624,41.05276577000001,40.8669660914461,275.6297972422721,52245.001442813766,1080.298526337233,0.43092513752529965,2026-05-30 01:42:00,14.75784848075547
10,-263.2460303791786,126.65418066102063,-70.69661636589149,182.0851495200813,738.0868822227974,100.0,0.4753170280044247,0.49857944821647626,AP0118,1,False,0.47618290042199884,0.14970357350816102,0.13014426620337038,0.1627930137729784,0.09665903438282086,0.6017119373448454,0.06923615744314576,0.01916059841464764,0.14970357350816102,-0.00032699742671788226,-0.13734415959188864,-0.08481724391157604,-0.2087776791688266,-0.06923615744314576,0.24091869758247436,0.3129432369650799,0.21210888182943216,0.0,65.27657038031192,0.666087452860326,0.6527657038031193,0.15591018673349127,0.19132410946338943,41.05276577,40.842463920036856,275.6297972422721,51412.35596637179,1158.6820250936864,0.4563143851702192,2026-05-30 10:31:00,3.541661262113353
10,-366.8580435254412,205.1938159146619,-167.75127740663635,303.2107447949602,566.5116936893178,90.0,0.4654039735568011,0.4796059518326053,AP0119,0,False,0.20425800382124326,0.11790440579704324,0.1878890089488217,0.1365663567661048,0.19408998688775297,0.21435124074604925,0.05005482970741164,-0.08015363940729363,0.013727846324084738,-0.03603443344334202,-0.0032493816348305032,0.08025347980144636,-0.21435124074604925,-0.05005482970741164,0.15787340466777527,0.16108120480914326,0.1565902846112281,0.1,67.34192726605917,0.687162523123053,0.6734192726605918,0.1747367886643327,0.1518439386750755,41.05276577000001,40.82515859995095,275.447265115845,52035.236824081214,1101.0213462559154,0.45657286667561,2026-05-30 17:59:00,5.827027285761066
10,-1584.8715347629504,63.79093884750563,205.04419620346079,208.31097950565098,1040.644287130377,90.0,0.5026527021530697,0.5382482174297569,AP0120,3,False,0.2657135074814831,0.13958665413997598,0.03045127321595821,0.13966363907507662,0.19023161864388827,0.3909422833119187,0.031481909146222856,-0.22639134245698908,-0.02140531774077158,0.016262270115325723,0.09788914466815106,0.04328948611607447,-0.3383414388459056,-0.002934374181441303,0.16972441214493197,0.20265008081072955,0.15655414467861292,0.1,68.49535442370555,0.698932187996995,0.6849535442370555,0.14950643077353729,0.16554002498940718,41.05276577,40.84645730044968,274.96051277870623,51384.63935422062,1051.5277619754393,0.45943370915615606,2026-05-31 02:17:00,4.0539542969185165
10,-169.3373504260976,451.13925293359,33.31833880494261,463.1576068474999,629.3948795711094,90.0,0.4710308127704943,0.47389358166240836,AP0121,4,False,0.16904611406310996,0.19076373462156895,0.1335549740576586,0.058259241433182646,0.09000912197223947,0.29266562867140317,0.057058458536586906,-0.12806307661406377,0.055728147169159685,-0.003800860012581421,0.055671450879383216,-0.043083373119228954,0.1744481180986546,0.015146357927421486,0.14162246762224992,0.17990492434233946,0.12630948493421415,0.1,67.45212522669513,0.688286992109134,0.6745212522669514,0.14098574866345623,0.18449299906959235,41.05276577,40.86581068426022,274.96051277870623,52388.14829772672,1050.1652119546623,0.4492593578271692,2026-05-31 09:59:00,8.840885236396067
10,-1168.305546492763,214.24730902372323,-183.6284877075551,421.21557638004896,673.9758924485773,100.0,0.43167740012661093,0.439752661929408,AP0122,4,False,0.4004445330454174,0.20038027627627572,0.17169057018777661,0.31913914528917386,0.41644899388849044,0.6463204366133952,0.22705732486979227,-0.1418456834720048,0.1895929428966664,0.14373831349246774,0.3165513547353748,0.4111846948537824,-0.5941518797288072,0.18432679231302548,0.340211611452903,0.30041240466084657,0.35613129416972567,0.0,70.19702705991743,0.716296194488953,0.7019702705991743,0.1415617786559881,0.15646795074483746,41.05276577,40.83348935492611,274.96051277870623,51734.02401316814,1111.2389610719163,0.4581358469623688,2026-05-31 17:39:00,8.141944965905507
10,-952.0421188663468,238.30499980802261,401.3377618389526,241.66914670896193,768.0683649417117,100.0,0.4634690734151482,0.4894487830815494,AP0123,2,False,0.27493318673546,0.19619125278427116,0.28278009263691006,0.17522245017145635,0.4296345616977985,1.576859521094725,0.17582214175370514,-0.01189865416092345,0.19619125278427116,-0.08392090747048642,0.07246816107141915,0.23987370791231205,-0.7232035820581096,-0.14727460678892357,0.4444918866963323,0.23556221975986558,0.5280637534709189,0.0,71.38927536616988,0.728461993532346,0.7138927536616989,0.09711335760622933,0.1889938887320717,41.38141076,40.8708995861356,274.4602209748508,52159.96908759666,1098.9078879728906,0.4499688509084896,2026-06-01 01:19:00,4.633230251787658
10,-585.0730089839312,42.97924772034014,-76.26185305427475,141.91729480453364,577.3941624430472,90.0,0.5058616700172196,0.5247254569278043,AP0124,3,False,0.5504772304561989,0.1786632107824535,0.09249939614112579,0.06081189781419549,0.15135096518061203,0.2825516377701647,0.04001966826334139,0.22975938950427735,0.05330373227080588,0.037482723735502016,0.025970221068788844,-0.1050639679377718,0.19089673460530607,-0.04001966826334139,0.19376771520115596,0.3645702206193262,0.12544671303388788,0.1,70.91459476986874,0.723618313978252,0.7091459476986873,0.12545983982435388,0.16539421247695874,41.38141076,40.88807047738761,274.4602209748508,52354.15835962891,1056.5649269132987,0.4535814386108877,2026-06-01 09:24:00,2.7107167654130073
10,-749.4773114680766,60.7500951626502,-230.9525786423644,227.46791924620948,301.3534980242455,80.0,0.45354606999328617,0.4586079792455142,AP0125,2,False,0.30299160399247843,0.24921605210845518,0.10150392043438522,0.05209635232683233,0.05437772820827469,0.3244789105649796,0.060799408337971796,0.03988154921884821,0.14976228872865677,0.0873327918762145,0.035927145758243975,-0.0029210894616210036,0.14776207440917052,0.027365610745777084,0.16363771085333959,0.2761038280504668,0.11865126397448873,0.2,64.66488603060837,0.659845775822534,0.6466488603060837,0.19046399806576092,0.16288714162815537,41.38141076,40.35385292203921,274.4602209748508,50096.788698399156,1075.9875306127615,0.4383808381532993,2026-06-01 17:03:00,4.540568869905991
10,-192.12527520948515,264.4735654628875,-244.5987996754082,362.829491142743,494.26258368679737,80.0,0.42706820748865343,0.4325551490179159,AP0126,1,False,0.27128655798571405,0.07592861553102857,0.2730187137200223,0.1623703061827445,0.17765070641987996,1.0280453204164868,0.057611022077733574,-0.058039151549301206,0.03512382544331973,0.2353992305781769,-0.06105868514468304,0.015615779017242343,-0.8203532654041399,0.057611022077733574,0.2922730346190871,0.17360758675837132,0.3397392137633734,0.2,64.97174973309644,0.662977038092821,0.6497174973309645,0.10105017716390223,0.2492323255051333,41.38141076,40.34736057368582,274.4602209748508,49527.611295865885,1069.233651616648,0.4419920896809352,2026-06-02 00:40:00,7.3258023484170876
10,-890.491761325497,195.14865960666324,12.63296698580615,307.12269848323604,591.6241284418486,100.0,0.4660567835494637,0.47981635390984945,AP0127,0,False,0.2549455031023375,0.35520672729541164,0.046602364349644,0.20639401255947007,0.16955649867168246,0.2837932401765407,0.08794419842179577,0.16464120740725294,0.30365334554091655,-0.046602364349644,-0.14541076595709387,-0.12296190961797182,-0.20963883438393124,-0.06738533241828218,0.20063464922526886,0.30507611519887456,0.1588580628358266,0.0,68.99600333422,0.704040850349184,0.6899600333422001,0.12968348784886813,0.18035647880893171,41.38141076,40.42245920577459,274.4602209748508,49185.67391763965,1026.4257830612594,0.42717918870173693,2026-06-02 08:45:00,6.244149444765285
10,-1083.2276331025923,-13.124279288822336,76.71811262715872,104.67987922636705,623.2422681511646,90.0,0.48235785713725415,0.5069369405962891,AP0128,2,False,0.3979477858373169,0.3715339960967503,0.10651515686229718,0.08809682223159265,0.05715018667228848,0.4812538707733332,0.05281930702810148,-0.10548980455696083,0.3715339960967503,0.09234402830412644,0.08809682223159265,-0.00014863099760725838,0.4812538707733332,0.01938550943590677,0.22218816078595433,0.38474089096703357,0.1571670687135226,0.1,63.3889067796939,0.646825579384632,0.633889067796939,0.16629229278493315,0.1998186394181278,41.38141076,40.76147529829897,274.4602209748508,51270.47075191772,1018.5289485590123,0.4345396019610455,2026-06-02 16:16:00,2.0417187065217575
10,-536.7934826684973,289.26330904352494,47.72985105866731,344.7275064728294,818.906608282902,90.0,0.44655615153806566,0.4683679314116612,AP0129,2,False,0.2512382441719246,0.4613723249225598,0.1280656231764071,0.08404736841760646,0.08179853257368314,0.6415365959949867,0.10631652498523282,-0.0312199713134723,0.42148423113177214,0.1280656231764071,-0.0539621279169384,0.08179853257368314,-0.6415365959949867,0.06358599242846603,0.2506250306060573,0.3563052845472422,0.20835292902958327,0.1,68.80948984907785,0.702137651521203,0.6880948984907787,0.15865155249540888,0.15325354901381252,41.38141076,40.743361817049944,274.5824252361882,52305.35334575057,1052.0477690925456,0.4346124916311828,2026-06-02 23:55:00,6.590673505140101
10,-1230.1950894906581,89.37754474828682,64.57254045867171,229.9311442444709,997.6474471152983,90.0,0.4224662972731542,0.461611851159289,AP0130,1,False,0.3517592919192752,0.3064330022467831,0.10384877877862062,0.24041921926592857,0.12334773854590707,0.6178681843057235,0.030990666278488132,-0.11285823849509506,0.2706767528758673,0.10384877877862062,0.24041921926592857,0.05714019186818324,0.10429640204272606,-0.0024431313137065792,0.25352384019153235,0.32909614708302914,0.2232949174349336,0.1,76.22740468599622,0.777830660061186,0.7622740468599623,0.1474980397359847,0.09022791340405302,41.0326916,41.06143241017441,274.59464566232197,52331.02867517031,1056.3209058303942,0.4495352784770983,2026-06-03 07:38:00,4.393782237144655
