kpi,modelo,muestra,variable,coef_por_sd,ci_lo,ci_hi,p,r2_adj,n,significativa,consistente
f_dross,M2_Reduccion,lockbox,carbon_total_R,0.13847400993649073,-0.04776153055076959,0.32470955042375105,0.14502911391524254,0.1007951076703344,63,False,False
f_dross,M2_Reduccion,lockbox,gn_total_R,0.006087834491419481,-0.017382459832510494,0.029558128815349458,0.6111836459806065,0.1007951076703344,63,False,True
f_dross,M2_Reduccion,lockbox,exceso_o2_R,0.003941736980414932,-0.01621063193944079,0.02409410590027065,0.7014510044088691,0.1007951076703344,63,False,True
f_dross,M2_Reduccion,lockbox,carbon_rate_R0,-0.26581717475090855,-0.5967434662011604,0.06510911669934327,0.11540775587345946,0.1007951076703344,63,False,True
f_dross,M2_Reduccion,lockbox,perfil_carbon_R,0.31462741388633786,-0.062453001837828925,0.6917078296105046,0.10197572984841764,0.1007951076703344,63,False,True
f_dross,M2_Reduccion,lockbox,T_media_R,0.004528207175572747,-0.04514059864393592,0.05419701299508142,0.858184219292299,0.1007951076703344,63,False,False
f_dross,M2_Reduccion,lockbox,lanza_media_R,-0.007463050906335552,-0.019662105218695047,0.004736003406023944,0.23050739135298315,0.1007951076703344,63,False,True
f_dross,M2_Reduccion,lockbox,feed_sn_total_t,-0.011963316999076695,-0.06112545802670742,0.03719882402855404,0.6334008074427169,0.1007951076703344,63,False,False
f_dross,M2_Reduccion,lockbox,ley_sn_conc_batch_pct,-0.0009331032962535367,-0.028476322548420564,0.02661011595591349,0.9470599744228465,0.1007951076703344,63,False,False
f_dross,M2_Reduccion,lockbox,espesor_ladrillo_norm_mm,-0.2112487932897566,-0.4263307752197525,0.0038331886402392934,0.05422516378410998,0.1007951076703344,63,False,False
