,0
feed_Carbon_reduccion_kgh,0.0005552595821805894
tasa_feed_pellets_kg_min,0.000525874888864708
feed_Fe_kgh,0.0004316978934821858
total_process_gas_nm3_min,0.0003951795200454855
relacion_C_Sn_carga,0.0003707582654410402
ley_sn_pellets_batch_pct,0.00025802272186170594
cum_gn_nm3_prev,0.0001242198503041747
cum_feed_conc_kg_prev,0.00010238652111349555
duracion_plan_min,8.786424432918327e-05
feo_inventario_escoria_est_kg_prev,3.139459922301136e-05
tiempo,2.5839799205762402e-05
ley_sn_reciclo_batch_pct,2.457137312472657e-05
tasa_feed_reciclo_kg_min,1.4912374387066053e-05
escalon_idx,0.0
orden_escalon_fase,0.0
delta_tiempo,0.0
tiempo_fase,0.0
espesor_ladrillo_norm_mm,0.0
enriquecimiento_o2_lanza_planta_pct,-1.7501528068586404e-05
ley_sn_Fe_batch_pct,-2.71890327368407e-05
frac_reciclo_carga,-3.610807341720701e-05
tasa_feed_Carbon_fusion_kg_min,-5.459875508051493e-05
sn_inventario_escoria_est_kg_prev,-6.414009285136136e-05
feed_conc_t1_kgh,-0.0001373579113152168
avance_reduccion_sn_prev,-0.0001391163252265626
cum_feed_CaO_kg_prev,-0.00014369097073607673
feed_Sn_kgf,-0.0001546529048002343
feed_reciclo_t3_kgh,-0.00017426085998870633
presion_suministro_o2_lanza_kpa,-0.00019708874548578502
oxygen_enrichment_pct,-0.0002657885387436387
grad_presion_suministro_o2_lanza_kpa,-0.00029290356738249647
frac_dross_carga,-0.0004610932237009369
o2_teorico_combustion_nm3,-0.0004612656343512933
temperatura_gas_pre_bhf_celsius_prev,-0.0005124267054325893
volumen_gas_natural_inyectado_lanza_escalon_nm3,-0.0005499125821147421
ratio_feo_sio2_prev,-0.00057545901001681
frac_carga_secundaria,-0.0006025364339244055
relacion_C_carga,-0.0006106902626654253
frac_Fe_carga,-0.000714567785100928
tasa_feed_dross_Fe_kg_min,-0.0007790872028660134
cum_feed_carga_secundaria_kg_prev,-0.0008214930048814351
d_posicion_vertical_lanza_mm,-0.0008296864624371292
o2_disponible_nm3,-0.0008804799836089394
carga_termica_relativa,-0.001288182706270291
presion_suministro_gn_lanza_kpa,-0.001365099848759832
frac_conc_carga,-0.0013814418642944305
indice_estructural_molar_prev,-0.001403085646260127
ley_sn_conc_batch_pct,-0.0014186554768346627
temperatura_horno_celsius_prev,-0.0014189747157975275
feed_pellets_t7_kgh,-0.0016538755544005079
d_presion_suministro_o2_lanza_kpa,-0.0017186436928769532
posicion_vertical_lanza_mm,-0.002336430112921284
feed_Carbon_fusion_kgh,-0.002344226345633316
indice_irf_prev,-0.0029091734621932374
tasa_feed_Carbon_reduccion_kg_min,-0.0032201505083179205
interaccion_C_x_temp_prev,-0.0036678821710831146
relacion_C_cum_Sn_cum_prev,-0.003961867794094398
interaccion_B2_x_temp_prev,-0.003986667769688567
ley_sn_carga_batch_pct,-0.004281787620009481
cum_feed_pellets_kg_prev,-0.004609771891439229
feed_CaO_kgh,-0.004818010731939238
lanza_pos_x_gas_total,-0.005483403315911972
log_ratio_sn_sio2_prev,-0.00657453589505157
carbon_sobre_inventario_sn_prev,-0.0065961850881338215
grad_posicion_vertical_lanza_mm,-0.007798958632406916
masa_escoria_est_kg_prev,-0.008010195003755216
grad_temperatura_horno_celsius_prev,-0.00873022206657632
basicidad_B2_prev,-0.011689423262694999
tasa_feed_Sn_kg_min,-0.012912782805294998
sn_conc_t1_kgf,-0.013886349053995883
ley_cao_escoria_pct_prev,-0.014973960090092997
grad_presion_suministro_gn_lanza_kpa,-0.015957328823605343
ratio_sn_sio2_prev,-0.01667700301475763
interaccion_lanza_x_gn,-0.01840449887550142
basicidad_B4_prev,-0.02253719505410794
