modelo,feature,fuente,x,valor,frac_pos
Fusión_sn_kg_pool_amplio,masa_escoria_est_kg_prev,ale,6549.057274810213,-127.59132116948288,
Fusión_sn_kg_pool_amplio,masa_escoria_est_kg_prev,ale,10172.708735689708,-159.27965509562372,
Fusión_sn_kg_pool_amplio,masa_escoria_est_kg_prev,ale,13655.29620217767,-159.45946596776767,
Fusión_sn_kg_pool_amplio,masa_escoria_est_kg_prev,ale,15171.375615214067,-159.45946596776767,
Fusión_sn_kg_pool_amplio,masa_escoria_est_kg_prev,ale,18682.950022442317,-157.85424036668638,
Fusión_sn_kg_pool_amplio,masa_escoria_est_kg_prev,ale,22253.247602546748,-151.58592535069113,
Fusión_sn_kg_pool_amplio,masa_escoria_est_kg_prev,ale,24416.886002706033,-146.92283593577713,
Fusión_sn_kg_pool_amplio,masa_escoria_est_kg_prev,ale,27904.600723945863,-141.8031302090508,
Fusión_sn_kg_pool_amplio,masa_escoria_est_kg_prev,ale,31458.974416273755,13.651570231938635,
Fusión_sn_kg_pool_amplio,masa_escoria_est_kg_prev,ale,33899.276004121464,150.93206724481885,
Fusión_sn_kg_pool_amplio,masa_escoria_est_kg_prev,ale,37044.992212758836,148.9780427369834,
Fusión_sn_kg_pool_amplio,masa_escoria_est_kg_prev,ale,40662.1564993082,166.37136650094718,
Fusión_sn_kg_pool_amplio,masa_escoria_est_kg_prev,ale,43626.527681040694,212.07043908001182,
Fusión_sn_kg_pool_amplio,masa_escoria_est_kg_prev,ale,46953.238606443265,42.347896445532484,
Fusión_sn_kg_pool_amplio,masa_escoria_est_kg_prev,ale,50590.52984639752,3.6218853387239562,
Fusión_sn_kg_pool_amplio,masa_escoria_est_kg_prev,ale,54079.83125470656,207.53117818435007,
Fusión_sn_kg_pool_amplio,masa_escoria_est_kg_prev,ale,213794.39930879493,543.2489164346949,
Fusión_sn_kg_pool_amplio,masa_escoria_est_kg_prev,shap_decil,4279.627842474619,-135.87595166358258,0.0
Fusión_sn_kg_pool_amplio,masa_escoria_est_kg_prev,shap_decil,5779.558450488552,-177.37864026365475,0.0
Fusión_sn_kg_pool_amplio,masa_escoria_est_kg_prev,shap_decil,13023.270461918437,-174.59468066150632,0.0
Fusión_sn_kg_pool_amplio,masa_escoria_est_kg_prev,shap_decil,16043.471455363753,-167.12701977251587,0.0
Fusión_sn_kg_pool_amplio,masa_escoria_est_kg_prev,shap_decil,23196.526596718242,-160.9402978734492,0.0
Fusión_sn_kg_pool_amplio,masa_escoria_est_kg_prev,shap_decil,30171.676093732152,-30.306955903048884,0.42528735632183906
Fusión_sn_kg_pool_amplio,masa_escoria_est_kg_prev,shap_decil,35055.38921486212,136.82844486973815,0.9885057471264368
Fusión_sn_kg_pool_amplio,masa_escoria_est_kg_prev,shap_decil,42286.38563947388,156.5573610981228,0.9310344827586207
Fusión_sn_kg_pool_amplio,masa_escoria_est_kg_prev,shap_decil,48937.43880874122,-85.83455571098574,0.3850574712643678
Fusión_sn_kg_pool_amplio,masa_escoria_est_kg_prev,shap_decil,55922.10975673432,312.05237877789085,0.9028571428571428
Fusión_sn_kg_pool_amplio,feo_inventario_escoria_est_kg_prev,pd,4.218664353889222e-21,-247.100526787325,
Fusión_sn_kg_pool_amplio,feo_inventario_escoria_est_kg_prev,pd,582.692731584417,-247.100526787325,
Fusión_sn_kg_pool_amplio,feo_inventario_escoria_est_kg_prev,pd,1165.385463168834,-247.79484001349203,
Fusión_sn_kg_pool_amplio,feo_inventario_escoria_est_kg_prev,pd,1748.078194753251,-247.79484001349203,
Fusión_sn_kg_pool_amplio,feo_inventario_escoria_est_kg_prev,pd,2330.770926337668,-247.79484001349203,
Fusión_sn_kg_pool_amplio,feo_inventario_escoria_est_kg_prev,pd,2913.4636579220846,-231.9809882099642,
Fusión_sn_kg_pool_amplio,feo_inventario_escoria_est_kg_prev,pd,3496.156389506502,-231.9809882099642,
Fusión_sn_kg_pool_amplio,feo_inventario_escoria_est_kg_prev,pd,4078.8491210909187,-244.52192000178275,
Fusión_sn_kg_pool_amplio,feo_inventario_escoria_est_kg_prev,pd,4661.541852675336,-253.89818846674947,
Fusión_sn_kg_pool_amplio,feo_inventario_escoria_est_kg_prev,pd,5244.234584259752,-256.5000229560451,
Fusión_sn_kg_pool_amplio,feo_inventario_escoria_est_kg_prev,pd,5826.927315844169,-260.53608165332446,
Fusión_sn_kg_pool_amplio,feo_inventario_escoria_est_kg_prev,pd,6409.620047428586,-116.61113197613965,
Fusión_sn_kg_pool_amplio,feo_inventario_escoria_est_kg_prev,pd,6992.312779013004,277.6585897268201,
Fusión_sn_kg_pool_amplio,feo_inventario_escoria_est_kg_prev,pd,7575.005510597421,268.4334369335195,
Fusión_sn_kg_pool_amplio,feo_inventario_escoria_est_kg_prev,pd,8157.6982421818375,272.4158668697471,
Fusión_sn_kg_pool_amplio,feo_inventario_escoria_est_kg_prev,pd,8740.390973766254,694.5492259549088,
Fusión_sn_kg_pool_amplio,feo_inventario_escoria_est_kg_prev,pd,9323.083705350671,1080.918513052973,
Fusión_sn_kg_pool_amplio,feo_inventario_escoria_est_kg_prev,pd,9905.776436935088,1103.2592051026695,
Fusión_sn_kg_pool_amplio,feo_inventario_escoria_est_kg_prev,pd,10488.469168519505,1209.7970242251413,
Fusión_sn_kg_pool_amplio,feo_inventario_escoria_est_kg_prev,pd,11071.161900103922,939.3520770083632,
Fusión_sn_kg_pool_amplio,feo_inventario_escoria_est_kg_prev,ale,329.64650389851477,-328.0601614579241,
Fusión_sn_kg_pool_amplio,feo_inventario_escoria_est_kg_prev,ale,766.2962092428379,-330.6434854959732,
Fusión_sn_kg_pool_amplio,feo_inventario_escoria_est_kg_prev,ale,937.8709619409449,-333.22680953402227,
Fusión_sn_kg_pool_amplio,feo_inventario_escoria_est_kg_prev,ale,1188.0323164606375,-333.22680953402227,
Fusión_sn_kg_pool_amplio,feo_inventario_escoria_est_kg_prev,ale,1766.8671443786582,-333.22680953402227,
Fusión_sn_kg_pool_amplio,feo_inventario_escoria_est_kg_prev,ale,2318.2322984476245,-333.22680953402227,
Fusión_sn_kg_pool_amplio,feo_inventario_escoria_est_kg_prev,ale,2693.602451618853,-320.8361744799583,
Fusión_sn_kg_pool_amplio,feo_inventario_escoria_est_kg_prev,ale,3226.998357839788,-308.44553942589425,
Fusión_sn_kg_pool_amplio,feo_inventario_escoria_est_kg_prev,ale,3804.0753943827895,-313.1410297687998,
Fusión_sn_kg_pool_amplio,feo_inventario_escoria_est_kg_prev,ale,4337.514774762811,-321.23911404660294,
Fusión_sn_kg_pool_amplio,feo_inventario_escoria_est_kg_prev,ale,4858.484710878407,-330.24137205389377,
Fusión_sn_kg_pool_amplio,feo_inventario_escoria_est_kg_prev,ale,5397.809797390411,-339.279660373389,
Fusión_sn_kg_pool_amplio,feo_inventario_escoria_est_kg_prev,ale,5978.057716468641,-244.156094300392,
Fusión_sn_kg_pool_amplio,feo_inventario_escoria_est_kg_prev,ale,6561.074767171131,-75.97520875698427,
Fusión_sn_kg_pool_amplio,feo_inventario_escoria_est_kg_prev,ale,7173.955355685712,204.08286628752967,
Fusión_sn_kg_pool_amplio,feo_inventario_escoria_est_kg_prev,ale,7797.4160330810955,414.1545923853221,
Fusión_sn_kg_pool_amplio,feo_inventario_escoria_est_kg_prev,ale,8412.03890401254,556.7339406222837,
Fusión_sn_kg_pool_amplio,feo_inventario_escoria_est_kg_prev,ale,9014.859344129061,858.5935844862897,
Fusión_sn_kg_pool_amplio,feo_inventario_escoria_est_kg_prev,ale,9775.170662178014,1080.745580438267,
Fusión_sn_kg_pool_amplio,feo_inventario_escoria_est_kg_prev,ale,15081.142809393943,1125.1450227288024,
Fusión_sn_kg_pool_amplio,feo_inventario_escoria_est_kg_prev,shap_decil,659.276355491068,-182.39600852763445,0.0
Fusión_sn_kg_pool_amplio,feo_inventario_escoria_est_kg_prev,shap_decil,1002.6943839548063,-206.0913708000695,0.0
Fusión_sn_kg_pool_amplio,feo_inventario_escoria_est_kg_prev,shap_decil,2160.112169029285,-209.35375173302123,0.0
Fusión_sn_kg_pool_amplio,feo_inventario_escoria_est_kg_prev,shap_decil,2910.7526537739604,-231.8316555283216,0.0
Fusión_sn_kg_pool_amplio,feo_inventario_escoria_est_kg_prev,shap_decil,4065.1825806272377,-309.6886876827037,0.0
Fusión_sn_kg_pool_amplio,feo_inventario_escoria_est_kg_prev,shap_decil,5115.244082566805,-307.57327908567294,0.0
Fusión_sn_kg_pool_amplio,feo_inventario_escoria_est_kg_prev,shap_decil,6267.483595267006,-174.82654669677714,0.017241379310344827
Fusión_sn_kg_pool_amplio,feo_inventario_escoria_est_kg_prev,shap_decil,7493.2034358745605,318.71726953062665,0.9425287356321839
Fusión_sn_kg_pool_amplio,feo_inventario_escoria_est_kg_prev,shap_decil,8722.263663776008,569.417655551052,0.9942528735632183
Fusión_sn_kg_pool_amplio,feo_inventario_escoria_est_kg_prev,shap_decil,10243.619267124197,795.8661594549238,1.0
Fusión_sn_kg_pool_amplio,ley_sn_escoria_pct_prev,pd,10.6663888,-273.37060984837507,
Fusión_sn_kg_pool_amplio,ley_sn_escoria_pct_prev,pd,11.44988,-273.37060984837507,
Fusión_sn_kg_pool_amplio,ley_sn_escoria_pct_prev,pd,12.233371199999999,-263.5756419357345,
Fusión_sn_kg_pool_amplio,ley_sn_escoria_pct_prev,pd,13.016862399999999,-121.81245821121577,
Fusión_sn_kg_pool_amplio,ley_sn_escoria_pct_prev,pd,13.800353599999998,-187.9355641084366,
Fusión_sn_kg_pool_amplio,ley_sn_escoria_pct_prev,pd,14.583844799999998,-187.9355641084366,
Fusión_sn_kg_pool_amplio,ley_sn_escoria_pct_prev,pd,15.367335999999998,-127.72333393620697,
Fusión_sn_kg_pool_amplio,ley_sn_escoria_pct_prev,pd,16.150827199999995,6.139658805602847,
Fusión_sn_kg_pool_amplio,ley_sn_escoria_pct_prev,pd,16.934318399999995,5.5222562814975635,
Fusión_sn_kg_pool_amplio,ley_sn_escoria_pct_prev,pd,17.717809599999995,1.1033871894832228,
Fusión_sn_kg_pool_amplio,ley_sn_escoria_pct_prev,pd,18.501300799999996,8.691241826126063,
Fusión_sn_kg_pool_amplio,ley_sn_escoria_pct_prev,pd,19.284791999999996,15.392712393999258,
Fusión_sn_kg_pool_amplio,ley_sn_escoria_pct_prev,pd,20.068283199999996,9.098109087527732,
Fusión_sn_kg_pool_amplio,ley_sn_escoria_pct_prev,pd,20.851774399999993,-5.801814204039891,
Fusión_sn_kg_pool_amplio,ley_sn_escoria_pct_prev,pd,21.635265599999993,65.94326259763677,
Fusión_sn_kg_pool_amplio,ley_sn_escoria_pct_prev,pd,22.41875679999999,65.94326259763677,
Fusión_sn_kg_pool_amplio,ley_sn_escoria_pct_prev,pd,23.20224799999999,65.94326259763677,
Fusión_sn_kg_pool_amplio,ley_sn_escoria_pct_prev,pd,23.98573919999999,91.15523437676852,
Fusión_sn_kg_pool_amplio,ley_sn_escoria_pct_prev,pd,24.76923039999999,111.68305153633331,
Fusión_sn_kg_pool_amplio,ley_sn_escoria_pct_prev,pd,25.55272159999999,111.68305153633331,
Fusión_sn_kg_pool_amplio,ley_sn_escoria_pct_prev,ale,6.47299,-264.44313308298086,
Fusión_sn_kg_pool_amplio,ley_sn_escoria_pct_prev,ale,13.780429999999999,-240.7489457768345,
Fusión_sn_kg_pool_amplio,ley_sn_escoria_pct_prev,ale,15.135605,-223.75776986164868,
Fusión_sn_kg_pool_amplio,ley_sn_escoria_pct_prev,ale,16.137915,-85.60705447516784,
Fusión_sn_kg_pool_amplio,ley_sn_escoria_pct_prev,ale,16.994825,-3.0643085769340246,
Fusión_sn_kg_pool_amplio,ley_sn_escoria_pct_prev,ale,17.613935,-10.942366141990703,
Fusión_sn_kg_pool_amplio,ley_sn_escoria_pct_prev,ale,18.172595,-4.953754461909114,
Fusión_sn_kg_pool_amplio,ley_sn_escoria_pct_prev,ale,18.717185,5.139764931082823,
Fusión_sn_kg_pool_amplio,ley_sn_escoria_pct_prev,ale,19.22756,10.712485383369085,
Fusión_sn_kg_pool_amplio,ley_sn_escoria_pct_prev,ale,19.68266,9.726335461831582,
Fusión_sn_kg_pool_amplio,ley_sn_escoria_pct_prev,ale,20.090805000000003,-2.8868786330226044,
Fusión_sn_kg_pool_amplio,ley_sn_escoria_pct_prev,ale,20.467465,4.23174350142574,
Fusión_sn_kg_pool_amplio,ley_sn_escoria_pct_prev,ale,20.861095,67.07362430426764,
Fusión_sn_kg_pool_amplio,ley_sn_escoria_pct_prev,ale,21.278365,102.87481824805292,
Fusión_sn_kg_pool_amplio,ley_sn_escoria_pct_prev,ale,21.66833,94.57981769676138,
Fusión_sn_kg_pool_amplio,ley_sn_escoria_pct_prev,ale,22.08077,94.57981769676138,
Fusión_sn_kg_pool_amplio,ley_sn_escoria_pct_prev,ale,22.584880000000002,94.57981769676138,
Fusión_sn_kg_pool_amplio,ley_sn_escoria_pct_prev,ale,23.1945,101.91841208811167,
Fusión_sn_kg_pool_amplio,ley_sn_escoria_pct_prev,ale,23.993935,120.55229013685624,
Fusión_sn_kg_pool_amplio,ley_sn_escoria_pct_prev,ale,26.926895000000002,131.84757379425048,
Fusión_sn_kg_pool_amplio,ley_sn_escoria_pct_prev,shap_decil,12.9004,-214.14978492625454,0.005714285714285714
Fusión_sn_kg_pool_amplio,ley_sn_escoria_pct_prev,shap_decil,15.61565,-77.87546184804802,0.2471264367816092
Fusión_sn_kg_pool_amplio,ley_sn_escoria_pct_prev,shap_decil,17.32705,9.690005219551605,0.7298850574712644
Fusión_sn_kg_pool_amplio,ley_sn_escoria_pct_prev,shap_decil,18.44115,19.395191714781262,0.7586206896551724
Fusión_sn_kg_pool_amplio,ley_sn_escoria_pct_prev,shap_decil,19.4654,26.12800499262127,0.8457142857142858
Fusión_sn_kg_pool_amplio,ley_sn_escoria_pct_prev,shap_decil,20.28185,20.831965169625825,0.8045977011494253
Fusión_sn_kg_pool_amplio,ley_sn_escoria_pct_prev,shap_decil,21.06905,52.327868441212956,0.7816091954022989
Fusión_sn_kg_pool_amplio,ley_sn_escoria_pct_prev,shap_decil,21.8486,84.28373861229899,1.0
Fusión_sn_kg_pool_amplio,ley_sn_escoria_pct_prev,shap_decil,22.8553,90.65567906966504,1.0
Fusión_sn_kg_pool_amplio,ley_sn_escoria_pct_prev,shap_decil,24.4557,112.89034475803375,1.0
Fusión_sn_kg_pool_amplio,interaccion_C_x_Sn_prev,pd,334.97764051097204,-236.9349358921362,
Fusión_sn_kg_pool_amplio,interaccion_C_x_Sn_prev,pd,390.1931718169347,-236.9349358921362,
Fusión_sn_kg_pool_amplio,interaccion_C_x_Sn_prev,pd,445.4087031228974,-228.242067538262,
Fusión_sn_kg_pool_amplio,interaccion_C_x_Sn_prev,pd,500.62423442886006,-137.17413572253923,
Fusión_sn_kg_pool_amplio,interaccion_C_x_Sn_prev,pd,555.8397657348228,-135.23761842569263,
Fusión_sn_kg_pool_amplio,interaccion_C_x_Sn_prev,pd,611.0552970407855,-135.23761842569263,
Fusión_sn_kg_pool_amplio,interaccion_C_x_Sn_prev,pd,666.2708283467481,-70.3063990964232,
Fusión_sn_kg_pool_amplio,interaccion_C_x_Sn_prev,pd,721.4863596527108,-70.3063990964232,
Fusión_sn_kg_pool_amplio,interaccion_C_x_Sn_prev,pd,776.7018909586734,-70.3063990964232,
Fusión_sn_kg_pool_amplio,interaccion_C_x_Sn_prev,pd,831.9174222646361,-64.85126310352446,
Fusión_sn_kg_pool_amplio,interaccion_C_x_Sn_prev,pd,887.1329535705988,-35.047954469532385,
Fusión_sn_kg_pool_amplio,interaccion_C_x_Sn_prev,pd,942.3484848765615,71.62749136632951,
Fusión_sn_kg_pool_amplio,interaccion_C_x_Sn_prev,pd,997.5640161825241,96.00778615442357,
Fusión_sn_kg_pool_amplio,interaccion_C_x_Sn_prev,pd,1052.779547488487,98.82402981908123,
Fusión_sn_kg_pool_amplio,interaccion_C_x_Sn_prev,pd,1107.9950787944495,98.82402981908123,
Fusión_sn_kg_pool_amplio,interaccion_C_x_Sn_prev,pd,1163.2106101004122,98.82402981908123,
Fusión_sn_kg_pool_amplio,interaccion_C_x_Sn_prev,pd,1218.4261414063749,98.82402981908123,
Fusión_sn_kg_pool_amplio,interaccion_C_x_Sn_prev,pd,1273.6416727123376,98.82402981908123,
Fusión_sn_kg_pool_amplio,interaccion_C_x_Sn_prev,pd,1328.8572040183003,98.82402981908123,
Fusión_sn_kg_pool_amplio,interaccion_C_x_Sn_prev,pd,1384.0727353242628,98.82402981908123,
Fusión_sn_kg_pool_amplio,interaccion_C_x_Sn_prev,ale,222.77765020662238,-403.35659800374265,
Fusión_sn_kg_pool_amplio,interaccion_C_x_Sn_prev,ale,488.59794984387054,-259.778839122237,
Fusión_sn_kg_pool_amplio,interaccion_C_x_Sn_prev,ale,571.4779782592715,-198.65361843572651,
Fusión_sn_kg_pool_amplio,interaccion_C_x_Sn_prev,ale,643.954400548391,-138.63223132019334,
Fusión_sn_kg_pool_amplio,interaccion_C_x_Sn_prev,ale,703.8450088312081,-78.61084420466022,
Fusión_sn_kg_pool_amplio,interaccion_C_x_Sn_prev,ale,753.6675275809903,-78.61084420466022,
Fusión_sn_kg_pool_amplio,interaccion_C_x_Sn_prev,ale,803.4794865800508,-75.2161513602066,
Fusión_sn_kg_pool_amplio,interaccion_C_x_Sn_prev,ale,852.2843357779213,-66.89433895193076,
Fusión_sn_kg_pool_amplio,interaccion_C_x_Sn_prev,ale,891.0841923900331,-33.4436857493323,
Fusión_sn_kg_pool_amplio,interaccion_C_x_Sn_prev,ale,923.2103795838975,46.12984869091849,
Fusión_sn_kg_pool_amplio,interaccion_C_x_Sn_prev,ale,958.0738126003995,111.76770850198818,
Fusión_sn_kg_pool_amplio,interaccion_C_x_Sn_prev,ale,992.4250687800244,127.6825820277146,
Fusión_sn_kg_pool_amplio,interaccion_C_x_Sn_prev,ale,1023.3955984268416,129.009596543846,
Fusión_sn_kg_pool_amplio,interaccion_C_x_Sn_prev,ale,1054.176865842837,130.40431676780202,
Fusión_sn_kg_pool_amplio,interaccion_C_x_Sn_prev,ale,1083.595240606462,131.79903699175804,
Fusión_sn_kg_pool_amplio,interaccion_C_x_Sn_prev,ale,1116.1979030635769,131.79903699175804,
Fusión_sn_kg_pool_amplio,interaccion_C_x_Sn_prev,ale,1153.8570424845952,131.79903699175804,
Fusión_sn_kg_pool_amplio,interaccion_C_x_Sn_prev,ale,1197.122180587711,131.79903699175804,
Fusión_sn_kg_pool_amplio,interaccion_C_x_Sn_prev,ale,1267.7261486555858,131.79903699175804,
Fusión_sn_kg_pool_amplio,interaccion_C_x_Sn_prev,ale,1565.7927111546778,131.79903699175804,
Fusión_sn_kg_pool_amplio,interaccion_C_x_Sn_prev,shap_decil,443.04238391465526,-252.21284706846373,0.0
Fusión_sn_kg_pool_amplio,interaccion_C_x_Sn_prev,shap_decil,609.1649118134809,-134.15927941206257,0.028735632183908046
Fusión_sn_kg_pool_amplio,interaccion_C_x_Sn_prev,shap_decil,728.9110585114331,-60.74747006511838,0.1724137931034483
Fusión_sn_kg_pool_amplio,interaccion_C_x_Sn_prev,shap_decil,828.3962864737026,-62.265334297654654,0.16091954022988506
Fusión_sn_kg_pool_amplio,interaccion_C_x_Sn_prev,shap_decil,906.1827541156807,30.263307465197958,0.5828571428571429
Fusión_sn_kg_pool_amplio,interaccion_C_x_Sn_prev,shap_decil,976.0191957023967,106.29481465552503,1.0
Fusión_sn_kg_pool_amplio,interaccion_C_x_Sn_prev,shap_decil,1037.9365162749766,110.82959768708545,1.0
Fusión_sn_kg_pool_amplio,interaccion_C_x_Sn_prev,shap_decil,1096.639364587666,108.3194935119651,1.0
Fusión_sn_kg_pool_amplio,interaccion_C_x_Sn_prev,shap_decil,1171.715678902749,107.35191902222024,1.0
Fusión_sn_kg_pool_amplio,interaccion_C_x_Sn_prev,shap_decil,1313.3666708542887,106.02483173074326,1.0
Fusión_sn_kg_pool_amplio,tasa_feed_Carbon_kg_min,pd,27.897214475319608,-64.53750265467534,
Fusión_sn_kg_pool_amplio,tasa_feed_Carbon_kg_min,pd,29.6901534820045,-64.53750265467534,
Fusión_sn_kg_pool_amplio,tasa_feed_Carbon_kg_min,pd,31.483092488689397,-64.53750265467534,
Fusión_sn_kg_pool_amplio,tasa_feed_Carbon_kg_min,pd,33.27603149537429,-64.53750265467534,
Fusión_sn_kg_pool_amplio,tasa_feed_Carbon_kg_min,pd,35.06897050205919,-64.53750265467534,
Fusión_sn_kg_pool_amplio,tasa_feed_Carbon_kg_min,pd,36.86190950874408,-64.53750265467534,
Fusión_sn_kg_pool_amplio,tasa_feed_Carbon_kg_min,pd,38.654848515428974,-64.53750265467534,
Fusión_sn_kg_pool_amplio,tasa_feed_Carbon_kg_min,pd,40.44778752211387,-64.53750265467534,
Fusión_sn_kg_pool_amplio,tasa_feed_Carbon_kg_min,pd,42.24072652879876,-63.96999227761344,
Fusión_sn_kg_pool_amplio,tasa_feed_Carbon_kg_min,pd,44.03366553548366,-63.96999227761344,
Fusión_sn_kg_pool_amplio,tasa_feed_Carbon_kg_min,pd,45.82660454216855,-25.22749286268929,
Fusión_sn_kg_pool_amplio,tasa_feed_Carbon_kg_min,pd,47.61954354885344,0.7518671739565099,
Fusión_sn_kg_pool_amplio,tasa_feed_Carbon_kg_min,pd,49.41248255553834,2.2636378373465136,
Fusión_sn_kg_pool_amplio,tasa_feed_Carbon_kg_min,pd,51.205421562223236,12.193203177401482,
Fusión_sn_kg_pool_amplio,tasa_feed_Carbon_kg_min,pd,52.998360568908126,48.17203646830254,
Fusión_sn_kg_pool_amplio,tasa_feed_Carbon_kg_min,pd,54.79129957559303,52.14469308808792,
Fusión_sn_kg_pool_amplio,tasa_feed_Carbon_kg_min,pd,56.58423858227792,83.34006698172922,
Fusión_sn_kg_pool_amplio,tasa_feed_Carbon_kg_min,pd,58.37717758896281,83.34006698172922,
Fusión_sn_kg_pool_amplio,tasa_feed_Carbon_kg_min,pd,60.170116595647706,83.34006698172922,
Fusión_sn_kg_pool_amplio,tasa_feed_Carbon_kg_min,pd,61.9630556023326,83.34006698172922,
Fusión_sn_kg_pool_amplio,tasa_feed_Carbon_kg_min,ale,17.307243464000678,-65.00851462040373,
Fusión_sn_kg_pool_amplio,tasa_feed_Carbon_kg_min,ale,32.45204664338719,-65.00851462040373,
Fusión_sn_kg_pool_amplio,tasa_feed_Carbon_kg_min,ale,35.76828393930563,-65.00851462040373,
Fusión_sn_kg_pool_amplio,tasa_feed_Carbon_kg_min,ale,38.40414114219976,-65.00851462040373,
Fusión_sn_kg_pool_amplio,tasa_feed_Carbon_kg_min,ale,40.2208885559958,-65.00851462040373,
Fusión_sn_kg_pool_amplio,tasa_feed_Carbon_kg_min,ale,41.84776863644097,-64.23521075710346,
Fusión_sn_kg_pool_amplio,tasa_feed_Carbon_kg_min,ale,43.568640329950824,-51.720291824266354,
Fusión_sn_kg_pool_amplio,tasa_feed_Carbon_kg_min,ale,45.086930829438394,-28.982131719079618,
Fusión_sn_kg_pool_amplio,tasa_feed_Carbon_kg_min,ale,46.24929912408507,-15.048289600853465,
Fusión_sn_kg_pool_amplio,tasa_feed_Carbon_kg_min,ale,47.29814354529748,-2.815372158856306,
Fusión_sn_kg_pool_amplio,tasa_feed_Carbon_kg_min,ale,48.20478888780762,6.480248200564617,
Fusión_sn_kg_pool_amplio,tasa_feed_Carbon_kg_min,ale,49.11335306239671,7.371058297349208,
Fusión_sn_kg_pool_amplio,tasa_feed_Carbon_kg_min,ale,50.06467196124669,15.454755857746932,
Fusión_sn_kg_pool_amplio,tasa_feed_Carbon_kg_min,ale,50.92107966135961,22.647643321360093,
Fusión_sn_kg_pool_amplio,tasa_feed_Carbon_kg_min,ale,51.721914727373786,22.647643321360093,
Fusión_sn_kg_pool_amplio,tasa_feed_Carbon_kg_min,ale,52.696932764457266,42.09339773903167,
Fusión_sn_kg_pool_amplio,tasa_feed_Carbon_kg_min,ale,53.80838461857073,61.53915215670325,
Fusión_sn_kg_pool_amplio,tasa_feed_Carbon_kg_min,ale,55.2987032132336,81.83123908065738,
Fusión_sn_kg_pool_amplio,tasa_feed_Carbon_kg_min,ale,57.24780913099417,102.12332600461153,
Fusión_sn_kg_pool_amplio,tasa_feed_Carbon_kg_min,ale,62.78947451838354,124.99822883729865,
Fusión_sn_kg_pool_amplio,tasa_feed_Carbon_kg_min,shap_decil,30.811350997770678,-53.65061223374518,0.0
Fusión_sn_kg_pool_amplio,tasa_feed_Carbon_kg_min,shap_decil,37.4555184969338,-56.428915411966216,0.0
Fusión_sn_kg_pool_amplio,tasa_feed_Carbon_kg_min,shap_decil,41.084700619762756,-62.08737136536684,0.0
Fusión_sn_kg_pool_amplio,tasa_feed_Carbon_kg_min,shap_decil,44.526280836219925,-51.28404518573823,0.011494252873563218
Fusión_sn_kg_pool_amplio,tasa_feed_Carbon_kg_min,shap_decil,46.8517081497062,-16.600851763458056,0.13142857142857142
Fusión_sn_kg_pool_amplio,tasa_feed_Carbon_kg_min,shap_decil,48.66512633246167,1.287721129220137,0.5804597701149425
Fusión_sn_kg_pool_amplio,tasa_feed_Carbon_kg_min,shap_decil,50.5674486513739,14.279670731124408,0.9712643678160919
Fusión_sn_kg_pool_amplio,tasa_feed_Carbon_kg_min,shap_decil,52.16877921082438,29.55635027234256,0.9885057471264368
Fusión_sn_kg_pool_amplio,tasa_feed_Carbon_kg_min,shap_decil,54.37632742677945,65.71989577162901,1.0
Fusión_sn_kg_pool_amplio,tasa_feed_Carbon_kg_min,shap_decil,58.293072367823406,99.88781948496623,1.0
Fusión_sn_kg_pool_amplio,relacion_CaO_carga,pd,8.340793043412837e-26,308.6326626080539,
Fusión_sn_kg_pool_amplio,relacion_CaO_carga,pd,0.006952400632211755,308.6326626080539,
Fusión_sn_kg_pool_amplio,relacion_CaO_carga,pd,0.01390480126442351,308.6326626080539,
Fusión_sn_kg_pool_amplio,relacion_CaO_carga,pd,0.020857201896635265,308.6326626080539,
Fusión_sn_kg_pool_amplio,relacion_CaO_carga,pd,0.02780960252884702,308.6326626080539,
Fusión_sn_kg_pool_amplio,relacion_CaO_carga,pd,0.03476200316105878,308.6326626080539,
Fusión_sn_kg_pool_amplio,relacion_CaO_carga,pd,0.04171440379327053,308.6326626080539,
Fusión_sn_kg_pool_amplio,relacion_CaO_carga,pd,0.04866680442548229,297.05215617321267,
Fusión_sn_kg_pool_amplio,relacion_CaO_carga,pd,0.05561920505769404,297.05215617321267,
Fusión_sn_kg_pool_amplio,relacion_CaO_carga,pd,0.0625716056899058,190.18642648781008,
Fusión_sn_kg_pool_amplio,relacion_CaO_carga,pd,0.06952400632211755,190.18642648781008,
Fusión_sn_kg_pool_amplio,relacion_CaO_carga,pd,0.0764764069543293,114.45838036974315,
Fusión_sn_kg_pool_amplio,relacion_CaO_carga,pd,0.08342880758654106,-131.98195620689756,
Fusión_sn_kg_pool_amplio,relacion_CaO_carga,pd,0.09038120821875281,-102.37148788614314,
Fusión_sn_kg_pool_amplio,relacion_CaO_carga,pd,0.09733360885096458,-46.28334156093031,
Fusión_sn_kg_pool_amplio,relacion_CaO_carga,pd,0.10428600948317633,-31.741095519049065,
Fusión_sn_kg_pool_amplio,relacion_CaO_carga,pd,0.11123841011538808,29.950750105419853,
Fusión_sn_kg_pool_amplio,relacion_CaO_carga,pd,0.11819081074759984,29.13748119392886,
Fusión_sn_kg_pool_amplio,relacion_CaO_carga,pd,0.1251432113798116,29.13748119392886,
Fusión_sn_kg_pool_amplio,relacion_CaO_carga,pd,0.13209561201202336,29.13748119392886,
Fusión_sn_kg_pool_amplio,relacion_CaO_carga,ale,0.03263537646557938,1.1399038907130148,
