Batch,pos,y,R3_observado,pred,modelo,target,train_end
AP0217,216,76.75021429676049,True,65.91619273099793,acoplado,recuperacion_refinada_pct,199
AP0220,219,77.40069151848783,True,69.50767181098283,acoplado,recuperacion_refinada_pct,199
AP0222,221,2797.0088794014755,True,4087.925324297977,solo_contexto,feo_neto_kg,219
AP0223,222,5140.642531518177,True,4402.9935364889425,solo_contexto,feo_neto_kg,219
AP0224,223,5259.092135668132,True,4335.208144273325,solo_contexto,feo_neto_kg,219
AP0225,224,7297.078681554327,True,4215.811248766062,solo_contexto,feo_neto_kg,219
AP0226,225,5638.631343501811,True,4899.58163650759,solo_contexto,feo_neto_kg,219
AP0229,228,6394.992831874606,True,5163.3076467167175,solo_contexto,feo_neto_kg,219
AP0231,230,4136.703241544508,True,4426.6543472480325,solo_contexto,feo_neto_kg,219
AP0232,231,3363.7578365982554,True,4500.1364209714575,solo_contexto,feo_neto_kg,219
AP0233,232,4483.979287721981,True,4279.207843512688,solo_contexto,feo_neto_kg,219
AP0234,233,4121.0921655094935,True,4782.979966520908,solo_contexto,feo_neto_kg,219
AP0235,234,3925.2316459996746,True,4395.849761511969,solo_contexto,feo_neto_kg,219
AP0237,236,4379.354282602737,True,4182.374859292859,solo_contexto,feo_neto_kg,219
AP0239,238,4221.433262466657,True,3916.2602067811076,solo_contexto,feo_neto_kg,219
AP0240,239,6190.735146503623,True,4538.108794321766,solo_contexto,feo_neto_kg,219
AP0222,221,2797.0088794014755,True,3994.6837845077644,v11_gn,feo_neto_kg,219
AP0223,222,5140.642531518177,True,4518.420561624872,v11_gn,feo_neto_kg,219
AP0224,223,5259.092135668132,True,4481.078590823533,v11_gn,feo_neto_kg,219
AP0225,224,7297.078681554327,True,4276.551218139602,v11_gn,feo_neto_kg,219
AP0226,225,5638.631343501811,True,5044.037198425888,v11_gn,feo_neto_kg,219
AP0229,228,6394.992831874606,True,5183.157406309974,v11_gn,feo_neto_kg,219
AP0231,230,4136.703241544508,True,4521.71901260113,v11_gn,feo_neto_kg,219
AP0232,231,3363.7578365982554,True,3912.4351174234553,v11_gn,feo_neto_kg,219
AP0233,232,4483.979287721981,True,4305.281065885267,v11_gn,feo_neto_kg,219
AP0234,233,4121.0921655094935,True,4628.268166566902,v11_gn,feo_neto_kg,219
AP0235,234,3925.2316459996746,True,4023.550797096521,v11_gn,feo_neto_kg,219
AP0237,236,4379.354282602737,True,4060.402079044499,v11_gn,feo_neto_kg,219
AP0239,238,4221.433262466657,True,3930.9327842760003,v11_gn,feo_neto_kg,219
AP0240,239,6190.735146503623,True,4768.9519373280045,v11_gn,feo_neto_kg,219
AP0222,221,2797.0088794014755,True,4078.9651540703817,conjunto,feo_neto_kg,219
AP0223,222,5140.642531518177,True,4355.434743626782,conjunto,feo_neto_kg,219
AP0224,223,5259.092135668132,True,4251.345345401685,conjunto,feo_neto_kg,219
AP0225,224,7297.078681554327,True,4203.888138974376,conjunto,feo_neto_kg,219
AP0226,225,5638.631343501811,True,4757.909678834195,conjunto,feo_neto_kg,219
AP0229,228,6394.992831874606,True,5186.3578018685275,conjunto,feo_neto_kg,219
AP0231,230,4136.703241544508,True,4402.49542571561,conjunto,feo_neto_kg,219
AP0232,231,3363.7578365982554,True,4699.460314419471,conjunto,feo_neto_kg,219
AP0233,232,4483.979287721981,True,4307.609475937616,conjunto,feo_neto_kg,219
AP0234,233,4121.0921655094935,True,4877.35757149236,conjunto,feo_neto_kg,219
AP0235,234,3925.2316459996746,True,4520.094137401091,conjunto,feo_neto_kg,219
AP0237,236,4379.354282602737,True,4274.1647482564,conjunto,feo_neto_kg,219
AP0239,238,4221.433262466657,True,3934.830339887112,conjunto,feo_neto_kg,219
AP0240,239,6190.735146503623,True,4483.3843996486785,conjunto,feo_neto_kg,219
AP0222,221,2797.0088794014755,True,4173.70287975285,acoplado,feo_neto_kg,219
AP0223,222,5140.642531518177,True,4370.9099222765635,acoplado,feo_neto_kg,219
AP0224,223,5259.092135668132,True,4018.1385373595676,acoplado,feo_neto_kg,219
AP0225,224,7297.078681554327,True,4173.270480388026,acoplado,feo_neto_kg,219
AP0226,225,5638.631343501811,True,4310.766943359825,acoplado,feo_neto_kg,219
AP0229,228,6394.992831874606,True,5389.469395980461,acoplado,feo_neto_kg,219
AP0231,230,4136.703241544508,True,4299.702963182743,acoplado,feo_neto_kg,219
AP0232,231,3363.7578365982554,True,4898.222504236444,acoplado,feo_neto_kg,219
AP0233,232,4483.979287721981,True,4366.88167727332,acoplado,feo_neto_kg,219
AP0234,233,4121.0921655094935,True,4985.9665126272985,acoplado,feo_neto_kg,219
AP0235,234,3925.2316459996746,True,4628.638022537059,acoplado,feo_neto_kg,219
AP0237,236,4379.354282602737,True,4382.344846284392,acoplado,feo_neto_kg,219
AP0239,238,4221.433262466657,True,3964.0043512854622,acoplado,feo_neto_kg,219
AP0240,239,6190.735146503623,True,4435.839963675783,acoplado,feo_neto_kg,219
AP0221,220,17.131666671491047,False,13.739853847982914,solo_contexto,dross_pp,219
AP0222,221,16.198206272778165,True,13.90170712737153,solo_contexto,dross_pp,219
AP0223,222,15.68555305642134,True,13.187637112801951,solo_contexto,dross_pp,219
AP0224,223,11.759682647010408,True,12.709930054171865,solo_contexto,dross_pp,219
AP0225,224,20.813072803700734,True,13.772187971235896,solo_contexto,dross_pp,219
AP0226,225,20.03748364611712,True,12.53541195496247,solo_contexto,dross_pp,219
AP0227,226,9.2675499221393,False,15.232125268764218,solo_contexto,dross_pp,219
AP0228,227,11.930153423543352,False,13.366044198616276,solo_contexto,dross_pp,219
AP0229,228,11.10809013215227,True,12.02125220923446,solo_contexto,dross_pp,219
AP0230,229,19.128138622922755,False,14.294768667452091,solo_contexto,dross_pp,219
AP0231,230,10.90036787398917,True,14.158228691555967,solo_contexto,dross_pp,219
AP0232,231,7.72789406482198,True,14.435499674849321,solo_contexto,dross_pp,219
AP0233,232,19.045826033246783,True,14.343625161663113,solo_contexto,dross_pp,219
AP0234,233,11.287352811471582,True,13.461691454238329,solo_contexto,dross_pp,219
AP0235,234,15.941441160870498,True,14.449901675012221,solo_contexto,dross_pp,219
AP0236,235,23.002921124574904,False,14.11215125881072,solo_contexto,dross_pp,219
AP0237,236,12.150961409523193,True,15.120205916788366,solo_contexto,dross_pp,219
AP0238,237,12.428188332288755,False,14.739821570927386,solo_contexto,dross_pp,219
AP0239,238,13.983080572907085,True,15.437842161556762,solo_contexto,dross_pp,219
AP0240,239,13.551880150503989,True,15.41553909699122,solo_contexto,dross_pp,219
AP0221,220,17.131666671491047,False,14.497134475968405,v11_gn,dross_pp,219
AP0222,221,16.198206272778165,True,13.57381728236793,v11_gn,dross_pp,219
AP0223,222,15.68555305642134,True,13.591322654243726,v11_gn,dross_pp,219
AP0224,223,11.759682647010408,True,13.220711244476007,v11_gn,dross_pp,219
AP0225,224,20.813072803700734,True,13.921223738205098,v11_gn,dross_pp,219
AP0226,225,20.03748364611712,True,13.101300712620782,v11_gn,dross_pp,219
AP0227,226,9.2675499221393,False,15.323212018683115,v11_gn,dross_pp,219
AP0228,227,11.930153423543352,False,13.18579372336129,v11_gn,dross_pp,219
AP0229,228,11.10809013215227,True,12.202094783217296,v11_gn,dross_pp,219
AP0230,229,19.128138622922755,False,14.66773751508779,v11_gn,dross_pp,219
AP0231,230,10.90036787398917,True,14.425460776291136,v11_gn,dross_pp,219
AP0232,231,7.72789406482198,True,12.472849169824737,v11_gn,dross_pp,219
AP0233,232,19.045826033246783,True,14.379043002356735,v11_gn,dross_pp,219
AP0234,233,11.287352811471582,True,12.997401172740316,v11_gn,dross_pp,219
AP0235,234,15.941441160870498,True,13.195422026729691,v11_gn,dross_pp,219
AP0236,235,23.002921124574904,False,13.912845421353385,v11_gn,dross_pp,219
AP0237,236,12.150961409523193,True,14.620436965885421,v11_gn,dross_pp,219
AP0238,237,12.428188332288755,False,14.166109520440381,v11_gn,dross_pp,219
AP0239,238,13.983080572907085,True,15.350954777075785,v11_gn,dross_pp,219
AP0240,239,13.551880150503989,True,16.095913473360895,v11_gn,dross_pp,219
AP0221,220,17.131666671491047,False,13.904883216067391,conjunto,dross_pp,219
AP0222,221,16.198206272778165,True,13.918584073459607,conjunto,dross_pp,219
AP0223,222,15.68555305642134,True,13.276110122025669,conjunto,dross_pp,219
AP0224,223,11.759682647010408,True,12.857672142974526,conjunto,dross_pp,219
AP0225,224,20.813072803700734,True,13.792630579527648,conjunto,dross_pp,219
AP0226,225,20.03748364611712,True,12.793162645097645,conjunto,dross_pp,219
AP0227,226,9.2675499221393,False,15.248414579569062,conjunto,dross_pp,219
AP0228,227,11.930153423543352,False,13.309688648427649,conjunto,dross_pp,219
AP0229,228,11.10809013215227,True,12.014340952442257,conjunto,dross_pp,219
AP0230,229,19.128138622922755,False,14.393578027464708,conjunto,dross_pp,219
AP0231,230,10.90036787398917,True,14.20105172127022,conjunto,dross_pp,219
AP0232,231,7.72789406482198,True,14.114210014092047,conjunto,dross_pp,219
AP0233,232,19.045826033246783,True,14.300684797861244,conjunto,dross_pp,219
AP0234,233,11.287352811471582,True,13.32502844289809,conjunto,dross_pp,219
AP0235,234,15.941441160870498,True,14.252517395038584,conjunto,dross_pp,219
AP0236,235,23.002921124574904,False,14.06179330706814,conjunto,dross_pp,219
AP0237,236,12.150961409523193,True,14.963618722866457,conjunto,dross_pp,219
AP0238,237,12.428188332288755,False,14.63571849024321,conjunto,dross_pp,219
AP0239,238,13.983080572907085,True,15.396612174902367,conjunto,dross_pp,219
AP0240,239,13.551880150503989,True,15.508945546108876,conjunto,dross_pp,219
AP0221,220,17.131666671491047,False,13.664171208501193,acoplado,dross_pp,219
AP0222,221,16.198206272778165,True,13.932669469000931,acoplado,dross_pp,219
AP0223,222,15.68555305642134,True,13.170640227812529,acoplado,dross_pp,219
AP0224,223,11.759682647010408,True,12.588270413747729,acoplado,dross_pp,219
AP0225,224,20.813072803700734,True,13.755854715792927,acoplado,dross_pp,219
AP0226,225,20.03748364611712,True,12.305100025231125,acoplado,dross_pp,219
AP0227,226,9.2675499221393,False,15.227512685962694,acoplado,dross_pp,219
AP0228,227,11.930153423543352,False,13.38144512966423,acoplado,dross_pp,219
AP0229,228,11.10809013215227,True,12.086736610325026,acoplado,dross_pp,219
AP0230,229,19.128138622922755,False,14.25133421523242,acoplado,dross_pp,219
AP0231,230,10.90036787398917,True,14.110075348040054,acoplado,dross_pp,219
AP0232,231,7.72789406482198,True,14.578464415362138,acoplado,dross_pp,219
AP0233,232,19.045826033246783,True,14.373803490154858,acoplado,dross_pp,219
AP0234,233,11.287352811471582,True,13.526067751976466,acoplado,dross_pp,219
AP0235,234,15.941441160870498,True,14.53200402394509,acoplado,dross_pp,219
AP0236,235,23.002921124574904,False,14.157213286807295,acoplado,dross_pp,219
AP0237,236,12.150961409523193,True,15.197607053260873,acoplado,dross_pp,219
AP0238,237,12.428188332288755,False,14.794841743432851,acoplado,dross_pp,219
AP0239,238,13.983080572907085,True,15.4616457839346,acoplado,dross_pp,219
AP0240,239,13.551880150503989,True,15.376607261265285,acoplado,dross_pp,219
AP0221,220,14.519774036174892,False,16.931959508743493,solo_contexto,polvo_pp,219
AP0222,221,24.6455963242736,True,18.4681071414102,solo_contexto,polvo_pp,219
AP0223,222,15.34751064932493,True,18.340550176070334,solo_contexto,polvo_pp,219
AP0224,223,22.58305601115625,True,18.599681867413803,solo_contexto,polvo_pp,219
AP0225,224,18.32573869655173,True,18.448493823977877,solo_contexto,polvo_pp,219
AP0226,225,12.52892507874594,True,18.920645924924532,solo_contexto,polvo_pp,219
AP0227,226,18.079630125010265,False,17.7913961503495,solo_contexto,polvo_pp,219
AP0228,227,20.498005405725458,False,18.230030421260665,solo_contexto,polvo_pp,219
AP0229,228,14.15971454177418,True,18.47298198965298,solo_contexto,polvo_pp,219
AP0230,229,16.874484005616658,False,18.299850968197305,solo_contexto,polvo_pp,219
AP0231,230,22.83518182057692,True,17.78717885060071,solo_contexto,polvo_pp,219
AP0232,231,18.19842908608737,True,17.35370047196472,solo_contexto,polvo_pp,219
AP0233,232,14.230521106459232,True,17.90745748252196,solo_contexto,polvo_pp,219
AP0234,233,17.29291075659069,True,18.292416001124547,solo_contexto,polvo_pp,219
AP0235,234,20.20930700343325,True,17.866920930860147,solo_contexto,polvo_pp,219
AP0236,235,15.15118942875322,False,18.003170489219876,solo_contexto,polvo_pp,219
AP0237,236,19.254065342324264,True,17.61539892464437,solo_contexto,polvo_pp,219
AP0238,237,17.312469879289985,False,17.918904675935565,solo_contexto,polvo_pp,219
AP0239,238,15.010988437334676,True,17.22334430114253,solo_contexto,polvo_pp,219
AP0240,239,18.12377119173112,True,16.875570535728112,solo_contexto,polvo_pp,219
AP0221,220,14.519774036174892,False,17.71198088012533,v11_gn,polvo_pp,219
AP0222,221,24.6455963242736,True,18.13037093489682,v11_gn,polvo_pp,219
AP0223,222,15.34751064932493,True,18.75635818436454,v11_gn,polvo_pp,219
AP0224,223,22.58305601115625,True,19.12580155120521,v11_gn,polvo_pp,219
AP0225,224,18.32573869655173,True,18.602005057515584,v11_gn,polvo_pp,219
AP0226,225,12.52892507874594,True,19.50352802765628,v11_gn,polvo_pp,219
AP0227,226,18.079630125010265,False,17.885218187994194,v11_gn,polvo_pp,219
AP0228,227,20.498005405725458,False,18.044367117982137,v11_gn,polvo_pp,219
AP0229,228,14.15971454177418,True,18.6592551720762,v11_gn,polvo_pp,219
AP0230,229,16.874484005616658,False,18.684019876346206,v11_gn,polvo_pp,219
AP0231,230,22.83518182057692,True,18.06243577585293,v11_gn,polvo_pp,219
AP0232,231,18.19842908608737,True,15.332112593049807,v11_gn,polvo_pp,219
AP0233,232,14.230521106459232,True,17.943938902550773,v11_gn,polvo_pp,219
AP0234,233,17.29291075659069,True,17.814183323950765,v11_gn,polvo_pp,219
AP0235,234,20.20930700343325,True,16.574769911195215,v11_gn,polvo_pp,219
AP0236,235,15.15118942875322,False,17.797879601122766,v11_gn,polvo_pp,219
AP0237,236,19.254065342324264,True,17.1006221720759,v11_gn,polvo_pp,219
AP0238,237,17.312469879289985,False,17.32796435096037,v11_gn,polvo_pp,219
AP0239,238,15.010988437334676,True,17.13384773369576,v11_gn,polvo_pp,219
AP0240,239,18.12377119173112,True,17.5763762007571,v11_gn,polvo_pp,219
AP0221,220,14.519774036174892,False,17.401864728212797,conjunto,polvo_pp,219
AP0222,221,24.6455963242736,True,18.51616261873245,conjunto,polvo_pp,219
AP0223,222,15.34751064932493,True,18.59246854247345,conjunto,polvo_pp,219
AP0224,223,22.58305601115625,True,19.020363225341136,conjunto,polvo_pp,219
AP0225,224,18.32573869655173,True,18.50670218075316,conjunto,polvo_pp,219
AP0226,225,12.52892507874594,True,19.654566172103415,conjunto,polvo_pp,219
AP0227,226,18.079630125010265,False,17.837778392841244,conjunto,polvo_pp,219
AP0228,227,20.498005405725458,False,18.069563423858458,conjunto,polvo_pp,219
AP0229,228,14.15971454177418,True,18.45330285207011,conjunto,polvo_pp,219
AP0230,229,16.874484005616658,False,18.581201097215445,conjunto,polvo_pp,219
AP0231,230,22.83518182057692,True,17.909113300267368,conjunto,polvo_pp,219
AP0232,231,18.19842908608737,True,16.438859130064397,conjunto,polvo_pp,219
AP0233,232,14.230521106459232,True,17.78518893534992,conjunto,polvo_pp,219
AP0234,233,17.29291075659069,True,17.9032812484283,conjunto,polvo_pp,219
AP0235,234,20.20930700343325,True,17.30488821827457,conjunto,polvo_pp,219
AP0236,235,15.15118942875322,False,17.85978107532169,conjunto,polvo_pp,219
AP0237,236,19.254065342324264,True,17.169531982414476,conjunto,polvo_pp,219
AP0238,237,17.312469879289985,False,17.622481187533864,conjunto,polvo_pp,219
AP0239,238,15.010988437334676,True,17.105945888045333,conjunto,polvo_pp,219
AP0240,239,18.12377119173112,True,17.141536396725733,conjunto,polvo_pp,219
AP0221,220,14.519774036174892,False,17.167149786436738,acoplado,polvo_pp,219
AP0222,221,24.6455963242736,True,18.371889015619136,acoplado,polvo_pp,219
AP0223,222,15.34751064932493,True,18.393369450450265,acoplado,polvo_pp,219
AP0224,223,22.58305601115625,True,18.97774960938683,acoplado,polvo_pp,219
AP0225,224,18.32573869655173,True,18.499250812761208,acoplado,polvo_pp,219
AP0226,225,12.52892507874594,True,19.63635995234906,acoplado,polvo_pp,219
AP0227,226,18.079630125010265,False,17.805730146063738,acoplado,polvo_pp,219
AP0228,227,20.498005405725458,False,18.182170710305716,acoplado,polvo_pp,219
AP0229,228,14.15971454177418,True,18.26948361033462,acoplado,polvo_pp,219
AP0230,229,16.874484005616658,False,18.434827244777424,acoplado,polvo_pp,219
AP0231,230,22.83518182057692,True,17.936819485638306,acoplado,polvo_pp,219
AP0232,231,18.19842908608737,True,16.909425308574413,acoplado,polvo_pp,219
AP0233,232,14.230521106459232,True,17.813675744637333,acoplado,polvo_pp,219
AP0234,233,17.29291075659069,True,18.0923611477846,acoplado,polvo_pp,219
AP0235,234,20.20930700343325,True,17.611780856768874,acoplado,polvo_pp,219
AP0236,235,15.15118942875322,False,17.86313638165555,acoplado,polvo_pp,219
AP0237,236,19.254065342324264,True,17.374868270515453,acoplado,polvo_pp,219
AP0238,237,17.312469879289985,False,17.747924782278243,acoplado,polvo_pp,219
AP0239,238,15.010988437334676,True,17.14937250793491,acoplado,polvo_pp,219
AP0240,239,18.12377119173112,True,16.9965545463043,acoplado,polvo_pp,219
AP0221,220,67.5295878084326,False,68.41361307405604,solo_contexto,recuperacion_refinada_pct,219
AP0222,221,57.98409620648263,True,66.51794673261055,solo_contexto,recuperacion_refinada_pct,219
AP0223,222,67.90518378251541,True,67.23981515837922,solo_contexto,recuperacion_refinada_pct,219
AP0224,223,64.28045817732976,True,67.42248242389263,solo_contexto,recuperacion_refinada_pct,219
AP0225,224,60.58829688060983,True,66.73967257053309,solo_contexto,recuperacion_refinada_pct,219
AP0226,225,66.52672916909347,True,67.16012903393116,solo_contexto,recuperacion_refinada_pct,219
AP0227,226,72.2549691965013,False,66.24217830947234,solo_contexto,recuperacion_refinada_pct,219
AP0228,227,66.96503127723106,False,67.34898602331445,solo_contexto,recuperacion_refinada_pct,219
AP0229,228,73.47448383181303,True,68.14729923248079,solo_contexto,recuperacion_refinada_pct,219
AP0230,229,63.368908736985794,False,66.25350695736759,solo_contexto,recuperacion_refinada_pct,219
AP0231,230,65.73661664170938,True,66.96188438926441,solo_contexto,recuperacion_refinada_pct,219
AP0232,231,72.53462699193129,True,67.12197736290265,solo_contexto,recuperacion_refinada_pct,219
AP0233,232,66.05017757649037,True,66.73802817466947,solo_contexto,recuperacion_refinada_pct,219
AP0234,233,70.84500030250688,True,66.98547235525562,solo_contexto,recuperacion_refinada_pct,219
AP0235,234,62.75130878245399,True,66.66549989043013,solo_contexto,recuperacion_refinada_pct,219
AP0236,235,61.3405164214334,False,66.78802197023178,solo_contexto,recuperacion_refinada_pct,219
AP0237,236,67.64450803899014,True,66.37099748484727,solo_contexto,recuperacion_refinada_pct,219
AP0238,237,69.12886737483416,False,66.313726650356,solo_contexto,recuperacion_refinada_pct,219
AP0239,238,70.41423496955446,True,66.58479475755784,solo_contexto,recuperacion_refinada_pct,219
AP0240,239,67.66283212379383,True,66.90195953559977,solo_contexto,recuperacion_refinada_pct,219
AP0221,220,67.5295878084326,False,66.85700664656926,v11_gn,recuperacion_refinada_pct,219
AP0222,221,57.98409620648263,True,67.19193127860112,v11_gn,recuperacion_refinada_pct,219
AP0223,222,67.90518378251541,True,66.41003094725612,v11_gn,recuperacion_refinada_pct,219
AP0224,223,64.28045817732976,True,66.37256083012117,v11_gn,recuperacion_refinada_pct,219
AP0225,224,60.58829688060983,True,66.43332638364221,v11_gn,recuperacion_refinada_pct,219
AP0226,225,66.52672916909347,True,65.99693266410362,v11_gn,recuperacion_refinada_pct,219
AP0227,226,72.2549691965013,False,66.05494755888544,v11_gn,recuperacion_refinada_pct,219
AP0228,227,66.96503127723106,False,67.71949470658271,v11_gn,recuperacion_refinada_pct,219
AP0229,228,73.47448383181303,True,67.77557347769188,v11_gn,recuperacion_refinada_pct,219
AP0230,229,63.368908736985794,False,65.4868615632731,v11_gn,recuperacion_refinada_pct,219
AP0231,230,65.73661664170938,True,66.41258315883941,v11_gn,recuperacion_refinada_pct,219
AP0232,231,72.53462699193129,True,71.15624719383513,v11_gn,recuperacion_refinada_pct,219
AP0233,232,66.05017757649037,True,66.66522605028653,v11_gn,recuperacion_refinada_pct,219
AP0234,233,70.84500030250688,True,67.93983089777113,v11_gn,recuperacion_refinada_pct,219
AP0235,234,62.75130878245399,True,69.24410947253786,v11_gn,recuperacion_refinada_pct,219
AP0236,235,61.3405164214334,False,67.19769935554537,v11_gn,recuperacion_refinada_pct,219
AP0237,236,67.64450803899014,True,67.39828318645479,v11_gn,recuperacion_refinada_pct,219
AP0238,237,69.12886737483416,False,67.49300396488385,v11_gn,recuperacion_refinada_pct,219
AP0239,238,70.41423496955446,True,66.76339362322592,v11_gn,recuperacion_refinada_pct,219
AP0240,239,67.66283212379383,True,65.50343554301898,v11_gn,recuperacion_refinada_pct,219
AP0221,220,67.5295878084326,False,67.69978512149257,conjunto,recuperacion_refinada_pct,219
AP0222,221,57.98409620648263,True,66.44494617512548,conjunto,recuperacion_refinada_pct,219
AP0223,222,67.90518378251541,True,66.8571286840605,conjunto,recuperacion_refinada_pct,219
AP0224,223,64.28045817732976,True,66.78342990868535,conjunto,recuperacion_refinada_pct,219
AP0225,224,60.58829688060983,True,66.65124888333524,conjunto,recuperacion_refinada_pct,219
AP0226,225,66.52672916909347,True,66.04523869927974,conjunto,recuperacion_refinada_pct,219
AP0227,226,72.2549691965013,False,66.17171954497813,conjunto,recuperacion_refinada_pct,219
AP0228,227,66.96503127723106,False,67.59274970897641,conjunto,recuperacion_refinada_pct,219
AP0229,228,73.47448383181303,True,68.17719359821025,conjunto,recuperacion_refinada_pct,219
AP0230,229,63.368908736985794,False,65.82611100978203,conjunto,recuperacion_refinada_pct,219
AP0231,230,65.73661664170938,True,66.77665508142483,conjunto,recuperacion_refinada_pct,219
AP0232,231,72.53462699193129,True,68.51170298192571,conjunto,recuperacion_refinada_pct,219
AP0233,232,66.05017757649037,True,66.92376500642736,conjunto,recuperacion_refinada_pct,219
AP0234,233,70.84500030250688,True,67.5766027625794,conjunto,recuperacion_refinada_pct,219
AP0235,234,62.75130878245399,True,67.51927772450432,conjunto,recuperacion_refinada_pct,219
AP0236,235,61.3405164214334,False,67.00584328291654,conjunto,recuperacion_refinada_pct,219
AP0237,236,67.64450803899014,True,67.04830914962757,conjunto,recuperacion_refinada_pct,219
AP0238,237,69.12886737483416,False,66.76402037566614,conjunto,recuperacion_refinada_pct,219
AP0239,238,70.41423496955446,True,66.76313342115051,conjunto,recuperacion_refinada_pct,219
AP0240,239,67.66283212379383,True,66.49793366369707,conjunto,recuperacion_refinada_pct,219
AP0221,220,67.5295878084326,False,68.20815932390474,acoplado,recuperacion_refinada_pct,219
AP0222,221,57.98409620648263,True,66.60199941952514,acoplado,recuperacion_refinada_pct,219
AP0223,222,67.90518378251541,True,67.19367414392886,acoplado,recuperacion_refinada_pct,219
AP0224,223,64.28045817732976,True,67.09221607036206,acoplado,recuperacion_refinada_pct,219
AP0225,224,60.58829688060983,True,66.69533309445353,acoplado,recuperacion_refinada_pct,219
AP0226,225,66.52672916909347,True,66.5349070544663,acoplado,recuperacion_refinada_pct,219
AP0227,226,72.2549691965013,False,66.22965664742479,acoplado,recuperacion_refinada_pct,219
AP0228,227,66.96503127723106,False,67.3907945419033,acoplado,recuperacion_refinada_pct,219
AP0229,228,73.47448383181303,True,68.32506808241259,acoplado,recuperacion_refinada_pct,219
AP0230,229,63.368908736985794,False,66.13559654679776,acoplado,recuperacion_refinada_pct,219
AP0231,230,65.73661664170938,True,66.83116372366108,acoplado,recuperacion_refinada_pct,219
AP0232,231,72.53462699193129,True,67.51008013361614,acoplado,recuperacion_refinada_pct,219
AP0233,232,66.05017757649037,True,66.81995252091832,acoplado,recuperacion_refinada_pct,219
AP0234,233,70.84500030250688,True,67.16023306500006,acoplado,recuperacion_refinada_pct,219
AP0235,234,62.75130878245399,True,66.88838106370848,acoplado,recuperacion_refinada_pct,219
AP0236,235,61.3405164214334,False,66.91035071966124,acoplado,recuperacion_refinada_pct,219
AP0237,236,67.64450803899014,True,66.58111639538143,acoplado,recuperacion_refinada_pct,219
AP0238,237,69.12886737483416,False,66.46308852320597,acoplado,recuperacion_refinada_pct,219
AP0239,238,70.41423496955446,True,66.64941385010276,acoplado,recuperacion_refinada_pct,219
AP0240,239,67.66283212379383,True,66.79627226431876,acoplado,recuperacion_refinada_pct,219
AP0242,241,4932.43657186006,True,4451.082385314879,solo_contexto,feo_neto_kg,239
AP0244,243,4365.5079973990905,True,4698.207200046159,solo_contexto,feo_neto_kg,239
AP0246,245,4926.707974175677,True,5414.383386806226,solo_contexto,feo_neto_kg,239
AP0247,246,3964.198673238754,True,4607.717366776071,solo_contexto,feo_neto_kg,239
AP0248,247,4680.548281986137,True,4466.23557436833,solo_contexto,feo_neto_kg,239
AP0249,248,4485.78776126302,True,5027.175068415528,solo_contexto,feo_neto_kg,239
AP0250,249,4629.898718991501,True,4817.6903325679095,solo_contexto,feo_neto_kg,239
AP0251,250,3970.6489692910945,True,4323.691713470567,solo_contexto,feo_neto_kg,239
AP0252,251,4332.387059154964,True,5262.181937546333,solo_contexto,feo_neto_kg,239
AP0253,252,3192.7115217292867,True,4281.065366564027,solo_contexto,feo_neto_kg,239
AP0254,253,4281.757204896709,True,4415.183161273845,solo_contexto,feo_neto_kg,239
AP0255,254,3475.363657250182,True,4248.10451178957,solo_contexto,feo_neto_kg,239
AP0257,256,4308.72902965659,True,4425.764945880253,solo_contexto,feo_neto_kg,239
AP0258,257,2956.568803053564,True,4374.962185029222,solo_contexto,feo_neto_kg,239
AP0259,258,3423.939580323944,True,4645.632899626355,solo_contexto,feo_neto_kg,239
AP0260,259,3548.8148227604543,True,3915.93963387576,solo_contexto,feo_neto_kg,239
AP0242,241,4932.43657186006,True,4623.600087845405,v11_gn,feo_neto_kg,239
AP0244,243,4365.5079973990905,True,4655.758569959088,v11_gn,feo_neto_kg,239
AP0246,245,4926.707974175677,True,5347.0130225385365,v11_gn,feo_neto_kg,239
AP0247,246,3964.198673238754,True,4361.527828437309,v11_gn,feo_neto_kg,239
AP0248,247,4680.548281986137,True,4746.441724641403,v11_gn,feo_neto_kg,239
AP0249,248,4485.78776126302,True,4738.835863664804,v11_gn,feo_neto_kg,239
AP0250,249,4629.898718991501,True,4304.365180402254,v11_gn,feo_neto_kg,239
AP0251,250,3970.6489692910945,True,4328.418144343158,v11_gn,feo_neto_kg,239
AP0252,251,4332.387059154964,True,4476.016164766367,v11_gn,feo_neto_kg,239
AP0253,252,3192.7115217292867,True,4150.197341131229,v11_gn,feo_neto_kg,239
AP0254,253,4281.757204896709,True,4209.950094404594,v11_gn,feo_neto_kg,239
AP0255,254,3475.363657250182,True,3609.767892664141,v11_gn,feo_neto_kg,239
AP0257,256,4308.72902965659,True,4186.80408832406,v11_gn,feo_neto_kg,239
AP0258,257,2956.568803053564,True,3888.293857064974,v11_gn,feo_neto_kg,239
AP0259,258,3423.939580323944,True,3794.4783989605867,v11_gn,feo_neto_kg,239
AP0260,259,3548.8148227604543,True,3925.8550040462974,v11_gn,feo_neto_kg,239
AP0242,241,4932.43657186006,True,4444.033224549742,conjunto,feo_neto_kg,239
AP0244,243,4365.5079973990905,True,4704.815227343374,conjunto,feo_neto_kg,239
AP0246,245,4926.707974175677,True,5426.937444860263,conjunto,feo_neto_kg,239
AP0247,246,3964.198673238754,True,4628.146555835903,conjunto,feo_neto_kg,239
