Batch,fecha_batch,es_lockbox,rendimiento_proxy_batch,recuperacion_refinada_pct,sn_perdido_escoria_frac,recuperacion_real_pct,f_metal,f_dross,f_polvo,sn_metal_t,sn_dross_t,sn_polvo_t,feed_sn_total_t,ley_sn_conc_batch_pct,espesor_ladrillo_norm_mm,frac_carga_secundaria_F,feed_dross_Fe_total_t,T_media_F,T_media_R,R_sum_ln_sn_dep,R_sum_ln_feo_ret,R_n_validos,R_lnirf_twmean,R_lnirf_fin,F_lnirf_F0,F_lnirf_fin,F_sum_d_lnirf,F_sum_ln_sn_dep,F_sn_ext_kg,R_sdi_w10,idx_cronologico,recuperacion_refinada_pct_next,rendimiento_proxy_batch_next,recuperacion_real_pct_next,f_metal_next,f_dross_next,f_polvo_next,es_dev,R_sum_m6_ln_sn_dep,R_sum_m6_ln_feo_ret,F_sum_m6_ln_sn_dep,F_m6_sn_ext_kg,R_m6_masa_fin_kg,F_m6_masa_fin_kg,m6_k_anclaje,z_hist__gn,z_rec__gn,dev_hist__gn,dev_rec__gn,beta__gn,t__gn,valor_hist_pp__gn,valor_rec_pp__gn,z_hist__carbon,z_rec__carbon,dev_hist__carbon,dev_rec__carbon,beta__carbon,t__carbon,valor_hist_pp__carbon,valor_rec_pp__carbon,valor_hist_pp,valor_rec_pp,valor_receta_pp
AP0256,2026-07-15 09:23:00,False,79.32291635988028,77.99753524571082,0.016708678588622773,70.75689985130643,0.7932291635988028,0.1054469538130436,0.10132388258815368,35.47992,4.716480000000001,4.532061368,50.14340661413943,37.477880309756095,242.3467117379504,0.5146151938810172,21.91732883368229,959.0203046590967,932.5274769009859,2.922028753424905,-0.21584904265188387,3,-1.379283049476558,-1.4134965636544887,-1.21266433160308,-1.2780523946121922,-0.06538806300911215,3.457617435762459,36383.56949276818,0.7635383269060667,256,72.9437616417784,73.9634410435498,68.80921059616611,0.7396344104354982,0.10258382851915773,0.1577817610453442,True,2.955543393214396,-0.25505426175603185,3.088656640489538,35475.117787942865,57855.49032451705,75104.17618977658,1.2582217361585768,-0.03664771447870785,0.0,-0.011725850140607896,0.0,-0.7971687946122642,-1.610552822652355,0.02921441437628597,0.0,-0.21657933978990118,0.45710659899230816,0.33230117279826965,2.7801690536928647,0.385316126954993,1.0730101716196783,-0.08345151238631415,0.1761305443292853,-0.054237098010028184,0.1761305443292853,0.054237098010028184
AP0257,2026-07-15 16:50:00,False,73.9634410435498,72.9437616417784,0.013786262339674523,68.80921059616611,0.7396344104354982,0.10258382851915773,0.1577817610453442,33.9178,4.70424,7.235480312000001,49.29252887242078,37.477880309756095,242.3467117379504,0.41251562579861706,17.52721601867295,988.6650650152045,990.9829572687395,3.271613924488894,-0.36114297566019027,4,-1.395585412376696,-1.4917962618587126,-1.1510589146985173,-1.245487432511202,-0.09442851781268469,3.569744663713729,33824.30199845597,-0.3398158321130085,257,70.01041343774864,70.92088416461371,74.76687118096886,0.7092088416461371,0.0898231974676692,0.20096796088619365,True,3.2751590912790123,-0.3641979381717162,3.579957758986158,33985.81032891316,55946.38622285098,77963.48510576003,1.2030803454754324,0.05092378418757999,-0.6039573084946331,0.1639692561001218,-1.6565480430220454,-0.7971687946122642,-1.610552822652355,-0.04059485165790823,0.48145591960993417,-0.31507743801503346,0.45710659899230816,-0.4683836310507592,2.7801690536928647,0.385316126954993,1.0730101716196783,-0.12140441810685457,0.1761305443292853,-0.1619992697647628,0.6575864639392195,0.1619992697647628
AP0258,2026-07-16 01:04:00,False,70.92088416461371,70.01041343774864,0.012837836662495593,74.76687118096886,0.7092088416461371,0.0898231974676692,0.20096796088619365,37.3576,4.73144,10.585994216,49.96544513622631,37.06179182389383,241.36952598433257,0.425826512558242,18.00944012715615,991.1193637115572,966.8846786341086,2.7188267897304534,-0.0893849969068958,4,-1.2856620042901183,-1.3186566734079286,-1.1780781041121782,-1.259314961602919,-0.08123685749074072,3.9281649190146943,36071.439863223466,1.8249768206614954,258,70.76733234248859,71.72500942362744,72.5691669609374,0.7172500942362745,0.0988531602774794,0.18389674548624615,True,2.8445626325559017,-0.22542857016387016,3.5945174082669773,34627.58890020207,58584.04626270161,76030.25436770494,0.9902673553671113,-0.7620963546853494,-0.4026382056630887,-2.0378144689870936,-1.0681472585674632,-0.7971687946122642,-1.610552822652355,0.6075194324429206,0.32097061307328933,-0.44169107526632867,0.45710659899230816,-1.1389426345661011,2.7801690536928647,0.385316126954993,1.0730101716196783,-0.17019069443220808,0.1761305443292853,0.43732873801071254,0.49710115740257466,-0.43732873801071254
AP0259,2026-07-16 08:48:00,False,71.72500942362744,70.76733234248859,0.013352066299253623,72.5691669609374,0.7172500942362745,0.0988531602774794,0.18389674548624615,36.530480000000004,5.03472,9.366100384,50.33884434647523,37.06179182389382,241.36952598433257,0.4202743195837217,18.277256004923743,968.8636553340126,951.033237517337,2.952794066919747,-0.1085592333708203,4,-1.302930968621819,-1.2786345563239714,-1.30048052058628,-1.2773907339356179,0.02308978665066208,3.1992191148140487,34320.97235450684,1.867201733211544,259,71.79743122615318,72.66460557446115,71.41304380471787,0.7266460557446115,0.08760354422781833,0.1857504000275702,True,3.097625967277648,-0.2567117430625784,2.822936354515172,32686.37384068835,58754.91413993435,80851.85606108916,1.0548312742415593,-1.4267150912346196,0.0,-3.637600882918747,0.0,-0.7971687946122642,-1.610552822652355,1.1373327495346284,0.0,-0.4821635868427814,0.45710659899230816,-1.3316156671170152,2.7801690536928647,0.385316126954993,1.0730101716196783,-0.1857854058409879,0.1761305443292853,0.9515473436936405,0.1761305443292853,-0.9515473436936405
AP0260,2026-07-16 16:59:00,False,72.66460557446115,71.79743122615318,0.011933930439068673,71.41304380471787,0.7266460557446115,0.08760354422781833,0.1857504000275702,35.80528,4.31664,9.152798712,50.13829139941315,37.06179182389382,241.36952598433257,0.4254478685539422,18.950454369695034,993.2178152101235,986.9483783080971,2.5308628894749083,-0.27385125131476307,4,-1.4031074217718384,-1.5061661078215947,-1.3065583476704241,-1.2871492491703203,0.01940909850010386,4.588243325777785,40794.73642827417,-0.20764962367272233,260,68.70150973977627,69.3587771950111,73.8196878052726,0.6935877719501109,0.09801046101147254,0.2084017670384165,True,2.564093668327948,-0.31360543780323447,4.299654814346835,40773.17124557046,56506.5316881372,67829.36635454047,1.134945591574182,0.11215280714010872,-0.6039573084946331,0.07781476617981298,-1.6565480430220454,-0.7971687946122642,-1.610552822652355,-0.08940471808026224,0.48145591960993417,-0.9540314120786835,0.45710659899230816,-4.003507103653877,2.7801690536928647,0.385316126954993,1.0730101716196783,-0.36760368869556126,0.1761305443292853,-0.4570084067758235,0.6575864639392195,0.4570084067758235
AP0261,2026-07-17 00:47:00,False,69.3587771950111,68.70150973977627,0.009476341449717745,73.8196878052726,0.6935877719501109,0.09801046101147254,0.2084017670384165,37.0342,5.23328,11.127636663999999,50.16845925668467,37.06179182389382,241.02988875880786,0.4202159628649394,17.7725346115777,993.0950049594691,957.1482925876027,1.1918769755471816,-0.35029937222592483,3,-1.5236259942802126,-1.6396200123397167,-1.239392283351786,-1.2783405974458857,-0.0389483140940996,3.2923686516796336,36357.15683090284,-2.3111167467120666,261,69.37564377413703,71.03711399943658,66.99627124507953,0.7103711399943659,0.1351441507257539,0.1544847092798804,True,0.576503216245907,-0.04737226300941821,3.2111979897135594,36538.84840165163,58346.874597668124,79034.63037243446,0.9772377906889784,0.683886435526072,-0.40555723709377367,1.7990784599081406,-1.0672818837778317,-0.8163954426246237,-1.6222289483750945,-0.5583217692362838,0.3310950800867909,-0.5675680622367438,0.0,-1.7043342524878309,0.0,0.0,-0.14368495676703796,0.0,0.0,-0.5583217692362838,0.3310950800867909,0.5583217692362838
AP0262,2026-07-17 08:59:00,False,71.03711399943658,69.37564377413703,0.02338876302481413,66.99627124507953,0.7103711399943659,0.1351441507257539,0.1544847092798804,33.82764,6.43552,7.356511036000001,50.491824949861574,37.06179182389383,241.02988875880786,0.42577435694152843,20.584155893204706,968.6393383398187,953.3428106706803,2.650471835533307,-0.2107368130126886,4,-1.0463508697779778,-1.2346223678676376,-1.1942705163204714,-1.1216564616904443,-0.029914864587048395,2.4523980516247583,21973.746910524067,0.5431037054064212,262,71.63339043250862,72.47939123224289,72.1323064018764,0.724793912322429,0.08134188072413816,0.19386420695343298,True,2.5532000444274545,-0.11557468446989494,2.5387953476997316,22070.591695437437,67361.44717024076,86057.66843090355,1.0049945863937766,-0.3448584813324391,0.0,-0.9188502925869639,0.0,-0.8163954426246237,-1.6222289483750945,0.2815408925102522,0.0,-0.4408293116791834,0.0,-1.1449510184550422,0.0,0.0,-0.14368495676703796,0.0,0.0,0.2815408925102522,0.0,-0.2815408925102522
AP0263,2026-07-17 16:42:00,False,72.47939123224289,71.63339043250862,0.011672294501253039,72.1323064018764,0.724793912322429,0.08134188072413816,0.19386420695343298,36.99696,4.15208,9.895759592,51.290415966842815,37.06179182389382,241.02988875880786,0.4278924106775592,21.306055258512487,1003.3280641951199,1005.2844245210915,3.061573473235929,-0.4560937220825457,4,-1.4798164396659572,-1.630636875262901,-0.818950684958724,-1.2156375138708981,-0.3966868289121741,1.8020634200158634,23653.64759086738,-1.4993637475895283,263,52.436387615322275,53.46631279930443,53.62961914556509,0.5346631279930444,0.2265148952334444,0.23882197677351114,True,3.0203505708146805,-0.3967696954000829,2.107637243204058,25719.14966982747,61252.65827961787,78189.11374916886,1.0543080103724989,0.13730178381393385,-0.8111144741875472,0.4371667295245554,-2.1479407606927436,-0.8163954426246237,-1.6222289483750945,-0.11209255056992692,0.6621901601735816,-0.603953454767603,0.0,-1.7082103656175827,0.0,0.0,-0.14368495676703796,0.0,0.0,-0.11209255056992692,0.6621901601735816,0.11209255056992692
AP0264,2026-07-18 01:18:00,False,53.46631279930443,52.436387615322275,0.01926306734201363,53.62961914556509,0.5346631279930444,0.2265148952334444,0.23882197677351114,27.04212,11.45664,12.079105920000002,50.42385239880312,37.06179182389382,240.49054857968625,0.41777873667620735,18.431784876693303,1008.4289235311844,949.5437087292984,2.4318918561810268,-0.46830944688791576,3,-1.51776424186331,-1.641641709719198,-1.3735742542077825,-1.3042457560526857,0.06932849815509678,2.826971102406994,17200.32071839126,-2.2512026126981306,264,66.13358573147792,67.57812021336437,66.72839782672291,0.6757812021336438,0.16611905538568827,0.15809974248066794,True,2.2683964546131574,-0.29710607097131575,3.4106993930852667,37603.29224024704,57330.86648140139,71690.94554455508,0.9998764625586004,0.8179354740206585,-0.20277861854688697,2.1172223765055316,-0.4872363992094302,-0.8163954426246237,-1.6222289483750945,-0.667758793351477,0.16554754004339553,-0.5521689481957625,0.0,-1.8402608666460276,0.0,0.0,-0.14368495676703796,0.0,0.0,-0.667758793351477,0.16554754004339553,0.667758793351477
AP0265,2026-07-18 09:42:00,False,67.57812021336437,66.13358573147792,0.021375771881869832,66.72839782672291,0.6757812021336438,0.16611905538568827,0.15809974248066794,33.831559999999996,8.3164,7.914930020000001,50.70039308878981,38.83230500000002,240.49054857968625,0.4555846806724017,20.983632496003978,985.4646315796402,916.7098318836908,2.655718979747155,-0.5547624180143452,4,-1.3989766044594496,-1.4566450465214233,-1.2635473156702632,-1.1619517176303942,0.10159559803986906,2.213277387412916,32823.607265649436,-2.891905200396297,265,68.14813584541199,68.82276426817565,69.13845753055156,0.6882276426817565,0.14832799047207237,0.16344436684617106,True,2.58654929071333,-0.47886749549150276,2.731313593477682,34886.14805965937,58522.272128758916,81044.146343129,1.0866718077336774,0.8112469668145494,0.0,1.9242499651648237,0.0,-0.8163954426246237,-1.6222289483750945,-0.6622983265504474,0.0,-0.666211537319955,0.0,-2.4035736021421177,0.0,0.0,-0.14368495676703796,0.0,0.0,-0.6622983265504474,0.0,0.6622983265504474
AP0266,2026-07-18 17:39:00,False,68.82276426817565,68.14813584541199,0.009802402300129905,69.13845753055156,0.6882276426817565,0.14832799047207237,0.16344436684617106,35.35644,7.620079999999999,8.396656268000001,51.13860109531132,38.83230500000002,240.33133288383414,0.44961817854298947,21.473355780417464,995.9726926464936,1009.2756321737646,3.6316168886935163,0.052421920966650715,4,-1.3479680281703634,-1.2678327229169253,-1.4881097772334955,-1.3157525191776518,0.17235725805584368,2.705822602650067,23760.72898735648,4.155836098360023,266,67.77524991711785,69.14646235431212,71.36759511331175,0.6914646235431213,0.11014032055710062,0.19839505589977816,True,3.808738547780548,-0.12068460350067187,2.4831873345830435,25436.948753947403,60848.145055086614,89017.73172381514,1.04122950368023,0.33086156042676074,-0.8111144741875472,0.9623238027942671,-2.1479407606927436,-0.8163954426246237,-1.6222289483750945,-0.270113870072079,0.6621901601735816,-0.6196275485568661,0.0,-1.9997132884977056,0.0,0.0,-0.14368495676703796,0.0,0.0,-0.270113870072079,0.6621901601735816,0.270113870072079
AP0267,2026-07-19 01:57:00,False,69.14646235431212,67.77524991711785,0.019830550841025887,71.36759511331175,0.6914646235431213,0.11014032055710062,0.19839505589977816,36.987159999999996,5.891519999999999,10.612357344,51.82626644666216,38.83230500000002,238.73917592531282,0.45093078784606,22.030375923170897,999.1251072024279,957.1478432468815,2.123820787126998,-0.3598767283796803,3,-1.4358161218595746,-1.4010301157903136,-1.017232932170603,-1.1932451344276196,-0.17601220225701653,3.9553052350367595,39692.07351036373,-1.4749464966698054,267,69.50400992300996,71.34160466303699,68.8737043205634,0.71341604663037,0.13887682863795398,0.1477071247316762,True,2.1053699983920198,-0.3450232937955404,3.822651269852005,39537.632342468845,61035.55241197675,74888.14559145551,1.0046427477970226,0.43558788219751393,0.0,1.1410172921993107,0.0,-0.8163954426246237,-1.6222289483750945,-0.35561196188856187,0.0,-0.5895686697390512,0.0,-1.9856613973112145,0.0,0.0,-0.14368495676703796,0.0,0.0,-0.35561196188856187,0.0,0.35561196188856187
AP0268,2026-07-19 10:13:00,False,71.34160466303699,69.50400992300996,0.02575768723883368,68.8737043205634,0.71341604663037,0.13887682863795398,0.1477071247316762,35.323119999999996,6.87616,7.313371372000001,51.286801470113,38.83230500000002,238.73917592531282,0.47080932492081945,22.677458447227167,957.4616209923386,978.0422592349396,2.4206838450117085,-0.12451449672656338,4,-1.4364447504468372,-1.3886924288539435,-1.3982808589021989,-1.357516361154664,0.04076449774753499,3.8235232501110303,10194.42916018797,1.1755388777460747,268,76.65970458269598,78.01092143730281,73.40336710904441,0.7801092143730283,0.09800638584921147,0.12188439977776033,True,2.524555093145246,-0.2324387627546496,3.2964925783012244,33229.12938419969,59612.640104927494,79991.84303522379,1.1220878999316701,0.036088007557233626,-0.6083358556406605,0.3318932234137648,-1.5484084774491809,-0.8163954426246237,-1.6222289483750945,-0.029462084903128516,0.49664262013018623,-0.6037171423924901,0.0,-1.8647919039455099,0.0,0.0,-0.14368495676703796,0.0,0.0,-0.029462084903128516,0.49664262013018623,0.029462084903128516
AP0269,2026-07-19 20:02:00,False,78.01092143730281,76.65970458269598,0.017320867767121616,73.40336710904441,0.7801092143730283,0.09800638584921147,0.12188439977776033,37.704519999999995,4.73688,5.890960784000002,51.36619951505498,38.83230500000002,238.21069733765026,0.456456502428433,22.576858207250265,1004.0144681120277,964.8516577261694,3.116416069298709,-0.06970367060699803,4,-1.3517437083233141,-1.3564107431208294,-1.5349405997062076,-1.2686398970927895,0.2663007026134181,2.5094239330328914,30286.335224845174,2.419379363228729,269,69.52230941540435,70.51296568641997,68.14395307663341,0.7051296568641998,0.10693425890966343,0.18793608422613675,True,3.284327200171547,-0.24482400078780892,2.202852738397044,28484.56960957159,59441.58370712235,85457.83190483353,1.1908565637213921,-0.17951518857278762,-0.40555723709377367,-0.464293402796228,-1.0672818837778317,-0.8163954426246237,-1.6222289483750945,0.1465553818327237,0.3310950800867909,-0.2147663290262295,0.0,0.19704825954254157,0.0,0.0,-0.14368495676703796,0.0,0.0,0.1465553818327237,0.3310950800867909,-0.1465553818327237
AP0270,2026-07-20 03:35:00,False,70.51296568641997,69.52230941540435,0.014049278191208348,68.14395307663341,0.7051296568641998,0.10693425890966343,0.18793608422613675,34.93896,5.29856,9.312175803999999,51.27228231198784,38.83230500000002,237.28585980924083,0.4570860136277835,22.279984219112052,986.208972384166,1011.6293523642281,2.7202720006611285,-0.24107216364526193,4,-1.4584669673666997,-1.6573075081651558,-1.4472672732412522,-1.4242569479330554,0.0230103253081968,3.5110727731987623,39608.593462405646,0.30955036420850934,270,69.33277183560936,70.96996782883302,68.25650609046092,0.7096996782883302,0.10743125451233182,0.1828690671993378,True,2.8687211708482567,-0.39635615887636505,3.184600222673782,38763.328034626495,56630.75279141025,74172.22012261223,1.1662986031448834,-0.7098747525016682,-0.8111144741875472,-2.3761097647901464,-2.1479407606927436,-0.8163954426246237,-1.6222289483750945,0.5795385127766448,0.6621901601735816,-0.4388790729857288,0.0,-1.1865230527762547,0.0,0.0,-0.14368495676703796,0.0,0.0,0.5795385127766448,0.6621901601735816,-0.5795385127766448
AP0271,2026-07-20 12:01:00,False,70.96996782883302,69.33277183560936,0.02306885635304632,68.25650609046092,0.7096996782883302,0.10743125451233182,0.1828690671993378,34.40976,5.2088,8.866399276000001,50.41242508720921,38.83230500000002,237.28585980924083,0.4518979321251854,21.716366140434324,958.777566821661,950.7085243583042,2.293837964021214,-0.019767917369497692,4,-1.33633816902168,-1.4044599982906192,-1.3050136683751115,-1.383735812370815,-0.07872214399570354,2.983726199045923,35916.04769359973,2.096158790326237,271,76.49929603629987,77.80132442548198,75.97990801904933,0.7780132442548198,0.07390367046179608,0.14808308528338418,True,2.489596722991238,-0.22473604395120225,2.5342139011005704,34196.37741830087,58302.017758416805,75845.4924708831,1.1243256120562672,-0.775231454558412,0.0,-2.1301469073118975,0.0,-0.8945842596188971,-1.572024459240281,0.6935098568094177,0.0,-0.2038346556063334,0.0,0.026899836718754733,0.0,0.0,0.21111796061632443,0.0,0.0,0.6935098568094177,0.0,-0.6935098568094177
AP0272,2026-07-20 19:41:00,False,77.80132442548198,76.49929603629987,0.016735298515762286,75.97990801904933,0.7780132442548198,0.07390367046179608,0.14808308528338418,39.70176,3.7712800000000004,7.556631144000001,52.25297191732077,38.83230500000002,237.13367454108703,0.4558934735427476,22.474928025209465,959.7250414007141,933.9379558938174,2.836694105069956,0.023423364784463396,4,-1.1293848565291005,-1.1989205127915425,-1.5923858533830393,-1.1333793535358057,0.45900649984723363,3.158905585893793,34600.44786169677,3.07092775291459,272,74.94921003385784,75.9598022555646,71.33726597828196,0.759598022555646,0.07407617373349744,0.16632580371085667,True,3.0525426061909937,-0.21605543451072845,2.611917975514115,31641.96983497523,62142.78224847661,84036.68285946846,1.110294930094158,-0.3159366086311075,0.0,-0.7552248738606786,0.0,-0.8945842596188971,-1.572024459240281,0.28263191711876456,0.0,0.1734316560741156,0.0,2.5743675180538705,0.0,0.0,0.21111796061632443,0.0,0.0,0.28263191711876456,0.0,-0.28263191711876456
AP0273,2026-07-21 03:43:00,False,75.9598022555646,74.94921003385784,0.01330430295627471,71.33726597828196,0.759598022555646,0.07407617373349744,0.16632580371085667,35.101639999999996,3.42312,7.686050136,49.20519383331343,38.83230500000002,236.86735032181778,0.45660119136070326,21.327386147209914,955.8613071180225,956.0540189465282,,,0,-1.4019450664954518,-1.4019450664954518,-0.8824503634464426,-1.240806975707819,-0.3583566122613765,3.4774248078844536,34640.35069549781,,273,75.57281944322924,76.97081956263347,72.18107597085421,0.7697081956263346,0.05494543724672528,0.17534636712694,True,,,3.0331949161414453,33563.59187239878,60621.09579738217,77260.97997695867,1.1109463009887302,-0.5231697501682896,0.0,-1.3643849307872649,0.0,-0.8945842596188971,-1.572024459240281,0.46801942360930265,0.0,-0.6090524153789187,0.0,-2.2032323181380096,0.0,0.0,0.21111796061632443,0.0,0.0,0.46801942360930265,0.0,-0.46801942360930265
AP0274,2026-07-21 11:44:00,False,76.97081956263347,75.57281944322924,0.018162728776281663,72.18107597085421,0.7697081956263346,0.05494543724672528,0.17534636712694,36.97932,2.63976,8.42421772,51.23132275685635,38.83230500000002,236.86735032181778,0.4501788200182674,20.957065725255713,950.6701995883656,949.4283326489008,2.7494970058322945,-0.15361318943382885,4,-1.2360374915123502,-1.2948299739645208,-0.937867772208604,-1.1919751623173773,-0.25410739010877337,2.768651670447194,35633.80007948598,1.213365111494006,274,71.9783391367337,73.19433305117263,71.8249044857594,0.7319433305117263,0.08916980958011779,0.17888685990815578,True,2.882253148331097,-0.29017177246807846,2.5039287535402424,34405.599284123135,60096.65847981325,81282.8261187013,1.1686816862076308,0.12574378014210746,0.0,0.344139170352463,0.0,-0.8945842596188971,-1.572024459240281,-0.1124884064601086,0.0,-0.07736286493675962,0.0,0.5002869611026548,0.0,0.0,0.21111796061632443,0.0,0.0,-0.1124884064601086,0.0,0.1124884064601086
AP0275,2026-07-21 20:05:00,False,73.19433305117263,71.9783391367337,0.016613224873417494,71.8249044857594,0.7319433305117263,0.08916980958011779,0.17888685990815578,36.86172,4.49072,9.008999832,51.32164151684811,38.83230500000002,236.86735032181778,0.4534183116752213,22.2060256280393,1003.4799420523219,976.6631009870065,2.4592444264940365,-0.0975383782181258,4,-1.279987527253093,-1.360637284963965,-1.5009293417182892,-1.258832183813936,0.24209715790435316,3.6857849483039486,38855.21505099899,1.4838606443127784,275,61.49212964484874,62.29031032890669,63.51935310003067,0.622903103289067,0.14634638675740536,0.23075050995352764,True,2.6257042434649853,-0.28106655150754184,3.336234756018607,37896.75149961379,59298.922917212025,74740.40877622181,1.1082693188986348,-0.4636219828656127,-0.5895091722151056,-1.3415048235874254,-1.6121274822378622,-0.8945842596188971,-1.572024459240281,0.41474892828487914,0.527365626364599,-0.3362084104814655,0.0,-0.3835920561528052,0.0,0.0,0.21111796061632443,0.0,0.0,0.41474892828487914,0.527365626364599,-0.41474892828487914
AP0276,2026-07-22 03:18:00,False,62.29031032890669,61.49212964484874,0.012813881964038897,63.51935310003067,0.622903103289067,0.14634638675740536,0.23075050995352764,32.66536,7.67448,12.100675751999999,51.42583859215063,38.83230500000002,236.86735032181778,0.4527708779016361,22.46687671102596,1017.6493446512033,1027.6906840714923,2.727303220100255,-0.3209558069931115,3,-1.46390353395526,-1.636664189914004,-1.4832803165497332,-1.4125163565223622,0.07076396002737106,3.6717925287306405,38025.87707256667,-0.4822548498308601,276,67.12866358814517,67.9528997550545,70.05168625858195,0.6795289975505451,0.10290921827770709,0.21756178417174796,True,2.7649968593283707,-0.3744657561114021,3.1968302113514744,37306.909470999664,57502.68244280116,72010.3814149267,1.029259598664741,-0.6999235073202986,-0.7860122296201406,-2.0137474094234316,-2.084155266399308,-0.8945842596188971,-1.572024459240281,0.626140552585991,0.703154168486132,-0.4520467414200486,0.0,-1.2071777543169344,0.0,0.0,0.21111796061632443,0.0,0.0,0.626140552585991,0.703154168486132,-0.626140552585991
AP0277,2026-07-22 11:08:00,False,67.9528997550545,67.12866358814517,0.012129521622776708,70.05168625858195,0.6795289975505451,0.10290921827770709,0.21756178417174796,35.732760000000006,5.41144,11.440399228,51.009136122861605,37.56804095731708,236.86735032181778,0.3957770561989594,18.669968852213987,1022.7894189766583,987.1508033598861,2.9403915711735773,-0.27615248461245206,4,-1.4205658881087269,-1.5928351829849183,-1.611712477250292,-1.3169413090384134,0.29477116821187854,2.9741086438056756,34463.45482342024,0.17886672504905654,277,67.97021900535015,70.35018539508107,69.49230649412902,0.7035018539508108,0.1256587509432148,0.17083939510597437,True,3.116585679932066,-0.4601875154998639,2.6213007413800424,33500.19460673499,56045.507094159424,77674.38757043878,1.0402959603748432,0.7229982179434586,-0.7514400464686348,2.0934957664911256,-1.9811108057446258,-0.8945842596188971,-1.572024459240281,-0.6467828255047309,0.6722264376181334,-0.1607307116351928,0.0,0.3680751459402396,0.0,0.0,0.21111796061632443,0.0,0.0,-0.6467828255047309,0.6722264376181334,0.6467828255047309
AP0278,2026-07-22 19:05:00,False,70.35018539508107,67.97021900535015,0.033830278859468946,69.49230649412902,0.7035018539508108,0.1256587509432148,0.17083939510597437,35.78568,6.392,8.690245648,51.49588753831809,37.56804095731708,236.59822311221043,0.4010460738338079,19.414362289150063,1035.1154157013834,1017.0497111596893,1.9118020751704632,-0.17273382100732654,4,-1.3953995802969286,-1.3804328712972713,-1.2745933417312947,-1.3030875293416968,-0.028494187610402122,3.59504373332654,36884.61633333289,0.1844638650971977,278,74.54813402618969,75.7052157590071,67.40671719505004,0.7570521575900709,0.0902408276032004,0.15270701480672863,True,1.9047523939771045,-0.16687521636803154,3.3887694800877295,36951.80519424248,60050.89424340715,73742.16962582972,1.0542913837356063,-0.40329671683071655,-0.7514400464686348,-1.3736796594165797,-1.9811108057446258,-0.8945842596188971,-1.572024459240281,0.3607828948327386,0.6722264376181334,-1.330374948114825,0.0,-7.5327404709957015,0.0,0.0,0.21111796061632443,0.0,0.0,0.3607828948327386,0.6722264376181334,-0.3607828948327386
AP0279,2026-07-23 03:28:00,False,75.7052157590071,74.54813402618969,0.015284042469421825,67.40671719505004,0.7570521575900709,0.0902408276032004,0.15270701480672863,35.460319999999996,4.2268799999999995,7.152795956,52.606507890587494,37.56804095731708,236.12725049539756,0.38783169920442473,18.350326776935646,1049.0636882559381,1048.4132240862373,2.8616255235429082,-0.27733461292130857,4,-1.409239923364516,-1.5120691432168385,-1.2783593009497665,-1.2702960225870044,0.008063278362762105,3.6347900084518145,38793.81189325753,0.08827939432982257,279,72.32601631826518,73.06284499483672,75.54823146627037,0.7306284499483672,0.1067874301115666,0.1625841199400663,True,2.908475809991442,-0.3268206352915024,3.633785918142373,38139.45277212239,58839.71878589339,76673.41822623403,1.2596467947536207,0.2482465490532784,-0.7514400464686348,0.6739648283253246,-1.9811108057446258,-0.8945842596188971,-1.572024459240281,-0.22207745528777328,0.6722264376181334,-0.46669653411092366,0.0,-1.091502278356489,0.0,0.0,0.21111796061632443,0.0,0.0,-0.22207745528777328,0.6722264376181334,0.22207745528777328
AP0280,2026-07-23 11:34:00,False,73.06284499483672,72.32601631826518,0.010084861554783666,75.54823146627037,0.7306284499483672,0.1067874301115666,0.1625841199400663,38.1318,5.57328,8.485332244,50.47345154204504,37.56804095731708,236.12725049539756,0.3943192398467837,18.17660122213522,1059.7560869757347,1013.2267955573507,2.891515427156489,-0.2391235429568374,4,-1.396013049118385,-1.435465110177101,-1.2172571137543493,-1.2371947373874774,-0.01993762363312812,3.282820569263305,17724.651456273088,0.5002799975881147,280,69.42098665784579,70.38141621480578,73.68290316475634,0.7038141621480577,0.12065534366353534,0.17553049418840705,True,2.914252714332285,-0.26738470706802714,3.1532690250649784,38400.08253271504,57492.24397959221,72473.84717959694,1.0472335745919183,0.3752162862001146,-0.7514400464686348,1.0034074591545652,-1.9811108057446258,-0.8945842596188971,-1.572024459240281,-0.3356625835872816,0.6722264376181334,-0.29394372422088305,0.0,-0.1990563785983177,0.0,0.0,0.21111796061632443,0.0,0.0,-0.3356625835872816,0.6722264376181334,0.3356625835872816
