Batch,orden_escalon_fase,inicio_bloque,receta__gn,hist__gn,rec__gn,z_hist__gn,z_rec__gn,dev_hist__gn,dev_rec__gn,beta__gn,t__gn,motivo__gn,valor_hist_pp__gn,valor_rec_pp__gn,receta__carbon,hist__carbon,rec__carbon,z_hist__carbon,z_rec__carbon,dev_hist__carbon,dev_rec__carbon,beta__carbon,t__carbon,motivo__carbon,valor_hist_pp__carbon,valor_rec_pp__carbon
AP0202,1,200,25.833333333333332,25.289655942264243,25.833333333333332,-0.19880237837269912,0.0,-0.5436773910690889,0.0,-2.389260898247962,-3.2958911217747167,ejecutar la receta: horno frio,0.47499074912458633,-0.0,28.333333333333332,31.20009280473758,28.333333333333332,0.45856512937447924,0.0,2.8667594714042473,0.0,-0.0,-0.22464779454340716,ejecutar la receta,-0.0,-0.0
AP0202,2,200,19.0,13.665034138655463,19.0,-2.021306110967896,0.0,-5.334965861344537,0.0,-2.389260898247962,-3.2958911217747167,ejecutar la receta: horno frio,4.829427654325249,-0.0,16.666666666666668,14.034517996651783,16.666666666666668,-0.45086861076918633,0.0,-2.6321486700148853,0.0,-0.0,-0.22464779454340716,ejecutar la receta,0.0,-0.0
AP0202,3,200,16.666666666666668,18.735596079369113,16.666666666666668,1.0168167780465964,0.0,2.0689294127024453,0.0,-2.389260898247962,-3.2958911217747167,ejecutar la receta: horno frio,-2.42944056846921,-0.0,13.333333333333334,4.176772034473909,13.333333333333334,-2.1402259074208976,0.0,-9.156561298859426,0.0,-0.0,-0.22464779454340716,ejecutar la receta,0.0,-0.0
AP0203,0,200,27.5,29.178250133373115,24.940180323600753,0.6556126389862802,-1.0000000000000004,1.6782501333731155,-2.559819676399247,-2.389260898247962,-3.2958911217747167,recomendar,-1.5664296427270765,2.3892608982479624,55.0,62.97537959929435,55.0,1.0185007950495013,0.0,7.9753795992943495,0.0,-0.0,-0.22464779454340716,ejecutar la receta,-0.0,-0.0
AP0203,1,200,25.833333333333332,28.011582234700523,23.098570321344386,0.7965037159775638,-0.9999999999999999,2.1782489013671906,-2.734763011988946,-2.389260898247962,-3.2958911217747167,recomendar,-1.9030551838943937,2.3892608982479615,28.333333333333332,26.4516607822516,28.333333333333332,-0.3009912151452785,0.0,-1.8816725510817314,0.0,-0.0,-0.22464779454340716,ejecutar la receta,0.0,-0.0
AP0203,2,200,19.0,21.771117672390403,16.36063437774405,1.0499180746401626,-1.0,2.771117672390403,-2.6393656222559514,-2.389260898247962,-3.2958911217747167,recomendar,-2.5085282021015254,2.389260898247962,16.666666666666668,11.178385344005767,16.666666666666668,-0.9401041072062997,0.0,-5.488281322660901,0.0,-0.0,-0.22464779454340716,ejecutar la receta,0.0,-0.0
AP0203,3,200,16.666666666666668,21.117740359836155,16.666666666666668,2.1875692731463356,0.0,4.451073693169487,0.0,-2.389260898247962,-3.2958911217747167,ejecutar la receta: horno frio,-5.226673726537254,-0.0,13.333333333333334,6.519704414136482,13.333333333333334,-1.592596244425713,0.0,-6.8136289191968515,0.0,-0.0,-0.22464779454340716,ejecutar la receta,0.0,-0.0
AP0204,0,200,27.5,29.272195638020833,24.940180323600753,0.6923126868505364,-1.0000000000000004,1.7721956380208326,-2.559819676399247,-2.389260898247962,-3.2958911217747167,recomendar,-1.6541156320529726,2.3892608982479624,55.0,62.63451360887096,55.0,0.9749702924659912,0.0,7.634513608870961,0.0,-0.0,-0.22464779454340716,ejecutar la receta,-0.0,-0.0
AP0204,1,200,25.833333333333332,23.92034625922309,25.833333333333332,-0.6995074402147037,0.0,-1.9129870741102408,0.0,-2.389260898247962,-3.2958911217747167,ejecutar la receta: horno frio,1.6713057749385152,-0.0,28.333333333333332,30.031301801632612,28.333333333333332,0.2716060200048955,0.0,1.6979684682992797,0.0,-0.0,-0.22464779454340716,ejecutar la receta,-0.0,-0.0
AP0204,2,200,19.0,21.772548438178166,19.0,1.05046016163853,0.0,2.772548438178166,0.0,-2.389260898247962,-3.2958911217747167,ejecutar la receta: horno frio,-2.5098233893701734,-0.0,16.666666666666668,16.419410051618303,16.666666666666668,-0.04235332441526454,0.0,-0.24725661504836438,0.0,-0.0,-0.22464779454340716,ejecutar la receta,0.0,-0.0
AP0204,3,200,16.666666666666668,20.05760260687934,16.666666666666668,1.6665433514165726,0.0,3.390935940212671,0.0,-2.389260898247962,-3.2958911217747167,ejecutar la receta: horno frio,-3.9818068647747293,-0.0,13.333333333333334,3.3645278453826903,13.333333333333334,-2.3300773155976375,0.0,-9.968805487950643,0.0,-0.0,-0.22464779454340716,ejecutar la receta,0.0,-0.0
AP0205,0,200,27.5,29.09524527090567,24.940180323600753,0.6231865805288336,-1.0000000000000004,1.5952452709056715,-2.559819676399247,-2.389260898247962,-3.2958911217747167,recomendar,-1.4889553291703967,2.3892608982479624,55.0,61.14655932367006,55.0,0.7849501682065119,0.0,6.146559323670061,0.0,-0.0,-0.22464779454340716,ejecutar la receta,-0.0,-0.0
AP0205,1,200,25.833333333333332,28.820395141601562,23.098570321344386,1.0922561827746058,-0.9999999999999999,2.98706180826823,-2.734763011988946,-2.389260898247962,-3.2958911217747167,recomendar,-2.6096849883729445,2.3892608982479615,28.333333333333332,29.75391853528145,28.333333333333332,0.22723595872510152,0.0,1.4205852019481178,0.0,-0.0,-0.22464779454340716,ejecutar la receta,-0.0,-0.0
AP0205,2,200,19.0,16.314228735108305,19.0,-1.017582119826233,0.0,-2.685771264891695,0.0,-2.389260898247962,-3.2958911217747167,ejecutar la receta: horno frio,2.4312691696570905,-0.0,16.666666666666668,16.371367802695623,16.666666666666668,-0.05058262478752423,0.0,-0.29529886397104477,0.0,-0.0,-0.22464779454340716,ejecutar la receta,0.0,-0.0
AP0205,3,200,16.666666666666668,21.27104753282335,16.666666666666668,2.2629151523876447,0.0,4.604380866156681,0.0,-2.389260898247962,-3.2958911217747167,ejecutar la receta: horno frio,-5.406694689652628,-0.0,13.333333333333334,5.028862138227983,13.333333333333334,-1.941061040175527,0.0,-8.30447119510535,0.0,-0.0,-0.22464779454340716,ejecutar la receta,0.0,-0.0
AP0206,0,200,27.5,29.40682952880859,24.940180323600753,0.7449077551786067,-1.0000000000000004,1.90682952880859,-2.559819676399247,-2.389260898247962,-3.2958911217747167,recomendar,-1.7797789722499107,2.3892608982479624,55.0,60.60704017557123,55.0,0.716050540992315,0.0,5.607040175571228,0.0,-0.0,-0.22464779454340716,ejecutar la receta,-0.0,-0.0
AP0206,1,200,25.833333333333332,24.374794253909137,23.098570321344386,-0.5333328968653209,-0.9999999999999999,-1.4585390794241953,-2.734763011988946,-2.389260898247962,-3.2958911217747167,recomendar,1.2742714362296244,2.3892608982479615,28.333333333333332,21.420944164960815,28.333333333333332,-1.105701634510974,0.0,-6.912389168372517,0.0,-0.0,-0.22464779454340716,ejecutar la receta,0.0,-0.0
AP0206,2,200,19.0,27.0485168923272,16.36063437774405,3.049413398605939,-1.0,8.0485168923272,-2.6393656222559514,-2.389260898247962,-3.2958911217747167,recomendar,-7.285844195882596,2.389260898247962,16.666666666666668,15.35707520984468,16.666666666666668,-0.22432383380881948,0.0,-1.3095914568219875,0.0,-0.0,-0.22464779454340716,ejecutar la receta,0.0,-0.0
AP0206,3,200,16.666666666666668,19.748330523173014,16.666666666666668,1.5145453945199878,0.0,3.0816638565063457,0.0,-2.389260898247962,-3.2958911217747167,ejecutar la receta: horno frio,-3.61864408974814,-0.0,13.333333333333334,8.655836255622633,13.333333333333334,-1.0933034903451118,0.0,-4.677497077710701,0.0,-0.0,-0.22464779454340716,ejecutar la receta,0.0,-0.0
AP0207,0,200,27.5,28.955146190502024,24.940180323600753,0.5684565221206894,-1.0000000000000004,1.455146190502024,-2.559819676399247,-2.389260898247962,-3.2958911217747167,recomendar,-1.358190940656991,2.3892608982479624,55.0,64.20890010712205,55.0,1.1760282960656956,0.0,9.208900107122048,0.0,-0.0,-0.22464779454340716,ejecutar la receta,-0.0,-0.0
AP0207,1,200,25.833333333333332,26.14110294596354,25.833333333333332,0.11253977448172774,0.0,0.3077696126302065,0.0,-2.389260898247962,-3.2958911217747167,ejecutar la receta: horno frio,-0.26888688266683586,-0.0,28.333333333333332,26.886716950245397,28.333333333333332,-0.23139989088132937,0.0,-1.4466163830879353,0.0,-0.0,-0.22464779454340716,ejecutar la receta,0.0,-0.0
AP0207,2,200,19.0,19.14207436455621,19.0,0.05382898199407962,0.0,0.14207436455620837,0.0,-2.389260898247962,-3.2958911217747167,ejecutar la receta: horno frio,-0.12861148187094804,-0.0,16.666666666666668,9.282132733057415,16.666666666666668,-1.2649188830984572,0.0,-7.384533933609253,0.0,-0.0,-0.22464779454340716,ejecutar la receta,0.0,-0.0
AP0207,3,200,16.666666666666668,16.90649671766493,16.666666666666668,0.11786927975288802,0.0,0.23983005099826116,0.0,-2.389260898247962,-3.2958911217747167,ejecutar la receta: horno frio,-0.28162046121822554,-0.0,13.333333333333334,5.663810984293619,13.333333333333334,-1.792650089177367,0.0,-7.669522349039715,0.0,-0.0,-0.22464779454340716,ejecutar la receta,0.0,-0.0
AP0208,0,200,27.5,29.09917527940538,27.5,0.624721848241611,0.0,1.5991752794053795,0.0,-2.389260898247962,-3.2958911217747167,ejecutar la receta: horno frio,-1.4926234842848785,-0.0,55.0,58.07828356014784,55.0,0.39311411003882296,0.0,3.078283560147838,0.0,-0.0,-0.22464779454340716,ejecutar la receta,-0.0,-0.0
AP0208,1,200,25.833333333333332,24.171195597330733,25.833333333333332,-0.6077812697904506,0.0,-1.6621377360025988,0.0,-2.389260898247962,-3.2958911217747167,ejecutar la receta: horno frio,1.4521480225978187,-0.0,28.333333333333332,29.73971307216547,28.333333333333332,0.22496366134662155,0.0,1.4063797388321362,0.0,-0.0,-0.22464779454340716,ejecutar la receta,-0.0,-0.0
AP0208,2,200,19.0,19.14168719821506,19.0,0.05368229282836341,0.0,0.1416871982150596,0.0,-2.389260898247962,-3.2958911217747167,ejecutar la receta: horno frio,-0.1282610031831057,-0.0,16.666666666666668,14.201726180788068,16.666666666666668,-0.4222270212763181,0.0,-2.4649404858786,0.0,-0.0,-0.22464779454340716,ejecutar la receta,0.0,-0.0
AP0208,3,200,16.666666666666668,16.882016584608287,16.666666666666668,0.10583802829115127,0.0,0.2153499179416194,0.0,-2.389260898247962,-3.2958911217747167,ejecutar la receta: horno frio,-0.25287466254370927,-0.0,13.333333333333334,6.010590709339488,13.333333333333334,-1.711594884337105,0.0,-7.322742623993846,0.0,-0.0,-0.22464779454340716,ejecutar la receta,0.0,-0.0
AP0209,0,200,27.5,30.35220917878327,27.5,1.1142226950905039,0.0,2.8522091787832693,0.0,-2.389260898247962,-3.2958911217747167,ejecutar la receta: horno frio,-2.662168717320202,-0.0,55.0,57.253933976286206,55.0,0.2878400354811574,0.0,2.2539339762862056,0.0,-0.0,-0.22464779454340716,ejecutar la receta,-0.0,-0.0
AP0209,1,200,25.833333333333332,27.98059403483073,23.098570321344386,0.7851724965139601,-0.9999999999999999,2.147260701497398,-2.734763011988946,-2.389260898247962,-3.2958911217747167,recomendar,-1.8759819443005392,2.3892608982479615,28.333333333333332,31.200353064903847,28.333333333333332,0.45860676043491744,0.0,2.8670197315705153,0.0,-0.0,-0.22464779454340716,ejecutar la receta,-0.0,-0.0
AP0209,2,200,19.0,23.897900424533418,19.0,1.8557112297109575,0.0,4.897900424533418,0.0,-2.389260898247962,-3.2958911217747167,ejecutar la receta: horno frio,-4.433778279588033,-0.0,16.666666666666668,10.493810042123945,16.666666666666668,-1.057367056234406,0.0,-6.172856624542723,0.0,-0.0,-0.22464779454340716,ejecutar la receta,0.0,-0.0
AP0209,3,200,16.666666666666668,22.227294906462078,16.666666666666668,2.732882067406167,0.0,5.56062823979541,0.0,-2.389260898247962,-3.2958911217747167,ejecutar la receta: horno frio,-6.529568263176606,-0.0,13.333333333333334,5.630951987372504,13.333333333333334,-1.8003304480159183,0.0,-7.70238134596083,0.0,-0.0,-0.22464779454340716,ejecutar la receta,0.0,-0.0
AP0210,0,200,27.5,27.428891826558992,24.940180323600753,-0.027778586943683396,-1.0000000000000004,-0.07110817344100795,-2.559819676399247,-2.389260898247962,-3.2958911217747167,recomendar,0.0663702915931241,2.3892608982479624,55.0,62.46509484732034,55.0,0.9533345645125683,0.0,7.465094847320337,0.0,-0.0,-0.22464779454340716,ejecutar la receta,-0.0,-0.0
AP0210,1,200,25.833333333333332,27.086311842176645,23.098570321344386,0.4581671257620393,-0.9999999999999999,1.252978508843313,-2.734763011988946,-2.389260898247962,-3.2958911217747167,recomendar,-1.094680798445897,2.3892608982479615,28.333333333333332,27.016339580829325,28.333333333333332,-0.21066553246846156,0.0,-1.3169937525040076,0.0,-0.0,-0.22464779454340716,ejecutar la receta,0.0,-0.0
AP0210,2,200,19.0,19.641757168240016,19.0,0.24314826366931505,0.0,0.6417571682400158,0.0,-2.389260898247962,-3.2958911217747167,ejecutar la receta: horno frio,-0.5809446388619799,-0.0,16.666666666666668,9.370470537458147,16.666666666666668,-1.249787236621842,0.0,-7.296196129208521,0.0,-0.0,-0.22464779454340716,ejecutar la receta,0.0,-0.0
AP0210,3,200,16.666666666666668,16.793752577039932,16.666666666666668,0.06245891480273802,0.0,0.127085910373264,0.0,-2.389260898247962,-3.2958911217747167,ejecutar la receta: horno frio,-0.14923064288518276,-0.0,13.333333333333334,7.578929646809895,13.333333333333334,-1.3450162620753574,0.0,-5.754403686523439,0.0,-0.0,-0.22464779454340716,ejecutar la receta,0.0,-0.0
AP0211,0,210,27.5,28.319691738552514,24.975426141402767,0.32468518825904813,-1.0,0.819691738552514,-2.5245738585972326,-2.2839771226205174,-3.1814202820608224,recomendar,-0.7415735420374018,2.2839771226205174,55.0,54.59404316563759,55.0,-0.05276356632912424,0.0,-0.4059568343624065,0.0,0.0,0.746503095323904,ejecutar la receta,-0.0,0.0
AP0211,1,210,25.833333333333332,24.195344621969817,25.833333333333332,-0.6076092643104446,0.0,-1.6379887113635156,0.0,-2.2839771226205174,-3.1814202820608224,ejecutar la receta: horno frio,1.3877656591773389,-0.0,28.333333333333332,31.221848786182896,28.333333333333332,0.45832061862992585,0.0,2.888515452849564,0.0,0.0,0.746503095323904,ejecutar la receta,0.0,0.0
AP0211,2,210,19.0,19.348705045912002,19.0,0.12933229566937876,0.0,0.348705045912002,0.0,-2.2839771226205174,-3.1814202820608224,ejecutar la receta: horno frio,-0.2953920045248537,-0.0,16.666666666666668,15.011254834371897,16.666666666666668,-0.288911147617726,0.0,-1.6554118322947708,0.0,0.0,0.746503095323904,ejecutar la receta,-0.0,0.0
AP0211,3,210,16.666666666666668,17.036789556946417,16.666666666666668,0.17522988238259624,0.0,0.3701228902797489,0.0,-2.2839771226205174,-3.1814202820608224,ejecutar la receta: horno frio,-0.40022104256133384,-0.0,13.333333333333334,8.317321734958224,13.333333333333334,-1.1951209314698723,0.0,-5.01601159837511,0.0,0.0,0.746503095323904,ejecutar la receta,-0.0,0.0
AP0212,0,210,27.5,29.17913293909144,24.975426141402767,0.6651153949698428,-1.0,1.6791329390914385,-2.5245738585972326,-2.2839771226205174,-3.1814202820608224,recomendar,-1.5191083460138306,2.2839771226205174,55.0,35.87624024977993,55.0,-2.4855789597131968,0.0,-19.123759750220067,0.0,0.0,0.746503095323904,ejecutar la receta,-0.0,0.0
AP0212,1,210,25.833333333333332,29.449982747395833,25.833333333333332,1.3415902530354054,0.0,3.6166494140625005,0.0,-2.2839771226205174,-3.1814202820608224,ejecutar la receta: horno frio,-3.064161445863537,-0.0,28.333333333333332,42.69559952173478,28.333333333333332,2.2788601383115537,0.0,14.362266188401446,0.0,0.0,0.746503095323904,ejecutar la receta,0.0,0.0
AP0212,2,210,19.0,22.017803692287867,19.0,1.1192825684019838,0.0,3.017803692287867,0.0,-2.2839771226205174,-3.1814202820608224,ejecutar la receta: horno frio,-2.5564157799780656,-0.0,16.666666666666668,22.09632815406436,16.666666666666668,0.9476129751502872,0.0,5.429661487397691,0.0,0.0,0.746503095323904,ejecutar la receta,0.0,0.0
AP0212,3,210,16.666666666666668,21.08428990116826,16.666666666666668,2.0914664294533436,0.0,4.4176232345015904,0.0,-2.2839771226205174,-3.1814202820608224,ejecutar la receta: horno frio,-4.776861477600256,-0.0,13.333333333333334,11.390174770355225,13.333333333333334,-0.46297928667715726,0.0,-1.943158562978109,0.0,0.0,0.746503095323904,ejecutar la receta,-0.0,0.0
AP0213,0,210,27.5,29.598203713756256,27.5,0.8311120336650054,0.0,2.0982037137562557,0.0,-2.2839771226205174,-3.1814202820608224,ejecutar la receta: horno frio,-1.8982408712254857,-0.0,55.0,63.89774560415616,55.0,1.156469729354168,0.0,8.897745604156157,0.0,0.0,0.746503095323904,ejecutar la receta,0.0,0.0
AP0213,1,210,25.5,27.481068481445313,25.5,0.7348741503582059,0.0,1.9810684814453126,0.0,-2.2839771226205174,-3.1814202820608224,ejecutar la receta: horno frio,-1.6784357474233327,-0.0,28.333333333333332,27.258116658528646,28.333333333333332,-0.1706045820428438,0.0,-1.075216674804686,0.0,0.0,0.746503095323904,ejecutar la receta,-0.0,0.0
AP0213,2,210,18.333333333333332,18.86442872803418,18.333333333333332,0.19697961764920766,0.0,0.5310953947008485,0.0,-2.2839771226205174,-3.1814202820608224,ejecutar la receta: horno frio,-0.449896940333327,-0.0,16.666666666666668,9.472015041775173,16.666666666666668,-1.255648302800708,0.0,-7.194651624891495,0.0,0.0,0.746503095323904,ejecutar la receta,-0.0,0.0
AP0213,3,210,16.666666666666668,16.88508528369968,16.666666666666668,0.10340746162426231,0.0,0.2184186170330129,0.0,-2.2839771226205174,-3.1814202820608224,ejecutar la receta: horno frio,-0.23618027665807423,-0.0,13.333333333333334,5.443985309022845,13.333333333333334,-1.8797255099167423,0.0,-7.889348024310489,0.0,0.0,0.746503095323904,ejecutar la receta,-0.0,0.0
AP0214,0,210,27.5,29.21353016040943,24.975426141402767,0.6787403563473263,-1.0,1.7135301604094302,-2.5245738585972326,-2.2839771226205174,-3.1814202820608224,recomendar,-1.550227446096591,2.2839771226205174,55.0,65.33337080760668,55.0,1.343062734408498,0.0,10.333370807606684,0.0,0.0,0.746503095323904,ejecutar la receta,0.0,0.0
AP0214,1,210,25.5,27.323060845269097,22.804207148285645,0.6762614731728159,-0.9999999999999996,1.8230608452690973,-2.695792851714355,-2.2839771226205174,-3.1814202820608224,recomendar,-1.5445657336363605,2.283977122620516,28.333333333333332,27.402476931840948,28.333333333333332,-0.14769894388715793,0.0,-0.9308564014923846,0.0,0.0,0.746503095323904,ejecutar la receta,-0.0,0.0
AP0214,2,210,18.333333333333332,22.143929985894097,18.333333333333332,1.4133240075628373,0.0,3.810596652560765,0.0,-2.2839771226205174,-3.1814202820608224,ejecutar la receta: horno frio,-3.2279997001238674,-0.0,16.666666666666668,8.810904390849762,16.666666666666668,-1.3710287979348947,0.0,-7.855762275816906,0.0,0.0,0.746503095323904,ejecutar la receta,-0.0,0.0
AP0214,3,210,16.666666666666668,16.05927997165256,16.666666666666668,-0.2875593537260864,0.0,-0.6073866950141067,0.0,-2.2839771226205174,-3.1814202820608224,ejecutar la receta: horno frio,0.6567789853059223,-0.0,13.333333333333334,4.999413322679924,13.333333333333334,-1.9856497638789299,0.0,-8.33392001065341,0.0,0.0,0.746503095323904,ejecutar la receta,-0.0,0.0
AP0215,0,210,27.5,29.21498893455223,27.5,0.6793181862008016,0.0,1.7149889345522311,0.0,-2.2839771226205174,-3.1814202820608224,ejecutar la receta: horno frio,-1.5515471962626959,-0.0,55.0,45.53436512418146,55.0,-1.230280195681252,0.0,-9.465634875818537,0.0,0.0,0.746503095323904,ejecutar la receta,-0.0,0.0
AP0215,1,210,25.5,26.756342854817706,25.5,0.46603835083943884,0.0,1.2563428548177065,0.0,-2.2839771226205174,-3.1814202820608224,ejecutar la receta: horno frio,-1.0644209315810726,-0.0,28.333333333333332,46.84277570675581,28.333333333333332,2.9368923994202936,0.0,18.509442373422477,0.0,0.0,0.746503095323904,ejecutar la receta,0.0,0.0
AP0215,2,210,18.333333333333332,24.10367574055989,18.333333333333332,2.140180186877225,0.0,5.770342407226558,0.0,-2.2839771226205174,-3.1814202820608224,ejecutar la receta: horno frio,-4.888122585113287,-0.0,16.666666666666668,21.28028884161086,16.666666666666668,0.805193518153112,0.0,4.613622174944194,0.0,0.0,0.746503095323904,ejecutar la receta,0.0,0.0
AP0215,3,210,16.666666666666668,20.9564579433865,16.666666666666668,2.030946046858514,0.0,4.289791276719832,0.0,-2.2839771226205174,-3.1814202820608224,ejecutar la receta: horno frio,-4.638634308301424,-0.0,13.333333333333334,5.0947424389067155,13.333333333333334,-1.9629365344641356,0.0,-8.238590894426618,0.0,0.0,0.746503095323904,ejecutar la receta,-0.0,0.0
AP0216,0,210,27.5,29.52856110749421,27.5,0.8035261478233674,0.0,2.028561107494209,0.0,-2.2839771226205174,-3.1814202820608224,ejecutar la receta: horno frio,-1.835235339055963,-0.0,55.0,47.511159531054986,55.0,-0.9733496208581178,0.0,-7.488840468945014,0.0,0.0,0.746503095323904,ejecutar la receta,-0.0,0.0
AP0216,1,210,25.5,26.788634589301218,25.5,0.4780169175393897,0.0,1.2886345893012177,0.0,-2.2839771226205174,-3.1814202820608224,ejecutar la receta: horno frio,-1.0917797038855444,-0.0,28.333333333333332,40.356250234750604,28.333333333333332,1.9076756908320194,0.0,12.022916901417272,0.0,0.0,0.746503095323904,ejecutar la receta,0.0,0.0
AP0216,2,210,18.333333333333332,22.158580796983504,18.333333333333332,1.418757892313933,0.0,3.8252474636501717,0.0,-2.2839771226205174,-3.1814202820608224,ejecutar la receta: horno frio,-3.2404105685823263,-0.0,16.666666666666668,15.951318214053197,16.666666666666668,-0.12484636050029227,0.0,-0.7153484526134708,0.0,0.0,0.746503095323904,ejecutar la receta,-0.0,0.0
AP0216,3,210,16.666666666666668,17.42632835343567,16.666666666666668,0.35965197376062036,0.0,0.7596616867690038,0.0,-2.2839771226205174,-3.1814202820608224,ejecutar la receta: horno frio,-0.8214368801745715,-0.0,13.333333333333334,6.514269765218098,13.333333333333334,-1.6247182534263156,0.0,-6.819063568115236,0.0,0.0,0.746503095323904,ejecutar la receta,-0.0,0.0
AP0217,0,210,27.5,29.140323497630934,27.5,0.6497427247156762,0.0,1.6403234976309342,0.0,-2.2839771226205174,-3.1814202820608224,ejecutar la receta: horno frio,-1.483997518839725,-0.0,55.0,56.71172931630124,55.0,0.22247917924578883,0.0,1.7117293163012377,0.0,0.0,0.746503095323904,ejecutar la receta,0.0,0.0
AP0217,1,210,25.5,24.343394982209535,25.5,-0.4290407614423847,0.0,-1.156605017790465,0.0,-2.2839771226205174,-3.1814202820608224,ejecutar la receta: horno frio,0.9799192838060936,-0.0,28.333333333333332,28.996955128205126,28.333333333333332,0.10529684072207139,0.0,0.6636217948717942,0.0,0.0,0.746503095323904,ejecutar la receta,0.0,0.0
AP0217,2,210,18.333333333333332,15.909694903504612,18.333333333333332,-0.8989107719461545,0.0,-2.4236384298287206,0.0,-2.2839771226205174,-3.1814202820608224,ejecutar la receta: horno frio,2.053091638402166,-0.0,16.666666666666668,16.95888972206721,16.666666666666668,0.051000298928088855,0.0,0.29222305540054094,0.0,0.0,0.746503095323904,ejecutar la receta,0.0,0.0
AP0217,3,210,16.666666666666668,14.835258161756727,16.666666666666668,-0.8670566056244111,0.0,-1.8314085049099411,0.0,-2.2839771226205174,-3.1814202820608224,ejecutar la receta: horno frio,1.9803374512631553,-0.0,13.333333333333334,6.06303368770715,13.333333333333334,-1.732230301732263,0.0,-7.270299645626184,0.0,0.0,0.746503095323904,ejecutar la receta,-0.0,0.0
AP0218,0,210,27.5,29.155271199544266,24.975426141402767,0.655663605921995,-1.0,1.6552711995442664,-2.5245738585972326,-2.2839771226205174,-3.1814202820608224,recomendar,-1.4975206760607112,2.2839771226205174,55.0,61.17538012432795,55.0,0.8026347907389909,0.0,6.175380124327951,0.0,0.0,0.746503095323904,ejecutar la receta,0.0,0.0
AP0218,1,210,25.5,15.174191090901695,22.804207148285645,-3.8303421208835586,-0.9999999999999996,-10.325808909098305,-2.695792851714355,-2.2839771226205174,-3.1814202820608224,recomendar,8.7484137759078,2.283977122620516,28.333333333333332,29.19928252391326,28.333333333333332,0.13740011961408977,0.0,0.8659491905799293,0.0,0.0,0.746503095323904,ejecutar la receta,0.0,0.0
AP0218,2,210,18.333333333333332,7.066181526184083,15.637138665889855,-4.17890886856205,-1.0000000000000002,-11.267151807149249,-2.6961946674434767,-2.2839771226205174,-3.1814202820608224,recomendar,9.544532253311711,2.283977122620518,16.666666666666668,13.727423580109127,16.666666666666668,-0.5129721056105132,0.0,-2.939243086557541,0.0,0.0,0.746503095323904,ejecutar la receta,-0.0,0.0
AP0218,3,210,16.666666666666668,8.741528012054134,16.666666666666668,-3.752054117117394,0.0,-7.9251386546125335,0.0,-2.2839771226205174,-3.1814202820608224,ejecutar la receta: horno frio,8.569605766330252,-0.0,13.333333333333334,5.459996859232584,13.333333333333334,-1.8759105787855745,0.0,-7.87333647410075,0.0,0.0,0.746503095323904,ejecutar la receta,-0.0,0.0
AP0219,0,210,27.5,29.42753025388806,24.975426141402767,0.763507174616426,-1.0,1.9275302538880617,-2.5245738585972326,-2.2839771226205174,-3.1814202820608224,recomendar,-1.7438329197805456,2.2839771226205174,55.0,58.48759696157274,55.0,0.4532946314359092,0.0,3.4875969615727413,0.0,0.0,0.746503095323904,ejecutar la receta,0.0,0.0
AP0219,1,210,25.5,26.901052300347224,22.804207148285645,0.5197180857038931,-0.9999999999999996,1.4010523003472244,-2.695792851714355,-2.2839771226205174,-3.1814202820608224,recomendar,-1.1870242179598214,2.283977122620516,28.333333333333332,32.54990390875401,28.333333333333332,0.6690430659517735,0.0,4.216570575420679,0.0,0.0,0.746503095323904,ejecutar la receta,0.0,0.0
AP0219,2,210,18.333333333333332,23.53320509168837,15.637138665889855,1.928596559122172,-1.0000000000000002,5.199871758355037,-2.6961946674434767,-2.2839771226205174,-3.1814202820608224,recomendar,-4.404870419799689,2.283977122620518,16.666666666666668,12.071691046820746,16.666666666666668,-0.801939223646173,0.0,-4.594975619845922,0.0,0.0,0.746503095323904,ejecutar la receta,-0.0,0.0
AP0219,3,210,16.666666666666668,17.114073677668497,14.554453354375422,0.21181904706229673,-1.0000000000000004,0.4474070110018289,-2.112213312291246,-2.2839771226205174,-3.1814202820608224,recomendar,-0.4837898576255644,2.2839771226205183,13.333333333333334,6.048410000271267,13.333333333333334,-1.7357145590165877,0.0,-7.284923333062067,0.0,0.0,0.746503095323904,ejecutar la receta,-0.0,0.0
AP0220,0,210,27.5,29.31486906828703,27.5,0.7188813518394959,0.0,1.814869068287031,0.0,-2.2839771226205174,-3.1814202820608224,ejecutar la receta: horno frio,-1.6419085614799196,-0.0,55.0,45.09456602157018,55.0,-1.2874423547038139,0.0,-9.90543397842982,0.0,0.0,0.746503095323904,ejecutar la receta,-0.0,0.0
AP0220,1,210,25.5,16.320847581621468,25.5,-3.40499174947406,0.0,-9.179152418378532,0.0,-2.2839771226205174,-3.1814202820608224,ejecutar la receta: horno frio,7.776923258510366,-0.0,28.333333333333332,42.01305791414701,28.333333333333332,2.1705612917460337,0.0,13.67972458081368,0.0,0.0,0.746503095323904,ejecutar la receta,0.0,0.0
AP0220,2,210,18.333333333333332,23.597465294581948,18.333333333333332,1.9524302250178582,0.0,5.264131961248616,0.0,-2.2839771226205174,-3.1814202820608224,ejecutar la receta: horno frio,-4.459305967453617,-0.0,16.666666666666668,25.297409784226186,16.666666666666668,1.5062825154700854,0.0,8.630743117559518,0.0,0.0,0.746503095323904,ejecutar la receta,0.0,0.0
