Batch,fecha_batch,es_lockbox,rendimiento_proxy_batch,recuperacion_refinada_pct,sn_perdido_escoria_frac,recuperacion_real_pct,f_metal,f_dross,f_polvo,sn_metal_t,sn_dross_t,sn_polvo_t,feed_sn_total_t,ley_sn_conc_batch_pct,espesor_ladrillo_norm_mm,frac_carga_secundaria_F,feed_dross_Fe_total_t,T_media_F,T_media_R,R_sum_ln_sn_dep,R_sum_ln_feo_ret,R_n_validos,R_lnirf_twmean,R_lnirf_fin,F_lnirf_F0,F_lnirf_fin,F_sum_d_lnirf,F_sum_ln_sn_dep,F_sn_ext_kg,R_sdi_w10,idx_cronologico,recuperacion_refinada_pct_next,rendimiento_proxy_batch_next,recuperacion_real_pct_next,f_metal_next,f_dross_next,f_polvo_next,es_dev,R_sum_m6_ln_sn_dep,R_sum_m6_ln_feo_ret,F_sum_m6_ln_sn_dep,F_m6_sn_ext_kg,R_m6_masa_fin_kg,F_m6_masa_fin_kg,m6_k_anclaje,xG,xC,dross_pp,escoria_pp,polvo_pp
AP0127,2026-06-02 08:45:00,False,68.99600333422,68.14158472233768,0.012383595724284154,73.76050201273932,0.6899600333422001,0.12968348784886813,0.18035647880893171,36.2796,6.81904,9.483536136,49.185673917639654,41.38141076,274.4602209748508,0.42717918870173693,18.70596077879319,1026.4257830612594,1007.6585701328378,2.7645431907490723,-0.28785508727869535,4,-1.315171273461582,-1.3981021578375108,-0.9806349735952082,-1.1722168327772724,-0.19158185918206416,3.714972266563974,34751.96484117063,-0.11400768203788125,127,62.774861258594825,63.3889067796939,68.41396126382945,0.633889067796939,0.16629229278493315,0.1998186394181278,True,2.8471265369623473,-0.3714825142614513,3.1355505794539384,33045.90070522572,54436.33697039591,75824.62539564942,0.9007723061992845,1.4572536356848944,-0.990397378066455,12.968348784886812,1.2383595724284153,18.035647880893173
AP0128,2026-06-02 16:16:00,False,63.3889067796939,62.774861258594825,0.009686955530455312,68.41396126382945,0.633889067796939,0.16629229278493315,0.1998186394181278,35.07616,9.20176,11.056935548000002,51.27047075191772,41.38141076,274.4602209748508,0.4345396019610455,17.759600227629367,1018.5289485590123,1016.8148799091418,2.9130112301688746,-0.21218958353431058,3,-1.2694574657372544,-1.2879762534574555,-1.2988084516877927,-1.1203228003381231,0.17848565134966954,4.04235765831915,36925.05041725513,0.791115394825769,128,68.21774553302862,68.80948984907785,68.03464219956575,0.6880948984907787,0.15865155249540888,0.15325354901381252,True,2.9976900703334874,-0.2979664557935389,3.37980120101934,34847.957887235345,56720.749468049085,77894.14429744963,0.8180632498829518,0.35458784015676215,-0.10919734943526024,16.629229278493316,0.9686955530455312,19.98186394181278
AP0129,2026-06-02 23:55:00,False,68.80948984907785,68.21774553302862,0.00859974862983466,68.03464219956575,0.6880948984907787,0.15865155249540888,0.15325354901381252,35.58575999999999,8.204880000000001,7.925714936,52.30535334575057,41.38141076,274.5824252361882,0.4346124916311828,18.18426419409989,1052.0477690925456,1027.2522088486808,3.4605078048156077,-0.24924638161438598,3,-1.2880091692005151,-1.4389912784511927,-1.3675779436517526,-1.166082542546677,0.20149540110507558,3.982083024515498,37108.978848512575,0.9680439886717478,129,75.35219497500168,76.22740468599622,71.07622560006739,0.7622740468599623,0.1474980397359847,0.09022791340405302,True,3.5349641317429574,-0.3631305952045091,3.3414041353070516,34469.25071366752,56179.93599936888,76490.55164997924,1.0059405266614683,0.8969762382878316,-0.40942977125286134,15.865155249540889,0.8599748629834659,15.325354901381253
AP0130,2026-06-03 07:38:00,False,76.22740468599622,75.35219497500168,0.011481562498418835,71.07622560006739,0.7622740468599623,0.1474980397359847,0.09022791340405302,37.19492,7.19712,4.402642376,52.33102867517031,41.0326916,274.59464566232197,0.4495352784770983,18.915000076629056,1056.3209058303942,1012.0608393137996,2.5928882391358146,-0.138772576238178,4,-1.2949365709704477,-1.353268286991508,-1.044823410853073,-1.212835060106964,-0.168011649253891,4.835419057423409,42588.43558263691,1.2051624767540345,130,63.4774572506526,64.63338094067147,63.94858050440945,0.6463338094067148,0.18237273938928994,0.17129345120399528,True,2.708038201627876,-0.26996079942698314,4.264156865130309,41479.393053142136,56323.70091762651,69530.71868426478,1.1174132444519687,-0.636459970555197,-0.765959862280658,14.74980397359847,1.1481562498418834,9.022791340405302
AP0131,2026-06-03 15:26:00,False,64.63338094067147,63.4774572506526,0.01788431416081935,63.94858050440945,0.6463338094067148,0.18237273938928994,0.17129345120399528,34.1922,9.64784,9.061726088,53.46827049216885,41.0326916,274.59464566232197,0.4586717319502669,20.874142063839294,1052.7609383994645,1113.9405939802632,2.043739701652518,-0.1368098686663344,4,-1.351113403149418,-1.3877883871306664,-1.2282458732739103,-1.2450110085134658,-0.016765135239555473,4.887518365030109,43010.30497856811,0.6756410149891738,131,65.09369702857832,65.88374795030101,66.83393737428527,0.6588374795030101,0.16419425781231864,0.17696826268467128,True,2.134298589811495,-0.2374638054322462,4.229559800624548,41700.87375643704,57781.40157248242,71457.42082372903,0.9550959606842085,0.10706747011234277,0.2804474642234158,18.237273938928993,1.788431416081935,17.129345120399528
AP0132,2026-06-03 23:35:00,False,65.88374795030101,65.09369702857832,0.011991590434695078,66.83393737428527,0.6588374795030101,0.16419425781231864,0.17696826268467128,36.7206,9.151440000000001,9.863404844,54.94304457083873,41.0326916,273.81822073059703,0.46549438676270094,23.881822855714812,1100.1742830906155,1063.6172240500514,2.7981070483882444,-0.2101925597594477,3,-1.3385094379083802,-1.4454222933825818,-1.3859755652942158,-1.2731273104240226,0.11284825487019323,3.728868869960738,40512.118301725,0.6961814507937674,132,67.71870050873771,68.47738955075236,60.13072159156004,0.6847738955075235,0.15653739014782722,0.15868871434464923,True,2.858210747696922,-0.2900777547608895,3.183037584072415,38591.16452711165,58637.90162011181,76608.81770587023,0.9329858913930652,0.36724845981234977,-0.13114951035771177,16.419425781231865,1.1991590434695079,17.696826268467127
AP0133,2026-06-04 07:53:00,False,68.47738955075236,67.71870050873771,0.01107940952469194,60.13072159156004,0.6847738955075235,0.15653739014782722,0.15868871434464923,32.29296,7.382079999999999,7.48353338,53.70459416627498,41.03269160000001,273.74057823742453,0.4685355066900572,21.737340096851792,1057.50590167338,1009.7465639645927,2.9285589733788213,-0.2914700775816878,4,-1.2824984137532336,-1.431152633005434,-1.1595780979682608,-1.1897084592688656,-0.030130361300604758,4.240267471488994,42007.89611118128,0.013858197561943175,133,60.995141181853725,61.91397879590847,60.674576707861654,0.6191397879590848,0.2624060765348126,0.11845413550610256,True,3.0389513309513188,-0.4059654355610873,3.626312444043079,40788.77179970997,56341.09331088458,74338.01257800491,1.1672362232072484,-1.301838959124171,0.20097855736912965,15.653739014782722,1.1079409524691939,15.868871434464923
AP0134,2026-06-04 15:53:00,False,61.91397879590847,60.995141181853725,0.01484055187413466,60.674576707861654,0.6191397879590848,0.2624060765348126,0.11845413550610256,32.688880000000005,13.85432,6.254052955999999,53.87574462594393,41.0326916,273.74057823742453,0.45950384043002307,21.417525864288617,1051.7714761511359,1091.8872822082694,2.3474961904116185,-0.20255838655319391,3,-1.3583953362008376,-1.4366884683245154,-1.3250313951020583,-1.2910904271837789,0.033940967918279386,4.794956165466762,42773.2582196232,0.32191232487967936,134,61.91634357671901,62.26040941233482,60.779032907958914,0.6226040941233482,0.19058083127654157,0.18681507460011024,True,2.3872784556410704,-0.252700266132077,4.24506042937549,41969.61338512659,57666.42833157421,71084.60451448525,0.9740902941573205,-0.07891484479414179,-0.2568688978821042,26.240607653481263,1.484055187413466,11.845413550610257
AP0135,2026-06-04 23:43:00,False,62.26040941233482,61.91634357671901,0.005526237923319153,60.779032907958914,0.6226040941233482,0.19058083127654157,0.18681507460011024,32.50464,9.94976,9.753159036,53.48002171937088,41.0326916,273.74057823742453,0.46659503277211295,21.64051707186395,1095.756022925879,1063.1015055814212,3.7515660494854033,-0.3338435833065049,4,-1.388121244440374,-1.5178171882534606,-1.4022720218548117,-1.2562442443594113,0.1460277774954004,3.525651668943951,38276.26041809424,0.41313021642035475,135,67.21324609494278,68.06820204907228,66.26462714800849,0.6806820204907228,0.1763479427278335,0.14297003678144365,True,3.8231775180674177,-0.4108442194808901,3.0975858025029965,36659.22824644402,55748.77690949704,77901.15518936186,0.9998009848981654,0.3281994820603381,-0.3238030705463817,19.058083127654157,0.5526237923319153,18.681507460011023
AP0136,2026-06-05 08:01:00,False,68.06820204907228,67.21324609494278,0.012560284073805,66.26462714800849,0.6806820204907228,0.1763479427278335,0.14297003678144365,36.599079999999994,9.48192,7.687248460000001,55.231699890580224,41.0326916,273.74057823742453,0.4653917390629137,23.079390703839515,1048.1262686629425,995.0758360302592,2.703072994820535,-0.2573638776254724,4,-1.19730438927348,-1.2385807857944477,-0.8597618469409023,-1.0291442361493581,-0.16938238920845583,4.007422779447929,42254.131828589576,0.1294342185658106,136,69.94308087499658,70.88639124036565,70.19069054004835,0.7088639124036565,0.16769689414483432,0.12343919345150926,True,2.7226648473253996,-0.2823688585333364,3.6200201247347454,41386.54464961757,60258.31102095204,77818.62123578554,0.9895423541428561,0.06460083861266824,0.5338564589477162,17.63479427278335,1.2560284073805,14.297003678144366
AP0137,2026-06-05 15:58:00,False,70.88639124036565,69.94308087499658,0.013307354893697873,70.19069054004835,0.7088639124036565,0.16769689414483432,0.12343919345150926,37.61436,8.898480000000001,6.550038984,53.58881599624463,41.03269159999999,273.74057823742453,0.4600552751851778,21.617417911705886,1033.3842489013325,1008.3169135536419,2.7464559116476317,-0.1751160384078693,3,-1.2272520388156989,-1.2538926376621344,-1.149590338217876,-1.1151264529806224,0.03446388523725363,3.9209759002647657,38813.55637885937,0.9952955275689388,137,58.21917483019654,58.625967158488876,66.41331734201157,0.5862596715848888,0.16216104186555,0.25157928654956124,True,2.8324896146565863,-0.263855801567343,3.450511471425627,37415.69649096967,59019.176777500936,78370.36072191129,0.9815217170271823,-0.019606715599797764,0.13218200591694296,16.769689414483434,1.3307354893697874,12.343919345150926
AP0138,2026-06-05 23:38:00,False,58.625967158488876,58.21917483019654,0.006938773857540099,66.41331734201157,0.5862596715848888,0.16216104186555,0.25157928654956124,34.707679999999996,9.60024,14.893968995999998,52.260120995408705,41.44016997999999,272.85249457071365,0.4610087003398483,20.447089516052444,1016.1633256258999,1015.7172687056963,3.1784606854948563,-0.20541352938459984,4,-1.2704824993160908,-1.388753895660699,-1.333251502012977,-1.2264199545077594,0.1068315475052175,3.6217144707191826,36325.30743970338,1.124325391648858,138,69.44627772115354,69.90259533159339,70.23351373976759,0.699025953315934,0.1551656425382727,0.14580840414579335,True,3.281159413592252,-0.3173624543682061,3.0523642499040635,34128.19021100168,57067.33816519232,79872.93689716815,0.7342593913865199,0.6119797781064131,0.1312279067638456,16.216104186555,0.6938773857540099,25.157928654956123
AP0139,2026-06-06 07:42:00,False,69.90259533159339,69.44627772115354,0.006527906557335242,70.23351373976759,0.699025953315934,0.1551656425382727,0.14580840414579335,36.6814,8.14232,7.65129874,52.22777282069866,41.44016997999999,272.7636862040426,0.45445223391069817,18.471812496073056,1041.3924854555974,978.6369033555937,3.514640286711119,-0.2188380473646198,3,-1.3826492300716695,-1.4339846467341038,-1.0089081837613358,-1.249271812443061,-0.24036362868172523,3.455202517132858,38379.54362948277,1.326259813064921,139,68.84378136709238,69.96473877301716,70.76614668924803,0.6996473877301715,0.16142410172786467,0.13892851054196384,True,3.6358355465455174,-0.34117200189782837,3.0400495202497835,36515.70761471069,56904.12824128996,78504.568983847,1.0040372148389627,0.597016526930022,0.37554765883182606,15.51656425382727,0.6527906557335242,14.580840414579335
AP0140,2026-06-06 16:06:00,False,69.96473877301716,68.84378136709238,0.016021747891626414,70.76614668924803,0.6996473877301715,0.16142410172786467,0.13892851054196384,35.76216,8.25112,7.101268024000001,50.535689271086994,41.44016997999999,272.7636862040426,0.4557705988717213,17.511157559094748,1030.8162432630772,995.5454029172862,2.4361264382424013,-0.1519541250231815,4,-1.2908246100494032,-1.2821285716401303,-1.0682510132374181,-1.152431837658118,-0.08418082442069985,3.6897004235529094,37850.27648075743,0.9165851880105862,140,61.34493885522402,62.295206859461196,67.08000764224133,0.6229520685946119,0.18131005513707854,0.19573787626830955,True,2.5394644624056233,-0.2564741305519707,3.3303177903958785,36810.23372963896,56697.06032797119,74362.46774172396,0.9698977496817593,-0.01165844294552315,0.002197326814957379,16.142410172786466,1.6021747891626414,13.892851054196385
AP0141,2026-06-06 23:45:00,False,62.295206859461196,61.34493885522402,0.015254271590766064,67.08000764224133,0.6229520685946119,0.18131005513707854,0.19573787626830955,35.04088,10.19864,11.010200912,52.237441872225155,41.44016997999999,272.1954292495939,0.4565063749705776,20.807289398289523,1028.8349385777306,1038.1991702201565,2.6827058902694696,-0.2440386388742708,4,-1.2214323736786434,-1.3437383226182906,-1.1927980579005744,-1.1815738457558018,0.011224212144772538,3.440707262972426,34169.02026971345,0.24231950152676163,141,72.7087098384054,73.55770200610748,65.74364385924055,0.7355770200610748,0.12331821292353863,0.14110476701538643,True,2.7212063807767146,-0.28575714467430496,3.1288739870114206,33072.79931363814,58326.329264414715,81651.40720472844,0.8324447758561568,0.022803755512195878,0.5173415892516411,18.131005513707855,1.5254271590766064,19.573787626830956
AP0142,2026-06-07 07:49:00,False,73.55770200610748,72.7087098384054,0.011541852784248461,65.74364385924055,0.7355770200610748,0.12331821292353863,0.14110476701538643,35.0448,5.8751999999999995,6.72259764,53.305229133681955,41.44016997999999,272.13860355414903,0.45709156015989005,19.782185409408854,1060.5887339529493,1024.4181647729033,3.018500056304056,-0.19851403253491484,3,-1.3590415610582747,-1.411235561724428,-1.1607852248825679,-1.2423408685635748,-0.08155564368100698,4.33515395281327,40491.76283038169,1.0333597309549076,142,71.78918788350337,72.47417241213776,66.0579465681609,0.7247417241213775,0.12224949083485147,0.15300878504377086,True,3.1265034715385203,-0.3103559128010959,3.8795293883971067,39100.16715431401,58200.99931240069,76250.6572391828,1.169930814376652,0.6968554836895985,0.4953201962541358,12.331821292353863,1.154185278424846,14.110476701538644
AP0143,2026-06-07 15:50:00,False,72.47417241213776,71.78918788350337,0.009451429465646054,66.0579465681609,0.7247417241213775,0.12224949083485147,0.15300878504377086,33.86292,5.712000000000001,7.149200984,51.26244722890237,41.44016997999999,272.13860355414903,0.4567515505594152,18.80748125875001,1063.1621949121165,1033.7299956083807,3.181966906437255,-0.1947950721244704,3,-1.2549855883090633,-1.3579799123530019,-1.0240879262410487,-1.1601247785011954,-0.13603685226014672,4.544236636838758,38715.43504906272,1.234016185192551,143,69.36942509591199,69.91445579487271,72.63356061147158,0.699144557948727,0.13527356072565505,0.165581881325618,True,3.288300703503113,-0.30691546613281545,3.961996955249277,37137.104725034515,57123.61750268406,74941.67984002024,1.1226319445049195,-0.3162621628467975,-0.17390468485879934,12.224949083485146,0.9451429465646054,15.300878504377085
AP0144,2026-06-07 23:20:00,False,69.91445579487271,69.36942509591199,0.0077956796311166275,72.63356061147158,0.699144557948727,0.13527356072565505,0.165581881325618,37.74568,7.3032,8.93949704,51.9672719913975,41.44016997999999,271.23238282865293,0.45751359326940094,19.42147477310449,1051.6714579327452,1033.1048348301463,3.0383665612735986,-0.23186869124987106,3,-1.3526791121656307,-1.4519372892681075,-1.260402007510154,-1.2306426966033244,0.029759310906829706,4.481078622623731,39752.8593452642,0.7196796487748882,144,64.20639493664603,64.86719646914743,65.54895759982028,0.6486719646914743,0.20858118014294943,0.1427468551655763,True,3.1628946029085157,-0.3584378872847425,3.745586494657316,37956.7037340969,56966.457051504025,75580.7408519241,0.9498898940920619,-0.8909508950560998,-0.05102104611190078,13.527356072565505,0.7795679631116628,16.5581881325618
AP0145,2026-06-08 06:59:00,False,64.86719646914743,64.20639493664603,0.010186990782246814,65.54895759982028,0.6486719646914743,0.20858118014294943,0.1427468551655763,34.60576,11.127519999999999,7.615349020000001,52.79376097980065,41.44016997999999,271.0310004452093,0.45870914595483725,21.01456028816304,1058.8452669182263,993.8592872795357,2.729795371176352,-0.3263079744723111,4,-1.242971293404551,-1.4009035087683266,-0.9090106954951076,-1.0495365565442272,-0.14052586104911957,4.952134841080305,41061.98210386182,-0.533284373546759,145,72.30912519264164,72.80955270837866,72.39769974671458,0.7280955270837866,0.1510173431319196,0.12088712978429397,True,2.8137916489495054,-0.4212856394440997,4.304127467215149,39604.886323493454,57658.010920234075,75557.52952038005,0.9699142388475125,0.31856686102024606,0.13353398685602189,20.858118014294945,1.0186990782246814,14.27468551655763
AP0146,2026-06-08 14:48:00,False,72.80955270837866,72.30912519264164,0.00687310245870273,72.39769974671458,0.7280955270837866,0.1510173431319196,0.12088712978429397,37.40072,7.757439999999999,6.209714968000001,51.66009435499676,41.44016997999999,271.0310004452093,0.45859646483680727,19.46967055480027,1038.0709859234898,1033.608169875235,3.218534354867996,-0.2384994850785855,4,-1.2646549853590396,-1.3510491868643746,-0.8849504271223161,-1.1367939914055225,-0.2518435642832064,4.5271245682844174,40069.493435385,0.833539504082141,146,72.32712376780174,72.96307508304407,69.37457559199119,0.7296307508304408,0.13062973226723745,0.1397395169023218,True,3.2735769627965174,-0.3035211502047973,3.9546698377864136,39060.22915131973,56675.75288585586,72275.87727886841,1.0359247948215504,-0.42320586422731055,0.1260338356914053,15.101734313191962,0.687310245870273,12.088712978429397
AP0147,2026-06-08 22:15:00,False,72.96307508304407,72.32712376780174,0.008716070622277429,69.37457559199119,0.7296307508304408,0.13062973226723745,0.1397395169023218,36.83428,6.594640000000001,7.054533388000001,53.094782469922976,41.44016997999999,270.93203514646825,0.46228140576424076,19.970811793606657,1059.813473418545,1113.295551616674,3.5773721088699286,-0.3537246332242174,3,-1.3911157974401023,-1.5417154994302644,-1.43003419499541,-1.276470435881618,0.15356375911379216,4.493072495677729,36149.065440335246,0.04012577662775474,147,76.62172674882521,77.68774908452457,83.9674901605705,0.7768774908452458,0.06271633759977725,0.16040617155497708,True,3.663895609077627,-0.44254515944835227,3.7641079839706513,34052.48511850881,57186.38349754033,82959.49336485122,1.1123670944154074,-0.9614608022531885,0.0179160028479092,13.062973226723745,0.8716070622277429,13.97395169023218
AP0148,2026-06-09 06:13:00,False,77.68774908452457,76.62172674882521,0.01372188470204643,83.9674901605705,0.7768774908452458,0.06271633759977725,0.16040617155497708,43.98632,3.55096,9.082097596,52.38494078587466,41.44016997999999,270.8754835471877,0.4589133933756991,20.08734332401703,1095.5816877713694,1034.4746147926146,2.76098196563853,-0.13909863049090765,4,-1.1382813742184623,-1.1470149260848295,-0.9564301306937981,-1.0589154366746982,-0.10248530598090011,3.7592434490016116,35882.759450840815,1.3699956607294537,148,74.04355972815453,74.86081370884254,81.09581413475385,0.7486081370884256,0.11701672311043158,0.13437513980114288,True,2.8259459752858294,-0.212584690261864,3.285016550712333,34193.26661622453,60181.76273850467,81481.52454350682,0.889517075948246,-0.28570829147017124,0.12134639677741346,6.271633759977726,1.372188470204643,16.040617155497706
AP0149,2026-06-09 13:50:00,False,74.86081370884254,74.04355972815453,0.01091697966130296,81.09581413475385,0.7486081370884256,0.11701672311043158,0.13437513980114288,43.31992,6.77144,7.775924436,53.41819483804297,41.44016997999999,270.8754835471877,0.4641212926422356,21.331714893642914,1052.0324167008607,1009.8224129779547,3.0463083281578354,-0.18946394347024992,4,-1.231859250807932,-1.335487736821532,-0.7569225655396453,-1.1729791592539378,-0.4160565937142925,3.2247142404771134,36727.781257799754,1.1516688934553363,149,67.61072369018586,68.49495300566005,70.3328094370143,0.6849495300566005,0.16398575754777134,0.15106471239562816,True,3.1576441925056384,-0.32033744135595,2.7371968995992018,33814.61914836735,59058.81326128775,82900.36291997792,0.9091115720362666,-0.020489873394336167,0.41688480070326056,11.701672311043158,1.0916979661302961,13.437513980114288
AP0150,2026-06-09 21:27:00,False,68.49495300566005,67.61072369018586,0.012909408309267924,70.3328094370143,0.6849495300566005,0.16398575754777134,0.15106471239562816,32.71436,7.8322400000000005,7.2151088040000015,46.513654526052946,38.68303051,270.8754835471877,0.44776651722307564,19.66351859091643,1042.8925110746993,1043.7129851098996,2.83823536094976,-0.28869569135537804,3,-1.347895854432746,-1.4670259848572986,-1.3999244597856701,-1.1908047558083528,0.20911970397731738,3.8577923041576887,33262.142920353195,-0.048721552604020335,150,56.22324531862023,57.404971526154746,63.15910533862588,0.5740497152615475,0.18636904392452736,0.23958124081392515,True,2.859087320059366,-0.31208749644240774,3.462568011537634,32685.675396077553,55233.19860388128,72022.89733727477,1.0486947833758624,-1.002561420863259,-0.32817514292752836,16.398575754777134,1.2909408309267925,15.106471239562817
AP0151,2026-06-10 04:34:00,False,57.404971526154746,56.22324531862023,0.020585781616425065,63.15910533862588,0.5740497152615475,0.18636904392452736,0.23958124081392515,29.754759999999997,9.660079999999999,12.418231612,47.11080032003404,38.68303051,270.8754835471877,0.45678746094089673,20.60120114986305,1040.1249884853282,1012.6780702650124,2.105229944373558,-0.24576466956027085,4,-1.324723703167881,-1.3841541149836125,-1.4414068780630047,-1.1674469320881606,0.2739599459748441,3.7133439690171874,33956.509480224384,-0.3524167512291503,151,70.23974689959972,71.15277172170163,73.7763491051641,0.7115277172170162,0.09815900106246724,0.19031328172051648,True,2.135077176240474,-0.27969431883037404,3.331788861716877,33221.87158411273,56759.54756754086,73096.09997654101,0.864757348795601,0.317325401954288,-0.4022479500752387,18.636904392452735,2.0585781616425063,23.958124081392516
AP0152,2026-06-10 12:19:00,False,71.15277172170163,70.23974689959972,0.012831893965747286,73.7763491051641,0.7115277172170162,0.09815900106246724,0.19031328172051648,38.46696,5.30672,10.288809864,52.13996147351704,38.68303051,270.8754835471877,0.4715821657970318,22.38113357759371,1036.1099498140468,1004.0584802239404,2.785535896300209,-0.05814496282272989,3,-1.295465095295182,-1.346456365114948,-0.955797235278371,-1.2465959165464702,-0.29079868126809916,3.640486664780022,38843.26895287764,2.20408626807291,152,67.16119932511415,67.8650647984966,68.94541365682505,0.678650647984966,0.1503186217255262,0.17103073028950785,True,2.927303145010363,-0.220663217551125,3.132517256607288,36082.55935869593,59816.93766150655,78622.74381868434,0.9625731224766744,0.07585353810703416,0.14597753406261293,9.815900106246724,1.2831893965747287,19.031328172051648
AP0153,2026-06-10 19:46:00,False,67.8650647984966,67.16119932511415,0.010371543524968775,68.94541365682505,0.678650647984966,0.1503186217255262,0.17103073028950785,34.56852,7.6568,8.71181548,50.13896960871739,38.68303051,270.6888093640446,0.4660734359760757,19.812827349880013,1037.2386876338367,1054.0703688545686,3.1441485735330286,-0.2732537639296354,3,-1.423208361963373,-1.4866431123544068,-1.3154503548684322,-1.3032085898280765,0.012241765040355679,4.288928811253771,35793.34065313781,0.4116109342366743,153,63.36942100327135,64.25260676394039,62.64163153414071,0.6425260676394039,0.1469630268292861,0.21051090553131005,True,3.2398660258355587,-0.37135257477080674,3.9458469402111014,34429.553885126545,55971.084014438726,77703.75513166694,1.0121685255367725,-0.6757451093053526,-0.2527825479745953,15.031862172552621,1.0371543524968776,17.103073028950785
AP0154,2026-06-11 03:08:00,False,64.25260676394039,63.36942100327135,0.013745524191941427,62.64163153414071,0.6425260676394039,0.1469630268292861,0.21051090553131005,31.27572,7.1536,10.246868524000002,49.92800990975822,38.68303051,270.3621295435442,0.4698447028625971,19.877247189654305,1092.4684932971938,1089.5157284192994,2.6625606958473265,-0.3308786972165885,3,-1.3983652917239728,-1.4766110990616974,-1.4199304346235773,-1.2078251972211873,0.21210523740238996,4.335023034570569,36431.05149272326,-0.6462262763185587,154,66.37590073602613,67.62038048269191,64.81252050857003,0.6762038048269192,0.17000057581094433,0.15379561936213648,True,2.7279188636340326,-0.39620094661256194,4.210839653795782,36741.40070124664,55727.91115853938,73483.85244383401,1.0458349203026824,-1.8546613276255046,-0.1755084817102398,14.69630268292861,1.3745524191941427,21.051090553131004
AP0155,2026-06-11 10:58:00,False,67.62038048269191,66.37590073602613,0.018403915177382466,64.81252050857003,0.6762038048269192,0.17000057581094433,0.15379561936213648,35.0056,8.80056,7.961664656,54.010551858373226,38.68303051,270.3621295435442,0.466214945808994,23.580284962920544,1085.978707941321,1058.6656414501242,2.7039335792980213,-0.0956420077965368,4,-1.231227755562706,-1.2720923265268655,-1.2511977053574297,-1.172429694240993,0.07876801111643661,4.329617527965997,37992.00141489014,1.7475135013326533,155,67.9602757978706,68.93970821422688,65.52271965813638,0.6893970821422688,0.1658897281311395,0.1447131897265917,True,2.766145005060983,-0.18347381184315623,3.8429020861539978,36245.52318634221,61697.48695458065,79330.22262260203,1.0553796834272666,-1.552958278299895,-0.3254640639654406,17.00005758109443,1.8403915177382466,15.379561936213648
AP0156,2026-06-11 18:36:00,False,68.93970821422688,67.9602757978706,0.01420708676794423,65.52271965813638,0.6893970821422688,0.1658897281311395,0.1447131897265917,32.91624,7.92064,6.909536184000001,50.236376285569186,38.68303051,270.35441886312844,0.4650738700673597,18.869123949542093,1063.0441945348025,1038.410411161855,2.9060137919307714,-0.2648760580288865,3,-1.377336910695396,-1.452730706719328,-1.3646028035082476,-1.2591181326374177,0.10548467087082991,4.019892870101444,36101.17900183142,0.2572532116419066,156,70.20792602921432,70.87437249317207,80.81828607072019,0.7087437249317207,0.07972764671832977,0.21152862834994962,True,2.9614657601857415,-0.32392337244454006,3.4497887587989404,34670.26130383159,57039.522479077474,76583.9849987401,1.0930328056482739,-0.6548791988960626,0.01374950059268601,16.58897281311395,1.420708676794423,14.47131897265917
AP0157,2026-06-12 01:58:00,False,70.87437249317207,70.20792602921432,0.009403207965219722,80.81828607072019,0.7087437249317207,0.07972764671832977,0.21152862834994962,40.3074,4.5342400000000005,12.029974635999999,49.8741088925456,38.661193440000005,270.33385704868624,0.46309488166857055,18.901138218482355,1062.5794229835406,1025.817198417924,2.5101446865132138,-0.12863566049973085,4,-1.303423797885953,-1.3248232138605172,-1.2946332819850144,-1.216010571456886,0.0786227105281283,3.8629737586529282,38500.030132317595,1.2237880815159052,157,71.286399896656,72.61908325123001,75.1663904892895,0.7261908325123002,0.13950207164741357,0.13430709584028627,True,2.6086203319775736,-0.23006259509003296,3.3007691128110928,37516.06303698372,57122.31713178091,71865.46024476724,0.8347294112366686,-0.22467572856813509,-0.1818061049961283,7.9727646718329765,0.9403207965219722,21.152862834994963
AP0158,2026-06-12 09:41:00,False,72.61908325123001,71.286399896656,0.01835169620585148,75.1663904892895,0.7261908325123002,0.13950207164741357,0.13430709584028627,37.975,7.29504,7.0233769640000006,50.52124992673564,38.661193440000005,270.33385704868624,0.46520550621890966,19.48101054830905,1063.9875641245842,1068.8295698083784,2.5680933723358366,-0.13408673716630634,4,-1.2606681981550545,-1.281026245522896,-1.172919862735365,-1.182942253417445,-0.010022390682079996,3.794934751819861,34855.00328312765,1.227226000672773,158,77.36984939134257,79.06775670112962,73.28734518556259,0.7906775670112963,0.06742519133641707,0.14189724165228654,True,2.677694409350371,-0.25366401478141276,3.173282389605761,32974.97248643765,57832.66986675891,78534.9273470119,0.9820017698974207,-3.148779871094314,-0.7377022186077664,13.950207164741357,1.835169620585148,13.430709584028627
AP0159,2026-06-12 17:16:00,False,79.06775670112962,77.36984939134257,0.02147407970868636,73.28734518556259,0.7906775670112963,0.06742519133641707,0.14189724165228654,36.45796,3.10896,6.54284904,49.746596643238924,38.661193440000005,270.33385704868624,0.46736079007166165,19.082361628752594,1081.4262780975805,1068.4330937428083,2.2068347505282513,-0.13724775257820576,3,-1.3669516273509996,-1.4371052702315004,-1.3292320787722227,-1.3235307879287528,0.0057012908434699305,3.9074038475450807,38401.01449507408,0.8343572247461937,159,64.73236719558052,65.36215586362145,70.29780110447513,0.6536215586362146,0.14211354708239224,0.20426489428139316,True,2.287819837777056,-0.2197671636180702,3.555713208928239,37949.005754434584,56743.6272802963,70179.6775974099,1.1640169756738223,-1.5833146294002465,-0.5288099938205094,6.742519133641707,2.147407970868636,14.189724165228654
