subset,kpi,variable,n,coef_por_sd,ci_lo,ci_hi,p_hc3,p_perm,spearman,p_spearman,r2_adj
LOCKBOX,recuperacion_refinada_pct_media2,uplift_fisico_total_kg,62,-0.3770919903544696,-1.1584323415172397,0.4042483608083005,0.34418857235902356,,-0.08141321044546851,0.5293177381710723,0.10388839316102882
LOCKBOX,recuperacion_refinada_pct_media2,uplift_batch_pp,62,-0.09688517990476708,-1.0287571002405635,0.8349867404310293,0.8385299483622606,,-0.07854246934098866,0.5439858938236531,0.08833336593470731
LOCKBOX,f_dross,dist_total,63,0.0017123796511255003,-0.008207551366311468,0.01163231066856247,0.735115112344465,,-0.05318740399385561,0.6788730705779166,0.042103319684556384
LOCKBOX,f_dross,dist_F,63,-0.001159265192368768,-0.012791630211421386,0.01047309982668385,0.8451367550355273,,-0.1809715821812596,0.15578145515349442,0.040907229731788286
LOCKBOX,f_dross,dist_R,63,0.003384025173402736,-0.005169295232719947,0.011937345579525417,0.43808104049877705,,0.14012096774193547,0.2733769692879343,0.04843725403334875
LOCKBOX,f_dross,uplift_fisico_total_kg,63,0.002052007543335072,-0.006603611396883101,0.010707626483553244,0.6421798409861181,,0.059571812596006156,0.6428051375220887,0.0430822728353325
LOCKBOX,f_dross,uplift_batch_pp,63,0.00150650414061063,-0.007093619615325911,0.01010662789654717,0.7313490448206945,,0.12279185867895547,0.3376858109424423,0.041712638763218846
LOCKBOX,f_polvo,dist_total,63,0.0005542140975873463,-0.00891485644253945,0.010023284637714144,0.9086714222643527,,0.02870583717357911,0.8232795308769826,0.01313456616539077
LOCKBOX,f_polvo,dist_F,63,0.0020956287317167397,-0.006506474145076078,0.010697731608509557,0.6330183102767979,,0.09134984639016898,0.47644104709075646,0.017301774799501124
LOCKBOX,f_polvo,dist_R,63,-0.0011186630098501031,-0.018884694606107276,0.01664736858640707,0.9017809567621135,,-0.2047331029185868,0.10748999883409424,0.014291130901676996
LOCKBOX,f_polvo,uplift_fisico_total_kg,63,-0.002491560177253119,-0.013028453332203715,0.008045332977697477,0.6430387803431781,,-0.12797619047619047,0.31752533360224927,0.020109524897249376
LOCKBOX,f_polvo,uplift_batch_pp,63,-0.0024509316202224584,-0.016080298129083397,0.011178434888638481,0.7244970975101112,,-0.22479838709677422,0.07651097959628816,0.019958300214266478
