Batch,recuperacion_refinada_pct,sn_escoria_final_balance_kg,sn_perdido_escoria_frac,kpi_v6,sn_esc_v6_kg,sn_perdido_escoria_frac_v6,R_m6_masa_fin_kg,ley_fin_v3,ley_fin_v6,dif_ley_v3_v6,fila_distinta_v3_v6,dif_pp
AP0313,64.62687133682353,522.4014245213357,0.009062019442059222,64.51493452360155,622.4226199260007,0.010778371129055884,58143.16860588516,1.0705,1.0705,0.0,False,-0.11193681322197335
AP0314,72.6907072059106,599.8092472426746,0.011660734309483396,72.73906639411778,565.6114182543683,0.011003218563671507,56657.45950659806,0.9983,0.9983,0.0,False,0.04835918820718632
AP0315,71.1191963558437,485.35003604671954,0.009032709510234034,71.13011645576,477.1008686829159,0.008880550003653117,56308.3758624945,0.8473,0.8473,0.0,False,0.010920099916305048
AP0316,68.29534583662378,393.8726301577724,0.007059472326055517,68.26242751297397,420.778035888353,0.007538069179978421,55249.216897105165,0.7616,0.7616,0.0,False,-0.03291832364980962
AP0317,76.27733051292954,824.6032961742319,0.015666418131307314,76.31936467088224,795.6136470830888,0.015123981302695396,58539.7429977992,1.3591,1.3591,0.0,False,0.04203415795269905
AP0318,72.47672709248081,836.8770913571788,0.015491577791370916,72.42344203676423,876.622987210024,0.01621539063771942,58092.974632871046,1.509,1.509,0.0,False,-0.053285055716585816
AP0319,77.68194225921276,712.0038483872585,0.013482707625699926,77.75688750829617,661.1047061773907,0.012530944808604134,56211.606681182784,1.1761,1.1761,0.0,False,0.07494524908341305
AP0320,69.58033212600465,722.9160030710597,0.0126777852139586,69.49116761885574,796.0815887640655,0.013943000483686642,58907.91688353304,1.3514,1.3514,0.0,False,-0.089164507148908
AP0321,72.07428028518332,698.1795825178925,0.013185698175881364,72.09256456874589,684.7503409315891,0.012935356549898214,56830.47065578796,1.2049,1.2049,0.0,False,0.01828428356256495
AP0322,64.1176097588855,522.6940441665282,0.009654954754941608,64.10513544116694,533.2287227041493,0.009847630040122015,55074.23287586752,0.9682,0.9682,0.0,False,-0.012474317718556449
AP0323,67.95490181048453,1011.0325599834046,0.017492577825504313,67.77187726487996,1167.121146920356,0.02013878832254968,60866.81339871479,1.9175,1.9175,0.0,False,-0.18302454560456738
AP0324,73.4414836110525,589.8930521446435,0.011227397785898959,73.48746565780537,557.0177918951046,0.010608322764705934,55668.37816261289,1.0006,1.0006,0.0,False,0.045982046752868655
AP0325,65.7113878597076,877.3917275463026,0.01775555416709083,65.84226456386287,779.1678908484542,0.01579922787521756,55738.45703186596,1.3979,1.3979,0.0,False,0.13087670415526986
AP0326,68.16941774973931,770.4059606540627,0.013096907046725614,68.04652309929725,876.6434817017715,0.014876078919279065,58740.51740161964,1.4924,1.4924,0.0,False,-0.12289465044206338
AP0327,76.01514238376294,1097.377957796057,0.021196209083983134,76.15322524844011,1003.5030497096334,0.019418194504674472,59294.673227938634,1.6924,1.6924,0.0,False,0.13808286467717323
AP0328,71.76366936099475,336.2221171133995,0.0059427834617475405,71.75671701469342,341.70369018843377,0.006039086090560403,54962.793982376345,0.6217,0.6217,0.0,False,-0.006952346301332568
AP0329,68.40937192003642,927.4663503538654,0.01643287354912773,68.32495848543603,997.195897240666,0.017646541749455742,58264.44038800269,1.7115,1.7115,0.0,False,-0.08441343460039263
AP0330,73.68522465365253,979.5550327258695,0.016499791210888695,73.55030597903442,1088.4575639099485,0.018300593817926505,57678.84923480199,1.8871,1.8871,0.0,False,-0.13491867461810614
AP0331,73.52671556112453,675.3536341278322,0.012892456675022219,73.61102730385183,615.3550850545402,0.011760558471738422,56273.89895331872,1.0935,1.0935,0.0,False,0.08431174272729436
AP0332,67.14075146702469,658.7176978243717,0.010983593510731771,66.98752656055349,795.8975412044301,0.013240672007346842,58026.94234502991,1.3716,1.3716,0.0,False,-0.1532249064711948
AP0333,75.57664959680929,960.7172508356571,0.017317933402283527,75.62552465198554,924.8648383846026,0.01668243764424324,59912.213408343756,1.5437,1.5437,0.0,False,0.04887505517625357
AP0334,71.38173576025912,802.9107334335819,0.015032597721715772,71.47960879950469,729.7776077179465,0.013682087648066513,59901.305730768,1.2183,1.2183,0.0,False,0.09787303924557023
AP0335,70.24910114316774,835.6280022779194,0.014988519271958224,70.1932789699106,879.9649165746348,0.01577124076793028,58496.637411063944,1.5043,1.5043,0.0,False,-0.05582217325714112
AP0336,71.35944290502515,877.9797549966574,0.01697667465797222,71.47151567049707,796.8838411040061,0.015432798499337996,57136.57712081495,1.3947,1.3947,0.0,False,0.1120727654719218
AP0337,77.1267779800791,762.3128156841814,0.013786796525848062,77.20336912936666,707.4583248653975,0.012807432358500714,58661.552642238596,1.206,1.206,0.0,False,0.07659114928756594
AP0338,70.73436460662242,616.0448710969246,0.011081303721392302,70.76303825773151,593.5181483940722,0.010680424886471824,57802.70241469345,1.0268,1.0268,0.0,False,0.028673651109087928
AP0339,60.115854391162344,1203.4329968079023,0.02215142519281507,60.152788691319145,1170.0754311129417,0.021550649355299264,57738.733338906575,2.0265,2.0265,0.0,False,0.036934300156801214
AP0340,73.47986341918968,425.7237717523557,0.007367524190749716,73.47989194690379,425.70133785155116,0.007367138812577159,57777.054540112804,0.7368,0.7368,0.0,False,2.852771410744026e-05
AP0341,71.0742622028706,497.68095183350584,0.009351795592645956,71.11043409303164,470.61060083735777,0.008847624083474588,55450.76008452431,0.8487,0.8487,0.0,False,0.03617189016104305
AP0342,65.45385997678754,884.918321111397,0.015078933471168263,65.33608543846923,990.7049704438512,0.01685115322920175,57312.56337173731,1.7286,1.7286,0.0,False,-0.11777453831831508
AP0343,66.98035143908663,445.29544911074066,0.007530369280822136,66.95288043472165,469.55804443515973,0.007937416078454728,57068.30875488087,0.8228,0.8228,0.0,False,-0.027471004364983287
AP0344,69.07027926287397,490.4718629736146,0.0079533398848894,68.98773164695749,564.2618145283021,0.009138959626757452,56006.13543705232,1.0075,1.0075,0.0,False,-0.08254761591648219
AP0345,69.86467287812656,1104.1307244986829,0.020875725912129325,69.99602689996087,1004.8765242708637,0.019034854038279665,57333.05895309316,1.7527,1.7527,0.0,False,0.1313540218343121
AP0346,71.15947339759231,988.2806271254044,0.01724271802410997,71.1613317047861,986.7838815005057,0.017217053627794934,58507.28575243126,1.6866,1.6866,0.0,False,0.0018583071937854356
AP0347,71.23456688332851,678.7286861438475,0.012563832416057626,71.26676325365162,654.3228354995448,0.012117534194380657,58234.499421461805,1.1236,1.1236,0.0,False,0.032196370323106294
AP0348,71.90868413048355,968.0709083306149,0.01882676189116453,72.08985917684025,838.8431701091484,0.0163546806808372,57251.10361105299,1.4652,1.4652,0.0,False,0.18117504635669945
AP0349,65.57409917049607,673.156280976978,0.011720042164593563,65.53405396333393,708.2533006029058,0.01232357124309148,59134.44941161441,1.1977,1.1977,0.0,False,-0.04004520716213733
AP0350,68.99394592075392,467.77159607854423,0.008077916303680514,68.96929016761972,488.4728672738527,0.008432390681071274,57889.650068008144,0.8438,0.8438,0.0,False,-0.024655753134197766
AP0351,64.43621773778312,824.9656069841819,0.015706988403565363,64.52333852754936,754.049009002071,0.014376178068287547,57411.98484864253,1.3134,1.3134,0.0,False,0.08712078976623161
AP0352,68.7727909379667,1073.4971752076044,0.017836461400336113,68.6132266534717,1213.4623702075737,0.02011524375243077,59503.86751373382,2.0393,2.0393,0.0,False,-0.15956428449500493
AP0353,71.81434104117022,657.9247730391057,0.011914958428773386,71.87477979596103,611.4922066013326,0.011083388735670581,57288.008862781775,1.0674,1.0674,0.0,False,0.06043875479080896
AP0354,69.41428779693915,431.7305564593336,0.007567775298284252,69.42415861721162,423.6193178284726,0.007426649883999244,56467.517705741484,0.7502,0.7502,0.0,False,0.009870820272467995
AP0355,67.76925829310056,858.5394545600477,0.01470136234265782,67.73368634287448,889.2088800047585,0.015218543657303414,60126.36959934806,1.4789,1.4789,0.0,False,-0.03557195022608539
AP0356,63.641749897971714,913.805333936605,0.015061683030618968,63.42963372343013,1116.6958597009923,0.018344454926267708,58496.37819282306,1.909,1.909,0.0,False,-0.2121161745415847
AP0357,74.79655787505556,601.9629562508155,0.010502361287808392,74.81783777634124,585.660716789326,0.010220845497878646,59337.458641269106,0.987,0.987,0.0,False,0.02127990128568058
AP0358,63.216858572543174,838.7941766352301,0.013683702071324353,62.972267693144,1076.8850358638024,0.017499835554124404,59150.00746258389,1.8206,1.8206,0.0,False,-0.24459087939917623
AP0359,68.02807312445594,1019.1462311815304,0.01727015516345134,67.91183454618208,1120.1517468505613,0.018949331343880875,59604.73297773433,1.8793,1.8793,0.0,False,-0.1162385782738653
AP0360,71.10606916750598,709.1799670177887,0.012467562083642341,71.11763743009068,699.9273254868956,0.012306900206442801,57076.35370520229,1.2263,1.2263,0.0,False,0.011568262584702893
AP0361,69.79193519708686,614.2478301616829,0.011027637749853218,69.81488387128975,595.9385731903895,0.010702448249478106,56120.02760998112,1.0619,1.0619,0.0,False,0.022948674202893926
AP0362,58.567218859680054,5808.829936738474,0.08934730388477422,56.89638614755941,7718.0478348109955,0.11532682525654418,68534.20326428745,11.2616,11.2616,0.0,False,-1.6708327121206423
