Batch,n_validos,sum_sn,sum_feo,tele_sn,tele_feo,feed_sn_R,err_sn,err_feo
AP0232,4,2.4590679982425265,-0.20089157121883874,2.458912764022344,-0.2008915712188389,742.5160959504135,0.0001552342201827095,1.6653345369377348e-16
AP0233,4,2.890101691295515,-0.39088473142892455,2.889573161188753,-0.39088473142892455,107.71804086149669,0.0005285301067621262,0.0
AP0234,4,3.361319638817228,-0.27642222493375807,3.3611463872274854,-0.27642222493375795,1114.4422328497676,0.00017325158974257349,-1.1102230246251565e-16
AP0235,4,2.529857089795595,-0.3251022460862776,2.529717646687633,-0.3251022460862776,854.378251799686,0.0001394431079622116,0.0
AP0236,3,3.174145065601873,-0.41930295777393667,,,375.2805490361675,,
AP0237,4,2.5113762654036114,-0.26492483058286725,2.5016888838338907,-0.26492483058286725,1478.3454623868395,0.00968738156972071,0.0
AP0238,3,2.7512903339604593,-0.2809965108974881,,,969.206143310739,,
AP0239,4,2.527593016894493,-0.3841216057964945,2.5218075282195103,-0.38412160579649435,105.62924707421857,0.005785488674982631,-1.6653345369377348e-16
AP0240,4,2.8562387608723863,-0.33800669033306946,2.8423770312911785,-0.33800669033306946,1990.9273754657684,0.013861729581207793,0.0
AP0241,3,2.392584016555088,-0.3099275760392137,,,101.62589792820764,,
AP0242,4,2.7200353232777634,-0.3930239144382452,2.7136139652796945,-0.39302391443824525,328.1873791613372,0.006421357998068977,5.551115123125783e-17
AP0243,3,2.8187744890174233,-0.255723694504445,,,1023.6340053287007,,
AP0244,4,2.763573029163618,-0.29170033347607704,2.76314025835989,-0.2917003334760771,877.5795889319435,0.0004327708037279443,5.551115123125783e-17
AP0245,3,2.435707839460271,-0.25826596380314637,,,269.63434622068195,,
AP0246,4,2.818621702009966,-0.25428889204070904,2.8181917476492515,-0.2542888920407091,726.9087258537718,0.00042995436071446846,5.551115123125783e-17
AP0247,4,3.0522892761237967,-0.26292894607932066,3.051630224225364,-0.2629289460793206,1505.133935592627,0.0006590518984328497,-5.551115123125783e-17
AP0248,4,2.5697925747201893,-0.2677464929613015,2.569533889839737,-0.26774649296130154,970.2552885874848,0.0002586848804524422,5.551115123125783e-17
AP0249,4,2.4034293174754495,-0.22475482696199003,2.4029725788600014,-0.22475482696198998,1324.0173253274954,0.000456738615448149,-5.551115123125783e-17
AP0250,4,2.783090277725875,-0.3089271066321807,2.7743523576950104,-0.30892710663218065,1397.3697209151662,0.008737920030864377,-5.551115123125783e-17
AP0251,4,1.522470912674287,-0.1677310900348952,1.475990866097725,-0.167731090034895,1267.2513918138848,0.04648004657656202,-1.942890293094024e-16
AP0252,4,2.3273986453262667,-0.17804800006058466,2.324660559904776,-0.1780480000605846,2244.476714398655,0.002738085421490677,-5.551115123125783e-17
AP0253,4,1.9391124207138701,-0.17288897803049214,1.9386125130529612,-0.17288897803049216,1436.6387335115749,0.0004999076609089048,2.7755575615628914e-17
AP0254,4,3.394887131507419,-0.3610624443565627,3.393140955199153,-0.36106244435656265,525.4993220489846,0.001746176308266012,-5.551115123125783e-17
AP0255,4,2.676739504761725,-0.1967447077141904,2.676707513625719,-0.19674470771419048,921.5313121534302,3.199113600604875e-05,8.326672684688674e-17
AP0256,3,2.955543393214396,-0.25505426175603185,,,601.0355100669108,,
AP0257,4,3.2751590912790123,-0.3641979381717162,3.273746170530727,-0.36419793817171614,642.6559330355987,0.0014129207482853623,-5.551115123125783e-17
AP0258,4,2.8445626325559017,-0.22542857016387016,2.8425405874681244,-0.2254285701638701,750.7032480715552,0.0020220450877772578,-5.551115123125783e-17
AP0259,4,3.097625967277648,-0.2567117430625784,3.09674301412221,-0.2567117430625783,335.2046277753225,0.0008829531554379599,-5.551115123125783e-17
AP0260,4,2.564093668327948,-0.31360543780323447,2.512652107001337,-0.3136054378032345,801.8481026158288,0.05144156132661104,5.551115123125783e-17
AP0261,2,0.576503216245907,-0.04737226300941821,2.99960436388961,,698.5730548841399,-2.4231011476437034,
AP0262,4,2.5532000444274545,-0.11557468446989494,2.5530141791118175,-0.115574684469895,1051.2309202965976,0.0001858653156370238,5.551115123125783e-17
AP0263,4,3.0203505708146805,-0.3967696954000829,2.960333542007376,-0.39676969540008283,1468.9624504212372,0.06001702880730431,-5.551115123125783e-17
AP0264,3,2.2683964546131574,-0.29710607097131575,,,526.672520090862,,
AP0265,4,2.58654929071333,-0.47886749549150276,2.586512318159433,-0.47886749549150265,688.2938636571757,3.697255389711884e-05,-1.1102230246251565e-16
AP0266,4,3.808738547780548,-0.12068460350067187,3.8085294736372526,-0.12068460350067177,1297.809188877446,0.00020907414329540686,-9.71445146547012e-17
AP0267,3,2.1053699983920198,-0.3450232937955404,,,1038.7582478935792,,
AP0268,4,2.524555093145246,-0.2324387627546496,2.5243877334813227,-0.23243876275464964,686.6160627157454,0.00016735966392333879,2.7755575615628914e-17
AP0269,4,3.284327200171547,-0.24482400078780892,3.284298496971779,-0.2448240007878088,1153.753536446075,2.8703199768109755e-05,-1.1102230246251565e-16
AP0270,4,2.8687211708482567,-0.39635615887636505,2.8672519640058254,-0.39635615887636494,667.6025495306789,0.0014692068424313476,-1.1102230246251565e-16
AP0271,4,2.489596722991238,-0.22473604395120225,2.489501030937932,-0.2247360439512024,634.4585456273453,9.569205330617336e-05,1.3877787807814457e-16
AP0272,4,3.0525426061909937,-0.21605543451072845,3.0519262880113702,-0.21605543451072823,1553.6391831827589,0.0006163181796234873,-2.220446049250313e-16
AP0273,0,,,,,396.4713497507125,,
AP0274,4,2.882253148331097,-0.29017177246807846,2.880729855673442,-0.29017177246807835,482.4023041497551,0.001523292657655162,-1.1102230246251565e-16
AP0275,4,2.6257042434649853,-0.28106655150754184,2.625702231211703,-0.28106655150754195,1256.9113985952654,2.012253282224208e-06,1.1102230246251565e-16
AP0276,3,2.7649968593283707,-0.3744657561114021,,,1429.8020353430845,,
AP0277,4,3.116585679932066,-0.4601875154998639,3.099968044964071,-0.46018751549986386,1032.86887186216,0.016617634967994732,-5.551115123125783e-17
AP0278,4,1.9047523939771045,-0.16687521636803154,1.9047339480527083,-0.1668752163680314,1220.9297472966605,1.8445924396148783e-05,-1.3877787807814457e-16
AP0279,4,2.908475809991442,-0.3268206352915024,2.908132446369175,-0.32682063529150246,366.56774212529956,0.0003433636222669456,5.551115123125783e-17
AP0280,4,2.914252714332285,-0.26738470706802714,2.905538112008601,-0.2673847070680272,596.072205304593,0.00871460232368415,5.551115123125783e-17
AP0281,4,2.7302172645088554,-0.2842251910692893,2.7301952359015784,-0.28422519106928923,1088.635990371995,2.2028607276958212e-05,-5.551115123125783e-17
AP0282,4,2.7346623863934343,-0.23976648512722515,2.7329639515608783,-0.23976648512722504,129.927238693322,0.0016984348325559395,-1.1102230246251565e-16
AP0283,4,2.95357959961419,-0.24187138223002236,2.948718368052002,-0.24187138223002239,942.6170581364216,0.004861231562187651,2.7755575615628914e-17
AP0284,4,2.8712927362014766,-0.25402015822675694,2.8705324963603447,-0.25402015822675694,1204.1113514678427,0.0007602398411319378,0.0
AP0285,4,3.038103077056331,-0.35802907342282797,3.038068828544244,-0.358029073422828,377.32083752041734,3.424851208722046e-05,5.551115123125783e-17
AP0286,4,2.849966845055194,-0.3523371844916512,2.847831840990583,-0.35233718449165097,586.0320933998485,0.002135004064610868,-2.220446049250313e-16
AP0287,3,2.214408208097204,-0.2973509916150644,,,589.7900296287552,,
AP0288,4,3.064033999949936,-0.421642159557041,3.057064507387177,-0.42164215955704104,568.3066467833685,0.006969492562758806,5.551115123125783e-17
AP0289,4,3.3365046224993367,-0.3568547452201774,3.336076118745427,-0.3568547452201773,113.35983350189905,0.0004285037539095704,-1.1102230246251565e-16
AP0290,4,2.511484358233639,-0.21558402828987588,2.51010972192385,-0.21558402828987583,323.2730610463068,0.001374636309789068,-5.551115123125783e-17
AP0291,3,3.0556111238473735,-0.35175594844017166,,,619.1370887921668,,
AP0292,4,3.1051483073831667,-0.30486929437973825,3.104966073269712,-0.3048692943797384,46.95115577355619,0.0001822341134545269,1.6653345369377348e-16
AP0293,4,3.2950788393703427,-0.3105123485481671,3.2929991304269417,-0.31051234854816717,1352.0605905629889,0.0020797089434010374,5.551115123125783e-17
AP0294,3,2.9820306837551143,-0.3799984572493489,,,764.598637013418,,
AP0295,4,2.7174031107827537,-0.4689955991861299,2.716666618612148,-0.4689955991861297,138.7908392748275,0.0007364921706054517,-1.6653345369377348e-16
AP0296,4,2.451626850500772,-0.3121988423574447,2.4513920976965453,-0.3121988423574448,1372.589164516186,0.000234752804226801,5.551115123125783e-17
AP0297,4,2.570618174536593,-0.32616498493821766,2.567389878117176,-0.32616498493821755,392.12678321592125,0.0032282964194170205,-1.1102230246251565e-16
AP0298,4,2.779360994280749,-0.4108710140712265,2.7788740281279014,-0.4108710140712263,701.6978050076963,0.00048696615284749,-2.220446049250313e-16
AP0299,4,2.6189781929745943,-0.32083525411588,2.6189632786623713,-0.32083525411588,1454.5399207641365,1.4914312223002213e-05,0.0
AP0300,4,2.8562754116090057,-0.39710520925515175,2.856241707636454,-0.3971052092551518,887.4320053448137,3.3703972551535344e-05,5.551115123125783e-17
AP0301,4,2.428026954517171,-0.484836912162819,2.42784224234755,-0.484836912162819,476.39033769038457,0.00018471216962101522,0.0
AP0302,4,3.000438808827431,-0.3475703806587607,2.9978802716778397,-0.3475703806587606,1517.7933507259797,0.0025585371495915332,-1.1102230246251565e-16
AP0303,4,3.584693592485401,-0.3811924587777381,3.584201987542111,-0.381192458777738,1288.1693392354637,0.000491604943289925,-1.1102230246251565e-16
AP0304,4,2.9259926710797126,-0.3154171601887873,2.891996467029569,-0.3154171601887873,1318.6621384449104,0.033996204050143586,0.0
AP0305,4,3.092237582201731,-0.18928533530715969,3.0922148945523222,-0.18928533530715955,1150.0597232067194,2.268764940893675e-05,-1.3877787807814457e-16
AP0306,4,2.5659938956405393,-0.2521222765063508,2.564331479023288,-0.25212227650635083,430.16502406256615,0.0016624166172514165,5.551115123125783e-17
AP0307,3,2.5423030138339695,-0.22897909298762398,,,237.4783773388021,,
AP0308,3,2.8282023839210724,-0.2892395132810946,,,1167.7291370968642,,
AP0309,4,2.9188715817687445,-0.2708307684513612,2.9181741879020735,-0.2708307684513613,1386.7857478773624,0.0006973938666710033,5.551115123125783e-17
AP0310,4,3.1642252112487945,-0.35925619223592004,3.1583562993418344,-0.3592561922359199,181.4247150452871,0.00586891190696015,-1.1102230246251565e-16
AP0311,4,3.6434747909819207,-0.4279478440426425,3.6430584810426745,-0.4279478440426425,204.89684245773367,0.00041630993924623994,0.0
AP0312,4,2.7051733860138536,-0.29086741142344796,2.7050983620653817,-0.290867411423448,143.92888452427476,7.502394847191951e-05,5.551115123125783e-17
AP0313,3,2.9998338697648568,-0.3468522664149327,,,70.04952519582383,,
AP0314,4,3.6139691864280916,-0.3623663387099345,3.6136442996583047,-0.3623663387099344,434.56935613098824,0.0003248867697869251,-1.1102230246251565e-16
AP0315,4,3.411782526536986,-0.3706073763051692,3.41178252525879,-0.37060737630516927,670.8742122012517,1.278196215537264e-09,5.551115123125783e-17
AP0316,4,3.402841699134315,-0.3453736683252513,3.401847540966745,-0.34537366832525124,168.5363014525195,0.0009941581675700917,-5.551115123125783e-17
AP0317,3,3.0207272850800924,-0.3020194714264036,,,338.881633655099,,
AP0318,4,2.8860997072232255,-0.2751831095787512,2.886099707208921,-0.2751831095787511,103.65968931072676,1.4304557538480367e-11,-1.1102230246251565e-16
AP0319,4,3.2167445784524302,-0.4124792609621857,3.2155757674140757,-0.4124792609621856,185.6247101912889,0.0011688110383545336,-5.551115123125783e-17
AP0320,4,3.1970614065223746,-0.31821475587766673,3.197010714448858,-0.31821475587766684,746.6309286833655,5.0692073516600544e-05,1.1102230246251565e-16
AP0321,4,3.3742504138953366,-0.38456729843505555,3.3742504138058207,-0.3845672984350554,144.10680109900662,8.951595020789682e-11,-1.6653345369377348e-16
AP0322,4,2.9404944579807495,-0.31350894113032735,2.9398728679599015,-0.31350894113032746,120.2844802890323,0.0006215900208479397,1.1102230246251565e-16
AP0323,4,2.827410254103138,-0.20920115367768866,2.8271489223560855,-0.2092011536776887,1118.2657023105135,0.00026133174705256224,5.551115123125783e-17
AP0324,4,3.45306134269222,-0.4013139787204637,3.4450706098232344,-0.40131397872046376,362.23596117180466,0.00799073286898544,5.551115123125783e-17
AP0325,4,2.671601827394854,-0.3673913904983622,2.6710108653657643,-0.3673913904983624,579.8388495639906,0.0005909620290895923,1.6653345369377348e-16
AP0326,4,2.943863466026755,-0.2995083532483667,2.943863448236342,-0.2995083532483668,820.5799679168958,1.779041269855952e-08,5.551115123125783e-17
AP0327,4,2.864182640304702,-0.3120109272262851,2.8641568212156456,-0.31201092722628515,633.7873758490598,2.5819089056522415e-05,5.551115123125783e-17
AP0328,4,3.3857926469251582,-0.4477731292043434,3.38387198966541,-0.44777312920434337,638.5236846201328,0.0019206572597481042,-5.551115123125783e-17
AP0329,4,2.89851717137379,-0.3242966533277744,2.8985171330573456,-0.3242966533277744,353.3618660564352,3.831644423968328e-08,0.0
AP0330,4,2.851547169604428,-0.4045599637561325,2.8488391008773437,-0.4045599637561325,29.319914455434137,0.0027080687270841786,0.0
AP0331,4,3.1478120247913033,-0.43749566378209087,3.1473666819723856,-0.4374956637820909,788.2865886410804,0.00044534281891772665,5.551115123125783e-17
AP0332,4,3.10467848503505,-0.3228326801500674,3.104396987417803,-0.32283268015006733,354.68883878357735,0.0002814976172471617,-5.551115123125783e-17
AP0333,4,2.8156194792045546,-0.28845553827696474,2.8144450018189717,-0.2884555382769645,259.47842522859185,0.0011744773855828505,-2.220446049250313e-16
AP0334,3,2.9661628781008234,-0.3045649243218336,,,207.79449631225862,,
AP0335,3,2.9550010825039292,-0.3252263933872625,,,72.52811626858502,,
AP0336,4,2.7123081632771004,-0.2770756732094972,2.7106757244297857,-0.27707567320949733,187.95589801313275,0.0016324388473147877,1.1102230246251565e-16
AP0337,4,3.109928005670755,-0.28276168887186826,3.109016185589758,-0.2827616888718683,1515.4480259945537,0.0009118200809972166,5.551115123125783e-17
AP0338,4,3.526271540169945,-0.4686244679318138,3.5262714793637984,-0.4686244679318139,438.800619694432,6.080614678438678e-08,1.1102230246251565e-16
AP0339,4,2.496689382554645,-0.33335376426834046,2.4957623242766056,-0.3333537642683406,1272.6743016243747,0.0009270582780391834,1.6653345369377348e-16
AP0340,4,3.623977153450202,-0.36235330550734624,3.622878996041362,-0.3623533055073463,1874.2533114929417,0.001098157408840006,5.551115123125783e-17
AP0341,3,2.7861542819139604,-0.39602577184355864,,,245.823068708909,,
AP0342,4,2.5243015094674424,-0.27453486803195143,2.5225984610778203,-0.2745348680319514,338.9675235979087,0.0017030483896220971,-5.551115123125783e-17
AP0343,4,3.8585856109986176,-0.4773698123299911,3.8584392476565688,-0.47736981232999093,1418.9952733517484,0.00014636334204887191,-1.6653345369377348e-16
AP0344,4,3.5134304011860347,-0.29034886314517017,3.511297024932815,-0.2903488631451702,366.7236008031392,0.002133376253219854,5.551115123125783e-17
AP0345,4,2.919234700415748,-0.40120522003490655,2.918240559900279,-0.40120522003490655,180.5229911583918,0.0009941405154689775,0.0
AP0346,4,2.9500996699357267,-0.3360091700821779,2.9497830229803896,-0.33600917008217795,1334.3217556307463,0.0003166469553370632,5.551115123125783e-17
AP0347,4,3.3425324141004875,-0.35876673084010363,3.340819468454318,-0.3587667308401038,615.396804369677,0.001712945646169306,1.6653345369377348e-16
AP0348,4,2.8931107557995994,-0.4389386214715944,2.8925936261809526,-0.4389386214715945,517.2465484826573,0.0005171296186468055,1.1102230246251565e-16
AP0349,3,3.1027311570035403,-0.33799474091799675,,,1118.8406243880693,,
AP0350,3,3.6350274586263405,-0.4616366252836426,,,595.3676483608858,,
AP0351,4,3.382477992501715,-0.4684899551389263,3.3823700736492066,-0.4684899551389265,708.9508427158491,0.00010791885250860389,2.220446049250313e-16
AP0352,4,3.0070694824988435,-0.19300842102586896,3.0069285521830644,-0.19300842102586901,1027.512974663093,0.00014093031577910864,5.551115123125783e-17
AP0353,4,2.8466808311286207,-0.48223244746400495,2.8457870547628197,-0.48223244746400484,119.98789698856221,0.0008937763658010134,-1.1102230246251565e-16
AP0354,4,3.675389557002153,-0.5102314565630941,3.6753519887470523,-0.5102314565630941,1274.8261277996173,3.756825510059514e-05,0.0
AP0355,4,2.9958899327519104,-0.3028202332354062,2.995796703401571,-0.3028202332354062,1637.085744030838,9.322935033928559e-05,0.0
AP0356,4,2.5962815157220724,-0.3859027383895369,2.595407975268259,-0.3859027383895368,49.58056252006508,0.0008735404538136038,-1.1102230246251565e-16
AP0357,4,3.020388608113827,-0.3215710416642553,3.019621383442658,-0.3215710416642552,1430.0974491140923,0.0007672246711689645,-1.1102230246251565e-16
AP0358,4,2.77494301525825,-0.28721017804231463,2.7747540208004455,-0.28721017804231463,378.8287904696379,0.00018899445780462543,0.0
AP0359,4,2.689116299568736,-0.26332997442639094,2.6887689936038712,-0.26332997442639094,170.69391696037144,0.0003473059648646526,0.0
AP0360,4,2.91798842259662,-0.47348289628450985,2.917007160553511,-0.47348289628451007,627.1876629826069,0.0009812620431093322,2.220446049250313e-16
AP0361,3,3.015400384483623,-0.5315401875581174,,,147.4296313676509,,
AP0362,4,0.3847046635148832,-0.18039655280452221,0.3845536921781434,-0.18039655280452216,121.293470462696,0.00015097133673980245,-5.551115123125783e-17
