rep,Batch,policy,J_batch
7,AP0316,horizonte,-1637.1474570134706
7,AP0317,historica,-2124.2171239129725
7,AP0317,miope,-1965.1634502601637
7,AP0317,horizonte,-1965.1634502601637
7,AP0318,historica,-2186.0794611348038
7,AP0318,miope,-2071.4548475415413
7,AP0318,horizonte,-2071.4548475415413
7,AP0319,historica,-2370.551914525354
7,AP0319,miope,-2311.1425924289474
7,AP0319,horizonte,-2311.1425924289474
7,AP0320,historica,-2071.8108289810175
7,AP0320,miope,-2095.0892996344346
7,AP0320,horizonte,-1926.0656925090357
7,AP0321,historica,-1849.294348885021
7,AP0321,miope,-1858.5021070283094
7,AP0321,horizonte,-1849.294348885021
7,AP0322,historica,-2143.23548384969
7,AP0322,miope,-1715.121462330745
7,AP0322,horizonte,-1715.121462330745
7,AP0323,historica,-1980.8881700365027
7,AP0323,miope,-1933.3876316658084
7,AP0323,horizonte,-1997.6684991179882
7,AP0324,historica,-2611.840220803339
7,AP0324,miope,-2217.3650547759735
7,AP0324,horizonte,-2217.3650547759735
7,AP0325,historica,-1365.3334530691568
7,AP0325,miope,-1305.3035909443709
7,AP0325,horizonte,-1305.3035909443709
7,AP0326,historica,-1553.3930029322314
7,AP0326,miope,-955.1545063215715
7,AP0326,horizonte,-955.1545063215715
7,AP0327,historica,-1841.6268314818797
7,AP0327,miope,-1641.1009324129275
7,AP0327,horizonte,-1641.1009324129275
7,AP0328,historica,-2253.1769273605514
7,AP0328,miope,-1895.7286635206437
7,AP0328,horizonte,-1895.7286635206437
7,AP0329,historica,-1404.5213430389745
7,AP0329,miope,-1426.7854104622784
7,AP0329,horizonte,-1426.7854104622784
7,AP0330,historica,-1907.9044794193123
7,AP0330,miope,-1885.169540933994
7,AP0330,horizonte,-1885.169540933994
7,AP0331,historica,-1754.4966813786943
7,AP0331,miope,-1607.1450437740705
7,AP0331,horizonte,-1607.1450437740705
7,AP0332,historica,-1984.3203520237066
7,AP0332,miope,-1719.3561840917773
7,AP0332,horizonte,-1719.3561840917773
7,AP0333,historica,-2097.688195097911
7,AP0333,miope,-1921.7202589461522
7,AP0333,horizonte,-1921.7202589461522
7,AP0334,historica,-1772.0316088804034
7,AP0334,miope,-1740.714003720033
7,AP0334,horizonte,-1740.714003720033
7,AP0335,historica,-2215.1582676917633
7,AP0335,miope,-1979.1430486795148
7,AP0335,horizonte,-1979.1430486795148
7,AP0336,historica,-1817.435358419598
7,AP0336,miope,-1782.9565278727478
7,AP0336,horizonte,-1782.9565278727478
7,AP0337,historica,-2165.8299144177704
7,AP0337,miope,-2012.7261981062297
7,AP0337,horizonte,-2012.7261981062297
7,AP0338,historica,-1491.5426820590578
7,AP0338,miope,-1103.1561679308375
7,AP0338,horizonte,-1103.1561679308375
7,AP0339,historica,-2193.917377008802
7,AP0339,miope,-2084.129712589064
7,AP0339,horizonte,-2084.129712589064
7,AP0340,historica,-2251.31339941829
7,AP0340,miope,-1952.1428637229296
7,AP0340,horizonte,-2272.8203214600067
7,AP0341,historica,-2762.478824998464
7,AP0341,miope,-2609.910109061021
7,AP0341,horizonte,-2609.910109061021
7,AP0342,historica,-2201.456185141107
7,AP0342,miope,-2020.5262710032189
7,AP0342,horizonte,-2020.5262710032189
7,AP0343,historica,-2050.903165136305
7,AP0343,miope,-1797.4377168645856
7,AP0343,horizonte,-1797.4377168645856
7,AP0344,historica,-1390.6601419052895
7,AP0344,miope,-979.9314880182382
7,AP0344,horizonte,-979.9314880182382
7,AP0345,historica,-1652.5124536982112
7,AP0345,miope,-1614.7375106313966
7,AP0345,horizonte,-1694.2082260694144
7,AP0346,historica,-1550.4989208579855
7,AP0346,miope,-1133.9079551075367
7,AP0346,horizonte,-1133.9079551075367
7,AP0347,historica,-1862.82334391809
7,AP0347,miope,-1391.2380386114505
7,AP0347,horizonte,-1359.1869729900607
7,AP0348,historica,-1780.6475026512917
7,AP0348,miope,-1683.3980512307803
7,AP0348,horizonte,-1683.3980512307803
7,AP0349,historica,-1627.1597179931277
7,AP0349,miope,-1735.9647440717333
7,AP0349,horizonte,-1627.1597179931277
7,AP0350,historica,-2288.74971983462
7,AP0350,miope,-1895.4903239671344
7,AP0350,horizonte,-1895.4903239671344
7,AP0351,historica,-1536.9168858594762
7,AP0351,miope,-1243.1859975392463
7,AP0351,horizonte,-1243.1859975392463
7,AP0352,historica,-1220.2604432219853
7,AP0352,miope,-688.2088000459559
7,AP0352,horizonte,-763.076311879726
7,AP0353,historica,-2398.5749214678763
7,AP0353,miope,-2001.5696557132896
7,AP0353,horizonte,-2001.5696557132896
7,AP0354,historica,-1595.564707919998
7,AP0354,miope,-1218.5553430940447
7,AP0354,horizonte,-1218.5553430940447
7,AP0355,historica,-2271.2322293848993
7,AP0355,miope,-1578.6903007946667
7,AP0355,horizonte,-1578.6903007946667
7,AP0356,historica,-2377.156776733669
7,AP0356,miope,-2111.250616624285
7,AP0356,horizonte,-2111.250616624285
7,AP0357,historica,-2725.97195468877
7,AP0357,miope,-2141.9708844226348
7,AP0357,horizonte,-2141.9708844226348
7,AP0358,historica,-1522.2278949500746
7,AP0358,miope,-938.6073532151879
7,AP0358,horizonte,-1509.204537308685
7,AP0359,historica,-1990.6222984523338
7,AP0359,miope,-1688.0292533115567
7,AP0359,horizonte,-1688.0292533115567
7,AP0360,historica,-2535.0207002658053
7,AP0360,miope,-1923.2033684512983
7,AP0360,horizonte,-1923.2033684512983
7,AP0361,historica,-2630.286370209517
7,AP0361,miope,-2054.69195938311
7,AP0361,horizonte,-2054.69195938311
7,AP0362,historica,-1808.7778393444073
7,AP0362,miope,-1643.368571586505
7,AP0362,horizonte,-1696.829313282747
8,AP0300,historica,-1495.4974784997676
8,AP0300,miope,-1640.0053065388884
8,AP0300,horizonte,-1737.99382843524
8,AP0301,historica,-2230.37270596682
8,AP0301,miope,-1983.6898050520194
8,AP0301,horizonte,-1983.6898050520194
8,AP0302,historica,-1489.7449568154907
8,AP0302,miope,-1084.83892099752
8,AP0302,horizonte,-1084.83892099752
8,AP0303,historica,-1941.1567476828081
8,AP0303,miope,-1717.9312320507292
8,AP0303,horizonte,-1717.9312320507292
8,AP0304,historica,-2426.2536438466004
8,AP0304,miope,-2471.0593164593674
8,AP0304,horizonte,-2277.9846001600317
8,AP0305,historica,-1432.1298937161682
8,AP0305,miope,-1532.5869513460775
8,AP0305,horizonte,-1187.1309865215717
8,AP0306,historica,-1693.191299960008
8,AP0306,miope,-1437.2157206139104
8,AP0306,horizonte,-1437.2157206139104
8,AP0307,historica,-1858.1699992757744
8,AP0307,miope,-1764.8633756218082
8,AP0307,horizonte,-1764.8633756218082
8,AP0308,historica,-2305.8530967129054
8,AP0308,miope,-1855.0359419659683
8,AP0308,horizonte,-1855.0359419659683
8,AP0309,historica,-1935.2624983975795
8,AP0309,miope,-1703.2971665301
8,AP0309,horizonte,-1703.2971665301
8,AP0310,historica,-2408.8566846547137
8,AP0310,miope,-2385.0261135730816
8,AP0310,horizonte,-2385.0261135730816
8,AP0311,historica,-1460.0865396816948
8,AP0311,miope,-1286.1994292064828
8,AP0311,horizonte,-1227.7319107532123
8,AP0312,historica,-2708.9913522171855
8,AP0312,miope,-2525.5782575006424
8,AP0312,horizonte,-2525.5782575006424
8,AP0313,historica,-1748.0187033267375
8,AP0313,miope,-1424.8509375021226
8,AP0313,horizonte,-1424.8509375021226
8,AP0314,historica,-1428.4868753006022
8,AP0314,miope,-1365.7866965981184
8,AP0314,horizonte,-1365.7866965981184
8,AP0315,historica,-2419.3735349593376
8,AP0315,miope,-2284.294705691283
8,AP0315,horizonte,-2284.294705691283
8,AP0316,historica,-1696.6876245228798
8,AP0316,miope,-1701.6913283843342
8,AP0316,horizonte,-1701.6913283843342
8,AP0317,historica,-2127.0927359529064
8,AP0317,miope,-2035.5867305140928
8,AP0317,horizonte,-2035.5867305140928
8,AP0318,historica,-2182.475194886534
8,AP0318,miope,-2163.7921625173585
8,AP0318,horizonte,-2163.7921625173585
8,AP0319,historica,-2349.7687452079463
8,AP0319,miope,-2333.1200860249523
8,AP0319,horizonte,-2333.1200860249523
8,AP0320,historica,-2104.918910398638
8,AP0320,miope,-2090.0053882193943
8,AP0320,horizonte,-2118.2406921473626
8,AP0321,historica,-1836.0751537031274
8,AP0321,miope,-1859.3699518303652
8,AP0321,horizonte,-1836.0751537031274
8,AP0322,historica,-2049.3642934812756
8,AP0322,miope,-1820.559925259703
8,AP0322,horizonte,-1820.559925259703
8,AP0323,historica,-2047.8253031764561
8,AP0323,miope,-2034.331213370681
8,AP0323,horizonte,-2133.866264283168
8,AP0324,historica,-2456.4423904693076
8,AP0324,miope,-2243.0639691864008
8,AP0324,horizonte,-2243.0639691864008
8,AP0325,historica,-1311.7068624282833
8,AP0325,miope,-1375.1140739508976
8,AP0325,horizonte,-1375.1140739508976
8,AP0326,historica,-1497.0705241243618
8,AP0326,miope,-1085.2815778649572
8,AP0326,horizonte,-1085.2815778649572
8,AP0327,historica,-1828.4933093018813
8,AP0327,miope,-1655.6055428116729
8,AP0327,horizonte,-1655.6055428116729
8,AP0328,historica,-2220.044312645834
8,AP0328,miope,-1995.1370666745802
8,AP0328,horizonte,-1995.1370666745802
8,AP0329,historica,-1445.344577438139
8,AP0329,miope,-1474.2755356641544
8,AP0329,horizonte,-1474.2755356641544
8,AP0330,historica,-1908.144507389823
8,AP0330,miope,-1885.6802653770264
8,AP0330,horizonte,-1885.6802653770264
8,AP0331,historica,-1717.3616204261139
8,AP0331,miope,-1626.1581643944753
8,AP0331,horizonte,-1626.1581643944753
8,AP0332,historica,-2008.676669562765
8,AP0332,miope,-1796.4925020420517
8,AP0332,horizonte,-1796.4925020420517
8,AP0333,historica,-2105.5610171190965
8,AP0333,miope,-1973.5198881593
8,AP0333,horizonte,-1973.5198881593
8,AP0334,historica,-1912.3426985404776
8,AP0334,miope,-1777.5856113926675
8,AP0334,horizonte,-1777.5856113926675
8,AP0335,historica,-2195.2404060932686
8,AP0335,miope,-2061.898543916544
8,AP0335,horizonte,-2061.898543916544
8,AP0336,historica,-1819.393885681206
8,AP0336,miope,-1829.1338337760521
8,AP0336,horizonte,-1829.1338337760521
8,AP0337,historica,-2066.5858864863762
8,AP0337,miope,-1980.5081862507648
8,AP0337,horizonte,-1980.5081862507648
8,AP0338,historica,-1528.2061363609587
8,AP0338,miope,-1154.786579700527
8,AP0338,horizonte,-1154.786579700527
8,AP0339,historica,-2175.5827067021983
8,AP0339,miope,-2124.623462536594
8,AP0339,horizonte,-2124.623462536594
8,AP0340,historica,-2189.8267925070227
8,AP0340,miope,-2013.0132107710826
8,AP0340,horizonte,-2346.757652874966
8,AP0341,historica,-2766.102607749889
8,AP0341,miope,-2674.405484921366
8,AP0341,horizonte,-2674.405484921366
8,AP0342,historica,-2126.044247925609
8,AP0342,miope,-2047.5636822009556
8,AP0342,horizonte,-2047.5636822009556
8,AP0343,historica,-2086.8098299636276
8,AP0343,miope,-1846.7463832735693
8,AP0343,horizonte,-1846.7463832735693
8,AP0344,historica,-1359.357587988907
8,AP0344,miope,-1096.3027336338896
8,AP0344,horizonte,-1096.3027336338896
8,AP0345,historica,-1661.9212802533173
8,AP0345,miope,-1628.7202234967135
8,AP0345,horizonte,-1716.3430523155537
8,AP0346,historica,-1542.937146361769
8,AP0346,miope,-1216.0325303413238
8,AP0346,horizonte,-1216.0325303413238
8,AP0347,historica,-1832.9026860495746
8,AP0347,miope,-1467.2794118192066
8,AP0347,horizonte,-1506.836334102432
8,AP0348,historica,-1944.5359845748271
8,AP0348,miope,-1784.7019662687285
8,AP0348,horizonte,-1784.7019662687285
8,AP0349,historica,-1616.1622242741964
8,AP0349,miope,-1822.7806394677095
8,AP0349,horizonte,-1616.1622242741964
8,AP0350,historica,-2231.788927802887
8,AP0350,miope,-1900.9605998036534
8,AP0350,horizonte,-1900.9605998036534
8,AP0351,historica,-1435.9593560004364
8,AP0351,miope,-1303.8275096084913
8,AP0351,horizonte,-1303.8275096084913
8,AP0352,historica,-1318.1991335799248
8,AP0352,miope,-931.6264146196376
8,AP0352,horizonte,-843.0155840096602
8,AP0353,historica,-2447.6820764780164
8,AP0353,miope,-2070.5295143877847
8,AP0353,horizonte,-2070.5295143877847
8,AP0354,historica,-1562.4990649451206
8,AP0354,miope,-1285.4141906025263
8,AP0354,horizonte,-1285.4141906025263
8,AP0355,historica,-2278.7889694762744
8,AP0355,miope,-1623.9773614892147
8,AP0355,horizonte,-1623.9773614892147
8,AP0356,historica,-2390.8270456861464
8,AP0356,miope,-2210.6871401871376
8,AP0356,horizonte,-2210.6871401871376
8,AP0357,historica,-2752.6204703818375
8,AP0357,miope,-2309.2477218698696
8,AP0357,horizonte,-2309.2477218698696
8,AP0358,historica,-1531.075341606339
8,AP0358,miope,-1046.1179553947507
8,AP0358,horizonte,-1431.9588627688017
8,AP0359,historica,-2064.5730619848205
8,AP0359,miope,-1817.0295796764353
8,AP0359,horizonte,-1817.0295796764353
8,AP0360,historica,-2445.1181545585137
8,AP0360,miope,-2002.1228148604055
8,AP0360,horizonte,-2002.1228148604055
8,AP0361,historica,-2585.0609916142007
8,AP0361,miope,-2105.751496924716
8,AP0361,horizonte,-2105.751496924716
8,AP0362,historica,-1748.0291118564292
8,AP0362,miope,-1730.346249017578
8,AP0362,horizonte,-1725.922230407311
9,AP0300,historica,-1376.2857958837776
9,AP0300,miope,-1449.7853748996713
9,AP0300,horizonte,-1698.0239400631613
9,AP0301,historica,-2219.4352071309677
9,AP0301,miope,-1934.2487261094782
9,AP0301,horizonte,-1934.2487261094782
9,AP0302,historica,-1435.3899138471766
9,AP0302,miope,-1023.9056497053516
9,AP0302,horizonte,-1023.9056497053516
9,AP0303,historica,-1836.068948615106
9,AP0303,miope,-1568.1218476998754
9,AP0303,horizonte,-1568.1218476998754
9,AP0304,historica,-2352.735224080992
9,AP0304,miope,-2318.244966813398
9,AP0304,horizonte,-2230.5461098152655
9,AP0305,historica,-1515.3923566684866
9,AP0305,miope,-1444.3940944281185
9,AP0305,horizonte,-1236.24179125166
9,AP0306,historica,-1770.6457826801284
9,AP0306,miope,-1416.714492305335
9,AP0306,horizonte,-1416.714492305335
9,AP0307,historica,-1861.087768345652
9,AP0307,miope,-1836.0209108662302
9,AP0307,horizonte,-1836.0209108662302
9,AP0308,historica,-2256.4297341398287
9,AP0308,miope,-1746.0078205669788
9,AP0308,horizonte,-1746.0078205669788
9,AP0309,historica,-2016.9238048295915
9,AP0309,miope,-1709.3224247193316
9,AP0309,horizonte,-1709.3224247193316
9,AP0310,historica,-2379.519278105783
9,AP0310,miope,-2369.1906864414423
9,AP0310,horizonte,-2369.1906864414423
9,AP0311,historica,-1415.1991609494507
9,AP0311,miope,-1183.2872934052934
9,AP0311,horizonte,-1141.3494066770936
9,AP0312,historica,-2661.5647886962315
9,AP0312,miope,-2474.1956417483048
9,AP0312,horizonte,-2474.1956417483048
9,AP0313,historica,-1762.9592616535363
9,AP0313,miope,-1411.179381772578
9,AP0313,horizonte,-1411.179381772578
9,AP0314,historica,-1422.573771903928
9,AP0314,miope,-1354.6449423246972
9,AP0314,horizonte,-1354.6449423246972
9,AP0315,historica,-2389.402403150611
9,AP0315,miope,-2268.4255250289307
9,AP0315,horizonte,-2268.4255250289307
9,AP0316,historica,-1699.9679606175255
9,AP0316,miope,-1688.0083091652932
9,AP0316,horizonte,-1688.0083091652932
9,AP0317,historica,-2095.5738518287017
9,AP0317,miope,-1954.1376493063653
9,AP0317,horizonte,-1954.1376493063653
9,AP0318,historica,-2184.5779519899183
9,AP0318,miope,-2102.2348343338303
9,AP0318,horizonte,-2102.2348343338303
9,AP0319,historica,-2348.435885375954
9,AP0319,miope,-2229.402119883088
9,AP0319,horizonte,-2229.402119883088
9,AP0320,historica,-2129.083963014813
9,AP0320,miope,-2167.888550674596
9,AP0320,horizonte,-1955.5591654219284
9,AP0321,historica,-1821.133877490494
9,AP0321,miope,-1850.435164549897
9,AP0321,horizonte,-1821.133877490494
9,AP0322,historica,-2057.509137992909
9,AP0322,miope,-1743.2942132610187
9,AP0322,horizonte,-1743.2942132610187
9,AP0323,historica,-1899.8664280919784
9,AP0323,miope,-1894.5926543688604
9,AP0323,horizonte,-1989.9296289516367
9,AP0324,historica,-2221.7399549739202
9,AP0324,miope,-2223.112489212698
9,AP0324,horizonte,-2223.112489212698
9,AP0325,historica,-1378.2794235662277
9,AP0325,miope,-1343.8942659766408
9,AP0325,horizonte,-1343.8942659766408
9,AP0326,historica,-1504.808408354344
9,AP0326,miope,-1028.9120571031078
9,AP0326,horizonte,-1028.9120571031078
9,AP0327,historica,-1832.9081558410346
9,AP0327,miope,-1597.358559188182
9,AP0327,horizonte,-1597.358559188182
9,AP0328,historica,-2211.068731505301
9,AP0328,miope,-1995.0615417988317
9,AP0328,horizonte,-1995.0615417988317
9,AP0329,historica,-1424.8605553744824
9,AP0329,miope,-1466.3040400273853
9,AP0329,horizonte,-1466.3040400273853
9,AP0330,historica,-1914.832990757881
9,AP0330,miope,-1878.8849973794158
9,AP0330,horizonte,-1878.8849973794158
9,AP0331,historica,-1711.493244220425
9,AP0331,miope,-1618.8888794987838
9,AP0331,horizonte,-1618.8888794987838
9,AP0332,historica,-2003.3285450480778
9,AP0332,miope,-1739.2174537533565
9,AP0332,horizonte,-1739.2174537533565
9,AP0333,historica,-2138.1193883201686
9,AP0333,miope,-1988.063859378307
9,AP0333,horizonte,-1988.063859378307
9,AP0334,historica,-1884.861744740304
9,AP0334,miope,-1791.9448610577351
9,AP0334,horizonte,-1791.9448610577351
9,AP0335,historica,-2181.9153071717733
9,AP0335,miope,-1995.8234162153135
9,AP0335,horizonte,-1995.8234162153135
9,AP0336,historica,-1821.731691595074
9,AP0336,miope,-1815.3477800987507
9,AP0336,horizonte,-1815.3477800987507
9,AP0337,historica,-2098.363368045354
9,AP0337,miope,-1971.7821482522832
9,AP0337,horizonte,-1971.7821482522832
9,AP0338,historica,-1601.1850670761237
9,AP0338,miope,-1133.5102509689723
9,AP0338,horizonte,-1133.5102509689723
9,AP0339,historica,-2138.0727674158743
9,AP0339,miope,-2109.7288391990633
9,AP0339,horizonte,-2109.7288391990633
9,AP0340,historica,-2108.07821137713
9,AP0340,miope,-1914.7891694291752
9,AP0340,horizonte,-2304.094854641173
9,AP0341,historica,-2718.6446713254604
9,AP0341,miope,-2650.8802743366405
9,AP0341,horizonte,-2650.8802743366405
9,AP0342,historica,-2163.8238129847105
9,AP0342,miope,-2050.847440098254
9,AP0342,horizonte,-2050.847440098254
9,AP0343,historica,-2086.0189352669618
9,AP0343,miope,-1818.5253714244598
9,AP0343,horizonte,-1818.5253714244598
9,AP0344,historica,-1351.8718072202805
9,AP0344,miope,-1063.7098691879305
9,AP0344,horizonte,-1063.7098691879305
9,AP0345,historica,-1709.4432574726475
9,AP0345,miope,-1627.263632664735
9,AP0345,horizonte,-1728.0934764214128
9,AP0346,historica,-1491.5298962218942
9,AP0346,miope,-1140.69353309065
9,AP0346,horizonte,-1140.69353309065
9,AP0347,historica,-1924.2712310150728
9,AP0347,miope,-1392.9042514376501
9,AP0347,horizonte,-1423.3109988708886
9,AP0348,historica,-1950.6919814460578
9,AP0348,miope,-1762.9237839944353
9,AP0348,horizonte,-1762.9237839944353
9,AP0349,historica,-1624.604993962836
9,AP0349,miope,-1793.9004942912977
9,AP0349,horizonte,-1624.604993962836
9,AP0350,historica,-2244.917200500773
9,AP0350,miope,-1922.6088131745414
9,AP0350,horizonte,-1922.6088131745414
9,AP0351,historica,-1430.4448640356252
9,AP0351,miope,-1251.3679875739347
9,AP0351,horizonte,-1251.3679875739347
9,AP0352,historica,-1272.9217260957146
9,AP0352,miope,-830.4427222256799
9,AP0352,horizonte,-747.1523856246735
9,AP0353,historica,-2482.6579920089807
9,AP0353,miope,-2061.464356096071
9,AP0353,horizonte,-2061.464356096071
9,AP0354,historica,-1557.3829023308667
9,AP0354,miope,-1198.7082505098074
9,AP0354,horizonte,-1198.7082505098074
9,AP0355,historica,-2318.3682635314103
9,AP0355,miope,-1627.1246582715949
9,AP0355,horizonte,-1627.1246582715949
9,AP0356,historica,-2437.038082311884
9,AP0356,miope,-2186.08457056034
9,AP0356,horizonte,-2186.08457056034
9,AP0357,historica,-2755.3438187539014
9,AP0357,miope,-2171.4467148730823
9,AP0357,horizonte,-2171.4467148730823
9,AP0358,historica,-1604.6715395149595
9,AP0358,miope,-978.2965021191844
9,AP0358,horizonte,-1455.5201615047347
9,AP0359,historica,-2143.7088753226144
9,AP0359,miope,-1789.5332065565915
9,AP0359,horizonte,-1789.5332065565915
9,AP0360,historica,-2596.3716500240844
9,AP0360,miope,-1972.0684576949122
9,AP0360,horizonte,-1972.0684576949122
9,AP0361,historica,-2638.700863395564
9,AP0361,miope,-2062.255680443961
9,AP0361,horizonte,-2062.255680443961
9,AP0362,historica,-1794.4716049033023
9,AP0362,miope,-1783.0046965041852
9,AP0362,horizonte,-1719.6217430275342
10,AP0300,historica,-1348.223415793973
10,AP0300,miope,-1376.3696934906407
10,AP0300,horizonte,-1648.5026397780382
10,AP0301,historica,-2193.9351484888753
10,AP0301,miope,-1869.4303053860735
10,AP0301,horizonte,-1869.4303053860735
10,AP0302,historica,-1573.5022988674173
10,AP0302,miope,-1134.4482504641032
10,AP0302,horizonte,-1134.4482504641032
10,AP0303,historica,-1863.6770014658136
10,AP0303,miope,-1711.3555872800341
10,AP0303,horizonte,-1711.3555872800341
10,AP0304,historica,-2376.798093354723
10,AP0304,miope,-2208.090464785738
10,AP0304,horizonte,-2329.5785882820333
10,AP0305,historica,-1523.3108973379046
10,AP0305,miope,-1434.7286930101386
10,AP0305,horizonte,-1209.626990443353
10,AP0306,historica,-1689.935392146277
10,AP0306,miope,-1397.829213214797
10,AP0306,horizonte,-1397.829213214797
10,AP0307,historica,-1926.2589505558235
10,AP0307,miope,-1677.75445225482
10,AP0307,horizonte,-1677.75445225482
10,AP0308,historica,-2311.3453868251563
10,AP0308,miope,-1707.0837936497146
10,AP0308,horizonte,-1707.0837936497146
10,AP0309,historica,-1937.3300077643098
10,AP0309,miope,-1705.3696848069599
10,AP0309,horizonte,-1705.3696848069599
10,AP0310,historica,-2429.0229792599366
10,AP0310,miope,-2389.613119557872
10,AP0310,horizonte,-2389.613119557872
10,AP0311,historica,-1495.0022735025314
10,AP0311,miope,-1167.0398360174818
10,AP0311,horizonte,-1276.3292845401716
10,AP0312,historica,-2758.613535951562
10,AP0312,miope,-2429.970907705124
10,AP0312,horizonte,-2429.970907705124
10,AP0313,historica,-1817.6073230705024
10,AP0313,miope,-1429.3631849476192
10,AP0313,horizonte,-1429.3631849476192
10,AP0314,historica,-1540.388894867644
10,AP0314,miope,-1451.9402513199834
10,AP0314,horizonte,-1451.9402513199834
10,AP0315,historica,-2381.977698514358
10,AP0315,miope,-2231.6329065648115
10,AP0315,horizonte,-2231.6329065648115
10,AP0316,historica,-1717.1074008741577
10,AP0316,miope,-1679.1374730044872
10,AP0316,horizonte,-1679.1374730044872
10,AP0317,historica,-2099.6734351046193
10,AP0317,miope,-1974.0673536282764
10,AP0317,horizonte,-1974.0673536282764
10,AP0318,historica,-2209.5769431126923
10,AP0318,miope,-2090.517061539549
10,AP0318,horizonte,-2090.517061539549
10,AP0319,historica,-2367.768861865112
10,AP0319,miope,-2263.3748825383705
10,AP0319,horizonte,-2263.3748825383705
10,AP0320,historica,-2029.5783960699157
10,AP0320,miope,-2141.5857467388664
10,AP0320,horizonte,-1898.0645003078605
10,AP0321,historica,-1849.6008002148715
10,AP0321,miope,-1847.6137081966847
10,AP0321,horizonte,-1849.6008002148715
10,AP0322,historica,-2043.2212885708286
10,AP0322,miope,-1888.030182490096
10,AP0322,horizonte,-1888.030182490096
10,AP0323,historica,-1934.777671288948
10,AP0323,miope,-1909.0430341369047
10,AP0323,horizonte,-1968.529290553648
10,AP0324,historica,-2548.5669134852506
10,AP0324,miope,-2178.3123173005324
10,AP0324,horizonte,-2178.3123173005324
10,AP0325,historica,-1322.0995263456093
10,AP0325,miope,-1272.3640855545955
10,AP0325,horizonte,-1272.3640855545955
10,AP0326,historica,-1544.6195032884566
10,AP0326,miope,-1018.4922775219502
10,AP0326,horizonte,-1018.4922775219502
10,AP0327,historica,-1794.4000394797872
10,AP0327,miope,-1635.9435569774512
10,AP0327,horizonte,-1635.9435569774512
10,AP0328,historica,-2286.6452055637137
10,AP0328,miope,-1951.5975730732061
10,AP0328,horizonte,-1951.5975730732061
10,AP0329,historica,-1421.933848360407
10,AP0329,miope,-1446.0366854648214
10,AP0329,horizonte,-1446.0366854648214
10,AP0330,historica,-1934.3349005371206
10,AP0330,miope,-1905.90133752184
10,AP0330,horizonte,-1905.90133752184
10,AP0331,historica,-1762.6589796252692
10,AP0331,miope,-1611.2617126894322
10,AP0331,horizonte,-1611.2617126894322
10,AP0332,historica,-2010.7535742202726
10,AP0332,miope,-1742.9525273144611
10,AP0332,horizonte,-1742.9525273144611
10,AP0333,historica,-2143.7503624036035
10,AP0333,miope,-1917.9697519933125
10,AP0333,horizonte,-1917.9697519933125
10,AP0334,historica,-1854.0375438423148
10,AP0334,miope,-1774.696309997966
10,AP0334,horizonte,-1774.696309997966
10,AP0335,historica,-2214.7607341027815
10,AP0335,miope,-2024.9097975894897
10,AP0335,horizonte,-2024.9097975894897
10,AP0336,historica,-1850.2403138309896
10,AP0336,miope,-1819.4896380151067
10,AP0336,horizonte,-1819.4896380151067
10,AP0337,historica,-2191.6039578586256
10,AP0337,miope,-2004.0330946353054
10,AP0337,horizonte,-2004.0330946353054
10,AP0338,historica,-1491.1211932087704
10,AP0338,miope,-1122.3767089638234
10,AP0338,horizonte,-1122.3767089638234
10,AP0339,historica,-2129.541094914751
10,AP0339,miope,-2101.6161496504565
10,AP0339,horizonte,-2101.6161496504565
10,AP0340,historica,-2247.6963764493225
10,AP0340,miope,-1944.4839975943546
10,AP0340,horizonte,-2246.261188453251
10,AP0341,historica,-2723.4089415827884
10,AP0341,miope,-2634.360719160212
10,AP0341,horizonte,-2634.360719160212
10,AP0342,historica,-2206.023022108238
10,AP0342,miope,-1996.4688147160846
10,AP0342,horizonte,-1996.4688147160846
10,AP0343,historica,-2045.1359167727946
10,AP0343,miope,-1813.1251341579132
10,AP0343,horizonte,-1813.1251341579132
10,AP0344,historica,-1417.0101904834069
10,AP0344,miope,-994.6894955983325
10,AP0344,horizonte,-994.6894955983325
10,AP0345,historica,-1696.653387002421
10,AP0345,miope,-1656.1843227921609
10,AP0345,horizonte,-1735.865820986013
10,AP0346,historica,-1573.3877220315471
10,AP0346,miope,-1168.2317036805111
10,AP0346,horizonte,-1168.2317036805111
10,AP0347,historica,-1816.0675839774074
10,AP0347,miope,-1308.5193753801987
10,AP0347,horizonte,-1393.8056337396117
10,AP0348,historica,-1757.6827344655344
10,AP0348,miope,-1719.3621088579139
10,AP0348,horizonte,-1719.3621088579139
10,AP0349,historica,-1679.6834325287973
10,AP0349,miope,-1788.9200876644072
10,AP0349,horizonte,-1679.6834325287973
10,AP0350,historica,-2313.9799626833455
10,AP0350,miope,-1939.9704565894099
10,AP0350,horizonte,-1939.9704565894099
10,AP0351,historica,-1570.9462684699101
10,AP0351,miope,-1335.9184640207664
10,AP0351,horizonte,-1335.9184640207664
10,AP0352,historica,-1200.220557934467
10,AP0352,miope,-729.3380352602371
10,AP0352,horizonte,-779.9439448161202
10,AP0353,historica,-2418.759359361251
10,AP0353,miope,-2030.1964439106655
10,AP0353,horizonte,-2030.1964439106655
10,AP0354,historica,-1680.3080348853796
10,AP0354,miope,-1247.0600907777389
10,AP0354,horizonte,-1247.0600907777389
10,AP0355,historica,-2334.877920609785
10,AP0355,miope,-1551.240997367729
10,AP0355,horizonte,-1551.240997367729
