fase,Batch,avance_prev,palanca,valor,pred_sn_dep,sn_dep_lo,sn_dep_hi,pred_feo_ret,feo_ret_lo,feo_ret_hi,pred_dT,dT_lo,dT_hi,pred_temperatura,support_score,derivada__exceso_o2_combustion_pct,derivada__relacion_C_Sn_carga,derivada__m6_dosis_C_sn,derivada__m6_exceso_C_pos,J_costo,J_temperatura,J_soporte,J_sn,J_feo,J_incertidumbre,J
Reducción,AP0198,0.9001366672661761,tasa_gn_nm3_min,23.193558022828206,1.2365699690632443,0.8537046058302122,1.6194353322962765,-0.0897434986226161,-0.1633828580201237,-0.016104139225108505,-17.24674286830151,-32.00402337635849,-2.4894623602445343,1035.5631817039255,0.20578747481476709,19.035708525774247,5.985284672481714,0.356047978321389,857.3457027633963,-129.2316003663236,-0.0,-302.3744131053631,2232.0397084083825,-1273.2355726061207,-867.9198529920424,-340.72173066146735
Reducción,AP0198,0.9001366672661761,tasa_gn_nm3_min,23.994592211405298,1.2469984858241465,0.8641331225911144,1.6298638490571786,-0.09215876382079637,-0.16579812321830395,-0.01851940442328877,-16.78896934048857,-31.546249848545546,-2.0316888324315947,1036.0209552317383,0.2314041228255497,15.061826771479653,5.985284672481714,0.356047978321389,857.3457027633963,-129.95253113604298,-0.0,-251.1411170837979,2250.8634418747297,-1307.502139151875,-867.9198529920424,-305.6521984890287
Reducción,AP0198,0.9001366672661761,tasa_gn_nm3_min,24.79562639998239,1.2572503618964792,0.8743849986634471,1.6401157251295113,-0.09450300609026208,-0.16814236548776967,-0.02086364669275448,-16.33119581267563,-31.088476320732607,-1.5739153046186551,1036.4787287595514,0.2574383630004336,11.344701196295333,5.985284672481714,0.356047978321389,857.3457027633963,-130.67346190576237,-0.0,-199.07263673403008,2269.368334482192,-1340.761068145072,-867.9198529920424,-269.0586852947147
Reducción,AP0198,0.9001366672661761,tasa_gn_nm3_min,25.59666058855948,1.2673421809158478,0.8844768176828157,1.65020754414888,-0.0967828933079275,-0.1704222527054351,-0.0231435339104199,-15.87342228486269,-30.630702792919664,-1.1161417768057138,1036.9365022873642,0.2835408207365366,7.86022664671298,5.985284672481714,0.356047978321389,857.3457027633963,-131.39439267548175,-0.0,-146.86772126182413,2287.584320107628,-1373.1069600660946,-867.9198529920424,-231.70460688781472
Reducción,AP0198,0.9001366672661761,tasa_gn_nm3_min,26.39769477713657,1.2772885136058658,0.8944231503728337,1.660153876838898,-0.09900428400770643,-0.17264364340521404,-0.025364924610198833,-15.415648757049748,-30.172929265106724,-0.6583682489927725,1037.3942758151773,0.30819738334952496,4.5872238386600985,5.985284672481714,0.356047978321389,857.3457027633963,-132.1153234452011,-0.0,-97.55459603584737,2305.5376992714278,-1404.622932844341,-867.9198529920424,-196.67500604600403
Reducción,AP0198,0.9001366672661761,tasa_gn_nm3_min,27.19872896571366,1.2871022141911475,0.9042368509581153,1.6699675774241796,-0.10117234656097376,-0.17481170595848136,-0.027532987163466166,-14.957875229236809,-29.715155737293784,-0.2005947211798329,1037.85204934299,0.3290893283350535,1.5070085062178857,5.985284672481714,0.356047978321389,857.3457027633963,-132.8362542149205,-0.0,-55.77070606479029,2323.2516741703757,-1435.3823127306023,-867.9198529920424,-168.65745183197967
Reducción,AP0198,0.9001366672661761,tasa_gn_nm3_min,27.99976315429075,1.296794665930524,0.913929302697492,1.6796600291635562,-0.10329165789950574,-0.17693101729701333,-0.029652298501998145,-14.500101701423867,-29.257382209480845,0.25717880663310844,1038.3098228708031,0.3446950756576426,-1.3969654933338185,5.985284672481714,0.356047978321389,857.3457027633963,-133.5571849846399,-0.0,-24.559211419612037,2340.746791871244,-1465.4500349284351,-867.9198529920424,-150.7394924534853
Reducción,AP0198,0.9001366672661761,tasa_gn_nm3_min,28.800797342867842,1.3063759856762898,0.9235106224432577,1.6892413489093219,-0.10536628576378253,-0.17900564516129014,-0.03172692636627493,-14.042328173610928,-28.799608681667905,0.714952334446048,1038.767596398616,0.3561075518749221,-4.139403516732701,5.985284672481714,0.356047978321389,857.3457027633963,-134.27811575435928,-0.0,-1.7342589850530832,2358.0413135453446,-1494.8838104916645,-867.9198529920424,-140.77472467777466
Reducción,AP0198,0.9001366672661761,tasa_gn_nm3_min,29.601831531444933,1.315855195220853,0.9329898319878209,1.6987205584538851,-0.1073998575973126,-0.1810392169948202,-0.033760498199805006,-13.584554645797986,-28.341835153854962,1.1727258622589893,1039.225369926429,0.34843899807150847,-6.733419195759904,5.985284672481714,0.356047978321389,857.3457027633963,-134.99904652407864,-0.0,-17.071366591880356,2375.15152375352,-1523.735103762371,-867.9198529920424,-168.57384611685228
Reducción,AP0198,0.9001366672661761,tasa_o2_nm3_min,2.936241586406579,1.3399962663229268,0.9571309030898947,1.722861629555959,-0.11865615396826512,-0.19229551336577272,-0.04501679457075752,-1.0780415301865987,-15.835322038243575,13.679238977870376,1051.7318830420404,0.042203972539042206,-51.57359250452579,5.985284672481714,0.356047978321389,857.3457027633963,-126.20358541051854,-0.0,-629.5414176568128,2418.7267606195405,-1683.4337691282224,-867.9198529920424,-888.3718645680556
Reducción,AP0198,0.9001366672661761,tasa_o2_nm3_min,4.11154540146219,1.3385975201330016,0.9557321568999695,1.7214628833660337,-0.11809375211317008,-0.19173311151067768,-0.04445439271566248,-1.6352092743377569,-16.392489782394733,13.122071233719218,1051.1747152978892,0.047497423340567176,-49.54044413888849,5.985284672481714,0.356047978321389,857.3457027633963,-126.55617655503522,-0.0,-618.954516053763,2416.201988778071,-1675.4546947774681,-867.9198529920424,-872.6832516002376
Reducción,AP0198,0.9001366672661761,tasa_o2_nm3_min,5.286849216517801,1.3371987739430764,0.9543334107100443,1.7200641371761085,-0.11753135025807504,-0.19117070965558264,-0.04389199086056744,-2.192377018488913,-16.949657526545888,12.564903489568064,1050.617547553738,0.05341263514979072,-47.5072957732512,5.985284672481714,0.356047978321389,857.3457027633963,-126.9087676995519,-0.0,-607.1240924353158,2413.6772169366013,-1667.4756204267137,-867.9198529920424,-855.7511166170224
Reducción,AP0198,0.9001366672661761,tasa_o2_nm3_min,6.462153031573412,1.3358000277531514,0.9529346645201193,1.7186653909861835,-0.11696894840298,-0.1906083078004876,-0.0433295890054724,-2.7495447626400713,-17.506825270697046,12.007735745416905,1050.060379809587,0.0601850294732028,-45.474147407613906,5.985284672481714,0.356047978321389,857.3457027633963,-127.2613588440686,-0.0,-593.5793037884916,2411.152445095132,-1659.4965460759593,-867.9198529920424,-837.1046166054299
Reducción,AP0198,0.9001366672661761,tasa_o2_nm3_min,7.637456846629023,1.3344012815632262,0.9515359183301941,1.7172666447962583,-0.11640654654788497,-0.19004590594539256,-0.042767187150377375,-3.3067125067912295,-18.063993014848204,11.450568001265747,1049.5032120654357,0.06781609393230165,-43.44099904197661,5.985284672481714,0.356047978321389,857.3457027633963,-127.61394998858528,-0.0,-578.317174870294,2408.627673253662,-1651.517471725205,-867.9198529920424,-816.7407763224646
Reducción,AP0198,0.9001366672661761,tasa_o2_nm3_min,8.812760661684635,1.333002535373301,0.9501371721402689,1.7158678986063332,-0.11584414469278993,-0.18948350409029752,-0.042204785295282335,-3.863880250942388,-18.621160758999363,10.893400257114587,1048.9460443212845,0.07658136959396286,-41.40785067633931,5.985284672481714,0.356047978321389,857.3457027633963,-127.96654113310196,-0.0,-560.7866235469717,2406.1029014121928,-1643.5383973744506,-867.9198529920424,-794.1085136343738
Reducción,AP0198,0.9001366672661761,tasa_o2_nm3_min,9.988064476740245,1.331603789183376,0.948738425950344,1.7144691524164082,-0.11528174283769489,-0.18892110223520248,-0.041642383440187294,-4.421047995093546,-19.17832850315052,10.33623251296343,1048.3888765771333,0.08627216709627847,-39.37470231070202,5.985284672481714,0.356047978321389,857.3457027633963,-128.31913227761865,-0.0,-541.4050285423405,2403.5781295707234,-1635.5593230236964,-867.9198529920424,-769.6252072649745
Reducción,AP0198,0.9001366672661761,tasa_o2_nm3_min,11.163368291795857,1.3302050429934509,0.9473396797604188,1.713070406226483,-0.11471934098259985,-0.18835870038010744,-0.041079981585092254,-4.978215739244704,-19.73549624730168,9.779064768812272,1047.8317088329823,0.0973991453493983,-37.34155394506472,5.985284672481714,0.356047978321389,857.3457027633963,-128.67172342213533,-0.0,-519.1510720361007,2401.0533577292535,-1627.580248672942,-867.9198529920424,-742.2695393939667
Reducción,AP0198,0.9001366672661761,tasa_o2_nm3_min,12.338672106851467,1.3288062968035257,0.9459409335704936,1.7116716600365578,-0.11415693912750481,-0.1877962985250124,-0.04051757972999721,-5.535383483395862,-20.292663991452837,9.221897024661114,1047.274541088831,0.10977421628012204,-35.30840557942742,5.985284672481714,0.356047978321389,857.3457027633963,-129.024314566652,-0.0,-494.4009301746532,2398.5285858877837,-1619.6011743221875,-867.9198529920424,-712.4176861677513
Reducción,AP0198,0.9001366672661761,tasa_o2_nm3_min,13.513975921907077,1.3274075506136007,0.9445421873805686,1.7102729138466328,-0.11359453727240978,-0.18723389666991738,-0.03995517787490219,-6.092551227547019,-20.849831735603995,8.664729280509956,1046.7173733446798,0.12334593161680356,-33.275257213790134,5.985284672481714,0.356047978321389,857.3457027633963,-129.3769057111687,-0.0,-467.2574995012901,2396.0038140463143,-1611.6220999714333,-867.9198529920424,-680.1725441296201
Reducción,AP0198,0.9001366672661761,tasa_o2_nm3_min,14.689279736962689,1.3260088044236755,0.9431434411906434,1.7088741676567076,-0.11303213541731474,-0.18667149481482234,-0.039392776019807146,-6.649718971698178,-21.406999479755154,8.107561536358798,1046.1602056005288,0.13810672964957632,-31.24210884815283,5.985284672481714,0.356047978321389,857.3457027633963,-129.72949685568537,-0.0,-437.73590343574466,2393.4790422048445,-1603.6430256206788,-867.9198529920424,-645.5492366993067
Reducción,AP0198,0.9001366672661761,tasa_o2_nm3_min,15.864583552018301,1.3246100582337503,0.9417446950007182,1.7074754214667824,-0.1124697335622197,-0.1861090929597273,-0.038830374164712106,-7.206886715849337,-21.964167223906312,7.550393792207639,1045.6030378563776,0.15399974125045318,-29.208960482515533,5.985284672481714,0.356047978321389,857.3457027633963,-130.08208800020205,-0.0,-405.94988023399094,2390.954270363375,-1595.6639512699246,-867.9198529920424,-608.6615021327848
Reducción,AP0198,0.9001366672661761,tasa_o2_nm3_min,17.03988736707391,1.3232113120438254,0.9403459488107933,1.7060766752768575,-0.11190733170712466,-0.18554669110463226,-0.038267972309617065,-7.7640544600004935,-22.52133496805747,6.993226048056482,1045.0458701122263,0.17097646617273504,-27.175812116878244,5.985284672481714,0.356047978321389,857.3457027633963,-130.43467914471873,-0.0,-371.9964303894272,2388.4294985219058,-1587.6848769191702,-867.9198529920424,-569.6063409234528
Reducción,AP0198,0.9001366672661761,tasa_o2_nm3_min,18.215191182129523,1.3218125658539002,0.9389472026208681,1.7046779290869323,-0.11134492985202962,-0.18498428924953722,-0.037705570454522025,-8.321222204151653,-23.07850271220863,6.436058303905323,1044.4887023680753,0.18930070996442688,-25.142663751240946,5.985284672481714,0.356047978321389,857.3457027633963,-130.78727028923544,-0.0,-335.34794280604353,2385.904726680436,-1579.7058025684157,-867.9198529920424,-527.8561419753012
Reducción,AP0198,0.9001366672661761,tasa_o2_nm3_min,19.390494997185137,1.3204138196639752,0.9375484564309431,1.7032791828970073,-0.11078252799693458,-0.18442188739444218,-0.037143168599426984,-8.878389948302814,-23.63567045635979,5.878890559754161,1043.931534623924,0.2086719884022224,-23.10951538560364,5.985284672481714,0.356047978321389,857.3457027633963,-131.13986143375212,-0.0,-296.6053859304525,2383.3799548389666,-1571.7267282176613,-867.9198529920424,-484.0118737349417
Reducción,AP0198,0.9001366672661761,tasa_o2_nm3_min,20.565798812240743,1.31901507347405,0.9361497102410179,1.7018804367070821,-0.11022012614183954,-0.18385948553934714,-0.036580766744331944,-9.435557692453969,-24.192838200510945,5.321722815603007,1043.3743668797729,0.22930933447143362,-21.07636701996635,5.985284672481714,0.356047978321389,857.3457027633963,-131.4924525782688,-0.0,-255.33069379203005,2380.8551829974967,-1563.7476538669068,-867.9198529920424,-437.63547023175124
Reducción,AP0198,0.9001366672661761,tasa_o2_nm3_min,21.741102627296357,1.3176163272841248,0.9347509640510927,1.700481690517157,-0.10965772428674452,-0.18329708368425213,-0.03601836488923692,-9.992725436605129,-24.750005944662107,4.764555071451847,1042.8171991356219,0.2512398973679146,-19.043218654329053,5.985284672481714,0.356047978321389,857.3457027633963,-131.84504372278548,-0.0,-211.46956799906812,2378.3304111560274,-1555.7685795161526,-867.9198529920424,-388.6726330740212
Reducción,AP0198,0.9001366672661761,tasa_o2_nm3_min,22.916406442351963,1.3162175810941998,0.9333522178611677,1.699082944327232,-0.10909532243164947,-0.1827346818291571,-0.03545596303414188,-10.549893180756285,-25.30717368881326,4.20738732730069,1042.2600313914706,0.2730151729527265,-17.010070288691765,5.985284672481714,0.356047978321389,857.3457027633963,-132.19763486730216,-0.0,-167.91901682944433,2375.805639314558,-1547.7895051653984,-867.9198529920424,-340.0203705396293
Reducción,AP0198,0.9001366672661761,tasa_o2_nm3_min,24.091710257407577,1.3148188349042746,0.9319534716712425,1.6976841981373068,-0.10853292057655443,-0.18217227997406205,-0.034893561179046836,-11.107060924907444,-25.86434143296442,3.650219583149532,1041.7028636473194,0.2941734068660845,-14.976921923054464,5.985284672481714,0.356047978321389,857.3457027633963,-132.55022601181884,-0.0,-125.60254900272827,2373.280867473088,-1539.810430814644,-867.9198529920424,-292.60219134814525
Reducción,AP0198,0.9001366672661761,tasa_o2_nm3_min,25.26701407246319,1.3134200887143495,0.9305547254813173,1.6962854519473816,-0.1079705187214594,-0.181609878118967,-0.034331159323951796,-11.664228669058604,-26.42150917711558,3.093051838998372,1041.1456959031684,0.31388106395611687,-12.943773557417163,5.985284672481714,0.356047978321389,857.3457027633963,-132.90281715633552,-0.0,-86.18723482266356,2370.7560956316183,-1531.8313564638895,-867.9198529920424,-248.08516580331255
Reducción,AP0198,0.9001366672661761,tasa_o2_nm3_min,26.442317887518797,1.3120213425244245,0.9291559792913924,1.6948867057574566,-0.10740811686636435,-0.18104747626387196,-0.033768757468856755,-12.22139641320976,-26.978676921266736,2.5358840948472157,1040.5885281590172,0.3306694158744662,-10.910625191779875,5.985284672481714,0.356047978321389,857.3457027633963,-133.2554083008522,-0.0,-52.61053098596491,2368.231323790149,-1523.852282113135,-867.9198529920424,-209.40675060184557
Reducción,AP0198,0.9001366672661761,tasa_o2_nm3_min,27.61762170257441,1.3106225963344993,0.9277572331014672,1.6934879595675314,-0.10684571501126931,-0.18048507440877692,-0.033206355613761715,-12.778564157360918,-27.535844665417894,1.9787163506960574,1040.031360414866,0.3433034157385114,-8.877476826142574,5.985284672481714,0.356047978321389,857.3457027633963,-133.60799944536888,-0.0,-27.342531257874448,2365.7065519486796,-1515.8732077623808,-867.9198529920424,-179.037039508987
Reducción,AP0198,0.9001366672661761,tasa_o2_nm3_min,28.792925517630025,1.309223850144574,0.926358486911542,1.6920892133776062,-0.10628331315617429,-0.17992267255368188,-0.03264395375866669,-13.335731901512078,-28.093012409569056,1.4215486065448975,1039.4741926707147,0.35173385738856866,-6.844328460505274,5.985284672481714,0.356047978321389,857.3457027633963,-133.96059058988558,-0.0,-10.481647957759964,2363.1817801072098,-1507.8941334116266,-867.9198529920424,-157.07444484410476
Reducción,AP0198,0.9001366672661761,tasa_o2_nm3_min,29.96822933268563,1.3078251039546491,0.924959740721617,1.6906904671876812,-0.10572091130107925,-0.17936027069858684,-0.03208155190357165,-13.892899645663233,-28.650180153720207,0.8643808623937428,1038.9170249265637,0.3567265688410807,-4.811180094867986,5.985284672481714,0.356047978321389,857.3457027633963,-134.31318173440226,-0.0,-0.4962250527358325,2360.6570082657404,-1499.9150590608722,-867.9198529920424,-141.9873105743123
Reducción,AP0198,0.9001366672661761,tasa_o2_nm3_min,31.14353314774124,1.306426357764724,0.9235609945316918,1.689291720997756,-0.1051585094459842,-0.1787978688434918,-0.03151915004847661,-14.450067389814391,-29.207347897871365,0.30721311824258457,1038.3598571824125,0.3472762870718572,-2.778031729230685,5.985284672481714,0.356047978321389,857.3457027633963,-134.66577287891894,-0.0,-19.39678859118288,2358.1322364242706,-1491.9359847101177,-867.9198529920424,-155.78616274799134
Reducción,AP0198,0.9001366672661761,tasa_aire_nm3_min,73.88206441938546,1.2877523381215057,0.9048869748884736,1.6706177013545378,-0.11414187319621757,-0.18778123259372517,-0.04050251379870998,-11.430987956170705,-26.188268464227683,3.3262925518862705,1041.3789366160563,0.020229477065667984,-20.987518880243634,5.985284672481714,0.356047978321389,857.3457027633963,-134.37058664268577,-0.0,-673.4904086035614,2324.4251641177707,-1619.3874264747806,-867.9198529920424,-970.7431105952994
Reducción,AP0198,0.9001366672661761,tasa_aire_nm3_min,76.20722122547167,1.2887678031174323,0.9059024398844002,1.6716331663504644,-0.11370628964686669,-0.18734564904437429,-0.04006693024935909,-11.561604979432706,-26.31888548748968,3.1956755286242693,1041.2483195927941,0.021938106217233015,-20.142842272448068,5.985284672481714,0.356047978321389,857.3457027633963,-134.37058664268577,-0.0,-670.0731503004313,2326.2581038220433,-1613.2075863929074,-867.9198529920424,-959.3130725060236
Reducción,AP0198,0.9001366672661761,tasa_aire_nm3_min,78.5323780315579,1.2897832681133594,0.9069179048803273,1.6726486313463915,-0.11327070609751579,-0.18691006549502337,-0.03963134670000819,-11.692222002694708,-26.449502510751685,3.065058505362268,1041.1177025695322,0.02391203124954011,-19.29816566465248,5.985284672481714,0.356047978321389,857.3457027633963,-134.37058664268577,-0.0,-666.125300235817,2328.0910435263163,-1607.0277463110338,-867.9198529920424,-947.3524426552626
Reducción,AP0198,0.9001366672661761,tasa_aire_nm3_min,80.85753483764411,1.290798733109286,0.907933369876254,1.6736640963423182,-0.11283512254816491,-0.1864744819456725,-0.039195763150657315,-11.822839025956707,-26.580119534013683,2.9344414821002687,1040.9870855462702,0.0257469939179639,-18.453489056856913,5.985284672481714,0.356047978321389,857.3457027633963,-134.37058664268577,-0.0,-662.4553748989695,2329.923983230589,-1600.8479062291608,-867.9198529920424,-935.6697375322696
Reducción,AP0198,0.9001366672661761,tasa_aire_nm3_min,83.18269164373032,1.2918141981052127,0.9089488348721806,1.6746795613382448,-0.11239953899881402,-0.18603889839632162,-0.03876017960130643,-11.953456049218707,-26.71073655727568,2.8038244588382693,1040.8564685230083,0.027910596353866213,-17.608812449061336,5.985284672481714,0.356047978321389,857.3457027633963,-134.37058664268577,-0.0,-658.1281700271649,2331.7569229348614,-1594.6680661472874,-867.9198529920424,-923.329752874319
Reducción,AP0198,0.9001366672661761,tasa_aire_nm3_min,85.50784844981654,1.2928296631011396,0.9099642998681075,1.6756950263341717,-0.11196395544946315,-0.18560331484697074,-0.03832459605195555,-12.084073072480708,-26.841353580537685,2.673207435576268,1040.725851499746,0.03073509210132144,-16.76413584126576,5.985284672481714,0.356047978321389,857.3457027633963,-134.37058664268577,-0.0,-652.4791785322544,2333.5898626391345,-1588.4882260654142,-867.9198529920424,-909.6679815932623
Reducción,AP0198,0.9001366672661761,tasa_aire_nm3_min,87.83300525590276,1.2938451280970664,0.9109797648640343,1.6767104913300985,-0.11152837190011226,-0.18516773129761988,-0.037889012502604666,-12.214690095742709,-26.971970603799683,2.542590412314267,1040.5952344764842,0.035271064217131616,-15.919459233470182,5.985284672481714,0.356047978321389,857.3457027633963,-134.37058664268577,-0.0,-643.4072343006341,2335.422802343407,-1582.308385983541,-867.9198529920424,-892.5832575754962
Reducción,AP0198,0.9001366672661761,tasa_aire_nm3_min,90.15816206198897,1.294860593092993,0.911995229859961,1.6777259563260252,-0.11109278835076139,-0.184732147748269,-0.03745342895325379,-12.345307119004708,-27.102587627061684,2.4119733890522674,1040.4646174532222,0.04055098860551904,-15.074782625674604,5.985284672481714,0.356047978321389,857.3457027633963,-134.37058664268577,-0.0,-632.8473855238592,2337.2557420476796,-1576.1285459016678,-867.9198529920424,-874.0106290125756
Reducción,AP0198,0.9001366672661761,tasa_aire_nm3_min,92.48331886807519,1.29587605808892,0.9130106948558878,1.678741421321952,-0.11065720480141049,-0.1842965641989181,-0.03701784540390289,-12.475924142266708,-27.233204650323685,2.281356365790268,1040.3340004299603,0.047151342517106655,-14.23010601787904,5.985284672481714,0.356047978321389,857.3457027633963,-134.37058664268577,-0.0,-619.6466777006839,2339.0886817519527,-1569.9487058197944,-867.9198529920424,-852.7971414032538
Reducción,AP0198,0.9001366672661761,tasa_aire_nm3_min,94.8084756741614,1.2968915230848468,0.9140261598518147,1.679756886317879,-0.11022162125205962,-0.1838609806495672,-0.03658226185455202,-12.606541165528709,-27.363821673585683,2.150739342528267,1040.2033834066983,0.0577407442324597,-13.38542941008346,5.985284672481714,0.356047978321389,857.3457027633963,-134.37058664268577,-0.0,-598.4678742699779,2340.9216214562252,-1563.7688657379213,-867.9198529920424,-823.605558186402
Reducción,AP0198,0.9001366672661761,tasa_aire_nm3_min,97.13363248024763,1.2979069880807734,0.9150416248477413,1.6807723513138055,-0.10978603770270873,-0.18342539710021633,-0.03614667830520113,-12.737158188790708,-27.494438696847684,2.0201223192662674,1040.0727663834361,0.07149493370192997,-12.540752802287884,5.985284672481714,0.356047978321389,857.3457027633963,-134.37058664268577,-0.0,-570.9594953310373,2342.754561160498,-1557.589025656048,-867.9198529920424,-788.0843994613157
Reducción,AP0198,0.9001366672661761,tasa_aire_nm3_min,99.45878928633384,1.2989224530767003,0.9160570898436682,1.6817878163097324,-0.10935045415335785,-0.18298981355086547,-0.035711094755850256,-12.86777521205271,-27.625055720109685,1.8895052960042662,1039.9421493601742,0.08884680441729761,-11.696076194492319,5.985284672481714,0.356047978321389,857.3457027633963,-134.37058664268577,-0.0,-536.2557539003021,2344.587500864771,-1551.409185574175,-867.9198529920424,-745.3678782444343
Reducción,AP0198,0.9001366672661761,tasa_aire_nm3_min,101.78394609242005,1.299937918072627,0.9170725548395948,1.682803281305659,-0.10891487060400697,-0.18255423000151455,-0.03527551120649937,-12.998392235314709,-27.755672743371683,1.7588882727422668,1039.8115323369123,0.11021424987221844,-10.85139958669673,5.985284672481714,0.356047978321389,857.3457027633963,-134.37058664268577,-0.0,-493.5208629904604,2346.4204405690434,-1545.2293454923017,-867.9198529920424,-694.6202075484468
Reducción,AP0198,0.9001366672661761,tasa_aire_nm3_min,104.10910289850628,1.3009533830685538,0.9180880198355217,1.683818746301586,-0.10847928705465608,-0.1821186464521637,-0.03483992765714848,-13.12900925857671,-27.886289766633688,1.6282712494802656,1039.6809153136503,0.13576475714834033,-10.006722978901164,5.985284672481714,0.356047978321389,857.3457027633963,-134.37058664268577,-0.0,-442.41984843821666,2348.253380273316,-1539.0495054104283,-867.9198529920424,-635.5064132100572
Reducción,AP0198,0.9001366672661761,tasa_aire_nm3_min,106.43425970459249,1.3019688480644807,0.9191034848314485,1.6848342112975128,-0.10804370350530519,-0.18168306290281278,-0.034404344107797594,-13.25962628183871,-28.016906789895685,1.4976542262182662,1039.5502982903881,0.16589488844689593,-9.162046371105587,5.985284672481714,0.356047978321389,857.3457027633963,-134.37058664268577,-0.0,-382.1595858411054,2350.086319977589,-1532.8696653285551,-867.9198529920424,-567.2333708267997
Reducción,AP0198,0.9001366672661761,tasa_aire_nm3_min,108.7594165106787,1.3029843130604073,0.9201189498273752,1.6858496762934394,-0.10760811995595432,-0.18124747935346192,-0.03396876055844672,-13.39024330510071,-28.147523813157687,1.367037202956265,1039.4196812671262,0.20064415028253016,-8.317369763310008,5.985284672481714,0.356047978321389,857.3457027633963,-134.37058664268577,-0.0,-312.66106216983695,2351.9192596818616,-1526.689825246682,-867.9198529920424,-489.72206736938546
Reducción,AP0198,0.9001366672661761,tasa_aire_nm3_min,111.08457331676493,1.3039997780563342,0.921134414823302,1.6868651412893663,-0.10717253640660343,-0.18081189580411103,-0.03353317700909583,-13.52086032836271,-28.278140836419688,1.2364201796942655,1039.2890642438642,0.23882565231464226,-7.472693155514431,5.985284672481714,0.356047978321389,857.3457027633963,-134.37058664268577,-0.0,-236.29805810561277,2353.752199386134,-1520.5099851648088,-867.9198529920424,-405.3462835190155
Reducción,AP0198,0.9001366672661761,tasa_aire_nm3_min,113.40973012285114,1.305015243052261,0.9221498798192289,1.6878806062852931,-0.10673695285725256,-0.18037631225476014,-0.03309759345974496,-13.651477351624711,-28.408757859681685,1.1058031564322643,1039.1584472206023,0.2795305784239293,-6.628016547718854,5.985284672481714,0.356047978321389,857.3457027633963,-134.37058664268577,-0.0,-154.88820588703868,2355.585139090407,-1514.3301450829356,-867.9198529920424,-315.9236515142952
Reducción,AP0198,0.9001366672661761,tasa_aire_nm3_min,115.73488692893736,1.3060307080481877,0.9231653448151556,1.6888960712812198,-0.10630136930790167,-0.17994072870540928,-0.03266200991039407,-13.78209437488671,-28.539374882943687,0.9751861331702649,1039.02783019734,0.31760927501961356,-5.783339939923289,5.985284672481714,0.356047978321389,857.3457027633963,-134.37058664268577,-0.0,-78.73081269567017,2357.41807879468,-1508.1503050010622,-867.9198529920424,-231.75347853678073
Reducción,AP0198,0.9001366672661761,tasa_aire_nm3_min,118.06004373502358,1.3070461730441143,0.9241808098110822,1.6899115362771464,-0.10586578575855077,-0.17950514515605837,-0.03222642636104317,-13.912711398148712,-28.669991906205688,0.8445691099082637,1038.8972131740782,0.34695731685018283,-4.9386633321277,5.985284672481714,0.356047978321389,857.3457027633963,-134.37058664268577,-0.0,-20.03472903453163,2359.2510184989524,-1501.9704649191888,-867.9198529920424,-165.0446150894962
Reducción,AP0198,0.9001366672661761,tasa_aire_nm3_min,120.38520054110978,1.3080616380400414,0.9251962748070093,1.6909270012730735,-0.1054302022091999,-0.1790695616067075,-0.031790842811692296,-14.043328421410711,-28.800608929467685,0.7139520866462643,1038.7665961508162,0.3534172270011607,-4.093986724332134,5.985284672481714,0.356047978321389,857.3457027633963,-134.37058664268577,-0.0,-7.11490873257592,2361.0839582032254,-1495.7906248373156,-867.9198529920424,-144.11201500139427
Reducción,AP0198,0.9001366672661761,tasa_aire_nm3_min,122.71035734719601,1.309077103035968,0.9262117398029359,1.6919424662690001,-0.104994618659849,-0.1786339780573566,-0.03135525926234141,-14.173945444672713,-28.93122595272969,0.5833350633842631,1038.6359791275543,0.3336949446279602,-3.2493101165365568,5.985284672481714,0.356047978321389,857.3457027633963,-134.37058664268577,-0.0,-46.55947347897693,2362.916897907498,-1489.6107847554424,-867.9198529920424,-175.54379996164954
Reducción,AP0198,0.9001366672661761,tasa_aire_nm3_min,125.03551415328222,1.3100925680318947,0.9272272047988626,1.6929579312649268,-0.10455903511049813,-0.17819839450800573,-0.030919675712990535,-14.304562467934712,-29.061842975991688,0.4527180401222637,1038.5053621042923,0.30160829670844513,-2.4046335087409796,5.985284672481714,0.356047978321389,857.3457027633963,-134.37058664268577,-0.0,-110.73276931800702,2364.7498376117705,-1483.4309446735692,-867.9198529920424,-231.70431601453384
Reducción,AP0198,0.9001366672661761,tasa_aire_nm3_min,127.36067095936843,1.3111080330278215,0.9282426697947894,1.6939733962608536,-0.10412345156114726,-0.17776281095865487,-0.03048409216363966,-14.435179491196712,-29.192459999253686,0.32210101686026427,1038.3747450810301,0.2641973487915118,-1.5599569009454142,5.985284672481714,0.356047978321389,857.3457027633963,-134.37058664268577,-0.0,-185.55466515187368,2366.5827773160436,-1477.2511045916963,-867.9198529920424,-298.51343206225454
Reducción,AP0198,0.9001366672661761,tasa_aire_nm3_min,129.68582776545466,1.3121234980237484,0.9292581347907163,1.6949888612567805,-0.10368786801179636,-0.17732722740930396,-0.03004850861428876,-14.565796514458713,-29.32307702251569,0.19148399359826307,1038.2441280577682,0.22579146020852758,-0.7152802931498246,5.985284672481714,0.356047978321389,857.3457027633963,-134.37058664268577,-0.0,-262.36644231784214,2368.415717020316,-1471.0712645098226,-867.9198529920424,-367.3124294420768
