Batch,orden_escalon_fase,sn_inv_sim,sn_inv_real,feo_inv_sim,feo_inv_real,T_sim,T_real,masa_sim,masa_real
AP0100,0,2123.901961731407,2295.337296792437,11210.948467993137,11835.699336148322,1102.7100874266657,1088.7164382110595,59871.82732673574,60744.09973780498
AP0100,1,1562.874513804701,1488.3038769679538,10717.00336027212,11241.577850131443,1099.7940388358481,1077.7266646522635,58208.444862227814,58677.80622015272
AP0100,2,1151.810359785391,1059.8591644037047,10160.263819253008,10207.5756899702,1097.3343597944192,1095.6836596653031,56677.02795296434,56646.66832729581
AP0100,3,1019.6838407463301,735.9562792899951,9551.189251650052,9672.784032842255,1097.1242466794251,1107.1785028649633,55451.910816190386,55251.9729196693
AP0101,0,1647.0983183878584,1522.675817692162,10876.044060888406,10902.27036738311,1070.95632484351,1093.1201740483552,59463.549224112576,59338.132484788664
AP0101,1,1150.0803604936189,1278.809661805039,10346.320863449733,10387.179332314117,1077.79855980167,1102.391639074316,57840.64479554219,58051.189877209086
AP0101,2,887.3752201491523,1008.6650952614706,9721.173913001992,9480.7520953813,1069.5190323229326,1104.22409088649,56423.928559311156,56343.70993528491
AP0101,3,682.4829966572613,625.1268799841359,9074.808299310847,8821.97151575408,1070.2076939222636,1105.6776792118096,55063.94854127849,54744.45047588545
AP0103,0,1444.497936219589,1089.2150671064003,11565.873193920617,11887.123182390113,1116.355135510914,1125.8032060694861,58573.475565543005,58746.29562086188
AP0103,1,1058.0178732931322,620.0325291879984,10704.626798531284,10331.00754129236,1099.7513482503477,1094.8283745325057,56772.08179300152,56142.0254607025
AP0103,2,930.499687894067,,9839.692741304458,,1091.5913751841836,1069.4802401963439,55300.24162184706,
AP0103,3,797.899744581611,,9052.49269341093,,1088.212250335951,1055.1111898898805,53904.111799510145,
AP0104,0,2297.0449286630765,1921.0941209965292,11654.143821834077,11266.465715504062,1064.4996415287421,1074.5120427086924,60280.133007338794,59421.408011027816
AP0104,1,1231.5940158954124,1231.2256588879948,10626.940833247894,10903.90131386129,1068.9051139542978,1096.5420050365124,57445.45714319771,57728.134794073274
AP0104,2,1083.3972881764003,1104.1188610167885,10080.58266187939,10186.269550373438,1071.4834602289013,1088.9602232252032,56260.659609410955,56398.77718837352
AP0104,3,921.4881125619419,754.611407348097,9504.403608623277,9549.937211984938,1075.4700638794136,1090.4226403806265,55033.11285764784,54872.84812013504
AP0105,0,2233.5419475518806,2411.068126233303,12838.575389774252,12889.815867087344,1097.640850886799,1104.192795424521,60424.17678421614,60715.37171648417
AP0105,1,1209.6209289804342,1141.2076249411484,11574.215479403916,11679.213558605665,1091.5599051743895,1080.7794290339457,57414.641259820426,57448.15630209657
AP0105,2,1022.0323723184852,640.7341675912936,10669.719476744924,10921.8552046075,1087.405580760899,1058.116823300257,55831.18555871338,55614.457737287885
AP0105,3,934.1435164920514,,10116.702448730635,,1085.330041626018,1059.935743653223,54730.13456401755,
AP0106,0,2607.420880929273,4953.514554294085,12429.60354767518,12891.795729990448,1151.138147273425,1148.5507472672564,59510.965908631355,63514.73976527869
AP0106,1,1181.603873970078,1021.6688117505644,11376.773720737674,11566.144101033804,1146.0347041297955,1130.6909694321805,56212.440048581775,56756.225306958746
AP0106,2,982.0802986133912,398.62867146334276,10486.67085371105,10015.805153252804,1134.0313316758075,1099.067381109748,54637.83326887411,53978.15456511073
AP0106,3,880.0035338293725,,9925.543029803843,,1118.038670548193,1096.5647726562624,53520.20701272208,
AP0107,0,1449.4917104927547,1256.657723707757,12064.141106846522,11608.171057365902,1121.9479268802704,1109.452088349038,57650.76775104228,57032.66423290175
AP0107,1,987.3498309466369,1113.9154637745423,11187.860241532007,11516.27719044486,1113.7571838785836,1082.3658852855954,55752.52351595335,56323.78337333986
AP0107,2,885.1155332288567,617.6901287214406,10471.957375109947,11133.104157953661,1110.2651964929983,1064.793942717599,54476.37743576047,54886.274100003604
AP0107,3,831.8129564657195,,9978.36096637786,,1107.0979094046377,1038.590460929775,53488.4397869581,
AP0108,0,2887.383660587792,2561.1836745649885,12263.759192269034,12280.169852085739,1081.1267612623997,1082.3037507432664,59917.85012549172,59530.569104083595
AP0108,1,1334.6304461419602,1430.1477366938145,11262.350649525453,11886.406675346243,1070.7576611071806,1053.8682525976324,56507.514900881775,57263.17264039297
AP0108,2,1152.8333871212528,1015.649469350393,10446.15482960779,11134.482805335796,1069.5158915212037,997.5902343342532,55027.17864090192,55551.57629220549
AP0108,3,1068.57426645048,935.1077729568794,10030.75515104612,11123.862230376113,1073.899141647533,993.3470568142238,54075.78100341537,55009.575443077796
AP0109,0,3141.9724098838883,4780.2291907536455,12299.203924691668,13048.894894007311,1139.0819390716933,1138.7379462014408,59965.03109724898,62796.94688465418
AP0109,1,1279.3936178535257,1236.8405343439074,11245.074371129285,11227.62080262207,1124.650078041654,1133.0513926955234,56111.67249520471,56097.62946044572
AP0109,2,947.5198431071282,916.2767621846707,10551.39726874642,10375.31077587695,1111.5955213615582,1097.484795955223,54566.39190789302,54407.50324711542
AP0109,3,712.8442834518992,809.2715554007191,10019.967954745967,9482.612134229506,1104.0291330638674,1076.6294144590486,53311.03975222374,52952.40171437016
AP0110,0,1795.128482741843,1745.4370465388067,11377.878075029226,10648.453825132543,1047.4003051995544,1055.342695746444,59297.14563605598,58546.17269442212
AP0110,1,1108.4127610786193,1052.418955302108,10793.388687260156,10505.938681762767,1055.9075044248843,1086.084822292704,57386.929852469606,57069.51658272914
AP0110,2,904.7926160058557,597.5502430996099,10313.183597781637,9977.649017901882,1056.0262203855007,1077.4744313965277,56198.65541726327,55513.77211999348
AP0110,3,745.64788965198,,9767.510341581037,,1059.4898618120224,1081.4504085834244,55005.98553883737,
AP0111,0,2785.2021357628164,2607.941800320341,11865.143689700815,12246.49658932421,1110.63327735345,1128.4780643839679,62231.22921831925,62793.55196764762
AP0111,1,1212.8461855159037,1256.8083568821748,10857.238878496239,11519.240171015614,1110.5385265629716,1130.3385577320207,58761.30837037115,59882.2354146262
AP0111,2,932.7684277838152,1009.0154551749049,10305.531828147832,11032.915763335455,1113.6421146019613,1118.6804382337377,57392.69222136211,58615.978574120185
AP0111,3,734.1011880234415,767.6397311900342,9770.96659111361,10534.83805693037,1116.9125211338558,1119.483973022491,56149.1641213048,57350.74569966636
AP0112,0,1693.672576323875,1415.4190431937147,12530.147354365588,12661.636208553617,1153.880737235084,1145.848753008443,62352.70933504285,62137.01405653079
AP0112,1,980.1009995168657,1142.3886748075665,11602.855566425984,11477.481534390583,1141.894733090907,1116.9527353942083,60045.144752688255,60132.04941612625
AP0112,2,679.7303392752605,655.4159866519253,10737.358291964258,10968.266989058684,1130.3541786667122,1109.8118935147854,58328.67973071084,58534.96353058189
AP0112,3,493.57123288761784,493.3916073580978,9885.547976939391,10051.344034689468,1118.4402952788498,1118.964306352624,56775.57347564063,56947.32310227353
AP0113,0,1757.0380398739012,2324.797133630614,10648.940493233562,11330.562798389583,1155.3613867949755,1154.3225453316556,59769.757000581536,61227.20920807516
AP0113,1,1231.089610161997,1521.4953425394904,10463.939597294831,11581.094291615254,1146.1346197801865,1146.6207216414969,58450.82283582463,59991.14196591319
AP0113,2,899.504736914867,950.7503876033068,9654.8267428958,10898.032529664339,1132.8025597318322,1138.2851051380744,56759.17379589504,58121.43218017526
AP0113,3,671.6782526674878,588.0239675134192,9065.916056066228,10279.364962848196,1119.2322229724377,1122.6680751190706,55429.89801065971,56589.73799570968
AP0114,0,1820.8177530747273,2548.847532206547,11882.837521258369,12296.83875679209,1121.8815733927563,1114.926977536558,61228.14392503354,62889.47499831101
AP0114,1,1030.8011034900178,1497.9866532681272,11101.328396236027,11598.288200411434,1106.8490705655981,1102.0537236492069,58975.72661684683,60385.643296977745
AP0114,2,716.3422281742319,898.4317737135964,10119.93296198246,10579.972261739382,1102.3226424013856,1081.2452796319385,57131.76860994699,58139.63461551779
AP0114,3,566.4195426721656,659.1533724246787,9543.955940452446,9926.876456823818,1100.2352776836644,1079.924662099792,55906.728596553905,56720.88223256851
AP0115,0,1658.9574531043454,1648.3544614757693,11759.593910114361,10768.158878121836,1042.7027741314173,1068.2972981156965,61859.230461058934,60860.82046506311
AP0115,1,1057.0975166131493,1503.5662664337347,10816.49141245467,11025.791235913974,1047.1189925612769,1058.4941447778424,59674.48482749068,60457.02719878306
AP0115,2,793.3346119650563,648.1012338781401,10095.073506798308,9619.147928864857,1054.2739376546053,1055.787828633898,58145.411403588645,57491.46046998493
AP0115,3,581.1206861408981,,9366.814371497398,,1055.2309987844674,1059.378858421248,56679.64585683635,
AP0116,0,1617.174423065738,1910.5264662625918,12205.02589619637,13284.314311487939,1056.2692456204709,1062.8416483601902,60649.32792597168,62339.7548295948
AP0116,1,1138.8980695933922,994.100228880511,11721.5127803728,12536.963310272726,1062.3661017603315,1049.1277747610293,59097.07067486839,59965.02768008874
AP0116,2,1034.837725793393,835.0107490249147,11071.18762721792,11731.13935096378,1072.2183464236375,1051.0763122564788,57857.69136319243,58498.721383278316
AP0116,3,886.8198453902884,603.9009148459485,10302.202394995145,10541.541228535058,1073.3386202087127,1040.9033265091377,56448.32685741548,56560.917378097634
AP0117,0,1657.6276308961349,1920.2611045913407,10240.899507403306,10521.654621890553,1067.4804133219623,1072.0948802923065,59391.2548169975,60030.67102011194
AP0117,1,1048.385013071786,1258.9559676243773,9577.271136058009,10091.193348341976,1061.9957622422164,1085.1989342890008,57486.85914501209,58293.09476429029
AP0117,2,754.5798569233125,893.2253260848532,9253.606296264601,9241.494420559322,1067.033763680814,1097.385010867968,56326.72494325066,56515.3638775611
AP0117,3,512.783113930208,546.9506713261914,8841.432786179443,9061.460083119004,1076.720171235627,1108.0408187114272,55150.28547684104,55437.93546788885
AP0118,0,1421.478540327821,1331.7455172929851,11361.779345425832,11277.984351458288,1138.0537691339462,1140.9398285202296,59390.604172385516,59228.1751075377
AP0118,1,933.8352513682855,769.1287636821828,10364.41174172665,9466.26437832619,1124.6023083406358,1127.8528807099497,57314.6738452767,56243.41964769161
AP0118,2,757.0299407944083,850.8489370320951,9577.772899071942,9803.22418817999,1117.1403909740327,1121.0781913724013,55848.2286938913,56228.45209041072
AP0118,3,595.4590384717702,594.060707488222,8854.73594156995,8743.14436713192,1115.4861938237655,1120.7298258099459,54469.25527931738,54391.20193080223
AP0119,0,1390.523855142912,1309.357210938953,10925.811749817232,10733.151069235862,1136.1978317906605,1135.4096148567608,59167.50178758678,59017.272646666956
AP0119,1,895.7481558080384,731.1148860328549,10477.320677164127,10076.76433232045,1115.3926060040844,1105.9296537026773,57628.54766844259,57163.00907215441
AP0119,2,600.4101535640639,417.20773855883647,9702.812523902572,9532.934863721683,1109.3374735421692,1071.8029554556842,56021.39390098439,55761.52613724091
AP0119,3,464.214623705961,,8939.974367246656,,1108.783083299044,1067.4910215333616,54632.35375924584,
AP0120,0,1855.369227956103,1686.6019104269699,12521.41853932908,12619.39598069962,1062.0622704809339,1067.6171997230292,61088.61901737538,61037.996179319984
AP0120,1,1071.0250412047596,870.174772362406,11343.708070080207,11191.192123521501,1036.6408374053926,1020.8786529052701,58455.328604203634,58116.260760195415
AP0120,2,845.4627101913228,401.9036482207009,10235.247830583268,9867.882082884438,1033.6199331717048,969.1625413976803,56605.263576301564,55742.53095987531
AP0120,3,723.2134164628196,,9325.432753702997,,1038.014421978381,971.9867522344437,55089.53597635698,
AP0121,0,1417.996781855196,1081.4175688429323,11603.827598506059,10372.248631616301,1037.6777387556378,1034.4225295563983,60444.45806622791,58801.45554036932
AP0121,1,913.1543607137503,687.0550136583192,10605.835239711541,9427.832032710241,1038.695499112111,1059.6446579704634,58337.54278178624,56889.54323576379
AP0121,2,724.8951557854836,481.4880584998392,9836.783836940114,8637.387404189461,1050.616714648174,1068.5686721548814,56866.20110636539,55375.27987347201
AP0121,3,491.4400873236513,,9137.01588742864,,1054.0220617931284,1074.0718765040003,55411.25352210346,
AP0122,0,1744.821431468287,1418.8483435221704,12281.749832330768,12271.605553347965,1155.2680371910112,1153.6405476604511,60927.88261525767,60655.28144332123
AP0122,1,994.6961927869213,996.4751428377936,11174.156006880343,11578.47830122935,1133.0871905455251,1132.2893780914062,58405.97063814934,58963.026203419744
AP0122,2,798.6506275262792,431.2705955505144,10120.262238286441,9983.453193566706,1114.35706277204,1096.1965119707334,56645.85223744165,56191.608540783636
AP0122,3,692.6056307161804,,9174.772375985649,,1105.4671865061032,1091.7616176521344,55112.8829143569,
AP0123,0,1553.1018194239077,1706.9696658775276,11668.998098246464,12342.94962647654,1063.284202926637,1081.0841372556501,59918.31630736334,60915.34029967624
AP0123,1,1116.5329113334408,945.2944165692178,10698.195377943734,11218.601765085277,1054.5148007898433,1067.1866376916992,57932.85055312035,58362.31503174772
AP0123,2,895.612034443249,813.9058500141305,10090.887420559073,10253.446787904782,1047.415913980857,1050.6204998484409,56589.18109011388,56793.37450381205
AP0123,3,763.3488781151644,,9422.845107521298,,1047.4391744507059,1040.1105916120894,55301.870128235314,
AP0124,0,1754.0729543212396,1649.259141651166,12189.45930180558,12385.740255144476,1099.177202597648,1095.3160996243405,60926.89249035918,61076.88559238477
AP0124,1,1029.9920760706682,985.9868962902814,11272.108126236188,10719.095480751464,1072.8563477502491,1067.065360464249,58627.587054035626,58105.18570866175
AP0124,2,836.6105039730492,804.3630333730965,10424.559563884128,9698.272302546091,1065.0017374743975,1043.295690296838,57076.689776929765,56395.08051413423
AP0124,3,696.5983743346733,950.5283301918118,9710.877125604175,9191.08327966535,1059.6039805150533,1045.4053612902285,55731.624839699565,55618.97777599835
AP0125,0,2306.855450495039,1714.7010536637974,10999.095519742856,10383.625047803924,1139.7505419433028,1131.8013205712234,59251.459556319496,57919.30598425257
AP0125,1,1244.286277065711,864.1249640457227,10244.736592664613,9961.5560848459,1103.562376634003,1090.2859484507976,56697.128040077165,55966.6427490753
AP0125,2,1138.8219303202052,602.7186622464492,9652.298461747194,9229.592839697872,1088.8359874002185,1043.92259391827,55524.30539666744,54455.968760973
AP0125,3,1090.4075115020048,,9206.076430286117,,1081.4792242355531,1030.8905259398261,54574.570072003204,
AP0126,0,1828.8518735629675,1711.3867422337132,11056.345160022021,11103.941029005571,1072.0384602384163,1094.1128158563167,58188.81512491703,58153.071536026146
AP0126,1,1194.890277178783,728.4324602566921,10389.228167103394,9833.696186568432,1061.5384443315952,1036.827585777852,56271.02805662756,55188.4582359794
AP0126,2,1065.8869333541986,474.4427756747307,9889.475054100756,9354.381945655901,1053.8599723666757,988.9499849168121,55166.059648366674,53944.60212333493
AP0126,3,949.7506967668144,,9262.536744169796,,1047.3605634058265,990.1912894918928,53954.63403939176,
AP0127,0,1972.674134639081,1578.8676314172794,12971.768971147527,12921.55022899597,1054.898970648161,1058.1391290565562,59848.048286526784,59313.5591651557
AP0127,1,997.6296421185534,800.9535494086474,11542.281139224608,10635.853223769536,1035.9106238394272,993.0737934902916,56739.19284604989,55598.608177748676
AP0127,2,831.4363837366703,1142.0928630313388,10489.33745361948,11452.206057474836,1031.3074347890242,987.1228994920851,55038.14175090439,56410.79042928671
AP0127,3,745.2403500074751,731.9509869039434,9700.160340366965,10431.372198774983,1030.3928107189563,992.298458492418,53706.76822388324,54436.33697039591
AP0128,0,1878.5784033614113,1510.3939663242586,12834.445758925509,11705.470422102859,1030.1860987058753,1017.5634226380924,60570.240571146926,59004.37402626216
AP0128,1,1019.4699290165844,811.0654013298022,11797.378275717021,11874.04190846036,1016.181367322455,1014.3649341250357,57991.61605655809,57834.0987827868
AP0128,2,708.8990797425893,661.6475425447927,10784.985016235858,11397.211665686395,1018.0121720872597,1017.9537406437307,56138.41211743508,56720.749468049085
AP0128,3,536.0826848246461,,10027.910876439983,,1027.030906229866,1017.3774222297083,54719.61736146452,
AP0129,0,2674.832667183646,5620.607294927893,12945.817213765951,14061.801855726557,1041.0753920060617,1060.274206883852,61823.14992829523,67268.3537182442
AP0129,1,1092.9134296983,1608.505374893417,11686.414560778076,12489.998758832688,1024.871737088,1045.4214662588588,58102.86700656017,60144.53241450108
AP0129,2,807.1336414271825,445.9563319629901,10774.402107879729,10395.586759776612,1024.2442394764087,1003.0793288467638,56379.993558298396,56179.93599936888
AP0129,3,657.5821278912812,,10027.719010511319,,1036.229186490546,1000.2338334052481,54999.92530193986,
AP0130,0,1684.959212278943,1644.3128963018526,12716.99553342655,13298.51404121727,1066.0525779141913,1074.483861799771,60579.21955934068,61343.51413176096
AP0130,1,1090.5563484772802,1034.5406403098057,11862.537820058316,12304.615556832012,1056.4491161562921,1008.376788864666,58515.45282143574,59119.98630263475
AP0130,2,813.3099268166826,629.2698595379834,10871.466119774726,11682.284963351252,1052.9341514065006,982.7611877076731,56721.99995579037,57530.614329674834
AP0130,3,717.2335776187647,507.1949267632267,10217.333595440834,11078.602875430532,1052.5578907254721,982.6215188830887,55499.94591449534,56323.70091762651
AP0131,0,1775.0388841811725,1569.9280061430886,12285.091271279394,11041.495483975612,1115.3051247297728,1128.3148322391066,61281.82666383647,59779.453436261094
AP0131,1,1070.8457457537002,1602.0230488485158,11447.996178326826,12331.895770066543,1090.504359162639,1118.6962561417486,59085.694154430515,60648.23202152246
AP0131,2,823.3938241594811,1228.427765020312,10417.58082129586,11644.888526997545,1081.7998691146586,1115.5813863800852,57280.8329907729,59027.81053386728
AP0131,3,646.8972547512839,1008.6321458492531,9585.485847738317,11133.47426556935,1080.4463910761533,1093.1699011601117,55768.76851262573,57781.40157248242
AP0132,0,1911.6068278957848,1653.1030454088934,12593.634748804794,12977.895281951318,1099.3075727985436,1121.3152701155389,62694.40647033055,62836.51533407684
AP0132,1,1045.6082364271838,1291.7569616534618,11700.520346865607,12605.112410840684,1058.8397191417157,1061.9120842149248,60227.54298917278,61529.816216702944
AP0132,2,794.2191976709264,725.0576535326825,10802.228838872832,10895.446879048204,1046.4319926587405,1037.5444552358122,58543.47458129379,58637.90162011181
AP0132,3,590.3751104894081,,10092.945645453214,,1046.366174812941,1033.69708663393,57117.35227849919,
AP0133,0,1859.2165206880393,2260.6969914825413,13599.487412956201,14160.785150352212,1071.496586318722,1078.4429530228479,62749.82056200274,63913.85574291203
AP0133,1,1231.212631335486,1662.684343058397,12996.556925344476,13450.658392354537,1041.5259593536384,1019.7376949048606,60884.03097928439,61978.0200193237
AP0133,2,936.3573988952783,691.370425218889,11945.436554604104,10969.6944787383,1037.6702642781747,969.4114436350429,58997.63769206464,57802.0587926502
AP0133,3,692.4064219384395,452.64434365964667,11039.242124317449,10269.063310241438,1037.9356045699724,971.3941642956195,57325.382961913034,56341.09331088458
AP0134,0,1886.0772421075633,1862.784589245827,11850.764057678978,12448.817071436135,1114.0777266166167,1118.8706790937179,61294.769589934316,61876.25275687849
AP0134,1,1053.455155638777,884.6590186276966,11054.985043624127,10902.906308683536,1079.1396380124322,1089.7622246945418,58975.13402624035,58621.63001972676
AP0134,2,849.5766834577014,816.4989587467592,10298.95302486709,10497.86655989743,1069.3572542713553,1080.4830216965256,57496.764873532615,57666.42833157421
AP0134,3,645.2944805194953,,9596.710526517945,,1063.1461760810819,1078.4332033482926,56076.27904442158,
AP0135,0,2348.126500504246,2670.519895000819,12594.409905309143,13034.053045982546,1105.2399753702948,1112.4581127005918,62243.66427753711,63410.183901242286
AP0135,1,1244.614079543705,1053.0949006269984,11590.712395325005,10806.214110101457,1073.0144926840535,1078.6142274737413,59374.90987521028,58661.70346629893
AP0135,2,952.2044215125619,987.9440444695923,10707.060662863996,11252.27486261344,1059.2386188275145,1059.43241830434,57660.28695192181,58562.184023093796
AP0135,3,694.6085750274053,290.1723838139321,9789.03528085704,9782.995247091752,1050.53514396794,1001.9012638470115,55960.063230067164,55748.77690949704
AP0136,0,1556.2747003901975,1500.946957486837,14354.335807800611,14205.359463022976,1041.3962735418281,999.0453003486191,64455.66541724126,64241.86601124966
AP0136,1,1146.781704786481,1385.2493852128332,13018.94599362045,14198.275635449329,1029.9859435180322,988.5379851334135,62121.732143220004,63610.6619466792
AP0136,2,936.9074215722402,1018.3136274442381,11900.264442895637,12943.575265359468,1025.2758999773432,995.504572750037,60263.13756286036,61418.19224633524
AP0136,3,803.545378943237,691.1628274103199,11127.125333075934,12662.545895933792,1025.6976186529412,997.2154858889671,58851.30348058692,60258.31102095204
AP0137,0,2358.3617610586703,2751.964950566036,13762.755365604775,14089.099834054172,1051.072602863379,1063.1959512613284,63778.019593313475,64607.69927376536
AP0137,1,1310.4623202467849,1020.2788047514629,12761.634493044336,12383.317336200284,1015.2515418265211,1006.185722833173,60978.98995937557,60236.08482415061
AP0137,2,1037.9210298387213,729.1229099092466,11752.65093750373,11998.829896386978,1013.0013840303511,982.4598253438453,59161.25623445769,59019.176777500936
AP0137,3,734.8119102870636,,10810.362993287948,,1017.5766622997376,981.4261547762212,57375.539623053424,
AP0138,0,2144.9980887320316,1886.3261165398478,12555.390028360673,12465.029723450305,1038.1010229989781,1041.4722784679686,61988.46408049927,61644.64433136757
AP0138,1,1232.8435150296307,1509.6696157624242,11591.886468635395,12476.27672481056,1010.3907834646267,1015.7054436137919,59402.167564778254,60712.202033395966
AP0138,2,934.9360123043884,1010.3885184324627,10883.649805320438,11969.8669819334,1010.3922441826925,1004.3278138627737,57855.571615734065,59111.245447403184
AP0138,3,722.1886781562386,563.3687623667785,10215.589024875766,10949.781049708476,1018.869621974809,1001.363538878251,56461.84640929156,57067.33816519232
AP0139,0,1519.1873952233072,1257.8010110930197,12355.595094128263,11677.725086648603,1037.7773988507709,986.7706110369521,61124.93333258168,60135.829560767816
AP0139,1,913.233527051582,524.1797174726635,11251.200620578138,11192.753405729258,1031.443818770958,969.6621688107357,58785.4222745745,58255.13641616619
AP0139,2,680.6449748239961,343.41641393618494,10341.21922241866,10532.813043348182,1031.6874053620325,974.5908327202842,57118.79734247951,56904.12824128996
AP0139,3,533.7755595742875,,9590.045305662772,,1041.794908176474,983.5240008544029,55724.31671749701,
AP0140,0,1459.8759967000476,1144.4521640752755,12494.058859572124,11527.951111428392,1033.3554625134511,1017.9277775461495,59774.251593755514,58473.95074980971
AP0140,1,980.1692523482496,1061.2370983075105,11568.144982296733,12053.684665050054,1009.4122041681555,989.5107370119317,57787.325279756726,58441.38434426512
AP0140,2,776.0715181801334,899.6767326677331,10786.928644227675,11646.515541964256,1011.2428827434895,986.1005964136581,56299.54465167457,57381.00214731379
AP0140,3,624.8944259333347,858.1100080638439,9908.947032708125,11459.046048764585,1023.0683931799226,988.6425006974056,54786.579505659465,56697.06032797119
AP0141,0,2155.713783136273,2360.318744796382,13024.348264538123,13018.844203281205,1078.4423465725652,1114.563975045481,62593.8967443609,62878.11670297783
AP0141,1,1209.2899405725432,2027.1607759515623,12093.714583800482,12946.88515974311,1057.642226247757,1048.940107133983,59995.7678777915,61916.944897726404
AP0141,2,879.4733255946722,976.2066668873123,11088.305434677555,11814.708019789228,1024.951864410152,995.7529542608969,58110.278081005075,58988.861374543005
AP0141,3,713.8955123954394,1046.7243049791864,10270.531880360631,11519.708075554454,1024.4719704377012,993.5396444402654,56625.52620951124,58326.329264414715
AP0142,0,1539.0935916090816,1355.751543560922,12678.971644358848,12344.84378695991,1090.3948202503823,1082.0558406527202,62279.81825550814,61731.69763960122
AP0142,1,966.4665159553033,871.3832386815782,11574.045921830893,11717.528633323862,1047.9759833867809,1015.9301305998013,59974.001454208905,60016.753129112076
AP0142,2,715.0801626647753,475.5021643823136,10365.568193629791,10873.941869971983,1042.9303120070524,997.6241719187209,57976.9937058618,58200.99931240069
AP0142,3,539.7539570680683,,9598.521527734592,,1043.766427400234,1002.0625159203706,56522.65067948051,
AP0143,0,1664.3152823108574,1633.6205020905436,13283.2525992115,13238.223094494595,1088.7892903755003,1089.020129569363,61557.67149616899,61481.33311093086
AP0143,1,1035.182331386673,1073.4281448262022,12479.421986532436,12480.76179715043,1051.7594648827596,1023.905071319333,59496.39709871082,59555.48961530194
AP0143,2,819.1315854433385,397.1233888786596,11485.394953148709,11362.343601892384,1040.009086775455,1013.6995048947388,57773.32980655721,57123.61750268406
AP0143,3,616.6092125429126,,10567.28269265703,,1041.4329043733146,1008.2952766500878,56147.877266404306,
AP0144,0,1689.568268163239,2051.893699445267,13268.425643166973,13766.529901224018,1102.0472565949017,1094.5424442782335,62124.56637738259,63090.542060857464
AP0144,1,971.2757897978894,502.91402528747227,12157.866876252925,11053.458898020968,1060.186833506406,1024.7900826293242,59637.30553199827,57946.079650590196
AP0144,2,775.4262117672711,446.5600568267401,11207.9686359768,10605.617668386429,1048.2942594215365,1006.903750650889,57978.60483757363,56966.457051504025
AP0144,3,561.6744589577215,,10151.210224046794,,1049.3781716546298,1006.1830617621385,56194.89466261121,
AP0145,0,1596.0548121719535,1483.9442749067607,14572.114167983833,14021.695932529117,1050.9336633404205,1050.4907963232242,63872.206478107815,63189.58758758137
AP0145,1,1007.2466958218703,1343.2411030325252,13408.06874314108,13589.688062877605,1028.9730373842594,983.8820566767406,61490.93502628805,62109.451289246084
AP0145,2,794.0587346527028,668.3001482086543,12104.647451034994,12012.05092671486,1023.0934280932898,969.434231548022,59451.52695692472,59209.7234170864
AP0145,3,634.9481994764029,566.0863512148582,11072.802097196645,11050.135361527104,1024.4877002377032,971.6300645701556,57758.100351543755,57658.010920234075
AP0146,0,1704.2564251866609,1673.7635404288233,13210.680083228937,13140.89825225305,1080.4993963154345,1099.2622449194787,61856.07076062378,61767.05072067397
AP0146,1,1079.3751382120154,1268.9509449096367,12418.302370815554,12944.01929396122,1043.1390860808392,1031.7412186221586,59807.90293629158,60593.58919442445
AP0146,2,860.4344297739219,649.2354768009578,11351.591121919706,11780.939201191783,1038.0545685979362,1004.4237087206544,58005.3330098973,58185.64947131724
AP0146,3,684.6156612601075,343.17168372385726,10294.681272798189,11113.143344327073,1039.6877793979852,999.0055072386485,56271.866741181664,56675.75288585586
AP0147,0,1981.8613271121005,1994.8072459253485,13214.81436513783,13305.059770555707,1129.511620163812,1144.2165289073148,63385.4039130146,63587.62060263773
AP0147,1,1184.9112646728559,1069.327506535748,12339.101709307954,11614.713451184705,1083.2017884404306,1124.1318008645621,61023.7416756007,60247.197393416405
AP0147,2,866.5690864304099,399.0465840458364,11364.24608149685,9875.25756087234,1071.2038776092859,1100.6541196718,59175.27810935273,57186.38349754033
AP0147,3,622.1267412708161,,10486.029864547056,,1064.3550299530687,1084.1797570230187,57521.9456830816,
AP0148,0,2800.1412128133425,3043.5541489544457,14767.968616546506,15423.485086083158,1106.386368273626,1091.8660667821737,65170.91142915684,66167.0974597688
AP0148,1,1254.4105145820413,1427.747473131765,13353.085734048282,13476.79934334565,1066.7882820660866,1050.0059480637299,61327.76798845419,61703.07589488591
AP0148,2,1013.1819899048278,1199.0594331738346,12461.942951307132,14128.958202482532,1049.8742661954464,999.7054928791125,59669.515077467666,61603.95772574161
AP0148,3,730.7051603051455,885.5746386970962,11182.678388391867,13561.989543240803,1040.5561122334702,996.3209514454426,57574.70367050385,60181.76273850467
AP0149,0,2706.135390485405,2129.330920451808,14122.392486502511,14334.734873932981,1077.9261485478928,1076.9594199872067,64922.50310050932,64742.95115241595
AP0149,1,1067.7883711076097,1331.5761130195585,12671.719603342603,13336.35457588175,1039.5384789233815,1021.0254211204453,60921.5542746514,62258.09393209083
AP0149,2,796.4023415861664,943.1614132990936,11502.002355446191,12581.898484724936,1035.783077832529,970.893001503523,58940.6897914251,60540.561865273354
AP0149,3,569.8273127019019,702.5636425562791,10437.460186863065,11870.886568223545,1035.8117847471053,970.4118093006442,57126.53364147349,59058.81326128775
AP0150,0,2444.2111937237737,3589.57461721274,12273.874621854216,12780.1164401712,1114.831295893882,1122.466255638487,60474.1593016196,62443.67430134366
