n_escalones,uplift_fisico_fusion_kg,uplift_fisico_reduccion_kg,uplift_fisico_total_kg,uplift_J_total_kg,pct_escalones_con_mejora,support_medio_historico,support_medio_recomendado,R_sdi_pred_hist,R_sdi_pred_rec,R_d_sn_dep_pred,R_d_feo_ret_pred,F_d_sn_dep_pred,Batch,es_lockbox,fold,dist_Fusión_tasa_feed_Carbon_kg_min,dir_Fusión_tasa_feed_Carbon_kg_min,dist_Fusión_tasa_gn_nm3_min,dir_Fusión_tasa_gn_nm3_min,dist_Fusión_tasa_o2_nm3_min,dir_Fusión_tasa_o2_nm3_min,dist_Fusión_tasa_aire_nm3_min,dir_Fusión_tasa_aire_nm3_min,dist_F,dist_Reducción_tasa_feed_Carbon_kg_min,dir_Reducción_tasa_feed_Carbon_kg_min,dist_Reducción_tasa_gn_nm3_min,dir_Reducción_tasa_gn_nm3_min,dist_Reducción_tasa_o2_nm3_min,dir_Reducción_tasa_o2_nm3_min,dist_Reducción_tasa_aire_nm3_min,dir_Reducción_tasa_aire_nm3_min,dist_R,dist_total,rendimiento_proxy_batch,recuperacion_refinada_pct,recuperacion_real_pct,f_metal,f_dross,f_polvo,ley_sn_conc_batch_pct,espesor_ladrillo_norm_mm,sn_cargado_batch_kg,temperatura_media_fusion,frac_carga_secundaria_media_fusion,feed_dross_Fe_total_t,fecha_inicio_batch,idx_cronologico,recuperacion_refinada_pct_next,recuperacion_refinada_pct_media2,rendimiento_proxy_batch_next,rendimiento_proxy_batch_media2,recuperacion_real_pct_next,recuperacion_real_pct_media2,J_R_temprano_hist_pp,J_R_tardio_hist_pp,J_F_inicial_hist_pp,J_F_final_hist_pp,J_R_hist_pp,J_F_hist_pp,J_batch_hist_pp,J_batch_hist_kg,J_R_temprano_rec_pp,J_R_tardio_rec_pp,J_F_inicial_rec_pp,J_F_final_rec_pp,J_R_rec_pp,J_F_rec_pp,J_batch_rec_pp,J_batch_rec_kg,uplift_batch_pp,uplift_batch_kg
10,36.86294301068389,281.0590473664199,317.9219903771038,305.28320799125595,100.0,0.4686047129533188,0.4763492297346505,0.20575705462247879,0.3644993479144178,0.04930086814305368,0.013923845438789481,-0.05228917566961416,AP0090,False,3,0.23547575227898065,-0.23547575227898065,0.3080623349132348,0.16739923113689445,0.44264401948181664,0.4233845783808741,0.3494428436491563,-0.3494428436491563,0.3339062375807971,0.41723513887971864,0.07511524208104198,0.18339457817836588,-0.16000873433897955,0.2212058886083461,0.2212058886083461,0.22133600779598162,0.12732268582856693,0.26079290336560307,0.2973495704732001,71.35091344142262,69.9548462049045,69.83042645054556,0.7135091344142261,0.12081729864679958,0.16567356693897434,40.83807624000001,285.7074118814135,49147.057728919084,1070.6165770486539,0.44509711156351855,22.333755838728838,2026-05-21 09:09:00,90,68.58277332677757,69.26880976584104,69.99098374086337,70.670948591143,67.31092478646873,68.57067561850715,1.803709921362748,-1.0790335749823776,-0.8851028209539329,-0.9703770441607367,0.7246763463803706,-1.8554798651146693,-1.1308035187342989,-579.5368033513282,2.209089665301145,-0.9253229619465654,-0.8715819313850776,-0.9535702118412157,1.2837667033545794,-1.8251521432262932,-0.5413854398717137,-277.4600379342533,0.5894180788625851,302.07676541707485
10,38.87850308685333,120.8551867869854,159.73368987383873,109.62642657032075,70.0,0.4767346593072729,0.4798275007324664,0.8159723511581416,0.8861761712281091,-0.01685689108281624,0.011076426355316013,-0.04434342317780415,AP0091,False,3,0.21428435392533704,-0.21428435392533704,0.06348132226620531,0.00334835451615628,0.11579576914248395,0.11579576914248395,0.1410956743800511,-0.1410956743800511,0.13366427992851937,0.2349330900607611,0.06898657347113522,0.19854577257595526,-0.19854577257595526,0.12192258345792648,0.11043460867770799,0.07577124208375273,-0.0456977268883327,0.1577931720445989,0.14572872598655912,69.99098374086337,68.58277332677757,67.31092478646873,0.6999098374086337,0.13672685574862534,0.1633633068427411,40.83807624000001,285.7074118814135,49242.46711087103,1081.922803880067,0.4498461087939244,22.679513693715542,2026-05-21 16:42:00,91,63.853680311481114,66.21822681912934,64.26531004804194,67.12814689445266,67.13474349853956,67.22283414250415,2.74332228475723,0.13053233602174452,-0.9234917957253184,-1.0144528011542384,2.8738546207789746,-1.9379445968795568,0.9359100238994178,479.6538872484516,2.924495650234416,0.1966168248309838,-0.9153625007758197,-0.9968629106606106,3.1211124750654,-1.9122254114364303,1.2088870636289697,619.554620109847,0.2729770397295519,139.90073286139534
10,26.601482975356973,165.90898945083916,192.51047242619612,192.09179164703534,60.0,0.4245352532975928,0.42806796763275257,0.010576467519325672,0.10676229996499009,0.04033103938834487,0.007106207768106811,-0.018441428008960314,AP0092,False,2,0.2322211705546228,-0.2322211705546228,0.09633058276742033,0.026876397023858082,0.09455751345239184,-0.09455751345239184,0.12377273137542787,-0.12377273137542787,0.1367204995374657,0.1919899601684947,-0.051993623292292575,0.26844917479870656,0.20100963936453148,0.42464176685832067,0.42464176685832067,0.14216570981620646,-0.07189610835385168,0.25681165291043206,0.19676607622394887,64.26531004804194,63.853680311481114,67.13474349853956,0.6426531004804193,0.14450539714113395,0.2128415023784466,40.83807624000001,285.03208862608784,49739.55102804022,1058.812367620985,0.4570361660460067,24.137898614532293,2026-05-22 00:05:00,92,71.14027124610894,67.49697577879502,72.26241251796098,68.26386128300146,69.61262854170336,68.37368602012145,1.1045512769015036,-1.0673009582984385,-0.9601065431521023,-0.8876263803291438,0.03725031860306505,-1.8477329234812463,-1.8104826048781812,-927.8723350000679,1.2691238656100137,-0.8931070451333186,-0.9494105149069052,-0.8876263803291438,0.37601682047669505,-1.8370368952360492,-1.4610200747593542,-748.772788314169,0.349462530118827,179.09954668589884
10,84.87187932961916,235.41634098704256,320.28822031666175,256.14127686631656,80.0,0.4619635368086598,0.462523220409165,0.5130746095907206,0.6497482115372597,0.06414691903017444,0.00922731334813802,-0.08400842452771701,AP0093,False,3,0.3816791431042419,-0.3816791431042419,0.31236626125395,-0.19079669595315452,0.35813665327767835,-0.25880834149799414,0.19322387453182518,-0.13324406100673994,0.31135148304192384,0.21757141551210915,0.05188676651910321,0.17816531401224778,-0.09611538309291062,0.16282724763830747,0.16282724763830747,0.1737640563942109,0.13454479945341946,0.18308200838921881,0.24721674571557134,72.26241251796098,71.14027124610894,69.61262854170336,0.7226241251796098,0.08486404986974624,0.19251182495064403,40.83807624000001,285.03208862608784,49773.84237005595,1122.7955121839784,0.45715377455182765,23.208578882718882,2026-05-22 08:44:00,93,69.36246750256105,70.25136937433498,70.57812258923136,71.42026755359618,69.74643177413017,69.67953015791676,2.2877586621688293,-0.4807098871903117,-0.8962874068065999,-0.9854587314156825,1.8070487749785173,-1.8817461382222822,-0.07469736324376486,-38.28239866242949,2.6348342653115617,-0.34642106427733355,-0.8963971719231653,-0.9366240800730412,2.288413201034228,-1.8330212519962064,0.4553919490380218,233.38837388198618,0.5300893122817867,271.6707725444157
10,109.31330373224928,249.22552982428732,358.5388335565366,339.62751723197255,90.0,0.4170532991892614,0.4377333951174961,0.370499107811488,0.5036156470621735,-0.039314504707990805,0.0219377918522489,-0.09459241987650424,AP0094,False,4,0.6600604777241704,-0.6600604777241704,0.1349436277355324,0.1305887386616702,0.23869836569841452,0.23869836569841452,0.20802914505475653,-0.20802914505475653,0.31043290405321844,0.12698477578433065,-0.03665053053788881,0.5504459548718491,-0.5359291599560027,0.43696667638021874,-0.32221605852797974,0.4302352229884045,0.4302352229884045,0.38615815750620075,0.3482955307797096,70.57812258923136,69.36246750256105,69.74643177413017,0.7057812258923135,0.11652391143176881,0.17769486267591758,40.83807624000001,285.03208862608784,46533.76405707139,1102.294789255957,0.47514976528950115,23.25179133016272,2026-05-22 16:30:00,94,61.74139192309872,65.55192971282989,62.04554851238651,66.31183555080894,72.03736335197623,70.89189756305319,2.1887010830584086,-0.8838032253463481,-0.930075048608479,-0.7978215367105945,1.3048978577120605,-1.7278965853190738,-0.4229987276070133,-216.78684789859432,2.311808766640073,-0.5380744576870977,-0.916644759220179,-0.7563882225705222,1.7737343089529751,-1.6730329817907013,0.10070132716227387,51.609430170665355,0.5237000547692872,268.39627806925967
10,21.04342301645839,160.77207812311894,181.81550113957732,172.38222086906467,80.0,0.4609543484884046,0.4643516300460585,0.021602113374988963,0.10420670513984781,-0.05517215762627076,0.01752884852304449,-0.01990091784692749,AP0095,False,2,0.1750461889586392,-0.1750461889586392,0.09886113289922187,0.05338482625817772,0.2480564150387445,0.2404049811626465,0.24186115309062983,-0.24186115309062983,0.19095622249680885,0.09764333668468335,-0.08951220882754594,0.23105820968232132,-0.23105820968232132,0.09680800163362423,0.08529323707675804,0.04463442802511368,-0.04463442802511368,0.11753599400643565,0.15424610825162224,62.04554851238651,61.74139192309872,72.03736335197623,0.6204554851238651,0.12326208830782912,0.25628242656830574,40.83807624000001,285.03208862608784,47001.99788624153,1066.2104856884448,0.47535327003995015,23.45278869015179,2026-05-22 23:53:00,95,67.17186007645331,64.45662599977601,67.9505495925716,64.99804905247906,65.00942946460091,68.52339640828856,0.6077609164635318,-0.5316782731568207,-0.9040854500705947,-0.8817008609717045,0.0760826433067111,-1.7857863110422991,-1.709703667735588,-876.2231297144888,0.7146500713384548,-0.34763405583591084,-0.8994315665637199,-0.8748122121273614,0.367016015502544,-1.7742437786910814,-1.4072277631885375,-721.2042286341255,0.3024759045470504,155.01890108036335
10,107.02169655193134,146.72418012601935,253.74587667795066,246.61179423461022,90.0,0.45149344014114046,0.4580102886216687,0.4850929337309823,0.5711164186044972,0.008850532835250224,0.009818441735148169,-0.13133794168439067,AP0096,False,3,0.43612938321804195,-0.43612938321804195,0.5554757030723145,-0.448326267481202,0.6360017856956359,-0.33460644855397065,0.282915473921222,-0.2596018247882734,0.4776305864768036,0.13269987808702718,0.06571648763226247,0.18569481489425635,-0.18569481489425635,0.08269047554782821,0.059714525987391305,0.038099337873161096,-0.003106380537750468,0.10979612660056821,0.2937133565386859,67.9505495925716,67.17186007645331,65.00942946460091,0.679505495925716,0.1422175434147238,0.17827696065956017,40.83807624000001,285.03208862608784,48218.05122450544,1093.801438306028,0.4622493674312567,24.413378678496308,2026-05-23 07:41:00,96,57.27013630574783,62.22099819110058,58.327159013340165,63.138854302955885,63.26252553774237,64.13597750117164,2.3142329601926765,-0.6057356475921574,-0.8523923818279247,-0.9413121907232475,1.7084973126005192,-1.7937045725511722,-0.08520725995065304,-43.66872072470968,2.557441103592071,-0.5459690772670318,-0.8399795928516095,-0.877548973522616,2.0114720263250394,-1.7175285663742255,0.29394345995081395,150.64602322479215,0.379150719901467,194.31474394950183
10,312.46944047026466,67.59341036574537,380.06285083601006,367.0047604659911,80.0,0.3555441418640365,0.3624422301917614,0.22807603605001675,0.27700502448109615,0.04083359512258716,0.0010299482580779055,-0.29777634514416884,AP0097,False,0,2.00846712539984,-2.00846712539984,0.2800777808478785,0.2582369745730216,0.3174423906779898,0.2318528377112423,0.2855470610847833,-0.09925242116642223,0.7228835895026229,0.1582222043814763,0.1582222043814763,0.15134092906788063,0.15134092906788063,0.2626803547193373,0.2626803547193373,0.16676093357927554,0.16676093357927554,0.18475110543699244,0.4538173474698077,58.327159013340165,57.27013630574783,63.26252553774237,0.5832715901334017,0.11241695080921424,0.3043114590573841,40.11343322,285.03208862608784,41704.879430176385,1125.3281733181789,0.18153246029457965,2.071211462594122,2026-05-23 15:22:00,97,62.19428718295218,59.73221174435001,62.977905463743305,60.65253223854174,65.38080398350426,64.32166476062332,0.5126159832643248,0.2906678157038342,-0.8977786248747324,-0.8091849379934114,0.803283798968159,-1.7069635628681437,-0.9036797638999846,-463.1358789987421,0.639961989491453,0.33564970673096756,-0.7979615822853974,-0.7362917003991285,0.9756116962224205,-1.5342532826845259,-0.5586415864621054,-286.30381306182903,0.34503817743787923,176.8320659369131
10,325.4015586688099,196.93909362064647,522.3406522894564,518.1736146535351,80.0,0.33936417158114157,0.34868698281850985,-0.25041048327024873,-0.14189479351721124,-0.002456043991672485,0.014118541188894392,-0.2664968207104658,AP0098,False,4,2.133115664177848,-2.133115664177848,0.4206036505217244,-0.4206036505217244,0.36834882305141625,-0.3228044985774003,0.2761124351698581,-0.2761124351698581,0.7995451432302118,0.05384380280114466,0.041896565699033446,0.2838066502270289,-0.2838066502270289,0.169669459224039,-0.1095380943757859,0.45633082940801156,0.45633082940801156,0.240912685415056,0.5202289143226339,62.977905463743305,62.19428718295218,65.38080398350426,0.629779054637433,0.1683502312491344,0.2018707141134327,40.11343322,284.86787887502146,41786.63818036409,1074.043682706655,0.1840471106751293,2.2244734183099597,2026-05-23 23:11:00,98,67.741977420962,64.9681323019571,68.24650370012404,65.61220458193367,80.5813127589205,72.98105837121238,1.2474642004019256,-2.1294099224797414,-0.9993566526554953,-0.950937468307825,-0.881945722077816,-1.9502941209633202,-2.832239843041136,-1451.522919558582,1.3990452753763356,-1.8987987381439537,-0.9382844302045185,-0.8574415347467316,-0.499753462767618,-1.79572596495125,-2.295479427718868,-1176.43320670592,0.5367604153222678,275.0897128526623
10,138.5065633066851,113.17161563173615,251.67817893842124,251.11365912656424,90.0,0.35791854654961947,0.37419167511067564,-0.04503338480832364,0.021131303828018935,-0.08747856609175013,0.0195474878788922,-0.15344030650087326,AP0099,False,3,0.8819760247685191,-0.8819760247685191,0.35231822089079395,-0.1394435584603601,0.2390838895492261,0.1212644669924558,0.11091685883593731,-0.09046707969665475,0.39607374851111915,0.27073183025106906,0.1300118612937372,0.5774621494509734,-0.5774621494509734,0.3191608614774063,-0.3191608614774063,0.21592642682254054,-0.08724751135012895,0.3458203170004973,0.3709470327558082,68.24650370012404,67.741977420962,80.5813127589205,0.6824650370012404,0.12380389299155778,0.19373107000720186,40.11343322,284.8313878192289,42312.738316894065,1073.3649355154187,0.18256182529912254,2.7880213201175104,2026-05-24 06:19:00,99,68.00737328574324,67.87467535335261,69.27353245216207,68.76001807614306,65.67906342793384,73.13018809342717,0.8344887663910433,-0.9930963476859592,-0.9287844644054236,-0.9946484844954253,-0.1586075812949159,-1.9234329489008488,-2.0820405301957647,-1067.0457717253294,1.0400852356673627,-0.96566078358508,-0.8848628519223702,-0.949574719207972,0.07442445208228265,-1.8344375711303422,-1.7600131190480597,-902.0067235121306,0.32202741114770506,165.03904821319884
