muestra,spec,y,variable,coef,lo,hi,p,n,r2adj,sd_x
dev,ley_F6+heel,sn_perdido_escoria_frac,ln_ley_sn_F6,0.006005916197407866,0.002694390987991407,0.009317441406824325,0.00037845371030861743,297,0.09675687082759943,0.2604076690632358
dev,ley_F6+heel,sn_perdido_escoria_frac,F_lnirf_F0,-0.0013544156578170793,-0.0054533742839242404,0.0027445429682900822,0.5172247096476736,297,0.09675687082759943,0.21069914208014864
dev,suma_ln_sn_dep(ref),recuperacion_refinada_pct,F_sum_m6_ln_sn_dep,-0.4206255528043514,-1.2883366169590087,0.447085511350306,0.34206223226650045,297,0.003762807180496597,0.6384100309983929
dev,suma_ln_sn_dep(ref),f_dross,F_sum_m6_ln_sn_dep,0.01138917002762448,0.003914132195725207,0.01886420785952375,0.0028241778189649143,297,0.10040407951449692,0.6384100309983929
dev,suma_ln_sn_dep(ref),f_polvo,F_sum_m6_ln_sn_dep,-0.0053799403161671425,-0.011637194093920783,0.0008773134615864975,0.09195722886591677,297,0.04136199096398374,0.6384100309983929
dev,suma_ln_sn_dep(ref),sn_perdido_escoria_frac,F_sum_m6_ln_sn_dep,-0.0024615805676995147,-0.003877637462464686,-0.001045523672934343,0.0006566355467914921,297,0.0959225211139152,0.6384100309983929
dev,suma+heel(ref),recuperacion_refinada_pct,F_sum_m6_ln_sn_dep,-0.5798288936501933,-1.4035232572179555,0.24386546991756886,0.16768178698866198,297,0.12909608403347284,0.6384100309983929
dev,suma+heel(ref),recuperacion_refinada_pct,F_lnirf_F0,8.215687413729617,6.112820646642039,10.318554180817195,1.8976345496975583e-14,297,0.12909608403347284,0.21069914208014864
dev,suma+heel(ref),f_dross,F_sum_m6_ln_sn_dep,0.012236203968643788,0.004808080907617545,0.019664327029670033,0.0012439301696940677,297,0.15221126531493645,0.6384100309983929
dev,suma+heel(ref),f_dross,F_lnirf_F0,-0.043711181255760546,-0.06416443186311689,-0.023257930648404205,2.805684639721438e-05,297,0.15221126531493645,0.21069914208014864
dev,suma+heel(ref),f_polvo,F_sum_m6_ln_sn_dep,-0.004636707502931657,-0.010749383806737968,0.0014759688008746542,0.13709130262590044,297,0.08972867071566326,0.6384100309983929
dev,suma+heel(ref),f_polvo,F_lnirf_F0,-0.03835452470235376,-0.055030901173576514,-0.021678148231131004,6.550851033702856e-06,297,0.08972867071566326,0.21069914208014864
dev,suma+heel(ref),sn_perdido_escoria_frac,F_sum_m6_ln_sn_dep,-0.0024277227498849547,-0.00382019499449368,-0.0010352505052762296,0.0006328664278046832,297,0.09533402491256471,0.6384100309983929
dev,suma+heel(ref),sn_perdido_escoria_frac,F_lnirf_F0,-0.0017472324776436887,-0.0058717929774563995,0.0023773280221690216,0.4063842431603679,297,0.09533402491256471,0.21069914208014864
dev,nivel+R,recuperacion_refinada_pct,ln_frac_sn_conservado_F,0.34350123858625414,-1.3204803831611276,2.007482860333636,0.6857701923939652,296,0.19109638374298932,0.3240491999238713
dev,nivel+R,recuperacion_refinada_pct,R_sum_m6_ln_sn_dep,2.4316240763984656,1.2135153952321602,3.649732757564771,9.133143721637191e-05,296,0.19109638374298932,0.47889014782029177
dev,nivel+R,recuperacion_refinada_pct,R_sum_m6_ln_feo_ret,14.424296348960834,8.885606065238461,19.962986632683204,3.320324470573895e-07,296,0.19109638374298932,0.09290635246473665
dev,nivel+R,recuperacion_refinada_pct,F_lnirf_F0,7.279478111917543,5.248336370670438,9.31061985316465,2.1501622720541827e-12,296,0.19109638374298932,0.21069914208014864
dev,nivel+R,f_dross,ln_frac_sn_conservado_F,-0.0178180222301672,-0.03184341667464757,-0.0037926277856868244,0.012775719879544177,296,0.16152289720260182,0.3240491999238713
dev,nivel+R,f_dross,R_sum_m6_ln_sn_dep,-0.00781276547333245,-0.017814182365301787,0.002188651418636887,0.1257553156440998,296,0.16152289720260182,0.47889014782029177
dev,nivel+R,f_dross,R_sum_m6_ln_feo_ret,-0.084665970345998,-0.13463876943143255,-0.03469317126056347,0.0008980758677846353,296,0.16152289720260182,0.09290635246473665
