Batch,fase_proceso,c_consumido_kg,oferta_kg,utilizacion
AP0195,Fusión,7749.5606891630005,8513.17941613667,0.9103015818595064
AP0195,Reducción,3073.4681988759635,2314.6922797440056,1.3278085496599465
AP0196,Fusión,9111.830970906796,8196.33628826465,1.111695597940867
AP0196,Reducción,1397.1440738849444,2422.5517798776846,0.5767241325820027
AP0197,Fusión,8120.4697236938955,8416.05026034368,0.9648789482588339
AP0197,Reducción,3035.0785014130647,2384.3720415386524,1.272904751665561
AP0198,Fusión,9923.416959640383,7721.109679806138,1.285231964207707
AP0198,Reducción,1374.3280978235648,2515.818290120964,0.546274785909711
AP0199,Fusión,9032.941255614816,7495.332284630831,1.2051422021858658
AP0199,Reducción,2203.237449397091,2537.923998368121,0.868125858305358
AP0200,Fusión,8215.491981509404,8371.515988828716,0.981362514563967
AP0200,Reducción,2970.973099265361,2441.4797432678106,1.2168739500942356
AP0201,Fusión,9102.759918318052,7488.162310469283,1.2156200067393548
AP0201,Reducción,2550.90163060358,2544.9301922713435,1.002346405551858
AP0202,Fusión,9105.005109666645,7372.094918947617,1.2350634670024576
AP0202,Reducción,1695.8925856593848,2211.9462951240184,0.7666969986557925
AP0203,Fusión,8321.418927321898,7668.357793012742,1.0851631016622898
AP0203,Reducción,2686.9532757444626,2415.8545789951495,1.1122164798768948
AP0204,Fusión,9223.95242567281,7575.243794933611,1.2176442996913008
AP0204,Reducción,2257.9061729509936,2446.5398906801915,0.9228977551325542
AP0205,Fusión,9008.413492535661,7292.965932500434,1.2352194670744987
AP0205,Reducción,1946.411012751429,2335.7090202336335,0.8333276944560225
AP0206,Fusión,8363.033821874615,6882.9269260956,1.2150403326479333
AP0206,Reducción,2747.3951498570623,2230.391388509739,1.2317995684572496
AP0207,Fusión,9199.110331734519,7052.4012102050665,1.3043940719684368
AP0207,Reducción,2204.3062766176536,2443.077162635268,0.9022663345761621
AP0208,Fusión,9092.498256722283,7621.37692464762,1.1930256627666636
AP0208,Reducción,1992.7354066341923,2398.7993028469987,0.8307220217502681
AP0209,Fusión,8978.559938496328,7707.672852961861,1.164885966202639
AP0209,Reducción,2243.140277968054,2388.5094482086156,0.9391381221666975
AP0210,Fusión,10258.159524035262,8059.62107989112,1.2727843433768282
AP0210,Reducción,2554.5816741965764,2258.2009709286785,1.131246380230725
AP0211,Fusión,7379.38951822718,7699.487010995714,0.9584261273106378
AP0211,Reducción,3230.642676891938,2380.9799688380303,1.3568542025444092
AP0212,Fusión,9021.949347718679,7485.071830955518,1.205325687110603
AP0212,Reducción,2337.839400348741,2294.688555319075,1.018804663024811
AP0213,Fusión,6051.146446610466,7881.700602051145,0.7677462964066037
AP0213,Reducción,2499.6976147553155,2416.5323395155947,1.0344151302590852
AP0214,Fusión,5827.270885313799,7929.038468541372,0.7349278110370658
AP0214,Reducción,2308.8600360411474,2436.912821774102,0.9474528655318368
AP0215,Fusión,8099.040784169636,8015.253924254842,1.010453425519215
AP0215,Reducción,2259.465124947538,2673.131559287415,0.8452502523107581
AP0216,Fusión,7975.678653356908,8245.612750238419,0.9672633065536936
AP0216,Reducción,2583.274173134573,2449.6324293288994,1.0545558354819324
AP0217,Fusión,8911.849693669421,8696.355335050315,1.0247798474552396
AP0217,Reducción,2079.7722450629053,2034.3929120970436,1.0223060809423903
AP0218,Fusión,8502.046428809057,7852.905181287517,1.0826625602290936
AP0218,Reducción,987.055011134208,1398.2004262742003,0.7059467245081766
AP0219,Fusión,,7310.067696175637,
AP0219,Reducción,177.35518718446423,2451.305937706474,0.07235130648376098
AP0220,Fusión,4434.420168226028,8417.374539832874,0.5268174948425276
AP0220,Reducción,2868.1455012497695,2038.8652957727154,1.4067361424986946
AP0221,Fusión,4008.1388373533987,7893.6373915275,0.5077682997771681
AP0221,Reducción,1996.6565689798267,2458.8580458768197,0.8120259615344433
AP0222,Fusión,7689.455388262394,8740.526354489117,0.8797474060944974
AP0222,Reducción,3354.4695302672408,2122.391133461823,1.580514297002259
AP0223,Fusión,7568.7170984919385,8495.438252904227,0.8909154387537945
AP0223,Reducción,3373.6706662775796,2384.028989514048,1.415113105216584
AP0224,Fusión,7355.477787187017,8539.15449459999,0.8613824462174201
AP0224,Reducción,3261.8604371583315,2476.718627773566,1.3170088844894605
AP0225,Fusión,8175.265819978931,7571.635074232778,1.079722641124159
AP0225,Reducción,2939.4776332764104,2536.8761443354874,1.158699702324798
AP0226,Fusión,7117.621418029292,7457.781299293056,0.9543885952654567
AP0226,Reducción,3821.901230562101,2336.7678324781764,1.6355502576860272
AP0227,Fusión,5408.754663817855,7801.374648470178,0.6933078986122647
AP0227,Reducción,1207.710803307613,2385.180198827805,0.5063394387984361
AP0228,Fusión,8057.77903997217,7571.994298464044,1.0641554552684576
AP0228,Reducción,2945.857266568367,2383.953777988379,1.235702341953178
AP0229,Fusión,7080.366350877855,7713.924261956205,0.9178682743616046
AP0229,Reducción,3849.9813543489668,2513.2870208263953,1.5318510470336382
AP0230,Fusión,8669.465214097201,7326.5191476869595,1.1832993321029155
AP0230,Reducción,2468.7546160237835,2432.1239607857815,1.0150611793759752
AP0231,Fusión,8776.810860557955,7452.403537957144,1.1777154599660686
AP0231,Reducción,2566.9287454140467,2605.521822051918,0.9851879664521564
AP0232,Fusión,9524.456473619543,8081.64806983772,1.1785289821226768
AP0232,Reducción,2103.5080818415436,1539.8674253735376,1.3660319370229417
AP0233,Fusión,9116.746691073942,7044.382736202146,1.2941867346618754
AP0233,Reducción,1941.8362928521733,2398.0874278066244,0.8097437442588344
AP0234,Fusión,8357.676816291281,7763.5175488068235,1.076532224439394
AP0234,Reducción,2862.925842534476,2415.648899165719,1.185158092934462
AP0235,Fusión,8858.926687457737,7991.284894225002,1.1085735028493036
AP0235,Reducción,2570.3005978249616,1933.4749265758173,1.329368466327599
AP0236,Fusión,8954.679108571354,6046.369174273257,1.4810010521144965
AP0236,Reducción,2249.8408457646465,2364.012024825197,0.951704484638147
AP0237,Fusión,9241.382134863732,7219.798412478104,1.2800055634367422
AP0237,Reducción,1986.399942254614,2388.404032721033,0.831685056230445
AP0238,Fusión,9064.18148668988,7345.402996916119,1.2339937632414955
AP0238,Reducción,2329.9496144244854,2450.62624761315,0.9507568184637699
AP0239,Fusión,10043.173627285483,8015.458700803209,1.2529755316784406
AP0239,Reducción,1241.7050086771742,2343.7837993316825,0.5297864969589942
AP0240,Fusión,9451.210285792858,7344.582008102076,1.2868275247477508
AP0240,Reducción,2162.142572822838,2411.8680999621556,0.896459708081368
AP0241,Fusión,9244.427523886714,7818.869234472602,1.1823228201757063
AP0241,Reducción,1698.2101571392323,2326.978707940172,0.7297918761974741
AP0242,Fusión,9810.729942073498,8135.11405971035,1.2059732500447335
AP0242,Reducción,1748.6374701012462,2369.8344466528806,0.7378732605439996
AP0243,Fusión,8916.880243785412,7750.934969811404,1.1504264038487189
AP0243,Reducción,2341.1429431388174,2168.4419282914273,1.0796429051634626
AP0244,Fusión,8751.061886236646,7290.867296633576,1.20027721397114
AP0244,Reducción,2118.7971145632796,2444.723312694428,0.8666817645830309
AP0245,Fusión,9730.505264363766,8011.430276908361,1.214577787990037
AP0245,Reducción,1551.4356739624516,2344.4343599700724,0.6617526600242526
AP0246,Fusión,8232.628229853712,7700.304653622434,1.069130196813818
AP0246,Reducción,3124.7938190363216,2145.561212643418,1.4563992864069581
AP0247,Fusión,3853.319845734538,7730.532334602814,0.49845465731856575
AP0247,Reducción,2831.991615362402,2297.104937488879,1.232852521948015
AP0248,Fusión,10010.551383148566,8057.115617240502,1.2424485211218925
AP0248,Reducción,1783.1349745929765,2424.164621106638,0.7355667841480874
AP0249,Fusión,8532.75129438009,8122.773090630674,1.0504726894590113
AP0249,Reducción,2648.987699033665,2165.2611664860233,1.2234033196709826
AP0250,Fusión,8454.4348366444,7764.4779688127255,1.0888606897466895
AP0250,Reducción,3145.6786280048254,2005.0195080250633,1.5689017565237093
AP0251,Fusión,9418.204924945621,7700.789241922026,1.223018138670024
AP0251,Reducción,1207.1851238996185,2622.0136144262237,0.4604038351508664
AP0252,Fusión,7735.55221345371,7902.573632425501,0.9788649335342506
AP0252,Reducción,3189.062591319789,1853.1229432165762,1.7209125832657075
AP0253,Fusión,8066.303132002367,8049.000183164591,1.0021497016330012
AP0253,Reducción,1686.6132817100738,2231.061655071644,0.755968925321301
AP0254,Fusión,6662.952383298554,8213.94015722051,0.811176153680819
AP0254,Reducción,2987.5671964942435,2343.332997003772,1.2749221729537377
AP0255,Fusión,7760.248593465495,7672.085434793241,1.0114914203473844
AP0255,Reducción,1865.496858517464,2169.2106765532067,0.8599887870189112
AP0256,Fusión,7362.532958076721,7981.772212845314,0.9224183253723989
AP0256,Reducción,2419.2010219166336,2428.1017013419223,0.9963343053462836
AP0257,Fusión,7491.679169096862,7919.046270117326,0.94603300871809
AP0257,Reducción,3741.491083448008,2363.4220649839626,1.5830820651466653
AP0258,Fusión,8181.8286973533895,7653.988539041987,1.0689627578639502
AP0258,Reducción,2451.0061269038097,2108.6370602941574,1.1623650997397776
AP0259,Fusión,7917.11881958517,7759.764905292179,1.0202781806167447
AP0259,Reducción,2817.8774576475107,1808.5934226611425,1.5580491570633492
AP0260,Fusión,9190.30610265887,7465.28487073389,1.2310723919843394
AP0260,Reducción,1683.0307015577043,2291.7301017411382,0.7343930684852569
AP0261,Fusión,8322.828674110424,7537.23105751314,1.1042289417164939
AP0261,Reducción,2705.6907799270607,1982.98317846824,1.3644547312887836
AP0262,Fusión,5006.385892619452,7457.923834544958,0.6712841272835169
AP0262,Reducción,3147.482530579617,2359.8161374877386,1.333782950535472
AP0263,Fusión,5446.054974723599,7865.834183480196,0.692368393191073
AP0263,Reducción,3447.201278754479,2573.7559677857967,1.339366016786785
AP0264,Fusión,4171.743055950663,7410.928415812774,0.5629177374118702
AP0264,Reducción,2944.2399182295703,2275.0873603125665,1.2941216981773707
AP0265,Fusión,7675.606486854483,7904.415969570366,0.9710529552598534
AP0265,Reducción,3396.7186638940043,2214.6442839169968,1.5337536093544992
AP0266,Fusión,5837.769282127903,7763.491772981849,0.7519514997677003
AP0266,Reducción,658.3850802506324,2430.4679699696994,0.2708881945310477
AP0267,Fusión,9055.207213465485,7895.2533227627955,1.1469178813247736
AP0267,Reducción,1647.6129522484318,2200.3972239301397,0.7487797813640314
AP0268,Fusión,2434.3356691033414,8163.060667650689,0.2982135951470195
AP0268,Reducción,3043.759035514442,2341.853802432769,1.2997220545332584
AP0269,Fusión,7146.331587150794,7697.619368730042,0.9283820418792414
AP0269,Reducción,3664.670741419416,2430.2801241340853,1.5079211260574938
AP0270,Fusión,9093.155338918585,7582.487556933613,1.1992311587248936
AP0270,Reducción,2476.0864881672464,2204.0572187799457,1.1234220541415356
AP0271,Fusión,8290.740434963107,7585.493175439917,1.092973158529312
AP0271,Reducción,2141.4835233059234,2185.8353911176587,0.9797094200267947
AP0272,Fusión,8098.369754201053,7537.71371297093,1.074380118770675
AP0272,Reducción,2843.19655571788,2546.1715170613606,1.1166555499761963
AP0273,Fusión,8019.658649974443,7764.266457691861,1.0328932802183226
AP0273,Reducción,,2380.7837767690958,
AP0274,Fusión,8232.547028938405,8352.92939096462,0.9855880067468985
AP0274,Reducción,2672.4805204887225,2522.165754994831,1.059597496792672
AP0275,Fusión,8904.131462718195,7881.50665299728,1.1297499139117033
AP0275,Reducción,2086.4926090379627,2200.5901626842924,0.9481513843054025
AP0276,Fusión,8733.267774442527,7603.633812610056,1.148565013738439
AP0276,Reducción,2456.161175599858,2260.1622435358113,1.0867189656957656
AP0277,Fusión,7860.804848827889,7763.473087033819,1.0125371416507682
AP0277,Reducción,2963.8029100313734,2621.7797999518734,1.1304545523181535
AP0278,Fusión,8337.252203709726,7656.814573447726,1.0888669333356484
AP0278,Reducción,2537.4268697556436,2803.523611258637,0.9050848937264595
AP0279,Fusión,8739.00218032698,7444.300937493136,1.1739184449560731
AP0279,Reducción,2411.327637531968,2491.295328314358,0.967901159740665
AP0280,Fusión,4106.673015964731,7504.3925510882445,0.5472359005752178
AP0280,Reducción,2257.3319783184584,2514.8656603657555,0.8975954516752032
AP0281,Fusión,8501.928758367452,7547.584778070715,1.1264436251275447
AP0281,Reducción,2539.1385345172935,2371.969673883878,1.0704768119398813
AP0282,Fusión,8593.187968361344,7957.252547562827,1.0799189691413393
AP0282,Reducción,2368.8873274127245,2472.411958628066,0.9581280818295399
AP0283,Fusión,7797.1538158569365,7234.696438031192,1.077744433735883
AP0283,Reducción,2851.888651884407,2142.975952719237,1.3308075847821
AP0284,Fusión,7277.094345532492,7365.1894819348745,0.9880389857425312
AP0284,Reducción,300.1651016587616,2031.1192202782752,0.14778310335600942
AP0285,Fusión,7878.404598058703,7402.6938905802,1.064261836908296
AP0285,Reducción,2905.1499384041385,2490.048263994684,1.166704268512259
AP0286,Fusión,9254.21992429095,7916.765321496447,1.1689395287697746
AP0286,Reducción,1709.3533522671732,2606.0054563487183,0.6559285392526204
AP0287,Fusión,9248.87291960531,7454.731525571418,1.2406714967372843
AP0287,Reducción,1606.6966742675647,2498.6779540353964,0.6430187098232204
AP0288,Fusión,7687.371783870458,7650.728220965473,1.004789552294456
AP0288,Reducción,3349.2792417725427,2492.9447978211483,1.3435031713096242
AP0289,Fusión,9052.741814937146,7980.124773490716,1.1344110614673057
AP0289,Reducción,1795.845162313301,2546.668819386307,0.7051742058655517
AP0290,Fusión,8320.50920322922,7350.955135275048,1.1318949782867767
AP0290,Reducción,2367.8385701726015,2560.22499971611,0.9248556554346431
AP0291,Fusión,7950.683170057317,7595.685141098542,1.0467368015345924
AP0291,Reducción,2782.5074706670425,2283.38574384856,1.2185884396287907
AP0292,Fusión,8531.759275226597,7941.1715666134405,1.0743703499740678
AP0292,Reducción,2490.0283177650417,2392.344723968107,1.040831738343674
AP0293,Fusión,7992.432279075869,7619.831568304326,1.0488988119266867
AP0293,Reducción,2960.348598811077,2478.472114555617,1.1944248157667328
AP0294,Fusión,8090.226332355454,7697.248764481856,1.0510542896426776
AP0294,Reducción,3011.311989229137,2151.590661336127,1.399574762682381
AP0295,Fusión,8361.976581885148,7668.736525020577,1.0903982102661574
AP0295,Reducción,2452.706848597114,2458.3926088889066,0.9976872041222242
AP0296,Fusión,9127.914070659424,7234.770906750543,1.2616728557558674
AP0296,Reducción,2185.8502109400215,2304.379361335887,0.9485635254400333
AP0297,Fusión,4653.728332827004,7767.101032420169,0.5991589800882168
AP0297,Reducción,1811.488836980863,1440.455305127538,1.2575807319620194
AP0298,Fusión,8509.434682535992,7492.209659810858,1.135771030031588
AP0298,Reducción,2726.1935598276405,2560.81422201881,1.0645807635660716
AP0299,Fusión,8537.186288790046,7939.8769282850335,1.0752290452232522
AP0299,Reducción,2917.6021878618963,1863.62445540519,1.5655526409303049
AP0300,Fusión,7747.9493379603355,6902.9441418220595,1.1224122894199218
AP0300,Reducción,3554.4240479392142,1586.8970009089905,2.2398580663415486
AP0301,Fusión,8304.826451657955,7043.422444451341,1.1790896424507835
AP0301,Reducción,3166.0233429739283,2196.8042029448366,1.441195049941112
AP0302,Fusión,8750.943672463954,6803.02161864392,1.2863318923581963
AP0302,Reducción,2577.9706450052586,2403.2135431273155,1.0727180913147363
AP0303,Fusión,7302.441338440818,7526.401774293032,0.9702433589690671
AP0303,Reducción,3433.839666271744,2030.424541851213,1.6911929478260668
AP0304,Fusión,7339.802405505372,7845.170755647347,0.9355822370369459
AP0304,Reducción,3138.617560955117,1963.8415432559761,1.598203058558078
AP0305,Fusión,7018.106043019352,6254.272898995953,1.1221298073107784
AP0305,Reducción,3249.1996747823096,2491.5339933083,1.3040960643157706
AP0306,Fusión,8076.726080074412,7056.951342546545,1.1445064147430943
AP0306,Reducción,2518.4246852224337,2403.9889456628416,1.0476024400054134
AP0307,Fusión,9422.686375947573,7882.035781300941,1.195463537263002
AP0307,Reducción,1835.496733274958,2292.8293383128334,0.8005378780723378
AP0308,Fusión,9167.109203932667,7507.312202221108,1.2210907122286045
AP0308,Reducción,2058.282418906049,2374.595973970867,0.8667926845105066
AP0309,Fusión,8415.473620655572,7003.454693184072,1.201617485845337
AP0309,Reducción,2745.8558855755196,2408.804977620313,1.139924531494527
AP0310,Fusión,9223.38680783928,7724.346513956174,1.1940669403132906
AP0310,Reducción,2371.0231603468833,2302.536330319475,1.0297440822651018
AP0311,Fusión,6991.689518653246,7603.102910395901,0.9195837016875498
AP0311,Reducción,581.2881747717848,2203.919244075577,0.26375203008656667
AP0312,Fusión,8801.379382233223,7226.036168034494,1.2180093176349582
AP0312,Reducción,2387.279167769975,2190.8074773752287,1.0896800346099493
AP0313,Fusión,8903.150977219026,8076.796568101027,1.102312148405675
AP0313,Reducción,2545.871142325372,2277.4173047183017,1.1178764370723335
AP0314,Fusión,7141.132771553345,8325.773964834534,0.8577139857165541
AP0314,Reducción,189.1381949661863,2442.2414169113054,0.07744451210126013
AP0315,Fusión,8817.363260289916,8361.312195144425,1.0545430016846313
AP0315,Reducción,2591.947929425423,2152.068390581603,1.2043984943828578
AP0316,Fusión,8942.428667324208,8732.933271424874,1.0239891213396564
AP0316,Reducción,2155.2580710997254,2378.262659952904,0.9062321447465375
AP0317,Fusión,8593.18433607027,8764.306152894662,0.9804751438574661
AP0317,Reducción,2439.8977921047663,2111.2023130931507,1.155691132476091
AP0318,Fusión,8146.205482082226,8019.943855683162,1.0157434551501991
AP0318,Reducción,2749.2783288965315,2452.978283363463,1.1207919562690907
AP0319,Fusión,8412.740066482942,8828.61626508795,0.9528945209398717
AP0319,Reducción,3060.4552626972045,2392.847248839986,1.2790015176191727
AP0320,Fusión,8176.674979527458,8711.802345056953,0.938574436800311
AP0320,Reducción,3370.103672086178,1991.828055987222,1.691965158315753
AP0321,Fusión,7815.752969205448,9422.972967988746,0.8294359960234137
AP0321,Reducción,3527.3706827760216,2405.454185134453,1.4664052654068152
AP0322,Fusión,9076.402480667866,8227.291048960242,1.103206684515547
AP0322,Reducción,2052.968351931786,2411.638422311763,0.8512753541071215
AP0323,Fusión,8060.540282699169,8460.503702143713,0.9527258147356875
AP0323,Reducción,3094.851884690801,1935.7551765544672,1.5987826984399232
AP0324,Fusión,7931.965810014193,9576.657672565729,0.8282603473168841
AP0324,Reducción,3536.7887851505075,2343.4344891521114,1.5092330515414447
AP0325,Fusión,8843.078368225233,8785.625299870651,1.0065394398683754
AP0325,Reducción,2579.364142927155,2223.338107737134,1.1601313061432554
AP0326,Fusión,8279.810692290763,7710.646838973853,1.073815318637088
AP0326,Reducción,3174.5091467731772,2327.4003469517284,1.3639721034376122
AP0327,Fusión,7903.850592081832,8310.493645398541,0.9510687245947339
AP0327,Reducción,3387.4567374496123,2197.5077464593423,1.5414993384699252
AP0328,Fusión,9037.094519532306,7981.417018275437,1.13226692689276
AP0328,Reducción,2398.0789178882314,2489.9488043957513,0.9631037046443153
AP0329,Fusión,7959.569300060171,7852.256667158266,1.0136664703474016
AP0329,Reducción,3237.5307788812997,2434.118787798122,1.3300627706053474
AP0330,Fusión,7712.362639571767,8025.115855878276,0.9610281992281243
AP0330,Reducción,3721.5259797756,2409.476643385781,1.544537063677918
AP0331,Fusión,8503.443477812789,7455.770186776207,1.1405184527944234
AP0331,Reducción,3160.7218841977015,2535.834290563888,1.246422881794401
AP0332,Fusión,8393.593074356302,6917.60632574998,1.2133666877098996
AP0332,Reducción,2679.470155059345,2351.4898499740825,1.1394776614021436
AP0333,Fusión,4266.311409834305,8223.26829076274,0.5188097066742532
AP0333,Reducción,2993.2334159075467,2543.419824859879,1.1768538511224542
AP0334,Fusión,9330.935886573769,9661.731530664374,0.9657622815288619
AP0334,Reducción,2769.0091096037927,2516.8154041902962,1.1002034972424335
AP0335,Fusión,8429.98194200485,7688.74894224497,1.096404890487093
AP0335,Reducción,2881.461165470015,2353.3859860182947,1.2243895317593751
AP0336,Fusión,9001.03063157545,8446.336778821293,1.0656727131867416
AP0336,Reducción,1968.1885583887135,2425.530225767445,0.8114467251241831
AP0337,Fusión,8946.12938267508,7926.977395835345,1.1285675404316373
AP0337,Reducción,2938.558403690333,2556.2477906181603,1.1495592933029866
AP0338,Fusión,8258.905545339037,8749.801661307705,0.9438963150285511
AP0338,Reducción,4157.891702319924,2386.222140608573,1.7424579344735736
AP0339,Fusión,9244.51472444073,8787.397901276512,1.0520195885402908
AP0339,Reducción,2451.666418320911,2552.251510078755,0.9605896631422738
AP0340,Fusión,8835.949991584232,8045.922079023867,1.0981898537918988
AP0340,Reducción,2947.826073934545,2440.6474059116285,1.2078049728913938
AP0341,Fusión,10008.371219691224,8868.843290483708,1.1284866461030192
AP0341,Reducción,1446.4616161218653,2286.0198145028903,0.6327423791103086
AP0342,Fusión,9268.496198501758,8488.187555066219,1.0919287702319687
AP0342,Reducción,2327.988677439427,2556.4727952389685,0.9106252496701481
AP0343,Fusión,8404.271032825909,8488.52798339017,0.9900740209929061
AP0343,Reducción,3432.001676835641,2443.507829740934,1.4045388498712152
AP0344,Fusión,7716.7178339909915,8391.542338556246,0.9195827802161387
AP0344,Reducción,3016.3978840332766,2541.9504709448447,1.1866469935238666
AP0345,Fusión,8454.23309160264,8941.57588448618,0.9454969907788751
AP0345,Reducción,2991.6903667134698,2488.9429087535777,1.2019923623767086
AP0346,Fusión,8331.232297316052,8498.74650261194,0.980289539728664
AP0346,Reducción,3113.5175628768357,2335.3916878283235,1.333188594917065
AP0347,Fusión,8210.048747198744,8493.813160075799,0.9665916346958445
AP0347,Reducción,3370.8775678523502,2251.68377090434,1.497047503477147
AP0348,Fusión,8576.833695237772,8888.14431982255,0.9649746208676556
AP0348,Reducción,2785.366524048495,2595.088874581568,1.0733222092432606
AP0349,Fusión,8722.258627830035,8594.751083267776,1.0148355133647198
AP0349,Reducción,3060.8633823481514,2449.973254693824,1.2493456312161544
AP0350,Fusión,8478.836326168233,7943.804087297784,1.0673521442612075
AP0350,Reducción,3150.7719934013057,2597.942223767399,1.212795251786709
AP0351,Fusión,7741.06875215716,8431.216795651324,0.9181437199135799
AP0351,Reducción,4033.59955008545,2544.0240688400677,1.5855194137076483
AP0352,Fusión,7770.9319418241885,7274.773284297184,1.0682026281970847
AP0352,Reducción,3343.164513199009,2213.284127659443,1.5104994751552385
AP0353,Fusión,5719.834493374004,8146.367293828697,0.7021331456178117
AP0353,Reducción,2043.9721496676168,2524.1615663694192,0.8097628047667036
AP0354,Fusión,8618.472440730922,7950.174565323352,1.084060780039034
AP0354,Reducción,3204.3717375344067,2489.591835259966,1.28710726479379
AP0355,Fusión,8990.251289311247,7291.518730172461,1.2329737633545936
AP0355,Reducción,2829.0929145326404,2259.799536876772,1.2519220702393268
AP0356,Fusión,8929.940324619463,7401.969238625608,1.206427646040524
AP0356,Reducción,2371.0465130408647,2529.7935087602878,0.9372490303379677
AP0357,Fusión,9509.099522664566,8212.941400994028,1.1578189905888847
AP0357,Reducción,2318.415276362528,2490.0169368674437,0.9310841392425231
AP0358,Fusión,8434.516028629372,6702.776598851407,1.258361502019136
AP0358,Reducción,3131.485998021274,2172.6987148625294,1.4412886501934572
AP0359,Fusión,9214.764055584052,7335.29217097162,1.256223179773285
AP0359,Reducción,2434.299543410139,2516.181900002802,0.9674576958873394
AP0360,Fusión,9406.896707318945,8731.053651858621,1.0774068150774052
AP0360,Reducción,2753.973541095274,2769.381766068835,0.9944362221336377
AP0361,Fusión,9836.383744634077,8241.884559413487,1.1934629360222508
AP0361,Reducción,2052.6175494031204,2237.3609439879674,0.9174279880583092
AP0362,Fusión,9834.871578896098,8137.449380583468,1.2085938872151758
AP0362,Reducción,2246.9413415242866,2587.282199488676,0.8684562286898388
