target,kpi,variante,muestra,n,coef,ci_low,ci_high,p,r2_adj
st_R23_lnirf_R,rendimiento_proxy_batch,B_controles_idx,lockbox,63,1.7696706418872137,0.23519553625848721,3.30414574751594,0.023797923878619683,0.1415722645309776
st_R23_lnirf_R,rendimiento_proxy_batch,B_controles_idx,total,361,1.7635258032940435,1.2686410393403527,2.258410567247734,2.8618333808695594e-12,0.12889956703491334
st_R23_lnirf_R,rendimiento_proxy_batch,C_solo,dev,299,1.368619623004763,0.8390510078338095,1.8981882381757162,4.076717413901354e-07,0.0846968617638868
st_R23_lnirf_R,rendimiento_proxy_batch,C_solo,lockbox,63,2.006608229221819,0.7623166107280794,3.250899847715558,0.0015736995561795536,0.15771067485580725
st_R23_lnirf_R,rendimiento_proxy_batch,C_solo,total,362,1.4886707194726998,1.0106329314859241,1.9667085074594755,1.0371982123373806e-09,0.10295472669888184
st_R23_lnirf_R,recuperacion_real_pct,A_controles,dev,298,1.5562245284697456,0.9376097134546937,2.1748393434847975,8.197620359268048e-07,0.17441317524236144
st_R23_lnirf_R,recuperacion_real_pct,A_controles,lockbox,63,2.260981841535304,1.1102523151381731,3.4117113679324342,0.00011764335696045902,0.20471741318467362
st_R23_lnirf_R,recuperacion_real_pct,A_controles,total,361,1.582182230551312,1.0397861129589354,2.1245783481436886,1.0825475444564263e-08,0.17607535144193576
st_R23_lnirf_R,recuperacion_real_pct,B_controles_idx,dev,298,1.4618175876390165,0.8253941520889494,2.0982410231890833,6.735108071635815e-06,0.1791478963606229
st_R23_lnirf_R,recuperacion_real_pct,B_controles_idx,lockbox,63,2.3296299887899234,1.0503486593006002,3.6089113182792465,0.00035809441170400486,0.19417702367114908
st_R23_lnirf_R,recuperacion_real_pct,B_controles_idx,total,361,1.5397639184905145,0.990750270607498,2.088777566373531,3.864910045725851e-08,0.17652570309768
st_R23_lnirf_R,recuperacion_real_pct,C_solo,dev,299,1.3799100255487702,0.8204157124170866,1.9394043386804538,1.3384250272388034e-06,0.06542128666346803
st_R23_lnirf_R,recuperacion_real_pct,C_solo,lockbox,63,2.225296646980368,1.1620057353077424,3.288587558652994,4.09790879249211e-05,0.17543581438325007
st_R23_lnirf_R,recuperacion_real_pct,C_solo,total,362,1.551713470374851,1.058117557927459,2.045309382822243,7.204865051452081e-10,0.08697127279563743
st_F10_irf_next,recuperacion_refinada_pct,A_controles,dev,297,1.115194340962766,0.6167464473100412,1.6136422346154908,1.1593583548368826e-05,0.051462122515755104
st_F10_irf_next,recuperacion_refinada_pct,A_controles,lockbox,63,1.6708251885667311,0.10332803074856423,3.238322346384898,0.03669304540068465,0.13001595353588336
st_F10_irf_next,recuperacion_refinada_pct,A_controles,total,360,1.1198275107538693,0.6602073499779506,1.579447671529788,1.7944452275454341e-06,0.05541589790564094
st_F10_irf_next,recuperacion_refinada_pct,B_controles_idx,dev,297,1.22529748715556,0.7377038802019127,1.7128910941092073,8.423619049738515e-07,0.05969956620388761
st_F10_irf_next,recuperacion_refinada_pct,B_controles_idx,lockbox,63,1.5900456160633658,0.009352665369196211,3.170738566757535,0.04865977431989238,0.11707655000505046
st_F10_irf_next,recuperacion_refinada_pct,B_controles_idx,total,360,1.2205742211219424,0.7632246118459134,1.6779238303979713,1.6882360368840312e-07,0.06901694493623456
st_F10_irf_next,recuperacion_refinada_pct,C_solo,dev,298,0.8893330048485281,0.379203534156633,1.3994624755404232,0.0006333887285298305,0.03597116942087253
st_F10_irf_next,recuperacion_refinada_pct,C_solo,lockbox,63,1.6514455854517487,0.3046567027329523,2.998234468170545,0.01624665935850015,0.09916028254213782
st_F10_irf_next,recuperacion_refinada_pct,C_solo,total,361,1.0439931889753509,0.5855073364023563,1.5024790415483453,8.084747089499135e-06,0.05169360222885022
st_F10_irf_next,sn_perdido_escoria_frac,A_controles,dev,297,-0.00031669135640497104,-0.0011397987681277522,0.0005064160553178102,0.45079037839954317,0.04287009630598715
st_F10_irf_next,sn_perdido_escoria_frac,A_controles,lockbox,63,-0.0016171708642076436,-0.005994123460876216,0.0027597817324609294,0.46896994458354313,-0.00914502127990624
st_F10_irf_next,sn_perdido_escoria_frac,A_controles,total,360,-0.0004036706516244386,-0.0012122296957541813,0.00040488839250530414,0.327824086898712,0.02162503580349351
st_F10_irf_next,sn_perdido_escoria_frac,B_controles_idx,dev,297,-0.0004883964842660052,-0.001399138598068059,0.00042234562953604837,0.2932335988993823,0.05182563359492953
st_F10_irf_next,sn_perdido_escoria_frac,B_controles_idx,lockbox,63,-0.0007378951919721401,-0.003907704972421452,0.002431914588477172,0.6482051585786816,0.028518968913664566
st_F10_irf_next,sn_perdido_escoria_frac,B_controles_idx,total,360,-0.0005989492215310896,-0.0015317021003874074,0.00033380365732522835,0.20819184442952898,0.04035194098103034
st_F10_irf_next,sn_perdido_escoria_frac,C_solo,dev,298,-0.00021030145218660373,-0.000963017794832011,0.0005424148904588037,0.5839704188921216,-0.002402408061361605
st_F10_irf_next,sn_perdido_escoria_frac,C_solo,lockbox,63,-0.00081639837071431,-0.0029030958450778355,0.0012702991036492152,0.4431913799496128,-0.011755451491141322
st_F10_irf_next,sn_perdido_escoria_frac,C_solo,total,361,-0.0002680059655066899,-0.0009357675184059336,0.0003997555873925539,0.4314978173073153,-0.0015088889457000043
st_F10_irf_next,rendimiento_proxy_batch,A_controles,dev,297,1.1098325700405425,0.5942293471385438,1.6254357929425411,2.455954752451522e-05,0.05000172546808157
st_F10_irf_next,rendimiento_proxy_batch,A_controles,lockbox,63,1.5926751485323654,0.04246796983945034,3.1428823272252804,0.04404553086984095,0.12119737923950291
st_F10_irf_next,rendimiento_proxy_batch,A_controles,total,360,1.1095513652864741,0.6370551715103431,1.5820475590626053,4.173775036657001e-06,0.05269704285662058
st_F10_irf_next,rendimiento_proxy_batch,B_controles_idx,dev,297,1.2095020740135265,0.7050034813927649,1.7140006666342882,2.6158661678596618e-06,0.05565173350449304
st_F10_irf_next,rendimiento_proxy_batch,B_controles_idx,lockbox,63,1.569586061678336,-0.03231217926178731,3.171484302618459,0.05480370860591731,0.10546811462149797
st_F10_irf_next,rendimiento_proxy_batch,B_controles_idx,total,360,1.1985047689350057,0.7292948649167732,1.6677146729532382,5.547358394276185e-07,0.062227750822858696
st_F10_irf_next,rendimiento_proxy_batch,C_solo,dev,298,0.8866428265629165,0.35567605743521225,1.4176095956906207,0.0010645944619546604,0.03363711418970172
st_F10_irf_next,rendimiento_proxy_batch,C_solo,lockbox,63,1.6234805952581488,0.24235059556879057,3.004610594947507,0.02122914844677823,0.10183249949191031
st_F10_irf_next,rendimiento_proxy_batch,C_solo,total,361,1.0393304666075442,0.565203968192306,1.5134569650227825,1.7357244204178638e-05,0.0491678802026001
st_F10_irf_next,recuperacion_real_pct,A_controles,dev,297,1.4918426797079918,0.8025687591926415,2.181116600223342,2.214536937715006e-05,0.16685986983277035
st_F10_irf_next,recuperacion_real_pct,A_controles,lockbox,63,1.9720488032088852,0.6285941810310911,3.3155034253866793,0.004014512744615704,0.15066851158108785
st_F10_irf_next,recuperacion_real_pct,A_controles,total,360,1.4236847172347589,0.8310257072507019,2.016343727218816,2.498856656630015e-06,0.16034961524934
st_F10_irf_next,recuperacion_real_pct,B_controles_idx,dev,297,1.3881111069692302,0.7071443614715099,2.0690778524669504,6.461985763003086e-05,0.17138191081637788
st_F10_irf_next,recuperacion_real_pct,B_controles_idx,lockbox,63,2.0864487009508244,0.644642830511353,3.5282545713902955,0.004564249538165408,0.14070171120821895
