Batch,idx_cronologico,es_dev,fecha_batch,kpi_a_refinado,kpi_b_sinpolvo,kpi_c3_polvosuav,kpi_c5_polvosuav,kpi_d3_todosuav,kpi_e_legado,kpi_f_real,kpi_g_controlable,kpi_h_medido_cargado,kpi_g_dross_frac,kpi_g_escoria_frac,M_kg,D_kg,P_kg,E_kg,cierre_sn_frac,x_R_gn,x_R_carbon,x_F_carbon,x_F_exo2
AP0118,118,True,2026-05-30 10:31:00,64.61636722010667,79.71317037244225,65.58770364907683,66.30833191131654,63.86277820061858,65.66414985289599,68.64451032565773,83.55527415581012,105.15949279461779,0.1543333208321435,0.010113937609755286,35291.759999999995,8429.28,10343.932768,552.3966668732634,-0.06233936197356579,0.7871930354872214,0.3764428093421297,-0.08769296433726144,0.16044332535678948
AP0119,119,True,2026-05-30 17:59:00,66.71193248568531,78.52374178189498,64.80728328115816,64.18162506945495,66.42726096604524,67.35420595201768,62.903528450651855,81.75427385680561,93.40915979747388,0.17310209733209778,0.009355164099846052,32732.0,8493.2,7380.477516,459.00818625193716,0.05708729897534643,0.23191495384087385,0.25869938760189837,0.005851092826031449,0.15702268643275816
AP0120,120,True,2026-05-31 02:17:00,67.99647941835006,81.36804313061425,68.37327402933934,68.04889865688787,67.26423920345577,67.37657517015734,70.40181745875891,84.42991347648488,102.78334647815701,0.1484175244954348,0.007283340739716364,36175.72,7896.16,8742.971904,387.4907899914995,-0.03537444969187235,-0.6770453544873197,0.055425013290792635,-0.137432770615603,-0.06059390592001703
AP0121,121,True,2026-05-31 09:59:00,66.75667092196463,81.66860861757472,67.60050177227997,67.73986752494014,68.01455263450858,68.15832933734626,64.38597487413709,85.01575228508351,95.45433099067932,0.1395321377433536,0.010310339405811384,33730.62,7050.24,9225.896476000002,520.9578844561933,0.035512496580285824,0.09489409075074709,-0.12636844987035942,0.3665991347283213,0.6181034228018961
AP0122,122,True,2026-05-31 17:39:00,69.55998775272788,82.3241886562674,68.25611174554345,68.3926060745727,69.03467093862243,69.8544945809384,67.78579603835547,85.06478787512516,96.56505250642049,0.14027710292004053,0.00907501832870794,35068.32,7072.0,7816.667452000001,457.5125111986737,0.02550592332878652,-0.2592770200400297,-0.013795905165762012,0.06185842952413632,-0.1378518109165543
AP0123,123,True,2026-06-01 01:19:00,70.14900140914891,86.14748787176401,71.32336216912748,71.05094208479484,69.61478006965746,69.82430227706267,67.32431137186096,88.72004376668097,94.30591783785601,0.09542616905164499,0.017373393281545208,35116.340000000004,4777.0,9296.597592000002,869.7058734593602,0.040267002816087666,-0.6870732673849977,-0.43706103784296113,-0.09457573121153227,0.06875996395845889
AP0124,124,True,2026-06-01 09:24:00,69.49960314497643,82.94439382958203,68.89365953770302,67.75585570250536,67.53198059147176,66.75097531346302,68.00491329730613,85.70900569028807,95.89692152651358,0.12295648176120916,0.019953461335910156,35603.399999999994,6298.84,8303.786157999999,1022.1800315104296,0.021506451548397514,0.06950716040421268,-0.025174899339188858,0.2728071409540987,0.1089499549210589
AP0125,125,True,2026-06-01 17:03:00,64.00234748194958,76.3039337709117,62.073279088130455,62.49855762192559,66.0548239862546,64.27301867383137,68.6474340841311,80.12417198171303,106.15874904911708,0.18851255658652424,0.01024572359634545,34390.16,10129.28,8662.684196,550.529922193039,-0.07257681608462205,-0.09495857706254848,-0.574533462805645,0.2013654392338163,0.12247942232232961
AP0126,126,True,2026-06-02 00:40:00,64.54368986571316,85.78263734747502,68.54142158617003,69.08275734651743,65.7224984863546,66.34263729402542,73.85278442260177,89.30271819417364,113.66907113628395,0.10038441818998617,0.00658839986827742,36577.52,5688.879999999999,14031.175716,373.3708569362901,-0.14422935187400523,0.3999366705683031,-0.6111526082586224,-0.33185648689706476,0.2422045649872664
AP0127,127,True,2026-06-02 08:45:00,68.14158472233768,82.90971293659585,65.62661012694547,67.19692504767691,64.94470805310102,65.45822299046625,73.76050201273932,85.95388643124832,106.90547053202467,0.12807753996323265,0.012383595724284154,36279.6,6819.04,9483.536135999999,659.3211784983074,-0.08245944548101626,0.8853012944734125,-0.34425708453089243,-0.21092477779519983,0.04805104990096201
AP0128,128,True,2026-06-02 16:16:00,62.774861258594825,78.26147764124967,64.58756112456447,64.71712896169893,66.317363292202,65.49630339581172,68.41396126382945,82.56316177298767,107.92734050707008,0.16468142673966804,0.009686955530455312,35076.16,9201.76,11056.935548000001,541.2695389312616,-0.08983054509678519,-0.12862974219748313,-0.4256958472387311,-0.1337707821422389,0.1532774141462292
AP0129,129,True,2026-06-02 23:55:00,68.21774553302862,80.43934646633443,68.38898664577646,67.62093850434698,68.61484002017438,71.78497025401515,68.03464219956575,83.41130623459499,98.87392327539182,0.15728718902421532,0.00859974862983466,35585.759999999995,8204.880000000001,7925.714936,448.6055474428669,0.002684101211967145,0.07666635506490962,-0.6780204470543687,0.11066354973419013,0.23631434532715834
