y,exposicion,coef,ci_lo,ci_hi,p,n,spec,conjunto,q_bh
f_dross,x_R_carbon,-0.6748266283264157,-1.7409846006326468,0.3913313439798154,0.21476731248323133,361,spec6,total,
f_dross,x_R_gn,0.8949509128447047,0.16133548658066932,1.6285663391087402,0.016802735477362867,361,spec6,total,
f_dross,x_R_exo2,0.12164485005056333,-0.6553824280914738,0.8986721281926006,0.7589686135007426,361,spec6,total,
f_polvo,x_F_carbon,0.8543693980451489,0.26437883489456226,1.4443599611957354,0.004536343701633252,361,spec6,total,
f_polvo,x_F_gn,0.0006174997389163225,-0.4641394014152619,0.46537440089309456,0.9979222246356253,361,spec6,total,
f_polvo,x_F_exo2,0.21473898053657628,-0.4875736539141138,0.9170516149872663,0.5489873669942118,361,spec6,total,
f_polvo,x_R_carbon,-0.2970218395906729,-1.0684865597569502,0.4744428805756044,0.45048526568785985,361,spec6,total,
f_polvo,x_R_gn,0.05788828657178469,-0.5163918716222468,0.6321684447658161,0.8433836532894288,361,spec6,total,
f_polvo,x_R_exo2,0.1620726926348954,-0.3206682381188828,0.6448136233886735,0.5105206833114857,361,spec6,total,
sn_perdido_escoria_frac,x_F_carbon,0.11891870378001004,-0.06784024146783041,0.3056776490278505,0.21202867899463462,361,spec6,total,
sn_perdido_escoria_frac,x_F_gn,-0.07260471067639003,-0.2221748850166151,0.07696546366383501,0.3413960875914479,361,spec6,total,
sn_perdido_escoria_frac,x_F_exo2,0.0708686730902657,-0.33990848973185883,0.4816458359123902,0.7352579505924106,361,spec6,total,
sn_perdido_escoria_frac,x_R_carbon,-0.19580640358675797,-0.4580980069721782,0.06648519979866221,0.14342473317281573,361,spec6,total,
sn_perdido_escoria_frac,x_R_gn,-0.005733678674184888,-0.1709003415117842,0.15943298416341442,0.9457544483063511,361,spec6,total,
sn_perdido_escoria_frac,x_R_exo2,0.1555421667668942,-0.07053541702238234,0.3816197505561707,0.17750981419308676,361,spec6,total,
