Batch,orden_escalon_fase,T_prev,hist__gn,hab__gn,rec__gn,delta__gn,z_hist__gn,beta__gn,t__gn,motivo__gn,valor_hist_pp__gn,valor_rec_pp__gn,hist__carbon,hab__carbon,rec__carbon,delta__carbon,z_hist__carbon,beta__carbon,t__carbon,motivo__carbon,valor_hist_pp__carbon,valor_rec_pp__carbon,efecto_ln_sn_dep,efecto_ln_feo_ret,inicio_bloque
AP0252,2,1017.7454275623224,14.626452543470595,18.89083882135993,17.317728987274343,-1.5731098340855887,-1.4563809014933977,-0.10241078419908095,-1.074502621956497,recomendar,0.14914911021450333,0.05502032806926673,6.23469727531312,13.243263323041202,16.772933569871665,3.529670246830463,-1.3134271579277883,1.0146593057509705,1.3229424476122669,recomendar,-1.33268108821748,0.6711679327213762,-0.0133280816304916,0.0038800104565943423,250
AP0252,3,997.4748367219038,9.99114731818043,14.993705440059845,13.806444790023864,-1.1872606500359808,-2.263724405540728,-0.10241078419908095,-1.074502621956497,recomendar,0.2318297915820243,0.055020328069266704,3.2426642726417225,7.744865355821441,10.187508460229175,2.4426431044077344,-1.2192024512047084,1.0146593057509705,1.3229424476122669,recomendar,-1.237075112709251,0.6711679327213763,-0.01055477408355724,0.0029432757172436694,250
AP0253,0,965.4131398829823,29.337090974030673,28.18168861068799,28.18168861068799,0.0,0.4736405601373138,-0.10241078419908095,-1.074502621956497,"mantener: horno frio (T_prev < P10), no recortar GN",-0.04850590119215427,-0.0,62.19398048975133,54.6522540591009,59.759478675101704,5.107224616000806,0.9767800296200284,1.0146593057509705,1.3229424476122669,recomendar,0.9910989467256704,0.6711679327213762,0.0114428885498661,-0.000344972134159091,250
AP0253,1,971.8891910230403,27.95182679578993,23.9390350702606,23.9390350702606,0.0,1.4904791320544488,-0.10241078419908095,-1.074502621956497,"mantener: horno frio (T_prev < P10), no recortar GN",-0.15264113674606164,-0.0,28.34918424166166,30.13541779494087,33.96859932839932,3.8331815334584505,-0.30824057879281863,1.0146593057509705,1.3229424476122669,recomendar,-0.3127591716821987,0.6711679327213759,0.008588357156125315,-0.00025891573479527765,250
AP0253,2,954.404784069759,16.71226714556907,19.5399835971573,19.5399835971573,0.0,-0.9657268283327521,-0.10241078419908095,-1.074502621956497,"mantener: horno frio (T_prev < P10), no recortar GN",0.09890084181164838,-0.0,4.682628904070173,13.62341426615682,17.153084512987284,3.529670246830465,-1.675531089783267,1.0146593057509705,1.3229424476122669,recomendar,-1.7000932123236567,0.6711679327213765,0.007908331097426126,-0.00023841478875084561,250
AP0253,3,938.2813300747774,16.2964730717988,18.062907595428477,18.062907595428477,0.0,-0.7993352289983842,-0.10241078419908095,-1.074502621956497,"mantener: horno frio (T_prev < P10), no recortar GN",0.08186054763967647,-0.0,4.039106085549663,9.93614454798439,12.378787652392125,2.4426431044077344,-1.596926395648923,1.0146593057509705,1.3229424476122669,recomendar,-1.620336227944536,0.6711679327213763,0.005472814476039923,-0.0001649905512431432,250
AP0254,0,983.0818298840313,29.154155596230506,29.17689397349971,27.86631906362868,-1.310574909871029,-0.009321270310751978,-0.10241078419908095,-1.074502621956497,recomendar,0.000954598602255721,0.05502032806926674,57.002846666561666,59.28954291328787,64.39676752928867,5.107224616000799,-0.29616550641927625,1.0146593057509705,1.3229424476122669,recomendar,-0.30050708713076746,0.6711679327213753,-0.006249397833336633,0.003086132724368656,250
AP0254,1,977.4617612893721,26.399103881835934,26.00324889824882,26.00324889824882,0.0,0.14703319601729906,-0.10241078419908095,-1.074502621956497,"mantener: horno frio (T_prev < P10), no recortar GN",-0.015057784907428783,-0.0,28.131135128705928,31.34393119338853,35.177112726846985,3.833181533458454,-0.5544146882153307,1.0146593057509705,1.3229424476122669,recomendar,-0.5625420226427083,0.6711679327213765,0.008588357156125322,-0.0002589157347952779,250
AP0254,2,958.7110309609844,20.804495790269637,20.586531892413728,20.586531892413728,0.0,0.0744394239561059,-0.10241078419908095,-1.074502621956497,"mantener: horno frio (T_prev < P10), no recortar GN",-0.007623399782672657,-0.0,10.996013047960068,11.732115484048668,15.261785730879131,3.529670246830463,-0.1379478946180408,1.0146593057509705,1.3229424476122669,recomendar,-0.1399701149829493,0.6711679327213762,0.007908331097426122,-0.00023841478875084548,250
AP0254,3,960.6375152602893,16.601678118489218,18.40073481205843,18.40073481205843,0.0,-0.8140971968665518,-0.10241078419908095,-1.074502621956497,"mantener: horno frio (T_prev < P10), no recortar GN",0.08337233234537715,-0.0,9.276767342003303,5.876855018996569,8.319498123404303,2.4426431044077344,0.9207010885358623,1.0146593057509705,1.3229424476122669,recomendar,0.9341979272979609,0.6711679327213763,0.005472814476039923,-0.0001649905512431432,250
