Batch,orden_escalon_fase,residuo_ln_masa,R,z_residuo,flag_qc
AP0166,3,-0.09611264598515312,True,0.20529091672382196,False
AP0167,0,-0.05901035936842014,True,0.6851152382925239,False
AP0167,1,-0.07234058119414755,True,0.5935129984257604,False
AP0167,2,-0.06442241468600507,True,0.7074102961770147,False
AP0167,3,-0.051689332141025446,True,0.9758195050874728,False
AP0168,0,-0.09431193375692004,True,-0.05119804925770217,False
AP0168,1,-0.0961609876506202,True,0.1794740968376641,False
AP0168,2,-0.09340870303032389,True,0.20615584532388054,False
AP0168,3,-0.10403313728988728,True,0.06790888787299294,False
AP0169,0,-0.05546871247975638,True,0.7589862117294357,False
AP0169,1,-0.04349016758518154,True,1.0949819210004512,False
AP0169,2,-0.07416559956887525,True,0.5389232263593692,False
AP0169,3,-0.06941518208898323,True,0.6683621599225017,False
AP0170,0,-0.10192228572620898,True,-0.20993327211923404,False
AP0170,1,-0.11851714946091363,True,-0.20911375940122234,False
AP0170,2,-0.08971404510167069,True,0.2700468723197606,False
AP0170,3,-0.06665967606635625,True,0.7161567970648851,False
AP0171,0,-0.07252065619395154,True,0.40332012734622347,False
AP0171,1,-0.09852312290747278,True,0.13841619596024204,False
AP0171,2,-0.13574362611267787,True,-0.5259340438500175,False
AP0171,3,-0.11641413245148513,True,-0.14684120388911154,False
AP0172,0,-0.07795076995824424,True,0.29005988366540353,False
AP0172,1,-0.08221310851707031,True,0.42191179690341213,False
AP0172,2,-0.15086423749281686,True,-0.7874119420853298,False
AP0173,0,-0.15243215129053667,True,-1.2634581024312133,False
AP0173,1,-0.18578978801971502,True,-1.3784258543361343,False
AP0173,2,-0.14170505797286026,True,-0.6290239675366344,False
AP0173,3,-0.16931975137723398,True,-1.0644965595971434,False
AP0174,0,-0.029405253280783583,True,1.3026127116845934,False
AP0174,1,-0.03380630282492625,True,1.2633038484952814,False
AP0174,2,-0.053473134579975934,True,0.8967541446059729,False
AP0175,0,-0.0762861574940743,True,0.3247800426730803,False
AP0175,1,-0.10051280461532919,True,0.10383216691203312,False
AP0175,2,-0.10487514557574151,True,0.007868803772773245,False
AP0175,3,-0.09516246687033103,True,0.2217719062917191,False
AP0176,0,-0.060091951644656305,True,0.6625555995653678,False
AP0176,1,-0.10763287245645081,True,-0.019926639368523767,False
AP0176,2,-0.13323266152223567,True,-0.4825124038682826,False
AP0176,3,-0.1279085756831453,True,-0.3462139284992996,False
AP0177,0,-0.06313033791925449,True,0.5991815369222672,False
AP0177,1,-0.08756541620938663,True,0.3288796481053801,False
AP0177,2,-0.08454271336653463,True,0.3594737426483677,False
AP0177,3,-0.09633086315662176,True,0.2015059093810916,False
AP0178,0,-0.10018158958164314,True,-0.17362617468709185,False
AP0178,1,-0.1376721738211586,True,-0.5420604394044094,False
AP0178,2,-0.12816762894072298,True,-0.3949237448774882,False
AP0178,3,-0.1248159480975346,True,-0.29257187072224133,False
AP0179,0,-0.0856625632682615,True,0.1292088172932349,False
AP0179,1,-0.12012316441005133,True,-0.23702901209391308,False
AP0179,2,-0.12461453342939421,True,-0.33348073022849806,False
AP0179,3,-0.11795318380395514,True,-0.17353626473484013,False
AP0180,0,-0.00284647560932072,True,1.856570466808425,False
AP0180,1,-0.07081644594505576,True,0.6200050436206562,False
AP0180,2,-0.05669333579813873,True,0.8410678085676042,False
AP0181,0,-0.10831607778292529,True,-0.34329372787066265,False
AP0181,1,-0.14340663883562854,True,-0.641735128000722,False
AP0181,2,-0.13905769180468575,True,-0.5832435606396759,False
AP0181,3,-0.12198857928858864,True,-0.24353076350577613,False
AP0182,0,-0.13240533740310312,True,-0.8457427617404455,False
AP0182,1,-0.11769224560702618,True,-0.19477553699500724,False
AP0182,2,-0.12296199711790656,True,-0.30490372956218276,False
AP0182,3,-0.15573586095696612,True,-0.8288820814260349,False
AP0183,0,-0.06672822333834816,True,0.5241375512912779,False
AP0183,1,-0.13485143065970284,True,-0.4930311584655897,False
AP0183,2,-0.17696400347993446,True,-1.238750302894539,False
AP0183,3,-0.16802303893939552,True,-1.0420049011011767,False
AP0184,0,-0.11550306273784727,True,-0.4931984449094737,False
AP0184,1,-0.137615154946225,True,-0.5410693550419141,False
AP0184,2,-0.12836593217750547,True,-0.3983529655791891,False
AP0184,3,-0.10969281455215452,True,-0.030259005382118207,False
AP0185,0,-0.10295106717437363,True,-0.2313913929931735,False
AP0185,1,-0.13827497767391428,True,-0.5525381886201546,False
AP0185,2,-0.12328970367499892,True,-0.3105706976253254,False
AP0185,3,-0.09753870121454611,True,0.18055578942808934,False
AP0186,0,-0.07892930346799432,True,0.26964982439686114,False
AP0186,1,-0.10520476627238651,True,0.022277947661773236,False
AP0186,2,-0.10407869734406283,True,0.021641633748822702,False
AP0186,3,-0.08774198228826435,True,0.35048124864416713,False
AP0187,0,-0.15000676945993696,True,-1.2128699657775908,False
AP0187,1,-0.10645282231549658,True,0.0005846254191855082,False
AP0187,2,-0.17246612661296723,True,-1.1609693613619345,False
AP0187,3,-0.16581411988929773,True,-1.0036908914022713,False
AP0188,0,-0.09334691305004661,True,-0.031069837370826775,False
AP0188,1,-0.1001521102179197,True,0.1101016448231384,False
AP0188,2,-0.12732992471908133,True,-0.3804374828004523,False
AP0188,3,-0.09548344757276972,True,0.21620445113945677,False
AP0189,0,0.044738165558817045,True,2.84908154265504,True
AP0189,1,0.019938621832062964,True,2.197481424834169,True
AP0189,2,0.0125727493038994,True,2.0388732342965428,True
AP0189,3,3.2173137920921135e-05,True,1.8729362440697408,False
AP0190,0,-0.09551888256213914,True,-0.07637234978309741,False
AP0190,1,-0.09960599033825801,True,0.11959413083607574,False
AP0190,2,-0.10277159380529888,True,0.04424513022786496,False
AP0191,0,-0.16626120447970116,True,-1.551901770845554,False
AP0191,1,-0.1136264656324748,True,-0.12410541313132706,False
AP0191,2,-0.12960704056962946,True,-0.419815220358189,False
AP0191,3,-0.11499073233793489,True,-0.12215212994881809,False
AP0192,0,-0.060494109652889705,True,0.6541674670164283,False
AP0192,1,-0.06793082804556505,True,0.6701619570927786,False
AP0192,2,-0.05924439846242002,True,0.7969527601113614,False
AP0192,3,-0.07794140525417959,True,0.520473627279396,False
AP0193,0,-0.050017671882917725,True,0.872682943162908,False
AP0193,1,-0.04410627561782121,True,1.084272922664933,False
AP0193,2,-0.033637069562422184,True,1.2397754986804326,False
AP0194,0,-0.03213249639332183,True,1.245728411850195,False
AP0194,1,-0.0735849077127213,True,0.5718845016195179,False
AP0194,2,-0.053732796646464465,True,0.8922638571638897,False
AP0194,3,-0.06885671870658072,True,0.6780487853553829,False
AP0195,0,-0.14221636196811005,True,-1.0503791802807363,False
AP0195,1,-0.10929289366274375,True,-0.048780612037815196,False
AP0195,2,-0.11346149785739001,True,-0.14061337672043325,False
AP0195,3,-0.11259829969520574,True,-0.08065505133317373,False
AP0196,0,-0.04749256956092118,True,0.9253510301906546,False
AP0196,1,-0.044956462211249715,True,1.0694952435379503,False
AP0196,2,-0.07013342438439629,True,0.6086508759925713,False
AP0197,0,-0.019480823649020707,True,1.5096145107772918,False
AP0197,1,-0.039148510337044584,True,1.170447257890291,False
AP0197,2,-0.0372726083605901,True,1.1769068077261424,False
AP0197,3,-0.04133150150699194,True,1.1554775253098122,False
AP0198,0,-0.0916699497091713,True,0.0039079337912252205,False
AP0198,1,-0.04801165951618103,True,1.0163907535461372,False
AP0198,2,-0.04648539610950664,True,1.0175917961229153,False
AP0199,0,-0.1287230598779221,True,-0.7689385421778867,False
AP0199,1,-0.10592630384281776,True,0.009736405868109919,False
AP0199,2,-0.0934456896464333,True,0.20551624270464874,False
AP0199,3,-0.08824621396226284,True,0.34173527977436263,False
AP0200,0,-0.15356997767386993,True,-1.2871906610914419,False
AP0200,1,-0.18235935188597097,True,-1.3187990796470082,False
AP0200,2,-0.20563464212573557,True,-1.7345462826798013,False
AP0200,3,-0.16243083473958464,True,-0.9450073375461302,False
AP0201,0,-0.06197862376774488,True,0.6232037639165514,False
AP0201,1,-0.050608049598809046,True,0.9712611080940369,False
AP0201,2,-0.059643055957581126,True,0.7900588507759625,False
AP0202,0,-0.05292393684477581,True,0.8120646408456358,False
AP0202,1,-0.04809515256912533,True,1.0149395032496964,False
AP0202,2,-0.050388782064633375,True,0.9500912744913359,False
AP0203,0,-0.06420816108465566,True,0.5767005135667518,False
AP0203,1,-0.08206488316965554,True,0.42448820382338925,False
AP0203,2,-0.09993072814404691,True,0.09337168758709573,False
AP0203,3,-0.05364230574008921,True,0.9419449050142276,False
AP0204,0,-0.05472198571669473,True,0.7745612915193834,False
AP0204,1,-0.04529093649386873,True,1.0636815155128596,False
AP0204,2,-0.04784171467419007,True,0.9941372334260132,False
AP0205,0,-0.04496332343610554,True,0.9781055478416678,False
AP0205,1,-0.045932215345260374,True,1.0525350058289442,False
AP0205,2,-0.05494832881984202,True,0.8712438871414049,False
AP0205,3,-0.04563717957937641,True,1.080794937272736,False
AP0206,0,-0.13858156122172005,True,-0.974565222021801,False
AP0206,1,-0.14744102967255124,True,-0.7118596556299582,False
AP0206,2,-0.17212975812005915,True,-1.1551526040664122,False
AP0206,3,-0.14897684452972904,True,-0.7116459966827945,False
AP0207,0,-0.06932677283018585,True,0.4699375176570759,False
AP0207,1,-0.10171576288383122,True,0.08292272017118797,False
AP0207,2,-0.08245982729750878,True,0.39549270100264844,False
AP0207,3,-0.07007635648207611,True,0.656893997651681,False
AP0208,0,-0.0317472438649844,True,1.2537639332282324,False
AP0208,1,-0.04415596407948108,True,1.0834092532676518,False
AP0208,2,-0.044935492514083464,True,1.0443939884688493,False
AP0209,0,-0.11884759926170574,True,-0.5629581291692294,False
AP0209,1,-0.10660647886724206,True,-0.0020861850064370874,False
AP0209,2,-0.1352551627902887,True,-0.5174871391784828,False
AP0209,3,-0.15223786897591296,True,-0.768208921545943,False
AP0210,0,-0.08801314758771284,True,0.08018079239916515,False
AP0210,1,-0.12474746003777959,True,-0.3174070814531362,False
AP0210,2,-0.09638569750584303,True,0.15467523789689935,False
AP0210,3,-0.08467655973446497,True,0.403651431341588,False
AP0211,0,-0.12011079580365625,True,-0.5893056339119259,False
AP0211,1,-0.14835483795900117,True,-0.7277431872512679,False
AP0211,2,-0.4777512701302076,True,-6.4402081224483245,True
AP0212,0,-0.06862488141213596,True,0.4845774306490574,False
AP0212,1,-0.07912823257527535,True,0.47553215173699914,False
AP0212,2,-0.06638440399433243,True,0.6734819828433725,False
AP0212,3,-0.09081666830804913,True,0.2971503898343309,False
AP0213,0,-0.07573817772544089,True,0.3362096967874566,False
AP0213,1,-0.04885931951604938,True,1.0016569908831456,False
AP0213,2,-0.03047800663475897,True,1.294404581721576,False
AP0213,3,-0.02904340961664431,True,1.3686161968455468,False
AP0214,0,-0.07535339899353843,True,0.3442353358127461,False
AP0214,1,-0.07595093333277525,True,0.5307589796580637,False
AP0214,2,-0.07498294320855159,True,0.5247890560096643,False
AP0215,0,-0.059098194207843235,True,0.6832831965069276,False
AP0215,1,-0.0877699817347306,True,0.32532395372329714,False
AP0215,2,-0.1200109001716907,True,-0.2538709632549462,False
AP0216,0,-0.06898765677938634,True,0.4770107334711155,False
AP0216,1,-0.355074827098143,True,-4.320885789409356,True
AP0216,2,-0.37411433526886384,True,-4.6480340346539295,True
AP0216,3,-0.007280861047320286,True,1.7460906438702433,False
AP0217,0,0.01636006697824932,True,2.257176750241895,True
AP0217,1,-0.012198775906623993,True,1.6388791657190613,False
AP0217,2,-0.013653039910401787,True,1.5853555774427255,False
AP0217,3,-0.3927163466454928,True,-4.939341732140516,True
AP0218,0,-0.21401737782934838,True,-2.547990631158604,True
AP0219,2,0.0,True,1.821455037348419,False
AP0219,3,0.007641187293096152,True,2.0049156582214662,True
AP0220,0,0.0876140939087211,True,3.7433792137065134,True
AP0220,1,0.16706735751686885,True,4.75482738055062,True
AP0220,2,0.17874927671389607,True,4.912532772976474,True
AP0220,3,0.18239283814454055,True,5.0360074699949955,True
AP0221,0,0.048566145424466356,True,2.928924792945614,True
AP0221,1,0.06302833144096631,True,2.9464533648731073,True
AP0221,2,0.06256879392200787,True,2.903445462109578,True
AP0222,0,-0.0029962268774372802,True,1.853446984344775,False
AP0222,1,0.029367793290221655,True,2.3613763525112326,True
AP0222,2,0.016897174539112214,True,2.113654709274759,True
AP0222,3,0.028751953236751504,True,2.3710848444941486,True
AP0223,0,-0.15129551274686648,True,-1.2397503194967858,False
AP0223,1,-0.11741671222707417,True,-0.1899863014211035,False
AP0223,2,-0.132897431159547,True,-0.4767153280453015,False
AP0223,3,-0.11764902553935386,True,-0.16826059711840124,False
AP0224,0,-0.08166598202202557,True,0.21256872198168406,False
AP0224,1,-0.11489236604735709,True,-0.1461089006979867,False
AP0224,2,-0.1504476971512343,True,-0.7802087880389075,False
AP0224,3,-0.14563212945807003,True,-0.6536314462220408,False
AP0225,0,-0.07601251749764337,True,0.33048757183764155,False
AP0225,1,-0.09034302128657679,True,0.2806001799398469,False
AP0225,2,-0.0920862126878852,True,0.22902542291461092,False
AP0225,3,-0.10187848438386027,True,0.105281643717368,False
AP0226,0,-0.12974147578316675,True,-0.7901804605986247,False
AP0226,1,-0.19910156418844238,True,-1.6098070103696336,False
AP0226,2,-0.18131729843322653,True,-1.3140310164958655,False
AP0226,3,-0.17814814315562622,True,-1.2176262490749366,False
AP0227,0,-0.09734349812224252,True,-0.11442982186039612,False
AP0227,1,-0.006251238828303585,True,1.7422574067059242,False
AP0227,2,0.008325998856623329,True,1.9654349748659634,False
AP0228,0,-0.0853033143460884,True,0.1367019605741283,False
AP0228,1,-0.08548010639798775,True,0.3651258551279249,False
AP0228,2,-0.07117266146561008,True,0.5906795439523266,False
AP0229,0,-0.10419909944233474,True,-0.2574226042949156,False
AP0229,1,-0.14032833548802692,True,-0.5882290159566259,False
AP0229,2,-0.15087745729491964,True,-0.7876405496450388,False
AP0229,3,-0.1618389298541647,True,-0.9347406645687728,False
AP0230,0,-0.12144153551369818,True,-0.6170619407551078,False
AP0230,1,-0.12817543652775676,True,-0.37699110337876957,False
AP0230,2,-0.21225138139641153,True,-1.848968314578587,False
AP0231,0,-0.05927522375154126,True,0.6795907491424193,False
AP0231,1,-0.04032146656940405,True,1.1500592972169725,False
AP0231,2,-0.05101960625273172,True,0.9391825500546633,False
AP0231,3,-0.04907283844305965,True,1.0212029540266943,False
AP0232,0,-0.1004359725041386,True,-0.1789320435953151,False
AP0232,1,-0.08333036297519136,True,0.4024920271576634,False
AP0232,2,-0.13784780470084534,True,-0.5623212097465277,False
AP0232,3,-0.08191436014529607,True,0.451562169331305,False
AP0233,0,-0.07584197498964507,True,0.3340447138888527,False
AP0233,1,-0.058001122892624934,True,0.8427570058854846,False
AP0233,2,-0.08151518406407021,True,0.41182823936495083,False
AP0233,3,-0.07499591530537408,True,0.5715635621783531,False
AP0234,0,-0.10604335638750051,True,-0.29588975251436495,False
AP0234,1,-0.12692714820909146,True,-0.35529374379467255,False
AP0234,2,-0.1166469244276005,True,-0.19569836129027676,False
AP0234,3,-0.10462798927917127,True,0.057591096967150916,False
