Batch,fold,orden_escalon_fase,d_sn_dep_opt,d_feo_ret_opt,d_sn_dep_cruzado,d_feo_ret_cruzado,d_sn_dep_hgb,d_feo_ret_hgb
AP0015,4,3,0.020736458409185032,0.0,0.037667194884844546,-0.005400293875873208,-0.012331982141325526,-0.008652927664553112
AP0017,4,0,0.01573194655620269,0.0,0.02397000778052516,-0.0038958092687574053,-0.02366110487044315,-0.03390812348955302
AP0017,4,1,0.025192984139067898,0.0,0.04034676364473899,-0.0062377519146840504,-0.0576230004904158,-0.06427778132407597
AP0017,4,2,0.008855909856857525,0.0,0.014487765142061793,-0.002229737581117802,-0.001856158253472906,-0.013579864678516799
AP0017,4,3,0.020736458409185032,0.0,0.03739510063336854,-0.005365156107243051,-0.012847022629017824,-0.0064122645072872825
AP0018,4,0,0.021064169684518408,0.0,0.02531549728218141,-0.005212545589989542,0.25861549343927326,-0.033314502610057056
AP0025,4,0,0.0189347695536366,0.0,0.04294646732560281,-0.004674728743946033,0.11630946477609472,-0.029426767935145037
AP0025,4,1,0.016795322759378672,0.0,0.02665372015849854,-0.004168710271240175,0.002834512307995307,-0.057526006042846564
AP0025,4,2,0.008855909856857469,0.0,0.014628016227644425,-0.0022377621061466027,0.06114667715853006,0.002962718083270491
AP0031,4,0,0.007534023618525287,0.0,0.007915225381098123,-0.0018650102972075921,-0.07374734839288188,0.0013057073316403434
AP0042,4,0,0.003933571308824435,0.0,-0.004588617366832803,-0.0009730919836243856,0.09107796235538079,0.0025785377349452077
AP0042,4,1,0.005264159197124085,0.0,0.004924090930511493,-0.0013039579680120816,-0.03426412999659134,-0.007938269242542179
AP0044,4,0,0.021064169684518186,0.0,0.027573955767451475,-0.005216041440558594,0.04911851843494386,-0.02048048187333587
AP0044,4,1,0.016795322759378672,0.0,0.025543823173910463,-0.0041757860242284395,-0.015029922355287884,-0.02569149879914516
AP0044,4,2,0.008855909856857525,0.0,0.01450969041118877,-0.002238544150986621,0.04118845253003231,0.00336572135637829
AP0044,4,3,0.006912152803061733,0.0,0.0122113778309072,-0.0017541877820791765,-0.026099591852092152,-0.006524657791428808
AP0050,4,0,0.01244322343481774,0.0,0.013694364072797338,-0.003087597310013901,0.02551546473203925,-0.017414019456351404
AP0050,4,1,0.0016730854875059986,0.0,0.002983056189925115,-0.00041493839147158096,-0.011198080936939414,-0.017576637663859
AP0054,4,0,0.006056892496354438,0.0,-0.0038336047734570666,-0.0014971527867784773,-0.0994300200086271,-0.010275273306323801
AP0054,4,1,0.00867124340139952,0.0,0.013159077393599061,-0.0021493238642884688,-0.0013446303804403592,-0.026133377878298197
AP0054,4,2,0.008855909856857413,0.0,0.015685949732354487,-0.0022279075894718475,0.1473009468235649,-0.012909657696696747
AP0058,4,3,0.0138243056061233,0.0,0.023518150622099276,-0.0034906815046786693,0.04515278439119641,0.0032136133949583895
AP0063,4,0,0.014540632459592029,0.0,0.011461338020894107,-0.0035961538858562125,-0.11779489262013976,-0.0036150728837721358
AP0063,4,1,0.01679532275937856,0.0,0.026356047449416165,-0.004175000748837417,-0.00761417866276326,-0.04276835893537785
AP0063,4,3,0.0069121528030616775,0.0,0.011632205714797839,-0.0017513373714402383,0.0644751856701975,0.006140078875450941
AP0069,4,0,0.00801595040426717,0.0,0.006558794270926205,-0.001984671015029915,-0.04938041692796613,-0.0053312908394599345
AP0069,4,1,0.00839766137968928,0.0,0.013163975275998552,-0.0020970643976967462,0.017416115346508332,-0.026529867502908443
AP0069,4,2,0.008855909856857469,0.0,0.01538106036843323,-0.002238192809582207,0.03392982424054669,-0.010971994468822133
AP0069,4,3,0.013824305606123355,0.0,0.024180850368019813,-0.0034985188981539045,0.020957455145107606,0.027242172246229317
AP0074,4,0,0.002477468213953893,0.0,-0.004093327820005044,-0.0006127926949301421,0.0046407389127158805,-0.010968262855443417
AP0074,4,1,0.013029942323808219,0.0,0.020266492894837784,-0.00322824359108332,-0.01840607135143424,-0.06550748920751101
AP0074,4,2,0.008855909856857469,0.0,0.015885329431482187,-0.002232357483362521,0.0984758349172486,-0.015415124837683689
AP0081,4,0,0.015045101243539083,0.0,0.025366585576136025,-0.003723837984532491,0.033293069885807824,-0.014321350640585317
AP0081,4,2,0.008855909856857413,0.0,0.015347787420453118,-0.002237379523729391,0.03812023745808141,-0.020671730259812643
AP0081,4,3,0.020736458409185032,0.0,0.03622907021165345,-0.0052479151706327914,-0.028319699589340108,0.029726482042294958
AP0084,4,0,0.021064169684518186,0.0,0.02873410662022291,-0.005215614001681829,-0.017595658138012782,-0.0365429703695235
AP0084,4,1,0.008397661379689392,0.0,0.012665740606428999,-0.0020942769507442255,0.00742634575646961,-0.018415171633674676
AP0084,4,2,0.017711819713714883,0.0,0.03096350191758529,-0.004458974513705194,0.1247443914910378,-0.013155381760210805
AP0084,4,3,0.0069121528030616775,0.0,0.012302612526541967,-0.0017481880769179073,0.018712404484772793,-0.030179862494451717
AP0085,4,0,0.01451045080184965,0.0,0.03165497664461059,-0.0035889287742705833,0.199876774993629,-0.012228407676789732
AP0085,4,1,0.01679532275937856,0.0,0.025877310620368354,-0.004182362910868001,0.02591149525630443,-0.01601078197272103
AP0085,4,2,0.008855909856857469,0.0,0.014315427942107606,-0.002239572059608272,0.04316994231145965,-0.005583664284277409
AP0085,4,3,0.0069121528030616775,0.0,0.012044476141885807,-0.0017556810553042423,0.07572714610637749,0.02689713284559219
AP0094,4,0,0.021064169684518186,0.0,0.019700627139575655,-0.005217610479617468,0.27034741324850087,-0.02108768059793706
AP0098,4,1,0.007058674279443677,0.0,0.012497286794636298,-0.0017524922067480297,0.025402943277299195,-0.05254496478575029
AP0098,4,2,0.017711819713714883,0.0,0.0315626247400661,-0.004451336768788561,0.118936425915487,-0.023494501592230405
AP0098,4,3,0.006912152803061705,0.0,0.01228707144504998,-0.0017504619313024328,0.08274096982013918,-0.013600633028303957
AP0107,4,2,0.01860122885767257,0.0,0.031760959110778364,-0.00470718589697279,0.0965049227010717,-0.00624414461548202
AP0107,4,3,0.020736458409185088,0.0,0.0365968307238318,-0.00528890931908188,0.06904729675683025,-0.015265735281630707
AP0112,4,0,0.021064169684518186,0.0,0.029753217594575387,-0.005222440797247818,0.09188456098075237,-0.005090068262344205
AP0112,4,1,0.025192984139067953,0.0,0.04262551559533112,-0.006327600375733496,-0.00212682038459866,-0.025568456462282133
AP0112,4,2,0.026567729570572463,0.0,0.047247847694279255,-0.006765513917793384,0.14542892480839886,-0.03400987595808071
AP0112,4,3,0.006912152803061705,0.0,0.012232752882529174,-0.0017532835219882525,-0.012876071024607527,-0.00748812533095989
AP0121,4,0,0.011205003201865127,0.0,0.015399851855869784,-0.0027676334101644495,0.06017849837834466,-0.036058072582488304
AP0121,4,2,0.017711819713714827,0.0,0.031022755947204494,-0.004462391809350277,-0.052143678544951555,-0.030641714104342944
AP0122,4,1,0.008397661379689392,0.0,0.014797052497477925,-0.002095367346585983,0.02913494151766638,-0.021037013357115053
AP0122,4,2,0.017711819713714883,0.0,0.030400068307390282,-0.004490678059953082,0.08953139985044356,-0.008450828175087105
AP0122,4,3,0.014647464445033787,0.0,0.025776368522074558,-0.0037297207144000658,0.04435287029169427,-0.0020452444228317157
AP0133,4,0,0.007748163347497838,0.0,0.010136679990181197,-0.0019189209027004883,-0.051971297281387496,0.012109687812174558
AP0137,4,0,0.011136665976903881,0.0,0.01808066083609372,-0.0027531344967021976,0.06135687211831642,-0.019606420475549224
AP0137,4,2,0.026567729570572296,0.0,0.04692994166264036,-0.006812470792841384,0.028188173827862262,-0.012203866603215485
AP0138,4,0,0.004827415819453673,0.0,0.009905862313082547,-0.0011938362179861606,0.05288505176776237,-0.0009795564433592585
AP0139,4,0,0.00470628421603192,0.0,0.011438699598950386,-0.0011631029039703422,-0.023174488007192462,-0.013202841790982855
AP0139,4,1,0.013577314715908895,0.0,0.023398163760517288,-0.0033658612584166678,0.0830501020389054,-0.03232047773767396
AP0139,4,2,0.017711819713714883,0.0,0.030511881868471757,-0.004459435675923121,0.08587604597307819,0.0016355622233359332
AP0151,4,0,0.004891035844575953,0.0,0.0005029341149624944,-0.0012084876661473676,-0.046061840314497005,0.011860938257320569
AP0151,4,2,0.008855909856857525,0.0,0.01565785008954823,-0.0022326393402055666,0.16609818754743472,-0.005186478496033167
AP0156,4,0,0.014405761790108329,0.0,0.021207432402224002,-0.0035639601282124456,0.15189542090032893,-0.022183498102327975
AP0156,4,1,0.025192984139067898,0.0,0.04309833153567935,-0.006364976441202937,0.026023335686605253,-0.017141443059093615
AP0156,4,2,0.026567729570572296,0.0,0.045925460720708244,-0.006698945258422365,-0.12297694285657074,0.007709030007293893
AP0165,4,0,0.014042779789678717,0.0,0.010143519324499861,-0.003471044575169391,0.09254819161924699,-0.0021923795984224725
AP0165,4,2,0.026567729570572407,0.0,0.04584806818379977,-0.006744421351928889,0.12770137290484462,-0.005845896866349176
AP0165,4,3,0.020736458409185032,0.0,0.04102126318974955,-0.0056681970564748385,-0.10230516001266132,0.005239179073380021
AP0171,4,1,0.014847223314772173,0.0,0.02457399961129847,-0.003674306894071302,0.012437769024776058,-0.039570818719924614
AP0175,4,0,0.006084288049470921,0.0,0.005283424315449814,-0.0015032591792069616,-0.017766560927792607,0.0005682928572013357
AP0175,4,1,0.00839766137968928,0.0,0.014515677241592473,-0.0020894109265271327,0.05203296044866618,-0.021734479900103864
AP0175,4,2,0.017711819713714938,0.0,0.030368891581852298,-0.0044743057862187685,-0.006958376347250272,-0.0009254230432263894
AP0175,4,3,0.014432985721342384,0.0,0.02530858138627795,-0.0036712731678630456,0.10861397349131852,-0.01165124698707315
AP0177,4,0,0.021064169684518408,0.0,0.034232055748180334,-0.0052128829923125675,0.12330460757754702,-0.013991049163601305
AP0190,4,0,0.014363076842095701,0.0,0.012685763369436165,-0.003552033022525408,0.21481713112716894,-0.0067668384363564205
AP0190,4,3,0.0069121528030616775,0.0,0.012005345582462024,-0.0017619142063793336,0.05358288854185628,-0.012097075575490751
AP0193,4,0,0.0004826770668597824,0.0,-0.00387282468893857,-0.00011939199005114864,0.0202385485333052,-0.0018963843452574625
AP0193,4,1,0.025192984139067898,0.0,0.042321734375622755,-0.006296288375211276,0.11814236766908046,-0.041417005881897215
AP0193,4,3,0.0069121528030616775,0.0,0.012421185746018637,-0.0017518218273476355,0.04665200933288388,-0.039748778126798584
AP0197,4,0,0.0074505655486780675,0.0,0.006340548808871693,-0.0018416928052490955,0.032109978774733205,0.001304745497365034
AP0197,4,1,0.025192984139067898,0.0,0.041475142569540435,-0.006281776336789335,-0.05601968885833969,-0.049003380770419824
AP0198,4,1,0.003289059030810726,0.0,0.005304913368513242,-0.0008161163663396864,0.054501172869727166,-0.07308270365993672
AP0204,4,0,0.002766480026376472,0.0,0.003592707726371547,-0.0006830633733194147,0.07026961210495153,-0.007785600996072534
AP0204,4,1,0.025192984139067898,0.0,0.04093992095337118,-0.006285518633202036,0.019938761588554954,-0.019830027327355754
AP0204,4,2,0.007176165060222117,0.0,0.011219865860472411,-0.0017945863900995784,0.02130689992547985,0.0009698614994493038
AP0212,4,2,0.011784995585129576,0.0,0.019442724503292652,-0.0029677023645032774,-0.010252130679564708,0.003032646066746955
AP0212,4,3,0.0003285360373686541,0.0,-0.0002448335724063999,-8.24902565094987e-05,-0.0031256413756913792,-0.0006167301740412079
AP0213,4,1,0.005539899904504986,0.0,0.009924591586783271,-0.0013711750940237771,0.00977710970150164,-0.03468576858514845
AP0213,4,2,0.008855909856857413,0.0,0.015721674153306553,-0.002231130200467807,0.0674343796619764,-0.007660524193815493
AP0214,4,0,0.0032783593558485258,0.0,-0.0031164970605288556,-0.0008094079310835833,-0.002595931714493682,0.005000702471321339
AP0214,4,1,0.0015666514585470082,0.0,0.0028131911732744985,-0.0003878974354177417,0.009409224495718183,-0.02894638480763477
AP0214,4,2,0.004475790192365936,0.0,0.00792045951646142,-0.0011206524432497839,0.04632358340613907,0.0010273694048032744
AP0214,4,3,0.01382430560612341,0.0,0.024423188472643687,-0.0035055939989800666,0.06943693672633611,-0.005110957111491288
AP0225,4,0,0.0036108248100212847,0.0,0.009042600614110885,-0.0008913335790335375,0.020268480428604407,-0.009753491825362115
AP0225,4,2,0.016989925450474896,0.0,0.028710069047388,-0.0042684174809837425,0.053693202615558655,0.007357963955053219
AP0225,4,3,0.0069121528030616775,0.0,0.012140548883174618,-0.0017547801859310597,0.09756859080501007,-0.019835974649246538
AP0236,4,2,0.017711819713714827,0.0,0.030973862075019398,-0.004453227676175467,0.22183849603780775,-0.014694105165035755
AP0236,4,3,0.020736458409185,0.0,0.036187276507714056,-0.005230850112685167,0.13512590272377187,-0.01741381488802444
AP0238,4,1,0.025192984139067898,0.0,0.041773392085723726,-0.006249289305782368,0.01820261291292069,-0.017833218649568862
AP0238,4,3,0.0069121528030616775,0.0,0.01219945190201624,-0.0017641684826303905,0.09186972019632192,0.01448755839445922
AP0249,4,0,0.003032217138162485,0.0,0.006354060438019671,-0.0007488800886921443,-0.006807571151195235,-0.004915090459332222
AP0249,4,2,0.026567729570572296,0.0,0.04557540117453862,-0.006725875210140279,-0.002607014587150347,-0.0056205096476237
AP0249,4,3,0.020736458409185088,0.0,0.037979490316452924,-0.005389364539415645,0.006909367553796064,0.004943083702381359
AP0252,4,0,0.017277225947598174,0.0,0.02186711329307567,-0.004271129143964741,0.15251290630256054,-0.020231088517720625
AP0252,4,2,0.026567729570572407,0.0,0.04741611065762957,-0.006805773768683146,0.003912301965458831,-0.03809394896638006
AP0254,4,0,0.0037964257440727955,0.0,0.0076830507411354,-0.000937089003635122,-0.0021462615237748395,-0.012151372906851754
AP0254,4,3,0.006912152803061705,0.0,0.012005559012670197,-0.0017594379114338407,0.15958754165494865,-0.0045468197063935276
AP0260,4,0,0.00403864929444997,0.0,0.006040552345750516,-0.0009965084083703168,0.03444672468776133,-0.012915429545214768
AP0260,4,3,0.012558687587416628,0.0,0.021763355667183126,-0.00315752017964592,0.15195622146425664,-0.010181207651139265
AP0263,4,2,0.017711819713714883,0.0,0.03108103213889131,-0.004478851838492573,0.02859133232561062,0.002831644577367093
AP0267,4,2,0.026567729570572407,0.0,0.046278411179993234,-0.006734223153981263,0.07237312464488926,-0.0209531903323468
AP0267,4,3,0.0138243056061233,0.0,0.0249641570116792,-0.0035344668606066207,-0.0037284073954216845,-0.04017584425579476
AP0269,4,3,0.020736458409185088,0.0,0.037081238808497785,-0.005321851698199001,0.09685067275255951,0.013168731537836244
AP0275,4,0,0.010294375055712734,0.0,0.008429687834775379,-0.0025413140455171346,0.012048844649561907,-0.012004995225389808
AP0275,4,2,0.008855909856857525,0.0,0.015285773547118076,-0.002262556691867139,0.0028080246900828165,-5.9910321821454726e-05
AP0280,4,0,0.0012160192319852214,0.0,-0.0027501648625907205,-0.00030074499117194176,0.00030212712479760206,0.012192595063659106
AP0280,4,1,0.005482998476899814,0.0,0.00786687706169803,-0.0013609699936175767,0.05361289338269748,-0.07210239383312393
AP0287,4,0,0.0037123645437322494,0.0,0.006781708564514544,-0.0009166438411427891,0.07042794973453259,-0.022370121245917418
AP0287,4,1,0.006893774026809407,0.0,0.010226575873894306,-0.0017064555147058569,0.03926467431896277,-0.04207082398856794
AP0288,4,2,0.017711819713714883,0.0,0.030377787428385317,-0.00447238527555098,-0.0019230859570530945,-0.0013126771779101015
