fase,Batch,orden,avance_prev,q_avance,caja,palanca,valor,pred_sn_dep,sn_dep_lo,sn_dep_hi,sn_dep_sd_rep,pred_feo_ret,feo_ret_lo,feo_ret_hi,feo_ret_sd_rep,pred_dT,dT_lo,dT_hi,dT_sd_rep,pred_temperatura,mae_dT,support_score,derivada__exceso_o2_combustion_pct,derivada__m8_dosis,derivada__m8_exceso_C_pos,derivada__Cx_sn_v6,derivada__Cx_sn_F6,sn_disp,feo_inv_prev,J_costo,J_soporte,admisible_T,J_sn,J_feo,J_incertidumbre,J,hist
Reducción,AP0063,0,0.7188807101543035,0.25,False,tasa_feed_Carbon_kg_min,56.10355535233389,1.9187982231812661,1.8930958591574372,1.9491081220831348,0.013571457793825535,-0.2415494302831569,-0.24212172782990446,-0.24095265658120468,0.0003026329504380067,-14.289203583189327,-15.302049043043793,-13.53044813275308,0.41890806902697364,1117.1819176065635,9.424418909990605,0.43671298745673603,-5.880405961177203,0.11895198145494666,0.0,772.0759106101729,772.0759106101729,14149.463001652455,13519.841896415783,-115.62174019741902,-83.17328874737295,True,2734.791152566889,-2041.5290751321609,-9.75563560775866,484.7114128821776,66.13052374726982
Reducción,AP0063,0,0.7188807101543035,0.25,False,tasa_feed_Carbon_kg_min,56.82363952867358,1.9241655654851113,1.902145581468272,1.9502103518839355,0.011634540670916382,-0.2415494302831569,-0.24212172782990446,-0.24095265658120468,0.0003026329504380067,-14.186140802664534,-15.101405218339808,-13.509826860682914,0.3760331132614354,1117.2849803870884,9.424418909990605,0.4412439816174152,-5.880405961177203,0.12047871962781356,0.0,781.9854367118965,781.9854367118965,14149.463001652455,13519.841896415783,-116.70186646192856,-74.11130042601467,True,2742.4410242772237,-2041.5290751321609,-8.389191625465452,501.7095906316542,66.13052374726982
Reducción,AP0063,0,0.7188807101543035,0.25,False,tasa_feed_Carbon_kg_min,57.54372370501327,1.929532907788956,1.9111953037791067,1.9513125816847359,0.009701006476480027,-0.2415494302831569,-0.24212172782990446,-0.24095265658120468,0.0003026329504380067,-14.08307802213974,-14.898984540761727,-13.489205588612744,0.3342340309962389,1117.3880431676132,9.424418909990605,0.446408178618141,-5.880405961177203,0.12200545780068046,0.0,791.8949628136198,791.8949628136198,14149.463001652455,13519.841896415783,-117.78199272643809,-63.78290642456297,True,2750.090895987557,-2041.5290751321609,-7.030538491133224,519.9663832132617,66.13052374726982
Reducción,AP0063,0,0.7188807101543035,0.25,False,tasa_feed_Carbon_kg_min,58.26380788135296,1.9349002500928012,1.9202450260899413,1.9524148114855366,0.007773380008084393,-0.2415494302831569,-0.24212172782990446,-0.24095265658120468,0.0003026329504380067,-13.980015241614947,-14.69516856330328,-13.454132595775729,0.29397011058376205,1117.491105948138,9.424418909990605,0.4511042747310834,-5.880405961177203,0.12353219597354737,0.0,801.8044889153434,801.8044889153434,14149.463001652455,13519.841896415783,-118.86211899094762,-54.390714198678246,True,2757.740767697891,-2041.5290751321609,-5.685264475021911,537.2735949010824,66.13052374726982
Reducción,AP0063,0,0.7188807101543035,0.25,False,tasa_feed_Carbon_kg_min,58.98389205769265,1.9402675923966461,1.929294748400776,1.953517041286337,0.005857496641343015,-0.2415494302831569,-0.24212172782990446,-0.24095265658120468,0.0003026329504380067,-13.876952461090152,-14.477367101209252,-13.402090787185095,0.25596682908336227,1117.5941687286627,9.424418909990605,0.45530163978063826,-5.880405961177203,0.12505893414641428,0.0,811.7140150170669,811.7140150170669,14149.463001652455,13519.841896415783,-119.94224525545717,-45.99598409956851,True,2765.390639408225,-2041.5290751321609,-4.365755164424745,553.5575797566138,66.13052374726982
Reducción,AP0063,0,0.7188807101543035,0.25,False,tasa_feed_Carbon_kg_min,59.70397623403234,1.945634934700491,1.9383525198106921,1.9546277380180914,0.003970392564530943,-0.2415494302831569,-0.24212172782990446,-0.24095265658120468,0.0003026329504380067,-13.773889680565357,-14.22076861621918,-13.364915062346604,0.2213914237252214,1117.6972315091875,9.424418909990605,0.45901252967499473,-5.880405961177203,0.12658567231928117,0.0,821.6235411187904,821.6235411187904,14149.463001652455,13519.841896415783,-121.0223715199667,-38.57420431085556,True,2773.0405111185587,-2041.5290751321609,-3.105032928902855,568.8098272266728,66.13052374726982
Reducción,AP0063,0,0.7188807101543035,0.25,False,tasa_feed_Carbon_kg_min,60.42406041037203,1.951002277004336,1.94728413667227,1.9555351828606526,0.0021878499467514146,-0.2415494302831569,-0.24212172782990446,-0.24095265658120468,0.0003026329504380067,-13.670826900040565,-14.026597522286226,-13.31958130800829,0.19210377570703063,1117.8002942897124,9.424418909990605,0.46216994392776684,-5.880405961177203,0.12811241049214805,0.0,831.5330672205139,831.5330672205139,14149.463001652455,13519.841896415783,-122.10249778447624,-32.25937580531135,True,2780.690382828893,-2041.5290751321609,-2.0165480784140652,582.7828860285302,66.13052374726982
Reducción,AP0063,0,0.7188807101543035,0.25,False,tasa_feed_Carbon_kg_min,61.14414458671172,1.956369619308181,1.9542947305306992,1.9587265896955648,0.0011740007335589787,-0.2415494302831569,-0.24212172782990446,-0.24095265658120468,0.0003026329504380067,-13.56776411951577,-13.892584389751043,-13.246186917242447,0.17084528678439181,1117.9033570702372,9.424418909990605,0.4649357793149215,-5.880405961177203,0.12963914866501497,0.0,841.4425933222374,841.4425933222374,14149.463001652455,13519.841896415783,-123.18262404898576,-26.727705031001967,True,2788.3402545392264,-2041.5290751321609,-1.528243483432661,595.3726068436451,66.13052374726982
Reducción,AP0063,0,0.7188807101543035,0.25,False,tasa_feed_Carbon_kg_min,61.8642287630514,1.961736961612026,1.9569543387988249,1.9656465668403553,0.0023534630048448555,-0.2415494302831569,-0.24212172782990446,-0.24095265658120468,0.0003026329504380067,-13.464701338990977,-13.75571240972881,-13.161153556201898,0.1608319515075051,1118.0064198507619,9.424418909990605,0.46825692249773343,-5.880405961177203,0.13116588683788186,0.0,851.3521194239609,851.3521194239609,14149.463001652455,13519.841896415783,-124.26275031349529,-20.085418665378164,True,2795.99012624956,-2041.5290751321609,-2.109126706925869,608.0037554315999,66.13052374726982
Reducción,AP0063,0,0.7188807101543035,0.25,False,tasa_feed_Carbon_kg_min,62.5843129393911,1.967104303915871,1.958810985338234,1.974895128880874,0.004155504610493081,-0.2415494302831569,-0.24212172782990446,-0.24095265658120468,0.0003026329504380067,-13.361638558466183,-13.675400079707558,-13.020076620463946,0.16413492763184542,1118.1094826312867,9.424418909990605,0.47146794528185837,-5.880405961177203,0.13269262501074877,0.0,861.2616455256845,861.2616455256845,14149.463001652455,13519.841896415783,-125.34287657800483,-13.663373097128284,True,2803.639997959894,-2041.5290751321609,-3.22569808199654,619.8789750706036,66.13052374726982
