K_sn,K_feo
1.6205205601827066,9.275769414421202
3.516383708948041,19.983345513891297
3.0629044801974628,15.744672392373857
3.1139899688749626,20.552071351543606
2.519630122536679,13.368254490374671
2.894041983043871,17.96885631497371
2.399977161653464,18.281957756599844
3.0588356184185255,16.2649467516549
3.0371552735198613,14.621632485260761
2.7583248730571786,15.473994174148409
2.4340944707624956,14.407150059243389
3.462728037893254,23.310921848800643
3.224756061647452,16.58884552214217
2.713269121142569,16.231157866345733
2.2498904012656,15.807242529371356
1.2391023196861715,11.924943317186402
3.2990492245588827,17.746778646367343
1.5732804849493651,14.033510836404881
2.8822838289271173,16.36072977413682
1.9149107407812824,12.890407795689706
3.604627917383951,17.948122792251983
2.4969654968461543,12.269531071585721
3.1926981988405596,19.482356391857376
3.1548363182600667,18.624586025066126
3.272467845952117,21.947944624117106
1.819269599768147,11.798437028004162
2.3346066579587528,14.582526543548413
2.175372540764707,14.545752360665743
2.0187688032210853,14.165844381688382
3.9573812760378084,20.803328205769546
3.070084647879698,20.087842192724757
1.6731593135104983,14.51008204452036
3.4361619911316175,17.273591154255932
2.817415909743153,20.257230318265155
2.9699827104006316,17.87593059541216
2.850645466163508,17.94843434800317
2.5878696947224964,17.935925932026752
2.256341320648795,15.603740947936892
2.8066342641273554,16.73888984083148
3.165488923209911,14.967862472770951
2.948686948151212,17.148945141010813
2.022593377473624,15.964710030951444
2.291236373615562,9.96771894210012
2.1481165615642293,17.060099470697512
2.6011797411398714,15.178065607016315
3.233788295733586,22.78306457848055
2.591002719441948,13.162926644311348
2.016359389332555,14.977810146364018
1.8950185190100581,13.42584703751012
2.3791054517282872,18.460035304527782
2.654229721796198,14.423244017406573
2.8448718208489874,19.70536661058988
3.2711430710193468,20.78246569574338
2.409756157175287,18.918987478213936
3.304243747407369,15.654829129150354
4.149530653131253,15.593199198519129
2.9531707483917895,19.14537778380224
2.7527067642325598,20.42370993853478
3.3831451162202537,20.696319645372952
3.3668092915148597,20.21301212963686
3.8042998949226057,22.19047386824567
1.8769592367315318,14.570129054991773
2.9082198763645093,15.071803381612257
3.0868003831511417,17.53017882091224
1.8319852802344205,14.125998536312306
2.472202061233217,15.300222499515018
3.4375910976826356,12.995986839652623
3.4923912877007983,16.420095306378826
3.4621893674236386,21.277338000428063
2.292479680937219,14.252580659369897
2.956831945548453,15.012225809926193
3.289429624138976,12.144424181716875
2.7218355704179906,12.11676850487432
2.5416123236610075,18.680779541382485
2.938748947284943,23.600255261397727
1.986103067316101,16.480772146144297
3.47284814845843,17.846842939710868
3.285722058141791,18.65507133691719
3.5214904097862063,17.546586109733383
3.1858570470855407,19.433628296644265
3.1311942305333376,15.887424166525394
2.5786418143759833,19.184193723987626
1.9294901325728966,14.230026949054924
2.825213582390413,19.580339176413307
3.096484886743485,19.51190961506679
2.9785552938549458,20.14339908049012
3.227598869304526,19.95078988719007
2.8159058737127203,16.960926259943985
2.731773216206122,15.090008723180597
3.257161425640759,20.645974740414317
2.034756879927934,18.08935618913366
1.4518565287840621,14.78839345920623
2.4920951206987314,16.6674927200186
2.9672755442492313,18.254132130198517
3.2017974554412185,20.60167649794273
2.820320406856455,25.15217122292635
2.9680243841300302,15.651362531402468
2.2375136639856676,11.876166716587857
1.5790588895214301,20.601242720825663
3.5956950562939514,20.836354981749395
3.8951513747188664,22.98508351592711
3.289598421995737,19.005898423426707
4.047853189169363,19.882857637045618
2.8308507667637666,21.681187197329656
2.6765735340267494,18.57531238159081
3.1461960915547325,22.087533743714424
3.814634050141743,17.227614334915042
3.81757693158257,21.03292553388027
2.6602840717108194,14.37194361670521
3.7510454314060517,22.29620250200113
2.256330213354447,16.075103766211775
1.766704970727417,14.662268368803211
2.8507534221304813,17.720738020077672
3.375470429097873,21.40261787999231
3.1981032486905496,15.874336336938077
3.6121030646661954,19.723019801713104
2.9296469500830193,20.623473660985518
2.7883786365049263,18.77072371558553
2.2440102681209715,17.704101197627985
3.447108079115412,17.134577352428188
2.928846171866383,15.582504964099844
2.23887594002983,10.708389388215664
3.710637258791939,20.126908079398035
2.871708239085585,17.21601977547016
2.7499131879717824,14.694500837669496
3.0194532961105764,17.779401547540285
2.098272796260743,16.584859351240222
1.9858430749967741,10.934288194206994
3.0351739741118045,15.055862294962877
2.3222342010119275,14.299691482134968
2.7204417924960382,16.56056302773863
3.7185294816198122,14.248653353792825
2.9311243451513134,18.44122662612105
2.2164742411051863,11.879402285178644
2.733275134291926,8.773296142209983
2.762475150438713,15.528254035029342
2.6872919713517205,14.368897926972398
1.6511108968270942,14.378724849458836
2.706227509742143,16.75602018931231
3.5835884990892826,17.976916135812964
2.7970897965618406,15.554093360773981
2.456780723084304,15.660775108237754
3.250373016287684,19.521405968783736
3.6507058716447878,22.028900212305395
2.6159917761326934,19.255077233429024
2.5374103005466426,12.073222321165472
2.831582017888105,19.72417660373978
1.6855392785613321,9.44828259194258
2.9209869947407046,15.661752668311848
2.4119654538949327,15.889351249810446
1.8352922376370502,12.347802226092057
3.591581318783936,14.654951762867384
2.6163789730428135,14.541619918166006
2.113110035672673,12.746834498718979
3.685084625165469,16.357448687785904
2.5502361226341477,13.763275796980137
2.266451704678554,15.414126993379904
2.6725826644448336,18.77987737197375
3.484993549875071,18.396662278327508
2.842862012384747,19.76125345640036
1.9154516832768254,12.871147548980806
2.505276120650552,20.537435598361835
2.9974834632374723,17.940494390235937
3.2994545401802657,18.446149711467132
1.5380118059952301,18.45725362756636
3.502177390909835,20.332174400378022
2.2155249250105324,20.566949538074265
2.984347321185377,16.17239170636365
3.476575580034946,22.331075709582745
3.1048599014460794,20.04704509787139
3.2333373010017885,15.187866573522712
2.8001116218270923,17.056188359976886
2.971134066162616,22.343571769654737
2.784029236047991,17.80623670290484
2.4583010367612403,18.864123719408493
2.2038840946144607,16.34847736234095
2.2637107909207703,18.436802201997548
2.8175911254245376,15.581083521876444
3.721551209411571,19.663614655343125
2.3547660754907365,17.594962463084283
2.2583511515573362,17.911457845439273
3.2951712638269113,19.80228434866045
2.8492615150385756,20.678685395043658
1.891099609000961,14.846392414514725
2.429485949452594,12.440309582261163
3.7196199605921185,18.970303856162673
3.385576587872755,15.403696743546309
3.1064209717952043,14.437681461368197
2.725244124441,16.497402003329203
3.0703071368088106,18.493518539967642
2.5755310697112535,18.694923918637222
2.993479804976857,17.533521024274364
2.667053168144326,12.880574703238397
3.452459095496346,15.782786165595146
2.9512521620344456,14.33573101817549
4.1474917837312475,20.023066980316347
3.7242049443401766,19.077884420376268
4.239746841133218,23.4829933489597
2.706313098806289,17.789244461307124
3.4260085329720367,21.585194485044543
2.5093567608078002,16.269763682077077
2.142236313223001,10.982979541833792
2.617412736710273,21.60424787993247
3.4975618857841515,21.675936844193636
2.185581192908097,20.532069667732625
2.281448663131356,17.219821539921945
2.608658155257306,11.240434131513986
2.660506165180724,18.556039972615196
3.1941534026834124,25.146248427871583
3.220775458903777,17.5634929863016
2.777775115931491,18.475023439653704
3.307783259321637,16.258000548922812
2.5869947002008096,16.581694368785016
3.2212631087826127,17.517454577422612
2.689985157597307,13.990632326653975
2.3095098571738655,16.51442676191291
2.683665058817699,15.822990614183599
3.2887862084068837,22.45938651977825
2.9624336293481406,17.590452254681253
3.5121417733003444,18.863874167406983
3.59955075951882,21.134828264604824
3.214698756019607,16.724827196455923
3.271999219187224,23.492270357730902
3.0252804660316075,19.042353212377655
3.3358050017101317,17.04619120651888
2.927497969281458,12.748290617690838
3.488586151916687,18.806849434885486
2.8514327245885625,13.679520986616012
3.017285335400849,26.049733608449298
3.6158796752010725,18.947801208401287
2.316600812751726,17.08625681782202
2.4201835389738546,18.30555457232503
2.9190971023026018,16.803836768491767
2.452475001230496,19.743194756643163
2.3441807119560627,11.587653337284372
2.231016837379726,13.0822000639573
3.675785524110783,17.84218520507271
3.416883160264613,19.239187887449273
1.7525280301191963,15.545122832259446
2.1428277933602726,12.981813263457225
3.271537663106476,16.926009872572447
4.279317356933793,23.313565158100545
1.6382004527262195,13.255047610018181
3.20448355149438,17.53957213773043
3.537304264852084,20.950026279651073
2.325721591828005,18.085732033700047
3.723137977099535,16.957741298014902
3.7003948321330995,20.83308337625553
2.5793700196118143,19.53773388298598
2.1101875134127135,12.299748138266043
3.454501302263564,20.865551590946467
2.9313680556303257,14.894287990008404
2.5855060995405625,18.206361042128645
2.995499739212155,20.566752701942626
3.1696235546275133,16.87349761603577
2.4889592999555403,19.239473330204582
2.7772773237878576,14.321722639868343
2.7135209462071854,14.01302655050778
2.5905259016881566,15.718839731465522
3.105887935282108,19.99178978320069
2.9712394461168095,17.1586982571334
2.920314960732293,21.251394854843173
2.314518442787077,19.555756866896633
3.480857499017785,17.256223923282025
1.8598777940334523,19.20569507794772
4.0014447873282855,15.990123471904795
2.213015671652757,15.777722475063753
2.581769885528246,17.91291833548246
3.200999977734607,22.058407187942606
3.0732700539914775,16.416675790307263
2.745465405770731,15.609271734112314
3.7882391654832808,17.431098354736083
2.926633658855364,18.128733199077057
2.4041268936839066,16.18960654930173
2.7662907845419267,11.250340200428829
3.2437375276904947,20.26195064176241
4.340383054102604,20.714720073087065
3.530689829882761,21.755304022106248
3.0342469889987074,17.770451881778403
3.213700352517665,14.024007092490308
2.7047710883616056,17.20729114141903
2.751396398089057,15.818445996385787
3.221876915732784,18.349015121628785
3.603522831749138,15.70525541822105
2.2916967094267258,13.48494491254918
2.057576742321465,17.6250208701346
1.83135118971744,13.578047021973497
2.078307990855942,14.97298151128671
2.926928313897464,16.575070064753163
3.3766652023089163,18.766626215002834
3.1921624833379694,21.52075101982928
2.5757927106175273,14.414677851372772
1.7277362963284795,16.875852712899565
2.398176702691113,17.53000081281741
2.84915404782413,14.836541742758861
3.0706887033537287,16.465959237064773
2.5082354556705067,13.062947785188918
3.1222319155337175,12.395624888834428
2.934633045546655,19.50281721073235
3.553159735872979,19.53276989661758
3.017854517949346,13.846260644601495
3.428174719402038,14.994328685385094
3.5976437978946514,17.46527801726508
2.581476745050234,19.493237829005654
2.9376656103335024,16.254535047854564
3.067725231211616,16.92393264724164
3.155182721429303,14.447951541009223
2.711501922616881,18.841834889233752
3.1563085561327444,17.686154557878744
2.648430838025678,17.368961776382054
3.775848966071947,18.21722056926367
0.9618815993233331,10.34989904335344
2.5821088100594762,18.264371280357633
2.9949520439603727,18.74369776128662
3.6617237658618116,14.768733677977448
3.1257695860490653,14.736432657091425
2.519230770618364,16.614877927161732
3.779498134900786,22.165560060063672
2.929048970559562,17.813950477984356
3.184041489183569,17.620749171085198
3.3624578244797934,15.953928406004096
3.0378210818570257,20.275552998408305
2.029995888964356,18.472875483238937
2.3671791306806016,11.115401998479435
3.3116158279931875,22.292467059787388
3.7569802641008376,23.320270943036476
2.763794830188775,16.43306997056255
2.86331872456483,19.98257076571381
3.492047005518495,13.290636852845585
2.2426690578324613,19.191502348057895
2.614442581560242,15.04807587387981
1.8644372633030222,15.45455351374446
2.9877704454371234,16.700525051668183
2.614470920159012,12.514180674755607
3.5860534810991256,16.773372110738894
3.365155502724873,18.94345207134954
2.4318753780746185,15.482474627811769
2.251531420333735,19.12116116794099
1.7922782170337546,17.55718825408816
2.1986332182164188,18.470636720269503
3.3556846864344942,18.158259085883827
2.600440457159736,22.565168233264405
2.1007612692022066,10.390326623480812
2.799154093652646,16.922620434889545
3.155081059203062,12.85367988981543
2.9254350772972937,13.990478989829352
1.8477628112685223,18.344681081328787
2.544766696465182,20.7639408892728
3.0950193710800757,20.446112746851824
3.5360437954443618,13.568106135729437
3.855443623858422,23.47294944522165
3.190515504509517,17.11870431883695
2.2088906080904356,16.074065092617705
3.238512881545253,19.836179360219173
2.6916398778673805,17.12676292205014
2.523154544661504,13.697082262752918
2.520990091137566,18.628207573366808
3.0304936176757247,14.270630588575747
2.8035760334545032,14.108336569808463
1.2448214531391473,14.800924468594125
3.154521749004579,23.166312649929967
3.5122848161102938,15.767769506939691
1.5876503340882797,14.210649216016664
2.1980103334866494,18.22471340726005
1.9394200205126848,15.859344629263553
2.894105630792448,15.439978601934616
3.8204671188735375,19.199811005025147
3.288128477416149,19.010446900965164
2.717215231322062,13.368127486224061
3.393054281245097,20.268917793535564
3.3919243690961065,18.849452854992112
3.147283716987914,14.977373912240747
2.4851531587148483,17.770046847496953
3.935104035344306,21.46078743881663
3.7154039509124415,17.16645986126759
3.007097829676991,15.508924807498525
2.979168224723039,17.452729398284216
2.0362360792843806,16.230676231628923
2.0655445132746464,13.404547375370257
2.926360156835511,17.432498187841052
2.7805648041909787,19.72710779807716
1.976074825859084,15.955477544541893
1.9808976928852615,14.006538180609212
2.594324355741468,19.83831347516135
3.5721885659412558,16.63742807319693
2.5525775008234652,13.620021832250162
2.6226940798747957,16.68694748940559
2.4963405490299295,16.379054237872104
3.0362996841003116,16.249317306196442
2.205329503154372,21.598502467463454
3.3867405294153876,22.388158611366734
3.954935246481066,13.048602555102809
2.339071349925643,11.48415211775062
3.5860134850695298,18.07110408122624
3.446289568796789,18.206325092453127
3.4798972695473087,17.644604819587006
2.975341138620182,19.90956458583572
2.5229777176053636,11.47678533552215
2.2662742419428503,16.464643023909385
2.710926615064652,17.034906401594398
3.7240498949363166,15.57189681567316
3.4311600319046573,21.462472560358876
2.7632365083918953,16.035126375684815
2.493697469165759,20.012749708830945
2.770105908741926,13.14116700882596
2.879210164559486,19.700686683982187
2.005206439706548,11.363628004996169
3.8864642062781893,20.116689700025827
2.2657543028642992,12.695072575392384
3.098924056210077,20.18567276502751
2.492696028129981,17.08476871295809
3.3843363416299943,19.619251624075588
1.954103803122698,13.320328645354794
3.14276899866711,15.13783195985205
2.6808052017687434,17.757715872647232
3.4916560651528052,16.671890410718184
1.897023699162989,15.793444243916463
2.298646692887941,10.246268965133254
2.8481102978575388,13.665673987622352
3.2301788599135803,19.077393768924082
2.4431970768334073,15.474621513390273
2.5230184899204375,18.426943890102102
2.3622624385146054,13.12210835029987
2.76288373628169,15.308928177328976
2.697577037664639,17.733179927428043
3.58404797040153,24.389827497195945
2.3564632627461175,15.846745039652506
2.5335274661072544,13.68811573002738
4.549694754921564,21.0202725826764
1.6620090979895126,15.559783466091792
2.805869614844649,16.93470522387875
2.2540677488988154,12.377497145766384
2.075502896042251,15.672909827452736
3.2474948374507244,19.4317182653629
2.9659270405260507,16.010442083038406
2.872739682829264,18.42746085526438
3.0324649839203803,15.901652493538837
2.3103036380903035,13.258606707726315
2.8067567799051125,16.655676781704962
2.7357258509835907,21.05878479679053
2.2194018886855567,13.33211151306595
3.3916456961860026,19.504333302121065
2.248454237908147,19.760286490015424
1.6314532517432927,15.77935870557493
3.110482079381311,17.46488647292855
4.088601696980792,26.075503574486554
3.1415896009874418,16.869376974345503
2.033646384255213,17.848376464844836
3.382089114372818,17.546277855743266
2.493832304108155,17.857928717187143
4.08371454293787,18.342050927864978
2.3764540878865326,14.367551340768248
1.4936476424491845,16.443251661835262
2.8710206807798393,19.025106905908473
2.3021847683919296,11.768084423486503
2.251168150008066,17.03618662063148
1.3516386717377538,16.934110003955645
3.240220250788215,19.886803515065157
2.0424750528265654,18.2346320433957
3.367903498361617,16.42238479128249
3.5191813330775887,19.754636503840718
3.3816647343316895,18.565125801547698
2.9142885903799542,17.15001731371136
3.218469791756435,16.088326785186553
2.7778055765538765,18.04065731800113
2.6297575428071407,15.361380177999358
2.5730168131933673,21.84763780895919
2.9576909984268163,17.978796634689385
2.0517797883547844,13.476218025327958
2.96774225190811,17.888049180757598
3.389902389229271,19.240940841277595
2.5449662377097813,22.384398681601194
3.4332794116975403,21.62307888788183
2.20448920401813,13.522396386587932
2.7249461285790666,10.611488651120624
2.386031616702678,15.150459136956199
2.908945829757235,15.503129313466347
3.5075281310303317,16.870643485560667
2.676281877396164,17.795065289947217
3.154073415298408,16.898739066651153
3.435759961299353,15.629882766208596
3.094317358349312,17.028015505690107
2.7443355856295635,10.99431457338911
2.478119306985804,12.88122327916388
2.7116890986612434,20.58295083554471
2.1354698445795077,14.887011911920743
2.516331250647558,18.208668391472624
2.847210688871174,14.747686058097045
