Batch,fase,orden_escalon_fase,estado_recomendacion,m6_avance_prev,ley_sn_escoria_pct_prev,real_sn_dep,real_feo_ret,temperatura_real,pred_T_historico,pred_T_recomendado,support_historico,support_recomendado,J_historico,J_recomendado,uplift_J_kgSn,pred_dT_hist,pred_dT_rec,dT_sd_rep_hist,dT_sd_rep_rec,J_sn_hist,J_sn_rec,J_feo_hist,J_feo_rec,J_costo_hist,J_costo_rec,J_incertidumbre_hist,J_incertidumbre_rec,J_soporte_hist,J_soporte_rec,hist__duracion_plan_min,rec__duracion_plan_min,hist__tasa_feed_conc_kg_min,rec__tasa_feed_conc_kg_min,hist__tasa_feed_reciclo_kg_min,rec__tasa_feed_reciclo_kg_min,hist__tasa_feed_Fe_kg_min,rec__tasa_feed_Fe_kg_min,hist__tasa_feed_dross_Fe_kg_min,rec__tasa_feed_dross_Fe_kg_min,hist__tasa_feed_pellets_kg_min,rec__tasa_feed_pellets_kg_min,hist__tasa_feed_CaO_kg_min,rec__tasa_feed_CaO_kg_min,hist__tasa_feed_Carbon_kg_min,rec__tasa_feed_Carbon_kg_min,hist__tasa_gn_nm3_min,rec__tasa_gn_nm3_min,hist__tasa_o2_nm3_min,rec__tasa_o2_nm3_min,hist__tasa_aire_nm3_min,rec__tasa_aire_nm3_min,hist_derivada__exceso_o2_combustion_pct,rec_derivada__exceso_o2_combustion_pct,hist_derivada__m8_dosis,rec_derivada__m8_dosis,hist_derivada__m8_exceso_C_pos,rec_derivada__m8_exceso_C_pos,hist_derivada__Cx_sn_v6,rec_derivada__Cx_sn_v6,hist_derivada__Cx_sn_F6,rec_derivada__Cx_sn_F6,sd_orden__tasa_feed_Carbon_kg_min,pred_sn_dep_hist,pred_sn_dep_rec,pred_feo_ret_hist,pred_feo_ret_rec,sn_dep_sd_rep_hist,sn_dep_sd_rep_rec,feo_ret_sd_rep_hist,feo_ret_sd_rep_rec,sd_orden__tasa_gn_nm3_min,variante
AP0149,Fusión,3,sin_recomendacion:receta,0.6048269164284779,21.9904,0.4205574095454909,,1059.3165287947495,1065.127165555798,1065.127165555798,0.35827480730627614,0.35827480730627614,-167.28186521226883,-167.28186521226883,0.0,12.297916797906204,12.297916797906204,0.13427274093313818,0.13427274093313818,0.0,0.0,-0.0,-0.0,-167.28186521226883,-167.28186521226883,0.0,0.0,-0.0,-0.0,41.0,41.0,185.3377800993217,185.3377800993217,30.66366799524588,30.66366799524588,47.27616488434548,47.27616488434548,64.9331177704094,64.9331177704094,102.24725691921027,102.24725691921027,41.2754086989765,41.2754086989765,53.96533013868701,53.96533013868701,30.38209645104787,30.38209645104787,47.03160925163793,47.03160925163793,119.78261402271411,119.78261402271411,18.7968682686448,18.7968682686448,0.16157451013409818,0.16157451013409818,0.0,0.0,352.8160097252441,352.8160097252441,,,7.110813934067624,,,,,,,,,,lineal_kg_l4.7
AP0149,Fusión,4,sin_recomendacion:receta,0.6185469590128669,21.7785,0.4530066422696806,,1055.2635503808958,1068.2070819544329,1068.2070819544329,0.4359146082699976,0.4359146082699976,-181.26853945857923,-181.26853945857923,0.0,8.890553159683247,8.890553159683247,0.09293977671884254,0.09293977671884254,0.0,0.0,-0.0,-0.0,-181.26853945857923,-181.26853945857923,0.0,0.0,-0.0,-0.0,46.0,46.0,185.54922519259986,185.54922519259986,30.656420050727,30.656420050727,47.92103412416255,47.92103412416255,64.8265623304579,64.8265623304579,100.25271072387696,100.25271072387696,41.249487219916446,41.249487219916446,51.004727851019965,51.004727851019965,30.522413797581454,30.522413797581454,47.47116165341498,47.47116165341498,119.42717135093457,119.42717135093457,18.848509358162314,18.848509358162314,0.13708958834109108,0.13708958834109108,0.0,0.0,464.5055558053695,464.5055558053695,,,6.825393947747257,,,,,,,,,,lineal_kg_l4.7
AP0149,Fusión,5,sin_recomendacion:receta,0.657146955479113,20.3744,0.3735207738172196,,1059.8395867121535,1055.1285722369453,1055.1285722369453,0.4347066594831054,0.4347066594831054,-193.4496213483732,-193.4496213483732,0.0,-0.13497814395044272,-0.13497814395044272,0.2187378414729048,0.2187378414729048,0.0,0.0,-0.0,-0.0,-193.4496213483732,-193.4496213483732,0.0,0.0,-0.0,-0.0,51.0,51.0,185.4084727545204,185.4084727545204,30.669838038030658,30.669838038030658,42.6020443610425,42.6020443610425,65.0094001818003,65.0094001818003,95.80519178858343,95.80519178858343,41.17170747960888,41.17170747960888,47.820020913178055,47.820020913178055,30.753095369257476,30.753095369257476,47.95359236236311,47.95359236236311,119.83316999908185,119.83316999908185,18.87999758109507,18.87999758109507,0.12393528256224445,0.12393528256224445,0.0,0.0,525.5695758251375,525.5695758251375,,,5.259101439265731,,,,,,,,,,lineal_kg_l4.7
AP0149,Fusión,6,sin_recomendacion:receta,0.6660846264632378,20.0279,0.49062551160225637,,1081.3432256177387,1060.407700188473,1060.407700188473,0.3704073362997423,0.3704073362997423,-237.11039666636407,-237.11039666636407,0.0,0.5681134763194662,0.5681134763194662,0.2993563202712727,0.2993563202712727,0.0,0.0,-0.0,-0.0,-237.11039666636407,-237.11039666636407,0.0,0.0,-0.0,-0.0,67.0,67.0,179.30194477119832,179.30194477119832,32.791590033637156,32.791590033637156,48.18889174798523,48.18889174798523,62.04752030806109,62.04752030806109,103.58601209852431,103.58601209852431,34.883536074941766,34.883536074941766,42.618294332485,42.618294332485,30.859170459193038,30.859170459193038,48.22713138740494,48.22713138740494,119.82368904831063,119.82368904831063,18.911339798648147,18.911339798648147,0.11312488726256648,0.11312488726256648,0.0,0.0,582.2457728359166,582.2457728359166,,,6.143573050561811,,,,,,,,,,lineal_kg_l4.7
AP0149,Reducción,0,recomendar,0.7077122025459048,18.3862,2.0482286855624117,-0.20022997077905882,1076.9594199872067,1076.3118590369102,1074.521897477013,0.32581411729046766,0.29374764626609123,416.86794208869605,547.5498096393129,130.68186755061686,-5.0313665808286006,-6.821328140725581,0.46572700669295336,0.9280689656613745,12605.998167914868,12480.665038473087,-12040.69219167696,-11687.787426440942,-126.19294394675634,-122.81972130442485,-22.24509020245466,-58.3751390396547,-0.0,-64.13294204875287,30.0,30.0,,,,,,,60.073914515921494,60.073914515921494,10.506671534642498,10.506671534642498,,,61.11106206422211,60.43996941587015,28.46083291512948,25.831295504236646,29.705337422688796,29.705337422688796,115.67476829246239,115.67476829246239,-5.137985727393037,4.518642425908768,0.11411059125427175,0.11285748295762066,0.0,0.0,931.468651300223,921.2397051333086,931.468651300223,921.2397051333086,7.401391886547319,1.5353743109363485,1.499794279241748,-0.170381460475374,-0.16495180982618787,0.0032957427875973636,0.008584282154879129,0.0006634375945622341,0.0017280279047590136,2.629537410892832,lineal_kg_l4.7
AP0149,Reducción,1,sin_recomendacion:soporte,0.9601375357938128,3.2889,0.4700329314493474,-0.07219197474970994,1021.0254211204453,1042.5904982019895,1042.5904982019895,0.2627645234405312,0.2627645234405312,-4232.187347136862,-4232.187347136862,0.0,-34.36892178521736,-34.36892178521736,1.0625357380978429,1.0625357380978429,882.1704785133808,882.1704785133808,-4969.35314219782,-4969.35314219782,-62.64356772763506,-62.64356772763506,-82.36111572478781,-82.36111572478781,-0.0,-0.0,25.0,25.0,,,,,,,9.232327171335278e-05,9.232327171335278e-05,0.13211728135361345,0.13211728135361345,,,27.743142856695712,27.743142856695712,27.66638339572483,27.66638339572483,28.859406439887152,28.859406439887152,117.43478217230903,117.43478217230903,-3.2748337024376357,-3.2748337024376357,0.3255344557256836,0.3255344557256836,262.43634321310094,262.43634321310094,59.074331915273895,59.074331915273895,422.8672679980319,422.8672679980319,6.843260350266032,0.5345224882454516,0.5345224882454516,-0.07662032717763842,-0.07662032717763842,0.01304847006402723,0.01304847006402723,0.0026266751230020827,0.0026266751230020827,2.9299840463450626,lineal_kg_l4.7
AP0149,Reducción,2,recomendar,0.9750726111757103,2.1388,0.344881129010538,-0.05823458014730571,970.893001503523,990.3305446828341,988.2450177948798,0.42619155627706673,0.40603275290554025,-3790.1856519510275,-3423.167422462185,367.0182294888423,-30.69487643761124,-32.780403325565544,0.13786818996999411,0.8498077167186382,468.552640473246,432.02395913287205,-4155.392884460116,-3783.974533240173,-29.99753365095835,-22.43731701544697,-73.34787431319894,-8.461924596384522,-0.0,-40.317606743052956,20.0,20.0,,,,,,,8.288492986507208e-22,8.288492986507208e-22,2.816294938387522e-19,2.816294938387522e-19,,,15.882276165674602,10.160301567142284,19.500516569349504,16.436779841051067,12.074737718370224,12.074737718370224,120.80932847764757,120.80932847764757,-3.9905005451727704,13.905208504276503,0.238548529226152,0.15260564481142877,48.18952645597511,0.0,21.148459562592166,13.529214867881851,242.08125108465026,154.86561807097655,5.721974598532318,0.4336766774919299,0.39222153430012535,-0.06859413569306695,-0.06226792027326323,0.012418344305582505,0.0014233559868687116,0.0024998299337999743,0.00028652353444800913,3.0637367282984362,lineal_kg_l4.7
AP0149,Reducción,3,mantener,0.9823438171926506,1.5579,0.2945014464833412,-0.058170257163794994,970.4118093006442,968.3547030261906,968.3547030261906,0.48747005915965824,0.48747005915965824,-3473.795549015393,-3473.795549015393,0.0,-2.5382984773323995,-2.5382984773323995,0.6882670888682516,0.6882670888682516,293.9660970296095,293.9660970296095,-3741.8689912605914,-3741.8689912605914,-10.629141010466075,-10.629141010466075,-15.263513773945421,-15.263513773945421,-0.0,-0.0,13.0,13.0,,,,,,,8.288492986507209e-22,8.288492986507209e-22,2.8162949383875217e-19,2.8162949383875217e-19,,,6.283702923002697,6.283702923002697,14.512934718987879,14.512934718987879,6.805304385454226,6.805304385454226,118.83150144397702,118.83150144397702,9.419356951756184,9.419356951756184,0.08661098391769158,0.08661098391769158,0.0,0.0,5.92654612961087,5.92654612961087,95.77762338199179,95.77762338199179,3.630318451107379,0.3735038169783563,0.3735038169783563,-0.0653674567469816,-0.0653674567469816,0.0027330504447026873,0.0027330504447026873,0.0005501668454450729,0.0005501668454450729,2.3891304986414017,lineal_kg_l4.7
AP0150,Fusión,1,sin_recomendacion:orden,0.8191312354912352,12.2844,0.6745699875546972,,1000.8829623809406,1015.9571430398364,1015.9571430398364,0.4152929927079168,0.4152929927079168,-84.83483913571614,-84.83483913571614,0.0,17.235261151124014,17.235261151124014,0.11192012029390343,0.11192012029390343,0.0,0.0,-0.0,-0.0,-84.83483913571614,-84.83483913571614,0.0,0.0,-0.0,-0.0,31.0,31.0,182.88877101089017,182.88877101089017,17.641200333412247,17.641200333412247,47.97139991220813,47.97139991220813,69.18281348642677,69.18281348642677,108.66658084753789,108.66658084753789,43.167355439157205,43.167355439157205,27.670417246192393,27.670417246192393,29.883941300710045,29.883941300710045,45.656861272443805,45.656861272443805,119.43775783114963,119.43775783114963,18.355858260410354,18.355858260410354,0.14814281619224276,0.14814281619224276,0.0,0.0,21.012692795368753,21.012692795368753,,,5.527485696217566,,,,,,,,,,lineal_kg_l4.7
AP0150,Fusión,2,sin_recomendacion:soporte,0.6771546828942715,18.7751,0.5359091466504843,,1016.7753426406575,1018.2948492637425,1018.2948492637425,0.2882682848513501,0.2882682848513501,-147.90544436337294,-147.90544436337294,0.0,17.411886882801873,17.411886882801873,1.0262767373024568,1.0262767373024568,0.0,0.0,-0.0,-0.0,-147.90544436337294,-147.90544436337294,0.0,0.0,-0.0,-0.0,36.0,36.0,183.25717216625546,183.25717216625546,17.6694874010588,17.6694874010588,47.9449538916873,47.9449538916873,69.22738508257949,69.22738508257949,97.76603843287417,97.76603843287417,43.144421600877195,43.144421600877195,56.745544005276855,56.745544005276855,28.4215801433758,28.4215801433758,41.855996108413095,41.855996108413095,122.45601165129975,122.45601165129975,18.8740355291874,18.8740355291874,0.2338810906162432,0.2338810906162432,275.33311540895374,275.33311540895374,172.05656197273862,172.05656197273862,,,6.837605300872508,,,,,,,,,,lineal_kg_l4.7
AP0150,Fusión,3,sin_recomendacion:receta,0.6588391478367542,19.493,0.4835945989575326,,1035.1665438933783,1034.3588316855999,1034.3588316855999,0.3525182887059164,0.3525182887059164,-169.47292572587753,-169.47292572587753,0.0,17.583489044942393,17.583489044942393,0.8226515061422071,0.8226515061422071,0.0,0.0,-0.0,-0.0,-169.47292572587753,-169.47292572587753,0.0,0.0,-0.0,-0.0,41.0,41.0,182.83715593204943,182.83715593204943,17.68519173555596,17.68519173555596,47.965445679657144,47.965445679657144,71.7765940111737,71.7765940111737,89.98204102035642,89.98204102035642,43.08542073567708,43.08542073567708,56.529490768077764,56.529490768077764,29.109960453093997,29.109960453093997,43.37126413173777,43.37126413173777,122.66014091047661,122.66014091047661,18.739243624754348,18.739243624754348,0.19955754549077573,0.19955754549077573,0.0,0.0,294.15568801946955,294.15568801946955,,,7.110813934067624,,,,,,,,,,lineal_kg_l4.7
AP0150,Fusión,4,sin_recomendacion:receta,0.667394433424389,19.126,0.5712542164359535,,1051.5279377286179,1052.2924779154957,1052.2924779154957,0.351806026106075,0.351806026106075,-173.85090561488457,-173.85090561488457,0.0,17.125934022117466,17.125934022117466,0.7787843457655618,0.7787843457655618,0.0,0.0,-0.0,-0.0,-173.85090561488457,-173.85090561488457,0.0,0.0,-0.0,-0.0,46.0,46.0,182.89768235948353,182.89768235948353,17.657928212483725,17.657928212483725,47.96444354587128,47.96444354587128,56.778836758931476,56.778836758931476,91.13322662777372,91.13322662777372,43.17025604248047,43.17025604248047,49.32149302164714,49.32149302164714,29.186420673343306,29.186420673343306,43.77002420843992,43.77002420843992,123.0538410015422,123.0538410015422,19.252942314953952,19.252942314953952,0.15975806045468668,0.15975806045468668,0.0,0.0,357.94165426638443,357.94165426638443,,,6.825393947747257,,,,,,,,,,lineal_kg_l4.7
AP0150,Fusión,5,sin_recomendacion:receta,0.7196418739441675,16.9006,0.6299164803749178,,1078.403846376993,1067.6491931369653,1067.6491931369653,0.45314873121981064,0.45314873121981064,-184.89056629485788,-184.89056629485788,0.0,16.12125540834737,16.12125540834737,0.3322656062831913,0.3322656062831913,0.0,0.0,-0.0,-0.0,-184.89056629485788,-184.89056629485788,0.0,0.0,-0.0,-0.0,51.0,51.0,182.9642317094143,182.9642317094143,17.676969823297462,17.676969823297462,47.93402030512962,47.93402030512962,66.6074632560682,66.6074632560682,103.15526514593158,103.15526514593158,43.185879305473655,43.185879305473655,45.357048907969734,45.357048907969734,29.984416048750912,29.984416048750912,45.792029460678755,45.792029460678755,121.66002006856804,121.66002006856804,18.96285316860446,18.96285316860446,0.14253586149250685,0.14253586149250685,0.0,0.0,367.684746689759,367.684746689759,,,5.259101439265731,,,,,,,,,,lineal_kg_l4.7
AP0150,Fusión,6,sin_recomendacion:receta,0.7653277333730721,14.8208,0.567323581564049,,1118.7690626135957,1089.8144480501105,1089.8144480501105,0.37685356216377114,0.37685356216377114,-194.57666279556162,-194.57666279556162,0.0,11.410601673117638,11.410601673117638,0.31039212247858555,0.31039212247858555,0.0,0.0,-0.0,-0.0,-194.57666279556162,-194.57666279556162,0.0,0.0,-0.0,-0.0,60.0,60.0,179.30365663048818,179.30365663048818,19.598417868809396,19.598417868809396,45.714618081734464,45.714618081734464,66.49380789416576,66.49380789416576,109.56169283682841,109.56169283682841,39.9333665943085,39.9333665943085,37.74643151355766,37.74643151355766,29.906960096813386,29.906960096813386,45.841400134374226,45.841400134374226,120.53684479244171,120.53684479244171,18.9591608616359,18.9591608616359,0.12358284938285685,0.12358284938285685,0.0,0.0,329.4873123264645,329.4873123264645,,,6.143573050561811,,,,,,,,,,lineal_kg_l4.7
AP0150,Reducción,0,recomendar,0.78270799235996,13.9245,1.0625710353252023,-0.10526032528431685,1122.466255638487,1111.3246987174812,1110.5807503047215,0.46755438951349154,0.44963078518914346,-1641.9775851374268,-1610.1123378172192,31.865247320207573,-7.444363896114594,-8.188312308874101,0.22974052540276285,0.22333281663156265,8500.580668189332,8472.624273068977,-9996.858897091646,-9870.554768098504,-122.32685460813244,-124.6606823266449,-23.372501626980036,-51.67395181235185,-0.0,-35.847208648696174,30.0,30.0,,,,,,,9.165857790540084,9.165857790540084,21.679398130639438,21.679398130639438,,,60.530617662655416,62.742239856640424,26.62893405490451,25.536038974387775,25.21629154911748,25.21629154911748,119.13895204897281,119.13895204897281,-5.675023686970652,-1.6380897409596031,0.1749923196006726,0.18138605739404287,0.0,0.0,607.051173836529,629.231153172339,607.051173836529,629.231153172339,7.401391886547319,1.7101685193990515,1.695380655403439,-0.1645108131040183,-0.1622541277802658,0.0040971017902143685,0.009034708215688345,0.000824752273328348,0.0018186992955714213,2.629537410892832,lineal_kg_l4.7
AP0150,Reducción,1,recomendar,0.9228253933370966,5.7485,0.966071892156518,-0.0925611386415326,1053.3812487114485,1089.340628590656,1087.3461489561987,0.41914618268040044,0.36918306128215406,-2961.947657297266,-2846.0103865026867,115.93727079457904,-33.125627047830925,-35.12010668228813,0.1553079725687872,0.8281698515818017,2503.660693245309,2459.7389220216874,-5392.012086097036,-5060.226664831725,-55.980742141365,-54.19946328892642,-17.615522304173588,-91.39693760722956,-0.0,-99.92624279649276,25.0,25.0,,,,,,,0.014099510939507938,0.014099510939507938,6.01725507028063e-11,6.01725507028063e-11,,,26.216484187199523,26.549451533055695,23.63403815205892,20.70405410571386,21.938433173285592,21.938433173285592,118.96680387369791,118.96680387369791,-0.7332947402504962,13.314671965170518,0.18258069919845757,0.1848995994133978,0.0,0.0,94.10602619093058,95.3012373239766,262.9206195846392,266.2598919389659,6.843260350266032,1.1955235903444745,1.1558782425347114,-0.09405500368110324,-0.08800497004650255,0.0031855869367180523,0.016423004060902916,0.0006412630689865883,0.003305973497280796,2.9299840463450626,lineal_kg_l4.7
AP0150,Reducción,2,recomendar,0.9706196457743183,2.3544,0.8304443925776454,-0.12681925443613332,999.2194864205721,1021.5525645151118,1020.1622132564756,0.5479371440993442,0.5154841468818353,-3475.891025897887,-3397.4750693268975,78.41595657098969,-31.828684196336642,-33.21903545497285,0.07471331370071999,0.5432154599913117,494.5838274626965,470.14836205375127,-3884.4499529744535,-3669.4420399287483,-23.677306562514527,-23.024009331048386,-62.34759382361603,-110.25138768583365,-0.0,-64.90599443501787,20.0,20.0,,,,,,,1.1511756262626845e-21,1.1511756262626845e-21,3.3121036132333416e-24,3.3121036132333416e-24,,,11.18642098563058,11.758618445483812,17.93956654866536,15.897075396466404,8.635728238423663,8.635728238423663,121.74022026909722,121.74022026909722,-4.676697728021408,7.57064944957204,0.1637131876052947,0.17208729315813923,0.0,0.0,15.287224724919978,16.069182704781547,112.18669580082924,117.92516590212617,5.721974598532318,0.4492783392853344,0.4216415771574647,-0.07358138781761395,-0.06936391087107814,0.012132451783803774,0.021360251978771252,0.002442279372613589,0.004299848351445576,3.0637367282984362,lineal_kg_l4.7
AP0150,Reducción,3,recomendar,0.9871944094735604,1.0784,,,999.7849496690905,996.7632285966534,996.7632285966534,0.5702720378791265,0.5703986131091233,-3104.893600412369,-3104.189777582516,0.7038228298529248,-2.456257823918662,-2.456257823918662,0.37146355648855367,0.37146355648855367,148.1878706329174,148.1878706329174,-3194.1228570010626,-3194.1228570010626,-10.538798900388466,-9.834976070535296,-48.41981514383546,-48.41981514383546,-0.0,-0.0,13.0,13.0,,,,,,,1.1511756262626845e-21,1.1511756262626845e-21,3.3121036132333416e-24,3.3121036132333416e-24,,,5.583642023259943,4.500837669639681,15.644229575263129,15.644229575263129,6.21678500705295,6.21678500705295,118.52682874891494,118.52682874891494,-0.578616240992259,-0.578616240992259,0.12186551999216362,0.098232823796022,0.0,0.0,3.3258115765390355,2.6808556070489615,55.997387361770116,45.13812837380149,3.630318451107379,0.2860697828473493,0.2860697828473493,-0.06851404889754732,-0.06851404889754732,0.010667649828904805,0.010667649828904805,0.0021474127073127184,0.0021474127073127184,2.3891304986414017,lineal_kg_l4.7
AP0152,Fusión,1,sin_recomendacion:orden,0.5368825466809495,24.6492,0.410647961446281,,1009.34829428342,1036.0927802996396,1036.0927802996396,0.2567230206890477,0.2567230206890477,-94.20580491129559,-94.20580491129559,0.0,16.620656979681794,16.620656979681794,0.4891543111353292,0.4891543111353292,0.0,0.0,-0.0,-0.0,-94.20580491129559,-94.20580491129559,0.0,0.0,-0.0,-0.0,32.0,32.0,178.30996340356694,178.30996340356694,27.330343103890463,27.330343103890463,46.68279881332875,46.68279881332875,67.4548342309817,67.4548342309817,102.62356653695154,102.62356653695154,41.94947694720645,41.94947694720645,32.98875800238716,32.98875800238716,28.824682807922365,28.824682807922365,42.975301912095816,42.975301912095816,121.09324175516764,121.09324175516764,18.656783036447116,18.656783036447116,0.14157595572730763,0.14157595572730763,0.0,0.0,68.9399787252704,68.9399787252704,,,5.527485696217566,,,,,,,,,,lineal_kg_l4.7
AP0152,Fusión,2,sin_recomendacion:soporte,0.49942339684416437,26.0209,0.5437118164227083,,1033.03842114106,1027.2877453024971,1027.2877453024971,0.21459701580471216,0.21459701580471216,-144.5445350907532,-144.5445350907532,0.0,17.939451019077048,17.939451019077048,1.2865439926158877,1.2865439926158877,0.0,0.0,-0.0,-0.0,-144.5445350907532,-144.5445350907532,0.0,0.0,-0.0,-0.0,37.0,37.0,178.6548943770559,178.6548943770559,27.330230498732178,27.330230498732178,46.77300243712297,46.77300243712297,67.62104352984511,67.62104352984511,104.90792086417214,104.90792086417214,42.03967263740405,42.03967263740405,53.20403078313459,53.20403078313459,27.95417910280886,27.95417910280886,40.77821442658479,40.77821442658479,122.62606028880442,122.62606028880442,18.997747783172716,18.997747783172716,0.17590624422449358,0.17590624422449358,0.0,0.0,263.104837811897,263.104837811897,,,6.837605300872508,,,,,,,,,,lineal_kg_l4.7
AP0152,Fusión,3,sin_recomendacion:receta,0.5970585064596049,22.5103,0.6386112412742615,,1047.934910810577,1051.0609402581601,1051.0609402581601,0.5084691368707419,0.5084691368707419,-180.2308658892018,-180.2308658892018,0.0,18.022519117099943,18.022519117099943,0.24873395717368302,0.24873395717368302,0.0,0.0,-0.0,-0.0,-180.2308658892018,-180.2308658892018,0.0,0.0,-0.0,-0.0,42.0,42.0,178.5235726289971,178.5235726289971,27.33147502573886,27.33147502573886,41.274640407118575,41.274640407118575,67.47325420527496,67.47325420527496,101.9688757371533,101.9688757371533,43.63792913865673,43.63792913865673,58.12236971596415,58.12236971596415,30.460961881768764,30.460961881768764,47.126375034877235,47.126375034877235,119.16781881019551,119.16781881019551,18.4329261581885,18.4329261581885,0.1815930669290623,0.1815930669290623,0.0,0.0,377.63937926935176,377.63937926935176,,,7.110813934067624,,,,,,,,,,lineal_kg_l4.7
AP0152,Fusión,4,sin_recomendacion:receta,0.6923233007918949,18.5773,0.5174131738963119,,1051.015448992797,1061.4794598766762,1061.4794598766762,0.5301126829045456,0.5301126829045456,-195.59221100531684,-195.59221100531684,0.0,13.54454906609908,13.54454906609908,0.28473401951295896,0.28473401951295896,0.0,0.0,-0.0,-0.0,-195.59221100531684,-195.59221100531684,0.0,0.0,-0.0,-0.0,47.0,47.0,178.81007113986547,178.81007113986547,27.33522580464681,27.33522580464681,47.072008223003834,47.072008223003834,67.37514012654623,67.37514012654623,105.34223836263021,105.34223836263021,43.922521972656256,43.922521972656256,55.425724283854166,55.425724283854166,30.548992400473736,30.548992400473736,47.3780418161523,47.3780418161523,119.37113019794438,119.37113019794438,18.573434776521736,18.573434776521736,0.17316237033742157,0.17316237033742157,0.0,0.0,393.4226672752335,393.4226672752335,,,6.825393947747257,,,,,,,,,,lineal_kg_l4.7
AP0152,Fusión,5,sin_recomendacion:receta,0.7108904984925093,17.8131,0.4282500840229137,,1050.967831219399,1063.7090745449714,1063.7090745449714,0.4654357362539211,0.4654357362539211,-192.0875564733861,-192.0875564733861,0.0,12.69362555217435,12.69362555217435,0.7484125435209248,0.7484125435209248,0.0,0.0,-0.0,-0.0,-192.0875564733861,-192.0875564733861,0.0,0.0,-0.0,-0.0,52.0,52.0,178.51832068101413,178.51832068101413,27.189648974916466,27.189648974916466,48.303365513063845,48.303365513063845,65.97946568135195,65.97946568135195,105.54888002407625,105.54888002407625,41.905916110824485,41.905916110824485,46.89328690055031,46.89328690055031,29.80418144291282,29.80418144291282,45.520168232714006,45.520168232714006,120.77940295618822,120.77940295618822,18.915936324715098,18.915936324715098,0.1373824503355747,0.1373824503355747,0.0,0.0,420.4909968560381,420.4909968560381,,,5.259101439265731,,,,,,,,,,lineal_kg_l4.7
AP0152,Fusión,6,sin_recomendacion:receta,0.7093754434633164,17.9856,0.5938829795448114,,1040.9926189311154,1054.0458478423973,1054.0458478423973,0.4563002047649706,0.4563002047649706,-206.78640202120206,-206.78640202120206,0.0,3.0780166229982715,3.0780166229982715,0.34645787878587664,0.34645787878587664,0.0,0.0,-0.0,-0.0,-206.78640202120206,-206.78640202120206,0.0,0.0,-0.0,-0.0,61.0,61.0,173.48869786808143,173.48869786808143,27.324605093429337,27.324605093429337,50.490015073558034,50.490015073558034,76.37504664179104,76.37504664179104,106.58324797521183,106.58324797521183,34.58985541391172,34.58985541391172,39.60685251719916,39.60685251719916,30.903011545508797,30.903011545508797,48.2508044515796,48.2508044515796,119.90323124638309,119.90323124638309,18.807972655325006,18.807972655325006,0.109425956318278,0.109425956318278,0.0,0.0,458.1064886947621,458.1064886947621,,,6.143573050561811,,,,,,,,,,lineal_kg_l4.7
AP0152,Reducción,0,recomendar,0.7524577510902153,16.1116,1.7878761635449427,-0.1528548739656627,1027.2137046326466,1026.6536526009045,1025.7614923628194,0.5094748386467719,0.4850778120521485,907.0651423003904,1008.5461128945628,101.48097059417239,-14.33896633021085,-15.231126568296087,0.061669458100977556,0.410138060317412,11054.071237644846,11014.350820970489,-9989.68861732488,-9825.78889178191,-126.34372943552762,-125.53740326036743,-30.97374858404791,-5.684359844402536,-0.0,-48.79405318924679,30.0,30.0,,,,,,,47.79722389074353,47.79722389074353,4.259860876221549,4.259860876221549,,,61.57840635238155,61.82723068730693,28.21926648175275,26.90864128447689,28.59593357792607,28.59593357792607,119.67687689887153,119.67687689887153,-4.802490593738607,-0.1657550102987789,0.13917004347476328,0.13973239796817094,0.0,0.0,780.0371957914073,783.1891486910839,780.0371957914073,783.1891486910839,7.401391886547319,1.788307779240709,1.7705738288258397,-0.1528674542247324,-0.15016118470228726,0.005005589506502566,0.0009157029494920718,0.001007632110751275,0.00018433227387488064,2.629537410892832,lineal_kg_l4.7
AP0152,Reducción,1,recomendar,0.9562469976047966,3.5441,0.6427664224460475,-0.07597070216645295,1003.8010445105848,1006.8775988979029,1004.8831192634457,0.3736390078346377,0.31190431824452985,-4530.865962942705,-4379.32086254661,151.5451003960943,-20.336105734743672,-22.330585369200875,0.2828778477323176,1.0935455810159367,968.7803148120665,915.6957158695616,-5419.508762144836,-5062.79213468162,-57.672889616615755,-52.053771406723946,-22.46462599332002,-56.701293147612205,-0.0,-123.46937918021573,25.0,25.0,,,,,,,0.003464822967448279,0.003464822967448279,0.009849251139915721,0.009849251139915721,,,27.1711422651242,24.433838125017786,23.607868720160592,20.67788467381553,24.012240980360247,24.012240980360247,119.25387434895835,119.25387434895835,3.89661848582959,18.618406494356513,0.297746334840126,0.2677504565989114,217.61739655458524,149.18479305192494,61.98480478752497,55.74026559542913,344.187238260952,309.51276108695413,6.843260350266032,0.5527643153354931,0.5131189675257299,-0.08818970498154513,-0.08213967134694444,0.0037737712615701466,0.00946364586261472,0.0007596653894308842,0.0019050450388633246,2.9299840463450626,lineal_kg_l4.7
