Batch,n_escalones,uplift_J_total_kg,pct_escalones_con_mejora,es_lockbox,fold,J_R_temprano_hist_pp,J_R_tardio_hist_pp,J_R_hist_pp,dSn_hist,dFeO_hist,J_F_hist_pp,J_batch_hist_pp,J_R_temprano_rec_pp,J_R_tardio_rec_pp,J_R_rec_pp,dSn_rec,dFeO_rec,J_F_rec_pp,J_batch_rec_pp,uplift_batch_pp,uplift_batch_kg,dist_Reducción_tasa_feed_Carbon_kg_min,dir_Reducción_tasa_feed_Carbon_kg_min,dir_R_temprano_tasa_feed_Carbon_kg_min,dir_R_tardio_tasa_feed_Carbon_kg_min,dist_Reducción_tasa_gn_nm3_min,dir_Reducción_tasa_gn_nm3_min,dir_R_temprano_tasa_gn_nm3_min,dir_R_tardio_tasa_gn_nm3_min,dist_R,dist_total,rendimiento_proxy_batch,recuperacion_refinada_pct,recuperacion_real_pct,f_metal,f_dross,f_polvo,ley_sn_conc_batch_pct,espesor_ladrillo_norm_mm,sn_cargado_batch_kg,temperatura_media_fusion,frac_carga_secundaria_media_fusion,feed_dross_Fe_total_t,fecha_inicio_batch,idx_cronologico,recuperacion_refinada_pct_next,recuperacion_refinada_pct_media2,rendimiento_proxy_batch_next,rendimiento_proxy_batch_media2,recuperacion_real_pct_next,recuperacion_real_pct_media2
AP0186,4,34.33492435103403,25.0,False,2,2.2419843891799336,-0.8691124943046498,1.3728718948752838,2.7532650980307425,-0.3810461826152416,0.0,1.3728718948752838,2.2724999481979857,-0.8099841972409936,1.462515750956992,2.7854994943204616,-0.3810461826152416,0.0,1.462515750956992,0.0896438560817081,45.942476241875404,0.3059410819199793,0.2909827062484182,0.5969237881683975,-0.014958375671561162,0.2778989711559939,0.22210102884400623,-0.05579794231198765,0.5000000000000001,0.2919200265379866,0.2919200265379866,73.01234197969465,72.17341000720207,71.29062728116087,0.7301234197969464,0.11849258364246386,0.1513839965605897,38.918185900000005,261.78818904751733,48382.34886609675,1125.7608332906032,0.44570946401784656,19.718074876705483,2026-06-21 17:19:00,180,62.86507158225252,67.5192407947273,64.03645857564088,68.52440027766777,68.24507003553833,69.7678486583496
AP0187,3,0.0,0.0,False,0,2.9722933785328784,-0.13766505649330893,2.8346283220395696,2.580417768732962,-0.26326036122052,0.0,2.8346283220395696,2.9722933785328784,-0.13766505649330893,2.8346283220395696,2.580417768732962,-0.26326036122052,0.0,2.8346283220395696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.03645857564088,62.86507158225252,68.24507003553833,0.6403645857564088,0.1233817526181193,0.236253661625472,38.9181859,260.1628198054785,50949.321294407724,1144.6515021371779,0.43055311584543804,19.539524506361442,2026-06-22 01:16:00,181,70.89124963941455,66.87816061083353,72.62896642012767,68.33271249788427,77.84680425210846,73.0459371438234
AP0188,4,52.511915924366505,50.0,False,1,3.057518738006496,-0.13085689295986763,2.9266618450466284,3.293655512180335,-0.3779558188652391,0.0,2.9266618450466284,3.160395781040652,-0.13085689295986763,3.0295388880807845,3.2402384520500047,-0.3627096327021701,0.0,3.0295388880807845,0.10287704303415612,52.72448455500501,0.13084384176956604,0.13084384176956604,0.2616876835391321,0.0,0.4299993655280968,-0.4299993655280968,-0.8599987310561936,0.0,0.2804216036488314,0.2804216036488314,72.62896642012767,70.89124963941455,77.84680425210846,0.7262896642012766,0.10413796974478494,0.16957236605393855,38.9181859,260.1628198054785,50272.224243476296,1138.610815239008,0.44886256153283294,19.40101904114167,2026-06-22 09:27:00,182,71.80665930929668,71.34895447435562,72.57204105498306,72.60050373755536,72.69863885317751,75.27272155264299
AP0189,4,10.431176608530166,75.0,False,3,2.181240451317463,-0.832401003360904,1.3488394479565589,2.4800715367902995,-0.3364337197701619,0.0,1.3488394479565589,2.1921615931141183,-0.822615101102157,1.3695464920119613,2.5041496001746895,-0.3392384693092583,0.0,1.3695464920119613,0.020707044055402468,10.612360078393765,0.5377234439384426,0.5377234439384426,0.23669116044979288,0.8387557274270924,0.2736618205523784,0.10699515388571154,0.17634336969278203,0.03764693807864106,0.4056926322454105,0.4056926322454105,72.57204105498306,71.80665930929668,72.69863885317751,0.7257204105498306,0.11076384299909155,0.16351574645107797,38.9181859,260.1628198054785,48488.6657523152,1108.9374279198087,0.45104418734629254,19.225997885727708,2026-06-22 17:30:00,183,66.81005936546053,69.3083593373786,67.47735364116184,70.02469734807245,74.92127868008384,73.80995876663067
AP0190,4,42.352953210823785,50.0,False,4,2.0522520385324863,-1.1136249269771676,0.9386271115553187,2.798238716388443,-0.414961968423465,0.0,0.9386271115553187,2.0921957552303545,-1.0944022300318532,0.9977935251985015,2.8195139460336,-0.414961968423465,0.0,0.9977935251985015,0.05916641364318276,30.322786992131164,0.475,-0.475,-0.49999999999999994,-0.44999999999999996,0.2538014440779536,0.2538014440779536,0.3409362214892406,0.1666666666666666,0.3644007220389768,0.3644007220389768,67.47735364116184,66.81005936546053,74.92127868008384,0.6747735364116184,0.07747257609514883,0.24775388749323263,39.011745600000005,259.53462293396666,50087.45267180749,1119.6571244642348,0.4424681869683352,18.854805466141237,2026-06-23 01:25:00,184,69.79776534234806,68.3039123539043,70.41753166784619,68.94744265450402,66.91714333045739,70.91921100527063
AP0191,4,0.0,0.0,False,0,2.424481862032367,-0.9149361175842852,1.5095457444480815,3.095727145174518,-0.43050933104135647,0.0,1.5095457444480815,2.424481862032367,-0.9149361175842852,1.5095457444480815,3.095727145174518,-0.43050933104135647,0.0,1.5095457444480815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.41753166784619,69.79776534234806,66.91714333045739,0.7041753166784619,0.16344195678198742,0.13238272653955063,39.011745600000005,259.53462293396666,52590.11106647529,1077.8927077988496,0.4312983744394003,19.523458036794686,2026-06-23 09:32:00,185,69.72912579126411,69.76344556680608,71.22162920900416,70.81958043842518,67.92857617556784,67.42285975301262
AP0192,3,36.13807495983579,33.33333333333333,False,2,2.3218402205128905,-0.37072281919751277,1.9511174013153778,2.1227566624299485,-0.23965737614263433,0.0,1.9511174013153778,2.3218402205128905,-0.31349608831205517,2.0083441322008353,2.1433344153553198,-0.23965737614263433,0.0,2.0083441322008353,0.05722673088545749,29.328699578796964,0.15172455278592825,-0.15172455278592825,0.0,-0.4551736583577847,0.33333333333333315,0.33333333333333315,0.0,0.9999999999999994,0.24252894305963069,0.24252894305963069,71.22162920900416,69.72912579126411,67.92857617556784,0.7122162920900417,0.12458713682241547,0.1631965710875428,39.011745600000005,259.53462293396666,50072.94707913207,1096.118162552362,0.4353190275906991,19.666592938620468,2026-06-23 17:24:00,186,63.61816949636374,66.67364764381392,64.57168749074502,67.8966583498746,68.3697539219907,68.14916504877927
AP0193,4,64.40864883543067,75.0,False,4,1.350431281491483,-0.9600862315916637,0.39034504989981933,2.154677777523302,-0.339682357298804,0.0,0.39034504989981933,1.4218352953051676,-0.9408635346463492,0.4809717606588185,2.1872655915322916,-0.339682357298804,0.0,0.4809717606588185,0.0906267107589992,46.44618926398709,0.4934224747874919,-0.1936127669105182,-0.6870352416980101,0.2998097078769737,0.33906198385799846,0.33906198385799846,0.5114573010493303,0.1666666666666666,0.4162422293227452,0.4162422293227452,64.57168749074502,63.61816949636374,68.3697539219907,0.6457168749074501,0.11834470277002282,0.23593842232252707,39.0117456,258.8236152628452,50251.51917206089,1131.4406948148378,0.44289852244535144,19.26203491652629,2026-06-24 01:31:00,187,62.81111960119818,63.21464454878096,64.90903076848403,64.74035912961452,68.00994850866645,68.18985121532857
AP0194,3,42.82139475433161,33.33333333333333,False,2,1.7948347026532905,0.12652342002852746,1.921358122681818,2.1257802588991903,-0.2419717983520329,0.0,1.921358122681818,1.7948347026532905,0.19850387808064318,1.9933385807339337,2.1516631995867543,-0.2419717983520329,0.0,1.9933385807339337,0.07198045805211573,36.88998475170931,0.25598507364255224,-0.25598507364255224,0.0,-0.7679552209276568,0.3333333333333333,0.3333333333333333,0.0,0.9999999999999999,0.2946592034879428,0.2946592034879428,64.90903076848403,62.81111960119818,68.00994850866645,0.6490903076848402,0.18712496911168688,0.1637847232034729,39.0117456,258.8236152628452,50136.959000424635,1119.2185836493925,0.43885191405411056,19.332448133795967,2026-06-24 09:18:00,188,67.37687240762436,65.09399600441127,68.15233541971674,66.53068309410038,68.76204325137799,68.38599588002222
AP0195,4,27.460279464853897,50.0,False,2,1.638222848408257,-0.7570276428566862,0.8811952055515707,2.6243994401804667,-0.3891292962781235,0.0,0.8811952055515707,1.6655096164054768,-0.7177924864025332,0.9477171300029434,2.6483195856142574,-0.3891292962781235,0.0,0.9477171300029434,0.06652192445137273,34.092486281328526,0.07414944138307973,0.04346107988130951,0.11761052126438924,-0.030688361501770216,0.18267868525334371,0.18267868525334371,0.03202403717335468,0.33333333333333276,0.12841406331821173,0.12841406331821173,68.15233541971674,67.37687240762436,68.76204325137799,0.6815233541971674,0.148363721949806,0.17011292385302654,39.01174560000001,258.8236152628452,48579.53373764904,1138.0847106090405,0.4253634582182381,18.161472218210356,2026-06-24 17:20:00,189,59.9917793044094,63.68432585601688,60.43351411312338,64.29292476642006,75.526597493747,72.1443203725625
AP0196,4,147.4680224662688,100.0,False,1,1.765683665934357,-0.35650507404152154,1.4091785918928355,2.550656530410372,-0.3446779137388197,0.0,1.4091785918928355,1.8670126850384805,-0.18961167225555564,1.6774010127829249,2.4208048954834673,-0.3065160542877135,0.0,1.6774010127829249,0.2682224208900894,137.46399070617082,0.5161669222644554,-0.3768742034995085,-0.22929835201459656,-0.5244500549844204,0.9166666666666672,-0.9166666666666672,-0.8333333333333351,-0.9999999999999991,0.7164167944655613,0.7164167944655613,60.43351411312338,59.9917793044094,75.526597493747,0.6043351411312338,0.15899614977276352,0.2366687090960027,39.011745600000005,258.0312631481766,49792.41915818268,1147.601975964693,0.4401678519499633,19.054475116722315,2026-06-25 01:20:00,190,68.26552873092122,64.12865401766531,69.1823778249205,64.80794596902194,73.10837013362101,74.317483813684
AP0197,4,47.84570698872093,50.0,False,4,1.918033740538972,-0.6784753136153389,1.239558426923633,3.164678002964169,-0.4585082646044753,0.0,1.239558426923633,2.0088154522205937,-0.6784753136153389,1.330340138605255,3.197321552651915,-0.4585082646044753,0.0,1.330340138605255,0.09078171168162186,46.5256272368312,0.3250000000000004,-0.3250000000000004,-0.6500000000000008,0.0,0.33842700258622516,0.33842700258622516,0.6768540051724503,0.0,0.3317135012931128,0.3317135012931128,69.1823778249205,68.26552873092122,73.10837013362101,0.6918237782492049,0.15571382264026143,0.15246239911053366,39.01174560000001,258.0312631481766,50383.1229347304,1076.757492229119,0.4667750713795508,19.466862926381143,2026-06-25 16:50:00,191,70.07696314412189,69.17124593752155,70.68889790530595,69.93563786511322,68.95099876006485,71.02968444684294
AP0198,3,1.1878517547399667,33.33333333333333,False,4,0.03175240657817149,-0.2687312630911196,-0.2369788565129481,1.2779005848353087,-0.2298674747846257,0.0,-0.2369788565129481,0.04089927974285612,-0.2687312630911196,-0.22783198334826346,1.2811896438661192,-0.2298674747846257,0.0,-0.22783198334826346,0.009146873164684627,4.687772496900871,0.06666666666666674,-0.06666666666666674,-0.2000000000000002,0.0,0.04351818761200685,0.04351818761200685,0.13055456283602054,0.0,0.05509242713933679,0.05509242713933679,70.68889790530595,70.07696314412189,68.95099876006485,0.7068889790530596,0.11871705229583834,0.1743939686511021,39.01174560000001,257.24987767998834,53179.33120533308,1061.9920058330317,0.4529270268216245,19.232624859049974,2026-06-26 01:35:00,192,69.60470453679486,69.84083384045837,72.2733024603543,71.48110018283012,67.2070360894077,68.07901742473626
AP0199,4,5.026255212293293,25.0,False,0,2.7972545588264857,-0.31196845150199976,2.4852861073244856,2.83940228258324,-0.3281173586690404,0.0,2.4852861073244856,2.8007480958530353,-0.30911979576659476,2.4916283000864405,2.8633931010587443,-0.33177845049234517,0.0,2.4916283000864405,0.006342192761954912,3.2503737905018926,0.3655859008601982,-0.3655859008601982,-0.2311718017203964,-0.5,0.16666666666666669,0.16666666666666669,0.16666666666666705,0.1666666666666663,0.26612628376343245,0.26612628376343245,72.2733024603543,69.60470453679486,67.2070360894077,0.722733024603543,0.1621072484839208,0.11515972691253601,39.011745600000005,257.24987767998834,52940.70691150094,1043.0784761079483,0.4541152900896249,20.617475090692157,2026-06-26 09:40:00,193,71.8065918254643,70.70564818112958,73.15059361113873,72.71194803574652,68.320798902834,67.76391749612085
AP0200,3,107.97881592864961,100.0,False,1,1.3164762055200143,-0.09213509916358739,1.224341106356427,2.568671257674097,-0.3589239716405673,0.0,1.224341106356427,1.4065240072933973,0.07098513296856657,1.477509140261964,2.510471247142756,-0.33375788356924757,0.0,1.477509140261964,0.2531680339055371,129.74861737658776,0.3282469142704412,-0.005086419062891978,0.38566673039124116,-0.20046299378995855,0.802377739224054,-0.802377739224054,-0.4071332176721612,-1.0000000000000004,0.5653123267472476,0.5653123267472476,73.15059361113873,71.8065918254643,68.320798902834,0.7315059361113874,0.13042928713783986,0.13806477675077275,39.01174560000001,257.24987767998834,52617.00767159624,1044.3180247998366,0.44893978712971333,20.093886490063955,2026-06-26 17:36:00,194,66.75306615048929,69.2798289879768,67.09957322893993,70.12508342003933,67.01358384179473,67.66719137231436
AP0201,4,0.0,0.0,False,0,2.737362491703454,-0.4469314442358153,2.290431047467639,3.2854302223631517,-0.415148468978808,0.0,2.290431047467639,2.737362491703454,-0.4469314442358153,2.290431047467639,3.2854302223631517,-0.415148468978808,0.0,2.290431047467639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.09957322893993,66.75306615048929,67.01358384179473,0.6709957322893993,0.13646834315398637,0.19253592455661425,39.01174560000001,256.5786412295219,53394.786472655105,1027.133124852329,0.45453497051957664,19.98670491702153,2026-06-27 01:11:00,195,66.4514440756962,66.60225511309275,67.12287371039088,67.1112234696654,71.60192866095987,69.3077562513773
AP0202,2,0.0,0.0,False,0,0.8705601332098231,0.0,0.8705601332098231,1.713790335922324,-0.2362144709365564,0.0,0.8705601332098231,0.8705601332098231,0.0,0.8705601332098231,1.713790335922324,-0.2362144709365564,0.0,0.8705601332098231,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,67.12287371039088,66.4514440756962,71.60192866095987,0.6712287371039087,0.18202233415948726,0.146748928736604,38.71286826,256.5786412295219,51081.80838701683,1043.2208985166296,0.4547912874858491,19.646027403563277,2026-06-27 09:17:00,196,66.19553935976042,66.3234917177283,67.79923190734513,67.461052808868,63.99136378834028,67.79664622465008
AP0203,4,139.04171598807386,100.0,False,1,3.1793491025522855,-0.24651726053109263,2.932831842021193,3.24162588686692,-0.36880771589409167,0.0,2.932831842021193,3.2725226004436903,-0.08124047041093914,3.191282130032751,3.1631770011456752,-0.3399066727882695,0.0,3.191282130032751,0.258450288011558,132.45577260592347,0.645273166833126,-0.28764054347914964,0.3576326233539764,-0.9329137103122757,0.6690898431835054,-0.6690898431835054,-0.3381796863670111,-0.9999999999999998,0.6571815050083156,0.6571815050083156,67.79923190734513,66.19553935976042,63.99136378834028,0.6779923190734513,0.1611722713223264,0.1608354096042224,38.71286826,256.3986292481625,53015.96651731545,1031.3249663286308,0.4580833924218894,20.33776128892379,2026-06-27 17:26:00,197,60.410093576370244,63.30281646806533,60.863310290464845,64.33127109890499,61.803108274286686,62.89723603131348
AP0204,3,57.85289664966193,100.0,False,4,1.248898845473236,0.030881903093172857,1.2797807485664088,2.294482487928131,-0.3093246603131296,0.0,1.2797807485664088,1.3266541153173368,0.05083881812565057,1.3774929334429873,2.3296181171537973,-0.3093246603131296,0.0,1.3774929334429873,0.09771218487657851,50.07749474924649,0.7227767914237759,-0.7227767914237759,-0.584165187135664,-1.0,0.46714805037191404,0.46714805037191404,0.5656679106703533,0.2701083297750355,0.594962420897845,0.594962420897845,60.863310290464845,60.410093576370244,61.803108274286686,0.6086331029046486,0.15733270509625108,0.2340341919991003,38.71286826,255.58857533204554,51382.399504997265,1051.3351378126683,0.45520507638161956,19.577267913760604,2026-06-28 01:44:00,198,63.66233755856593,62.03621556746809,64.1901037712104,62.52670703083763,63.18353634649381,62.49332231039025
AP0205,4,51.45632675561606,50.0,False,2,1.289608221912322,-0.5049156732099023,0.7846925487024197,2.2509802564783232,-0.3320098224075194,0.0,0.7846925487024197,1.3076168551451528,-0.43891317869818586,0.8687036764469669,2.2811892200685953,-0.3320098224075194,0.0,0.8687036764469669,0.08401112774454722,43.05570296908045,0.28751273278250944,-0.21248726721749064,0.07502546556501881,-0.5000000000000001,0.29026796290102236,0.29026796290102236,0.08053592580204481,0.49999999999999994,0.2888903478417659,0.2888903478417659,64.1901037712104,63.66233755856593,63.18353634649381,0.641901037712104,0.20393106690098275,0.15416789538691336,38.71286826,255.58857533204554,49946.49211614003,1053.0646812075152,0.4409690653992094,18.430843916299903,2026-06-28 10:18:00,199,63.96967014025942,63.816003849412674,66.50803579954899,65.3490697853797,63.26010547659859,63.2218209115462
AP0206,1,41.58487958440082,100.0,False,3,1.9211733647472176,0.0,1.9211733647472176,1.748306030804733,-0.1783279885200736,0.0,1.9211733647472176,2.0366062385740613,0.0,2.0366062385740613,1.7682121764419831,-0.174685233035243,0.0,2.0366062385740613,0.11543287382684375,59.159347836257425,0.7688082442987418,0.7688082442987418,0.7688082442987418,,0.6479993484202018,-0.6479993484202018,-0.6479993484202018,,0.7084037963594718,0.7084037963594718,66.50803579954899,63.96967014025942,63.26010547659859,0.6650803579954899,0.1643792339254391,0.17054040807907106,38.71286826000001,255.5288725921513,52398.77447289754,1052.7482788628026,0.44591330949991587,19.5768160456532,2026-06-28 18:54:00,200,69.79008827869758,66.8798792094785,70.64280982652163,68.57542281303532,65.88942656652814,64.57476602156336
AP0207,4,13.068409611622258,50.0,False,3,2.5277820631823387,-0.03315233464868381,2.494629728533655,2.942399268882772,-0.3449195812726647,0.0,2.494629728533655,2.5747472472180952,-0.03315233464868381,2.5415949125694115,2.947234790417423,-0.3428871437040822,0.0,2.5415949125694115,0.04696518403575656,24.069656818325235,0.22864849793478725,0.22864849793478725,0.4572969958695745,0.0,0.08518315915971986,-0.08518315915971986,-0.1703663183194397,0.0,0.15691582854725356,0.15691582854725356,70.64280982652163,69.79008827869758,65.88942656652814,0.7064280982652162,0.11254641922158169,0.18102548251320216,38.71286826,255.42439279733628,54038.04806837936,1062.9645257945226,0.44682570100467933,20.022022372617396,2026-06-29 02:56:00,201,73.79294245621271,71.79151536745515,74.68286740348356,72.66283861500258,71.70813458926891,68.79878057789853
AP0208,4,0.0,0.0,False,0,2.5460436165580265,-0.6396609748081583,1.9063826417498684,2.606936183757384,-0.3240191594783088,0.0,1.9063826417498684,2.5460436165580265,-0.6396609748081583,1.9063826417498684,2.606936183757384,-0.3240191594783088,0.0,1.9063826417498684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.68286740348356,73.79294245621271,71.70813458926891,0.7468286740348357,0.10555325328259098,0.14761807268257335,38.71286826000001,255.42439279733628,52012.00702490657,1038.2055967903036,0.4603488373266124,19.6624767864608,2026-06-29 10:54:00,202,71.55359338258206,72.67326791939739,72.55314338657644,73.61800539503,70.6112749425353,71.1597047659021
AP0209,4,0.0,0.0,False,0,2.3434428007155503,0.07038481911514322,2.413827619830694,3.249449392461012,-0.40159836354031975,0.0,2.413827619830694,2.3434428007155503,0.07038481911514322,2.413827619830694,3.249449392461012,-0.40159836354031975,0.0,2.413827619830694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.55314338657644,71.55359338258206,70.6112749425353,0.7255314338657645,0.12621273655534337,0.14825582957889222,39.033449759999996,255.3577743563121,55071.09173661917,1023.7126791330309,0.4754140716753028,19.204504580102977,2026-06-29 18:47:00,203,67.08815572778333,69.3208745551827,68.15696169302298,70.35505253979971,63.28695534071373,66.94911514162452
AP0210,4,47.579101579140016,50.0,False,2,2.169527932281496,-1.3651290059379748,0.8043989263435213,2.6867406644601184,-0.4042989171595055,0.0,0.8043989263435213,2.290004542003391,-1.3651290059379748,0.9248755360654165,2.730061991220958,-0.4042989171595055,0.0,0.9248755360654165,0.12047660972189522,61.7442624824713,0.14494209171143813,0.14494209171143813,0.28988418342287625,0.0,0.2802023897287077,0.2802023897287077,0.5604047794574154,0.0,0.2125722407200729,0.2125722407200729,68.15696169302298,67.08815572778333,63.28695534071373,0.6815696169302298,0.07575049811988552,0.24267988494988466,39.033449759999996,255.24119208451967,54061.31455653962,1023.274395041617,0.4853372899494867,19.427144146386162,2026-06-30 02:40:00,204,74.60280343253305,70.84547958015818,75.41130626545628,71.78413397923963,74.54141376538628,68.91418455305
AP0211,3,0.9222111942768834,0.0,False,3,0.02790725268826402,-0.7095483238711846,-0.6816410711829206,1.0174738108404253,-0.212914042659394,0.0,-0.6816410711829206,0.02790725268826402,-0.7080933801704323,-0.6801861274821683,1.0072173776021887,-0.2110962338752457,0.0,-0.6801861274821683,0.0014549437007522759,0.7456586466355414,0.3333333333333333,-0.3333333333333333,0.0,-0.5,0.11111111111111127,-0.11111111111111127,0.0,-0.1666666666666669,0.2222222222222223,0.2222222222222223,75.41130626545628,74.60280343253305,74.54141376538628,0.7541130626545628,0.08793414616887052,0.1579527911765666,39.033449759999996,255.24119208451967,52275.316541010434,1030.7851786838844,0.48214619728572744,19.270292901264213,2026-06-30 10:51:00,205,70.93343629838353,72.76811986545829,72.18348980959064,73.79739803752346,72.72003543073973,73.63072459806301
AP0212,3,20.306740993707905,66.66666666666666,False,4,0.663063858910919,-0.30550637437366396,0.3575574845372551,1.35150710614004,-0.20622859269920601,0.0,0.3575574845372551,0.663063858910919,-0.2718186429314964,0.39124521597942263,1.3636206377625384,-0.20622859269920601,0.0,0.39124521597942263,0.03368773144216752,17.264962364110854,0.6666666666666664,-0.6666666666666664,0.0,-0.9999999999999996,0.15314216395058083,0.15314216395058083,0.0,0.22971324592587125,0.40990441530862365,0.40990441530862365,72.18348980959064,70.93343629838353,72.72003543073973,0.7218348980959064,0.14685270669942627,0.13131239520466736,39.033449759999996,254.32611336881698,53970.050712337455,1042.2685081989532,0.4696446532128339,18.378332982027384,2026-06-30 18:48:00,206,70.13314182765484,70.53328906301918,72.34329127523083,72.26339054241073,71.10455431600745,71.91229487337358
AP0213,4,6.626271709287494,25.0,False,4,2.9012664599845723,-1.1131922071526121,1.7880742528319606,3.1352777081586205,-0.4202895129475405,0.0,1.7880742528319606,2.916672921619001,-1.0885639218406915,1.8281089997783093,3.149673517919983,-0.4202895129475405,0.0,1.8281089997783093,0.040034746946348676,20.517807810003696,0.1495544082677625,0.1495544082677625,0.14999999999999977,0.14910881653552524,0.1383079631144276,0.1383079631144276,0.10994925956218887,0.16666666666666635,0.14393118569109506,0.14393118569109506,72.34329127523083,70.13314182765484,71.10455431600745,0.7234329127523083,0.07467336365079763,0.20189372359689411,38.53109184,252.7247256163372,52773.27220593005,1027.2840301603424,0.4398687130910055,19.265926854808075,2026-07-01 02:51:00,207,75.15219181323657,72.6426668204457,76.068255281587,74.20577327840891,73.32349269630846,72.21402350615796
AP0214,4,32.58805099898987,75.0,False,4,1.8377102754989092,-0.7087316829316382,1.1289785925672708,2.784349157779912,-0.4010771972435616,0.0,1.1289785925672708,1.851184250573743,-0.6578391165160394,1.1933451340577035,2.8074942643927967,-0.4010771972435616,0.0,1.1933451340577035,0.06436654149043264,32.987852513846725,0.40969549737218525,-0.0903045026278147,-0.45,0.2693909947443706,0.2632391571671373,0.2632391571671373,0.10891139640958812,0.41756691792468653,0.3364673272696613,0.3364673272696613,76.068255281587,75.15219181323657,73.32349269630846,0.76068255281587,0.10938592427203367,0.1299315229120964,38.531091839999995,252.7247256163372,49542.97546961902,1045.0314668493388,0.4495223588158196,18.307450289811865,2026-07-01 11:26:00,208,69.04243746866473,72.09731464095066,69.51747159564997,72.79286343861848,66.55987851174217,69.94168560402531
AP0215,4,58.54170833398936,50.0,False,2,1.0184674882711877,-1.1744150587449314,-0.15594757047374364,2.768732655048801,-0.4763589767571481,0.0,-0.15594757047374364,1.125989758110916,-1.1744150587449314,-0.0484253006340154,2.8073958229163765,-0.4763589767571481,0.0,-0.0484253006340154,0.10752226983972824,55.10516329286072,0.5000000000000001,-1.1102230246251565e-16,-2.220446049250313e-16,0.0,0.14293517536623565,0.14293517536623565,0.2858703507324713,0.0,0.3214675876831179,0.3214675876831179,69.51747159564997,69.04243746866473,66.55987851174217,0.6951747159564997,0.10154466311534817,0.2032806209281522,38.53109184,252.48950110959268,49014.81302169834,1027.9160357243818,0.42794148513901364,18.33503830840809,2026-07-01 19:26:00,209,73.48446419256281,71.26345083061378,74.64826729378122,72.08286944471558,77.57604347502985,72.06796099338601
AP0216,4,0.0,0.0,False,0,2.073767381745187,-0.7180432922061253,1.3557240895390616,3.273678694508138,-0.4698454496931461,0.0,1.3557240895390616,2.073767381745187,-0.7180432922061253,1.3557240895390616,3.273678694508138,-0.4698454496931461,0.0,1.3557240895390616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.64826729378122,73.48446419256281,77.57604347502985,0.7464826729378121,0.10268113622955632,0.15083619083263153,38.531091839999995,252.0778582227898,50776.139431084644,1006.6542343228273,0.4411796710766901,18.709358717696688,2026-07-02 03:36:00,210,76.75021429676049,75.11733924466165,77.43659000960069,76.04242865169095,72.67050029471659,75.12327188487322
AP0217,4,31.78372847492914,25.0,False,3,1.3146040825555552,-1.0608970107492566,0.2537070718062986,2.331699639525408,-0.3778197165246139,0.0,0.2537070718062986,1.428182011539921,-1.0608970107492566,0.3672850007906645,2.3779702395687243,-0.3787353861362278,0.0,0.3672850007906645,0.11357792898436592,58.208688604487534,0.35000000000000003,0.35000000000000003,0.7000000000000001,0.0,0.04072146169053035,0.04072146169053035,0.0814429233810607,0.0,0.1953607308452652,0.1953607308452652,77.43659000960069,76.75021429676049,72.67050029471659,0.7743659000960069,0.07524445234779878,0.15038964755619427,38.53109184,252.0778582227898,49882.96468716553,993.2126449843712,0.44135063689105347,18.69096764868742,2026-07-02 11:40:00,211,63.18360377448334,69.96690903562191,66.11835591013704,71.77747295986887,68.5400042933873,70.60525229405195
AP0218,1,0.0,0.0,False,4,1.748459309642515,0.0,1.748459309642515,1.657916358751587,-0.1735582323588,0.0,1.748459309642515,1.748459309642515,0.0,1.748459309642515,1.657916358751587,-0.1735582323588,0.0,1.748459309642515,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,66.11835591013704,63.18360377448334,68.5400042933873,0.6611835591013704,0.13650893831346186,0.2023075025851677,38.53109184,252.0778582227898,49437.52243573926,1055.3278846433893,0.43204410795175013,18.579042787344413,2026-07-02 19:29:00,212,67.5295878084326,65.35659579145796,68.34855929233406,67.23345760123556,68.56644777351154,68.55322603344942
AP0221,4,34.512112441916514,75.0,False,3,1.7687314577284128,-0.9359856413401328,0.8327458163882798,3.00775926798646,-0.45671469237969686,0.0,0.8327458163882798,1.8255070439552281,-0.9253733961127091,0.900133647842519,2.999407828539455,-0.4512200970646822,0.0,0.900133647842519,0.06738783145423921,34.536263620297596,0.28221058782375164,0.2322105878237519,0.2536668394080136,0.21075433623949022,0.23944050300937242,-0.21442841082384023,-0.1385417146879545,-0.29031510695972595,0.260825545416562,0.260825545416562,68.34855929233406,67.5295878084326,68.56644777351154,0.6834855929233405,0.17131666671491047,0.14519774036174893,38.531091839999995,251.22329011469174,52116.91893101828,1000.4750643941104,0.4442980200026196,19.841513686993675,2026-07-03 21:08:00,213,57.98409620648263,62.756842007457614,59.15619740294824,63.75237834764115,62.64225041905433,65.60434909628293
