subset,kpi,variable,n,coef_por_sd,ci_lo,ci_hi,p_hc3,p_perm,spearman,p_spearman,r2_adj
LOCKBOX,f_polvo,dir_R_temprano_tasa_feed_Carbon_kg_min,61,-0.0003508405689501957,-0.00920558847090585,0.008503907333005458,0.9381007451239838,,0.051567584685853665,0.6930743780731868,-0.03429400184572162
LOCKBOX,f_polvo,dir_R_tardio_tasa_feed_Carbon_kg_min,61,-0.0025514950951393157,-0.011700724703358065,0.006597734513079434,0.5846633638271743,,-0.11239493675313265,0.38846233657564216,0.052891514317416566
LOCKBOX,f_polvo,dist_Reducción_tasa_gn_nm3_min,63,0.0005828908366040716,-0.008689862750454021,0.009855644423662165,0.9019451556303631,,-0.04681989983199058,0.7155745181651776,0.013181962613360354
LOCKBOX,f_polvo,dir_Reducción_tasa_gn_nm3_min,63,0.002794952480398776,-0.005835457876697059,0.011425362837494612,0.5256025715037977,,-0.03745813304179953,0.7706970125288416,0.022672741796688656
LOCKBOX,f_polvo,dir_R_temprano_tasa_gn_nm3_min,58,0.0007139840614132508,-0.008372886000388236,0.009800854123214736,0.8776092968359472,,-0.002006277391268658,0.9880746643981619,0.02342066906458573
LOCKBOX,f_polvo,dir_R_tardio_tasa_gn_nm3_min,62,0.0005505296191717444,-0.007373655030331791,0.00847471426867528,0.8916886862272984,,-0.03635948467945991,0.779046942636373,0.008831116753772572
LOCKBOX,f_polvo,dist_R,63,0.001956345823924472,-0.006792605440493454,0.010705297088342398,0.661193512648852,,0.11979956845714276,0.34967895875040184,0.017737084194576758
LOCKBOX,f_polvo,dist_total,63,0.003664250762826538,-0.00480292708220804,0.012131428607861115,0.3963305905249218,,0.12909612605443335,0.31327345120273237,0.03041198882780305
LOCKBOX,f_polvo,uplift_batch_pp,63,0.003066262001228175,-0.00509142373300427,0.011223947735460621,0.4613051044132499,,0.11026559947086008,0.3896194567616447,0.02462412632049482
TOTAL,recuperacion_refinada_pct,dist_Reducción_tasa_feed_Carbon_kg_min,350,0.20855498960460137,-0.26730246339013763,0.6844124425993403,0.39034200433435684,,0.019637847792018426,0.714281854165042,0.007410634675706462
TOTAL,recuperacion_refinada_pct,dir_Reducción_tasa_feed_Carbon_kg_min,350,-0.39024749328809216,-0.8163128983311592,0.035817911754974896,0.07262243232136043,,-0.09725883558075202,0.06916388011946428,0.012848882763757619
TOTAL,recuperacion_refinada_pct,dir_R_temprano_tasa_feed_Carbon_kg_min,325,0.1702002129878033,-0.3256606422624329,0.6660610682380395,0.501111616892675,,0.02241197969424208,0.687292889721637,0.006148805922341238
TOTAL,recuperacion_refinada_pct,dir_R_tardio_tasa_feed_Carbon_kg_min,337,0.19420958556892537,-0.3152216786488547,0.7036408497867055,0.4549466914633875,,0.005262750112249279,0.9233196758803164,0.007076281726436706
TOTAL,recuperacion_refinada_pct,dist_Reducción_tasa_gn_nm3_min,350,0.1558133513765651,-0.35911019456404164,0.6707368973171719,0.5531306031409478,,0.028044386825221063,0.6010519082024056,0.006424383167022207
TOTAL,recuperacion_refinada_pct,dir_Reducción_tasa_gn_nm3_min,350,0.09438237418706295,-0.3973035637809819,0.5860683121551078,0.7067473449140638,,0.002767795074125643,0.9588509512941353,0.005701553140433302
TOTAL,recuperacion_refinada_pct,dir_R_temprano_tasa_gn_nm3_min,325,0.0731362454119263,-0.3777537822068685,0.5240262730307211,0.7505499123421985,,0.024732657637582464,0.6568803929721215,-0.004486147944791741
TOTAL,recuperacion_refinada_pct,dir_R_tardio_tasa_gn_nm3_min,337,-0.09792927552095537,-0.6203086032615055,0.4244500522195947,0.7132982735903393,,0.016170724715747823,0.7674046596102211,0.002481346033930132
TOTAL,recuperacion_refinada_pct,dist_R,350,0.11870275291813331,-0.40096219132185046,0.6383676971581171,0.654370936950976,,0.007812950243842154,0.8842006524038342,0.005961251963827907
TOTAL,recuperacion_refinada_pct,dist_total,350,0.022236265659741232,-0.42709454379724426,0.47156707511672674,0.9227313584544694,,0.015786149597249,0.7685335151499096,0.0052801295109933255
TOTAL,recuperacion_refinada_pct,uplift_batch_pp,350,-0.057695426870844,-0.5292464773648123,0.41385562362312434,0.8104803470450326,,-0.018162266752894143,0.7349131068954787,0.005419719915968346
TOTAL,rendimiento_proxy_batch,dist_Reducción_tasa_feed_Carbon_kg_min,350,0.25571493184167915,-0.23225821520197332,0.7436880788853316,0.30437835994734175,,0.023031337437246585,0.6676376457147803,0.005424744510125423
