combo,estado_id,orden,q_avance,C,J
F3+G1,2,0,0.75,66.18783296974756,1014.3300964241214
F3+G2,2,0,0.75,48.855764194260715,1019.7210203763918
F3+G2,2,0,0.75,49.30017621414499,1019.6037750872033
F3+G2,2,0,0.75,49.74458823402927,1019.4854254017033
F3+G2,2,0,0.75,50.18900025391355,1019.3659713198914
F3+G2,2,0,0.75,50.63341227379783,1019.2454128417677
F3+G2,2,0,0.75,51.077824293682106,1019.123749967332
F3+G2,2,0,0.75,51.52223631356638,1019.0009826965853
F3+G2,2,0,0.75,51.966648333450664,1018.8771110295263
F3+G2,2,0,0.75,52.41106035333494,1018.7521349661552
F3+G2,2,0,0.75,52.855472373219214,1018.6260545064729
F3+G2,2,0,0.75,53.2998843931035,1018.4988696504788
F3+G2,2,0,0.75,53.74429641298777,1018.3705803981729
F3+G2,2,0,0.75,54.188708432872055,1018.241186749555
F3+G2,2,0,0.75,54.63312045275633,1018.1106887046254
F3+G2,2,0,0.75,55.077532472640605,1017.9790862633844
F3+G2,2,0,0.75,55.52194449252489,1017.8463794258311
F3+G2,2,0,0.75,55.96635651240916,1017.7125681919662
F3+G2,2,0,0.75,56.410768532293446,1017.5776525617898
F3+G2,2,0,0.75,56.85518055217772,1017.4416325353016
F3+G2,2,0,0.75,57.299592572062,1017.3045081125013
F3+G2,2,0,0.75,57.74400459194628,1017.1662792933892
F3+G2,2,0,0.75,58.188416611830554,1017.0269460779659
F3+G2,2,0,0.75,58.63282863171483,1016.8865084662307
F3+G2,2,0,0.75,59.07724065159911,1016.7449664581831
F3+G2,2,0,0.75,59.52165267148339,1016.6023200538242
F3+G2,2,0,0.75,59.96606469136766,1016.4585692531538
F3+G2,2,0,0.75,60.410476711251945,1016.3137140561711
F3+G2,2,0,0.75,60.85488873113622,1016.1677544628768
F3+G2,2,0,0.75,61.2993007510205,1016.0206904732709
F3+G2,2,0,0.75,61.74371277090478,1015.872522087353
F3+G2,2,0,0.75,62.18812479078906,1015.7232493051235
F3+G2,2,0,0.75,62.632536810673336,1015.5728721265821
F3+G2,2,0,0.75,63.07694883055761,1015.4213905517295
F3+G2,2,0,0.75,63.521360850441894,1015.2688045805645
F3+G2,2,0,0.75,63.96577287032617,1015.1151142130876
F3+G2,2,0,0.75,64.41018489021045,1014.9603194492996
F3+G2,2,0,0.75,64.85459691009473,1014.8044202891996
F3+G2,2,0,0.75,65.29900892997901,1014.6474167327877
F3+G2,2,0,0.75,65.74342094986328,1014.4893087800638
F3+G2,2,0,0.75,66.18783296974756,1014.3300964310283
F4+G0,2,0,0.75,48.855764194260715,1025.5325909412693
F4+G0,2,0,0.75,49.30017621414499,1025.4525140602711
F4+G0,2,0,0.75,49.74458823402927,1025.3717689805005
F4+G0,2,0,0.75,50.18900025391355,1025.290357222674
F4+G0,2,0,0.75,50.63341227379783,1025.2082803023236
F4+G0,2,0,0.75,51.077824293682106,1025.1255397298185
F4+G0,2,0,0.75,51.52223631356638,1025.0421370103902
F4+G0,2,0,0.75,51.966648333450664,1024.9580736441533
F4+G0,2,0,0.75,52.41106035333494,1024.873351126133
F4+G0,2,0,0.75,52.855472373219214,1024.7879709462834
F4+G0,2,0,0.75,53.2998843931035,1024.701934589513
F4+G0,2,0,0.75,53.74429641298777,1024.615243535707
F4+G0,2,0,0.75,54.188708432872055,1024.5278992597487
F4+G0,2,0,0.75,54.63312045275633,1024.4399032315457
F4+G0,2,0,0.75,55.077532472640605,1024.3512569160478
F4+G0,2,0,0.75,55.52194449252489,1024.2619617732705
F4+G0,2,0,0.75,55.96635651240916,1024.1720192583202
F4+G0,2,0,0.75,56.410768532293446,1024.081430821412
F4+G0,2,0,0.75,56.85518055217772,1023.9901979078936
F4+G0,2,0,0.75,57.299592572062,1023.8983219582669
F4+G0,2,0,0.75,57.74400459194628,1023.8058044082106
F4+G0,2,0,0.75,58.188416611830554,1023.7126466885991
F4+G0,2,0,0.75,58.63282863171483,1023.6188502255268
F4+G0,2,0,0.75,59.07724065159911,1023.5244164403272
F4+G0,2,0,0.75,59.52165267148339,1023.4293467495951
F4+G0,2,0,0.75,59.96606469136766,1023.3336425652079
F4+G0,2,0,0.75,60.410476711251945,1023.2373052943461
F4+G0,2,0,0.75,60.85488873113622,1023.1403363395137
F4+G0,2,0,0.75,61.2993007510205,1023.0427370985592
F4+G0,2,0,0.75,61.74371277090478,1022.9445089646968
F4+G0,2,0,0.75,62.18812479078906,1022.8456533265269
F4+G0,2,0,0.75,62.632536810673336,1022.746171568054
F4+G0,2,0,0.75,63.07694883055761,1022.6460650687106
F4+G0,2,0,0.75,63.521360850441894,1022.5453352033745
F4+G0,2,0,0.75,63.96577287032617,1022.4439833423916
F4+G0,2,0,0.75,64.41018489021045,1022.3420108515919
F4+G0,2,0,0.75,64.85459691009473,1022.2394190923125
F4+G0,2,0,0.75,65.29900892997901,1022.1362094214172
F4+G0,2,0,0.75,65.74342094986328,1022.0323831913136
F4+G0,2,0,0.75,66.18783296974756,1021.9279417499756
F4+G1,2,0,0.75,48.855764194260715,1025.5325892825588
F4+G1,2,0,0.75,49.30017621414499,1025.4525124634652
F4+G1,2,0,0.75,49.74458823402927,1025.3717674455993
F4+G1,2,0,0.75,50.18900025391355,1025.2903557496775
F4+G1,2,0,0.75,50.63341227379783,1025.2082788912317
F4+G1,2,0,0.75,51.077824293682106,1025.125538380631
F4+G1,2,0,0.75,51.52223631356638,1025.0421357231075
F4+G1,2,0,0.75,51.966648333450664,1024.9580724187756
F4+G1,2,0,0.75,52.41106035333494,1024.87334996266
F4+G1,2,0,0.75,52.855472373219214,1024.787969844715
F4+G1,2,0,0.75,53.2998843931035,1024.7019335498492
F4+G1,2,0,0.75,53.74429641298777,1024.6152425579478
F4+G1,2,0,0.75,54.188708432872055,1024.5278983438945
F4+G1,2,0,0.75,54.63312045275633,1024.4399023775961
F4+G1,2,0,0.75,55.077532472640605,1024.3512561240027
F4+G1,2,0,0.75,55.52194449252489,1024.2619610431302
F4+G1,2,0,0.75,55.96635651240916,1024.1720185900847
F4+G1,2,0,0.75,56.410768532293446,1024.0814302150811
F4+G1,2,0,0.75,56.85518055217772,1023.9901973634674
F4+G1,2,0,0.75,57.299592572062,1023.8983214757454
F4+G1,2,0,0.75,57.74400459194628,1023.8058039875939
F4+G1,2,0,0.75,58.188416611830554,1023.7126463298871
F4+G1,2,0,0.75,58.63282863171483,1023.6188499287193
F4+G1,2,0,0.75,59.07724065159911,1023.5244162054245
F4+G1,2,0,0.75,59.52165267148339,1023.4293465765971
F4+G1,2,0,0.75,59.96606469136766,1023.3336424541145
F4+G1,2,0,0.75,60.410476711251945,1023.2373052451575
F4+G1,2,0,0.75,60.85488873113622,1023.1403363522296
F4+G1,2,0,0.75,61.2993007510205,1023.0427371731798
F4+G1,2,0,0.75,61.74371277090478,1022.9445091012224
F4+G1,2,0,0.75,62.18812479078906,1022.8456535249568
F4+G1,2,0,0.75,62.632536810673336,1022.7461718283887
F4+G1,2,0,0.75,63.07694883055761,1022.6460653909503
F4+G1,2,0,0.75,63.521360850441894,1022.5453355875189
F4+G1,2,0,0.75,63.96577287032617,1022.4439837884405
F4+G1,2,0,0.75,64.41018489021045,1022.3420113595454
F4+G1,2,0,0.75,64.85459691009473,1022.2394196621707
F4+G1,2,0,0.75,65.29900892997901,1022.1362100531802
F4+G1,2,0,0.75,65.74342094986328,1022.0323838849811
F4+G1,2,0,0.75,66.18783296974756,1021.9279425055477
F4+G2,2,0,0.75,48.855764194260715,1025.5325892894657
F4+G2,2,0,0.75,49.30017621414499,1025.452512470372
F4+G2,2,0,0.75,49.74458823402927,1025.3717674525062
F4+G2,2,0,0.75,50.18900025391355,1025.2903557565844
F4+G2,2,0,0.75,50.63341227379783,1025.2082788981386
F4+G2,2,0,0.75,51.077824293682106,1025.1255383875382
F4+G2,2,0,0.75,51.52223631356638,1025.0421357300145
F4+G2,2,0,0.75,51.966648333450664,1024.9580724256825
F4+G2,2,0,0.75,52.41106035333494,1024.873349969567
F4+G2,2,0,0.75,52.855472373219214,1024.787969851622
F4+G2,2,0,0.75,53.2998843931035,1024.701933556756
F4+G2,2,0,0.75,53.74429641298777,1024.6152425648547
F4+G2,2,0,0.75,54.188708432872055,1024.5278983508015
F4+G2,2,0,0.75,54.63312045275633,1024.439902384503
F4+G2,2,0,0.75,55.077532472640605,1024.3512561309096
F4+G2,2,0,0.75,55.52194449252489,1024.2619610500374
F4+G2,2,0,0.75,55.96635651240916,1024.1720185969916
F4+G2,2,0,0.75,56.410768532293446,1024.081430221988
F4+G2,2,0,0.75,56.85518055217772,1023.9901973703743
F4+G2,2,0,0.75,57.299592572062,1023.8983214826524
F4+G2,2,0,0.75,57.74400459194628,1023.8058039945008
F4+G2,2,0,0.75,58.188416611830554,1023.712646336794
F4+G2,2,0,0.75,58.63282863171483,1023.6188499356263
F4+G2,2,0,0.75,59.07724065159911,1023.5244162123314
F4+G2,2,0,0.75,59.52165267148339,1023.4293465835041
F4+G2,2,0,0.75,59.96606469136766,1023.3336424610217
F4+G2,2,0,0.75,60.410476711251945,1023.2373052520644
F4+G2,2,0,0.75,60.85488873113622,1023.1403363591365
F4+G2,2,0,0.75,61.2993007510205,1023.042737180087
F4+G2,2,0,0.75,61.74371277090478,1022.9445091081293
F4+G2,2,0,0.75,62.18812479078906,1022.845653531864
F4+G2,2,0,0.75,62.632536810673336,1022.7461718352956
F4+G2,2,0,0.75,63.07694883055761,1022.6460653978572
F4+G2,2,0,0.75,63.521360850441894,1022.5453355944259
F4+G2,2,0,0.75,63.96577287032617,1022.4439837953474
F4+G2,2,0,0.75,64.41018489021045,1022.3420113664523
F4+G2,2,0,0.75,64.85459691009473,1022.2394196690776
F4+G2,2,0,0.75,65.29900892997901,1022.1362100600871
F4+G2,2,0,0.75,65.74342094986328,1022.032383891888
F4+G2,2,0,0.75,66.18783296974756,1021.9279425124548
F0+G0,3,1,0.25,20.15412033081055,229.5254970858496
F0+G0,3,1,0.25,20.71561826480211,229.90975618335275
F0+G0,3,1,0.25,21.277116198793674,230.29401528085626
F0+G0,3,1,0.25,21.838614132785235,230.67827437835962
F0+G0,3,1,0.25,22.400112066776796,231.06253347586326
F0+G0,3,1,0.25,22.96161000076836,231.44679257336674
F0+G0,3,1,0.25,23.52310793475992,231.8310516708701
F0+G0,3,1,0.25,24.08460586875148,232.21531076837357
F0+G0,3,1,0.25,24.646103802743045,232.59956986587676
F0+G0,3,1,0.25,25.207601736734606,232.9838289633804
F0+G0,3,1,0.25,25.76909967072617,233.36808806088388
F0+G0,3,1,0.25,26.33059760471773,233.75234715838724
F0+G0,3,1,0.25,26.89209553870929,234.13660625589074
F0+G0,3,1,0.25,27.453593472700852,234.5208653533941
F0+G0,3,1,0.25,28.015091406692417,234.90512445089774
F0+G0,3,1,0.25,28.576589340683977,235.28938354840128
F0+G0,3,1,0.25,29.13808727467554,235.6736426459044
F0+G0,3,1,0.25,29.699585208667102,236.05790174340794
F0+G0,3,1,0.25,30.261083142658663,236.4421608409114
F0+G0,3,1,0.25,30.822581076650224,236.8264199384149
F0+G0,3,1,0.25,31.384079010641788,237.21067903591842
F0+G0,3,1,0.25,31.94557694463335,237.59493813342172
F0+G0,3,1,0.25,32.50707487862491,237.97919723092525
F0+G0,3,1,0.25,33.06857281261647,238.36345632842855
F0+G0,3,1,0.25,33.630070746608034,238.74771542593209
F0+G0,3,1,0.25,34.191568680599595,239.1319745234356
F0+G0,3,1,0.25,34.75306661459116,239.51623362093886
F0+G0,3,1,0.25,35.31456454858272,239.90049271844242
F0+G0,3,1,0.25,35.876062482574284,240.28475181594587
F0+G0,3,1,0.25,36.437560416565844,240.66901091344943
F0+G0,3,1,0.25,36.999058350557405,241.0532700109529
F0+G0,3,1,0.25,37.560556284548966,241.4375291084561
F0+G0,3,1,0.25,38.12205421854053,241.82178820595973
F0+G0,3,1,0.25,38.68355215253209,242.20604730346304
F0+G0,3,1,0.25,39.245050086523655,242.59030640096657
F0+G0,3,1,0.25,39.806548020515216,242.97456549846987
F0+G0,3,1,0.25,40.368045954506776,243.3588245959734
F0+G0,3,1,0.25,40.929543888498344,243.74308369347688
F0+G0,3,1,0.25,41.491041822489905,244.12734279098035
F0+G0,3,1,0.25,42.052539756481465,244.5116018884837
F0+G1,3,1,0.25,20.15412033081055,229.52549935226764
F0+G1,3,1,0.25,20.71561826480211,229.9097583406418
F0+G1,3,1,0.25,21.277116198793674,230.29401732901593
F0+G1,3,1,0.25,21.838614132785235,230.6782763173901
F0+G1,3,1,0.25,22.400112066776796,231.06253530576444
F0+G1,3,1,0.25,22.96161000076836,231.44679429413873
F0+G1,3,1,0.25,23.52310793475992,231.83105328251273
F0+G1,3,1,0.25,24.08460586875148,232.215312270887
F0+G1,3,1,0.25,24.646103802743045,232.59957125926118
F0+G1,3,1,0.25,25.207601736734606,232.98383024763552
F0+G1,3,1,0.25,25.76909967072617,233.36808923600964
F0+G1,3,1,0.25,26.33059760471773,233.7523482243838
F0+G1,3,1,0.25,26.89209553870929,234.13660721275818
F0+G1,3,1,0.25,27.453593472700852,234.52086620113212
F0+G1,3,1,0.25,28.015091406692417,234.90512518950646
F0+G1,3,1,0.25,28.576589340683977,235.28938417788075
F0+G1,3,1,0.25,29.13808727467554,235.67364316625492
F0+G1,3,1,0.25,29.699585208667102,236.0579021546291
F0+G1,3,1,0.25,30.261083142658663,236.4421611430032
F0+G1,3,1,0.25,30.822581076650224,236.82642013137755
F0+G1,3,1,0.25,31.384079010641788,237.2106791197519
F0+G1,3,1,0.25,31.94557694463335,237.59493810812583
F0+G1,3,1,0.25,32.50707487862491,237.97919709650017
F0+G1,3,1,0.25,33.06857281261647,238.3634560848743
F0+G1,3,1,0.25,33.630070746608034,238.74771507324863
F0+G1,3,1,0.25,34.191568680599595,239.13197406162283
F0+G1,3,1,0.25,34.75306661459116,239.51623304999708
F0+G1,3,1,0.25,35.31456454858272,239.90049203837128
F0+G1,3,1,0.25,35.876062482574284,240.28475102674543
F0+G1,3,1,0.25,36.437560416565844,240.66901001511957
F0+G1,3,1,0.25,36.999058350557405,241.05326900349408
F0+G1,3,1,0.25,37.560556284548966,241.43752799186802
F0+G1,3,1,0.25,38.12205421854053,241.82178698024236
F0+G1,3,1,0.25,38.68355215253209,242.20604596861654
F0+G1,3,1,0.25,39.245050086523655,242.59030495699082
F0+G1,3,1,0.25,39.806548020515216,242.97456394536482
F0+G1,3,1,0.25,40.368045954506776,243.35882293373916
F0+G1,3,1,0.25,40.929543888498344,243.74308192211345
F0+G1,3,1,0.25,41.491041822489905,244.12734091048762
F0+G1,3,1,0.25,42.052539756481465,244.51159989886173
F0+G2,3,1,0.25,20.15412033081055,229.52549588973682
F0+G2,3,1,0.25,20.71561826480211,229.9097550654541
F0+G2,3,1,0.25,21.277116198793674,230.2940142411717
F0+G2,3,1,0.25,21.838614132785235,230.67827341688917
F0+G2,3,1,0.25,22.400112066776796,231.06253259260674
F0+G2,3,1,0.25,22.96161000076836,231.44679176832432
F0+G2,3,1,0.25,23.52310793475992,231.83105094404178
F0+G2,3,1,0.25,24.08460586875148,232.21531011975924
F0+G2,3,1,0.25,24.646103802743045,232.5995692954768
F0+G2,3,1,0.25,25.207601736734606,232.98382847119427
F0+G2,3,1,0.25,25.76909967072617,233.36808764691185
F0+G2,3,1,0.25,26.33059760471773,233.7523468226293
F0+G2,3,1,0.25,26.89209553870929,234.1366059983469
F0+G2,3,1,0.25,27.453593472700852,234.5208651740642
F0+G2,3,1,0.25,28.015091406692417,234.90512434978194
F0+G2,3,1,0.25,28.576589340683977,235.28938352549957
F0+G2,3,1,0.25,29.13808727467554,235.6736427012168
F0+G2,3,1,0.25,29.699585208667102,236.0579018769346
F0+G2,3,1,0.25,30.261083142658663,236.4421610526519
F0+G2,3,1,0.25,30.822581076650224,236.82642022836947
F0+G2,3,1,0.25,31.384079010641788,237.2106794040871
F0+G2,3,1,0.25,31.94557694463335,237.5949385798045
F0+G2,3,1,0.25,32.50707487862491,237.97919775552214
F0+G2,3,1,0.25,33.06857281261647,238.36345693123954
F0+G2,3,1,0.25,33.630070746608034,238.747716106957
F0+G2,3,1,0.25,34.191568680599595,239.13197528267477
F0+G2,3,1,0.25,34.75306661459116,239.51623445839203
F0+G2,3,1,0.25,35.31456454858272,239.90049363410964
F0+G2,3,1,0.25,35.876062482574284,240.28475280982707
F0+G2,3,1,0.25,36.437560416565844,240.66901198554467
F0+G2,3,1,0.25,36.999058350557405,241.05327116126213
F0+G2,3,1,0.25,37.560556284548966,241.4375303369797
F0+G2,3,1,0.25,38.12205421854053,241.82178951269717
F0+G2,3,1,0.25,38.68355215253209,242.20604868841463
F0+G2,3,1,0.25,39.245050086523655,242.5903078641322
F0+G2,3,1,0.25,39.806548020515216,242.97456703984966
F0+G2,3,1,0.25,40.368045954506776,243.35882621556723
F0+G2,3,1,0.25,40.929543888498344,243.74308539128486
F0+G2,3,1,0.25,41.491041822489905,244.1273445670021
F0+G2,3,1,0.25,42.052539756481465,244.5116037427199
F2+G0,3,1,0.25,20.15412033081055,239.459059297368
F2+G0,3,1,0.25,20.71561826480211,240.13240174047763
F2+G0,3,1,0.25,21.277116198793674,240.7991715412745
F2+G0,3,1,0.25,21.838614132785235,241.45943122703642
F2+G0,3,1,0.25,22.400112066776796,242.11324243700713
F2+G0,3,1,0.25,22.96161000076836,242.76066593913106
F2+G0,3,1,0.25,23.52310793475992,243.40176164639936
F2+G0,3,1,0.25,24.08460586875148,244.0365886328131
F2+G0,3,1,0.25,24.646103802743045,244.66520514897442
F2+G0,3,1,0.25,25.207601736734606,245.2876686373196
F2+G0,3,1,0.25,25.76909967072617,245.9040357469992
F2+G0,3,1,0.25,26.33059760471773,246.51436234841884
F2+G0,3,1,0.25,26.89209553870929,247.11870354744764
F2+G0,3,1,0.25,27.453593472700852,247.717113699304
F2+G0,3,1,0.25,28.015091406692417,248.30964642212876
F2+G0,3,1,0.25,28.576589340683977,248.89635461025026
F2+G0,3,1,0.25,29.13808727467554,249.4772904471555
F2+G0,3,1,0.25,29.699585208667102,250.05250541817063
F2+G0,3,1,0.25,30.261083142658663,250.62205032285885
F2+G0,3,1,0.25,30.822581076650224,251.18597528714585
F2+G0,3,1,0.25,31.384079010641788,251.7443297751783
F2+G0,3,1,0.25,31.94557694463335,252.2971626009215
F2+G0,3,1,0.25,32.50707487862491,252.8445219395058
F2+G0,3,1,0.25,33.06857281261647,253.3864553383245
F2+G0,3,1,0.25,33.630070746608034,253.92300972789326
F2+G0,3,1,0.25,34.191568680599595,254.45423143247547
F2+G0,3,1,0.25,34.75306661459116,254.98016618047956
F2+G0,3,1,0.25,35.31456454858272,255.500859114634
F2+G0,3,1,0.25,35.876062482574284,256.0163548019475
F2+G0,3,1,0.25,36.437560416565844,256.52669724345606
F2+G0,3,1,0.25,36.999058350557405,257.03192988376685
F2+G0,3,1,0.25,37.560556284548966,257.5320956204008
F2+G0,3,1,0.25,38.12205421854053,258.0272368129397
F2+G0,3,1,0.25,38.68355215253209,258.51739529198295
F2+G0,3,1,0.25,39.245050086523655,259.00261236791914
F2+G0,3,1,0.25,39.806548020515216,259.4829288395167
F2+G0,3,1,0.25,40.368045954506776,259.9583850023373
F2+G0,3,1,0.25,40.929543888498344,260.42902065697695
F2+G0,3,1,0.25,41.491041822489905,260.89487511713986
F2+G0,3,1,0.25,42.052539756481465,261.35598721754735
F2+G1,3,1,0.25,20.15412033081055,239.45906156378604
F2+G1,3,1,0.25,20.71561826480211,240.13240389776666
F2+G1,3,1,0.25,21.277116198793674,240.79917358943416
F2+G1,3,1,0.25,21.838614132785235,241.45943316606696
F2+G1,3,1,0.25,22.400112066776796,242.11324426690825
F2+G1,3,1,0.25,22.96161000076836,242.760667659903
F2+G1,3,1,0.25,23.52310793475992,243.401763258042
F2+G1,3,1,0.25,24.08460586875148,244.0365901353266
F2+G1,3,1,0.25,24.646103802743045,244.6652065423589
F2+G1,3,1,0.25,25.207601736734606,245.28766992157472
F2+G1,3,1,0.25,25.76909967072617,245.9040369221249
F2+G1,3,1,0.25,26.33059760471773,246.5143634144154
F2+G1,3,1,0.25,26.89209553870929,247.11870450431502
F2+G1,3,1,0.25,27.453593472700852,247.7171145470421
F2+G1,3,1,0.25,28.015091406692417,248.30964716073748
F2+G1,3,1,0.25,28.576589340683977,248.89635523972973
F2+G1,3,1,0.25,29.13808727467554,249.477290967506
F2+G1,3,1,0.25,29.699585208667102,250.05250582939178
F2+G1,3,1,0.25,30.261083142658663,250.6220506249507
F2+G1,3,1,0.25,30.822581076650224,251.1859754801085
F2+G1,3,1,0.25,31.384079010641788,251.7443298590117
F2+G1,3,1,0.25,31.94557694463335,252.2971625756256
F2+G1,3,1,0.25,32.50707487862491,252.84452180508072
F2+G1,3,1,0.25,33.06857281261647,253.38645509477024
F2+G1,3,1,0.25,33.630070746608034,253.9230093752098
F2+G1,3,1,0.25,34.191568680599595,254.4542309706627
F2+G1,3,1,0.25,34.75306661459116,254.98016560953778
F2+G1,3,1,0.25,35.31456454858272,255.50085843456287
F2+G1,3,1,0.25,35.876062482574284,256.016354012747
F2+G1,3,1,0.25,36.437560416565844,256.52669634512625
F2+G1,3,1,0.25,36.999058350557405,257.03192887630803
F2+G1,3,1,0.25,37.560556284548966,257.5320945038128
F2+G1,3,1,0.25,38.12205421854053,258.02723558722244
F2+G1,3,1,0.25,38.68355215253209,258.5173939571364
F2+G1,3,1,0.25,39.245050086523655,259.0026109239435
F2+G1,3,1,0.25,39.806548020515216,259.48292728641167
F2+G1,3,1,0.25,40.368045954506776,259.95838334010307
F2+G1,3,1,0.25,40.929543888498344,260.4290188856135
F2+G1,3,1,0.25,41.491041822489905,260.8948732366471
F2+G1,3,1,0.25,42.052539756481465,261.3559852279254
F2+G2,3,1,0.25,20.15412033081055,239.45905810125518
F2+G2,3,1,0.25,20.71561826480211,240.13240062257898
F2+G2,3,1,0.25,21.277116198793674,240.79917050158988
F2+G2,3,1,0.25,21.838614132785235,241.45943026556597
F2+G2,3,1,0.25,22.400112066776796,242.1132415537506
F2+G2,3,1,0.25,22.96161000076836,242.76066513408864
F2+G2,3,1,0.25,23.52310793475992,243.4017609195711
F2+G2,3,1,0.25,24.08460586875148,244.03658798419877
F2+G2,3,1,0.25,24.646103802743045,244.66520457857453
F2+G2,3,1,0.25,25.207601736734606,245.28766814513347
F2+G2,3,1,0.25,25.76909967072617,245.9040353330271
F2+G2,3,1,0.25,26.33059760471773,246.5143620126609
F2+G2,3,1,0.25,26.89209553870929,247.1187032899038
F2+G2,3,1,0.25,27.453593472700852,247.7171135199741
F2+G2,3,1,0.25,28.015091406692417,248.30964632101296
F2+G2,3,1,0.25,28.576589340683977,248.89635458734855
F2+G2,3,1,0.25,29.13808727467554,249.4772905024679
F2+G2,3,1,0.25,29.699585208667102,250.05250555169735
F2+G2,3,1,0.25,30.261083142658663,250.62205053459934
F2+G2,3,1,0.25,30.822581076650224,251.18597557710044
F2+G2,3,1,0.25,31.384079010641788,251.74433014334693
F2+G2,3,1,0.25,31.94557694463335,252.29716304730428
F2+G2,3,1,0.25,32.50707487862491,252.84452246410262
F2+G2,3,1,0.25,33.06857281261647,253.3864559411355
F2+G2,3,1,0.25,33.630070746608034,253.92301040891817
F2+G2,3,1,0.25,34.191568680599595,254.45423219171465
F2+G2,3,1,0.25,34.75306661459116,254.98016701793273
F2+G2,3,1,0.25,35.31456454858272,255.50086003030123
F2+G2,3,1,0.25,35.876062482574284,256.0163557958287
F2+G2,3,1,0.25,36.437560416565844,256.52669831555136
F2+G2,3,1,0.25,36.999058350557405,257.0319310340761
F2+G2,3,1,0.25,37.560556284548966,257.5320968489245
F2+G2,3,1,0.25,38.12205421854053,258.02723811967724
F2+G2,3,1,0.25,38.68355215253209,258.5173966769345
F2+G2,3,1,0.25,39.245050086523655,259.0026138310849
F2+G2,3,1,0.25,39.806548020515216,259.4829303808965
F2+G2,3,1,0.25,40.368045954506776,259.95838662193114
F2+G2,3,1,0.25,40.929543888498344,260.4290223547849
F2+G2,3,1,0.25,41.491041822489905,260.89487689316155
F2+G2,3,1,0.25,42.052539756481465,261.3559890717835
F3+G0,3,1,0.25,20.15412033081055,237.46214701523533
F3+G0,3,1,0.25,20.71561826480211,238.9548428102903
F3+G0,3,1,0.25,21.277116198793674,240.42557311482577
F3+G0,3,1,0.25,21.838614132785235,241.87433792884127
F3+G0,3,1,0.25,22.400112066776796,243.3011372523376
F3+G0,3,1,0.25,22.96161000076836,244.70597108531393
F3+G0,3,1,0.25,23.52310793475992,246.08883942777052
F3+G0,3,1,0.25,24.08460586875148,247.44974227970755
F3+G0,3,1,0.25,24.646103802743045,248.78867964112484
F3+G0,3,1,0.25,25.207601736734606,250.10565151202258
F3+G0,3,1,0.25,25.76909967072617,251.40065789240057
F3+G0,3,1,0.25,26.33059760471773,252.6736987822589
F3+G0,3,1,0.25,26.89209553870929,253.92477418159774
F3+G0,3,1,0.25,27.453593472700852,255.1538840904166
F3+G0,3,1,0.25,28.015091406692417,256.36102850871595
F3+G0,3,1,0.25,28.576589340683977,257.54620743649565
F3+G0,3,1,0.25,29.13808727467554,258.7094208737552
F3+G0,3,1,0.25,29.699585208667102,259.8506688204956
F3+G0,3,1,0.25,30.261083142658663,260.9699512767164
F3+G0,3,1,0.25,30.822581076650224,262.0672682424172
F3+G0,3,1,0.25,31.384079010641788,263.14261971759834
F3+G0,3,1,0.25,31.94557694463335,264.19600570226004
F3+G0,3,1,0.25,32.50707487862491,265.2274261964017
F3+G0,3,1,0.25,33.06857281261647,266.2368812000241
F3+G0,3,1,0.25,33.630070746608034,267.22437071312663
F3+G0,3,1,0.25,34.191568680599595,268.18989473570923
F3+G0,3,1,0.25,34.75306661459116,269.13345326777244
F3+G0,3,1,0.25,35.31456454858272,270.0550463093161
F3+G0,3,1,0.25,35.876062482574284,270.9546738603398
F3+G0,3,1,0.25,36.437560416565844,271.832335920844
F3+G0,3,1,0.25,36.999058350557405,272.6880324908285
F3+G0,3,1,0.25,37.560556284548966,273.52176357029305
F3+G0,3,1,0.25,38.12205421854053,274.3335291592384
F3+G0,3,1,0.25,38.68355215253209,275.1233292576638
F3+G0,3,1,0.25,39.245050086523655,275.8911638655695
F3+G0,3,1,0.25,39.806548020515216,276.6370329829556
F3+G0,3,1,0.25,40.368045954506776,277.36093660982203
F3+G0,3,1,0.25,40.929543888498344,278.0628747461687
F3+G0,3,1,0.25,41.491041822489905,278.74284739199584
F3+G0,3,1,0.25,42.052539756481465,279.40085454730297
F3+G1,3,1,0.25,20.15412033081055,237.46214928165338
F3+G1,3,1,0.25,20.71561826480211,238.95484496757933
F3+G1,3,1,0.25,21.277116198793674,240.42557516298544
F3+G1,3,1,0.25,21.838614132785235,241.87433986787175
F3+G1,3,1,0.25,22.400112066776796,243.30113908223873
F3+G1,3,1,0.25,22.96161000076836,244.70597280608592
F3+G1,3,1,0.25,23.52310793475992,246.08884103941315
F3+G1,3,1,0.25,24.08460586875148,247.44974378222105
F3+G1,3,1,0.25,24.646103802743045,248.78868103450927
F3+G1,3,1,0.25,25.207601736734606,250.1056527962777
F3+G1,3,1,0.25,25.76909967072617,251.40065906752633
F3+G1,3,1,0.25,26.33059760471773,252.67369984825547
F3+G1,3,1,0.25,26.89209553870929,253.92477513846512
F3+G1,3,1,0.25,27.453593472700852,255.15388493815462
F3+G1,3,1,0.25,28.015091406692417,256.3610292473246
F3+G1,3,1,0.25,28.576589340683977,257.5462080659751
F3+G1,3,1,0.25,29.13808727467554,258.70942139410573
F3+G1,3,1,0.25,29.699585208667102,259.8506692317168
F3+G1,3,1,0.25,30.261083142658663,260.9699515788082
F3+G1,3,1,0.25,30.822581076650224,262.0672684353798
