Batch,fase_proceso,orden_escalon_fase,fecha_inicio,ln_sn_dep,ln_feo_ret,sdi,irf_next
AP0265,Reducción,1,2026-07-18 15:12:00,1.100207972444363,0.06751976574492352,1.7754056298935983,
AP0265,Reducción,2,2026-07-18 15:37:00,0.25499161192127834,-0.24164281890960776,-2.161436577174799,
AP0265,Reducción,3,2026-07-18 15:57:00,0.31156829667614705,0.04344569980918494,0.7460252947679964,
AP0266,Fusión,0,2026-07-18 17:39:00,,,,0.22579906293941385
AP0266,Fusión,1,2026-07-18 18:06:00,,,,0.2662714003015179
AP0266,Fusión,2,2026-07-18 18:38:00,,,,0.27569438819667663
AP0266,Fusión,3,2026-07-18 19:15:00,,,,0.2811362675627791
AP0266,Fusión,4,2026-07-18 19:57:00,,,,0.2744105272864756
AP0266,Fusión,5,2026-07-18 20:44:00,,,,0.2783926791735765
AP0266,Fusión,6,2026-07-18 21:36:00,,,,0.2682723671597338
AP0266,Reducción,0,2026-07-18 22:59:00,2.3869214566010597,-0.3202982783068274,-0.8160613264672141,
AP0266,Reducción,1,2026-07-18 23:29:00,0.247050153357569,0.1997396164692702,2.244446318050271,
AP0266,Reducción,2,2026-07-18 23:54:00,0.6337882993525323,-0.17588623317167726,-1.1250740323642403,
AP0266,Reducción,3,2026-07-19 00:14:00,0.30691801005250957,0.34886681597588515,3.795586169811361,
AP0267,Fusión,0,2026-07-19 01:57:00,,,,0.3615941125828629
AP0267,Fusión,1,2026-07-19 02:24:00,,,,0.3535503339182696
AP0267,Fusión,2,2026-07-19 02:56:00,,,,0.3340718556242765
AP0267,Fusión,3,2026-07-19 03:33:00,,,,0.3409407341476446
AP0267,Fusión,4,2026-07-19 04:15:00,,,,0.3029193385476145
AP0267,Fusión,5,2026-07-19 05:02:00,,,,0.28320351290166085
AP0267,Fusión,6,2026-07-19 05:54:00,,,,0.30323562529918763
AP0267,Reducción,0,2026-07-19 07:13:00,1.3668877620984707,-0.38935926643181096,-2.526704902219639,
AP0267,Reducción,1,2026-07-19 07:43:00,0.5974312936256951,0.08966274302434235,1.4940587238691188,
AP0267,Reducción,2,2026-07-19 08:08:00,0.030955960025768177,-0.060180204972211715,-0.570846089696349,
AP0267,Reducción,3,2026-07-19 08:28:00,,,,
AP0268,Fusión,0,2026-07-19 10:13:00,,,,0.24702126352784015
AP0268,Fusión,1,2026-07-19 10:40:00,,,,0.21832341294341673
AP0268,Fusión,2,2026-07-19 11:12:00,,,,0.22122603872572247
AP0268,Fusión,3,2026-07-19 11:49:00,,,,0.22567871692212105
AP0268,Fusión,4,2026-07-19 12:31:00,,,,0.21403863143840413
AP0268,Fusión,5,2026-07-19 13:18:00,,,,0.24952571965181042
AP0268,Fusión,6,2026-07-19 14:10:00,,,,0.2572990218861432
AP0268,Reducción,0,2026-07-19 17:18:00,1.66651112516899,-0.2652161375539813,-0.9856502503708231,
AP0268,Reducción,1,2026-07-19 17:48:00,0.6618513547769226,0.07800573687712671,1.4419087235481896,
AP0268,Reducción,2,2026-07-19 18:13:00,0.03511361699553991,0.09423062937557165,0.9774199107512564,
AP0268,Reducción,3,2026-07-19 18:33:00,0.004692385941309738,-0.03153472542528041,-0.31065486831149436,
AP0269,Fusión,0,2026-07-19 20:02:00,,,,0.2154684896812107
AP0269,Fusión,1,2026-07-19 20:29:00,,,,0.29873331598429737
AP0269,Fusión,2,2026-07-19 21:01:00,,,,0.29046878443814095
AP0269,Fusión,3,2026-07-19 21:38:00,,,,0.2616921374909062
AP0269,Fusión,4,2026-07-19 22:20:00,,,,0.26541815937602353
AP0269,Fusión,5,2026-07-19 23:07:00,,,,0.2697693087782606
AP0269,Fusión,6,2026-07-19 23:59:00,,,,0.2812138415537893
AP0269,Reducción,0,2026-07-20 01:03:00,1.2728942365056632,-0.03149462598705341,0.9579479766351291,
AP0269,Reducción,1,2026-07-20 01:33:00,0.8563740335717845,-0.10071090691110582,-0.1507350355392737,
AP0269,Reducción,2,2026-07-20 01:58:00,0.4994720377247575,0.09747298316455216,1.4742018693702792,
AP0269,Reducción,3,2026-07-20 02:18:00,0.41810915835659934,-0.034971120873390965,0.06839794962268969,
AP0270,Fusión,0,2026-07-20 03:35:00,,,,0.23521218125672952
AP0270,Fusión,1,2026-07-20 04:02:00,,,,0.2734606738694559
AP0270,Fusión,2,2026-07-20 04:34:00,,,,0.2498410507921501
AP0270,Fusión,3,2026-07-20 05:11:00,,,,0.24071750410495715
AP0270,Fusión,4,2026-07-20 05:53:00,,,,0.2371025253558702
AP0270,Fusión,5,2026-07-20 06:40:00,,,,0.25345629843969353
AP0270,Fusión,6,2026-07-20 07:32:00,,,,0.24068723993102784
AP0270,Reducción,0,2026-07-20 08:44:00,1.3030945128771065,0.11060469727003244,2.4091414855774307,
AP0270,Reducción,1,2026-07-20 09:14:00,0.4087457689499764,-0.07712182424750244,-0.3624724735250481,
AP0270,Reducción,2,2026-07-20 09:39:00,0.43686384092048836,-0.12377035269954773,-0.8008396860749889,
AP0270,Reducción,3,2026-07-20 09:59:00,0.49851370937310735,-0.1507846839682442,-1.0093331303093347,
AP0271,Fusión,0,2026-07-20 12:01:00,,,,0.2711688285830017
AP0271,Fusión,1,2026-07-20 12:28:00,,,,0.2863572255246881
AP0271,Fusión,2,2026-07-20 13:00:00,,,,0.26387205885776727
AP0271,Fusión,3,2026-07-20 13:37:00,,,,0.2555268544291484
AP0271,Fusión,4,2026-07-20 14:19:00,,,,0.29646314083434755
AP0271,Fusión,5,2026-07-20 15:06:00,,,,0.284105966603466
AP0271,Fusión,6,2026-07-20 15:58:00,,,,0.25064045615704067
AP0271,Reducción,0,2026-07-20 17:00:00,1.843631097755613,0.03451140400909222,2.188745137846535,
AP0271,Reducción,1,2026-07-20 17:30:00,-0.07398873107403191,0.048915568007734146,0.4151669490033095,
AP0271,Reducción,2,2026-07-20 17:55:00,0.26074501900622565,-0.026059593169008865,0.00014908731613699766,
AP0271,Reducción,3,2026-07-20 18:15:00,0.20107883142685062,-0.07713529621731519,-0.5702741307463013,
AP0272,Fusión,0,2026-07-20 19:41:00,,,,0.20343965506476833
AP0272,Fusión,1,2026-07-20 20:08:00,,,,0.3852812476612585
AP0272,Fusión,2,2026-07-20 20:40:00,,,,0.357734000161597
AP0272,Fusión,3,2026-07-20 21:17:00,,,,0.3429529747368236
AP0272,Fusión,4,2026-07-20 21:59:00,,,,0.3307782846188107
AP0272,Fusión,5,2026-07-20 22:46:00,,,,0.32367421739139346
AP0272,Fusión,6,2026-07-20 23:38:00,,,,0.321943455293758
AP0272,Reducción,0,2026-07-21 01:10:00,1.8118714810423546,0.03130191233495319,2.1248906043918865,
AP0272,Reducción,1,2026-07-21 01:40:00,0.2058235404107277,0.0855145859428685,1.0609693998394127,
AP0272,Reducción,2,2026-07-21 02:05:00,0.4176954041466695,-0.11162288709691964,-0.6985334668225268,
AP0272,Reducción,3,2026-07-21 02:25:00,0.2784747457850937,0.01822975360356135,0.4607722818207072,
AP0273,Fusión,0,2026-07-21 03:43:00,,,,0.4137677870166984
AP0273,Fusión,1,2026-07-21 04:10:00,,,,0.35095716378848185
AP0273,Fusión,2,2026-07-21 04:42:00,,,,0.3512969268343479
AP0273,Fusión,3,2026-07-21 05:19:00,,,,0.36211605494213606
AP0273,Fusión,4,2026-07-21 06:01:00,,,,0.292047548595758
AP0273,Fusión,5,2026-07-21 06:48:00,,,,0.2821512270558253
AP0273,Fusión,6,2026-07-21 07:40:00,,,,0.2891507861045253
AP0273,Reducción,0,2026-07-21 08:45:00,,,,
AP0273,Reducción,1,2026-07-21 09:15:00,,,,
AP0273,Reducción,2,2026-07-21 09:40:00,,,,
AP0273,Reducción,3,2026-07-21 10:00:00,,,,
AP0274,Fusión,0,2026-07-21 11:44:00,,,,0.3914616314909111
AP0274,Fusión,1,2026-07-21 12:11:00,,,,0.379992131651604
AP0274,Fusión,2,2026-07-21 12:43:00,,,,0.35235963702026024
AP0274,Fusión,3,2026-07-21 13:20:00,,,,0.33789309352531205
AP0274,Fusión,4,2026-07-21 14:02:00,,,,0.31055104480362317
AP0274,Fusión,5,2026-07-21 14:49:00,,,,0.3060304500898227
AP0274,Fusión,6,2026-07-21 15:41:00,,,,0.3036209707233289
AP0274,Reducción,0,2026-07-21 17:34:00,1.9200875771472963,-0.09932702086724059,0.9268173684748904,
AP0274,Reducción,1,2026-07-21 18:04:00,0.3524765770057127,-0.021967579501826144,0.13280078198745127,
AP0274,Reducción,2,2026-07-21 18:29:00,0.3389386742246002,-0.0014053102697938128,0.3248855715266621,
AP0274,Reducción,3,2026-07-21 18:49:00,0.0964366350205409,-0.030913278794968312,-0.21269615292914223,
AP0275,Fusión,0,2026-07-21 20:05:00,,,,0.22292289230823842
AP0275,Fusión,1,2026-07-21 20:32:00,,,,0.3391108737918009
AP0275,Fusión,2,2026-07-21 21:04:00,,,,0.33182476647261455
AP0275,Fusión,3,2026-07-21 21:41:00,,,,0.3177260071493156
AP0275,Fusión,4,2026-07-21 22:23:00,,,,0.30107569111949045
AP0275,Fusión,5,2026-07-21 23:10:00,,,,0.2953523805877708
AP0275,Fusión,6,2026-07-22 00:02:00,,,,0.28398547576139627
AP0275,Reducción,0,2026-07-22 01:04:00,0.7915246757924612,-0.0648174501506745,0.14335017428571617,
AP0275,Reducción,1,2026-07-22 01:34:00,1.041188752762499,0.0539551625802241,1.58074037856474,
AP0275,Reducción,2,2026-07-22 01:59:00,0.22822170976326756,-0.014159565965589253,0.08662605010737501,
AP0275,Reducción,3,2026-07-22 02:19:00,0.25508514120681003,-0.07251652468208615,-0.47008010561405145,
AP0276,Fusión,0,2026-07-22 03:18:00,,,,0.22689218811419518
AP0276,Fusión,1,2026-07-22 03:45:00,,,,0.28031301464431063
AP0276,Fusión,2,2026-07-22 04:17:00,,,,0.2663258284934983
AP0276,Fusión,3,2026-07-22 04:54:00,,,,0.25480049571324165
AP0276,Fusión,4,2026-07-22 05:36:00,,,,0.24761899176593027
AP0276,Fusión,5,2026-07-22 06:23:00,,,,0.24806682684860487
AP0276,Fusión,6,2026-07-22 07:15:00,,,,0.24352970392629597
AP0276,Reducción,0,2026-07-22 08:17:00,1.242859815400434,-0.12574951816111798,-0.014635366210745904,
AP0276,Reducción,1,2026-07-22 08:47:00,0.30844218782776456,0.08581160564584925,1.166558244286257,
AP0276,Reducción,2,2026-07-22 09:12:00,0.9669646510954626,-0.28101789447784276,-1.843214293682965,
AP0276,Reducción,3,2026-07-22 09:32:00,,,,
AP0277,Fusión,0,2026-07-22 11:08:00,,,,0.19954560400923524
AP0277,Fusión,1,2026-07-22 11:35:00,,,,0.23098288383688162
AP0277,Fusión,2,2026-07-22 12:07:00,,,,0.24051236958482544
AP0277,Fusión,3,2026-07-22 12:44:00,,,,0.24925694428256215
AP0277,Fusión,4,2026-07-22 13:26:00,,,,0.25619342890253816
AP0277,Fusión,5,2026-07-22 14:13:00,,,,0.25006409591394513
AP0277,Fusión,6,2026-07-22 15:05:00,,,,0.267953637178753
AP0277,Reducción,0,2026-07-22 16:07:00,1.8394078324343395,-0.10247031768468556,0.814704655587484,
AP0277,Reducción,1,2026-07-22 16:37:00,0.37907642863008906,-0.026077630307811007,0.118300125551979,
AP0277,Reducción,2,2026-07-22 17:02:00,0.047136731204128986,-0.15880152662066796,-1.5408785350025505,
AP0277,Reducción,3,2026-07-22 17:22:00,0.5723804227450462,0.01119699000071245,0.6843503227521707,
AP0278,Fusión,0,2026-07-22 19:05:00,,,,0.27954462424318116
AP0278,Fusión,1,2026-07-22 19:32:00,,,,0.27433797189490416
AP0278,Fusión,2,2026-07-22 20:04:00,,,,0.28226505835250937
AP0278,Fusión,3,2026-07-22 20:41:00,,,,0.27706249337812416
AP0278,Fusión,4,2026-07-22 21:23:00,,,,0.27083868922135557
AP0278,Fusión,5,2026-07-22 22:10:00,,,,0.2680764159125447
AP0278,Fusión,6,2026-07-22 23:02:00,,,,0.2716916407912448
AP0278,Reducción,0,2026-07-23 00:04:00,1.61300568853881,-0.23495989219398508,-0.736593233401041,
AP0278,Reducción,1,2026-07-23 00:34:00,-0.10148268601477611,0.0005417349286786893,-0.09606533672798923,
AP0278,Reducción,2,2026-07-23 00:59:00,0.24872849956153475,0.09107760578913607,1.1595045574528955,
AP0278,Reducción,3,2026-07-23 01:19:00,0.036520378473529645,-0.029393269531156212,-0.2574123168380325,
AP0279,Fusión,0,2026-07-23 03:28:00,,,,0.27849385041610714
AP0279,Fusión,1,2026-07-23 03:55:00,,,,0.3278411084805986
AP0279,Fusión,2,2026-07-23 04:27:00,,,,0.3227531720922166
AP0279,Fusión,3,2026-07-23 05:04:00,,,,0.33243406929070324
AP0279,Fusión,4,2026-07-23 05:46:00,,,,0.3064154836755045
AP0279,Fusión,5,2026-07-23 06:33:00,,,,0.28872358929931474
AP0279,Fusión,6,2026-07-23 07:25:00,,,,0.2807485015785236
AP0279,Reducción,0,2026-07-23 08:55:00,1.9404429402600951,-0.10278933651404072,0.9125495751196879,
AP0279,Reducción,1,2026-07-23 09:25:00,0.3713210072648047,-0.07755618246010682,-0.40424081733626344,
AP0279,Reducción,2,2026-07-23 09:50:00,0.014361089227069378,-0.04923852555399005,-0.4780241663128311,
AP0279,Reducción,3,2026-07-23 10:10:00,0.4972428009149046,-0.04775056839317096,0.01973711698319497,
AP0280,Fusión,0,2026-07-23 11:34:00,,,,0.29604106127526075
AP0280,Fusión,1,2026-07-23 12:01:00,,,,0.3142002933944916
AP0280,Fusión,2,2026-07-23 12:33:00,,,,0.29723711801984753
AP0280,Fusión,3,2026-07-23 13:10:00,,,,0.30733246866923514
AP0280,Fusión,4,2026-07-23 13:52:00,,,,0.30612456916813763
AP0280,Fusión,5,2026-07-23 14:39:00,,,,0.3188112006393263
AP0280,Fusión,6,2026-07-23 15:31:00,,,,0.29019715638608695
AP0280,Reducción,0,2026-07-23 16:46:00,1.8386841695685125,-0.24335754010249774,-0.5948912314564649,
AP0280,Reducción,1,2026-07-23 17:16:00,-0.03852463045853227,0.07892105580393545,0.7506859275808222,
AP0280,Reducción,2,2026-07-23 17:41:00,0.5555540930654279,-0.032943122476989356,0.22612286829553435,
AP0280,Reducción,3,2026-07-23 18:01:00,0.45516469495005213,-0.04174393618128577,0.037725333137194395,
AP0281,Fusión,0,2026-07-23 19:26:00,,,,0.24885592608334356
AP0281,Fusión,1,2026-07-23 19:53:00,,,,0.3361953114911274
AP0281,Fusión,2,2026-07-23 20:25:00,,,,0.3138870538337002
AP0281,Fusión,3,2026-07-23 21:02:00,,,,0.31959055361904876
AP0281,Fusión,4,2026-07-23 21:44:00,,,,0.3269546869774936
AP0281,Fusión,5,2026-07-23 22:31:00,,,,0.32998921064337244
AP0281,Fusión,6,2026-07-23 23:23:00,,,,0.3205496163030228
AP0281,Reducción,0,2026-07-24 00:22:00,1.6443117901417754,-0.1798346714009107,-0.15403492386733153,
AP0281,Reducción,1,2026-07-24 00:52:00,0.2161010501191757,0.041648433512511976,0.6325853852442954,
AP0281,Reducción,2,2026-07-24 01:17:00,0.4594109476818996,-0.06460817070737608,-0.18667075939186117,
AP0281,Reducción,3,2026-07-24 01:37:00,0.2645124841007317,-0.03469221991443196,-0.08240971504358785,
AP0282,Fusión,0,2026-07-24 02:45:00,,,,0.2992477208047369
AP0282,Fusión,1,2026-07-24 03:12:00,,,,0.3754037301444623
AP0282,Fusión,2,2026-07-24 03:44:00,,,,0.37405814551316013
AP0282,Fusión,3,2026-07-24 04:21:00,,,,0.3688895165699741
AP0282,Fusión,4,2026-07-24 05:03:00,,,,0.33748669116918045
AP0282,Fusión,5,2026-07-24 05:50:00,,,,0.32357279533600286
AP0282,Fusión,6,2026-07-24 06:42:00,,,,0.3200785636660291
AP0282,Reducción,0,2026-07-24 07:50:00,2.2068114563829564,-0.22747452504967866,-0.06793379411383027,
AP0282,Reducción,1,2026-07-24 08:20:00,0.1335366099793459,0.023508708124921427,0.3686236912285602,
AP0282,Reducción,2,2026-07-24 08:45:00,0.188127702450986,0.006408285587615591,0.2522105583271419,
AP0282,Reducción,3,2026-07-24 09:05:00,0.1973764704822526,-0.0478045325297421,-0.2806688548151684,
AP0283,Fusión,0,2026-07-24 10:34:00,,,,0.29446711612450666
AP0283,Fusión,1,2026-07-24 11:01:00,,,,0.3250598144936244
AP0283,Fusión,2,2026-07-24 11:33:00,,,,0.3150685196222351
AP0283,Fusión,3,2026-07-24 12:10:00,,,,0.306119503981197
AP0283,Fusión,4,2026-07-24 12:52:00,,,,0.32980747116860737
AP0283,Fusión,5,2026-07-24 13:39:00,,,,0.29233334948036277
AP0283,Fusión,6,2026-07-24 14:31:00,,,,0.3015478339963424
AP0283,Reducción,0,2026-07-24 15:27:00,2.1199463674992765,-0.2450699943013637,-0.3307535755143607,
AP0283,Reducción,1,2026-07-24 15:57:00,-0.17505318581714255,0.16740002613566377,1.4989470755394951,
AP0283,Reducción,2,2026-07-24 16:22:00,0.407106120099336,-0.0821670071182209,-0.41456395108287303,
AP0283,Reducción,3,2026-07-24 16:42:00,0.4714075288958475,-0.03613013656576554,0.11010616323819217,
AP0284,Fusión,0,2026-07-24 18:13:00,,,,0.3178164228770233
AP0284,Fusión,1,2026-07-24 18:40:00,,,,0.31298611370028295
AP0284,Fusión,2,2026-07-24 19:12:00,,,,0.3133698073425695
AP0284,Fusión,3,2026-07-24 19:49:00,,,,0.29658632251307204
AP0284,Fusión,4,2026-07-24 20:31:00,,,,0.30960450329800904
AP0284,Fusión,5,2026-07-24 21:18:00,,,,0.2784263300875761
AP0284,Fusión,6,2026-07-24 22:10:00,,,,0.28953361149631524
AP0284,Reducción,0,2026-07-24 23:22:00,2.406264126772535,-0.17044387531007682,0.7018253736717668,
AP0284,Reducción,1,2026-07-24 23:52:00,0.031173151157834134,-0.05717348159960837,-0.5405616648382495,
AP0284,Reducción,2,2026-07-25 00:17:00,0.2717175387410104,-0.03198121305978979,-0.048094591856887525,
AP0284,Reducción,3,2026-07-25 00:37:00,0.10285078040167984,-0.008974363661358701,0.013107143788092829,
AP0285,Fusión,0,2026-07-25 01:42:00,,,,0.26171674409165446
AP0285,Fusión,1,2026-07-25 02:09:00,,,,0.2802259382446944
AP0285,Fusión,2,2026-07-25 02:41:00,,,,0.2912065309330236
AP0285,Fusión,3,2026-07-25 03:18:00,,,,0.28428225614133606
AP0285,Fusión,4,2026-07-25 04:00:00,,,,0.29152363899489037
AP0285,Fusión,5,2026-07-25 04:47:00,,,,0.28610542832649083
AP0285,Fusión,6,2026-07-25 05:39:00,,,,0.26904659032084116
AP0285,Reducción,0,2026-07-25 06:42:00,1.949073105510523,-0.1470928219774913,0.4781448857356101,
AP0285,Reducción,1,2026-07-25 07:12:00,0.2618495240257888,0.0513238411134861,0.7750879351606499,
AP0285,Reducción,2,2026-07-25 07:37:00,0.1954559826212252,-0.038256022540271634,-0.18710424278149113,
AP0285,Reducción,3,2026-07-25 07:57:00,0.4618079844323934,-0.08070272293915555,-0.34521924495916206,
AP0286,Fusión,0,2026-07-25 09:25:00,,,,0.2290080294412223
AP0286,Fusión,1,2026-07-25 09:52:00,,,,0.30774408555842203
AP0286,Fusión,2,2026-07-25 10:24:00,,,,0.30251896226230673
AP0286,Fusión,3,2026-07-25 11:01:00,,,,0.2696528968380577
AP0286,Fusión,4,2026-07-25 11:43:00,,,,0.27811319221843955
AP0286,Fusión,5,2026-07-25 12:30:00,,,,0.28638840356003153
AP0286,Fusión,6,2026-07-25 13:22:00,,,,0.26760572029023
AP0286,Reducción,0,2026-07-25 14:32:00,1.661397721634962,-0.13043560995799738,0.35704162205498813,
AP0286,Reducción,1,2026-07-25 15:02:00,0.11990190490368445,0.06986653982859807,0.8185673031896652,
AP0286,Reducción,2,2026-07-25 15:27:00,0.17847555045698027,-0.07850937839765669,-0.6066182335195867,
AP0286,Reducción,3,2026-07-25 15:47:00,0.6488901354036242,-0.053198084982178186,0.11690928558184233,
AP0287,Fusión,0,2026-07-25 17:11:00,,,,0.2423224780311032
AP0287,Fusión,1,2026-07-25 17:38:00,,,,0.32007826184667953
AP0287,Fusión,2,2026-07-25 18:10:00,,,,0.32038315517571503
AP0287,Fusión,3,2026-07-25 18:47:00,,,,0.3124855174758766
AP0287,Fusión,4,2026-07-25 19:29:00,,,,0.31459374338861923
AP0287,Fusión,5,2026-07-25 20:16:00,,,,0.3102031502253455
AP0287,Fusión,6,2026-07-25 21:08:00,,,,0.2907272860768704
AP0287,Reducción,0,2026-07-25 22:23:00,1.4464944941905424,-0.12767964674555304,0.1696980267350121,
AP0287,Reducción,1,2026-07-25 22:53:00,0.18334148644545925,-0.07690586378846988,-0.5857171514392395,
AP0287,Reducción,2,2026-07-25 23:18:00,0.474981459103169,-0.08020415013920684,-0.3270600422888994,
AP0287,Reducción,3,2026-07-25 23:38:00,,,,
AP0288,Fusión,0,2026-07-26 00:40:00,,,,0.22898877985162147
AP0288,Fusión,1,2026-07-26 01:07:00,,,,0.2677417277396829
AP0288,Fusión,2,2026-07-26 01:39:00,,,,0.26461932772387
AP0288,Fusión,3,2026-07-26 02:16:00,,,,0.27983041525129654
AP0288,Fusión,4,2026-07-26 02:58:00,,,,0.26783053008223473
AP0288,Fusión,5,2026-07-26 03:45:00,,,,0.26505791412508967
AP0288,Fusión,6,2026-07-26 04:37:00,,,,0.28576107264394657
AP0288,Reducción,0,2026-07-26 05:44:00,2.4235025854599592,-0.33193748202740425,-0.8958722348140831,
AP0288,Reducción,1,2026-07-26 06:14:00,0.07881653960703726,0.06273707638575865,0.7061873034646238,
AP0288,Reducción,2,2026-07-26 06:39:00,-0.14967208814205477,-0.05583157891909252,-0.70798787733298,
AP0288,Reducción,3,2026-07-26 06:59:00,0.6325844850661719,-0.06607692948154037,-0.028184809749231765,
AP0289,Fusión,0,2026-07-26 08:38:00,,,,0.3129571418238196
AP0289,Fusión,1,2026-07-26 09:05:00,,,,0.3528730732083714
AP0289,Fusión,2,2026-07-26 09:37:00,,,,0.3360319379374189
AP0289,Fusión,3,2026-07-26 10:14:00,,,,0.3223823232150949
AP0289,Fusión,4,2026-07-26 10:56:00,,,,0.3054198968866351
AP0289,Fusión,5,2026-07-26 11:43:00,,,,0.30691055403953427
AP0289,Fusión,6,2026-07-26 12:35:00,,,,0.3002847652284311
AP0289,Reducción,0,2026-07-26 13:39:00,1.7049753892900068,-0.11009338723124776,0.6040415169775293,
AP0289,Reducción,1,2026-07-26 14:09:00,0.06909822170344579,0.025236091314517668,0.32145913484862243,
AP0289,Reducción,2,2026-07-26 14:34:00,0.7605225690071681,-0.07332616708936175,0.02726089811355059,
AP0289,Reducción,3,2026-07-26 14:54:00,0.6900788273085908,-0.10174305752377284,-0.32735174792913757,
AP0290,Fusión,0,2026-07-26 16:14:00,,,,0.24841027907642915
AP0290,Fusión,1,2026-07-26 16:41:00,,,,0.2752500888772078
AP0290,Fusión,2,2026-07-26 17:13:00,,,,0.29530884637483773
AP0290,Fusión,3,2026-07-26 17:50:00,,,,0.2914330612798598
AP0290,Fusión,4,2026-07-26 18:32:00,,,,0.3079844657820089
AP0290,Fusión,5,2026-07-26 19:19:00,,,,0.27911539078059744
AP0290,Fusión,6,2026-07-26 20:11:00,,,,0.2942674976989199
AP0290,Reducción,0,2026-07-26 21:10:00,1.8746959358399065,-0.25272364198531483,-0.6525404840132416,
AP0290,Reducción,1,2026-07-26 21:40:00,0.19462910856588198,0.07485093378046151,0.943138446370497,
AP0290,Reducción,2,2026-07-26 22:05:00,0.36221026005965257,-0.004655927648512061,0.315650983574532,
AP0290,Reducción,3,2026-07-26 22:25:00,0.016098909474091566,0.0003076416031078893,0.01917532550517046,
AP0291,Fusión,0,2026-07-26 23:27:00,,,,0.26551351593013645
AP0291,Fusión,1,2026-07-26 23:53:00,,,,0.3087426215760769
AP0291,Fusión,2,2026-07-27 00:24:00,,,,0.3194113174427449
AP0291,Fusión,3,2026-07-27 01:00:00,,,,0.3051137827770724
AP0291,Fusión,4,2026-07-27 01:41:00,,,,0.3124044279123161
AP0291,Fusión,5,2026-07-27 02:27:00,,,,0.30538124046732484
AP0291,Fusión,6,2026-07-27 03:18:00,,,,0.28743769301576727
AP0291,Reducción,0,2026-07-27 04:22:00,1.840840085434405,-0.08177376736603509,1.0231024117740541,
AP0291,Reducción,1,2026-07-27 04:52:00,0.31561339661043597,-0.09787033499163665,-0.6630899533059306,
AP0291,Reducción,2,2026-07-27 05:17:00,0.7867376716887674,-0.1058309088199787,-0.27157141651101957,
AP0291,Reducción,3,2026-07-27 05:37:00,,,,
AP0292,Fusión,0,2026-07-27 07:04:00,,,,0.24579652177670844
AP0292,Fusión,1,2026-07-27 07:30:00,,,,0.3588315733628027
AP0292,Fusión,2,2026-07-27 08:01:00,,,,0.35069100282711885
AP0292,Fusión,3,2026-07-27 08:37:00,,,,0.33577841194451585
AP0292,Fusión,4,2026-07-27 09:18:00,,,,0.30724688634334485
AP0292,Fusión,5,2026-07-27 10:04:00,,,,0.3012061193085895
AP0292,Fusión,6,2026-07-27 10:55:00,,,,0.289883161031943
AP0292,Reducción,0,2026-07-27 12:14:00,1.8910759954587346,-0.23290244284397468,-0.43794843298101216,
AP0292,Reducción,1,2026-07-27 12:44:00,0.21839526269187065,0.10727695568907246,1.291164819582595,
AP0292,Reducción,2,2026-07-27 13:09:00,0.34974043944603156,-0.10301380268722615,-0.68039758742623,
AP0292,Reducción,3,2026-07-27 13:29:00,0.5898182191436555,-0.024697013832156715,0.34284808082208834,
AP0293,Fusión,0,2026-07-27 14:33:00,,,,0.25133275091954665
AP0293,Fusión,1,2026-07-27 14:59:00,,,,0.31499992905004304
AP0293,Fusión,2,2026-07-27 15:30:00,,,,0.3340449447081125
AP0293,Fusión,3,2026-07-27 16:06:00,,,,0.31928570305424614
AP0293,Fusión,4,2026-07-27 16:47:00,,,,0.32276050953557683
AP0293,Fusión,5,2026-07-27 17:33:00,,,,0.29937441549893534
AP0293,Fusión,6,2026-07-27 18:24:00,,,,0.3203637076876156
AP0293,Reducción,0,2026-07-27 19:30:00,2.1470217329757832,-0.2209909853787432,-0.06288812081164874,
AP0293,Reducción,1,2026-07-27 20:00:00,0.6033327957017756,-0.014331981394750094,0.46001298175427463,
AP0293,Reducción,2,2026-07-27 20:25:00,0.00569578016384065,-0.004776151803412807,-0.04206573787028742,
AP0293,Reducción,3,2026-07-27 20:45:00,0.365640038831844,0.0057114407399229085,0.42275444623107306,
AP0294,Fusión,0,2026-07-27 21:46:00,,,,0.2807871893313935
AP0294,Fusión,1,2026-07-27 22:12:00,,,,0.29721813270544506
AP0294,Fusión,2,2026-07-27 22:43:00,,,,0.2876612575980903
AP0294,Fusión,3,2026-07-27 23:19:00,,,,0.28415321731378745
AP0294,Fusión,4,2026-07-28 00:00:00,,,,0.2848840491930101
AP0294,Fusión,5,2026-07-28 00:46:00,,,,0.2691874171138027
AP0294,Fusión,6,2026-07-28 01:37:00,,,,0.2729797163885342
AP0294,Reducción,0,2026-07-28 02:39:00,1.1479263233162031,-0.03204245141094654,0.8275018092067378,
AP0294,Reducción,1,2026-07-28 03:09:00,1.3421135441902938,-0.21082054496042416,-0.7660919054139479,
AP0294,Reducción,2,2026-07-28 03:34:00,0.3882877011539877,-0.09007644443690159,-0.5124767432150282,
AP0294,Reducción,3,2026-07-28 03:54:00,,,,
AP0295,Fusión,0,2026-07-28 05:05:00,,,,0.22937402206780347
AP0295,Fusión,1,2026-07-28 05:31:00,,,,0.3143105344912888
AP0295,Fusión,2,2026-07-28 06:02:00,,,,0.3189772651100426
AP0295,Fusión,3,2026-07-28 06:38:00,,,,0.32310451037067484
AP0295,Fusión,4,2026-07-28 07:19:00,,,,0.29642664132279367
AP0295,Fusión,5,2026-07-28 08:05:00,,,,0.30784497095261826
