,irf_F0,sio2_F0,al2o3_F0,feo_F0,cao_F0,masa_F0,feed_total_F0,frac_dross_F0,frac_Fe_F0,frac_sec_F0,cal_F0,T_F0,lanza_F0,gn_F0,C_F0,exc_o2_F0,kpi,irf_Rfin_prev,sio2_Rfin_prev,al2o3_Rfin_prev,kpi_prev,gap_h,es_lockbox
AP0120,0.3368870498513561,32.0314,10.4402,20.639149288208433,18.7927,6049.067247198717,10807.082454176016,0.16850208874766265,0.10275513295963176,0.46620454944285417,0.10518870984694335,1032.1731573124102,408.5076222139246,29.40433382261928,0.04850223173521353,19.3756954537768,68.49535442370555,0.21578566977769328,41.836,12.9191,67.34192726605917,1.0833333333333333,False
AP0121,0.23679990163862782,38.3318,12.338,17.057691474617243,21.3644,5073.848494634578,10938.337545144772,0.1622345958186465,0.1018854342351162,0.4550335071404089,0.09910073476100274,1019.2244653342137,376.64378239558295,30.0930463012948,0.04597363960462073,18.877444601666237,67.45212522669513,0.2210651347482281,42.8192,13.3702,68.49535442370555,1.2666666666666666,False
AP0122,0.3320396244095753,32.1859,11.0122,21.696000322320707,22.1435,5138.218243780448,11326.17005310058,0.16642351669637767,0.1018741287264728,0.4649423472794753,0.10045596626902592,1038.0702450355736,432.8612657026811,30.135964099271796,0.06537912357931588,18.83256576295812,70.19702705991743,0.1855630685232237,46.5593,13.6582,67.45212522669513,0.9833333333333333,False
AP0123,0.3103354036680235,31.9298,10.3401,19.314065216223476,19.9662,5393.231926566842,11092.721608364664,0.14569363414171876,0.10366339448872226,0.4419803372946143,0.09707477668151258,1046.2296428836796,306.496582757859,29.486891556575923,0.03291830429735459,19.468252971158204,71.38927536616988,0.22852900186171754,40.5451,13.2328,70.19702705991743,1.2166666666666666,False
AP0124,0.2734852223146249,35.291,11.4785,17.997214676336288,19.0374,5663.43175999666,11357.452833837131,0.15063829208835572,0.09852208686015013,0.4605943112618451,0.0949306304548696,1032.51717289745,349.38785899769175,30.33388740947708,0.03374191615679952,18.5840748608824,70.91459476986874,0.22903865223358974,42.6333,13.1144,71.38927536616988,1.6166666666666667,False
AP0125,0.24547870179412865,35.1676,11.5454,16.645886220789684,21.0969,5148.6863331906125,11389.202146911626,0.15380722737047095,0.10320949436237722,0.4463666031438931,0.09537219491019705,1007.6543584839002,335.02200048110063,30.31909846553096,0.06364470045167665,19.055267874285455,64.66488603060837,0.21056079431715208,42.9368,13.038,70.91459476986874,1.0333333333333334,False
AP0126,0.2445492888233192,33.2761,10.6497,15.756922052108512,20.5067,6192.407345548546,11110.668046767423,0.14762966068480327,0.10311854099046354,0.46089401254047047,0.11429181321811344,1035.1543886557317,399.1156400044759,29.09545311947418,0.02793999676803448,19.479015021374668,64.97174973309644,0.2135487774926709,41.4444,13.4522,64.66488603060837,1.3,False
AP0127,0.3750728618587448,33.2605,10.9038,24.06700026860059,20.0019,5421.500185753837,10853.965771702362,0.16195834908146572,0.11005262206114831,0.4153070369146351,0.0999084637323503,1031.1626372358369,247.01144154866537,30.228650919596358,0.03468234357770265,18.5668605430686,68.99600333422,0.20966750990230562,44.6366,13.4045,64.97174973309644,1.7,False
AP0128,0.2728567213774906,32.9176,11.0276,17.217859403706687,19.157,5470.689648848477,11102.855943678365,0.15275350644962704,0.10276869376002092,0.44537099657829604,0.0943919313504751,972.3934445310294,223.8887745250355,30.066229712717814,0.05089830468347638,18.88124735558002,63.3889067796939,0.24706541043506536,41.0576,13.4012,68.99600333422,1.1333333333333333,False
AP0129,0.2547231668705009,31.4713,10.8776,15.359654128391082,17.9505,6472.001495323076,11492.9087310791,0.14660591723796718,0.1038543594506315,0.44403257305485627,0.1010846475510894,1032.0391909142336,386.41144205729165,29.349268520025557,0.04028921200764938,19.109297639868625,68.80948984907785,0.2758284254583805,38.3475,12.2414,63.3889067796939,1.1666666666666667,False
AP0130,0.3517539298202857,30.4527,10.4385,20.371688143969916,17.0234,6174.41064355439,11361.229903504674,0.14932633856817187,0.10402399197083494,0.44954445521126557,0.0925159186480858,1036.22613098989,232.3605484735398,29.810419906804594,0.04008914693443629,18.583222547882308,76.22740468599622,0.23716687339762282,42.1835,12.992,68.80948984907785,1.35,False
AP0131,0.2928057458526264,31.2562,10.0366,17.155078721461187,17.2958,5513.291166331231,11414.895930294373,0.16724074073047862,0.09991721015690917,0.46694674636752564,0.08353714474221456,1006.7285279051237,641.3963224991509,28.853826728475433,0.03115889022387124,20.011121627737616,64.63338094067147,0.2583943721305234,40.8321,13.3205,76.22740468599622,1.3166666666666667,False
AP0132,0.2500797116616161,37.825,12.1598,17.495226516250334,19.9738,5671.444397545829,11531.211666700241,0.16697772665912167,0.10004479468323503,0.4687318437207925,0.09823798173337758,1082.0684325210236,481.35748173640326,29.532707082489384,0.043834993837484335,19.172475317942,65.88374795030101,0.24962677237262154,41.2669,13.3316,64.63338094067147,1.5333333333333334,False
AP0133,0.31361846924364367,31.3245,10.4586,18.547960784313727,17.3587,5896.2142936964665,11461.282345348176,0.17174484679010188,0.09999460424682473,0.47288257619812224,0.08930118984594267,1052.3513346447364,277.0938703748915,29.46691976162632,0.03105123682549867,18.677551524101858,68.47738955075236,0.23564654356530515,43.2504,13.2389,65.88374795030101,1.6333333333333333,False
AP0134,0.2657946143088919,34.7566,11.1301,16.933030652699436,17.8205,5538.60659134617,10787.218988889297,0.1705441506655209,0.08320268441040163,0.4667142339419378,0.09149785395359543,985.7419099622623,538.6881059919085,29.122528057333867,0.03414791704640153,19.420152368537863,61.91397879590847,0.23903324578889298,41.2654,13.4489,68.47738955075236,1.4333333333333333,False
AP0135,0.24603732624548047,37.3313,12.258,16.845806672038677,18.8792,5968.152477140364,11717.631853499364,0.16114486958222296,0.09742661596513111,0.47775275148853585,0.09615760731788081,1031.6521108664506,387.92041870117185,28.51528473528324,0.030372120691010043,19.512796856083,62.26040941233482,0.23771365299856828,41.1941,13.4346,61.91397879590847,1.15,False
AP0136,0.42326287166331605,29.2987,9.7084,22.92434039215686,15.1539,6785.87304071195,11463.06395965123,0.16812645591027547,0.09966574891739331,0.47184514116208864,0.08970763997619145,1015.4520666598929,307.52984221085256,30.204992135758264,0.031679857424613315,18.646320068677518,68.06820204907228,0.2191898152521513,43.8108,13.2329,62.26040941233482,1.6333333333333333,False
AP0137,0.31676650993534233,35.0223,11.7174,20.535972839108243,18.0903,5730.276430848095,11248.223095687583,0.16351163672753558,0.10036745577726817,0.4683250636146909,0.09215892931276767,1009.8784440516156,417.26520284016925,29.272951397679957,0.03263833961337421,19.242262199749813,70.88639124036565,0.2897952077042854,39.0972,12.2912,68.06820204907228,1.15,False
AP0138,0.26361870950017635,34.7471,11.1724,17.17810688154714,19.2432,6172.8108981863525,10918.678322369713,0.15853209785274947,0.06272650083749762,0.4882797917725897,0.10879030517147742,992.1040578297079,438.90264892578125,29.276958336849763,0.03698602724548256,19.422005327763745,58.62596715848888,0.2853917053340694,38.3828,11.9407,70.88639124036565,1.0666666666666667,False
AP0139,0.36461685693280665,28.4341,9.3278,18.989355294117647,14.3184,7361.036867058875,11532.68126192093,0.1517887206456509,0.10091892470396531,0.4661654437029252,0.09139095053749906,1013.5984453636347,153.08350719105113,30.38565794391397,0.03933273173669977,18.635335224722734,69.90259533159339,0.2493858719090116,41.1218,13.3212,58.62596715848888,1.6333333333333333,False
AP0140,0.3436089597048695,30.4036,10.0033,19.197123330647326,15.4622,6883.6710035417545,11095.497788203233,0.1527246699839469,0.10406479976090646,0.47031069152419025,0.09592782570253597,1010.4330244088122,321.1368491432884,29.661891973586307,0.02823635603622244,19.405552710881594,69.96473877301716,0.2383572580103471,41.6044,13.5084,69.90259533159339,0.9666666666666667,False
AP0141,0.3033712251389169,32.329,10.2848,18.288218576416867,17.6695,6704.318813636663,11456.71352757045,0.1513685366873112,0.10289281051441837,0.46130218236459364,0.10339960145854714,1009.9122956803136,346.62490030924477,28.53702622401861,0.04825804011949054,19.076918572837805,62.2952068594612,0.2774461075619777,39.0975,12.2837,69.96473877301716,1.25,False
AP0142,0.31324012035210363,33.9605,11.1183,19.81914095084609,18.1926,5867.995226950537,11251.574646394925,0.14750630205619839,0.10285785662341228,0.4614855748673214,0.09487924430206308,1025.0232633059977,311.9576707922894,30.37474335093557,0.0415741007605535,18.845158716363798,73.55770200610748,0.26086863237109503,40.9712,12.9738,62.2952068594612,1.4333333333333333,False
AP0143,0.35912386352977527,31.6142,10.3355,21.640552629599785,18.3096,5669.501502690277,10914.19660522443,0.15378891906560202,0.10534310944473937,0.4644011948346654,0.09511126514247298,1042.0951440515662,366.470710167518,29.3865036827056,0.03445045121812073,19.45369134639381,72.47417241213776,0.24384181533689617,41.2599,13.3362,73.55770200610748,1.1333333333333333,False
AP0144,0.28354001836842996,36.2456,11.6853,19.23983477840451,19.9249,5465.424119185019,11157.26030180031,0.13314120490665549,0.12084378735993133,0.4331223329315029,0.09760283984301957,1018.479534007423,293.4505642977628,29.696288849002535,0.034430521327264624,18.840129192331105,69.91445579487271,0.2571797782561157,41.6248,12.8771,72.47417241213776,0.9,False
AP0145,0.4029226401067138,30.9457,10.1657,24.698795208165457,20.1877,5160.887633817919,10563.576894590828,0.16112552748219516,0.10921093895793867,0.44296724604800963,0.09862800481773895,1013.0799505985601,384.2800500488281,30.062125048225308,0.05198859597550719,18.99000144286708,64.86719646914743,0.23411629748960827,42.7911,13.2758,69.91445579487271,1.0833333333333333,False
AP0146,0.4127346332154048,28.8002,9.4743,23.374483029814666,18.3587,5864.214106248341,10735.742695672172,0.1624064612750998,0.04609207131011277,0.49319613444683097,0.10028122931428061,1004.9177370078523,325.6619728489926,29.63934348149555,0.03538932432652578,19.470609329550946,72.80955270837866,0.2463742620441509,41.5404,13.0733,64.86719646914743,1.2666666666666666,False
AP0147,0.2393007392161669,37.7865,12.3629,16.95026961052914,20.6831,5284.2549185384305,11301.480451080784,0.14923095892996036,0.10196786068608603,0.46513478650361534,0.0967083678803958,1011.9061216180622,287.9296646118164,29.56992920427342,0.03721843326229616,19.077923185114358,72.96307508304407,0.2589684118047588,39.5981,12.8767,72.80955270837866,0.9666666666666667,False
AP0148,0.3842622062292765,29.6481,9.6762,22.21123932312651,18.478,5799.0735705955785,11161.525488276136,0.15675182168985205,0.1046379269596473,0.44746664713431017,0.096004154226068,1071.9884895179098,224.62688504732571,30.151909364183002,0.03595320646714423,18.836982875285717,77.68774908452457,0.2140136460444867,43.6842,13.4164,72.96307508304407,1.1666666666666667,False
AP0149,0.46910785660329146,27.4262,8.8262,24.163229674993282,15.2565,7112.578293402406,11407.422189821516,0.1538270578822945,0.10307938418481363,0.4643397623917311,0.09512495367280839,1022.9583932699945,256.1852737426758,29.594474848994498,0.052158057127418514,18.92352485338048,74.86081370884254,0.3175833656669539,37.8151,11.6738,77.68774908452457,1.2,False
AP0150,0.24661559263271451,38.3478,12.4737,17.729367585280688,21.0692,5376.668490073012,11036.514326826371,0.15788168534718802,0.10981765904312113,0.4635881260833192,0.10264300883087006,998.7218818887123,331.24876912434894,28.973279204191982,0.05248002165995994,19.17782167098936,68.49495300566005,0.263029854819865,40.8136,13.1353,74.86081370884254,1.1166666666666667,False
AP0151,0.2365946645822473,37.9212,12.028,16.76192756379264,20.8974,5408.526431729755,11011.495696449418,0.17234609706217813,0.11379593735558212,0.44492783901469035,0.10264195107561389,1010.7371914423167,254.8874037000868,29.57639403794528,0.04846005031216042,18.7543828715317,57.404971526154746,0.2306103048886882,43.8821,13.1164,68.49495300566005,0.8166666666666667,False
AP0152,0.3845054809935419,26.6017,8.7722,19.00968182648402,14.0654,7957.943911863247,11372.327468163629,0.15954090264292325,0.10694405999127012,0.4705341715416971,0.09842458776470295,1019.4721233199577,326.3415832519531,29.674100116863997,0.04999175935576028,18.70591584614542,71.15277172170163,0.25053563452446725,41.3904,13.0007,57.404971526154746,1.45,False
AP0153,0.2683534417425451,34.4415,11.2115,17.40851713134569,19.2186,3788.047388386081,7669.373648434298,0.17979068945156845,0.1001199159026817,0.47759389505746724,0.0949242674508355,1030.6981233952802,3280.11422874814,24.601999293596318,0.05440230705455698,26.041548094647737,67.8650647984966,0.2601605430865814,41.2218,13.2658,71.15277172170163,0.9666666666666667,False
AP0154,0.24173083240849047,38.5461,12.3458,16.794733043244694,18.5851,5891.205801008374,11225.85043077018,0.15895407980526427,0.10873241936925453,0.4768401883834344,0.09753260976309744,1055.7097278016945,299.16702609592016,29.14175704516501,0.030156060571427837,20.12395219300665,64.25260676394039,0.22613047747237716,41.6657,13.4752,67.8650647984966,0.8,False
AP0155,0.28616185394334165,32.8352,11.1876,17.81363264034381,18.2274,5829.457538927613,11028.5408073619,0.1509221771883572,0.08954255999662562,0.4740782122010497,0.09634624942777563,1122.5616783279886,350.52268473307294,29.015811012801805,0.031918155275756574,19.307037905243238,67.62038048269191,0.22841043860698423,40.9667,13.2837,64.25260676394039,1.4333333333333333,False
AP0156,0.2554821324443819,36.59,11.7659,17.594543497179693,20.5121,5522.032367023271,11401.111964343645,0.1571856990959325,0.10267172313710358,0.4733271542328845,0.09934862535326293,1063.5526405683786,561.9393081665039,29.05570446375466,0.04833284685358003,19.55586997221322,68.93970821422688,0.2802446446146359,38.5985,12.3098,67.62038048269191,1.0166666666666666,False
AP0157,0.27399832603199387,35.309,12.0032,18.688960021488047,20.8961,5559.0890764305295,11529.798148010621,0.17772036778834163,0.10574710850068794,0.47918548345081,0.10075048995549249,1048.5942117318189,603.8576076341712,29.56607689877106,0.035108553374364075,18.8854164407131,70.87437249317207,0.2339306192035017,42.4659,13.0969,68.93970821422688,0.9666666666666667,False
AP0158,0.3094620341445915,30.4303,9.8063,18.3888220467365,19.1853,5984.66096892534,11129.810235122684,0.18204846143459943,0.10431358467772317,0.4667180446300377,0.10316215071195929,1054.4216378619437,793.5547964913504,29.16030756790445,0.037714651782888846,19.44939079004869,72.61908325123001,0.2658499535217868,38.8798,12.2234,70.87437249317207,1.3166666666666667,False
AP0159,0.26468043700452437,37.414,11.7322,17.916165844748857,18.5436,5968.651154091742,11394.720184965325,0.15840862704547007,0.106569621286893,0.4746568816976262,0.0971329508266924,1074.3168777509845,749.4334057617187,29.280304099502878,0.05029691247676965,19.496832101670183,79.06775670112962,0.2777521122799785,38.3567,11.9345,72.61908325123001,1.05,False
AP0160,0.2475735413537211,38.52,12.0109,17.126518656997042,18.6466,4916.692631904912,11636.985249746274,0.16016231838690909,0.10898241233209963,0.47846302796034706,0.07878294838611834,1050.370724337834,13.596185977642353,29.651519473982447,0.03638107321223538,18.68003088297981,65.36215586362145,0.23761459414007674,44.0688,13.141,79.06775670112962,0.9333333333333333,False
AP0161,0.3294820444018069,30.2588,9.5693,18.60996957292506,16.6544,6313.837366700771,10945.09842563347,0.22727074809214537,0.10982240184670435,0.4477758846601332,0.09607330053214698,1067.4339014677962,233.17036946614584,29.845885200657467,0.029673515603687355,19.05684015159713,73.58917465220368,0.2625291846106122,38.9417,12.0282,65.36215586362145,1.55,False
AP0162,0.283295205046473,32.4544,10.185,17.341491034112273,18.5741,6059.512404544395,11303.29775585181,0.1558372928171782,0.10658399242426402,0.47234316387849457,0.09957270151091968,1088.539734949688,456.3958345301011,29.6076325718758,0.050738381765395295,18.96497148176579,82.04861096752636,0.26175942887908554,40.5846,12.7218,73.58917465220368,1.15,False
AP0163,0.290455389708363,34.3073,11.0943,18.360004684394305,17.8095,6047.188674774923,11192.640221714333,0.15854686807186077,0.1063356772948032,0.46519736745125173,0.09622162829326467,1052.2171495610028,239.98821767171225,30.1351978443287,0.04989743049197011,18.617164812384246,68.27180915430661,0.2502706743514634,41.5686,13.2018,82.04861096752636,1.1,False
AP0164,0.3038639266050414,31.166,9.9313,17.281926575342467,15.7766,7018.575619786052,11195.240833936417,0.16028983285424953,0.08667321510367848,0.47932863452662977,0.09890743912132752,1138.2208463048446,413.0186878551136,29.74768063878914,0.03836509841548475,19.37623104496509,70.82211568321414,0.22074020837008812,42.2918,13.5108,68.27180915430661,1.3166666666666667,False
AP0165,0.26498162433290134,33.2796,10.5183,16.97792913242009,20.2742,5662.594480447341,10229.01715487694,0.17591797106743834,0.09493327617097652,0.44151151879950906,0.1122342169117876,1107.0422918330544,562.1649896530878,28.719478365423257,0.04530428322560395,19.99272050606455,72.89123557366597,0.2591922480986322,39.7572,12.4039,70.82211568321414,1.2166666666666666,False
AP0166,0.26894173760778367,30.454,9.8217,15.15317258125168,16.068,6520.122877882242,11093.461027869693,0.1562953024254681,0.10648515092028461,0.4650261611191475,0.09443881773110646,1030.6976830346323,349.2873427447151,30.159260100690425,0.0426340729833411,18.814199444981853,67.7053590858021,0.24244352625554957,40.8407,12.8116,72.89123557366597,1.2833333333333334,False
AP0167,0.29370299071678857,32.6921,10.4789,17.835760257856567,17.5562,6136.819990065292,10253.423666062266,0.17374364852712434,0.10482569098914506,0.4512693636534906,0.1050763555847103,1065.7298810645464,370.4345638877467,29.48907449981313,0.04467023812823077,19.353002054169757,71.239339811662,0.24483812441990913,41.4159,12.612,67.7053590858021,1.2833333333333334,False
AP0168,0.25802101500378477,36.344,11.4799,17.544113113080847,20.171,4911.018612085973,10926.855080795965,0.15312365564460673,0.08438064762963077,0.48117453455816384,0.09065751828125292,1093.9217038598551,466.31011685458094,29.66727264781057,0.03263724782146364,18.85855505413312,73.33522315428759,0.24241153228102696,42.4168,12.8652,71.239339811662,1.0166666666666666,False
AP0169,0.48065955845169256,27.6347,9.5224,25.5550825463336,16.0096,6687.91466105662,11127.636529152016,0.15588306189313653,0.10434208479060202,0.4814863568265562,0.09622064692457331,1017.9447592380127,205.47088857797476,30.360348997254302,0.0437350843613147,18.657890814448837,72.62295031042878,0.19619164095051794,44.8809,13.398,73.33522315428759,1.4666666666666666,False
AP0170,0.2980707621340763,33.4932,10.9111,18.84102306741875,18.8056,5727.760074953646,11018.867791630193,0.1532312731656297,0.10533465437714669,0.4600043858389561,0.09775411312890656,1029.6648922924105,484.32418471116284,29.442395201632028,0.043712755849729126,19.374820092353872,70.43130460975291,0.29558598857153756,39.4913,12.4996,72.62295031042878,1.5,False
AP0171,0.23272806492411402,38.5873,12.2622,16.53975084609186,20.2195,5216.560053686322,11457.467768423894,0.1526936591179564,0.10552056317215383,0.4682836387217609,0.09205894193845947,1048.5315169889213,472.36073572495405,29.467698499891487,0.03204656416907917,18.61374378974552,69.97863436383892,0.20137274591887477,45.5221,13.7159,70.43130460975291,1.1333333333333333,False
AP0172,0.2757785356496025,34.5588,11.0744,17.821994821380606,18.9911,5722.081555311526,11280.930114637102,0.15566670172777142,0.10844124210302522,0.4741197113253239,0.09632948872192575,1031.3230201190474,363.4208692467731,29.597187032817324,0.043275239247746455,18.703989129997982,69.77450250230696,0.21500287951090016,41.0828,13.446,69.97863436383892,1.2833333333333334,False
AP0173,0.2384529030881242,35.919,11.0432,15.74843122213269,19.082,5434.784736503643,11503.53330001831,0.14263679172094476,0.07850774819085103,0.5027974323615312,0.09015192083791984,1099.8788617264972,465.6190197284405,29.18699787909111,0.04363031725719452,19.116660588730372,73.88973264520219,0.23222537061949816,39.7373,12.4123,69.77450250230696,1.25,False
AP0174,0.2456835255386697,35.0515,11.0723,16.55081465484824,21.2426,5007.849402765991,11616.605786296299,0.15610412276732122,0.10398996801889478,0.46770143631200695,0.09157558040636042,1101.4474750608356,378.1115328470866,29.417443734628183,0.035786314478117164,18.849322785410088,76.49096191076157,0.22844089142613577,42.9284,13.477,73.88973264520219,1.0666666666666667,False
AP0175,0.29668212296344343,35.0631,11.1171,19.182457351598174,18.4764,5992.68661257072,11079.676234980994,0.14563244069062653,0.10984578408710854,0.44574735243009855,0.099933673674438,1057.8569835226465,261.6316140492757,29.495132823049282,0.03774067900323486,18.701322868230292,68.14622211976875,0.21236144280290573,44.4348,13.0638,76.49096191076157,0.9666666666666667,False
AP0176,0.18928933270351586,34.6926,10.6581,11.901699296266452,17.525,7138.607124498087,10956.02880922243,0.21920824505643008,0.09573730021401637,0.45660381497060903,0.11418744148565983,1099.67024782972,510.89496019151477,29.052993962794176,0.03481785695832724,19.55026482260698,67.43467254270297,0.2061389638366847,43.7359,13.0819,68.14622211976875,1.4833333333333334,False
AP0177,0.2492734329400036,38.76,11.6515,17.47618647327424,19.697,5483.208646357835,10985.716027518978,0.15438392969145495,0.1085187936591856,0.46512431191258585,0.09831199025786368,1084.487237616605,396.6947408040365,29.80524764603956,0.03407683255107882,18.71743225734345,74.24335351979437,0.20159114101057404,45.3847,13.0394,67.43467254270297,1.2666666666666666,False
AP0178,0.3422459265087558,29.1431,9.2271,17.864963567015845,13.829,8278.79248424676,11476.719818442203,0.1549990823547088,0.10637402437212491,0.4656422162624688,0.09975622222708269,1051.7169336881534,228.90486755371094,29.925277785312986,0.04090283696556261,18.577260001998344,73.73316950812031,0.20497117457336408,45.8282,13.2906,74.24335351979437,1.4,False
AP0179,0.20772654695917456,38.0679,11.424,14.143664356701583,18.596,6744.708871297822,11138.411800795197,0.15451944466242737,0.10545986728550104,0.46000100178379943,0.11260546693173973,1144.845128039719,565.5564086914062,28.610553223409767,0.019934365986125985,19.594809126884066,70.13008619595749,0.2024461821585363,44.3266,13.5049,73.73316950812031,1.2833333333333334,False
AP0180,0.21331890231434553,40.2459,12.456,15.595467633628793,20.4068,5738.309606465746,11290.65454395077,0.18672341389060843,0.1191648329494932,0.4460956350806663,0.10371456855879495,1070.5973546722412,460.03414154052734,30.44187069488651,0.07339360961359644,18.7381364452304,70.57977974260392,0.23917498592191533,42.6975,12.98,70.13008619595749,1.55,False
AP0181,0.2195570964595976,38.2139,11.7316,15.46720464141821,20.5018,5672.351513939504,11328.337480054584,0.1582557301646852,0.10689408676097063,0.47223411502707147,0.10265709021578741,1056.3283018454435,388.6121465509588,30.066379336761344,0.06046598666781581,19.523579776682457,61.56642484528447,0.1858096509662023,46.5793,13.6248,70.57977974260392,1.4166666666666667,False
AP0182,0.1943776137227637,38.6819,11.8521,14.238607273704002,22.7183,5847.939499110509,10837.992020484307,0.22975456434373093,0.11174443283249356,0.4338077825787338,0.12258289512627404,1116.6864302925621,484.06299382990056,29.582117398579914,0.03125113142254407,18.7277512619864,72.27615768788192,0.19107159148234387,44.6568,13.231,61.56642484528447,1.5166666666666666,False
AP0183,0.2344701556459457,34.7847,11.3704,15.795902680633896,21.2134,5558.906719864552,11362.690474467614,0.15834451426228782,0.10704813010443734,0.4609015961855494,0.10378115295506177,1138.9848321517652,335.61629486083984,30.597043143641628,0.07029148055936335,18.742827770608223,61.8094015951456,0.23815433433478636,40.2927,12.3711,72.27615768788192,1.75,False
AP0184,0.25161248848263645,34.6415,10.827,17.041739006177814,22.2616,5050.082495806566,11255.608126691517,0.15609212666745817,0.10333636282987994,0.4656807729293527,0.09988169028561689,1099.7896861593952,409.11646062677556,29.343845332895285,0.03452531765841471,19.319716486685493,64.8089817681888,0.20964568584451287,41.7544,13.0386,61.8094015951456,3.1666666666666665,False
AP0185,0.2089712716795184,38.2939,11.5675,15.039704217029277,22.1088,5889.6248559932255,11269.37983814797,0.15599061729866304,0.10753052945370858,0.4576512204595034,0.11554543363193834,1141.7060654410964,438.9687156677246,29.756566114386413,0.03623753658478619,18.65420744856467,67.10540922287353,0.20914229320120103,42.9823,13.1687,64.8089817681888,1.5333333333333334,False
AP0186,0.2438847217693069,36.5377,11.4322,16.516336739188826,19.752,6092.143417170345,11201.99591423619,0.1616474147786039,0.09278273453520701,0.46348294501875786,0.10742015770870197,1095.264271691693,240.04784670743075,30.163891827618635,0.06495511138845511,18.7896899527278,73.01234197969465,0.18504513742217665,46.2306,13.6453,67.10540922287353,1.1333333333333333,False
AP0187,0.1890688783045048,38.3736,11.5786,13.468000128928283,21.2811,5262.514482333434,10724.562354862686,0.14701210000222825,0.10879201501445965,0.4466416529124128,0.10442579682443363,1101.5839157964024,588.3356424967448,29.37328350553787,0.06178948400382349,19.334719079340513,64.03645857564088,0.18800758700056597,45.3309,12.9905,73.01234197969465,1.4166666666666667,False
AP0188,0.19965260676841493,39.5121,11.9008,14.327889637389202,20.3512,6318.8150677976555,10717.592673666877,0.15160713230926212,0.10765164718429858,0.45244560369550463,0.11998540448707544,1129.834822602363,513.985363504161,30.10643277894322,0.03369312880223516,18.704909009101907,72.62896642012767,0.20467003925929525,42.2471,12.926,64.03645857564088,1.4666666666666666,False
AP0189,0.2693686681924204,36.4375,10.8508,18.128565243083532,20.0119,6119.599451990964,10890.882791303815,0.16397093687226458,0.10905667218240721,0.44453706809407834,0.1124470941612594,1100.9853791631979,332.56019592285156,30.201847621372767,0.051300423712849076,18.991143023299017,72.57204105498306,0.18606722659055885,46.0693,13.2616,72.62896642012767,1.3333333333333333,False
AP0190,0.24740693395719918,36.0593,11.14,16.948983121138866,21.3072,5430.558742702062,10930.698349771077,0.15111828686115658,0.12708056301909765,0.4600070910640775,0.10585783043306168,1136.54925244657,303.5984157986111,29.624643603666332,0.047661236817609386,19.50571370306159,67.47735364116184,0.22037673320082016,41.8167,12.8174,72.57204105498306,1.4166666666666667,False
AP0191,0.2106912722835279,37.4325,11.62,14.559715025517054,20.052,5791.4423251586195,9770.336201432348,0.23162843774398637,0.08251198589392299,0.444133639233791,0.11885978036974384,1068.7164121547635,459.13793055216473,30.79057798032407,0.04155015800402813,18.728091758967892,70.41753166784619,0.21777091129910228,42.3332,13.2905,67.47735364116184,1.6166666666666667,False
AP0192,0.28190193601232094,33.166,10.417,17.999015761482674,20.2655,5992.204436509906,10727.41370547378,0.1641266602511817,0.13281388096868177,0.4364138493835898,0.11320064867650995,1064.3896912752416,362.08758544921875,30.253209139506016,0.03845505638863573,18.74539045554112,71.22162920900416,0.19676690411518408,43.4328,13.3032,70.41753166784619,0.9666666666666667,False
AP0193,0.23538413724218457,37.5181,11.4553,16.828953661026055,22.5223,5415.515400137299,11154.586613862106,0.1580534950957921,0.12738096264213158,0.447304579526499,0.1093450315271541,1105.5517524883192,384.48314666748047,30.19160311977559,0.038163808320664315,19.46257220078411,64.57168749074502,0.23718405501525558,39.8688,12.4694,71.22162920900416,1.5166666666666666,False
AP0194,0.24015275929592492,37.4669,11.7775,17.09371317754499,21.9341,5631.101016398243,10878.713280749571,0.1724137362006075,0.13416605406997023,0.4443491192203068,0.11353652735966797,1082.3271760549412,397.5589857835036,30.59543502242477,0.03708697113501398,18.879991822607114,64.90903076848403,0.19063234979066698,44.821,13.6337,64.57168749074502,1.3666666666666667,False
AP0195,0.22341942116477354,36.121,11.4185,15.364285490196078,21.2293,5522.519533628688,11321.755771473476,0.15408977003786825,0.12627463990942345,0.4499436740239353,0.10355215772332929,1113.997454167015,306.986875,30.244554546340506,0.048254164378239914,18.854486512310373,68.15233541971674,0.2045968350395393,41.1443,13.3644,64.90903076848403,1.1833333333333333,False
AP0196,0.19532214695865036,37.0171,11.645,14.315667988181575,24.6305,4948.58894659779,10786.265499309135,0.15639670958078544,0.13045937545625963,0.44388660391881296,0.11300131640277514,1117.6101725488209,430.73551068987166,30.276555128058288,0.051258505093167255,18.857603587392994,60.43351411312338,0.189463309349376,43.1307,12.8946,68.15233541971674,1.55,False
AP0197,0.3277022215638909,30.6375,12.2577,20.11413296803653,18.4841,5194.620470464175,9268.8175658693,0.14881374878458692,0.10494982871904115,0.4621882208171063,0.10359237686549673,1053.5899802214267,325.2606658935547,23.562519679442353,0.06036919967185865,19.097063928776496,69.1823778249205,0.20405033795504735,42.5464,13.191,60.43351411312338,8.95,False
AP0198,0.24772195910849157,34.1481,11.5423,16.71947341391351,21.8025,5814.001214692291,11596.509384636,0.1640585066471369,0.12510195458887538,0.4573430740154169,0.10930854904603478,1019.8220792368531,511.10832275390624,29.878147994932323,0.04594426595218696,19.488715369477898,70.68889790530595,0.2496276621459152,42.2308,13.1661,69.1823778249205,1.4333333333333333,False
