id,fase,variante,palanca,role,theta_1sd,theta_significativo,sign_theta,rho_target_rendimiento,rho_p,sign_rho,sign_chain,exp19_variable,exp19_coef_por_sd,exp19_p,exp19_sig,sign_exp19,estado_cadena,valor_heatmap
R13_sn_residual,Reducción,cinetica,Cx_sn_v4,carbon,232.98824384657343,False,1.0,-0.10478462885232655,0.07040596185552662,-1.0,-1.0,carbon_total_R,0.406474938261433,0.8742278035365605,False,1.0,indeterminado,0
R13_sn_residual,Reducción,cinetica,tasa_gn_nm3_min,gn,26.973235892240925,False,1.0,-0.10478462885232655,0.07040596185552662,-1.0,-1.0,gn_total_R,-1.042515828888145,0.0312010221603329,True,-1.0,indeterminado,0
R13_sn_residual,Reducción,cinetica,exceso_o2_combustion_pct,o2,-12.64327167877161,False,-1.0,-0.10478462885232655,0.07040596185552662,-1.0,1.0,exceso_o2_R,-0.4977395598013465,0.1916591421075534,False,-1.0,indeterminado,0
R13_sn_residual,Reducción,cinetica,tasa_aire_nm3_min,aire,15.371918259434175,False,1.0,-0.10478462885232655,0.07040596185552662,-1.0,-1.0,exceso_o2_R,-0.4977395598013465,0.1916591421075534,False,-1.0,indeterminado,0
R14_log_sn_feo_next,Reducción,primitiva,tasa_feed_Carbon_kg_min,carbon,0.0830237214950792,True,1.0,0.04892819465331867,0.3992235270527693,1.0,1.0,carbon_total_R,0.406474938261433,0.8742278035365605,False,1.0,coherente,1
R14_log_sn_feo_next,Reducción,primitiva,tasa_gn_nm3_min,gn,0.05246985518058953,True,1.0,0.04892819465331867,0.3992235270527693,1.0,1.0,gn_total_R,-1.042515828888145,0.0312010221603329,True,-1.0,incoherente,-1
R14_log_sn_feo_next,Reducción,primitiva,tasa_o2_nm3_min,o2,-0.011601853382045727,False,-1.0,0.04892819465331867,0.3992235270527693,1.0,-1.0,exceso_o2_R,-0.4977395598013465,0.1916591421075534,False,-1.0,indeterminado,0
R14_log_sn_feo_next,Reducción,primitiva,tasa_aire_nm3_min,aire,0.004625054773917062,False,1.0,0.04892819465331867,0.3992235270527693,1.0,1.0,exceso_o2_R,-0.4977395598013465,0.1916591421075534,False,-1.0,indeterminado,0
R14_log_sn_feo_next,Reducción,cinetica,Cx_sn_v4,carbon,0.11775089619485417,True,1.0,0.04892819465331867,0.3992235270527693,1.0,1.0,carbon_total_R,0.406474938261433,0.8742278035365605,False,1.0,coherente,1
R14_log_sn_feo_next,Reducción,cinetica,tasa_gn_nm3_min,gn,0.03352810301870853,False,1.0,0.04892819465331867,0.3992235270527693,1.0,1.0,gn_total_R,-1.042515828888145,0.0312010221603329,True,-1.0,indeterminado,0
R14_log_sn_feo_next,Reducción,cinetica,exceso_o2_combustion_pct,o2,-0.012386612068110384,False,-1.0,0.04892819465331867,0.3992235270527693,1.0,-1.0,exceso_o2_R,-0.4977395598013465,0.1916591421075534,False,-1.0,indeterminado,0
