Batch,orden,lnirf_R,sdi
AP0262,2,-1.3116918370457034,0.15385126233423277
AP0262,3,-1.2346223678676376,-0.31051204953630246
AP0263,0,,
AP0263,1,,
AP0263,2,,
AP0263,3,,
AP0263,4,,
AP0263,5,,
AP0263,6,,
AP0263,0,-1.2684902064296846,0.7414892787315139
AP0263,1,-1.4207114547666753,0.20163910752253367
AP0263,2,-1.7123255632676782,-3.41172598083737
AP0263,3,-1.630636875262901,0.7845086155208136
AP0264,0,,
AP0264,1,,
AP0264,2,,
AP0264,3,,
AP0264,4,,
AP0264,5,,
AP0264,6,,
AP0264,0,-1.3996953812097994,-1.2149401676626388
AP0264,1,-1.5603449003628123,0.010472634564676286
AP0264,2,-1.641641709719198,-1.0955892581135753
AP0264,3,,
AP0265,0,,
AP0265,1,,
AP0265,2,,
AP0265,3,,
AP0265,4,,
AP0265,5,,
AP0265,6,,
AP0265,0,-1.3770559398236533,-3.298076686043025
AP0265,1,-1.2796500952327394,1.7754056298935983
AP0265,2,-1.5089301853690646,-2.161436577174799
AP0265,3,-1.4566450465214233,0.7460252947679964
AP0266,0,,
AP0266,1,,
AP0266,2,,
AP0266,3,,
AP0266,4,,
AP0266,5,,
AP0266,6,,
AP0266,0,-1.377313668602581,-0.8160613264672141
AP0266,1,-1.2581211120607874,2.244446318050271
AP0266,2,-1.4603326305483977,-1.1250740323642403
AP0266,3,-1.2678327229169253,3.795586169811361
AP0267,0,,
AP0267,1,,
AP0267,2,,
AP0267,3,,
AP0267,4,,
AP0267,5,,
AP0267,6,,
AP0267,0,-1.4773936861636516,-2.526704902219639
AP0267,1,-1.413751849550091,1.4940587238691188
AP0267,2,-1.4010301157903136,-0.570846089696349
AP0267,3,,
AP0268,0,,
AP0268,1,,
AP0268,2,,
AP0268,3,,
AP0268,4,,
AP0268,5,,
AP0268,6,,
AP0268,0,-1.4670537995011952,-0.9856502503708231
AP0268,1,-1.4850267374043502,1.4419087235481896
AP0268,2,-1.3703931665223683,0.9774199107512564
AP0268,3,-1.3886924288539435,-0.31065486831149436
AP0269,0,,
AP0269,1,,
AP0269,2,,
AP0269,3,,
AP0269,4,,
AP0269,5,,
AP0269,6,,
AP0269,0,-1.3334663109643734,0.9579479766351291
AP0269,1,-1.4095364625414897,-0.1507350355392737
AP0269,2,-1.3036519372307445,1.4742018693702792
AP0269,3,-1.3564107431208294,0.06839794962268969
AP0270,0,,
AP0270,1,,
AP0270,2,,
AP0270,3,,
AP0270,4,,
AP0270,5,,
AP0270,6,,
AP0270,0,-1.3128907703275645,2.4091414855774307
AP0270,1,-1.4024852722985708,-0.3624724735250481
AP0270,2,-1.4982577057624924,-0.8008396860749889
AP0270,3,-1.6573075081651558,-1.0093331303093347
AP0271,0,,
AP0271,1,,
AP0271,2,,
AP0271,3,,
AP0271,4,,
AP0271,5,,
AP0271,6,,
AP0271,0,-1.3198717392159978,2.188745137846535
AP0271,1,-1.2944789416442006,0.4151669490033095
AP0271,2,-1.362270476000348,0.00014908731613699766
AP0271,3,-1.4044599982906192,-0.5702741307463013
AP0272,0,,
AP0272,1,,
AP0272,2,,
AP0272,3,,
AP0272,4,,
AP0272,5,,
AP0272,6,,
AP0272,0,-1.1016270624156141,2.1248906043918865
AP0272,1,-1.1022691699020952,1.0609693998394127
AP0272,2,-1.152764413786255,-0.6985334668225268
AP0272,3,-1.1989205127915425,0.4607722818207072
AP0273,0,,
AP0273,1,,
AP0273,2,,
AP0273,3,,
AP0273,4,,
AP0273,5,,
AP0273,6,,
AP0273,0,,
AP0273,1,,
AP0273,2,-1.4019450664954518,
AP0273,3,,
AP0274,0,,
AP0274,1,,
AP0274,2,,
AP0274,3,,
AP0274,4,,
AP0274,5,,
AP0274,6,,
AP0274,0,-1.1958944147895227,0.9268173684748904
AP0274,1,-1.243161658799825,0.13280078198745127
AP0274,2,-1.2579506562611622,0.3248855715266621
AP0274,3,-1.2948299739645208,-0.21269615292914223
AP0275,0,,
AP0275,1,,
AP0275,2,,
AP0275,3,,
AP0275,4,,
AP0275,5,,
AP0275,6,,
AP0275,0,-1.3092948186825497,0.14335017428571617
AP0275,1,-1.2062328451888518,1.58074037856474
AP0275,2,-1.2838625759482296,0.08662605010737501
AP0275,3,-1.360637284963965,-0.47008010561405145
AP0276,0,,
AP0276,1,,
AP0276,2,,
AP0276,3,,
AP0276,4,,
AP0276,5,,
AP0276,6,,
AP0276,0,-1.404271028695146,-0.014635366210745904
AP0276,1,-1.3972540155004018,1.166558244286257
AP0276,2,-1.636664189914004,-1.843214293682965
AP0276,3,,
AP0277,0,,
AP0277,1,,
AP0277,2,,
AP0277,3,,
AP0277,4,,
AP0277,5,,
AP0277,6,,
AP0277,0,-1.3263607683489045,0.814704655587484
AP0277,1,-1.343477603660569,0.118300125551979
AP0277,2,-1.5634858111267527,-1.5408785350025505
AP0277,3,-1.5928351829849183,0.6843503227521707
AP0278,0,,
AP0278,1,,
AP0278,2,,
AP0278,3,,
AP0278,4,,
AP0278,5,,
AP0278,6,,
AP0278,0,-1.4111583708361262,-0.736593233401041
AP0278,1,-1.4480301916840905,-0.09606533672798923
AP0278,2,-1.3411448964033745,1.1595045574528955
AP0278,3,-1.3804328712972713,-0.2574123168380325
AP0279,0,,
AP0279,1,,
AP0279,2,,
AP0279,3,,
AP0279,4,,
AP0279,5,,
AP0279,6,,
AP0279,0,-1.343071233612485,0.9125495751196879
AP0279,1,-1.393076420523962,-0.40424081733626344
AP0279,2,-1.4772827266170947,-0.4780241663128311
AP0279,3,-1.5120691432168385,0.01973711698319497
AP0280,0,,
AP0280,1,,
AP0280,2,,
AP0280,3,,
AP0280,4,,
AP0280,5,,
AP0280,6,,
AP0280,0,-1.4183209259773233,-0.5948912314564649
AP0280,1,-1.3621936370561298,0.7506859275808222
AP0280,2,-1.3870720714313742,0.22612286829553435
AP0280,3,-1.435465110177101,0.037725333137194395
AP0281,0,,
AP0281,1,,
AP0281,2,,
AP0281,3,,
AP0281,4,,
AP0281,5,,
AP0281,6,,
AP0281,0,-1.282332545906536,-0.15403492386733153
AP0281,1,-1.2622763529659906,0.6325853852442954
AP0281,2,-1.3241282662473126,-0.18667075939186117
AP0281,3,-1.3606721914989248,-0.08240971504358785
AP0282,0,,
AP0282,1,,
AP0282,2,,
AP0282,3,,
AP0282,4,,
AP0282,5,,
AP0282,6,,
AP0282,0,-1.3103600126843673,-0.06793379411383027
AP0282,1,-1.287205517066701,0.3686236912285602
AP0282,2,-1.2751368752049828,0.2522105583271419
AP0282,3,-1.3242096897488946,-0.2806688548151684
AP0283,0,,
AP0283,1,,
AP0283,2,,
AP0283,3,,
AP0283,4,,
AP0283,5,,
AP0283,6,,
AP0283,0,-1.351703151625936,-0.3307535755143607
AP0283,1,-1.2488897829156895,1.4989470755394951
AP0283,2,-1.3378883453421004,-0.41456395108287303
AP0283,3,-1.3664865909751178,0.11010616323819217
AP0284,0,,
AP0284,1,,
AP0284,2,,
AP0284,3,,
AP0284,4,,
AP0284,5,,
AP0284,6,,
AP0284,0,-1.291046824680975,0.7018253736717668
AP0284,1,-1.3157239937076104,-0.5405616648382495
AP0284,2,-1.3558331133362005,-0.048094591856887525
AP0284,3,-1.3653532071261423,0.013107143788092829
AP0285,0,,
AP0285,1,,
AP0285,2,,
AP0285,3,,
AP0285,4,,
AP0285,5,,
AP0285,6,,
AP0285,0,-1.3996315340431273,0.4781448857356101
AP0285,1,-1.38748523155428,0.7750879351606499
AP0285,2,-1.407245495527327,-0.18710424278149113
AP0285,3,-1.5192343713497747,-0.34521924495916206
AP0286,0,,
AP0286,1,,
AP0286,2,,
AP0286,3,,
AP0286,4,,
AP0286,5,,
AP0286,6,,
AP0286,0,-1.4993205334885498,0.35704162205498813
AP0286,1,-1.3962078613307285,0.8185673031896652
AP0286,2,-1.4951538071036317,-0.6066182335195867
AP0286,3,-1.5577744069912358,0.11690928558184233
AP0287,0,,
AP0287,1,,
AP0287,2,,
AP0287,3,,
AP0287,4,,
AP0287,5,,
AP0287,6,,
AP0287,0,-1.2943716617881174,0.1696980267350121
AP0287,1,-1.3966806095307565,-0.5857171514392395
AP0287,2,-1.4866707042310976,-0.3270600422888994
AP0287,3,,
AP0288,0,,
AP0288,1,,
AP0288,2,,
AP0288,3,,
AP0288,4,,
AP0288,5,,
AP0288,6,,
AP0288,0,-1.4157672438353086,-0.8958722348140831
AP0288,1,-1.4441190231192906,0.7061873034646238
AP0288,2,-1.5083515616355865,-0.70798787733298
AP0288,3,-1.573011557599688,-0.028184809749231765
AP0289,0,,
AP0289,1,,
AP0289,2,,
AP0289,3,,
AP0289,4,,
AP0289,5,,
AP0289,6,,
AP0289,0,-1.353398500516663,0.6040415169775293
AP0289,1,-1.3008640546648886,0.32145913484862243
AP0289,2,-1.3682598408536555,0.02726089811355059
AP0289,3,-1.4709115182313826,-0.32735174792913757
AP0290,0,,
AP0290,1,,
AP0290,2,,
AP0290,3,,
AP0290,4,,
AP0290,5,,
AP0290,6,,
AP0290,0,-1.3723640449385934,-0.6525404840132416
AP0290,1,-1.3382674942590165,0.943138446370497
AP0290,2,-1.3498602870007095,0.315650983574532
AP0290,3,-1.331850852824102,0.01917532550517046
AP0291,0,,
AP0291,1,,
AP0291,2,,
AP0291,3,,
AP0291,4,,
AP0291,5,,
AP0291,6,,
AP0291,0,-1.2559999170168068,1.0231024117740541
AP0291,1,-1.3732837663609327,-0.6630899533059306
AP0291,2,-1.4621212800010446,-0.27157141651101957
AP0291,3,,
AP0292,0,,
AP0292,1,,
AP0292,2,,
AP0292,3,,
AP0292,4,,
AP0292,5,,
AP0292,6,,
AP0292,0,-1.407024946388303,-0.43794843298101216
AP0292,1,-1.257310465673821,1.291164819582595
AP0292,2,-1.3843994766424528,-0.68039758742623
AP0292,3,-1.401407316674307,0.34284808082208834
AP0293,0,,
AP0293,1,,
AP0293,2,,
AP0293,3,,
AP0293,4,,
AP0293,5,,
AP0293,6,,
AP0293,0,-1.3307260356635273,-0.06288812081164874
AP0293,1,-1.3381036806737892,0.46001298175427463
AP0293,2,-1.3418165909535007,-0.04206573787028742
AP0293,3,-1.3282576797960073,0.42275444623107306
AP0294,0,,
AP0294,1,,
AP0294,2,,
AP0294,3,,
AP0294,4,,
AP0294,5,,
AP0294,6,,
AP0294,0,-1.258663297850084,0.8275018092067378
AP0294,1,-1.419259101771639,-0.7660919054139479
AP0294,2,-1.515967659200204,-0.5124767432150282
AP0294,3,,
AP0295,0,,
AP0295,1,,
AP0295,2,,
AP0295,3,,
AP0295,4,,
AP0295,5,,
AP0295,6,,
AP0295,0,-1.2376971894934932,0.30157295831437114
AP0295,1,-1.3225558367129837,-0.34638442036193084
AP0295,2,-1.470263189592099,-0.7281849430960018
AP0295,3,-1.5365524044014305,-0.45200989987283735
AP0296,0,,
AP0296,1,,
AP0296,2,,
AP0296,3,,
AP0296,4,,
AP0296,5,,
AP0296,6,,
AP0296,0,-1.4186230875006636,-1.1480701210913464
AP0296,1,-1.5634568614734454,-0.004802676851807575
AP0296,2,-1.5035671552701073,0.6450563984846758
AP0296,3,-1.5110203905236406,0.11177409847712053
AP0297,0,,
AP0297,1,,
AP0297,2,,
AP0297,3,,
AP0297,4,,
AP0297,5,,
AP0297,6,,
AP0297,0,-1.4804594968799218,-0.9083294776449673
AP0297,1,-1.4428448285031688,1.1574563436475005
AP0297,2,-1.4515589815044994,-0.19589708453167679
AP0297,3,-1.52682735275635,-0.06924753694527419
AP0298,0,,
AP0298,1,,
AP0298,2,,
AP0298,3,,
AP0298,4,,
AP0298,5,,
AP0298,6,,
AP0298,0,-1.3885339507345185,-0.8852185545654279
AP0298,1,-1.3748568386987967,1.127280401447439
AP0298,2,-1.4663365502107113,-0.27280224957654686
AP0298,3,-1.5354750430424422,-0.687487035186401
AP0299,0,,
AP0299,1,,
AP0299,2,,
AP0299,3,,
AP0299,4,,
AP0299,5,,
AP0299,6,,
AP0299,0,-1.2848907756156627,-0.011282039705248104
AP0299,1,-1.339142691559806,0.5509233568359434
AP0299,2,-1.427396456431957,-1.253949988796413
AP0299,3,-1.4327801033297263,0.7138501553763277
AP0300,0,,
AP0300,1,,
AP0300,2,,
AP0300,3,,
AP0300,4,,
AP0300,5,,
AP0300,6,,
AP0300,0,-1.3455946542446537,0.5461129913963603
AP0300,1,-1.4767344875235366,-0.9637977932333839
AP0300,2,-1.4762350646526547,0.42191827626998435
AP0300,3,-1.54181625651246,-0.2837054633644579
AP0301,0,,
AP0301,1,,
AP0301,2,,
AP0301,3,,
AP0301,4,,
AP0301,5,,
AP0301,6,,
AP0301,0,-1.4066897462580747,-1.590703784350375
AP0301,1,-1.4396588464753344,-0.032051915185761004
AP0301,2,-1.4510941826017325,-0.014133765723108982
AP0301,3,-1.5929275589782506,-1.2131355937527268
AP0302,0,,
AP0302,1,,
AP0302,2,,
AP0302,3,,
AP0302,4,,
AP0302,5,,
AP0302,6,,
AP0302,0,-1.4261908929893166,1.0958496698951987
AP0302,1,-1.4835738264642349,-0.0385316969539411
AP0302,2,-1.5409332845848325,-0.3468826254445053
AP0302,3,-1.6134483182067378,-0.29181888060621286
AP0303,0,,
AP0303,1,,
AP0303,2,,
AP0303,3,,
AP0303,4,,
AP0303,5,,
AP0303,6,,
AP0303,0,-1.399077067326223,0.6539397414761956
AP0303,1,-1.4950323393276799,-0.19893933793922364
AP0303,2,-1.5669297668030286,-0.8253015877395979
AP0303,3,-1.6236414361819165,0.8767397388406185
AP0304,0,,
AP0304,1,,
AP0304,2,,
AP0304,3,,
AP0304,4,,
AP0304,5,,
AP0304,6,,
AP0304,0,-1.4739142682464783,-0.10504532517534093
AP0304,1,-1.5358849890752357,-0.056251298401725394
AP0304,2,-1.4809441441474676,0.630086073661418
AP0304,3,-1.575554853293555,-0.3082921899078432
AP0305,0,,
AP0305,1,,
AP0305,2,,
AP0305,3,,
AP0305,4,,
AP0305,5,,
AP0305,6,,
AP0305,0,-1.331707704222558,1.9537964877436338
AP0305,1,-1.360881203539137,0.6297809648138202
AP0305,2,-1.407942182578976,-0.14245972392295558
AP0305,3,-1.3600892428249687,0.436940226273115
AP0306,0,,
AP0306,1,,
AP0306,2,,
AP0306,3,,
AP0306,4,,
AP0306,5,,
AP0306,6,,
AP0306,0,-1.336469844084915,1.5576784387534126
AP0306,1,-1.4271521746294376,-0.5405644240759511
AP0306,2,-1.4231673582160838,0.2598276540046476
AP0306,3,-1.3834599124516513,0.08206828635578273
AP0307,0,,
AP0307,1,,
AP0307,2,,
AP0307,3,,
AP0307,4,,
AP0307,5,,
AP0307,6,,
AP0307,0,-1.2832579519902116,0.8867341708359806
AP0307,1,-1.319202035379807,-0.4529910100427236
AP0307,2,-1.3377904258459554,0.15803339602508393
AP0307,3,,
AP0308,0,,
AP0308,1,,
AP0308,2,,
AP0308,3,,
AP0308,4,,
AP0308,5,,
AP0308,6,,
AP0308,0,-1.3046522079445793,0.6154760917995856
AP0308,1,-1.407191185675904,0.3120800375555095
AP0308,2,-1.4262732527523896,-0.040048516828057046
AP0308,3,,
AP0309,0,,
AP0309,1,,
AP0309,2,,
AP0309,3,,
AP0309,4,,
AP0309,5,,
AP0309,6,,
AP0309,0,-1.3424022355225116,1.1731267202606117
AP0309,1,-1.4065471748960878,-0.21637337404758356
AP0309,2,-1.4132081481509957,0.3099683161345576
AP0309,3,-1.4441391173699574,-0.07518058181386317
AP0310,0,,
AP0310,1,,
AP0310,2,,
AP0310,3,,
AP0310,4,,
AP0310,5,,
AP0310,6,,
AP0310,0,-1.3674600747772174,0.5224507808760226
AP0310,1,-1.3611078607845113,0.1009607234946131
AP0310,2,-1.397206774460104,-0.17554297813858272
AP0310,3,-1.4657874340152928,-0.19653414148805565
AP0311,0,,
AP0311,1,,
AP0311,2,,
AP0311,3,,
AP0311,4,,
AP0311,5,,
AP0311,6,,
AP0311,0,-1.359504446117085,0.12038142143910147
AP0311,1,-1.3476316710783969,-0.3932523492466827
AP0311,2,-1.407725123958574,-0.09776194987560582
AP0311,3,-1.4810296308543913,-0.05957778908416467
AP0312,0,,
AP0312,1,,
AP0312,2,,
AP0312,3,,
AP0312,4,,
AP0312,5,,
AP0312,6,,
AP0312,0,-1.1345980750191675,0.8033331809971109
AP0312,1,-1.3182023002005492,-0.7777996592695431
AP0312,2,-1.3375583098713666,0.7719489221958261
AP0312,3,-1.3035695495429178,0.20629523768721167
AP0313,0,,
AP0313,1,,
AP0313,2,,
AP0313,3,,
AP0313,4,,
AP0313,5,,
AP0313,6,,
AP0313,0,-1.2682123664020657,0.16221800314006818
AP0313,1,-1.2185147065082513,0.23941618399749323
AP0313,2,-1.309633939901039,-0.2724823079139663
AP0313,3,,
AP0314,0,,
AP0314,1,,
AP0314,2,,
AP0314,3,,
AP0314,4,,
AP0314,5,,
AP0314,6,,
AP0314,0,-1.3144701482461645,-0.39045940385916644
AP0314,1,-1.3702528633764197,0.21868161249495258
AP0314,2,-1.3993712056544567,0.08576409003687291
AP0314,3,-1.3856747086334968,0.4140031519791555
AP0315,0,,
AP0315,1,,
AP0315,2,,
AP0315,3,,
AP0315,4,,
AP0315,5,,
AP0315,6,,
AP0315,0,-1.2448461070784087,0.2135025542234008
AP0315,1,-1.478131284953867,-0.3767047453903709
AP0315,2,-1.375575122152608,1.2547944156022872
AP0315,3,-1.392655170596662,0.18978754262749148
AP0316,0,,
AP0316,1,,
AP0316,2,,
AP0316,3,,
AP0316,4,,
AP0316,5,,
AP0316,6,,
AP0316,0,-1.262620903979966,2.112995591320275
AP0316,1,-1.393736301228834,-0.5710587512338309
AP0316,2,-1.3590922677719028,-0.01759979105733321
AP0316,3,-1.4697997079195124,-0.14608506852303638
AP0317,0,,
AP0317,1,,
AP0317,2,,
AP0317,3,,
AP0317,4,,
AP0317,5,,
AP0317,6,,
AP0317,0,-1.1190828923591654,1.9546392902388434
AP0317,1,-1.17685082559122,0.034933562365681736
AP0317,2,-1.2303630465097886,-0.19866452478893293
AP0317,3,,
AP0318,0,,
AP0318,1,,
AP0318,2,,
AP0318,3,,
AP0318,4,,
AP0318,5,,
AP0318,6,,
AP0318,0,-1.07878049744964,1.6092218298096
AP0318,1,-1.1433294376423175,-0.2625319159650139
AP0318,2,-1.178944809847186,0.0629269099350716
AP0318,3,-1.2183913509582984,-0.37669284683610127
AP0319,0,,
AP0319,1,,
AP0319,2,,
AP0319,3,,
AP0319,4,,
AP0319,5,,
AP0319,6,,
AP0319,0,-1.1894097626323128,1.274453060999961
AP0319,1,-1.2213533544978672,-0.16754243453379414
AP0319,2,-1.320352957905702,-0.5490923855713015
AP0319,3,-1.4074212237080843,-0.09693611424323767
AP0320,0,,
AP0320,1,,
AP0320,2,,
AP0320,3,,
AP0320,4,,
AP0320,5,,
AP0320,6,,
AP0320,0,-1.2362005016610866,0.3610299741749521
AP0320,1,-1.2383707193591966,1.0033627447843205
AP0320,2,-1.2147477649928298,0.18631060344077288
AP0320,3,-1.2776746722388164,-0.1475091958389752
AP0321,0,,
AP0321,1,,
AP0321,2,,
AP0321,3,,
AP0321,4,,
AP0321,5,,
AP0321,6,,
AP0321,0,-1.2481738201265795,0.30818436827522333
AP0321,1,-1.3780097060076735,0.2088728392010728
AP0321,2,-1.427765283500515,-0.27208593504931283
AP0321,3,-1.3626725436865508,0.8901245519166858
AP0322,0,,
AP0322,1,,
AP0322,2,,
AP0322,3,,
AP0322,4,,
AP0322,5,,
AP0322,6,,
AP0322,0,-1.4442761593880835,1.0858251941876609
AP0322,1,-1.5239315526641135,-0.8491238324498989
AP0322,2,-1.484860359892972,0.41869443990320615
AP0322,3,-1.538047278145779,-0.015753713734296015
AP0323,0,,
AP0323,1,,
AP0323,2,,
AP0323,3,,
AP0323,4,,
AP0323,5,,
AP0323,6,,
AP0323,0,-1.1586610176105379,1.6329900308109522
AP0323,1,-1.1214608774608006,0.26750438840460533
AP0323,2,-1.1235471010090066,0.17186302298173772
AP0323,3,-1.1681818719543275,-0.08489816228086558
AP0324,0,,
AP0324,1,,
AP0324,2,,
AP0324,3,,
AP0324,4,,
AP0324,5,,
AP0324,6,,
AP0324,0,-1.3011353817966351,0.5064477002435641
AP0324,1,-1.4075645285234655,-0.3767269058691043
AP0324,2,-1.46821809065458,-0.46272030232812317
AP0324,3,-1.488202886470581,0.6026379065163319
AP0325,0,,
AP0325,1,,
AP0325,2,,
AP0325,3,,
AP0325,4,,
AP0325,5,,
AP0325,6,,
AP0325,0,-1.3936449129841286,-0.7647209440721716
AP0325,1,-1.3779395440387614,0.5829666481733015
AP0325,2,-1.435340338097051,0.04778394050808632
AP0325,3,-1.539397357306357,-0.6705449788568605
AP0326,0,,
AP0326,1,,
AP0326,2,,
AP0326,3,,
AP0326,4,,
AP0326,5,,
AP0326,6,,
AP0326,0,-1.2421149903578075,0.3957539577501725
AP0326,1,-1.2341892688051859,0.7394246980588346
AP0326,2,-1.2708737315189091,-0.3300818760443054
AP0326,3,-1.3369785495948812,-0.07355397284204829
AP0327,0,,
AP0327,1,,
AP0327,2,,
AP0327,3,,
AP0327,4,,
AP0327,5,,
AP0327,6,,
AP0327,0,-1.1095440911842127,0.9820878220197645
AP0327,1,-1.1752643107079153,-0.04131354737568338
AP0327,2,-1.1986920402234613,-0.1273507225712138
AP0327,3,-1.2636001558788708,-0.28578353088535957
AP0328,0,,
AP0328,1,,
AP0328,2,,
AP0328,3,,
AP0328,4,,
AP0328,5,,
AP0328,6,,
AP0328,0,-1.3436092156496153,-0.3419710912541807
AP0328,1,-1.364270714311222,0.8257608622356201
AP0328,2,-1.4228817640098177,-0.5363927951411142
AP0328,3,-1.592936244310882,-0.39864288613964116
AP0329,0,,
AP0329,1,,
AP0329,2,,
AP0329,3,,
AP0329,4,,
AP0329,5,,
AP0329,6,,
AP0329,0,-1.190741316306434,0.7840733687236084
AP0329,1,-1.2832727240709318,0.10523694465852373
AP0329,2,-1.3152837076447526,-0.046381249942585745
AP0329,3,-1.3539000641966705,-0.2251235500842932
AP0330,0,,
AP0330,1,,
AP0330,2,,
AP0330,3,,
AP0330,4,,
AP0330,5,,
AP0330,6,,
AP0330,0,-1.315822974496423,-0.11076474626857014
AP0330,1,-1.4004711833026788,-0.13803412485074146
AP0330,2,-1.2950634628054707,0.597340606725647
AP0330,3,-1.4500538523568354,-1.1234879020246036
AP0331,0,,
AP0331,1,,
AP0331,2,,
AP0331,3,,
AP0331,4,,
AP0331,5,,
AP0331,6,,
AP0331,0,-1.298793657232138,-0.021077730216309654
AP0331,1,-1.2504989986519968,0.46268176357919777
AP0331,2,-1.3667077635077771,-0.48720493773197837
AP0331,3,-1.5033382237819752,-0.46257137365990275
AP0332,0,,
AP0332,1,,
AP0332,2,,
AP0332,3,,
AP0332,4,,
AP0332,5,,
AP0332,6,,
AP0332,0,-1.301518905461862,1.5816802657012135
AP0332,1,-1.3153681549478464,0.16440677030019057
AP0332,2,-1.3353673923895353,-0.1976739147324855
AP0332,3,-1.3301039104635428,0.2787614946739506
AP0333,0,,
AP0333,1,,
AP0333,2,,
AP0333,3,,
AP0333,4,,
AP0333,5,,
AP0333,6,,
AP0333,0,-1.3184843307208358,0.32586131020433085
AP0333,1,-1.2894020563529642,0.27409841928642686
AP0333,2,-1.2758284564678233,0.12075402617957609
AP0333,3,-1.3612924413302603,-0.20945652587697888
AP0334,0,,
AP0334,1,,
AP0334,2,,
AP0334,3,,
AP0334,4,,
AP0334,5,,
AP0334,6,,
AP0334,0,-1.4303297253805207,-0.2066690966065896
AP0334,1,-1.3554336106066822,0.826284435291578
AP0334,2,-1.4292085986774705,-0.18729989607765063
AP0334,3,,
AP0335,0,,
AP0335,1,,
AP0335,2,,
AP0335,3,,
AP0335,4,,
AP0335,5,,
AP0335,6,,
AP0335,0,-1.260784271203097,0.552227281853375
AP0335,1,-1.336836962987694,0.32035764653862864
AP0335,2,-1.4151013376838888,-0.18205114199621986
AP0335,3,,
AP0336,0,,
AP0336,1,,
AP0336,2,,
AP0336,3,,
AP0336,4,,
AP0336,5,,
AP0336,6,,
AP0336,0,-1.3294725074771692,1.4428314280423002
AP0336,1,-1.3489777720147804,0.08456462989634755
AP0336,2,-1.3610026063254759,0.001901688396939799
AP0336,3,-1.442225269500183,-0.21881978278830583
AP0337,0,,
AP0337,1,,
AP0337,2,,
AP0337,3,,
AP0337,4,,
AP0337,5,,
AP0337,6,,
AP0337,0,-1.3669125180554689,0.3616986126764461
AP0337,1,-1.2982062596313102,0.6705942233396363
AP0337,2,-1.3633674155658215,-0.1398442402143633
AP0337,3,-1.4035065553877257,0.0270770665524942
AP0338,0,,
AP0338,1,,
AP0338,2,,
AP0338,3,,
AP0338,4,,
AP0338,5,,
AP0338,6,,
AP0338,0,-1.3161909618880754,-1.126602170143697
AP0338,1,-1.371674045639297,0.8199551622362944
AP0338,2,-1.4448692362180247,-0.6118084316837289
AP0338,3,-1.5134739542080164,-0.2721951340280341
AP0339,0,,
AP0339,1,,
AP0339,2,,
AP0339,3,,
AP0339,4,,
AP0339,5,,
AP0339,6,,
AP0339,0,-1.4437642368534533,-0.7273983267225341
AP0339,1,-1.428064506708317,1.147421066899451
AP0339,2,-1.4438596471222915,-0.01721465187133877
AP0339,3,-1.5429436700737242,-0.29993366505839847
AP0340,0,,
AP0340,1,,
AP0340,2,,
AP0340,3,,
AP0340,4,,
AP0340,5,,
AP0340,6,,
AP0340,0,-1.187213531615278,1.36619255110703
AP0340,1,-1.2876370095283316,-0.5419898948561477
AP0340,2,-1.2968278923296208,0.04049521220955704
AP0340,3,-1.4358130921075682,-0.2740367801551853
AP0341,0,,
AP0341,1,,
AP0341,2,,
AP0341,3,,
AP0341,4,,
AP0341,5,,
AP0341,6,,
AP0341,0,-1.3062885799000183,1.0577183120319857
AP0341,1,-1.5010194170031492,-0.81921779999302
AP0341,2,-1.5863625604625051,-0.29937586049466614
AP0341,3,,
AP0342,0,,
AP0342,1,,
AP0342,2,,
AP0342,3,,
AP0342,4,,
AP0342,5,,
AP0342,6,,
AP0342,0,-1.4007986746690746,-0.08610521113963654
AP0342,1,-1.5387383682208338,-0.16784490486737413
AP0342,2,-1.4236353580706569,0.5663006613152144
AP0342,3,-1.4772227904384518,-0.3410409160705801
AP0343,0,,
AP0343,1,,
AP0343,2,,
AP0343,3,,
AP0343,4,,
AP0343,5,,
AP0343,6,,
AP0343,0,-1.3036777204279102,1.549069208133785
AP0343,1,-1.5004061883546578,-0.5346545577428108
AP0343,2,-1.4933980058428382,-0.14303283941901443
AP0343,3,-1.5407117337639182,0.11927319848177104
AP0344,0,,
AP0344,1,,
AP0344,2,,
AP0344,3,,
AP0344,4,,
AP0344,5,,
AP0344,6,,
AP0344,0,-1.381242936475071,2.192520703438894
AP0344,1,-1.2969792658192603,0.5446243367450827
AP0344,2,-1.464852803657424,-0.8217609850178955
AP0344,3,-1.498022756893477,0.009246940410807425
AP0345,0,,
AP0345,1,,
AP0345,2,,
AP0345,3,,
AP0345,4,,
AP0345,5,,
AP0345,6,,
AP0345,0,-1.3279271229777783,1.1026178389018724
AP0345,1,-1.368615997840665,-0.08340443706738693
AP0345,2,-1.4362216337568865,-0.5402798803140497
AP0345,3,-1.4998424986900103,-0.21457897828544625
AP0346,0,,
AP0346,1,,
AP0346,2,,
AP0346,3,,
AP0346,4,,
AP0346,5,,
AP0346,6,,
AP0346,0,-1.2657204799200052,1.1241127838927134
AP0346,1,-1.3858531176294147,-0.3587159059149635
AP0346,2,-1.3714125368871355,0.21488691230936874
AP0346,3,-1.4215145598601528,-0.18563011622146
AP0347,0,,
AP0347,1,,
AP0347,2,,
AP0347,3,,
AP0347,4,,
AP0347,5,,
AP0347,6,,
AP0347,0,-1.2186199469115888,0.970107290454104
AP0347,1,-1.3265368215384827,-0.2512649355331039
