Batch,K0_proxy,K1_recuperacion_real,K2_recup_corr_escoria,K3_ventana3_centrada,K3_ventana5_centrada,K5_DP_desplazados_1,K5_DP_desplazados_2,K5_DP_desplazados_3,K6_solo_dross,K7_M_sobre_MD,K8_M_por_Sn_menos_D
AP0292,72.30649539169916,68.16017436200589,68.77504017026067,69.85709546158525,68.72056253126865,69.63153039580028,64.29452663933978,62.22448426316936,86.19337436807905,83.96687349407077,78.35845054827355
AP0293,70.79828885494398,71.78663234344518,72.52002477549294,69.33501320859808,67.20558952686952,65.56493015954068,63.52675831520224,65.24653844595109,84.2101876131352,81.76445474561261,85.47069387804824
AP0294,65.414652862516,71.14576174517977,72.08467692583031,65.86439641393426,67.00835369603774,63.37255527041825,65.09561137484873,67.89196016336871,85.30113449103258,81.65245290962092,84.68388940878413
AP0295,61.667568575098755,67.17148067458172,68.10345569791077,64.32321711660491,66.2628019006265,63.42454034152364,66.28542807034758,60.135037953578745,85.4997800279889,80.96279247618867,79.77078453897826
AP0296,65.812403312884,69.62155604197758,70.64279317518105,65.13080577754837,63.905565679860906,68.5790453006754,62.611058585841825,67.23643251068466,83.78861063569805,80.23574765909237,84.03294323907149
AP0297,67.94551235340873,67.62862968755253,68.336010102211,64.14104627565563,64.20548337862252,61.924003988014285,66.5890173850911,62.24149734228278,89.16252028576439,86.24388407978924,75.8057472267134
AP0298,58.61201797619076,60.12820020870109,60.94771887338908,64.4967491113646,64.10765833702881,63.44325957542231,58.93881567608186,62.496204048550815,81.8957640677746,76.40104279096028,73.84267389008114
AP0299,66.914701893064,67.87327284800011,69.07994975411796,62.2878744355175,63.66418865567291,62.585749384421426,66.00939640734907,69.57809287326371,85.43162567778327,82.12098143702056,79.64203176765835
AP0300,61.295334254739316,64.65092779941378,65.87505143447756,63.930609492406816,63.83492411562486,64.7705948574226,68.40710439633688,66.82094041529415,80.19046462486698,75.57540568706268,81.72696065726042
AP0301,63.655865098284764,62.40375844607844,63.571282975750684,64.53145813360418,65.70284669942582,67.34943665085036,65.73676817803715,63.158130115365545,88.4456198409036,84.63722579343344,70.37523624017219
AP0302,68.96048025564419,66.11142418219424,66.87731345280201,66.86684617779092,65.3634302116433,67.38885450857066,64.86810290804591,73.35156986127228,84.8116683722858,81.95062854985132,77.37836021596236
AP0303,67.95762562185553,72.4003527787944,73.04395898224001,67.34593974345232,67.93476419509933,65.4583034826514,73.85669007835071,70.41987579059726,87.02602878660922,83.96921385376581,84.01271069842132
AP0304,65.25104153742109,72.17903265324465,73.338516234184,68.99595733765851,69.27798710431308,73.67955847918662,70.22884473519997,67.8509578401708,87.51195861421668,83.93595484253423,83.74793161469444
AP0305,74.24538638795586,73.96137236074497,75.27248383021403,69.83223078152886,69.40626337281357,70.83949544988846,68.4884977864534,66.560649933391,87.97405579614305,86.06032372358216,84.02786032442941
AP0306,70.45913240780253,71.03022338422412,72.55655883046877,71.35109765949878,69.13677680489226,68.09128190459022,66.15114308619899,68.2431264177506,87.05790763205633,84.48213152415558,81.6880574109334
AP0307,69.59642918083054,72.97041672870675,73.87108557873958,68.88815859064997,69.51130718254768,67.7044010526529,69.74429374433177,70.26696956628817,94.151636020008,92.24815426622578,77.73717368826804
AP0308,66.72856210927988,69.59594580261275,70.37534541281235,67.76316514652602,69.0450965541111,68.80168940811724,69.3334890306204,75.91040521364827,86.65915079339655,83.33839479102423,80.84478354869357
AP0309,66.88466018316834,63.41705997348817,64.34634430616262,68.41454075119833,70.33178750332974,67.43366973745583,74.26680804395417,68.62811499402058,84.72849041468274,81.4116095865325,74.15445108978993
AP0310,71.40259819071879,75.20432497612146,75.82269051858155,71.84155798747611,70.2096339319263,77.6786241615968,72.51081496824919,67.50514158502051,91.15656227243122,88.9795955322032,82.9285319352179
AP0311,77.20482942071501,77.28153792499589,78.02693363079648,72.49051554789807,69.8736743458844,71.96691434705943,66.9073998092719,74.92037308728335,93.66435539285149,92.4160777385159,82.51456151292655
AP0312,68.86060126091267,65.16554370134891,66.16138580191709,70.27887142214666,71.14128340431662,63.524599660806274,72.0140633315316,69.71396473933058,85.7104073675619,82.81472121307851,75.3557630532237
AP0313,65.21787700622376,69.8558519772628,70.59628653633096,69.05165220434269,71.21048932169518,73.47778078470512,71.24995474472136,68.29520947961657,85.50601809198247,81.81703186271065,82.69384155800357
AP0314,73.54833479688197,70.7193117678835,71.41517864781919,70.00822176720392,69.53733017155704,71.32412230268945,68.37361604826012,76.22591767307347,89.06405068386847,87.0556406662538,79.0295009245448
AP0315,71.7674508920415,71.11672272245227,71.69058858456577,71.29771458775656,71.19930354266239,68.84263296770611,76.61830756884946,73.14308161468172,86.17961631939978,83.85239707300889,82.40169387793827
AP0316,68.78090271590784,71.28746190735326,71.77351970088294,72.58451552905211,72.97743930382441,76.56673894754935,73.08654067622776,77.48217761739467,85.73708675595083,82.82483399976873,83.65373582992865
AP0317,77.49134228268635,74.36146278482337,75.33578622207358,73.19817559881758,73.99865107519506,74.10201532126298,78.38085942780043,70.71945182664199,93.2722497706544,92.01160921036468,79.4935811288282
AP0318,73.61717325880034,73.38521007206953,74.47135847529019,76.59500936617802,73.70235100822445,77.9522887250378,70.19675313760297,73.5385861408548,92.88605389303551,91.1880992573215,78.986566528472
AP0319,78.743619457751,76.26959941362763,77.16354534245025,74.17478965012101,74.59790717861524,71.16347123883273,74.43638168527023,68.45588176902392,91.77421441053592,90.54174788823913,82.87232090937599
AP0320,70.47378361792774,72.46308915027157,73.44079689605483,73.98943005886146,72.06172338319851,73.796148936391,67.73080086980718,69.38036714853054,93.19750547307876,91.19717630011833,77.91270297537285
AP0321,73.03732845374714,71.54731175312261,72.42772814681578,69.404992639094,71.1495844135034,66.87517839421837,68.54817252890844,74.06404374397295,93.69603782966696,92.05462613382322,76.25641744360526
AP0322,64.74269757468193,65.04939899480658,65.67099252177135,68.95118257375509,70.28862776893429,66.4693931816189,72.20198993475039,68.35959897688201,81.84542511157315,78.0999128813242,79.56195985444279
AP0323,69.16477196689875,71.75685401618706,73.16988854178942,69.33977558848885,69.62382123973232,74.61255617477309,70.96939475364711,68.62923318679393,92.52065226177399,90.24145913998161,77.79334583756739
AP0324,74.27540310744783,72.32031120421937,73.04577856175518,70.1537133587348,68.84196118853359,70.60292183513829,68.24643644209087,77.31735899265077,93.64904391490631,92.12297795820453,77.08721906142355
AP0325,66.89922059471319,60.61474574952931,61.44407286799901,70.11260362196562,71.34831895008831,64.39556390643949,74.14987265268626,67.49357821716433,87.01297246490644,83.74309992128933,68.69852411946947
AP0326,69.07407448257621,73.97108420833047,75.09647855854426,71.16984902491832,71.99431721833575,77.98483657423704,71.94237279781798,70.34799029695978,88.3638939896034,85.58285220114243,84.50076538658679
AP0327,77.66126683328832,73.16883879495664,74.49278137326824,72.77507464927653,71.04990303588723,71.56237837430658,69.95542037543677,72.88234596559401,93.02488283017756,91.75872498337587,78.31544094434038
AP0328,72.192694914391,75.78504320446396,76.24042281193704,72.99641663112817,72.58293494727569,70.60672532662338,73.4942419576415,75.47610658518654,90.14827732170636,87.99220840691049,84.52675812130876
AP0329,69.55231633949222,71.91056526399636,73.15388383374412,72.26764178435302,73.69167416615436,72.5030764238412,74.53337140498375,66.96393830220552,89.8157212095184,87.22759759947009,80.37357128688674
AP0330,74.92141231405941,81.66888517425525,83.14262081180678,72.9860588934438,71.75153814798047,76.83020758352583,69.66561452139274,77.65411767511563,90.0471615894107,88.2734300148598,91.60757178381371
AP0331,74.48703645142531,71.68159046363407,72.4574255918553,72.32572243914157,72.66881439761622,66.90994554240781,75.36755503282671,72.67376305111806,92.41730618991024,90.76066926755149,77.32400229706231
AP0332,67.88638795725905,74.74685220787764,75.765588113922,72.91938486994619,73.25682896551433,76.18326079667088,73.5473646048353,71.88205486561402,89.77835964276011,86.9134574539728,84.22618899343159
AP0333,76.90854668639062,75.48056537314832,76.62858993584207,72.29067506265501,72.51098469049609,74.32586935389462,72.69137206145717,75.05564621975955,92.90244731860858,91.55114600629406,81.13203690213348
AP0334,72.47116563974524,67.30305166716224,68.0605665602494,73.57323716986329,72.150690126943,70.76503554296427,73.23467711805635,76.23523728876222,91.82579192780373,89.8640086889623,72.83192977701769
AP0335,71.3180531573553,72.63357083182281,73.67554652998442,72.11003041767519,74.3311688187007,73.75830204439221,76.71882173215816,71.44451577049223,91.24299459024358,89.06400374041928,79.74572109675334
AP0336,72.59181045393478,68.01440832050622,68.94269770002336,74.06506266126478,73.23111877395651,75.64046807429514,70.21670336603306,64.32833649368493,91.25770902336106,89.25138309408716,74.08253119555106
AP0337,78.2049740445404,76.06719391497248,76.88510179574061,74.13564056145249,71.05361702302518,73.14951814353054,67.57321424222413,74.10929447608967,92.14386758971105,90.87144851616291,82.36068723878044
AP0338,71.52697676037712,69.83570320880834,70.45059339111717,70.48348510467255,71.62935093154553,65.77138060661095,72.52296545831011,72.5265753169404,92.99679721012143,91.08215105328158,74.96126217692158
AP0339,61.477672453545445,58.21027558369024,59.24090505606367,69.16649054373163,71.4723258696457,68.67279207322974,68.67668928678494,62.74850695421954,79.87295123105164,75.33592607458053,71.91544894702645
AP0340,74.0252462113782,76.19243583719766,76.66694127204505,69.20434102291073,69.09140645560593,74.02872938320421,68.65109624053615,68.99516960299361,89.59812256353892,87.67946012249668,85.3279982060723
AP0341,71.74520872966211,70.3953326238782,70.91016166373034,70.70311756706732,68.27633500782326,66.11119849879253,66.4695331817162,67.05499007658518,90.82928824267053,88.666369112363,77.35594943737743
AP0342,66.45594474638187,70.6390663440561,71.68186168909327,68.46206046360857,69.81805415554145,66.81246405871926,67.39487037148916,72.13980526016192,81.96966708794542,78.65886222973614,87.38702185295519
AP0343,67.48856525771005,70.62543673424753,71.12429479530995,67.88794795098566,69.2447806075133,68.06477790969065,72.75163901244954,71.81863596411604,85.0485243433058,81.86381824795794,83.72547731728636
AP0344,69.62402278019816,77.11562894156847,77.80047008012575,69.41590756294043,69.40697778748591,74.16889221588092,73.26658484313063,74.13479239236746,91.08793573562384,88.65226853062087,85.56140386780851
AP0345,71.3542445295934,67.24417258773477,68.31092790510287,71.07958759365857,70.53170049588866,70.39286592324616,71.31786595790183,73.27601030524411,87.92226235838133,85.52385149278395,75.88098288933482
AP0346,72.4079838457387,73.34980265592343,74.50692186427172,71.98177364106245,71.6949877377283,73.2939117393979,75.16413021644657,68.1060813712418,86.74467360115415,84.52625008186183,84.72668103091475
AP0347,72.14093348193349,70.28744379652082,71.06407417281945,72.59644290116523,71.03767676118277,74.0633220514805,66.8304899008282,68.75621917549798,93.24381268361817,91.43671245792014,75.2402081086428
AP0348,73.28846867968403,68.31845075120084,69.35927457780089,70.45483725502766,70.6676359971308,65.93893008964558,67.89155224184147,67.43728153916211,90.4277871475922,88.44782268813408,75.01181370214573
AP0349,66.35174441270732,68.16884859390028,68.93826113097718,69.59496317941725,69.30677259568758,68.29208107397528,67.84079283373902,68.00388582019822,82.60083379767208,79.22510206210896,83.00687394278546
AP0350,69.55581194810524,72.13182927681302,72.68077046197986,67.18460021817073,68.91135990163153,69.11437554213397,69.27393496858558,72.8286893387077,90.55997625582566,88.04997293661526,79.9595825057321
AP0351,65.46446736757115,61.61618157707319,62.34338563220185,68.46237414708852,68.85700235357407,65.6335067860521,69.42353183088291,66.54173266289519,81.84552835085603,78.28904329255485,74.31450364680286
AP0352,70.02173083722968,74.84511609509941,76.29597283942108,69.47420716709985,69.58609063873767,73.52303752189725,70.86546521532907,69.73505704684496,84.67033351244253,82.03934912837622,89.5122721328459
AP0353,72.68032408118736,70.81210436209255,71.46556478208002,70.8475656644582,69.42646750031633,69.97271143799803,68.82290390486766,65.22181558241353,89.26915228677606,87.1349994462697,79.07992243800432
AP0354,69.9436052852901,71.12147796791291,71.57421240860896,70.43191953119134,69.13891194663407,68.79318028351204,65.19039521989029,74.09634920649597,84.07158656601663,81.45098523180714,84.86710915832464
AP0355,68.7804242318142,69.53886279705527,70.47286936348688,67.72783312402873,70.2389271221275,65.17691196387058,74.08494427072668,64.57735001430832,84.86842901847315,81.96733262860002,82.09866665865682
AP0356,64.61495994367955,70.21222300989845,71.48408534651149,69.56952792800598,68.50498280347502,73.60853609660177,64.01106511836397,68.3880890271501,87.66016923682022,83.9648309743504,81.08467874092294
AP0357,75.59043594323433,75.87492163575261,76.5256819427984,67.95505882835262,68.36897670543337,66.38455517394108,70.60547081877634,73.16215048987857,88.55934865546115,86.85452325016958,85.71859514736909
AP0358,64.0939004103475,70.66945492715593,71.80657251361326,69.51447433161802,68.98905208464788,68.4658128640055,71.13250634532066,70.50404021858927,85.82864258216122,81.89316970123731,83.75662195326991
AP0359,69.22357500577449,70.46837322597875,71.55808410693254,68.341871745867,70.20569826070934,71.85253271008465,71.23340277190088,65.51777768534673,84.16108034129914,81.37966712453395,84.01468179876312
AP0360,72.0037807745699,71.18085891230909,71.90416069567362,70.5845650864007,67.94122102583654,71.38665285325101,65.68680956374355,,88.05671669573638,85.77283978264227,80.71013055684759
AP0361,70.57015732805074,69.02890831873337,69.60798791423545,68.86951706379656,,64.7878937486774,,,87.76194128022279,85.22120231076005,78.41590369543228
AP0362,64.31345243858969,66.35574905400598,73.9926624748652,,,,,,84.53136354880621,80.61139202238333,78.95719829573828
