Batch,irf_Rfin,feo_Rfin,sio2_Rfin,al2o3_Rfin,cao_Rfin,acidos_Rfin,R08,R02,SDI4,SDI8,ln_feo_ret,ln_sn_dep,irf_F0,kpi,es_lockbox,kpi_next,irf_F0_next,lockbox_next
AP0208,0.22639551982572312,17.677007467096427,42.7547,12.9322,22.3933,55.6869,0.8082399954423442,-2495.360112336408,1.8214580914810423,0.9698731294744487,-0.2128962405016484,2.673043053487636,0.2937432758432093,74.68286740348356,False,72.55314338657644,0.22169980411157242,False
AP0209,0.240990381462782,18.163300456621002,40.7403,12.746,21.8831,53.4863,0.940572424338802,-681.6851572052892,2.4230557980628284,2.1779892900720745,-0.06126662699768855,2.668122306053583,0.22169980411157242,72.55314338657644,False,68.15696169302298,0.25734584671195687,False
AP0210,0.2021129816872673,16.23896962664518,45.3708,13.5136,21.4616,58.8844,0.7439355686578699,-3413.5363189907475,1.4390967817558267,0.25589338509400594,-0.2958008491654552,2.6223001784176474,0.25734584671195687,68.15696169302298,False,75.41130626545628,0.29157961333073773,False
AP0211,0.3029557157525376,17.372238130539888,42.1649,6.9358,8.2418,49.1007,1.1562212519906567,1270.8118717623329,5.196882926338326,7.959320432710918,0.690609376593148,2.434445419965734,0.29157961333073773,75.41130626545628,False,72.18348980959064,0.24734059750522228,False
AP0212,0.22975237808337262,17.8879917271018,42.0485,13.1773,22.6319,55.2258,0.8946414295929924,-1240.614705825894,1.805304600712583,1.3599754874720924,-0.11133227831012266,2.2506337139530737,0.24734059750522228,72.18348980959064,False,72.34329127523083,0.2431157721856648,False
AP0213,0.21580057579767237,17.33724561912436,44.7492,13.2444,22.3456,57.9936,0.8331876796345218,-2065.7019557736294,1.3224852721721836,0.5924998461357491,-0.18249635650910861,2.052470698208618,0.2431157721856648,72.34329127523083,False,76.068255281587,0.2671930778362626,False
AP0214,0.2182233218831859,17.141441933924252,42.7319,13.2872,22.5309,56.0191,0.7658885662111119,-3133.819919678921,1.7666883165448346,0.6998139375677632,-0.26671859474426785,2.833562695521906,0.2671930778362626,76.068255281587,False,69.51747159564997,0.21968049768611692,False
AP0215,0.22544373357727088,17.472069707225355,41.4269,12.9905,23.0834,54.4174,0.7804464368180696,-2838.555132626385,2.425116133987967,1.4335594614434504,-0.24788916813612916,3.4166728065324836,0.21968049768611692,69.51747159564997,False,74.64826729378122,0.3326959606565804,False
AP0216,0.2390362236265809,18.751483405855492,41.634,13.3135,23.4987,54.9475,0.4498517341890871,-1335.009409486238,1.3257601079064991,0.02513229953618401,-0.3251569520925788,2.6263879162768142,0.3326959606565804,74.64826729378122,False,77.43659000960069,0.42149003441220906,False
AP0217,0.2784055243049428,15.91580349180768,41.8539,7.0187,8.2951,48.872600000000006,1.0052234114969427,-583.9368638699762,4.066421810547425,5.797267340857323,0.43271138257747455,2.335576280237527,0.42149003441220906,77.43659000960069,False,66.11835591013704,0.2198006809246577,False
AP0218,0.285991398007062,18.828930067150146,40.3562,10.7256,14.7556,51.0818,1.3873497249690745,,2.1078359318709055,3.41741694964812,0.3273952544443036,0.798254914093691,0.2198006809246577,66.11835591013704,False,60.280124423987154,,False
AP0219,0.2551001775075567,21.234793875906526,46.247,13.65,23.344,59.897,0.9196624485787752,-1060.8504969480346,-0.37250392869100446,-0.7074982486246503,-0.08374857998341145,-0.03750960875735862,,60.280124423987154,False,78.80569506549615,0.7011005063822193,False
AP0220,0.391337174414245,29.10296298683857,40.102,13.096,21.17,53.19799999999999,0.7954469237537813,-4662.406086371404,1.6256317498559172,0.7102271336902131,-0.228851154041426,2.541036366021621,0.7011005063822193,78.80569506549615,False,68.34855929233406,0.3773484383289905,False
AP0221,0.20543999312498729,17.013307590652698,44.271,14.158,24.385,58.429,0.7042257814733373,-4023.785744517927,1.115612978892622,-0.2870120687922433,-0.3506562619212163,2.518238026577487,0.3773484383289905,68.34855929233406,False,59.15619740294824,0.24587022384143545,False
AP0222,0.21603179492756175,16.965192887456354,42.67,12.947,22.914,55.617000000000004,0.7280667816756567,-3642.803857003008,1.1151200234808956,-0.154329984205964,-0.3173625019217149,2.384570031167755,0.24587022384143545,59.15619740294824,False,68.96693629425373,0.2298782726036045,False
AP0223,0.18506635005550712,15.598169261348373,45.8106,13.9566,24.517,59.7672,0.6697697453958987,-4205.654803520405,1.1971781621863211,-0.406106994818479,-0.40082128925120003,2.8004633191911212,0.2298782726036045,68.96693629425373,False,65.65726134183335,0.24102301339766,False
AP0224,0.18408280577283825,15.306522116572655,45.9817,14.2627,22.9058,60.2444,0.7222512356376212,-3444.344079711871,1.4693284373879485,0.16779952210716242,-0.3253822288201965,2.7708573526687346,0.24102301339766,65.65726134183335,False,60.86118849974752,0.19711604544874783,False
AP0225,0.16697453379725577,13.777786774106902,44.8102,13.4026,24.3015,58.2128,0.611520494138018,-4876.580510272744,1.603656447466081,-0.36357079206083665,-0.4918068098817294,3.5708836869929987,0.19711604544874783,60.86118849974752,False,67.43359127513693,0.21872018292666023,False
AP0226,0.2153073263142913,17.019096792908943,42.2318,13.2369,23.5769,55.4687,0.7527966777887545,-3195.843729728482,2.0098637659377223,0.8740233504978057,-0.2839601038599792,3.1457041813776394,0.21872018292666023,67.43359127513693,False,72.65281995285044,0.2242640741197511,False
AP0227,0.1915836085800264,15.983858780553318,44.9816,13.5503,24.8983,58.5319,0.7937053718919751,-2248.4617411916715,1.5570501484583334,0.6328783294825389,-0.23104295474394865,2.481221967434128,0.2242640741197511,72.65281995285044,False,67.57184117073118,0.24669028519907,False
AP0228,0.2260733763270117,17.922984238517323,41.7082,13.1137,24.4576,54.8219,0.7059050830196864,-4092.986879672691,1.5054404862640076,0.11234251089560976,-0.34827449384209946,2.8985384616324055,0.24669028519907,67.57184117073118,False,74.73219532607355,0.3345056461842385,False
AP0229,0.2529856885842523,18.885406951383292,39.8565,12.4824,22.3112,52.338899999999995,0.7563301848595834,-3569.588337951851,1.9023457734169489,0.7852367906512221,-0.2792772456914317,3.0194547561826757,0.3345056461842385,74.73219532607355,False,63.99737737146059,0.2327602572224203,False
AP0230,0.2187071022269488,16.49626750470051,40.0405,12.2292,23.1566,52.2697,0.8321265192756229,-1929.3654465205,2.233174915623337,1.4980917824840958,-0.18377078328481034,2.9682580487625785,0.2327602572224203,63.99737737146059,False,66.26445030543391,0.2597396592854465,False
AP0231,0.24352351509265707,18.77464021488047,40.6959,12.7168,23.6831,53.4127,0.7746705189431,-3065.855164802888,1.7721960223610198,0.7509261148702437,-0.255317476872694,2.793465929851796,0.2597396592854465,66.26445030543391,False,74.07367684909066,0.22920208333645242,False
AP0232,0.25970297884409166,19.80653335482138,40.4044,12.925,22.9367,53.32940000000001,0.8984380677965378,-1267.3566299112117,1.8700108642003797,1.441620849903046,-0.10709750357433338,2.2984008784977132,0.22920208333645242,74.07367684909066,False,66.72365286029398,0.26252237269886075,False
AP0233,0.2097537760276747,16.503343196347032,41.7485,13.0382,23.8929,54.786699999999996,0.7906451810889625,-2333.1746771492344,1.7832695444852416,0.8436456168692186,-0.23490598190400577,2.7228934721012648,0.26252237269886075,66.72365286029398,False,71.41973643193772,0.28342092524625795,False
AP0234,0.250172257470289,19.338765812516787,40.3364,12.9253,24.0401,53.2617,0.8793402747863186,-1398.3814474788214,2.629907887500332,2.1155745258639764,-0.12858334040908898,3.1442412491366882,0.28342092524625795,71.41973643193772,False,63.84925183569626,0.2542720878542438,False
AP0235,0.22706494762827875,17.63892738114424,41.2517,13.2998,23.1308,54.5515,0.7505779679617326,-3107.740537763204,1.2650941796840163,0.11744719856009755,-0.2869117452809797,2.412741160807935,0.2542720878542438,63.84925183569626,False,61.84588944667188,0.1942349885155563,False
AP0236,0.19058573586595925,15.63637799623959,44.5722,13.5468,23.9248,58.119,0.7333197383233461,-2909.4206471372563,1.78916814982021,0.5484742813175503,-0.31017346712566496,3.02986201832287,0.1942349885155563,61.84588944667188,False,68.59497324815254,0.25780527428935684,False
AP0237,0.23255367622319353,17.998887112543645,41.8494,13.4316,22.1157,55.281000000000006,0.8115089447093411,-2331.356684055063,1.4184214338048142,0.5829819552083195,-0.2088598696491237,2.253860912401309,0.25780527428935684,68.59497324815254,False,70.25934178842125,0.2449938780913114,False
AP0238,0.22133930374448818,17.634810615095354,43.7573,13.3163,22.5996,57.0736,0.800955013630059,-2443.0753375504846,1.7118941992063637,0.8240922142065954,-0.22195049624994206,2.599696184206132,0.2449938780913114,70.25934178842125,False,71.00593098975824,0.24999778091200028,False
AP0239,0.19742123305684328,16.029143207091053,44.178,13.7267,23.2879,57.9047,0.7723547575535457,-2452.653653037107,1.3407654978015042,0.3075202818039182,-0.2583113039993965,2.3740107137990902,0.24999778091200028,71.00593098975824,False,68.32434865776489,0.3355156869261873,False
AP0240,0.2426078027171519,18.594917647058825,41.4529,13.1355,22.0576,54.5884,0.7610000316303964,-3168.217610677535,1.4271245649354238,0.3346370467106272,-0.27312187955619915,2.5196120831602205,0.3355156869261873,68.32434865776489,False,69.9958317414688,0.382243925163691,False
AP0241,0.2462029901097987,18.859419865699703,42.113,12.9722,21.5159,55.0852,0.8370281103560591,-2053.647599364982,1.5370602424667665,0.8254697448594717,-0.17789762440182375,2.2486507400740616,0.382243925163691,69.9958317414688,False,62.97845754987414,0.2249628799828112,False
AP0242,0.21011220730050212,16.551715197421434,42.8929,13.3392,22.5435,56.232099999999996,0.7475006241509229,-3005.4391107830124,1.4043620509601378,0.24028149602760962,-0.29102013873313204,2.568442605892666,0.2249628799828112,62.97845754987414,False,62.82293573323303,0.3466920007258916,False
AP0243,0.2710702268279746,20.692281300026856,41.0693,12.8905,22.3757,53.9598,0.8839130627320163,-1459.9655986775288,2.115892860174625,1.6223065941486825,-0.12339656650648564,2.6094791262005677,0.3466920007258916,62.82293573323303,False,61.497176353087305,0.25882594048676894,False
AP0244,0.23503761549505925,17.986794112275046,40.4978,13.3659,22.6636,53.863699999999994,0.8656233308963558,-1489.8771101398288,1.96315174848644,1.3859300772277652,-0.1443054178146687,2.540373419745115,0.25882594048676894,61.497176353087305,False,66.88606669464507,0.25720008187180593,False
AP0245,0.23241889968566465,18.070801869460112,41.7517,13.1541,22.8452,54.9058,0.8159661405485154,-2154.131184277072,1.5278334542630165,0.7143037770438698,-0.20338241930478668,2.3413631314821632,0.25720008187180593,66.88606669464507,False,70.87472132044162,0.29170122256176784,False
AP0246,0.29546022066308986,21.337841676067683,37.6735,12.2715,22.274,49.94499999999999,0.8704981665125311,-1698.4486795615358,2.1070620500543478,1.5523035459644041,-0.1386896260224859,2.6618205541442914,0.29170122256176784,70.87472132044162,False,69.60973596776374,,False
AP0247,0.24948012717160264,19.371957238785924,41.4877,13.526,22.6356,55.0137,0.919244301225008,-888.8047687715498,2.4358228177222063,2.0990093849443934,-0.08420335819445322,2.7726362505000193,,69.60973596776374,False,73.32809217442095,0.24132724693737476,False
AP0248,0.2347422856599428,18.024874198227234,42.0814,12.9812,21.7232,55.0626,0.8629989000064675,-1581.9284986729508,1.7495557928722885,1.1601883428105526,-0.14734186251543396,2.3389232429340243,0.24132724693737476,73.32809217442095,False,70.00483969279398,0.3464686095278896,False
AP0249,0.28309813924588184,21.012874456083804,39.8789,13.0358,21.31,52.9147,0.8572597473622132,-1939.163590239361,1.621534979892803,1.0054777110828763,-0.15401431720248168,2.2375922487027298,0.3464686095278896,70.00483969279398,False,69.45453698126711,0.3000423072671687,False
AP0250,0.23273567578852947,18.506535825946816,44.1302,13.6481,21.7391,57.7783,0.7310267615021832,-3788.586742295676,1.4173625150895133,0.1641416732480856,-0.3133052104603569,2.670583356930941,0.3000423072671687,69.45453698126711,False,66.30108189543635,0.25767752212812317,False
AP0251,0.24247660587855846,18.51464070910556,40.805,13.2985,22.2529,54.1035,0.8811262600933194,-1413.7374257718093,0.6786598632874276,0.1724424681148633,-0.12655434879314106,1.1848772584599918,0.25767752212812317,66.30108189543635,False,71.88580223164061,0.34297290810241965,False
AP0252,0.29982530343080244,21.353408197690033,37.9686,12.0763,21.1746,50.0449,0.8533923447297861,-2170.7839751875035,1.5228725869295912,0.888729072579804,-0.15853587858744678,2.1570161012793783,0.34297290810241965,71.88580223164061,False,69.34247294264458,0.26853827047227635,False
AP0253,0.23436137282017963,18.387149610529143,42.234,13.1495,23.0729,55.3835,0.8379413735688653,-1936.155556492702,1.0475913736416897,0.3403628100854781,-0.17680714088905294,1.7548199371979016,0.26853827047227635,69.34247294264458,False,68.48296156193642,0.25232475208650756,False
AP0254,0.2144075554314124,16.903955992479183,42.4296,13.2638,23.1469,55.6934,0.705445556093598,-1594.5041382186428,1.948168303779277,0.5524655784382415,-0.34892568133525886,3.3438710291203124,0.25232475208650756,68.48296156193642,False,69.36700634765852,0.2198236946668857,False
AP0255,0.26431754256128437,19.40849353746978,38.626,12.5831,22.2196,51.2091,0.9358160157456052,-764.5019607510512,2.186433932714452,1.921088387913624,-0.06633638620020692,2.4517794775152795,0.2198236946668857,69.36700634765852,False,79.32291635988028,0.2974038404559794,False
AP0256,0.24329111132780953,18.584497082997583,40.2437,13.1831,22.9611,53.4268,0.8058569427189928,-2428.2826190126034,1.999242817063764,1.1358466464562285,-0.21584904265188387,2.8626389876712994,0.2974038404559794,79.32291635988028,False,73.9634410435498,0.3163016555096813,False
AP0257,0.22496819060551584,17.51696818694601,42.1349,13.3885,22.3408,55.5234,0.6968793545579247,-4322.167287123002,1.7793750720484236,0.3348031694076625,-0.36114297566019027,3.2239469746891847,0.3163016555096813,73.9634410435498,False,70.92088416461371,0.30786986420424417,False
AP0258,0.2674943930549675,19.761763524039754,39.2458,12.9805,21.651,52.2263,0.9144934286500416,-1070.1470338781128,2.283625590786918,1.9260856031593347,-0.0893849969068958,2.641165578414501,0.30786986420424417,70.92088416461371,False,71.72500942362744,0.27240086735580504,False
AP0259,0.278417204036245,19.59542044587698,37.0872,12.1319,21.1624,49.219100000000005,0.8971257534606886,-1340.1890883320011,2.490894670985458,2.056657737502177,-0.10855923337082027,2.925131604468739,0.27240086735580504,71.72500942362744,False,72.66460557446115,0.27075028305048643,False
AP0260,0.22175854862081026,17.049972538275583,41.4789,13.0569,22.3495,54.5358,0.7604451820694567,-3007.49093426346,1.2451712272967663,0.14976622203771406,-0.27385125131476307,2.3405762325558186,0.27075028305048643,72.66460557446115,False,69.3587771950111,0.2895601349944701,False
AP0261,0.19405376631952717,15.320544850926671,42.92,14.422,21.608,57.342,0.704477157251948,-3820.729885778472,-0.20974614150041426,-1.6109436304041138,-0.3502993722259249,1.1914513474032853,0.2895601349944701,69.3587771950111,False,71.03711399943658,0.3029248523374512,False
AP0262,0.29094461165933533,20.282534429223745,36.9556,11.4235,21.3336,48.379099999999994,0.8099872169262704,-2831.344764701624,1.7303808020587137,0.8874335500079593,-0.2107368130126886,2.573328054109468,0.3029248523374512,71.03711399943658,False,72.47939123224289,0.4408940486218498,False
AP0263,0.19580483115495012,15.431182938490464,44.087,15.053,19.669,59.14,0.633754437529359,-5744.771536643812,1.0524733534327655,-0.7719015348974176,-0.4560937220825458,2.8768482417629486,0.4408940486218498,72.47939123224289,False,53.46631279930443,0.2532003378967227,False
AP0264,0.19366184463569155,15.53448803652968,43.8488,13.3519,23.0138,57.2007,0.6260597614347185,-5212.863189578189,0.5097998901159566,-1.3634378974357064,-0.46830944688791576,2.3830376776676196,0.2532003378967227,53.46631279930443,False,67.57812021336437,0.28264959869115064,False
AP0265,0.23301672508278487,17.692959935535857,41.636,13.263,21.031,54.899,0.5742086666272553,-1540.5188334096674,0.3904921695298418,-1.8285575025275391,-0.5547624180143452,2.6095418415872227,0.28264959869115064,67.57812021336437,False,68.82276426817565,0.22579906293941385,False
AP0266,0.2814409217388886,21.075140542573195,43.891,13.833,17.159,57.724,1.0538202775976342,-6472.317626840566,3.784365603230273,3.9940532870968757,0.05242192096665066,3.5746779193636704,0.22579906293941385,68.82276426817565,False,69.14646235431212,0.3615941125828629,False
AP0267,0.24634307130706407,18.664774020950844,40.2748,12.9148,22.5778,53.1896,0.6977623350633295,316.3830371318527,0.5557681022312129,-0.8837388112875084,-0.3598767283796803,1.9952750157499342,0.3615941125828629,69.14646235431212,False,71.34160466303699,0.24702126352784015,False
AP0268,0.24940120133332833,18.466911952726296,39.834,13.338,20.873,53.172000000000004,0.8829254617446174,-1498.5764772675975,1.8701104959765087,1.372052509070255,-0.12451449672656337,2.368168482882762,0.24702126352784015,71.34160466303699,False,78.01092143730281,0.2154684896812107,False
AP0269,0.25758365364283575,19.248968853075475,40.814,13.978,19.937,54.792,0.9326701565419516,-878.8988797353722,2.768034783730813,2.489220101302821,-0.06970367060699803,3.046849466158805,0.2154684896812107,78.01092143730281,False,70.51296568641997,0.23521218125672952,False
AP0270,0.19065161757934349,15.470806811710986,44.676,15.018,21.453,59.694,0.7857849192381087,-2509.9401737326025,1.6829291775396307,0.718640522958583,-0.24107216364526193,2.6472178321206785,0.23521218125672952,70.51296568641997,False,70.96996782883302,0.2711688285830017,False
AP0271,0.24549959086402032,18.243320096696213,40.4,13.072,20.839,53.471999999999994,0.9804261867932142,-221.06861629097148,2.1523945476366664,2.0733228781586757,-0.01976791736949768,2.231466217114657,0.2711688285830017,70.96996782883302,False,77.80132442548198,0.20343965506476833,False
AP0272,0.3015195227640842,21.220642492613482,37.497,12.41,20.472,49.907,1.0236998462821156,309.235733902382,2.807558630522699,2.9012520896605527,0.023423364784463396,2.7138651713848456,0.20343965506476833,77.80132442548198,False,75.9598022555646,0.4137677870166984,False
AP0273,0.2461177826200037,18.50756501745904,39.417,13.877,21.904,53.294000000000004,,,,,,,0.4137677870166984,75.9598022555646,False,76.97081956263347,0.3914616314909111,False
AP0274,0.27394443805870494,19.89028381412839,38.169,13.687,20.751,51.855999999999995,0.8576036870290923,-2055.43505340541,2.093486705662835,1.4790339479275194,-0.15361318943382885,2.70793946339815,0.3914616314909111,76.97081956263347,False,73.19433305117263,0.22292289230823842,False
AP0275,0.2564972630075874,19.000547751813052,40.036,13.787,20.254,53.823,0.9070675292522964,-1211.010719015865,1.9258667666525344,1.5357132537800313,-0.0975383782181258,2.3160202795250378,0.22292289230823842,73.19433305117263,False,62.29031032890669,0.22689218811419518,False
AP0276,0.19462820334249326,15.598555208165457,42.579,14.374,23.1924,56.953,0.7254553103332635,-3240.682828588873,1.2344434263512152,-0.04937980162123079,-0.3209558069931115,2.518266654323661,0.22689218811419518,62.29031032890669,False,67.9528997550545,0.19954560400923524,False
AP0277,0.20334826413941334,15.776348041901691,44.0965,13.3326,20.1538,57.4291,0.7586972322869133,-3083.1603492648665,1.7333914765637954,0.6287815381139872,-0.27615248461245206,2.8380014150136037,0.19954560400923524,67.9528997550545,False,70.35018539508107,0.27954462424318116,False
AP0278,0.25146967549181504,18.513096921837228,39.6886,12.8598,21.0712,52.5484,0.8413615378081146,-2061.088097189712,1.105836596529792,0.4149013125004859,-0.17273382100732654,1.7967718805590982,0.27954462424318116,70.35018539508107,False,75.7052157590071,0.27849385041610714,False
AP0279,0.2204533561478269,17.327854246575342,43.2066,13.0539,22.3405,56.2605,0.7578008847140778,-3181.206992955489,1.7140293859816396,0.6046909342964053,-0.27733461292130857,2.823367837666874,0.27849385041610714,75.7052157590071,False,73.06284499483672,0.29604106127526075,False
AP0280,0.2380046398870151,18.17282047810905,40.0995,12.6924,23.563,52.7919,0.7873176088187168,-2705.694355299458,1.8543841552981106,0.897889983470761,-0.2391235429568374,2.8108783271254603,0.29604106127526075,73.06284499483672,False,70.38141621480578,0.24885592608334356,False
AP0281,0.25648830973317394,19.181042213268867,39.3026,12.1324,23.3483,51.435,0.7886074357668549,-2864.322973565275,1.6343897580027553,0.6844432439619283,-0.23748662851020674,2.5843362720435823,0.24885592608334356,70.38141621480578,False,72.87851883731952,0.2992477208047369,False
AP0282,0.2660131089231147,19.837023153370936,38.8715,12.1429,23.5572,51.014399999999995,0.7824212005063982,-3011.916187791272,1.7444039838280059,0.7629557283604709,-0.24536206386688375,2.725852239295541,0.2992477208047369,72.87851883731952,False,77.76061938841988,0.29446711612450666,False
AP0283,0.25500131142976346,18.94715844211657,39.5733,12.4528,22.2761,52.0261,0.8220392695846819,-2167.704373701934,2.039538383278572,1.2556699358798264,-0.19596711184968638,2.8234068306773175,0.29446711612450666,77.76061938841988,False,70.29644267528795,0.3178164228770233,False
AP0284,0.2552904896416074,18.72678280956218,39.978,12.6014,20.7754,52.5794,0.7644696652282277,-3555.976974109197,1.7377138625497244,0.6634221280263897,-0.2685729336308337,2.812005597073059,0.3178164228770233,70.29644267528795,False,63.57863443281581,0.26171674409165446,False
AP0285,0.21887940315843066,16.926469556809025,42.0154,13.097,22.22,55.1124,0.8067610700627764,-2332.9828798728267,2.009275691216201,1.1503647858424715,-0.21472772634343237,2.8681865965899305,0.26171674409165446,63.57863443281581,False,70.38819543578892,0.2290080294412223,False
AP0286,0.2106042693877651,16.13759426269138,41.3966,13.2798,21.9488,54.6764,0.8250786750401653,-1945.402685888885,1.839559178362314,1.0704530443253772,-0.19227653350923418,2.6086653123992507,0.2290080294412223,70.38819543578892,False,72.06487715702391,0.2423224780311032,False
AP0287,0.22612423819420385,17.540253644910017,41.2355,13.2587,23.0749,54.4942,0.7521724491280694,-3139.274157683425,0.9656587970462516,-0.17349984564666743,-0.28478966067322975,2.1048174397391706,0.2423224780311032,72.06487715702391,False,58.82168770737069,0.22898877985162147,False
AP0288,0.20741958479138656,16.175802997582593,41.6308,13.2249,23.1302,54.8557,0.6763064927539338,-4137.317101013052,1.4207958658219997,-0.14363979034711427,-0.3911089140422785,2.9852315219911136,0.22898877985162147,58.82168770737069,False,72.30923460674595,0.3129571418238196,False
AP0289,0.229715999404676,17.48120378189632,40.2137,12.8873,22.9982,53.101,0.7711082443471325,-2697.464909097591,2.184968925189753,1.1452628430702938,-0.2599265205298647,3.2246750073092114,0.3129571418238196,72.30923460674595,False,68.93395887031836,0.24841027907642915,False
AP0290,0.2639882055385663,19.328345248455545,38.6798,12.0034,22.5335,50.6832,0.8334171396668993,-2070.658450124687,1.7187502369385026,0.9898662599374728,-0.18222099425025748,2.4476342139395326,0.24841027907642915,68.93395887031836,False,66.69513007994273,0.26551351593013645,False
AP0291,0.23174415870713244,17.793177459038407,41.252,13.3354,22.192,54.5874,0.7516571239699975,-3011.727743100224,1.8012911090230064,0.6593910643124046,-0.28547501117765045,2.943191153733608,0.26551351593013645,66.69513007994273,False,72.30649539169916,0.24579652177670844,False
AP0292,0.24625016800550664,18.551305656728445,40.1582,12.8753,22.3017,53.033500000000004,0.7762067967265157,-2820.077471157065,2.0356847020431523,1.0223394873460117,-0.2533363036742851,3.0490299167402926,0.24579652177670844,72.30649539169916,False,70.79828885494398,0.25133275091954665,False
AP0293,0.2649384670430529,19.100765275315606,37.8609,12.1006,22.1336,49.9615,0.7910550819193504,-2646.50822306794,2.1841396363253107,1.246588924977378,-0.2343876778369832,3.1216903476732436,0.25133275091954665,70.79828885494398,False,65.414652862516,0.2807871893313935,False
AP0294,0.21959558831249923,16.95091285522428,41.9433,12.9453,22.3029,54.8886,0.7168136024936852,-3501.4539838447417,1.5465698054273955,0.2148120421943065,-0.33293944080827226,2.8783275686604846,0.2807871893313935,65.414652862516,False,61.66756857509876,0.22937402206780347,False
AP0295,0.21512147629190093,16.25466479720655,40.7117,13.0592,21.7895,53.7709,0.6808776129516808,-4050.605398423142,1.08122992887039,-0.4562608937208026,-0.38437270564779813,2.6187207514615825,0.22937402206780347,61.66756857509876,False,65.812403312884,0.24773386562408273,False
AP0296,0.22068467847756734,16.50681671770078,39.7673,12.7505,22.2804,52.5178,0.7674234006434438,-2635.290408491576,1.1922573483590722,0.13339091546545223,-0.264716608223405,2.251123781252692,0.24773386562408273,65.812403312884,False,67.94551235340873,0.2107763751718221,False
AP0297,0.21722374954799897,16.243600988450176,39.8806,12.6528,22.2448,52.5334,0.7826860003904109,-2367.242793210364,1.4541243523331917,0.4740296137947855,-0.24502368463460156,2.434219090871598,0.2107763751718221,67.94551235340873,False,58.61201797619076,0.22269233004436575,False
AP0298,0.2153533647493486,16.566509825409614,40.8177,13.2032,22.9062,54.020900000000005,0.7143182274698264,-3402.850264755356,1.3003328773154,-0.045373999482158034,-0.3364267191993895,2.646039754112958,0.22269233004436575,58.61201797619076,False,66.914701893064,0.2537201569108853,False
AP0299,0.23864454266204949,18.220677883427342,40.6375,13.1925,22.5207,53.830000000000005,0.7835300013529651,-2596.6022043510147,1.4632170425110975,0.4874333366441057,-0.24394592646674795,2.4390007483780893,0.2537201569108853,66.914701893064,False,61.29533425473932,0.22131535256594453,True
AP0300,0.21399208374025688,16.483917206553855,41.8383,12.8285,22.3637,54.666799999999995,0.7415694612010942,-3027.0491160816764,1.5144466821999232,0.31850090144564325,-0.29898644518857,2.710392462954203,0.22131535256594453,61.29533425473932,True,63.65586509828477,0.21526071708548625,True
AP0301,0.2033294805091127,15.53500263228579,42.9712,13.4123,20.0196,56.383500000000005,0.5901051805254354,-6292.005953827393,0.31470185635167613,-1.7951160872240894,-0.5274544858939414,2.4245197999274417,0.21526071708548625,63.65586509828477,True,68.96048025564419,0.20078734079950117,True
AP0302,0.19919952503304658,15.431568885307549,42.6136,13.3694,21.4849,55.983,0.7915882333138019,-2258.35134449593,1.820900045681605,0.886044326487561,-0.23371392979851097,2.7557557648756488,0.20078734079950117,68.96048025564419,True,67.95762562185553,0.2425755962154353,True
AP0303,0.19717937408331612,15.700959763631479,43.2972,13.3298,23.0008,56.626999999999995,0.748208102464087,-3005.015742109259,2.2468833217440913,1.0865868103400254,-0.29007412785101644,3.407179833148157,0.2425755962154353,67.95762562185553,True,65.25104153742109,0.2163730528171119,True
AP0304,0.20689272571776204,16.142225624496373,42.4001,13.15,22.4721,55.5501,0.7729662053995513,-2690.284233663182,1.7056169608309506,0.6755371603946556,-0.25751995010907375,2.7356967612672456,0.2163730528171119,65.25104153742109,True,74.24538638795586,0.24388014139844388,True
AP0305,0.2566378728427909,18.44890110126242,37.6705,11.9563,22.2601,49.626799999999996,1.0039666546338166,41.52456951367458,2.8543051056963886,2.8701403385038717,0.003958808201870768,2.8384698728889055,0.24388014139844388,74.24538638795586,True,70.45913240780253,0.23701511951030682,True
AP0306,0.25070961737898256,18.26158824603814,38.1046,12.5054,22.2296,50.61,0.9023639243734666,-1061.5659442262968,1.97543421380078,1.5644847079588546,-0.10273737646048134,2.3863837196427053,0.23701511951030682,70.45913240780253,True,69.59642918083054,0.215545254939419,True
AP0307,0.26242487566682243,19.017143464947623,37.8126,12.315,22.3394,50.1276,0.8299887484647609,-2165.4305247239336,1.7098353629179268,0.9644628255182028,-0.186343134349931,2.455207900317651,0.215545254939419,69.59642918083054,True,66.72856210927988,0.2700917746680294,True
AP0308,0.2402024300157359,17.995413591189898,39.4522,12.8717,22.5938,52.323899999999995,0.8425915898033383,-1728.783218771272,1.9151450769165685,1.230053433990215,-0.17127291073158843,2.6002367198429224,0.2700917746680294,66.72856210927988,True,66.88466018316834,0.23513818195045033,True
AP0309,0.23594911364128165,18.00480496373892,41.018,12.8266,22.4634,53.8446,0.8592322326031845,-1526.3539022297646,2.101837328109824,1.49497316305909,-0.15171604126268354,2.708701493160558,0.23513818195045033,66.88466018316834,True,71.40259819071879,0.2747977969479663,True
AP0310,0.23089610442807845,17.66131229653505,40.1434,13.2588,23.0881,53.4022,0.754728114363021,-2887.3219351216067,1.939720632839911,0.8141298007759685,-0.2813977080159856,3.0653114649038535,0.2747977969479663,71.40259819071879,True,77.20482942071501,0.32077290356067817,True
AP0311,0.22740342621870296,17.50255950577491,41.8696,12.8221,22.2753,54.6917,0.6677354799656061,-4663.936115917992,1.992968364902127,0.37751567712247436,-0.40386317194491317,3.6084210526817797,0.32077290356067817,77.20482942071501,True,68.86060126091267,0.2385180975912931,True
