Batch,idx_cronologico,es_lockbox,M_t,D_t,P_t,Sn_cargado_t,Sn_escoria_final_t,K0,K1,K2,K3,K3b,K4,K5_k1,K5_k2,K5_k3,K6,K7
AP0120,120,False,36.17572,7.89616,8.742971904,51.38463935422062,0.37951365601502435,68.49535442370555,70.40181745875891,70.92565600965216,67.78061126347588,68.71031863352988,67.72320632390556,68.96937959965754,70.84334465777113,71.99246026329996,85.04935692264627,0.820834509442302
AP0121,121,False,33.73062,7.05024,9.225896476,52.38814829772672,0.4620101161571103,67.45212522669513,64.38597487413709,64.95884573979771,68.71031863352988,69.66993971655069,68.97078488311891,69.37703485124288,70.55992483316953,69.78761552604095,85.90142513365437,0.8271188984244079
AP0122,122,False,35.06832,7.072,7.816667452000001,51.734024013168145,0.4042032572819468,70.19702705991743,67.78579603835547,68.31958398369933,69.66993971655069,70.83091371721308,69.67173861281958,71.361317828812,70.60127239865733,65.10979383692964,85.84382213440118,0.8321797271591672
AP0123,123,False,35.11634,4.777,9.296597592000001,52.159969087596664,0.7447784276215575,71.38927536616988,67.32431137186096,68.29954250726297,70.83091371721308,68.88924970484634,68.86337946846281,70.62966653088708,65.14087305051164,64.03838097213574,90.28866423937707,0.8802557018289268
AP0124,124,False,35.60339999999999,6.29884,8.303786158,52.35415835962891,0.9164352276065478,70.91459476986874,68.00491329730613,69.21651626884555,68.88924970484634,66.73801260939464,68.28958372881245,65.45300417828274,64.3549820581855,68.59210181639729,87.45401601756461,0.8496777260595137
AP0125,125,False,34.39016,10.129280000000001,8.662684196,50.09678869839916,0.540975602561861,64.66488603060837,68.6474340841311,69.39682320112871,66.73801260939464,66.17674842184053,68.06719589571141,63.55576215126985,67.8404099311922,62.92933247210259,80.95360019342391,0.7724751254732763
AP0126,126,False,36.57752,5.688879999999999,14.031175716,49.52761129586589,0.42291771556055213,64.97174973309644,73.85278442260177,74.48884685571142,66.17674842184053,65.7269665037119,66.4891653185291,69.1706760629328,64.35600901173498,69.39637291983156,89.89498228360978,0.8654041981337423
AP0127,127,False,36.2796,6.81904,9.483536136,49.185673917639654,0.6765173505900066,68.99600333422,73.76050201273932,74.78917913127209,65.7269665037119,66.9919509097238,66.10945691741563,64.1681883904676,69.2224099610817,75.77293890234742,87.03165121511319,0.8417806223119801
AP0128,128,False,35.07616,9.20176,11.056935548000002,51.27047075191772,0.5918791335171709,63.3889067796939,68.41396126382945,69.21297313097476,66.9919509097238,69.20736762494622,68.26462173568493,68.49908775480776,75.14829534045928,65.21462579609157,83.37077072150667,0.7921817465680412
AP0129,129,False,35.58575999999999,8.204880000000001,7.925714936,52.30535334575057,0.39045382935853634,68.80948984907785,68.03464219956575,68.54633319431515,69.20736762494622,69.72878249352165,68.23891345688843,75.4166918327898,65.54111111207587,65.1746626281384,84.13484475045911,0.8126339327308301
AP0130,130,False,37.19492,7.19712,4.402642376,52.33102867517031,0.4674912228231731,76.22740468599622,71.07622560006739,71.71689751046225,69.72878249352165,68.66951653087084,67.59208336446004,66.53297901969974,66.17163424047004,71.44552232783904,85.25019602640154,0.837873636805157
AP0131,131,False,34.1922,9.64784,9.061726088,53.46827049216885,0.8915462712797237,64.63338094067147,63.94858050440945,65.03295993936264,68.66951653087084,66.24425715738106,68.66240971852503,64.26254286485852,69.69776605236864,62.96839635137201,81.762726061071,0.7799308577273195
AP0132,132,False,36.7206,9.151440000000001,9.863404844,54.94304457083873,0.6423946301542706,65.88374795030101,66.83393737428527,67.62460493587443,66.24425715738106,65.32314832372222,67.24856968289122,71.18297233701708,64.61598387222487,65.08030804773288,83.58057421876813,0.8005006971566994
AP0133,133,False,32.29296,7.382079999999999,7.48353338,53.70459416627498,0.4289418021158761,68.47738955075236,60.13072159156004,60.614856068332095,65.32314832372222,64.06697627137491,64.57012843778425,61.62621860614793,62.10676807221889,65.28825387309263,84.34626098521727,0.8139364194717887
AP0134,134,False,32.688880000000005,13.85432,6.254052955999999,53.87574462594393,0.7453689137563486,61.91397879590847,60.674576707861654,61.52578362531982,64.06697627137491,64.11200975166298,65.27613670938511,62.39312373590851,65.56389792557877,67.90744969595302,73.75939234651874,0.7023341755616288
AP0135,135,False,32.50464,9.94976,9.753159036,53.48002171937088,0.26880620191955656,62.26040941233482,60.779032907958914,61.086069325628685,64.11200975166298,67.10196264945913,66.29480992980822,65.43617453083846,67.78414746533272,57.026835756422166,80.94191687234586,0.7656365417954323
AP0136,136,False,36.599079999999994,9.48192,7.687248460000001,55.231699890580224,0.6378180521446265,68.06820204907228,66.26462714800849,67.03879403247203,67.10196264945913,65.60208465486818,64.23997749955527,70.31847907383961,59.90687455441509,69.85530594944879,82.36520572721665,0.794233632082637
AP0137,137,False,37.61436,8.898480000000001,6.550038984,53.58881599624463,0.6983827616393352,70.88639124036565,70.19069054004835,71.1175116171852,65.60208465486818,66.1670396510029,65.79124505767884,60.562271209987934,70.42835337977068,71.01504510519767,83.23031058551658,0.8086876655994345
AP0138,138,False,34.707679999999996,9.60024,14.893968995999998,52.260120995408705,0.5267106467259248,58.625967158488876,66.41331734201157,67.0894877528284,66.1670396510029,65.82116948322572,67.26613099125198,68.72631173049312,69.33206719447585,62.07052841256355,83.783895813445,0.7833290301147063
AP0139,139,False,36.6814,8.14232,7.65129874,52.22777282069866,0.3255727788221224,69.90259533159339,70.23351373976759,70.67407541569362,65.82116948322572,67.24531969754197,66.08004410905046,70.4953481055062,63.3637024516102,74.43587103014366,84.48343574617273,0.8183479639797857
AP0140,140,False,35.76216,8.25112,7.101268024000001,50.535689271086994,0.8461017596647392,69.96473877301716,70.76614668924803,71.97113478106309,67.24531969754197,68.28590393323171,66.4595813739482,62.77256749489071,73.94994070553119,73.5493377592057,83.85758982721354,0.8125311269689512
AP0141,141,False,35.04088,10.19864,11.010200912,52.237441872225155,1.003831174537943,62.295206859461196,67.08000764224133,68.39432068679442,68.28590393323171,69.01544102372334,69.38945407601095,73.55552617308125,73.1510599961287,68.32768309564078,81.86899448629215,0.7745634790112716
AP0142,142,False,35.0448,5.8751999999999995,6.72259764,53.305229133681955,0.45184125693639154,73.55770200610748,65.74364385924055,66.3056833399681,69.01544102372334,71.89062129793808,69.39499489120819,73.15325696190864,68.33010387047736,65.15396677065371,87.66817870764612,0.8564222873900293
AP0143,143,False,33.86292,5.712000000000001,7.149200984,51.26244722890237,0.37039041738250456,72.47417241213776,66.0579465681609,66.53871374350669,71.89062129793808,68.94299817089166,68.34568136613169,67.58308149955876,64.3710903891695,70.79838370032972,87.77505091651484,0.855666164328317
AP0144,144,False,37.74568,7.3032,8.93949704,51.9672719913975,0.4092350499347855,69.91445579487271,72.63356061147158,73.21007982296764,68.94299817089166,69.15487368068825,70.59657434721086,66.82005584288595,72.99093160016677,73.44252879766577,86.4726439274345,0.8378827620131734
AP0145,145,False,34.60576,11.127519999999999,7.615349020000001,52.79376097980065,0.51539292833279,64.86719646914743,65.54895759982028,66.1951803199571,69.15487368068825,70.12937493037678,70.5121443651312,71.24497268240621,71.71444984028459,73.25704105458026,79.14188198570507,0.7566865967190632
AP0146,146,False,37.40072,7.757439999999999,6.209714968000001,51.66009435499676,0.3186278647895692,72.80955270837866,72.39769974671458,72.8470037121627,70.12937493037678,74.6013714583998,71.69572265510358,73.26307170857201,74.75094185770624,71.99634097399233,84.89826568680805,0.8282162072148201
AP0147,147,False,36.83428,6.594640000000001,7.054533388000001,53.094782469922976,0.36987951706023087,72.96307508304407,69.37457559199119,69.86125708553827,74.6013714583998,75.25030802333424,72.73145417098195,74.46182024354283,71.68762386707976,70.99676870044628,86.93702677327626,0.8481509556304877
AP0148,148,False,43.98632,3.55096,9.082097596,52.38494078587466,0.8208949853409417,77.68774908452457,83.9674901605705,85.30424507447147,75.25030802333424,73.97337759484584,73.55388915410181,75.14702076903102,74.51056471865353,66.5807390834074,93.72836624002228,0.9253015738384696
AP0149,149,False,43.31992,6.77144,7.775924436,53.41819483804297,0.637822098381485,74.86081370884254,81.09581413475385,82.0758129421991,73.97337759484584,67.18382621200355,70.53454291822474,74.21954271232102,66.24020089260515,73.52896413419467,88.29832768895685,0.8648182041773272
AP0150,150,False,32.71436,7.8322400000000005,7.2151088040000015,46.513654526052946,0.5686710440998728,68.49495300566005,70.3328094370143,71.20333390227468,67.18382621200355,65.68910134617809,70.20196891159551,59.705721655001966,67.71772838252397,66.65113449230523,83.60142424522287,0.8068336186018064
AP0151,151,False,29.754759999999997,9.660079999999999,12.418231612,47.11080032003404,1.1902979329497538,57.404971526154746,63.15910533862588,64.79624231717659,65.68910134617809,65.54133289491169,68.1335702236994,65.61095880363919,64.51123685191308,63.09959877483384,81.36309560754727,0.7549126166692545
AP0152,152,False,38.46696,5.30672,10.288809864,52.13996147351704,0.663018178749841,71.15277172170163,73.7763491051641,74.72658152938598,65.54133289491169,67.87743456468577,65.85064502710652,70.14964220450268,68.85400136767534,69.64969741920862,90.18409989375328,0.8787691599152733
AP0153,153,False,34.56852,7.6568,8.71181548,50.13896960871739,0.5152408895405307,67.8650647984966,68.94541365682505,69.66127071108454,67.87743456468577,66.61981421907912,65.71584342423627,66.5175924754352,67.34466883670919,69.97860808155616,84.96813782744738,0.8186680408816323
AP0154,154,False,31.27572,7.1536,10.246868524000002,49.92800990975822,0.7028936473468133,64.25260676394039,62.64163153414071,63.53610184133243,66.61981421907912,66.93924865845494,68.02519956742913,65.10628259382374,67.83453438402857,65.37575821950377,85.3036973170714,0.8138504662585755
AP0155,155,False,35.0056,8.80056,7.961664656,54.010551858373226,0.852297506957372,67.62038048269191,64.81252050857003,65.8516733235572,66.93924865845494,69.20654024021346,67.9976710681604,70.2419078831137,67.8800190520041,70.97069978211518,82.99994241890556,0.7991022267187993
AP0156,156,False,32.91624,7.92064,6.909536184000001,50.236376285569186,0.5755629750021791,68.93970821422688,65.52271965813638,66.28212025878354,69.20654024021346,70.86713020013238,68.96296637156911,66.52372182540834,69.6866286656579,77.32616538068149,83.41102718688605,0.8060419894957696
AP0157,157,False,40.3074,4.5342400000000005,12.029974635999999,49.8741088925456,0.6194272091616868,70.87437249317207,80.81828607072019,81.83465738161033,70.86713020013238,73.89502966809283,71.69154487138266,73.78818705185452,80.68062079951616,68.49917136881709,92.02723532816704,0.8988832701034128
AP0158,158,False,37.975,7.29504,7.0233769640000006,50.52124992673564,0.9490439550360227,72.61908325123001,75.1663904892895,76.60542688312,73.89502966809283,72.020053095537,71.19275221605942,79.73450408593655,67.19903101241789,74.56288202244008,86.04979283525864,0.8388550131610222
AP0159,159,False,36.45796,3.10896,6.54284904,49.746596643238924,0.8699758395539638,79.06775670112962,73.28734518556259,74.59181792954746,72.020053095537,72.32705477492208,72.0658665125216,66.29420123657536,73.78193315015878,80.85704343744922,93.25748086635829,0.9214252714135949
AP0160,160,False,34.978159999999995,7.605119999999999,10.931111528,49.75711821770382,0.5748913795407127,65.36215586362145,70.29780110447513,71.11951257330743,72.32705477492208,73.36670725541013,74.26522607721584,72.97252770899237,80.20746757108276,68.99678030800509,85.78864529176077,0.8214059602736097
AP0161,161,False,36.09732,4.80896,8.146206552,49.91637991528265,0.7601601266822795,73.58917465220368,72.31558069968986,73.43388111461573,73.36670725541013,74.56647961808976,73.4092907853006,80.70269721720437,69.66642984513255,70.1838754931589,90.19629719504213,0.8824395667364522
AP0162,162,False,39.450880000000005,3.3156800000000004,5.315765264,50.636999040312936,1.0925310772208945,82.04861096752636,77.90919830891345,79.62721494837484,74.56647961808976,73.57527954033351,71.83898039248409,71.5103487200656,72.00897784740411,73.63202787971942,93.10416045439779,0.9224702664885837
AP0163,163,False,33.8198,3.8705600000000002,11.846631064,51.19785007648731,0.48150444063035275,68.27180915430661,66.05707065721455,66.68422098631859,73.57527954033351,70.70212405412103,73.43615970917119,68.80239139211545,70.53529407824256,66.28609262426156,92.18652583278751,0.8973063669330832
AP0164,164,False,37.22236,6.453200000000001,8.881977488,50.175300870579015,0.7530376113462105,70.82211568321414,74.18462740464771,75.3149644417515,70.70212405412103,70.4537510476121,72.2123631730064,72.48769169205019,68.39388710787892,71.95528385052265,87.72164696362837,0.8522468859014057
AP0165,165,False,37.98676,5.850719999999999,8.276823868000001,50.434774903572304,0.8329967289887089,72.89123557366597,75.31858736879063,76.58346413771262,70.4537510476121,70.58381445300778,70.18831364093377,68.83165887433282,72.36365964888819,73.39884284223075,88.77329338444343,0.8665361238830334
AP0166,166,False,36.06204,6.13224,11.068918788000001,50.687260631165984,1.188421619933052,67.7053590858021,71.1461608912173,72.85431480891164,70.58381445300778,70.72419893243708,71.17833902814698,71.31179664779575,72.37133678212054,71.99837662308558,88.48691002504795,0.8546665566991545
AP0167,167,False,35.93464,5.448160000000001,9.05932944,50.227073327328846,0.8352477919375757,71.239339811662,71.54436366581557,72.7542252396631,70.72419893243708,72.40757669927274,71.5368113292614,72.30051654080441,71.92697121384198,70.10005079427803,89.19918714676689,0.8683472360497598
AP0168,168,False,37.86328,5.19792,8.569214924,45.77070839577881,0.5634471709130936,73.33522315428759,82.72382343877364,83.7548636526863,72.40757669927274,72.12628996776874,71.04188407993199,72.97041491899884,71.18419477769962,73.65524373447374,89.93244581192822,0.8792899408284025
AP0169,169,False,37.204719999999995,2.16784,11.85741598,53.077048371389424,1.3354360310747562,72.62295031042878,70.09568380606254,71.90483310666336,72.12628996776874,71.05122467450353,71.56036782488029,70.82294958347525,73.31336299473168,70.68278019277597,95.76841495915143,0.9449403340803849
AP0170,170,False,36.508919999999996,7.3848,7.942491472,51.05227664378614,0.5964710846832842,70.43130460975291,71.51281470704735,72.35821447193867,71.05122467450353,70.06676110327473,71.26146574734081,72.94237556885349,70.29004300078361,74.7383203925308,85.75358848516738,0.831757253657243
AP0171,171,False,31.567760000000003,6.113200000000001,7.4296088,49.57958377644747,1.2024835436756227,69.97863436383892,63.6708854643433,65.25351839632425,70.06676110327473,71.1947430191217,71.33102811523699,67.16655220990356,71.89550214172208,73.89372707287309,86.44840851574455,0.8377642183214016
AP0172,172,False,35.623000000000005,4.06776,11.363706492,50.600082973913146,0.5249535169722058,69.77450250230696,70.40107032702976,71.13910715025078,71.1947430191217,73.2949158915841,72.06691978810157,74.27171506762794,76.15702064890291,70.06050405305474,92.03250904475243,0.8975136782465238
AP0173,173,False,34.92132,3.41496,8.925117152000002,50.65440195480609,0.5500787593322407,73.88973264520219,68.94034605552513,69.69721926740765,73.2949158915841,72.8294485096605,71.63706582974343,75.79390642573766,69.64155482962505,68.76826872744637,92.7743143330762,0.9109209344255624
AP0174,174,False,36.28744,4.12216,7.030566908000002,48.43655478407114,0.5095198570465439,76.49096191076157,74.91746711088027,75.7139265035956,72.8294485096605,70.65589209708567,71.10104306287205,70.44669719725218,69.5864571001741,74.72467370605882,91.31082315120423,0.897990576496674
AP0175,175,False,32.56736,4.93544,10.287611540000002,49.91976830399463,0.4148201072164474,68.14622211976875,65.23940536277274,65.78607025412362,70.65589209708567,69.92150052502761,72.01153832646445,67.25014964893685,72.62781355950177,72.31899415241423,89.67274011467948,0.8683980929423937
AP0176,176,False,32.84176,6.8748000000000005,8.985033351999999,51.64070520130055,0.7875622262784842,67.43467254270297,63.59665281870104,64.58157368194753,69.92150052502761,71.76926957075217,71.981996164072,72.79429449773973,72.48664182600942,66.87892830878374,85.88382940510573,0.8269034377599671
AP0177,177,False,35.37996,3.52512,8.748963524,49.38900099684275,0.6022419814611139,74.24335351979437,71.63530196179043,72.51959489427304,71.76926957075217,72.58395307679426,70.70283011456603,73.94622247608675,68.50674775951674,70.6073986253609,92.60268439083319,0.9093917812275415
AP0178,178,False,34.99188,3.9766399999999997,8.488927216,50.16597640974843,0.42591928226373715,73.73316950812031,69.7522155538076,70.34949700663825,72.58395307679426,71.40340138711741,71.17004528084092,68.26830145588131,70.37797992928544,65.42114182955095,91.62061966396858,0.8979525011470798
AP0179,179,False,38.18668,4.4023200000000005,11.862209276000002,49.107498928254735,1.1461029964536604,70.13008619595749,77.76140270509424,79.61961752385132,71.40340138711741,67.57763043279652,70.03891816278586,72.16645046876883,67.37013279339799,74.08735104241426,91.91511068618199,0.8966324637817276
AP0180,180,False,35.33292,5.952719999999999,8.775326652,48.40658924473009,0.8005429396476046,70.57977974260392,72.99196359687046,74.21939594304813,67.57763043279652,68.17458421987384,69.66602145483571,65.64022372539998,72.56855929392107,65.03187625219974,88.109059017217,0.8558162111571965
AP0181,181,False,29.62736,6.99312,11.502112914000001,48.12490520522037,0.5071042891203176,61.566424845284466,61.56346671990152,62.21908494304846,68.17458421987384,65.1819741828213,67.33577121038289,68.92735096442047,60.9288824139535,63.790218783260194,85.46811471173756,0.8090380027787729
AP0182,182,False,34.8194,5.59096,7.76513952,67.94279100228026,1.3856988427444543,72.27615768788192,51.248115490032504,52.315085996453554,65.1819741828213,66.2537057194641,66.21681841065804,64.69821887261315,67.43106793091296,69.21495547033494,88.3945987987547,0.8616453800461069
AP0183,183,False,30.74848,8.16952,10.829253988,48.93286438301942,1.4303410913398973,61.809401595145594,62.83809539396241,64.73020351191715,66.2537057194641,64.5247477092145,65.483865913571,64.64367328901841,66.50439530883021,70.68967487565244,83.57794783613454,0.7900837658666942
AP0184,184,False,30.97192,5.9704,10.847228848,48.652847399983074,0.6517159655228066,64.8089817681888,63.659007961804875,64.52331241876747,64.5247477092145,68.29677903825652,67.75093640667099,66.66549017227173,70.83946690828489,61.331338130429316,87.50689189598853,0.8383858945512896
AP0185,185,False,31.59324,8.83728,6.649499876000001,49.44968227477258,1.0876714665595544,67.10540922287353,63.88967238343151,65.32656411927917,68.29677903825652,67.86180283159266,66.04594971463956,71.24805872265955,61.801316681867576,68.17436099645676,81.22923477246664,0.7814205704007765
AP0186,186,False,34.492079999999994,5.597759999999999,7.1515976320000005,48.38234886609675,0.4940639377796843,73.01234197969465,71.29062728116087,72.02613343040045,67.86180283159266,69.74366137245016,68.30520535963545,63.85116672469837,70.04796371486529,72.13693131414603,88.1507416357536,0.8603696098562628
AP0187,187,False,34.770399999999995,6.69936,12.82805842,50.949321294407724,1.0627491909800477,64.03645857564088,68.24507003553833,69.69891602877028,69.74366137245016,69.63499768270874,69.79613397630307,70.21630826991682,72.29817808554628,65.78175508367877,87.66182473818809,0.8384519225575455
AP0188,188,False,39.13532,5.611360000000001,9.137220500000002,50.272224243476295,1.3475714568761819,72.62896642012767,77.84680425210846,79.99100202243787,69.63499768270874,70.7990093653507,69.78737125415908,74.60318975713518,68.39193235760311,72.58111281905683,89.58620302552153,0.8745971768184814
AP0189,189,False,35.2506,5.38016,7.942491472,48.4886657523152,0.4961663803640237,72.57204105498306,72.69863885317751,73.45022755910463,70.7990093653507,70.03572256120705,69.32668038269509,66.08982406206461,70.45229651906726,71.94807683824605,88.92361570009085,0.8675840668498449
AP0190,190,False,37.52616,4.30848,13.778329352000004,50.08745267180749,0.6405581027714536,67.47735364116184,74.92127868008386,75.89184381965033,70.03572256120705,69.60166658090266,70.80338253962994,71.73765742890551,73.19312775385794,66.5633587687638,92.25274239048511,0.8970116630619983
AP0191,191,False,35.1918,8.16816,6.615946804,52.590111066475295,0.36408276039514326,70.41753166784619,66.91714333045738,67.38364210610091,69.60166658090266,68.61126478412767,69.11817914670661,71.91437029873317,65.11905974243872,65.62469856419789,83.65580432180127,0.8116197524167458
AP0192,192,False,34.01384,5.95,7.793899296000001,50.07294707913207,0.93768496506245,71.22162920900416,67.92857617556784,69.22490801216327,68.61126478412767,66.7561415566843,67.61720692267905,64.34181751654988,64.85264209213608,68.5435408931219,87.54128631775845,0.8511154083291295
AP0193,193,False,34.356840000000005,6.296799999999999,12.553642224,50.251519172060895,0.7818256163196861,64.57168749074502,68.3697539219907,69.45027860600669,66.7561415566843,65.82027726577024,67.75189301377837,65.08100620198113,68.75947602233562,58.253414917490026,88.16552972299772,0.8451110404873955
AP0194,194,False,34.09812,9.830079999999999,8.603966320000001,50.13695900042463,1.7967653939960513,64.90903076848403,68.00994850866645,70.53782257807389,65.82027726577024,64.17915818372792,65.52847799665327,68.596875397145,58.06947819368794,67.51283889027714,81.28750308883131,0.7762239290478553
AP0195,195,False,33.40428,7.27192,8.337938392000002,48.579533737649044,0.5358728882131487,68.15233541971674,68.76204325137799,69.52900634422036,64.17915818372792,65.56555798958553,65.24223359440725,57.56809549093665,67.06032218559875,68.72105616822081,85.16362780501937,0.8212242048175591
AP0196,196,False,37.60652,9.894,14.72740196,49.79241915818268,0.69077009385626,60.43351411312338,75.526597493747,76.58911811848307,65.56555798958553,66.39600493258759,66.42564939037702,69.62297412315665,71.20997431867538,73.36959825746312,84.10038502272366,0.7917075434121563
AP0197,197,False,36.83428,8.290560000000001,8.117446776000001,50.3831229347304,0.7173545074129845,69.1823778249205,73.10837013362101,74.16432115392425,66.39600493258759,70.67457324544995,67.80956729871954,70.78273667602191,72.96224050298419,73.62604760152465,84.42861773597387,0.8162750272355537
AP0198,198,False,36.66768,6.15808,9.046147876,53.17933120533308,0.37965683816314727,70.68889790530595,68.95099876006486,69.44679193476131,70.67457324544995,72.01323693823636,68.73414282806858,72.87271902590066,73.53792685558622,67.63722163752583,88.12829477041616,0.8562061712389927
AP0199,199,False,35.579879999999996,7.98048,5.669270844,52.940706911500946,1.4843658756210745,72.2733024603543,67.2070360894077,69.14576373627223,72.01323693823636,70.73879292440861,70.4060402847676,72.9477524697141,66.97454728699111,66.5109429851885,83.78927515160791,0.8167949025214667
AP0200,200,False,35.94836,6.40968,6.7849104879999995,52.61700767159624,0.7599160973164648,73.15059361113873,68.320798902834,69.32197489037308,70.73879292440861,69.00219232316354,69.96525100719825,67.20203925618502,66.74004253529563,69.05032211965397,86.957071286216,0.8486785507544731
AP0201,201,False,35.78176,7.27736,10.267240032000002,53.394786472655106,0.24985459184506387,67.09957322893993,67.01358384179473,67.32864025538498,69.00219232316354,67.3294005862436,69.39575366436044,66.6368497236566,68.95096253551658,63.66675244138545,86.35316568460136,0.8309914368895602
AP0202,202,False,36.57556,9.91848,7.996416052000001,51.08180838701683,0.540351874106016,67.12287371039088,71.60192866095987,72.36744352758568,67.3294005862436,65.25468483800813,67.13145305672057,69.41874616253924,64.17278118899445,67.50639796279572,81.79776658405126,0.7866720121546762
AP0203,203,False,33.92564,8.0648,8.047943984000002,53.01596651731545,1.0164265385343694,67.79923190734513,63.99136378834027,65.24219255371045,65.25468483800813,64.23645692587655,65.43232334941499,62.42582466072115,65.83545204833787,67.02288765530207,83.88277286776736,0.8079372352373541
AP0204,204,False,31.755920000000007,8.20896,12.21092156,51.38239950499727,0.3815675902687934,60.863310290464845,61.803108274286686,62.26549412585023,64.23645692587655,63.80610401839764,65.29429471933129,64.3337170021175,65.54603209270134,68.21525607165913,84.26672949037487,0.7945956549850769
AP0205,205,False,31.557959999999998,10.02592,7.579399300000001,49.94649211614003,0.36995289308282536,64.1901037712104,63.1835363464938,63.65502815356448,63.80610401839764,67.1401665933141,65.96966238155808,65.40467533902336,68.07951736434575,71.3958232031435,79.60689330990174,0.7588988810086986
AP0206,206,False,33.14752,8.19264,8.499712132,52.398774472897536,1.8053241454426532,66.50803579954899,63.260105476598596,65.5174133913778,67.1401665933141,70.61407827833267,67.33571532265748,69.13782281461508,72.38877128910691,69.26187744631774,83.56207660745609,0.8018236987955538
AP0207,207,False,35.60536,5.672560000000001,9.124038936,54.03804806837936,0.5153521086212401,70.64280982652163,65.88942656652814,66.52385378115191,70.61407827833267,72.61858785001638,69.77635700456877,73.79531340760684,70.76337314037228,69.01590144608483,88.74535807784184,0.86257640888882
AP0208,208,False,37.29684,5.27136,7.372089248000001,52.012007024906566,0.5420322991894595,74.68286740348356,71.70813458926891,72.46329573456063,72.61858785001638,71.80951346593224,70.53763376301849,71.71425727092996,69.99952469711562,74.59012240322674,89.4446746717409,0.876166715999267
AP0209,209,False,38.8864,6.764640000000001,7.946086444000001,55.071091736619174,0.6711117916153277,72.55314338657644,70.6112749425353,71.48237929372871,71.80951346593224,72.08363310683066,72.30718246283398,70.86860763130777,75.37300673172972,71.99775310251064,87.37872634446566,0.8518184908821355
AP0210,210,False,34.21376,3.8025599999999997,12.182161784000002,54.06131455653962,0.7322363897501685,68.15696169302298,63.28695534071373,64.15591863972352,72.08363310683066,71.95732218200047,72.60421262211992,72.92043258546182,69.3457487055795,70.45784243738113,92.42495018801145,0.8999755894310654
AP0211,211,False,38.96676,4.543760000000001,8.161784764,52.27531654101043,1.4427937274050522,75.41130626545628,74.54141376538628,76.65714358282942,71.95732218200047,73.29218503985678,72.15584201626346,72.03935453879522,73.09164656070408,77.32199323426143,91.20658538311294,0.8955710021392528
AP0212,212,False,39.24704,7.98456,7.139614392000001,53.97005071233745,0.8995715152812199,72.18348980959064,72.72003543073973,73.9526768813819,73.29218503985678,73.44200856892093,72.80283584764835,73.23237291308959,77.44742197067768,73.28725865546144,85.31472933005738,0.8309487715851251
AP0213,213,False,37.5242,3.87328,10.472153436000001,52.77327220593005,1.4882088018959077,72.34329127523083,71.10455431600747,73.16789238296683,73.44200856892093,72.65220414940488,73.115725676527,76.65371009499333,72.39931295583769,73.7189408145253,92.53266363492024,0.9064368169270206
AP0214,214,False,36.32664,5.2237599999999995,6.204921672,49.54297546961902,0.5316460021197645,76.068255281587,73.32349269630846,74.1188627092623,72.65220414940488,73.47518618505593,72.96692649815506,71.7464941916853,73.08573118314621,77.47337347570289,89.06140757279664,0.8742789479764335
AP0215,215,False,32.6242,4.76544,9.539857364000001,49.01481302169834,0.2902539086520075,69.51747159564997,66.55987851174218,66.9563780439927,73.47518618505593,73.89571326762648,73.99007976855401,70.91954062733157,75.542145116326,65.2641426927902,89.84553368846518,0.8725465128843177
AP0216,216,False,39.39012,5.41824,7.9592680080000004,50.776139431084644,0.8049496814211151,74.64826729378122,77.57604347502986,78.82565973980083,73.89571326762648,72.61540546754894,72.69486130379565,78.85487850815433,69.40518322793723,64.99028833495497,89.73188637704438,0.8790797074474496
AP0217,217,False,36.2502,3.5224,7.0401535,49.882964687165526,1.009078841077627,77.43659000960069,72.6705002947166,74.17089796002304,72.61540546754894,67.55712012794588,69.41308513601858,67.61338657157573,63.07748175639044,77.84758747164435,92.47555476522012,0.9114365165968532
AP0218,218,False,33.884479999999996,6.99584,10.367899248,49.43752243573926,3.937070028204406,66.11835591013704,68.54000429338728,74.47064415207603,67.55712012794588,68.11137715995956,71.20117423005757,61.4923160058139,76.66191910407656,67.18735595876089,86.34910616865382,0.8288702241078347
AP0219,219,False,32.202799999999996,10.980640000000001,10.238480256,50.560373760207675,0.9166326682379335,60.280124423987154,63.69177599977403,64.86779459336324,68.11137715995956,68.8533297592949,69.88980191274976,75.73885135037558,66.05547751743009,59.244564047338905,79.44544122079414,0.7457210449190708
AP0220,220,False,38.35524,3.0260000000000002,7.289404892000001,51.29553781066149,0.8021563938030631,78.80569506549615,74.7730536359209,75.96092581590146,68.8533297592949,68.41543949373161,66.28998175134444,69.85926641864636,63.38855784527976,69.31649468566344,93.78270001000668,0.9268750767255887
AP0221,221,False,35.734719999999996,8.95696,7.5913825400000015,52.116918931018276,0.569084808642543,68.34855929233406,68.56644777351154,69.32341699394189,68.41543949373161,65.46608856023364,66.87956838710771,61.73119122006351,67.79112569610902,69.25101548037202,82.86833332850894,0.7995832781403608
AP0222,222,False,32.0852,8.785599999999999,13.367304220000003,51.219743520326055,1.1863462429836482,59.15619740294824,62.64225041905433,64.12756627767462,65.46608856023364,64.55167270284313,68.035669346912,65.39531137949305,66.91078880790755,59.876265904399304,83.80179372722183,0.7850396860350176
AP0223,223,False,37.73196,8.5816,8.396656268000001,51.66269897218412,0.8104872147347126,68.96693629425373,73.03520867215123,74.19925052615356,64.55167270284313,65.12856171183411,64.53558313847363,70.39680438641695,63.701340222129396,68.97020195674439,84.31444694357866,0.8147065351918531
