id,fase,familia,quintil,n,mean_rendimiento,sem_rendimiento,rho_trend,p_trend,monotonia
F02_frac_sn_ext,Fusión,conservacion,1,60,68.98418657452105,0.546394542854127,0.030290801523343524,0.602490622253181,2
F02_frac_sn_ext,Fusión,conservacion,2,59,69.08827409280177,0.5026810013627621,0.030290801523343524,0.602490622253181,2
F02_frac_sn_ext,Fusión,conservacion,3,60,69.04376347149991,0.6995218817257276,0.030290801523343524,0.602490622253181,2
F02_frac_sn_ext,Fusión,conservacion,4,59,69.6015517992961,0.635758612559769,0.030290801523343524,0.602490622253181,2
F02_frac_sn_ext,Fusión,conservacion,5,60,68.83809792799035,0.6136046359767596,0.030290801523343524,0.602490622253181,2
F03_feo_formado,Fusión,matriz,1,60,69.47224145191302,0.5213964168238431,0.06080189978503864,0.29548693633412676,2
F03_feo_formado,Fusión,matriz,2,59,68.50325486332189,0.5556712920183372,0.06080189978503864,0.29548693633412676,2
F03_feo_formado,Fusión,matriz,3,60,67.93174372054935,0.6144507419753128,0.06080189978503864,0.29548693633412676,2
F03_feo_formado,Fusión,matriz,4,59,69.81578002821513,0.6143211734279025,0.06080189978503864,0.29548693633412676,2
F03_feo_formado,Fusión,matriz,5,60,69.82667395210044,0.6658903011459089,0.06080189978503864,0.29548693633412676,2
F04_feo_ret_por_fe,Fusión,matriz,1,60,68.81309315062873,0.5338156986933928,0.09205649953867036,0.11277746153363613,3
F04_feo_ret_por_fe,Fusión,matriz,2,59,68.39074833963237,0.6168588217561906,0.09205649953867036,0.11277746153363613,3
F04_feo_ret_por_fe,Fusión,matriz,3,60,69.16935816970964,0.5468534061553316,0.09205649953867036,0.11277746153363613,3
F04_feo_ret_por_fe,Fusión,matriz,4,59,69.44743417589761,0.600163099543529,0.09205649953867036,0.11277746153363613,3
F04_feo_ret_por_fe,Fusión,matriz,5,60,69.72104597396469,0.6975459603473577,0.09205649953867036,0.11277746153363613,3
F05_ley_feo_next,Fusión,matriz,1,60,68.47767129322966,0.7056177509271453,0.09679287941322955,0.09535544638291699,4
F05_ley_feo_next,Fusión,matriz,2,59,68.84116728343517,0.5138362792439164,0.09679287941322955,0.09535544638291699,4
F05_ley_feo_next,Fusión,matriz,3,60,68.88876510318038,0.6540471853546606,0.09679287941322955,0.09535544638291699,4
