id,fase,familia,agg,kpi,muestra,n,rho_spearman,p_spearman,r_pearson,p_pearson,ci_low,ci_high,signo_esperado,signo_ok,dir_ok,p_bh,significativo_bh,p_holm,significativo_holm
R18_T_ventana,Reducción,termico,twmean,f_polvo,dev,299,0.04794101142510831,0.4088152571105491,0.09926602270948674,0.08661787546732726,-0.07832331267308773,0.16004999614726687,-1.0,False,False,,,,
R18_T_ventana,Reducción,termico,twmean,f_polvo,lockbox,63,0.18231566820276499,0.15268111600474712,0.29622989137758293,0.018406127423535177,-0.07119208443856057,0.42813593848756476,-1.0,False,False,,,,
R18_T_ventana,Reducción,termico,twmean,f_polvo,total,362,0.06744110774992124,0.20048371059852585,0.11615579059394732,0.02711512752830084,-0.03620759295176163,0.17234606795910762,-1.0,False,False,,,,
R18_T_ventana,Reducción,termico,twmean,recuperacion_real_pct,dev,299,0.0687576036452605,0.23587775679606332,0.10196363527687359,0.07835330446063556,-0.04692727290230747,0.18782804867270256,,,False,,,,
R18_T_ventana,Reducción,termico,twmean,recuperacion_real_pct,lockbox,63,-0.1032546082949309,0.4206453157517007,-0.1861805834065841,0.14402137532867443,-0.3435452658587843,0.14673229237821364,,,False,,,,
R18_T_ventana,Reducción,termico,twmean,recuperacion_real_pct,total,362,0.008885489613864253,0.8662083492543639,0.0544849397971673,0.3012158789645241,-0.09561208985764999,0.11178316354677909,,,False,,,,
R19_T_gas_bhf,Reducción,polvo,twmean,rendimiento_proxy_batch,dev,299,0.11114542883436959,0.05488492426794639,0.12575192263272914,0.02970641592086081,-0.008054360891778894,0.21906405905681864,,,True,0.23468653951842208,False,0.9330437125550886,False
R19_T_gas_bhf,Reducción,polvo,twmean,rendimiento_proxy_batch,lockbox,63,-0.002112135176651306,0.9868922598971888,-0.15879062048261128,0.21385784863215843,-0.26694588616366416,0.28824234421063083,,,True,,,,
R19_T_gas_bhf,Reducción,polvo,twmean,rendimiento_proxy_batch,total,362,0.09101027653906188,0.08377509137947618,0.082159970940711,0.11865763509875647,-0.011488242104293795,0.18782069990598532,,,True,,,,
R19_T_gas_bhf,Reducción,polvo,twmean,f_metal,dev,299,0.11114542883436959,0.05488492426794639,0.12575192263272905,0.02970641592086081,-0.00042302316469888926,0.21199537611298036,,,True,,,,
R19_T_gas_bhf,Reducción,polvo,twmean,f_metal,lockbox,63,-0.002112135176651306,0.9868922598971888,-0.15879062048261106,0.2138578486321605,-0.2770662430092907,0.26171963472982823,,,True,,,,
R19_T_gas_bhf,Reducción,polvo,twmean,f_metal,total,362,0.09101027653906188,0.08377509137947618,0.08215997094071106,0.11865763509875647,0.00018580946613219702,0.19769769659323297,,,True,,,,
R19_T_gas_bhf,Reducción,polvo,twmean,f_dross,dev,299,-0.16361697829453886,0.004561229468834264,-0.16935106065972597,0.0033104831926545016,-0.2709258744160859,-0.04705264088541924,-1.0,True,True,,,,
R19_T_gas_bhf,Reducción,polvo,twmean,f_dross,lockbox,63,-0.1410810291858679,0.2700708553834065,0.0015683538069140423,0.9902667315569844,-0.37390765935670395,0.09989609385938351,-1.0,True,True,,,,
R19_T_gas_bhf,Reducción,polvo,twmean,f_dross,total,362,-0.156598548922177,0.002811409667442812,-0.13857134811421845,0.00828742555978165,-0.24540538231191925,-0.05610244679830392,-1.0,True,True,,,,
R19_T_gas_bhf,Reducción,polvo,twmean,f_polvo,dev,299,0.0658791048461314,0.25611616338789106,0.01277235444189412,0.8259190205534006,-0.04514997866834238,0.17168562112743815,-1.0,False,True,,,,
R19_T_gas_bhf,Reducción,polvo,twmean,f_polvo,lockbox,63,0.18231566820276499,0.15268111600474712,0.2214711586555337,0.08108841649187494,-0.07299503665117382,0.40631423869536765,-1.0,False,True,,,,
R19_T_gas_bhf,Reducción,polvo,twmean,f_polvo,total,362,0.08009057631666852,0.1282595400955216,0.043755928780592895,0.40652089081088216,-0.021764975679381116,0.18395503982076652,-1.0,False,True,,,,
R19_T_gas_bhf,Reducción,polvo,twmean,recuperacion_real_pct,dev,299,0.1038257278175574,0.0730301225057626,0.11635533134057632,0.04439123210114069,-0.0036270367492534945,0.2091903418214406,,,True,,,,
R19_T_gas_bhf,Reducción,polvo,twmean,recuperacion_real_pct,lockbox,63,0.10824692780337943,0.398410433917971,0.02116548861303444,0.8692193604843581,-0.14093351531442047,0.3684414454475894,,,True,,,,
R19_T_gas_bhf,Reducción,polvo,twmean,recuperacion_real_pct,total,362,0.09992194793468114,0.05752170261637655,0.10116514501597292,0.05447032303325038,0.0018546788550578514,0.19744447282118366,,,True,,,,
R20_fe_metalizado_por_sn,Reducción,sobre-reduccion,sum,rendimiento_proxy_batch,dev,297,0.21610172742545852,0.00017475491068957936,0.22598797015311334,8.525325008899697e-05,0.10052444636809155,0.3291634841611892,,,True,0.001165032737930529,True,0.0031455883924124284,True
R20_fe_metalizado_por_sn,Reducción,sobre-reduccion,sum,rendimiento_proxy_batch,lockbox,63,-0.05318740399385561,0.6788730705779166,0.018625090681278784,0.8848022509474723,-0.3110484855420019,0.18711575931136126,,,True,,,,
R20_fe_metalizado_por_sn,Reducción,sobre-reduccion,sum,rendimiento_proxy_batch,total,360,0.17856800454787528,0.0006647903874686982,0.1992625389200366,0.00014133153847478025,0.07768385653062514,0.28146133213304375,,,True,,,,
R20_fe_metalizado_por_sn,Reducción,sobre-reduccion,sum,f_metal,dev,297,0.21610172742545852,0.00017475491068957936,0.22598797015311334,8.525325008899697e-05,0.09820513981471676,0.3256339869281756,,,True,,,,
R20_fe_metalizado_por_sn,Reducción,sobre-reduccion,sum,f_metal,lockbox,63,-0.05318740399385561,0.6788730705779166,0.018625090681278957,0.8848022509474683,-0.30198577545360716,0.211283784186833,,,True,,,,
R20_fe_metalizado_por_sn,Reducción,sobre-reduccion,sum,f_metal,total,360,0.17856800454787528,0.0006647903874686982,0.19926253892003656,0.00014133153847478025,0.0818336103679245,0.27218006607054307,,,True,,,,
R20_fe_metalizado_por_sn,Reducción,sobre-reduccion,sum,f_dross,dev,297,-0.1695441822478586,0.003380934573839845,-0.15765228062007425,0.006478635848399841,-0.2838695783320025,-0.04889817000687887,-1.0,True,True,,,,
R20_fe_metalizado_por_sn,Reducción,sobre-reduccion,sum,f_dross,lockbox,63,0.05049923195084486,0.6942827983487944,0.060280143381194605,0.6388517471362513,-0.18135304936006633,0.2775061788244965,-1.0,False,True,,,,
R20_fe_metalizado_por_sn,Reducción,sobre-reduccion,sum,f_dross,total,360,-0.13689638403179477,0.00930479976652951,-0.126437195282327,0.016382792059560097,-0.2376113398676456,-0.02873935193008123,-1.0,True,True,,,,
R20_fe_metalizado_por_sn,Reducción,sobre-reduccion,sum,f_polvo,dev,297,-0.10787588700764827,0.06335650842289679,-0.14142343518519768,0.014718124420964332,-0.2177609542611132,0.009831380994084083,-1.0,True,True,,,,
R20_fe_metalizado_por_sn,Reducción,sobre-reduccion,sum,f_polvo,lockbox,63,-0.033890168970814136,0.7920234297499424,-0.10362134402286187,0.418988164405203,-0.29349811810350457,0.22662048914732283,-1.0,True,True,,,,
R20_fe_metalizado_por_sn,Reducción,sobre-reduccion,sum,f_polvo,total,360,-0.09688282682754945,0.066335331324287,-0.1361043681117044,0.00972493090211421,-0.1913490950462372,0.007337319456789621,-1.0,True,True,,,,
R20_fe_metalizado_por_sn,Reducción,sobre-reduccion,sum,recuperacion_real_pct,dev,297,0.017955724709882902,0.7579580744297513,-0.00024089811785916576,0.9967015097846379,-0.1044182970302748,0.1324116711666965,,,True,,,,
R20_fe_metalizado_por_sn,Reducción,sobre-reduccion,sum,recuperacion_real_pct,lockbox,63,0.06898041474654378,0.5911352251362226,0.1201673104175123,0.3481910013982602,-0.1771799151808827,0.3265914220910298,,,True,,,,
R20_fe_metalizado_por_sn,Reducción,sobre-reduccion,sum,recuperacion_real_pct,total,360,0.039258664499640286,0.4577380781749585,0.019033053950758765,0.7189193053538494,-0.06447515199642684,0.147855863082475,,,True,,,,
F01_sn_ext,Fusión,conservacion,sum,rendimiento_proxy_batch,dev,298,0.0632000687442765,0.27681384732913494,0.03081350616434674,0.5962409830331757,-0.058609677038893866,0.1739793906227829,,,True,0.5536869929726496,False,1.0,False
F01_sn_ext,Fusión,conservacion,sum,rendimiento_proxy_batch,lockbox,63,0.18663594470046085,0.14302578212438646,0.24498573433446452,0.05296862600630823,-0.06720818581016165,0.42527411302772267,,,True,,,,
F01_sn_ext,Fusión,conservacion,sum,rendimiento_proxy_batch,total,361,0.07298403758742596,0.16644009163740536,0.043746280328827394,0.40727787990926695,-0.03318091353412789,0.1742212385446821,,,True,,,,
F01_sn_ext,Fusión,conservacion,sum,f_metal,dev,298,0.0632000687442765,0.27681384732913494,0.030813506164346575,0.5962409830331757,-0.04709496566262781,0.16815881774275998,,,True,,,,
F01_sn_ext,Fusión,conservacion,sum,f_metal,lockbox,63,0.18663594470046085,0.14302578212438646,0.24498573433446452,0.05296862600630823,-0.056377165448658846,0.433263629210017,,,True,,,,
F01_sn_ext,Fusión,conservacion,sum,f_metal,total,361,0.07298403758742596,0.16644009163740536,0.04374628032882724,0.40727787990926695,-0.0307435036131578,0.17610062045202268,,,True,,,,
F01_sn_ext,Fusión,conservacion,sum,f_dross,dev,298,-0.1795919283517766,0.0018547688013274173,-0.12234566550359255,0.03476592926673413,-0.28371499145630985,-0.06650264158582306,-1.0,True,True,,,,
F01_sn_ext,Fusión,conservacion,sum,f_dross,lockbox,63,-0.22422235023041476,0.07728840877760502,-0.21553924533770824,0.08978444342287914,-0.4572320525621789,0.019431401322271464,-1.0,True,True,,,,
F01_sn_ext,Fusión,conservacion,sum,f_dross,total,361,-0.16911255311876666,0.0012586029861087337,-0.1169128526074093,0.026333158112883538,-0.26120437118465223,-0.06958634038125311,-1.0,True,True,,,,
F01_sn_ext,Fusión,conservacion,sum,f_polvo,dev,298,0.13414407140698356,0.02053466754516276,0.09332035893514508,0.10790114760582684,0.024132605131950688,0.24966616777557762,-1.0,False,True,,,,
F01_sn_ext,Fusión,conservacion,sum,f_polvo,lockbox,63,0.014544930875576038,0.9099188212914742,-0.06801579097880847,0.5963463156468679,-0.21216097999319714,0.26402894457798554,-1.0,False,True,,,,
F01_sn_ext,Fusión,conservacion,sum,f_polvo,total,361,0.1093241609402978,0.03787712933973336,0.0727231419703598,0.16796449265141386,0.009110736872886343,0.21139568796177394,-1.0,False,True,,,,
F01_sn_ext,Fusión,conservacion,sum,recuperacion_real_pct,dev,298,0.2507331853698938,1.185129143671308e-05,0.2043439396257923,0.00038489239453525924,0.14391696934537235,0.35723937811436907,,,True,,,,
F01_sn_ext,Fusión,conservacion,sum,recuperacion_real_pct,lockbox,63,0.29046658986175117,0.02092283690334599,0.2519008218637585,0.0464143534314512,0.051629313930019544,0.5068250602285411,,,True,,,,
F01_sn_ext,Fusión,conservacion,sum,recuperacion_real_pct,total,361,0.23300122944756482,7.69894847430184e-06,0.1920322492289131,0.000242385636866146,0.14006774868094893,0.3326106801879623,,,True,,,,
F02_frac_sn_ext,Fusión,conservacion,ratio,rendimiento_proxy_batch,dev,298,0.014256331691655516,0.8063940305739776,-0.05428619294997983,0.3503682214018336,-0.09181448249513896,0.12259550060764182,,,True,0.9084278624670835,False,1.0,False
F02_frac_sn_ext,Fusión,conservacion,ratio,rendimiento_proxy_batch,lockbox,63,0.22849462365591397,0.07166933829233917,0.22277841706343224,0.07926476359878111,-0.037933827330243655,0.4538357970902414,,,True,,,,
F02_frac_sn_ext,Fusión,conservacion,ratio,rendimiento_proxy_batch,total,361,0.05859478548561779,0.2668292322183585,-0.009175404693765411,0.8620762939866399,-0.044634148597798094,0.15719809910679047,,,True,,,,
F02_frac_sn_ext,Fusión,conservacion,ratio,f_metal,dev,298,0.014256331691655516,0.8063940305739776,-0.05428619294997989,0.3503682214018336,-0.10176290368514135,0.12667145575271657,,,True,,,,
F02_frac_sn_ext,Fusión,conservacion,ratio,f_metal,lockbox,63,0.22849462365591397,0.07166933829233917,0.22277841706343213,0.07926476359878111,-0.018347324545335227,0.4588703182940758,,,True,,,,
F02_frac_sn_ext,Fusión,conservacion,ratio,f_metal,total,361,0.05859478548561779,0.2668292322183585,-0.009175404693765448,0.8620762939866348,-0.04257666812319648,0.1663432470827434,,,True,,,,
F02_frac_sn_ext,Fusión,conservacion,ratio,f_dross,dev,298,-0.0958997798798919,0.09846533365571411,-0.006505172698829474,0.9109614351905082,-0.2185729091921284,0.02331044247123715,-1.0,True,True,,,,
F02_frac_sn_ext,Fusión,conservacion,ratio,f_dross,lockbox,63,-0.23934331797235028,0.05885878406540528,-0.18594887038134253,0.1445299729724515,-0.48017671562164566,0.010402609988752245,-1.0,True,True,,,,
F02_frac_sn_ext,Fusión,conservacion,ratio,f_dross,total,361,-0.13544282689430778,0.009984342430764123,-0.045370684945362026,0.3900669153500342,-0.24213120615429395,-0.03781196027113155,-1.0,True,True,,,,
F02_frac_sn_ext,Fusión,conservacion,ratio,f_polvo,dev,298,0.10118644431028617,0.08117894467094684,0.0835198940130404,0.15036839947260225,-0.00521826785755333,0.2081942005150586,-1.0,False,True,,,,
F02_frac_sn_ext,Fusión,conservacion,ratio,f_polvo,lockbox,63,-0.027313748079877118,0.8317213274326605,-0.07475888243089096,0.5603554385036079,-0.25395673706620303,0.202557163556045,-1.0,True,True,,,,
F02_frac_sn_ext,Fusión,conservacion,ratio,f_polvo,total,361,0.08678133671496295,0.09971559507380393,0.06516658170270151,0.2167619503322466,-0.023279854454798982,0.18737963049064887,-1.0,False,True,,,,
F02_frac_sn_ext,Fusión,conservacion,ratio,recuperacion_real_pct,dev,298,0.1507743454513894,0.009140651329421991,0.08711022580524858,0.13353956174756618,0.04093618207763655,0.2621615813635366,,,True,,,,
F02_frac_sn_ext,Fusión,conservacion,ratio,recuperacion_real_pct,lockbox,63,0.26435291858678955,0.036293739817714825,0.22665825179271326,0.07404324420477523,0.011176011046474347,0.4932201790312281,,,True,,,,
F02_frac_sn_ext,Fusión,conservacion,ratio,recuperacion_real_pct,total,361,0.18443068256538092,0.0004278324397348088,0.11571537311177128,0.027923692148139466,0.08339780115810878,0.2852012667238595,,,True,,,,
F03_feo_formado,Fusión,matriz,sum,rendimiento_proxy_batch,dev,298,0.058068281295593806,0.31777323161053495,-0.03347780378260567,0.5648524223985536,-0.04910979680794001,0.17326791346003934,,,True,0.5536869929726496,False,1.0,False
F03_feo_formado,Fusión,matriz,sum,rendimiento_proxy_batch,lockbox,63,0.1261520737327189,0.32452925234837954,0.03683388541624963,0.7744165725570775,-0.1333018161212438,0.3736597673682722,,,True,,,,
F03_feo_formado,Fusión,matriz,sum,rendimiento_proxy_batch,total,361,0.05788121802033434,0.2727074614998671,-0.02480971553318217,0.6384821265078315,-0.0370059828637926,0.1630959828240869,,,True,,,,
F03_feo_formado,Fusión,matriz,sum,f_metal,dev,298,0.058068281295593806,0.31777323161053495,-0.03347780378260567,0.5648524223985536,-0.053588094311673704,0.17022048413904806,,,True,,,,
F03_feo_formado,Fusión,matriz,sum,f_metal,lockbox,63,0.1261520737327189,0.32452925234837954,0.036833885416249726,0.7744165725570796,-0.14107988953317105,0.37813303273247745,,,True,,,,
F03_feo_formado,Fusión,matriz,sum,f_metal,total,361,0.05788121802033434,0.2727074614998671,-0.02480971553318218,0.6384821265078315,-0.04279433179443624,0.16121436971693373,,,True,,,,
F03_feo_formado,Fusión,matriz,sum,f_dross,dev,298,-0.023426335360972064,0.6871270467302109,0.06726989923762203,0.24699063364183907,-0.1479190864370617,0.09467073890311523,-1.0,True,True,,,,
F03_feo_formado,Fusión,matriz,sum,f_dross,lockbox,63,-0.3854646697388633,0.0018098561031884414,-0.2719283725220372,0.03108763099821335,-0.5991426696266199,-0.15030285733129137,-1.0,True,True,,,,
F03_feo_formado,Fusión,matriz,sum,f_dross,total,361,-0.07082204639251514,0.1793890432757502,0.031190634068136828,0.5547144132423155,-0.1713244233445662,0.0333094564408227,-1.0,True,True,,,,
F03_feo_formado,Fusión,matriz,sum,f_polvo,dev,298,-0.06811555658944045,0.24108587341780535,-0.028083175773494718,0.629203259219059,-0.17497815630260746,0.05807479022334427,-1.0,True,True,,,,
F03_feo_formado,Fusión,matriz,sum,f_polvo,lockbox,63,0.28076996927803377,0.025816559813720857,0.29735275693346236,0.017947128241105875,0.04388642658517789,0.5062631449509708,-1.0,False,True,,,,
F03_feo_formado,Fusión,matriz,sum,f_polvo,total,361,-0.011541757854945591,0.827008286704257,-0.000840422296770472,0.9873040802829403,-0.10939290013742482,0.09389538367556552,-1.0,True,True,,,,
F03_feo_formado,Fusión,matriz,sum,recuperacion_real_pct,dev,298,0.13132582814520366,0.02336972078737715,0.060383463232794234,0.298829085983805,0.017560907226465382,0.24878625628355602,,,True,,,,
F03_feo_formado,Fusión,matriz,sum,recuperacion_real_pct,lockbox,63,0.1289842549923195,0.31369652357666933,-0.013654902484305408,0.915410193391314,-0.13488611351515228,0.3929862862063848,,,True,,,,
F03_feo_formado,Fusión,matriz,sum,recuperacion_real_pct,total,361,0.10451885748100986,0.04721023935564545,0.056349695551300386,0.28561990278386334,0.00658135201083412,0.21311381641065702,,,True,,,,
F04_feo_ret_por_fe,Fusión,matriz,ratio,rendimiento_proxy_batch,dev,298,0.10875312801195497,0.06078654490777417,0.02195901411449861,0.7057844228912323,0.002306063663843634,0.2171030878849599,,,True,0.32419490617479557,False,0.8510116287088384,False
F04_feo_ret_por_fe,Fusión,matriz,ratio,rendimiento_proxy_batch,lockbox,63,0.2460637480798771,0.051899878451963116,0.25438405541370307,0.04422965928807524,-0.006960919306580198,0.4724683503170122,,,True,,,,
F04_feo_ret_por_fe,Fusión,matriz,ratio,rendimiento_proxy_batch,total,361,0.12585461910081977,0.01673563451677435,0.025962012810750446,0.6229665289782114,0.019730420174466756,0.2294383888659585,,,True,,,,
F04_feo_ret_por_fe,Fusión,matriz,ratio,f_metal,dev,298,0.10875312801195497,0.06078654490777417,0.02195901411449853,0.7057844228912323,-0.0057198987191302755,0.22261112416455858,,,True,,,,
F04_feo_ret_por_fe,Fusión,matriz,ratio,f_metal,lockbox,63,0.2460637480798771,0.051899878451963116,0.25438405541370324,0.04422965928807499,-0.017868425278162396,0.4790422340355392,,,True,,,,
F04_feo_ret_por_fe,Fusión,matriz,ratio,f_metal,total,361,0.12585461910081977,0.01673563451677435,0.025962012810750383,0.6229665289782129,0.024456904832099426,0.23212565741225777,,,True,,,,
F04_feo_ret_por_fe,Fusión,matriz,ratio,f_dross,dev,298,-0.08802464273721933,0.12949432538458755,-0.04769697063931352,0.4119972576496248,-0.19652679573367235,0.02310388337163929,-1.0,True,True,,,,
F04_feo_ret_por_fe,Fusión,matriz,ratio,f_dross,lockbox,63,-0.47657450076804925,7.865894936057673e-05,-0.46648528497130975,0.00011642553015273935,-0.6530482282009588,-0.2597987250625351,-1.0,True,True,,,,
F04_feo_ret_por_fe,Fusión,matriz,ratio,f_dross,total,361,-0.14451365400998858,0.005946987853773442,-0.058717850523404856,0.26582428835835603,-0.243385961415708,-0.04084029917613768,-1.0,True,True,,,,
F04_feo_ret_por_fe,Fusión,matriz,ratio,f_polvo,dev,298,-0.05730012295521487,0.3242280760529816,0.02240971188320944,0.7000343065639532,-0.17706719026558324,0.048071179332995484,-1.0,True,True,,,,
F04_feo_ret_por_fe,Fusión,matriz,ratio,f_polvo,lockbox,63,0.22129416282642092,0.08133786159872128,0.24100612810626024,0.05707033864338068,-0.018702050975408432,0.4456964835770562,-1.0,False,True,,,,
F04_feo_ret_por_fe,Fusión,matriz,ratio,f_polvo,total,361,-0.01502476750177275,0.7760298448806118,0.030886086415305616,0.5585880688591878,-0.10928393711505513,0.09123966112296814,-1.0,True,True,,,,
F04_feo_ret_por_fe,Fusión,matriz,ratio,recuperacion_real_pct,dev,298,0.09888859640829292,0.0883649141953676,0.0716598645239643,0.21741598856672836,-0.018921343639619764,0.2170823411837108,,,True,,,,
F04_feo_ret_por_fe,Fusión,matriz,ratio,recuperacion_real_pct,lockbox,63,0.255568356374808,0.04321794421096373,0.19087381717360208,0.13400581143241333,0.01967115875718542,0.5029407266814003,,,True,,,,
F04_feo_ret_por_fe,Fusión,matriz,ratio,recuperacion_real_pct,total,361,0.10972845023288082,0.03716868101244547,0.06809502197437452,0.19676712050695627,0.006842613186758568,0.211125636274299,,,True,,,,
F05_ley_feo_next,Fusión,matriz,last,rendimiento_proxy_batch,dev,298,0.12069044481547726,0.037314954208583946,0.133819457815545,0.020845234409389353,0.012314800307268085,0.22872931911099378,,,True,0.29851963366867157,False,0.5597243131287591,False
F05_ley_feo_next,Fusión,matriz,last,rendimiento_proxy_batch,lockbox,63,0.18284370199692782,0.15147573459643587,0.18434509246080527,0.14808703434744083,-0.05702726512759375,0.4195782481249519,,,True,,,,
F05_ley_feo_next,Fusión,matriz,last,rendimiento_proxy_batch,total,361,0.12295562056919959,0.019442903180834543,0.13105770020707994,0.012694788464571291,0.01580449271983197,0.21999828294158372,,,True,,,,
F05_ley_feo_next,Fusión,matriz,last,f_metal,dev,298,0.12069044481547726,0.037314954208583946,0.13381945781554494,0.020845234409389353,0.011522207082259877,0.23132207493875567,,,True,,,,
F05_ley_feo_next,Fusión,matriz,last,f_metal,lockbox,63,0.18284370199692782,0.15147573459643587,0.18434509246080544,0.14808703434744006,-0.05557790856137319,0.42851559584611526,,,True,,,,
F05_ley_feo_next,Fusión,matriz,last,f_metal,total,361,0.12295562056919959,0.019442903180834543,0.13105770020707988,0.012694788464571291,0.02418388884268654,0.22832416029836997,,,True,,,,
F05_ley_feo_next,Fusión,matriz,last,f_dross,dev,298,0.03980684486372316,0.4936241057346202,0.008287360288150032,0.8867141353041718,-0.06513882275760997,0.1532855602506201,-1.0,False,True,,,,
F05_ley_feo_next,Fusión,matriz,last,f_dross,lockbox,63,-0.2972350230414747,0.017994791502714706,-0.29290159256859616,0.019825949830509896,-0.48842618954587746,-0.07920295915626879,-1.0,True,True,,,,
F05_ley_feo_next,Fusión,matriz,last,f_dross,total,361,-0.009179281738485269,0.8620185965869803,-0.02421480850366026,0.6465552063150424,-0.10125956678934343,0.09353918747349353,-1.0,True,True,,,,
F05_ley_feo_next,Fusión,matriz,last,f_polvo,dev,298,-0.20209076060390294,0.0004476812000248264,-0.19723127330417994,0.0006167812142425174,-0.3144158485964692,-0.0887962544907797,-1.0,True,True,,,,
F05_ley_feo_next,Fusión,matriz,last,f_polvo,lockbox,63,0.10387864823348694,0.41782773518778554,0.11667499675047688,0.36247989623326826,-0.1450004738691993,0.3525632295519427,-1.0,False,True,,,,
F05_ley_feo_next,Fusión,matriz,last,f_polvo,total,361,-0.15732429816736682,0.002722194770253272,-0.157280983401696,0.0027296676316985106,-0.2555387288921832,-0.0489342708798596,-1.0,True,True,,,,
F05_ley_feo_next,Fusión,matriz,last,recuperacion_real_pct,dev,298,0.1694846082618348,0.003338465910857568,0.178498266635324,0.0019795265695928214,0.06190299725796963,0.2781854007892649,,,True,,,,
F05_ley_feo_next,Fusión,matriz,last,recuperacion_real_pct,lockbox,63,0.1245199692780338,0.3308783934471429,0.08716915710056607,0.4969328434871216,-0.12929524166377648,0.3705265522233301,,,True,,,,
F05_ley_feo_next,Fusión,matriz,last,recuperacion_real_pct,total,361,0.15161922675258283,0.0038833435109235314,0.157173125514838,0.002748356935835925,0.05229293976984993,0.24508449311831831,,,True,,,,
F06_B2_ventana,Fusión,matriz,last,rendimiento_proxy_batch,dev,298,0.0893188126920254,0.12393176021286996,0.08214456717116603,0.15722484878859433,-0.02193850900717498,0.20175379091243914,,,True,0.49572704085147984,False,1.0,False
F06_B2_ventana,Fusión,matriz,last,rendimiento_proxy_batch,lockbox,63,-0.0016321044546850998,0.9898711127275848,0.0322094500088085,0.802123297966041,-0.2458294637184709,0.26306532318608156,,,True,,,,
F06_B2_ventana,Fusión,matriz,last,rendimiento_proxy_batch,total,361,0.07156252072460884,0.17487263777986445,0.0693216180341309,0.18880442417738574,-0.01991841606569486,0.1771215913342053,,,True,,,,
F06_B2_ventana,Fusión,matriz,last,f_metal,dev,298,0.0893188126920254,0.12393176021286996,0.0821445671711659,0.157224848788596,-0.01211771688354019,0.19583538771584647,,,True,,,,
F06_B2_ventana,Fusión,matriz,last,f_metal,lockbox,63,-0.0016321044546850998,0.9898711127275848,0.03220945000880854,0.802123297966041,-0.2493674092877671,0.2587729763355259,,,True,,,,
F06_B2_ventana,Fusión,matriz,last,f_metal,total,361,0.07156252072460884,0.17487263777986445,0.06932161803413081,0.18880442417738863,-0.026959952359245448,0.1784635785997651,,,True,,,,
F06_B2_ventana,Fusión,matriz,last,f_dross,dev,298,0.06858715320927168,0.23783626726404172,0.044224454462177355,0.4468983234548027,-0.050265427989512265,0.19801208857118344,-1.0,False,True,,,,
F06_B2_ventana,Fusión,matriz,last,f_dross,lockbox,63,0.04416282642089094,0.7310869989775433,0.07206662353649057,0.5746017406245035,-0.21943829916485785,0.278288806493137,-1.0,False,True,,,,
F06_B2_ventana,Fusión,matriz,last,f_dross,total,361,0.06648148431561601,0.20761093914676876,0.05472238116350876,0.2997841180880155,-0.045005658995627994,0.16469174234571435,-1.0,False,True,,,,
F06_B2_ventana,Fusión,matriz,last,f_polvo,dev,298,-0.19750897223905686,0.0006057117240614861,-0.16476824042429933,0.0043458211078320425,-0.29381607489593276,-0.0968228799759409,-1.0,True,True,,,,
F06_B2_ventana,Fusión,matriz,last,f_polvo,lockbox,63,-0.0557315668202765,0.664408335163141,-0.1378757122093158,0.2812138000898438,-0.3105226545606812,0.1716300456555145,-1.0,True,True,,,,
F06_B2_ventana,Fusión,matriz,last,f_polvo,total,361,-0.17901853353943156,0.0006326857092097161,-0.16089447943482596,0.002166571807640387,-0.27010272683587516,-0.08446745113356492,-1.0,True,True,,,,
F06_B2_ventana,Fusión,matriz,last,recuperacion_real_pct,dev,298,0.05210122367986389,0.37012702263639924,0.052239991225387666,0.3688520271396411,-0.05714147717613744,0.17572475009401536,,,True,,,,
F06_B2_ventana,Fusión,matriz,last,recuperacion_real_pct,lockbox,63,0.122215821812596,0.3399743096118737,0.1648181282927495,0.19675388089298132,-0.12361263902179004,0.36132700383621763,,,True,,,,
F06_B2_ventana,Fusión,matriz,last,recuperacion_real_pct,total,361,0.06280232421705616,0.2339359224211686,0.05939943893096394,0.26030547329731585,-0.038167070921224296,0.16121663921179843,,,True,,,,
F07_T_media,Fusión,termico,twmean,rendimiento_proxy_batch,dev,299,0.010860362281430272,0.8516511210628908,-0.008491006640064863,0.8837549228745113,-0.10063428688955013,0.12571394762546695,,,True,0.9084278624670835,False,1.0,False
F07_T_media,Fusión,termico,twmean,rendimiento_proxy_batch,lockbox,63,0.22206221198156684,0.08025981358338462,0.2307428914007951,0.06884619537235755,-0.01537702934906099,0.45680094465761795,,,True,,,,
F07_T_media,Fusión,termico,twmean,rendimiento_proxy_batch,total,362,0.070189562424008,0.18270491251302723,0.051739383443716584,0.3262664293823827,-0.04665128799377674,0.1677735791106932,,,True,,,,
F07_T_media,Fusión,termico,twmean,f_metal,dev,299,0.010860362281430272,0.8516511210628908,-0.008491006640064767,0.8837549228745124,-0.10709534562814792,0.12612435229567776,,,True,,,,
F07_T_media,Fusión,termico,twmean,f_metal,lockbox,63,0.22206221198156684,0.08025981358338462,0.23074289140079518,0.06884619537235755,-0.022752881938693945,0.4598044774170603,,,True,,,,
F07_T_media,Fusión,termico,twmean,f_metal,total,362,0.070189562424008,0.18270491251302723,0.05173938344371673,0.32626642938238043,-0.0387272968586278,0.17552677530844737,,,True,,,,
F07_T_media,Fusión,termico,twmean,f_dross,dev,299,0.10312810037934053,0.07498887474549638,0.11915504730029858,0.03948519719151269,-0.009535507131831617,0.2088084475893576,-1.0,False,True,,,,
