id,fase,familia,agg,kpi,muestra,n,rho_spearman,p_spearman,r_pearson,p_pearson,ci_low,ci_high,signo_esperado,signo_ok,dir_ok,p_bh,significativo_bh
FE04_pureza_feo_fe_total,Reducción,balance_Fe,last,rendimiento_proxy_batch,dev,287,0.017693587755434025,0.7653493501785826,-0.010775055291690587,0.8557791981734155,-0.09537679688901637,0.13686523536925843,,,True,0.9184192202142991,False
FE04_pureza_feo_fe_total,Reducción,balance_Fe,last,rendimiento_proxy_batch,lockbox,63,0.13093933532440585,0.3063555924612879,0.11780892901571717,0.35780162804922105,-0.13508342630414455,0.3707876937028421,,,True,,
FE04_pureza_feo_fe_total,Reducción,balance_Fe,last,rendimiento_proxy_batch,total,350,0.0429980906040079,0.42260276913937483,0.01452802403671221,0.7865168290794129,-0.05801923831614025,0.15222625924291375,,,True,,
FE04_pureza_feo_fe_total,Reducción,balance_Fe,last,f_metal,dev,287,0.017693587755434025,0.7653493501785826,-0.010775055291690474,0.8557791981734155,-0.09547505460099241,0.12267081130086778,,,True,,
FE04_pureza_feo_fe_total,Reducción,balance_Fe,last,f_metal,lockbox,63,0.13093933532440585,0.3063555924612879,0.11780892901571713,0.35780162804922105,-0.11042231006298388,0.36735887903966635,,,True,,
FE04_pureza_feo_fe_total,Reducción,balance_Fe,last,f_metal,total,350,0.0429980906040079,0.42260276913937483,0.014528024036712814,0.7865168290794057,-0.055150667484962015,0.1421287231175086,,,True,,
FE04_pureza_feo_fe_total,Reducción,balance_Fe,last,f_dross,dev,287,-0.005419248019654473,0.9271684920499589,0.029167590974093,0.6226637942680454,-0.12512375746502508,0.11088065606289543,-1.0,True,True,,
FE04_pureza_feo_fe_total,Reducción,balance_Fe,last,f_dross,lockbox,63,-0.05438666982060836,0.6720399225998082,-0.0644355122321476,0.615863544614674,-0.309130727257263,0.22565048063497886,-1.0,True,True,,
FE04_pureza_feo_fe_total,Reducción,balance_Fe,last,f_dross,total,350,-0.023283707035339454,0.6642166542820912,0.007028324863858958,0.895760148075164,-0.13147728182375007,0.08111232937181281,-1.0,True,True,,
FE04_pureza_feo_fe_total,Reducción,balance_Fe,last,f_polvo,dev,287,-0.010389913252659564,0.8608809498398169,-0.017390637514950843,0.7692527130557061,-0.11705727198749158,0.10223651720913582,-1.0,True,True,,
FE04_pureza_feo_fe_total,Reducción,balance_Fe,last,f_polvo,lockbox,63,-0.05692573003632304,0.6576603742227853,-0.0830625971437522,0.517498278448126,-0.26901884491144246,0.16791926126746246,-1.0,True,True,,
FE04_pureza_feo_fe_total,Reducción,balance_Fe,last,f_polvo,total,350,-0.01779478871921828,0.7400815455535078,-0.028690653097723007,0.5926892903203395,-0.12597344870108873,0.08486730322921479,-1.0,True,True,,
FE04_pureza_feo_fe_total,Reducción,balance_Fe,last,recuperacion_real_pct,dev,287,0.01328622129311893,0.8226713542828548,-0.041585496856216805,0.4828462758490489,-0.1088867143138091,0.1254642620143758,,,True,,
FE04_pureza_feo_fe_total,Reducción,balance_Fe,last,recuperacion_real_pct,lockbox,63,0.23298416539397868,0.06612122481007475,0.2048139611566428,0.10734817845053761,0.00433613824548915,0.44029978900147315,,,True,,
FE04_pureza_feo_fe_total,Reducción,balance_Fe,last,recuperacion_real_pct,total,350,0.0511167153563725,0.34033241248301205,0.00146654315292649,0.9781898488220054,-0.04738875810606145,0.1577631596239403,,,True,,
SB01_sn_metal_eq_l06_R,Reducción,balance_Sn,sb_custom,rendimiento_proxy_batch,dev,297,0.05833044759219256,0.31640978879763654,0.012712897349774946,0.8272927349187478,-0.05663414359155561,0.1703460510256386,,,True,0.40681258559696126,False
SB01_sn_metal_eq_l06_R,Reducción,balance_Sn,sb_custom,rendimiento_proxy_batch,lockbox,63,0.01987327188940092,0.8771400565270405,-0.022503230629707563,0.8610330845188587,-0.22708372471257068,0.2630772035423907,,,True,,
SB01_sn_metal_eq_l06_R,Reducción,balance_Sn,sb_custom,rendimiento_proxy_batch,total,360,0.06799460901190081,0.19805584353605793,0.023480437838175206,0.6570268072668809,-0.03376015801767549,0.1784250300247249,,,True,,
SB01_sn_metal_eq_l06_R,Reducción,balance_Sn,sb_custom,f_metal,dev,297,0.05833044759219256,0.31640978879763654,0.012712897349774856,0.8272927349187508,-0.05372034337746955,0.16996479203966056,,,True,,
SB01_sn_metal_eq_l06_R,Reducción,balance_Sn,sb_custom,f_metal,lockbox,63,0.01987327188940092,0.8771400565270405,-0.022503230629707653,0.861033084518855,-0.20905169388780667,0.2671272754188529,,,True,,
SB01_sn_metal_eq_l06_R,Reducción,balance_Sn,sb_custom,f_metal,total,360,0.06799460901190081,0.19805584353605793,0.02348043783817511,0.6570268072668809,-0.03218058930981,0.1724490917801123,,,True,,
SB01_sn_metal_eq_l06_R,Reducción,balance_Sn,sb_custom,f_dross,dev,297,-0.13293968159739972,0.02193104277053938,-0.09213567458266467,0.11307686471904685,-0.24753951440478023,-0.019690500074867428,-1.0,True,True,,
SB01_sn_metal_eq_l06_R,Reducción,balance_Sn,sb_custom,f_dross,lockbox,63,-0.09120583717357912,0.4771393210754895,-0.001843898196230473,0.9885567975037932,-0.3468143969699912,0.17940488866293952,-1.0,True,True,,
SB01_sn_metal_eq_l06_R,Reducción,balance_Sn,sb_custom,f_dross,total,360,-0.14085525351275857,0.00743727333470809,-0.09584432702821548,0.06931249806387982,-0.23874864367634965,-0.029036572787211154,-1.0,True,True,,
SB01_sn_metal_eq_l06_R,Reducción,balance_Sn,sb_custom,f_polvo,dev,297,0.08159776616152456,0.16072408696919843,0.08544196849000284,0.14184409038357185,-0.03698677805337092,0.19091034232539947,-1.0,False,True,,
SB01_sn_metal_eq_l06_R,Reducción,balance_Sn,sb_custom,f_polvo,lockbox,63,0.06758832565284179,0.5986620741370872,0.03403932283815159,0.7911287419508712,-0.20262186638103974,0.3203896749813075,-1.0,False,True,,
SB01_sn_metal_eq_l06_R,Reducción,balance_Sn,sb_custom,f_polvo,total,360,0.080559777981826,0.12708979645867305,0.07750019970806832,0.14222460201715878,-0.02753446465394988,0.18213676741899015,-1.0,False,True,,
SB01_sn_metal_eq_l06_R,Reducción,balance_Sn,sb_custom,recuperacion_real_pct,dev,297,0.1819052121065544,0.0016440146611562303,0.1414366136457057,0.014708774485371442,0.07083056077323155,0.2827357452577728,,,True,,
SB01_sn_metal_eq_l06_R,Reducción,balance_Sn,sb_custom,recuperacion_real_pct,lockbox,63,0.207613287250384,0.10252687789429761,0.1203283271057903,0.34754073307766165,-0.04953082005666304,0.45861146746619325,,,True,,
SB01_sn_metal_eq_l06_R,Reducción,balance_Sn,sb_custom,recuperacion_real_pct,total,360,0.20190613610701727,0.0001146106699089474,0.15385239169815443,0.0034287171972654357,0.10118938976890329,0.30527018449320786,,,True,,
SB02_sn_metal_eq_l15_R,Reducción,balance_Sn,sb_custom,rendimiento_proxy_batch,dev,297,0.12008530800477112,0.038614092384789994,0.10313613240592436,0.07595470016372916,0.01563869219113658,0.22185339261656717,,,True,0.07722818476957999,False
SB02_sn_metal_eq_l15_R,Reducción,balance_Sn,sb_custom,rendimiento_proxy_batch,lockbox,63,0.00811251920122888,0.9496847181499031,0.012790928142675254,0.9207445857682063,-0.23559508184840067,0.23086082231024643,,,True,,
SB02_sn_metal_eq_l15_R,Reducción,balance_Sn,sb_custom,rendimiento_proxy_batch,total,360,0.11869253106376848,0.024311711963995734,0.10391613746167837,0.04882120180801755,0.019140320396169128,0.21744949227269134,,,True,,
SB02_sn_metal_eq_l15_R,Reducción,balance_Sn,sb_custom,f_metal,dev,297,0.12008530800477112,0.038614092384789994,0.10313613240592429,0.07595470016372916,0.01599884606646486,0.2236603300845396,,,True,,
SB02_sn_metal_eq_l15_R,Reducción,balance_Sn,sb_custom,f_metal,lockbox,63,0.00811251920122888,0.9496847181499031,0.012790928142675125,0.9207445857682082,-0.24417770549524873,0.23754901588104796,,,True,,
SB02_sn_metal_eq_l15_R,Reducción,balance_Sn,sb_custom,f_metal,total,360,0.11869253106376848,0.024311711963995734,0.10391613746167828,0.04882120180801755,0.023533288456391153,0.21414855622880527,,,True,,
SB02_sn_metal_eq_l15_R,Reducción,balance_Sn,sb_custom,f_dross,dev,297,-0.16767530190348984,0.0037552280657216592,-0.15742499663766163,0.006556992825949643,-0.2740652090268813,-0.05160006850737911,-1.0,True,True,,
SB02_sn_metal_eq_l15_R,Reducción,balance_Sn,sb_custom,f_dross,lockbox,63,-0.07094854070660522,0.5805668675872159,0.010216881370047615,0.9366571059460284,-0.3077380901549792,0.18121262009723793,-1.0,True,True,,
SB02_sn_metal_eq_l15_R,Reducción,balance_Sn,sb_custom,f_dross,total,360,-0.16360825829417405,0.001842792868210231,-0.14607242809923932,0.005489700677879972,-0.26731422833093593,-0.05826117180346627,-1.0,True,True,,
SB02_sn_metal_eq_l15_R,Reducción,balance_Sn,sb_custom,f_polvo,dev,297,0.042486812621040815,0.4657287246813675,0.03133262665126442,0.590693215367784,-0.0635877787069872,0.15299613853216829,-1.0,False,True,,
SB02_sn_metal_eq_l15_R,Reducción,balance_Sn,sb_custom,f_polvo,lockbox,63,0.04603494623655914,0.7201456431800343,-0.03112209583454706,0.8086748169365383,-0.22372364763237737,0.3166340182253652,-1.0,False,True,,
SB02_sn_metal_eq_l15_R,Reducción,balance_Sn,sb_custom,f_polvo,total,360,0.04029737883779968,0.44591701852606846,0.021622872378474208,0.68262320967707,-0.06347069036809472,0.1369222392315752,-1.0,False,True,,
SB02_sn_metal_eq_l15_R,Reducción,balance_Sn,sb_custom,recuperacion_real_pct,dev,297,0.1831094364651412,0.0015286927864898755,0.1654529237950997,0.004248840593036873,0.06748668308628605,0.2953208423889467,,,True,,
SB02_sn_metal_eq_l15_R,Reducción,balance_Sn,sb_custom,recuperacion_real_pct,lockbox,63,0.21745391705069125,0.08690104503373952,0.16115537324464288,0.20702696046721178,-0.01935636808187286,0.4556729318881934,,,True,,
SB02_sn_metal_eq_l15_R,Reducción,balance_Sn,sb_custom,recuperacion_real_pct,total,360,0.20494216776364013,8.979469235004576e-05,0.17940709499964164,0.0006263017519816048,0.10753247861184503,0.30037980837833184,,,True,,
SB03_sn_metal_eq_l06_F,Fusión,balance_Sn,sb_custom,rendimiento_proxy_batch,dev,298,-0.030240906517533302,0.6030887161379244,-0.03695581446361654,0.5251074371104929,-0.13447755438604456,0.07991138979599496,,,False,0.6579149630595539,False
SB03_sn_metal_eq_l06_F,Fusión,balance_Sn,sb_custom,rendimiento_proxy_batch,lockbox,63,-0.21846198156682028,0.08541251913678875,-0.2539334271453627,0.04461970205382087,-0.4382334665940249,0.005961368879099551,,,False,,
SB03_sn_metal_eq_l06_F,Fusión,balance_Sn,sb_custom,rendimiento_proxy_batch,total,361,-0.07212214893150293,0.17151575366341149,-0.06418795694702684,0.22375778713762784,-0.16246501765079024,0.026932312017658454,,,False,,
SB03_sn_metal_eq_l06_F,Fusión,balance_Sn,sb_custom,f_metal,dev,298,-0.030240906517533302,0.6030887161379244,-0.03695581446361651,0.5251074371104959,-0.13967541981111392,0.08312348360643369,,,False,,
SB03_sn_metal_eq_l06_F,Fusión,balance_Sn,sb_custom,f_metal,lockbox,63,-0.21846198156682028,0.08541251913678875,-0.25393342714536254,0.04461970205382087,-0.4351938487841929,0.021650581594553086,,,False,,
SB03_sn_metal_eq_l06_F,Fusión,balance_Sn,sb_custom,f_metal,total,361,-0.07212214893150293,0.17151575366341149,-0.0641879569470268,0.22375778713762823,-0.17513919321207003,0.03001334883035712,,,False,,
SB03_sn_metal_eq_l06_F,Fusión,balance_Sn,sb_custom,f_dross,dev,298,0.1291097774902852,0.025830580238118878,0.07151759829084946,0.2183328348753941,0.006887360053344975,0.24323580491607477,-1.0,False,False,,
SB03_sn_metal_eq_l06_F,Fusión,balance_Sn,sb_custom,f_dross,lockbox,63,0.18687596006144394,0.14250309419665516,0.1663213117193974,0.1926449971822151,-0.06493773118437582,0.4264660428711405,-1.0,False,False,,
SB03_sn_metal_eq_l06_F,Fusión,balance_Sn,sb_custom,f_dross,total,361,0.15350009947812243,0.0034586079582457283,0.0869591690762969,0.09902062589204548,0.05437568679739476,0.25405153479725257,-1.0,False,False,,
SB03_sn_metal_eq_l06_F,Fusión,balance_Sn,sb_custom,f_polvo,dev,298,-0.10553765528962494,0.06886728137520032,-0.027940315596575123,0.6309491496311734,-0.222465124389254,0.011851525249813798,-1.0,True,False,,
SB03_sn_metal_eq_l06_F,Fusión,balance_Sn,sb_custom,f_polvo,lockbox,63,0.06480414746543779,0.6138414017454649,0.14381156666424033,0.2608145039305147,-0.20640143466822655,0.31212802247248955,-1.0,False,False,,
SB03_sn_metal_eq_l06_F,Fusión,balance_Sn,sb_custom,f_polvo,total,361,-0.07810639567805817,0.13856973673534578,-0.009380059271207162,0.8590316746895788,-0.16906528539162166,0.02154990781712954,-1.0,True,False,,
SB03_sn_metal_eq_l06_F,Fusión,balance_Sn,sb_custom,recuperacion_real_pct,dev,298,-0.12278494128508717,0.0341148355446564,-0.06390336579504352,0.27149285324265227,-0.24529741979322534,-0.004127905248706464,,,False,,
SB03_sn_metal_eq_l06_F,Fusión,balance_Sn,sb_custom,recuperacion_real_pct,lockbox,63,-0.28110599078341014,0.025632109621008623,-0.24084037521634913,0.057246613092790825,-0.5314600185364219,-0.022685782445468428,,,False,,
SB03_sn_metal_eq_l06_F,Fusión,balance_Sn,sb_custom,recuperacion_real_pct,total,361,-0.16596419807879684,0.0015542641573582394,-0.08593126302451579,0.10309136433936388,-0.27449917156424286,-0.054296048066098834,,,False,,
SB04_sn_metal_eq_l15_F,Fusión,balance_Sn,sb_custom,rendimiento_proxy_batch,dev,298,-0.042715544028645865,0.46257037744143437,-0.05165244155409283,0.37426904834740476,-0.1563907519454911,0.06956490305001603,,,False,0.6167605032552458,False
SB04_sn_metal_eq_l15_F,Fusión,balance_Sn,sb_custom,rendimiento_proxy_batch,lockbox,63,-0.1569220430107527,0.21936647688957323,-0.22159591074393517,0.08091296403304732,-0.40809035238361707,0.08081549633140479,,,False,,
SB04_sn_metal_eq_l15_F,Fusión,balance_Sn,sb_custom,rendimiento_proxy_batch,total,361,-0.08197685985828192,0.1199993414716597,-0.07539466795063389,0.1528416242305413,-0.1782231737458494,0.014001795342875715,,,False,,
SB04_sn_metal_eq_l15_F,Fusión,balance_Sn,sb_custom,f_metal,dev,298,-0.042715544028645865,0.46257037744143437,-0.05165244155409279,0.37426904834740476,-0.155630674354087,0.06488474659110015,,,False,,
SB04_sn_metal_eq_l15_F,Fusión,balance_Sn,sb_custom,f_metal,lockbox,63,-0.1569220430107527,0.21936647688957323,-0.2215959107439351,0.08091296403304732,-0.3827478398041276,0.1001435853233798,,,False,,
SB04_sn_metal_eq_l15_F,Fusión,balance_Sn,sb_custom,f_metal,total,361,-0.08197685985828192,0.1199993414716597,-0.07539466795063389,0.1528416242305413,-0.17891210872608587,0.025925359871519713,,,False,,
SB04_sn_metal_eq_l15_F,Fusión,balance_Sn,sb_custom,f_dross,dev,298,0.14225099868519767,0.013978165951517347,0.07744381120689137,0.18244255400054232,0.023161593895474467,0.25359158228011164,-1.0,False,False,,
SB04_sn_metal_eq_l15_F,Fusión,balance_Sn,sb_custom,f_dross,lockbox,63,0.05813172043010753,0.6508730834399286,0.08225295823310652,0.5216029868885054,-0.1966361265827598,0.2785990270846213,-1.0,False,False,,
SB04_sn_metal_eq_l15_F,Fusión,balance_Sn,sb_custom,f_dross,total,361,0.1491717808624498,0.0045065092622536915,0.08406704759402368,0.11081108395230874,0.043727093693903936,0.2556726385969233,-1.0,False,False,,
SB04_sn_metal_eq_l15_F,Fusión,balance_Sn,sb_custom,f_polvo,dev,298,-0.09168903916496562,0.1142271828572068,-0.013912645961821807,0.8109724374996558,-0.19937336286993435,0.014477930062992084,-1.0,True,False,,
SB04_sn_metal_eq_l15_F,Fusión,balance_Sn,sb_custom,f_polvo,lockbox,63,0.13215245775729648,0.30185684465664975,0.20625444433644852,0.1048458072652894,-0.12282123627964728,0.3555276391670254,-1.0,False,False,,
SB04_sn_metal_eq_l15_F,Fusión,balance_Sn,sb_custom,f_polvo,total,361,-0.05186483218805956,0.3257670672660198,0.009779230718865262,0.8530992958582493,-0.1513438976137893,0.04922543352371774,-1.0,True,False,,
SB04_sn_metal_eq_l15_F,Fusión,balance_Sn,sb_custom,recuperacion_real_pct,dev,298,-0.03199261588523333,0.5822522052343958,-0.01640941863635545,0.7778676255380784,-0.14308661472210307,0.07512540162163306,,,False,,
SB04_sn_metal_eq_l15_F,Fusión,balance_Sn,sb_custom,recuperacion_real_pct,lockbox,63,-0.1737711213517665,0.17318726687178607,-0.21453836635148948,0.09132132222151215,-0.4354585491847655,0.09907638255302484,,,False,,
SB04_sn_metal_eq_l15_F,Fusión,balance_Sn,sb_custom,recuperacion_real_pct,total,361,-0.0868469516332267,0.09945872219939482,-0.04298005658027628,0.415550311642664,-0.1903344036144147,0.016250666609581955,,,False,,
MX01_nbo_t_F,Fusión,matriz,last,rendimiento_proxy_batch,dev,298,0.17778126940659766,0.0020654266921327252,0.1883175194527215,0.0010889518758778207,0.07884638135229115,0.29057783311729557,,,True,0.012392560152796352,True
MX01_nbo_t_F,Fusión,matriz,last,rendimiento_proxy_batch,lockbox,63,0.20962941628264212,0.0991598156088328,0.24003696170358618,0.058107292374711225,-0.06839004655260274,0.4484725119397927,,,True,,
MX01_nbo_t_F,Fusión,matriz,last,rendimiento_proxy_batch,total,361,0.18734179152446395,0.00034506163256152337,0.19814972297126396,0.00015099455659040435,0.0874088159808347,0.2927572741098951,,,True,,
