id,fase,variante,muestra,n,coef,ci_low,ci_high,p,r2_adj,controles_usados,controles_excluidos
R12_d_avance,Reducción,C_solo,lockbox,63,-0.2233314399084687,-1.5407277224227007,1.0940648426057633,0.7396909409226182,-0.014148710493048,,
R12_d_avance,Reducción,C_solo,total,361,0.006346327166463062,-0.47300585917392984,0.48569851350685594,0.9792982451382144,-0.002783587765817108,,
R13_sn_residual,Reducción,A_controles,dev,298,0.014333575585454561,-0.6030151847898838,0.6316823359607929,0.9637037095016535,0.0013110126963485902,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t",
R13_sn_residual,Reducción,A_controles,lockbox,63,0.5864359225541853,-0.6886990526557297,1.8615708977641003,0.36738125814202416,0.0797478682383469,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t",
R13_sn_residual,Reducción,A_controles,total,361,0.292938905256873,-0.09312732275919289,0.6790051332729389,0.136967460838035,0.006885312594979709,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t",
R13_sn_residual,Reducción,B_controles_idx,dev,298,-0.058565918789865,-0.7116673077592379,0.594535470179508,0.8604849119764832,0.00018270856096402888,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t,z_idx_cronologico",
R13_sn_residual,Reducción,B_controles_idx,lockbox,63,0.5586749013510106,-0.7446198997418954,1.8619697024439166,0.4008158755369542,0.06450677442370956,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t,z_idx_cronologico",
R13_sn_residual,Reducción,B_controles_idx,total,361,0.21922981470108693,-0.18448606501104686,0.6229456944132208,0.2871841465807431,0.0077248536217428,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t,z_idx_cronologico",
R13_sn_residual,Reducción,C_solo,dev,299,-0.10135524531934711,-0.7137237407618188,0.5110132501231245,0.7456348605771654,-0.0030323012476876077,,
R13_sn_residual,Reducción,C_solo,lockbox,63,0.639260625425484,-1.8391289425916106,3.1176501934425787,0.613178834892128,0.043586028230227836,,
R13_sn_residual,Reducción,C_solo,total,362,0.1755153683872066,-0.2623343385052053,0.6133650752796185,0.4320629556600356,-0.0013080343508369285,,
R14_log_sn_feo_next,Reducción,A_controles,dev,298,0.36612672260263146,-0.159740645485425,0.8919940906906879,0.17238085022471217,0.007409207417373054,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t",
R14_log_sn_feo_next,Reducción,A_controles,lockbox,63,1.1603566724743226,0.3607736012588223,1.959939743689823,0.004450856701470292,0.11348526380002666,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t",
R14_log_sn_feo_next,Reducción,A_controles,total,361,0.49818417539739335,0.04750507517970126,0.9488632756150854,0.030268465898781273,0.014974358545027822,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t",
R14_log_sn_feo_next,Reducción,B_controles_idx,dev,298,0.3439758747504611,-0.1793411319202738,0.867292881421196,0.19764751998748142,0.005407797189274199,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t,z_idx_cronologico",
R14_log_sn_feo_next,Reducción,B_controles_idx,lockbox,63,1.141435040516848,0.19838204271516635,2.08448803831853,0.017679408085733296,0.09763253786340309,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t,z_idx_cronologico",
R14_log_sn_feo_next,Reducción,B_controles_idx,total,361,0.46063004894516474,0.01368624661979595,0.9075738512705336,0.04338528473200411,0.015784054179484253,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t,z_idx_cronologico",
R14_log_sn_feo_next,Reducción,C_solo,dev,299,0.30511118818011423,-0.20033976231463707,0.8105621386748656,0.23676330820345526,0.0008201990967515727,,
R14_log_sn_feo_next,Reducción,C_solo,lockbox,63,1.3623743994385809,0.4085140101981535,2.316234788679008,0.005120299483953786,0.10859088656273297,,
R14_log_sn_feo_next,Reducción,C_solo,total,362,0.46408590114236703,0.027963505953613743,0.9002082963311203,0.037011798139072856,0.00749784082611793,,
R15_d_log_sn_feo,Reducción,A_controles,dev,297,0.5313594638423762,0.0006646372251569721,1.0620542904595953,0.049713766103679384,0.015266585595047788,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t",
R15_d_log_sn_feo,Reducción,A_controles,lockbox,63,1.305636251297063,0.44503084736051357,2.1662416552336126,0.0029443570966639788,0.12174686075964825,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t",
R15_d_log_sn_feo,Reducción,A_controles,total,360,0.7482656265680587,0.3204683878671953,1.1760628652689222,0.0006076019227926048,0.029589116787804404,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t",
R15_d_log_sn_feo,Reducción,B_controles_idx,dev,297,0.5279789552062021,-0.004139904226977742,1.060097814639382,0.051809241873546005,0.013405288713000285,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t,z_idx_cronologico",
R15_d_log_sn_feo,Reducción,B_controles_idx,lockbox,63,1.291419306114948,0.2720793556040999,2.310759256625796,0.013024010760708159,0.10590585026623611,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t,z_idx_cronologico",
R15_d_log_sn_feo,Reducción,B_controles_idx,total,360,0.7179971481733985,0.28673944613424873,1.1492548502125484,0.001101902187879956,0.029589460818599145,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t,z_idx_cronologico",
R15_d_log_sn_feo,Reducción,C_solo,dev,298,0.45978875699061106,-0.06543326062201871,0.9850107746032408,0.08620093180351734,0.006383137772913217,,
R15_d_log_sn_feo,Reducción,C_solo,lockbox,63,1.482517521954045,0.4628609493508682,2.5021740945572217,0.00437651228699371,0.1134554743042202,,
R15_d_log_sn_feo,Reducción,C_solo,total,361,0.6794827315996508,0.24265191759609828,1.1163135456032034,0.0022984161189297664,0.019310736150045638,,
R16_feo_por_sn_disp,Reducción,A_controles,dev,287,0.14909333912369538,-0.33533827426577795,0.6335249525131688,0.546364078362098,0.01009090576599414,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t",
R16_feo_por_sn_disp,Reducción,A_controles,lockbox,63,0.7402037075084102,-0.5007333496578852,1.9811407646747057,0.24236558572782785,0.03970056419308632,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t",
R16_feo_por_sn_disp,Reducción,A_controles,total,350,0.289707015632409,-0.16753034808129647,0.7469443793461146,0.2142958683254168,0.014068052571948653,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t",
R16_feo_por_sn_disp,Reducción,B_controles_idx,dev,287,0.15008465853245423,-0.3361185059915762,0.6362878230564847,0.5451685958142514,0.006571128391049341,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t,z_idx_cronologico",
R16_feo_por_sn_disp,Reducción,B_controles_idx,lockbox,63,0.8308501541057005,-0.45120260218487274,2.112902910396274,0.20402090659355876,0.0345261300425459,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t,z_idx_cronologico",
R16_feo_por_sn_disp,Reducción,B_controles_idx,total,350,0.28281961871605454,-0.17643538543437276,0.7420746228664818,0.22743593698459996,0.012637855158836864,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t,z_idx_cronologico",
R16_feo_por_sn_disp,Reducción,C_solo,dev,288,0.11716713649918375,-0.34655837418259444,0.5808926471809619,0.6204490652042292,-0.0027816759329937213,,
R16_feo_por_sn_disp,Reducción,C_solo,lockbox,63,0.8214745893306201,-0.5080691702293434,2.1510183488905836,0.225900271604753,-0.0036690702246617857,,
R16_feo_por_sn_disp,Reducción,C_solo,total,351,0.22941559736501937,-0.21952311415829484,0.6783543088883336,0.31654834245291974,-0.00035701855201808463,,
R17_dT,Reducción,A_controles,dev,298,-0.21055887354151662,-0.7789875217204281,0.3578697746373949,0.4678294847108925,0.003127621577763584,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t",
R17_dT,Reducción,A_controles,lockbox,63,-1.961915881397073,-4.375157523341228,0.4513257605470824,0.11106814130626576,0.09334836543005232,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t",
R17_dT,Reducción,A_controles,total,361,-0.0852344019799113,-0.5943694450986812,0.4239006411388586,0.7428224654245749,0.0032247572960785176,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t",
R17_dT,Reducción,B_controles_idx,dev,298,-0.3316615908904212,-0.958506694814178,0.2951835130333356,0.2997310986217383,0.004072750795263036,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t,z_idx_cronologico",
R17_dT,Reducción,B_controles_idx,lockbox,63,-1.9060419543416103,-4.397962462146069,0.5858785534628481,0.1338335827043458,0.08222029252858676,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t,z_idx_cronologico",
R17_dT,Reducción,B_controles_idx,total,361,-0.223597812289677,-0.7770687992873153,0.3298731747079613,0.4284716846065939,0.007555558355371361,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t,z_idx_cronologico",
R17_dT,Reducción,C_solo,dev,299,-0.24291134564256894,-0.7390749047697505,0.2532522134846126,0.3372779426066428,-0.00034939230499353435,,
R17_dT,Reducción,C_solo,lockbox,63,-1.610631375305399,-4.365900909046877,1.1446381584360785,0.2519092114081193,0.028376448075740246,,
R17_dT,Reducción,C_solo,total,362,-0.20582458412301696,-0.6787174616403249,0.267068293394291,0.39362277923248656,-0.000756594391050136,,
R18_T_ventana,Reducción,A_controles,dev,298,-0.4425271504008903,-1.0191572538444058,0.1341029530426251,0.132543147278428,0.0104912245882115,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t",
R18_T_ventana,Reducción,A_controles,lockbox,63,-1.2782670023654488,-2.855582206532397,0.2990482018014995,0.11220310740252636,0.062840123025245,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t",
R18_T_ventana,Reducción,A_controles,total,361,-0.597261505935113,-1.1310477949674405,-0.06347521690278557,0.028304988864705095,0.018888776523768525,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t",
R18_T_ventana,Reducción,B_controles_idx,dev,298,-0.43953177564135726,-1.0713816848743165,0.19231813359160188,0.1727553424579381,0.007080533421269242,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t,z_idx_cronologico",
R18_T_ventana,Reducción,B_controles_idx,lockbox,63,-1.531376049393629,-3.341592499997372,0.2788404012101138,0.09730597911066162,0.06753553232720877,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t,z_idx_cronologico",
R18_T_ventana,Reducción,B_controles_idx,total,361,-0.5433657314046075,-1.0996663559566162,0.01293489314740115,0.055570133177000075,0.016805977574672837,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t,z_idx_cronologico",
R18_T_ventana,Reducción,C_solo,dev,299,-0.4607895365363482,-1.0167921930841173,0.09521312001142096,0.1043057427594753,0.007428375078756599,,
R18_T_ventana,Reducción,C_solo,lockbox,63,-1.6030390029267174,-3.0016024709516707,-0.20447553490176396,0.024670815592116348,0.043335908343989815,,
R18_T_ventana,Reducción,C_solo,total,362,-0.6023114513614275,-1.1138960792860653,-0.09072682343678962,0.02102399930021437,0.014530484482242034,,
R19_T_gas_bhf,Reducción,A_controles,dev,298,0.6323477117995662,0.18279642847151828,1.0818989951276141,0.005834790391348838,0.020211218640410422,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t",
R19_T_gas_bhf,Reducción,A_controles,lockbox,63,-0.4994708261968547,-1.8443170600407734,0.8453754076470642,0.4666605746949971,0.0421513607576417,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t",
R19_T_gas_bhf,Reducción,A_controles,total,361,0.4242098818540865,-0.026756444558473758,0.8751762082666468,0.0652302765111259,0.011543111748748558,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t",
R19_T_gas_bhf,Reducción,B_controles_idx,dev,298,0.6234900668377404,0.1689271924637853,1.0780529412116957,0.007180894064442029,0.018487523350926627,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t,z_idx_cronologico",
R19_T_gas_bhf,Reducción,B_controles_idx,lockbox,63,-0.481121193330327,-1.774543606823738,0.8123012201630839,0.46596606484404846,0.03338691187291587,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t,z_idx_cronologico",
R19_T_gas_bhf,Reducción,B_controles_idx,total,361,0.4254239747803435,-0.029041152596153086,0.87988910215684,0.06654737973087238,0.014340724233038338,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t,z_idx_cronologico",
R19_T_gas_bhf,Reducción,C_solo,dev,299,0.5802846808890567,0.16467084787053726,0.9958985139075762,0.006209213520839298,0.012499786941604696,,
R19_T_gas_bhf,Reducción,C_solo,lockbox,63,-0.6754192444777921,-1.8425331126463753,0.491694623690791,0.2566902390367033,0.00923437035248642,,
R19_T_gas_bhf,Reducción,C_solo,total,362,0.376666515261852,-0.03911381094076305,0.7924468414644671,0.07580154505665322,0.0039912337717143975,,
R20_fe_metalizado_por_sn,Reducción,A_controles,dev,296,1.2832863217449557,0.6624853543762911,1.9040872891136202,5.0883369603934556e-05,0.072605574484927,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t",
R20_fe_metalizado_por_sn,Reducción,A_controles,lockbox,63,-0.3914155357422593,-1.4902968430126664,0.7074657715281478,0.4850968393728363,0.03588307091939924,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t",
R20_fe_metalizado_por_sn,Reducción,A_controles,total,359,1.1493100990193845,0.6204403809241511,1.6781798171146178,2.050826421667668e-05,0.06260551383160617,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t",
R20_fe_metalizado_por_sn,Reducción,B_controles_idx,dev,296,1.3483186537772778,0.6769322740907409,2.019705033463815,8.281027346084316e-05,0.0711089584839355,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t,z_idx_cronologico",
R20_fe_metalizado_por_sn,Reducción,B_controles_idx,lockbox,63,-0.34591366258267753,-1.4751871314565774,0.7833598062912224,0.5482617960961456,0.026402705195069598,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t,z_idx_cronologico",
R20_fe_metalizado_por_sn,Reducción,B_controles_idx,total,359,1.1495846116834059,0.5805064940281954,1.7186627293386163,7.517338936892677e-05,0.05993490929705292,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t,z_idx_cronologico",
R20_fe_metalizado_por_sn,Reducción,C_solo,dev,297,1.029895298440484,0.4502685214448613,1.6095220754361068,0.0004967314005201005,0.047853852696818855,,
R20_fe_metalizado_por_sn,Reducción,C_solo,lockbox,63,0.08481030597405859,-1.3033486022946323,1.4729692142427495,0.904685119565998,-0.016040861833133357,,
R20_fe_metalizado_por_sn,Reducción,C_solo,total,360,0.9127744707333834,0.38993853068002315,1.4356104107867436,0.0006222334160374548,0.03702317271131983,,
F01_sn_ext,Fusión,A_controles,dev,297,0.04543544698169587,-0.6011481286618355,0.6920190226252273,0.8904563954758031,0.0023207692561402204,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t",
F01_sn_ext,Fusión,A_controles,lockbox,63,1.7008807403060886,0.7243170251034808,2.6774444555086965,0.0006409446250793418,0.13017119443031822,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t",
F01_sn_ext,Fusión,A_controles,total,360,0.19302105894546506,-0.41231593746279005,0.7983580553537202,0.5319941512360501,0.005292032311512762,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t",
F01_sn_ext,Fusión,B_controles_idx,dev,297,0.11024645973902669,-0.5643780863001258,0.7848710057781791,0.7487444641872151,0.0015615951917197224,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t,z_idx_cronologico",
F01_sn_ext,Fusión,B_controles_idx,lockbox,63,1.6656188526654936,0.6580835714063249,2.6731541339246623,0.001194720250682763,0.11879619448093426,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t,z_idx_cronologico",
F01_sn_ext,Fusión,B_controles_idx,total,360,0.28004688445715686,-0.3390622461888888,0.8991560151032025,0.37531199512898983,0.009474131466484126,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t,z_idx_cronologico",
F01_sn_ext,Fusión,C_solo,dev,298,0.13869366899410676,-0.44690783992435323,0.7242951779125667,0.6425064483150819,-0.0024256985400146203,,
F01_sn_ext,Fusión,C_solo,lockbox,63,1.261382918811167,0.11061149706149842,2.4121543405608357,0.03168559551013527,0.04460846920817374,,
F01_sn_ext,Fusión,C_solo,total,361,0.19975232706120316,-0.34667500101987725,0.7461796551422836,0.47369149402099464,-0.0008664475338744371,,
F02_frac_sn_ext,Fusión,A_controles,dev,297,-0.311084726216876,-0.9503313527804257,0.3281619003466737,0.3401837591445913,0.006726751719780766,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t",
F02_frac_sn_ext,Fusión,A_controles,lockbox,63,1.6278431305421082,0.07514492504228754,3.180541336041929,0.039896481973215284,0.10474345802039353,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t",
F02_frac_sn_ext,Fusión,A_controles,total,360,-0.14712958102127616,-0.7457437426502683,0.451484580607716,0.6299998033792309,0.0047437457392105475,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t",
F02_frac_sn_ext,Fusión,B_controles_idx,dev,297,-0.26646951957400034,-0.9486981689517474,0.41575912980374674,0.44395237693048095,0.004017544743287638,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t,z_idx_cronologico",
F02_frac_sn_ext,Fusión,B_controles_idx,lockbox,63,1.5813581757695987,0.0027419251928717525,3.1599744263463254,0.04960339690517049,0.09270284580748478,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t,z_idx_cronologico",
F02_frac_sn_ext,Fusión,B_controles_idx,total,360,-0.06733485752890567,-0.6709588240851914,0.53628910902738,0.8269336509708387,0.006636204921385946,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t,z_idx_cronologico",
F02_frac_sn_ext,Fusión,C_solo,dev,298,-0.24161370191560014,-0.8055976899970004,0.3223702861658001,0.40109968547311814,-0.0004214315835615601,,
F02_frac_sn_ext,Fusión,C_solo,lockbox,63,1.2910089508853932,-0.15815784217537932,2.740175743946166,0.08080066113373302,0.03405039070124405,,
F02_frac_sn_ext,Fusión,C_solo,total,361,-0.04189632639692163,-0.5754219029842713,0.491629250190428,0.8776801533700577,-0.0027010927619330882,,
F03_feo_formado,Fusión,A_controles,dev,297,-0.3135646060609359,-0.9030887360328843,0.2759595239110126,0.29718273224068514,0.005773733526210023,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t",
F03_feo_formado,Fusión,A_controles,lockbox,63,0.6435731543845369,-2.284148882336771,3.571295191105844,0.6665846030461733,0.034840958622022744,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t",
F03_feo_formado,Fusión,A_controles,total,360,-0.4260551074570683,-0.9293246822885072,0.07721446737437054,0.09706437583349879,0.01058751650467682,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t",
F03_feo_formado,Fusión,B_controles_idx,dev,297,-0.2498610915977965,-0.9557271607291983,0.45600497753360536,0.4878175396704869,0.002728205311326448,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t,z_idx_cronologico",
F03_feo_formado,Fusión,B_controles_idx,lockbox,63,0.4743108716200575,-2.6080888445058634,3.5567105877459784,0.7629618382337996,0.024045804566707907,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t,z_idx_cronologico",
F03_feo_formado,Fusión,B_controles_idx,total,360,-0.3197682695835019,-0.8884975193656124,0.24896098019860857,0.27046575474601275,0.009541876521626524,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t,z_idx_cronologico",
F03_feo_formado,Fusión,C_solo,dev,298,-0.14467368275567521,-0.611593865925784,0.32224650041443365,0.5436595398196598,-0.002253828669615876,,
F03_feo_formado,Fusión,C_solo,lockbox,63,0.2819422254551709,-2.3859055750259306,2.9497900259362724,0.8359067841762822,-0.0150144659488336,,
F03_feo_formado,Fusión,C_solo,total,361,-0.11328502387468008,-0.5683311644368357,0.34176111668747555,0.625593347929007,-0.0021682787895782596,,
F04_feo_ret_por_fe,Fusión,A_controles,dev,297,-0.20175223840474818,-1.1346327892150831,0.7311283124055868,0.6716551185412174,0.0036136599364665623,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t",
F04_feo_ret_por_fe,Fusión,A_controles,lockbox,63,4.648370223343726,0.30037835175220273,8.996362094935249,0.03613839008658903,0.0960764499122293,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t",
F04_feo_ret_por_fe,Fusión,A_controles,total,360,-0.275226239855928,-1.1767087500121014,0.6262562703002454,0.549583141792451,0.006095108875072697,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t",
F04_feo_ret_por_fe,Fusión,B_controles_idx,dev,297,-0.1278837523358057,-1.0888042733602055,0.8330367686885941,0.7942150616333161,0.0015752099885679716,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t,z_idx_cronologico",
F04_feo_ret_por_fe,Fusión,B_controles_idx,lockbox,63,4.483242488685594,-0.055846466562694985,9.022331443933883,0.052886116676331675,0.0828649351536005,"z_feed_sn_total_t,z_ley_sn_conc_batch_pct,z_espesor_ladrillo_norm_mm,z_frac_carga_secundaria_F,z_feed_dross_Fe_total_t,z_idx_cronologico",
