id,fase,familia,grupo_mecanistico,variante,palanca,role,theta_unidad,theta_1sd,ci_lo_1sd,ci_hi_1sd,significativo,signo_teorico,concuerda_teoria,theta_1sd_rel,sd_target,r2_oof_interno,n_obs,n_batches
F08_T_ventana,Fusión,termico,termico_ventana,cinetica,tasa_gn_nm3_min,gn,1.3868951369046942,2.0409644034234082,0.5813138265013695,3.832523014529246,True,0,,0.0420965921092379,48.48288902168706,0.8902314624383566,1777,298
F08_T_ventana,Fusión,termico,termico_ventana,cinetica,exceso_o2_combustion_pct,o2,0.17734530178080865,0.49485795118095727,-0.4366391061795888,1.7077100069898032,False,0,,0.01020685774231813,48.48288902168706,0.8902314624383566,1777,298
F08_T_ventana,Fusión,termico,termico_ventana,cinetica,tasa_aire_nm3_min,aire,0.10017887952600568,0.5528233930190494,-1.5002448268555313,1.8942581887954983,False,0,,0.011402443298537015,48.48288902168706,0.8902314624383566,1777,298
F09_T_gas_bhf,Fusión,polvo,polvo,primitiva,tasa_feed_Carbon_kg_min,carbon,-0.08889266534614622,-0.7616783800220023,-1.1465529761257403,-0.33416510065069466,True,0,,-0.1565760198785416,4.864591529487387,0.4104135843920057,1777,298
F09_T_gas_bhf,Fusión,polvo,polvo,primitiva,tasa_gn_nm3_min,gn,-0.5410426736452045,-0.7962021123726625,-1.266519558155335,-0.3674664351852129,True,-1,True,-0.16367296360781258,4.864591529487387,0.4104135843920057,1777,298
F09_T_gas_bhf,Fusión,polvo,polvo,primitiva,tasa_o2_nm3_min,o2,0.04234259877979585,0.1416240636995279,-0.4111927564040203,0.7050037031609646,False,-1,False,0.02911324883930218,4.864591529487387,0.4104135843920057,1777,298
F09_T_gas_bhf,Fusión,polvo,polvo,primitiva,tasa_aire_nm3_min,aire,-0.15679331106209687,-0.8652423608065851,-1.3457106524450595,-0.5383951944741983,True,0,,-0.17786536763915328,4.864591529487387,0.4104135843920057,1777,298
F09_T_gas_bhf,Fusión,polvo,polvo,cinetica,relacion_C_Sn_carga,carbon,-11.791598460072857,-0.6100702564615491,-1.0323499702227803,-0.1751990828054983,True,0,,-0.12541037675281158,4.864591529487387,0.40829909531436404,1777,298
F09_T_gas_bhf,Fusión,polvo,polvo,cinetica,tasa_gn_nm3_min,gn,-0.49723638513093227,-0.7317364774990223,-1.322613797771919,-0.22957275577792713,True,-1,True,-0.150420949644693,4.864591529487387,0.40829909531436404,1777,298
F09_T_gas_bhf,Fusión,polvo,polvo,cinetica,exceso_o2_combustion_pct,o2,-0.017013687550837042,-0.04747438177892162,-0.31597634362617205,0.2322924178083824,False,-1,True,-0.009759171246167157,4.864591529487387,0.40829909531436404,1777,298
F09_T_gas_bhf,Fusión,polvo,polvo,cinetica,tasa_aire_nm3_min,aire,-0.16159237640167634,-0.8917253440152138,-1.3463441081471466,-0.4844430863648931,True,0,,-0.18330939784150396,4.864591529487387,0.40829909531436404,1777,298
F10_irf_next,Fusión,matriz,matriz,primitiva,tasa_feed_Carbon_kg_min,carbon,6.412315934161181e-05,0.000550199023460298,-0.001247669221050891,0.0025284754481310593,False,-1,False,0.013902982566436423,0.03957417200454158,0.7100040335221325,1769,298
F10_irf_next,Fusión,matriz,matriz,primitiva,tasa_gn_nm3_min,gn,-0.0008445878372352428,-0.0012444951707945083,-0.0033376507607135054,0.0016983171283001643,False,-1,True,-0.03144715625766443,0.03957417200454158,0.7100040335221325,1769,298
F10_irf_next,Fusión,matriz,matriz,primitiva,tasa_o2_nm3_min,o2,0.0006639879763808035,0.0022233380869159103,-0.00177259802963704,0.005172769376773049,False,1,True,0.05618154402979694,0.03957417200454158,0.7100040335221325,1769,298
F10_irf_next,Fusión,matriz,matriz,primitiva,tasa_aire_nm3_min,aire,6.122935771661359e-05,0.0003386032923842968,-0.0027191203288607904,0.0023623338023549705,False,1,True,0.008556168713913669,0.03957417200454158,0.7100040335221325,1769,298
F10_irf_next,Fusión,matriz,matriz,cinetica,relacion_C_Sn_carga,carbon,0.008976898927732842,0.000465017175106259,-0.0009654059461212994,0.002249641170922243,False,-1,False,0.011750521907391847,0.03957417200454158,0.7096942511296677,1769,298
F10_irf_next,Fusión,matriz,matriz,cinetica,tasa_gn_nm3_min,gn,0.0005479588349522793,0.0008074140945773036,-0.0012394185052978937,0.00264115599472481,False,-1,False,0.020402551807897427,0.03957417200454158,0.7096942511296677,1769,298
F10_irf_next,Fusión,matriz,matriz,cinetica,exceso_o2_combustion_pct,o2,0.00023679000747888756,0.0006621941515755515,-0.0008837041047760118,0.0018907212410432073,False,1,True,0.01673298815953894,0.03957417200454158,0.7096942511296677,1769,298
F10_irf_next,Fusión,matriz,matriz,cinetica,tasa_aire_nm3_min,aire,-3.335851393469161e-05,-0.00018447527572658544,-0.002571092691304835,0.0018257612915601991,False,1,False,-0.004661506896604554,0.03957417200454158,0.7096942511296677,1769,298
F11_log_sn_feo_next,Fusión,conservacion,conservacion,primitiva,tasa_feed_Carbon_kg_min,carbon,-0.0019109179574127305,-0.016402672244606988,-0.032387724466956105,-0.0022522388706768827,True,-1,True,-0.059909087559328035,0.2737927234889599,0.5583534092372039,1769,298
F11_log_sn_feo_next,Fusión,conservacion,conservacion,primitiva,tasa_gn_nm3_min,gn,-0.00024279160300063902,-0.00035774507393828396,-0.03462132208962725,0.028630815705695256,False,-1,True,-0.0013066273981993143,0.2737927234889599,0.5583534092372039,1769,298
F11_log_sn_feo_next,Fusión,conservacion,conservacion,primitiva,tasa_o2_nm3_min,o2,-0.006583184290830033,-0.022042607416965766,-0.06338266544248247,0.01885157217187462,False,1,False,-0.08050837559185384,0.2737927234889599,0.5583534092372039,1769,298
F11_log_sn_feo_next,Fusión,conservacion,conservacion,primitiva,tasa_aire_nm3_min,aire,-0.0015664725908882682,-0.00866238574678775,-0.03431912335710799,0.011695062643696756,False,1,False,-0.031638480513296194,0.2737927234889599,0.5583534092372039,1769,298
F11_log_sn_feo_next,Fusión,conservacion,conservacion,cinetica,relacion_C_Sn_carga,carbon,-0.4091391158813455,-0.021209063666537836,-0.03980222754026561,-0.0031509918056032687,True,-1,True,-0.07746394205174356,0.2737927234889599,0.5597682840475697,1769,298
F11_log_sn_feo_next,Fusión,conservacion,conservacion,cinetica,tasa_gn_nm3_min,gn,-0.016558747064509608,-0.02439874410690695,-0.04267920333221791,-0.0019696811242097263,True,-1,True,-0.08911392456304916,0.2737927234889599,0.5597682840475697,1769,298
F11_log_sn_feo_next,Fusión,conservacion,conservacion,cinetica,exceso_o2_combustion_pct,o2,-0.004533219456625046,-0.012677382246457047,-0.03333203352489061,0.008687604462100354,False,1,False,-0.04630284576196283,0.2737927234889599,0.5597682840475697,1769,298
F11_log_sn_feo_next,Fusión,conservacion,conservacion,cinetica,tasa_aire_nm3_min,aire,-2.3929393785714764e-05,-0.0001323263751082332,-0.02004130436097649,0.018060783040005583,False,1,False,-0.00048330858987773276,0.2737927234889599,0.5597682840475697,1769,298
F12_d_log_sn_feo,Fusión,conservacion,conservacion,primitiva,tasa_feed_Carbon_kg_min,carbon,-0.002442802343791456,-0.020968187591799786,-0.03675656084478341,-0.005516181125742952,True,-1,True,-0.07951367656402357,0.26370542148074894,0.48204907724371904,1769,298
F12_d_log_sn_feo,Fusión,conservacion,conservacion,primitiva,tasa_gn_nm3_min,gn,-0.003393347843271658,-0.004999981301191626,-0.042699341646833304,0.02586268462679366,False,-1,True,-0.01896047973953632,0.26370542148074894,0.48204907724371904,1769,298
F12_d_log_sn_feo,Fusión,conservacion,conservacion,primitiva,tasa_o2_nm3_min,o2,-0.0052337488249195995,-0.017524265700324622,-0.05286761193853547,0.02431941510120229,False,1,False,-0.06645394547416968,0.26370542148074894,0.48204907724371904,1769,298
F12_d_log_sn_feo,Fusión,conservacion,conservacion,primitiva,tasa_aire_nm3_min,aire,-0.0015738660713447558,-0.008703270713494454,-0.03662152966563566,0.01037189541116988,False,1,False,-0.033003761032382915,0.26370542148074894,0.48204907724371904,1769,298
F12_d_log_sn_feo,Fusión,conservacion,conservacion,cinetica,relacion_C_Sn_carga,carbon,-0.4502647543749381,-0.023340945589532903,-0.039961533710947746,-0.005213617178590912,True,-1,True,-0.08851143620206854,0.26370542148074894,0.4835706338765422,1769,298
F12_d_log_sn_feo,Fusión,conservacion,conservacion,cinetica,tasa_gn_nm3_min,gn,-0.017393096737861026,-0.025628129645346266,-0.04028467923420319,-0.005645340750510074,True,-1,True,-0.09718469002813875,0.26370542148074894,0.4835706338765422,1769,298
F12_d_log_sn_feo,Fusión,conservacion,conservacion,cinetica,exceso_o2_combustion_pct,o2,-0.004383835005622164,-0.012259620916973434,-0.03198831806172092,0.008020544262549003,False,1,False,-0.04648983266302855,0.26370542148074894,0.4835706338765422,1769,298
F12_d_log_sn_feo,Fusión,conservacion,conservacion,cinetica,tasa_aire_nm3_min,aire,-0.00020321497681974332,-0.0011237518798455034,-0.020763241597253297,0.015580582606786035,False,1,False,-0.004261390886601623,0.26370542148074894,0.4835706338765422,1769,298
F13_masa_por_carga,Fusión,matriz,explor,primitiva,tasa_feed_Carbon_kg_min,carbon,0.0018027954481467366,0.015512686069755938,-0.00015907075680953145,0.032143386951357336,False,0,,0.07360450741948453,0.21075728394385573,0.3476294453431926,1740,298
F13_masa_por_carga,Fusión,matriz,explor,primitiva,tasa_gn_nm3_min,gn,0.009533601076737971,0.013862048450741724,-0.022952842463807393,0.04665489469386737,False,0,,0.06577257113654243,0.21075728394385573,0.3476294453431926,1740,298
F13_masa_por_carga,Fusión,matriz,explor,primitiva,tasa_o2_nm3_min,o2,-0.0020063363950208503,-0.006593182730316712,-0.04627236489283812,0.03279598767986433,False,0,,-0.031283297103378356,0.21075728394385573,0.3476294453431926,1740,298
F13_masa_por_carga,Fusión,matriz,explor,primitiva,tasa_aire_nm3_min,aire,0.00014239915535485537,0.0007887118833438653,-0.02440079890174962,0.01839679941298275,False,0,,0.0037422757998436373,0.21075728394385573,0.3476294453431926,1740,298
F13_masa_por_carga,Fusión,matriz,explor,cinetica,relacion_C_Sn_carga,carbon,0.27914423954019113,0.014403102781283515,1.4302160012552083e-07,0.030761863132477873,True,0,,0.06833976274395527,0.21075728394385573,0.34781450647133105,1740,298
F13_masa_por_carga,Fusión,matriz,explor,cinetica,tasa_gn_nm3_min,gn,0.0037598200369264724,0.005466854245151333,-0.009020349148125,0.017705976804268102,False,0,,0.025939099910813355,0.21075728394385573,0.34781450647133105,1740,298
F13_masa_por_carga,Fusión,matriz,explor,cinetica,exceso_o2_combustion_pct,o2,-0.0018307232829753556,-0.005086789041160495,-0.021820429286003914,0.013087063896591929,False,0,,-0.024135768624327023,0.21075728394385573,0.34781450647133105,1740,298
F13_masa_por_carga,Fusión,matriz,explor,cinetica,tasa_aire_nm3_min,aire,0.0007783230200042947,0.004310928765186254,-0.012828231238024453,0.017095136008866526,False,0,,0.02045447106034378,0.21075728394385573,0.34781450647133105,1740,298
F14_sn_ret_por_c,Fusión,conservacion,conservacion,primitiva,tasa_feed_Carbon_kg_min,carbon,-0.01719331222344281,-0.1470787063940752,-0.20178393025456764,-0.09796887480399315,True,-1,True,-0.17519694035591274,0.8395049941813177,0.44888701656337615,1749,298
F14_sn_ret_por_c,Fusión,conservacion,conservacion,primitiva,tasa_gn_nm3_min,gn,-0.036328021957811985,-0.05362169532531099,-0.14341870360757822,0.04011487152069769,False,-1,True,-0.06387299146159657,0.8395049941813177,0.44888701656337615,1749,298
F14_sn_ret_por_c,Fusión,conservacion,conservacion,primitiva,tasa_o2_nm3_min,o2,-0.0046830723700008944,-0.01567328637515208,-0.12585071653524188,0.09281495504111897,False,1,False,-0.01866967615890911,0.8395049941813177,0.44888701656337615,1749,298
F14_sn_ret_por_c,Fusión,conservacion,conservacion,primitiva,tasa_aire_nm3_min,aire,0.00121196877841067,0.006654292711038075,-0.07367854731187345,0.04745685829567996,False,1,True,0.007926448034448344,0.8395049941813177,0.44888701656337615,1749,298
F14_sn_ret_por_c,Fusión,conservacion,conservacion,cinetica,relacion_C_Sn_carga,carbon,-2.5709394254660936,-0.13271828765774285,-0.1829633136806708,-0.08346882803777701,True,-1,True,-0.158091123433005,0.8395049941813177,0.44792742766216964,1749,298
F14_sn_ret_por_c,Fusión,conservacion,conservacion,cinetica,tasa_gn_nm3_min,gn,-0.04982661241356958,-0.07354618517450673,-0.1233915281770356,-0.01951618520076283,True,-1,True,-0.087606608280191,0.8395049941813177,0.44792742766216964,1749,298
F14_sn_ret_por_c,Fusión,conservacion,conservacion,cinetica,exceso_o2_combustion_pct,o2,-0.004275721357324926,-0.01163752841405864,-0.051027344819700005,0.03456010843948949,False,1,False,-0.013862369485255434,0.8395049941813177,0.44792742766216964,1749,298
F14_sn_ret_por_c,Fusión,conservacion,conservacion,cinetica,tasa_aire_nm3_min,aire,0.002152558889276089,0.01181858574424147,-0.050639280173373054,0.05232739804798897,False,1,True,0.014078041019597403,0.8395049941813177,0.44792742766216964,1749,298
F15_dT,Fusión,termico,explor,primitiva,tasa_feed_Carbon_kg_min,carbon,0.16247544777896186,1.3921737566955994,0.12004002192470621,2.7205848436960833,True,0,,0.08015155317931665,17.369267362555043,0.1746686598635614,1777,298
F15_dT,Fusión,termico,explor,primitiva,tasa_gn_nm3_min,gn,-0.016855539162302036,-0.02480472713138636,-1.760677293835094,1.7603614803982743,False,0,,-0.001428081370021444,17.369267362555043,0.1746686598635614,1777,298
F15_dT,Fusión,termico,explor,primitiva,tasa_o2_nm3_min,o2,-1.170127524411234,-3.913746908063221,-6.138012528858713,-1.739323677935574,True,0,,-0.22532596374793226,17.369267362555043,0.1746686598635614,1777,298
F15_dT,Fusión,termico,explor,primitiva,tasa_aire_nm3_min,aire,-0.14056553975378394,-0.7756916327664507,-2.334038788637251,0.5328438653208074,False,0,,-0.04465885731246787,17.369267362555043,0.1746686598635614,1777,298
F15_dT,Fusión,termico,explor,cinetica,relacion_C_Sn_carga,carbon,8.137935751137789,0.4210381287638898,-0.7475574248631741,1.7603227206615164,False,0,,0.024240408071072177,17.369267362555043,0.1722267063584958,1777,298
F15_dT,Fusión,termico,explor,cinetica,tasa_gn_nm3_min,gn,-2.6497606279539903,-3.899405928639136,-5.463836408842889,-2.5143282773385742,True,0,,-0.22450031122472908,17.369267362555043,0.1722267063584958,1777,298
F15_dT,Fusión,termico,explor,cinetica,exceso_o2_combustion_pct,o2,-0.6149997488042362,-1.716073178223893,-3.0135681027735064,-0.745714982504819,True,0,,-0.09879939909978197,17.369267362555043,0.1722267063584958,1777,298
F15_dT,Fusión,termico,explor,cinetica,tasa_aire_nm3_min,aire,0.11190318054907555,0.6175223385754094,-1.030997630273047,2.2187536540801567,False,0,,0.035552584094978835,17.369267362555043,0.1722267063584958,1777,298
F16_sn_ret_frac,Fusión,conservacion,conservacion,primitiva,tasa_feed_Carbon_kg_min,carbon,0.0002472921959823817,0.0021220868968214296,-0.005420897650638776,0.011569086225055442,False,-1,False,0.013097834835384242,0.16201814448663993,0.5410340986241481,1770,298
F16_sn_ret_frac,Fusión,conservacion,conservacion,primitiva,tasa_gn_nm3_min,gn,-0.0018881183387521859,-0.002781773806746501,-0.02716124409351555,0.017745099141161666,False,-1,True,-0.017169520213681295,0.16201814448663993,0.5410340986241481,1770,298
F16_sn_ret_frac,Fusión,conservacion,conservacion,primitiva,tasa_o2_nm3_min,o2,-0.0013476585236671032,-0.004511996145309343,-0.030591224986184055,0.025680083758419642,False,1,False,-0.02784870891841008,0.16201814448663993,0.5410340986241481,1770,298
F16_sn_ret_frac,Fusión,conservacion,conservacion,primitiva,tasa_aire_nm3_min,aire,-0.00016589214678440142,-0.0009171073617534342,-0.02100145413717526,0.012842864714978357,False,1,False,-0.005660522558503064,0.16201814448663993,0.5410340986241481,1770,298
F16_sn_ret_frac,Fusión,conservacion,conservacion,cinetica,relacion_C_Sn_carga,carbon,0.03176079295534818,0.001645990048511634,-0.006585321102250854,0.011221237637507419,False,-1,False,0.010159294526714956,0.16201814448663993,0.5417625241511096,1770,298
F16_sn_ret_frac,Fusión,conservacion,conservacion,cinetica,tasa_gn_nm3_min,gn,-0.006693238550817529,-0.009861180467785209,-0.022895143522999914,0.0034207642462685713,False,-1,True,-0.060864667343467606,0.16201814448663993,0.5417625241511096,1770,298
F16_sn_ret_frac,Fusión,conservacion,conservacion,cinetica,exceso_o2_combustion_pct,o2,-0.0020485406213606493,-0.005727241043097941,-0.016747595057303825,0.007687845316019545,False,1,False,-0.03534938053540177,0.16201814448663993,0.5417625241511096,1770,298
F16_sn_ret_frac,Fusión,conservacion,conservacion,cinetica,tasa_aire_nm3_min,aire,0.0004321856471720953,0.0023892670409577823,-0.01312363393336735,0.014136210683978752,False,1,True,0.014746910282970203,0.16201814448663993,0.5417625241511096,1770,298
