target,especificacion,variable,theta,se,ci_lo,ci_hi,t,p,theta_por_sd,sd_usada,n,n_clusters,r2_within
dT,1_within_dev,m6_feo_inv_kg_prev,0.01652592373528918,0.0036882109846157174,0.009297163038057363,0.023754684432521,4.480742507471018,7.438380832737202e-06,8.45486960804478,511.6125272919173,1432,362,0.18860275877321386
dT,1_within_dev,temperatura_horno_celsius_prev,-0.3349312350339238,0.026486804696302033,-0.38684441830422217,-0.28301805176362543,-12.64521103523995,1.1890484857300538e-36,-5.09848563319478,15.222484796553465,1432,362,0.18860275877321386
dT,2_within_carbon_cinetico,dev__gn,0.4151516771986346,0.1475501345909995,0.125958727486238,0.7043446269110312,2.813631301316066,0.004898537654876628,0.8611242530351462,2.074240091828246,1432,362,0.19377223567642177
dT,2_within_carbon_cinetico,dev_carbon_x_sn,-0.022322693708652912,0.01071351376472963,-0.04332079483539711,-0.0013245925819087116,-2.0836015334336255,0.037196427418411886,-0.9755758145087124,43.70331946679676,1432,362,0.19377223567642177
dT,2_within_carbon_cinetico,ley_sn_escoria_pct_prev,-0.03960673966751305,0.8191568092759932,-1.6451245835392059,1.5659111042041798,-0.0483506200754398,0.9614368127121227,-0.06727897752813343,1.698674975343103,1432,362,0.19377223567642177
dT,2_within_carbon_cinetico,ley_feo_escoria_pct_prev,-13.927114635524717,2.868337513435001,-19.548952857362494,-8.305276413686942,-4.855465777751582,1.2010409623519688e-06,-9.346695350580587,0.6711149864983101,1432,362,0.19377223567642177
dT,2_within_carbon_cinetico,m6_sn_inv_kg_prev,-0.004378623542990405,0.0012380686779777138,-0.0068051935622138425,-0.0019520535237669682,-3.536656423731304,0.0004052264529858386,-7.101547118645015,1621.8674770553519,1432,362,0.19377223567642177
dT,2_within_carbon_cinetico,m6_feo_inv_kg_prev,0.01735846989425481,0.0037423330715671307,0.010023631855830079,0.024693307932679542,4.638408597604013,3.511021453184859e-06,8.880810652520363,511.6125272919173,1432,362,0.19377223567642177
dT,2_within_carbon_cinetico,temperatura_horno_celsius_prev,-0.3403057644907759,0.02671395538896375,-0.39266415493775453,-0.2879473740437972,-12.738875974591366,3.59537414975129e-37,-5.180299326140339,15.222484796553465,1432,362,0.19377223567642177
dT,3_within_nivel,tasa_gn_nm3_min,-0.1789987509778929,0.16323584048040826,-0.4989351193056185,0.14093761734983276,-1.0965652546101021,0.2728314831435926,-0.37549275711538893,2.097739537644952,1433,362,0.19113247108707654
dT,3_within_nivel,tasa_feed_Carbon_kg_min,0.18226192000576197,0.06840302837166148,0.04819444796383396,0.31632939204768995,2.6645299827291096,0.007709599342272397,0.9677857585454556,5.309862633482958,1433,362,0.19113247108707654
dT,3_within_nivel,ley_sn_escoria_pct_prev,0.07171375763461521,0.7994570752921815,-1.4951933171237868,1.6386208323930171,0.08970307456270324,0.9285231726469442,0.12178298399136782,1.6981816043144407,1433,362,0.19113247108707654
dT,3_within_nivel,ley_feo_escoria_pct_prev,-14.05789816991582,2.8642149929978418,-19.671656400171234,-8.444139939660406,-4.908115558463042,9.195567014438573e-07,-9.432656798926688,0.6709862800907721,1433,362,0.19113247108707654
dT,3_within_nivel,m6_sn_inv_kg_prev,-0.004704447691179461,0.0011831721847791184,-0.007023422560856103,-0.0023854728215028194,-3.9761310751720518,7.00455275670062e-05,-7.62736918824315,1621.310234258525,1433,362,0.19113247108707654
