Batch,orden_escalon_fase,inicio_bloque,receta__gn,hist__gn,rec__gn,z_hist__gn,z_rec__gn,dev_hist__gn,dev_rec__gn,beta__gn,t__gn,motivo__gn,valor_hist_pp__gn,valor_rec_pp__gn,receta__carbon,hist__carbon,rec__carbon,z_hist__carbon,z_rec__carbon,dev_hist__carbon,dev_rec__carbon,beta__carbon,t__carbon,motivo__carbon,valor_hist_pp__carbon,valor_rec_pp__carbon,presion_punta_lanza_kpa,tiro_horno_pct,d_temperatura_horno_celsius,desvio_duracion_min,duracion_plan_min,temperatura_horno_celsius,plan__o2,tasa_o2_nm3_min,tasa_gn_nm3_min,tasa_feed_Carbon_kg_min,twin_gn,rec_o2_acompanado,rec_o2_sin_piso
AP0300,1,290,25.833333333333332,20.380081386990017,23.741342145368893,-1.8644668013437307,-0.715251772161156,-5.453251946343315,-2.091991187964439,-0.6275548984341908,-1.4305035443223129,recomendar,1.1700552741511856,0.44885975323346916,26.666666666666668,32.39840025290465,31.190251805443154,0.9431539073826718,0.7443536819748631,5.731733586237983,4.523585138776486,1.6913279589797112,1.488707363949726,recomendar,1.595182573177274,1.2589461936935782,99.8400186157227,85.0,-17.89263588790186,0.0,25.0,971.3269080382461,24.285714285714285,24.935947889539936,20.380081386990017,32.39840025290465,False,20.101731909785407,20.101731909785407
AP0300,2,290,18.333333333333332,13.150246344672308,16.22637255561319,-1.7595069605029157,-0.7152517721611563,-5.1830869886610245,-2.1069607777201433,-0.6275548984341908,-1.4305035443223129,recomendar,1.104187211892659,0.4488597532334694,16.666666666666668,10.781295376732235,19.207564869229753,-1.090540210040882,0.47082019519392404,-5.885371289934433,2.540898202563085,1.6913279589797112,1.488707363949726,recomendar,-1.8444611476337507,0.7963113597837689,112.421781539917,82.96086847214471,-18.486729937862492,0.0,20.0,952.8401781003836,9.821428571428573,16.435739673764477,13.150246344672308,10.781295376732235,False,5.607507015988286,5.607507015988286
AP0300,3,290,16.666666666666668,17.33236644280408,16.666666666666668,0.2769303357607359,0.0,0.6656997761374122,0.0,-0.6275548984341908,-1.4305035443223129,ejecutar la receta: horno frio,-0.17378898873167495,-0.0,13.333333333333334,5.774434502718522,13.991169165293384,-1.9963726437776157,0.1737403143567294,-7.558898830614812,0.6578358319600497,1.6913279589797112,1.488707363949726,recomendar,-3.3765208689633246,0.29385185127346053,107.473992919922,75.0,0.41455539826256427,-3.0,13.0,953.2547334986461,6.607142857142857,13.126493536385931,17.33236644280408,5.774434502718522,False,6.607142857142857,6.607142857142857
AP0301,0,300,28.666666666666668,29.301521595142503,27.42636895713808,0.2777098732304762,-0.5425537461104303,0.6348549284758356,-1.240297709528587,-0.14204624718197242,-1.085107492220861,recomendar,-0.039447645297770444,0.07706772352950729,55.0,57.56410699659777,60.37996634360218,0.36130179088937364,0.758077364730557,2.564106996597772,5.379966343602177,1.9211963693501086,1.5161547294611135,recomendar,0.6941316888963568,1.456415480806844,24.8360137258257,91.18934852846208,9.089415255843505,0.0,30.0,1056.419166615873,29.75,31.88149661593967,29.301521595142503,57.56410699659777,False,27.269404580942826,27.269404580942826
AP0301,1,300,25.833333333333332,21.15838507125367,24.18934194352689,-1.5428369687279184,-0.5425537461104304,-4.674948262079663,-1.643991389806441,-0.14204624718197242,-1.085107492220861,recomendar,0.21915420142141095,0.0770677235295073,26.666666666666668,28.593689629970456,31.22240476323553,0.3206576977936516,0.7580773647305568,1.9270229633037879,4.555738096568863,1.9211963693501086,1.5161547294611135,recomendar,0.6160464048053278,1.4564154808068437,45.8084262132645,86.36774532611554,-12.937503075680752,0.0,25.0,1043.4816635401924,24.285714285714285,21.45431960885751,21.15838507125367,28.593689629970456,False,20.997731506101402,20.997731506101402
AP0301,2,300,18.333333333333332,20.60065737406413,16.72195681815341,0.7634126104955525,-0.54255374611043,2.2673240407307986,-1.6113765151799235,-0.14204624718197242,-1.085107492220861,recomendar,-0.1084398963722861,0.07706772352950723,16.666666666666668,14.814434039403523,19.186723567417687,-0.34846957803878215,0.4741106229923185,-1.8522326272631453,2.520056900751019,1.9211963693501086,1.5161547294611135,recomendar,-0.6694784881570726,0.9108596075631604,47.0938277244568,70.0,9.389270345305249,0.0,20.0,1052.8709338854976,9.821428571428573,15.362730882432725,20.60065737406413,14.814434039403523,False,6.598675541068726,6.598675541068726
AP0301,3,300,16.666666666666668,16.880827236945976,15.346875220267803,0.08803937924527876,-0.5425537461104306,0.2141605702793079,-1.319791446398865,-0.14204624718197242,-1.085107492220861,recomendar,-0.012505663426022277,0.07706772352950733,13.333333333333334,12.608906224165144,13.605982579973016,-0.1941861317259517,0.07308492718300902,-0.7244271091681895,0.2726492466396824,1.9211963693501086,1.5161547294611135,recomendar,-0.37306969125004036,0.140410496758214,23.2410736083984,70.0,1.251736247616691,-3.0,13.0,1054.1226701331143,6.607142857142857,7.295384712067635,16.880827236945976,12.608906224165144,False,3.967559964345127,3.967559964345127
AP0302,0,300,28.333333333333332,29.30999139856409,27.093035623804745,0.4272276630755962,-0.5425537461104303,0.9766580652307582,-1.240297709528587,-0.14204624718197242,-1.085107492220861,recomendar,-0.06068608623221257,0.07706772352950729,55.0,58.2589362687962,60.37996634360218,0.45920841519980693,0.758077364730557,3.258936268796198,5.379966343602177,1.9211963693501086,1.5161547294611135,recomendar,0.8822295400568863,1.456415480806844,43.0955493927002,96.95875647760207,-13.492517318065211,0.0,30.0,1020.946747965244,29.10714285714287,31.45316371242871,29.30999139856409,58.2589362687962,False,26.626547438085694,26.626547438085694
AP0302,1,300,24.166666666666668,28.1437239718967,22.522675276860227,1.3125174212149964,-0.5425537461104304,3.9770573052300335,-1.643991389806441,-0.14204624718197242,-1.085107492220861,recomendar,-0.1864381740445504,0.0770677235295073,26.666666666666668,31.123870223607774,31.22240476323553,0.7416811622815604,0.7580773647305568,4.457203556941106,4.555738096568863,1.9211963693501086,1.5161547294611135,recomendar,1.4249151561907027,1.4564154808068437,49.7722395324707,92.07156724196214,-8.79367110588646,0.0,25.0,1012.1530768593575,21.071428571428566,28.830305514865454,28.1437239718967,31.123870223607774,False,17.783445791815684,17.783445791815684
AP0302,2,300,16.666666666666668,24.280010579427085,15.055290151486743,2.563428361641464,-0.5425537461104305,7.613343912760417,-1.6113765151799253,-0.14204624718197242,-1.085107492220861,recomendar,-0.3641253786910019,0.07706772352950732,16.666666666666668,11.425198218936012,19.186723567417687,-0.986103079818388,0.4741106229923185,-5.2414684477306555,2.520056900751019,1.9211963693501086,1.5161547294611135,recomendar,-1.8944976567520475,0.9108596075631604,44.6586666107178,92.0,-1.9318769802548559,0.0,20.0,1010.2211998791026,6.607142857142857,21.152948693169485,24.280010579427085,11.425198218936012,False,3.384389826783006,3.384389826783006
